"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Sorex_araneus"	"Crocidura_suaveolens"	"Arvicola_terrestris"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Allocricetulus_eversmanni"	"Micromys_minutus"	"Lagurus_lagurus"	"Sicista_subtilis"	"Ctenophthalmus_wagneri"	"Nosopsyllus_consimilis"	"Megabothris_turbidus"	"Amphipsylla_rossica"	"Nosopsyllus_mokrzeckyi"	"Leptopsylla_taschenbergi"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Ctenophthalmus_breviatus"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Hystrichopsylla_talpae"
"Lagurus_lagurus"	0.00102542925692254	0.00102537284261746	0.00102458407257917	0.00102301958012623	0.00101843985967525	0.000461360608905119	0.00101559100000339	0.000459671283278978	0.00101559100000339	0.00101559100000339	1.001015591	7.68596891781223e-07	0.0502823041192281	0.0502631229936644	5.38017824246856e-05	5.37249227355074e-05	2.43136013705188e-05	1.57754007656923e-05	4.2233140653533e-05	4.18866805014573e-05	4.2233140653533e-05	3.4543797171781e-05	4.35791096540861e-05	5.37249227355074e-05	2.43136013705188e-05	3.4543797171781e-05
"Sicista_subtilis"	0.00144693039883184	0.00144685079551215	0.00144573780274509	0.00144353022804052	3.16723826882344e-06	0.00143969237114629	1.53719378356245e-06	0.00143678285732642	1.53719378356245e-06	1.53719378356245e-06	1.53719378356245e-06	1.001432169634	0.00010904403664342	4.91295923578216e-05	0.100251874380331	0.000108657416929987	3.43076703639834e-05	2.22598553411076e-05	7.27378454968267e-05	2.3256617483536e-05	7.27378454968267e-05	4.87429726443886e-05	2.56447170742938e-05	0.000108657416929987	3.43076703639834e-05	4.87429726443885e-05
"Ctenophthalmus_wagneri"	0.00924419382790689	0.00924368525574808	0.00923657453302359	0.00922247071125364	0.00916789729528052	0.00916749296445919	0.00914223711258693	0.00914892487784112	0.00914223711258693	0.00914223711258693	0.00914223711258693	9.91309424031094e-06	1.0027505701423	0.00236905547094345	0.000693916596821766	0.000692925287397734	0.000219185908931517	0.000142214454489654	0.000464202165451706	0.000377274158021939	0.000464202165451706	0.000311410616044053	0.000392531322786141	0.000692925287397734	0.000219185908931517	0.000311410616044053
"Nosopsyllus_consimilis"	0.011264391310544	0.0112637715966011	0.0112551069185599	0.0112379208912709	0.0112008998982244	5.97192136431905e-05	0.011169582887481	4.45007877384324e-05	0.011169582887481	0.011169582887481	0.011169582887481	5.45884359531351e-06	0.00289551224226422	1.00289340440234	0.000382119051671946	0.000381573167312415	0.000267086118478858	0.000173293560824193	0.000380460647618954	0.000460459452007207	0.000380460647618954	0.000379465327391567	0.00047905087029558	0.000381573167312415	0.000267086118478858	0.000379465327391567
"Megabothris_turbidus"	0.0144693039883184	0.0144685079551215	0.0144573780274509	0.0144353022804052	3.16723826882344e-05	0.0143969237114629	1.53719378356245e-05	0.0143678285732642	1.53719378356245e-05	1.53719378356245e-05	1.53719378356245e-05	0.0143216963400472	0.0010904403664342	0.000491295923578216	1.0025187438033	0.00108657416929987	0.000343076703639834	0.000222598553411076	0.000727378454968267	0.00023256617483536	0.000727378454968267	0.000487429726443886	0.000256447170742938	0.00108657416929987	0.000343076703639834	0.000487429726443885
"Amphipsylla_rossica"	0.0168567391463909	0.0168558117677165	0.0168428454019803	0.016817127156672	3.6898325831793e-05	0.0167724161238543	1.79083075785025e-05	0.0167385202878528	1.79083075785025e-05	1.79083075785025e-05	1.79083075785025e-05	1.81095694883312e-05	0.00127036302689585	0.000572359750968622	0.00126766986418318	1.00126585890723	0.000399684359740406	0.000259327314723903	0.000847395900038032	0.000270939593683194	0.000847395900038031	0.000567855631307126	0.000298760953915522	0.00126585890723435	0.000399684359740406	0.000567855631307126
"Nosopsyllus_mokrzeckyi"	0.0335469317037345	0.0335562031629015	0.0335303942648758	0.000134749611527576	4.28453234138743e-05	7.73170721365695e-05	1.62090675803458e-05	4.53877110684054e-05	1.62090675803458e-05	1.62090675803458e-05	1.62090675803458e-05	1.14358901213278e-05	0.000803681666082229	0.000801258355436575	0.000800512308492945	0.000799368719480812	1.00079559791272	0.000516177960512585	0.000798234026704102	0.000538615725007273	0.000798234026704102	0.000796945408835159	0.000260471949998581	0.000799368719480812	0.000795597912719884	0.000796945408835159
"Leptopsylla_taschenbergi"	0.0502259058527239	0.0502259126583727	0.000187277343560707	0.000135652741860708	4.16990147298248e-05	7.52484862524278e-05	1.57754007656923e-05	4.41733818674268e-05	1.57754007656923e-05	1.57754007656923e-05	1.57754007656923e-05	1.11299276705538e-05	0.000782179499693095	0.000779821023708868	0.000779094936938766	0.000777981944171711	0.000774266940768877	1.00077270629624	0.000776877609625025	0.000388956294193093	0.000776877609625025	0.000775623468187484	0.000388752124730883	0.00077798194417171	0.000774266940768877	0.000775623468187484
"Amalaraeus_penicilliger"	0.0201993734876146	0.0201982622128867	0.0201827246606942	0.020151906574354	3.96413078333355e-05	0.0200983447241633	1.68932562614132e-05	5.77274484099208e-05	1.68932562614132e-05	1.68932562614132e-05	1.68932562614132e-05	1.45475690993654e-05	0.00102124476399375	0.000684829165714117	0.00101832983695557	0.00101687508004564	0.000478940416022461	0.00031075104385001	1.00101543189384	0.000324551652659721	0.00101543189383539	0.000680459481766001	0.000357889894497947	0.00101687508004564	0.000478940416022461	0.000680459481766001
"Peromyscopsylla_bidentata"	0.000179196821502954	0.0335303486752317	0.0335173834654253	0.000130323896696033	0.0334349800525544	6.00274275181042e-05	2.79244536676382e-05	3.83906506741229e-05	2.79244536676382e-05	2.79244536676382e-05	2.79244536676382e-05	7.75220582784532e-06	0.00138333857941377	0.00138137835602162	0.000542654407949172	0.000541879187366388	0.000538615725007273	0.000259304196128728	0.000540919421099534	1.00137311178923	0.000540919421099534	0.000539918963974233	0.000838556177369304	0.000541879187366387	0.000538615725007273	0.000539918963974233
"Ctenophthalmus_breviatus"	0.0201993734876146	0.0201982622128867	0.0201827246606942	0.020151906574354	3.96413078333355e-05	0.0200983447241633	1.68932562614132e-05	5.77274484099208e-05	1.68932562614132e-05	1.68932562614132e-05	1.68932562614132e-05	1.45475690993654e-05	0.00102124476399375	0.000684829165714117	0.00101832983695557	0.00101687508004564	0.000478940416022461	0.00031075104385001	0.00101543189383539	0.000324551652659721	1.00101543189384	0.000680459481766001	0.000357889894497947	0.00101687508004564	0.000478940416022461	0.000680459481766001
"Palaeopsylla_soricis"	0.0252084561415665	0.02520706929062	0.0251876787039153	0.0251492182844201	4.56546977311281e-05	8.23867642158548e-05	1.72718985858905e-05	4.83637901275548e-05	1.72718985858905e-05	1.72718985858905e-05	1.72718985858905e-05	1.21857431610971e-05	0.000856379194121147	0.000853796986631027	0.0008530020212768	0.00085178344696069	0.00059770905662637	0.000387811734093742	0.000850574352207501	0.000404939222980675	0.000850574352207501	1.00084920123947	0.000446544751376452	0.00085178344696069	0.00059770905662637	0.00084920123947057
"Corrodopsylla_birulai"	0.0335224283844931	0.000169422425516728	0.000156464021359032	0.0334921051836689	0.0334379624439037	6.54093396785339e-05	2.90527397693907e-05	4.15500133786708e-05	2.90527397693907e-05	2.90527397693907e-05	2.90527397693907e-05	8.54823902476459e-06	0.00143928151688252	0.00143715261088674	0.000598376731733521	0.000597521907831045	0.000260471949998581	0.000259168083153922	0.000596483157496578	0.000838556177369304	0.000596483157496578	0.000595393001835269	1.00142873494666	0.000597521907831045	0.000260471949998581	0.000595393001835269
"Megabothris_walkeri"	0.0168567391463909	0.0168558117677165	0.0168428454019803	0.016817127156672	3.6898325831793e-05	0.0167724161238543	1.79083075785025e-05	0.0167385202878528	1.79083075785025e-05	1.79083075785025e-05	1.79083075785025e-05	1.81095694883312e-05	0.00127036302689585	0.000572359750968622	0.00126766986418318	0.00126585890723435	0.000399684359740406	0.000259327314723903	0.000847395900038031	0.000270939593683194	0.000847395900038031	0.000567855631307127	0.000298760953915522	1.00126585890723	0.000399684359740406	0.000567855631307127
"Leptopsylla_segnis"	0.0335469317037345	0.0335562031629015	0.0335303942648758	0.000134749611527575	4.28453234138743e-05	7.73170721365695e-05	1.62090675803458e-05	4.53877110684054e-05	1.62090675803458e-05	1.62090675803458e-05	1.62090675803458e-05	1.14358901213278e-05	0.000803681666082229	0.000801258355436575	0.000800512308492945	0.000799368719480812	0.000795597912719883	0.000516177960512585	0.000798234026704102	0.000538615725007273	0.000798234026704102	0.000796945408835159	0.000260471949998581	0.000799368719480812	1.00079559791272	0.000796945408835159
"Hystrichopsylla_talpae"	0.0252084561415665	0.02520706929062	0.0251876787039153	0.0251492182844201	4.56546977311281e-05	8.23867642158548e-05	1.72718985858905e-05	4.83637901275548e-05	1.72718985858905e-05	1.72718985858905e-05	1.72718985858905e-05	1.21857431610971e-05	0.000856379194121147	0.000853796986631026	0.0008530020212768	0.00085178344696069	0.00059770905662637	0.000387811734093742	0.000850574352207501	0.000404939222980675	0.000850574352207501	0.00084920123947057	0.000446544751376452	0.00085178344696069	0.00059770905662637	1.00084920123947
