"Euphorbia_obtusifolia"	"Argyranthemum_frutescens"	"Convolvulus_floridus"	"Euphorbia_canariensis"	"Lavandula_buchii"	"Galactites_tomentosa"	"Plocama_pendula"	"Bituminaria_bituminosa"	"Echium_plantagineum"	"Echium_aculeatum"	"Lotus_glaucus"	"Oxalis_pes-caprae"	"Scandix_pecten-veneris"	"Sideritis_argosphacelus"	"Ceballosia_fruticosa"	"Sideritis_nervosa"	"Fagonia_albiflora"	"Eucera_gracilipes"	"Lasioglossum_evylaeus"	"Amegilla_sp1_M_PL_058"	"Anthophora_alluardii"	"Apis_mellifera"	"Amegilla_canifrons"	"Anthophora_orotavae"	"Unidentified_sp1_M_PL_058"	"Unidentified_sp2_M_PL_058"	"Unidentified_sp3_M_PL_058"	"Amegilla_quadrifasciata"	"Lucilia_sp1_M_PL_058"	"Unidentified_sp4_M_PL_058"	"Unidentified_sp5_M_PL_058"	"Unidentified_sp6_M_PL_058"	"Hylaeus_sp1_M_PL_058"	"Unidentified_sp10_M_PL_058"	"Unidentified_sp11_M_PL_058"	"Unidentified_sp12_M_PL_058"	"Unidentified_sp13_M_PL_058"	"Unidentified_sp14_M_PL_058"	"Unidentified_sp7_M_PL_058"	"Unidentified_sp8_M_PL_058"	"Unidentified_sp9_M_PL_058"	"Andrena_vucana"	"Camponotus_rufoglaucus"	"Cyclyrius_webbianus"	"Macroglossum_stellatarum"	"Sphecodes_marginatus"	"Tachina_canariensis"	"Thysanoptera_sp1_M_PL_058"	"Unidentified_sp15_M_PL_058"	"Unidentified_sp16_M_PL_058"	"Unidentified_sp17_M_PL_058"	"Unidentified_sp18_M_PL_058"	"Unidentified_sp19_M_PL_058"	"Unidentified_sp20_M_PL_058"	"Unidentified_sp21_M_PL_058"	"Unidentified_sp22_M_PL_058"	"Unidentified_sp23_M_PL_058"	"Unidentified_sp24_M_PL_058"	"Unidentified_sp25_M_PL_058"	"Unidentified_sp26_M_PL_058"	"Unidentified_sp27_M_PL_058"	"Unidentified_sp28_M_PL_058"	"Unidentified_sp29_M_PL_058"	"Unidentified_sp30_M_PL_058"	"Unidentified_sp31_M_PL_058"	"Unidentified_sp32_M_PL_058"	"Unidentified_sp33_M_PL_058"	"Unidentified_sp34_M_PL_058"
"Lucilia_sp1_M_PL_058"	0.033592368501486	0.033567245051569	5.984963455823e-05	0.0335966436594393	2.7409909537831e-05	2.97567634225753e-05	4.26834480706587e-05	1.20100974082253e-05	1.20067968639034e-05	9.76356882129215e-06	6.46569091647213e-06	5.60938064611299e-06	1.2049727664922e-05	1.22737772183534e-05	1.16079484887529e-05	8.94907996837266e-06	3.40797402094141e-06	0.000440367607337324	0.000720343773166062	0.000241515633350286	1.06547029169495e-06	0.000199104527543844	1.05068202286135e-06	1.02654437886925e-06	0.000718112062402108	0.000478374188297403	0.000241125975187698	5.40771815874607e-07	1.00071734023423	6.38171159963271e-07	0.000717340234233764	8.04580354821677e-07	0.000477574198151128	0.000477574198151127	0.000437368203738436	0.000477574198151127	0.000239994451995451	0.000198100914610452	0.000198100914610452	0.000198076428189919	0.000198100914610452	0.000279972030495328	4.7426053411843e-07	2.28415912815258e-07	2.28415912815258e-07	3.86931616291763e-07	0.000279972030495327	0.000239766036082636	2.97567634225753e-07	0.000239766036082636	0.000279972030495327	4.74260534118431e-07	0.000239766036082636	0.000279972030495327	1.1218761292226e-07	0.000239766036082636	0.000239766036082636	2.97567634225753e-07	3.0124319162305e-07	3.0124319162305e-07	3.0124319162305e-07	0.0001976021676558	4.98746954651917e-07	4.98746954651917e-07	4.98746954651917e-07	4.98746954651917e-07	4.74260534118431e-07	0.0001976021676558
"Unidentified_sp4_M_PL_058"	3.19639819778878e-05	4.34149734897189e-05	2.26238666401854e-05	1.68048939679126e-05	0.0335443824668687	0.0335062149704471	3.18762062050537e-05	8.12868824731919e-05	5.63478048746374e-05	5.10570673233876e-05	4.64246946622376e-05	0.0335006715728402	1.30207039311109e-08	3.62362043502418e-05	9.98603919013641e-06	2.03597371494992e-05	1.04366269370995e-05	0.000621989453985658	0.00129000432761196	0.000619340856132719	0.000953793498709552	0.000617067920209278	0.000617487435582666	0.000282604633783566	0.000336054500933379	5.16921946065102e-07	1.18568721744913e-06	0.000950904733388595	6.38171159963271e-07	1.00128461210172	6.38171159963271e-07	0.00033732283618778	3.28064206465279e-07	3.28064206465278e-07	4.98130376897332e-07	3.28064206465278e-07	0.000279846627510737	3.76555645400885e-07	3.76555645400885e-07	5.42203492344381e-07	3.76555645400885e-07	1.40040783065939e-07	3.54180068945041e-07	0.000279536520557239	0.000279536520557239	3.32867973004547e-07	1.40040783065939e-07	3.10106953497992e-07	0.000335062149704471	3.10106953497992e-07	1.40040783065939e-07	3.54180068945041e-07	3.10106953497992e-07	1.40040783065939e-07	0.000670013431456803	3.10106953497992e-07	3.10106953497992e-07	0.000335062149704471	3.25517598277772e-10	3.25517598277772e-10	3.25517598277772e-10	1.8802342339934e-07	1.88532222001546e-07	1.88532222001545e-07	1.88532222001545e-07	1.88532222001545e-07	3.54180068945041e-07	1.8802342339934e-07
"Unidentified_sp5_M_PL_058"	0.0335923685014861	0.033567245051569	5.984963455823e-05	0.0335966436594393	2.7409909537831e-05	2.97567634225753e-05	4.26834480706588e-05	1.20100974082253e-05	1.20067968639034e-05	9.76356882129216e-06	6.46569091647213e-06	5.60938064611299e-06	1.2049727664922e-05	1.22737772183534e-05	1.16079484887529e-05	8.94907996837266e-06	3.40797402094141e-06	0.000440367607337323	0.000720343773166062	0.000241515633350286	1.06547029169495e-06	0.000199104527543844	1.05068202286135e-06	1.02654437886925e-06	0.000718112062402108	0.000478374188297403	0.000241125975187698	5.40771815874607e-07	0.000717340234233763	6.38171159963271e-07	1.00071734023423	8.04580354821678e-07	0.000477574198151128	0.000477574198151128	0.000437368203738436	0.000477574198151127	0.000239994451995451	0.000198100914610452	0.000198100914610452	0.000198076428189919	0.000198100914610452	0.000279972030495327	4.7426053411843e-07	2.28415912815258e-07	2.28415912815258e-07	3.86931616291763e-07	0.000279972030495327	0.000239766036082636	2.97567634225753e-07	0.000239766036082636	0.000279972030495327	4.7426053411843e-07	0.000239766036082636	0.000279972030495327	1.1218761292226e-07	0.000239766036082636	0.000239766036082636	2.97567634225753e-07	3.0124319162305e-07	3.0124319162305e-07	3.0124319162305e-07	0.0001976021676558	4.98746954651917e-07	4.98746954651916e-07	4.98746954651917e-07	4.98746954651917e-07	4.7426053411843e-07	0.0001976021676558
"Unidentified_sp6_M_PL_058"	5.33862451015991e-05	4.49990499506443e-05	3.8199832018242e-05	2.02946200281807e-05	0.000103856335102631	0.0335402969717622	5.32701985928708e-05	0.0334569060704577	5.41567824878637e-05	6.03008406593091e-05	4.08119623806571e-05	5.271985054849e-05	2.02013989400197e-08	0.0334372343262504	1.34315761280984e-05	2.67804836701843e-05	1.34356635629777e-05	0.001735849415127	0.00173482661393686	0.000897448163172216	0.000562459836746717	0.00117431124197763	0.000339193308279074	4.14878771542115e-06	0.000336799441167919	8.01995537918783e-07	1.67936401859339e-06	0.000559534967644454	8.04580354821677e-07	0.00033732283618778	8.04580354821677e-07	1.00172894892905	4.83158569459932e-07	4.83158569459931e-07	6.35458521253505e-07	4.83158569459931e-07	1.18689124455033e-06	6.32368669377109e-07	6.3236866937711e-07	9.05927831368102e-07	6.3236866937711e-07	1.69121833568172e-07	5.91891095476342e-07	8.65469459188588e-07	8.65469459188588e-07	4.47719204269949e-07	1.69121833568172e-07	3.21421785361745e-07	0.000335402969717622	3.21421785361745e-07	1.69121833568172e-07	5.91891095476342e-07	3.21421785361745e-07	1.69121833568172e-07	1.0543970109698e-06	3.21421785361745e-07	3.21421785361745e-07	0.000335402969717622	5.05034973500494e-10	5.05034973500493e-10	5.05034973500493e-10	3.1403673589176e-07	3.18331933485351e-07	3.18331933485351e-07	3.18331933485351e-07	3.18331933485351e-07	5.91891095476343e-07	3.1403673589176e-07
"Hylaeus_sp1_M_PL_058"	0.0503335491531001	8.51780588816783e-05	7.05593278933295e-05	0.0503607817943767	1.29386232315601e-05	2.72657218384088e-05	4.21452583616844e-05	7.90502560115099e-06	7.89655447695576e-06	7.30953806028747e-06	2.36623607914379e-06	5.58086155254148e-06	1.80552205902837e-05	1.28132083647984e-05	5.59524917990838e-06	7.84574845518172e-06	2.31543005736975e-06	0.00029927937154436	0.000718941391715555	2.03376333481294e-06	6.76314242070901e-07	0.000297394981598025	7.05603802718309e-07	6.64052274503017e-07	0.000717102235093538	0.000716792257434263	1.85119805986889e-06	3.5118951799968e-07	0.000716361297226691	4.92096309697918e-07	0.000716361297226691	7.24737854189897e-07	1.00071575288252	0.000715752882520393	0.000296688115606887	0.000715752882520393	7.16236566560702e-07	0.0002966676952997	0.0002966676952997	0.000296547981549052	0.0002966676952997	0.000419673181619805	4.6828064846316e-07	1.07821860263001e-07	1.07821860263001e-07	1.86508305996946e-07	0.000419673181619805	6.08414706297702e-07	2.72657218384088e-07	6.08414706297702e-07	0.000419673181619805	4.6828064846316e-07	6.08414706297702e-07	0.000419673181619805	1.1161723105083e-07	6.08414706297702e-07	6.08414706297702e-07	2.72657218384088e-07	4.51380514757093e-07	4.51380514757092e-07	4.51380514757092e-07	0.000296079700900589	5.87994399111079e-07	5.87994399111079e-07	5.87994399111079e-07	5.87994399111079e-07	4.6828064846316e-07	0.000296079700900589
"Unidentified_sp10_M_PL_058"	0.0503335491531001	8.51780588816783e-05	7.05593278933295e-05	0.0503607817943766	1.29386232315601e-05	2.72657218384088e-05	4.21452583616845e-05	7.90502560115099e-06	7.89655447695577e-06	7.30953806028748e-06	2.36623607914379e-06	5.58086155254149e-06	1.80552205902837e-05	1.28132083647984e-05	5.59524917990838e-06	7.84574845518172e-06	2.31543005736975e-06	0.00029927937154436	0.000718941391715556	2.03376333481294e-06	6.76314242070902e-07	0.000297394981598025	7.05603802718309e-07	6.64052274503017e-07	0.000717102235093539	0.000716792257434262	1.85119805986889e-06	3.5118951799968e-07	0.000716361297226692	4.92096309697918e-07	0.000716361297226692	7.24737854189897e-07	0.000715752882520393	1.00071575288252	0.000296688115606887	0.000715752882520393	7.16236566560702e-07	0.0002966676952997	0.0002966676952997	0.000296547981549052	0.0002966676952997	0.000419673181619806	4.6828064846316e-07	1.07821860263001e-07	1.07821860263e-07	1.86508305996946e-07	0.000419673181619805	6.08414706297702e-07	2.72657218384088e-07	6.08414706297702e-07	0.000419673181619805	4.68280648463161e-07	6.08414706297702e-07	0.000419673181619805	1.1161723105083e-07	6.08414706297702e-07	6.08414706297702e-07	2.72657218384088e-07	4.51380514757092e-07	4.51380514757092e-07	4.51380514757092e-07	0.000296079700900589	5.8799439911108e-07	5.87994399111079e-07	5.87994399111079e-07	5.87994399111079e-07	4.6828064846316e-07	0.000296079700900589
"Unidentified_sp11_M_PL_058"	0.0502750937098747	0.0503109866001074	7.58351235164454e-05	0.000114272430561863	3.77954737829608e-05	3.29130391622439e-05	5.22590519758691e-05	1.47404168129103e-05	1.47409762751093e-05	1.45999802777047e-05	9.66641892796055e-06	5.15514460994429e-06	7.49388972828037e-06	1.51353510683725e-05	1.41479271811486e-05	1.01700167925657e-05	5.09545944541693e-06	0.000658905585366134	0.000659692455129336	0.000361616926572132	1.39474970930386e-06	0.00029763097754068	1.3751035951789e-06	1.34774713002541e-06	0.000656962092132342	0.000297507422212731	0.000361048403069175	6.63738787272064e-07	0.000656052305607654	7.47195565345998e-07	0.000656052305607654	9.53187781880257e-07	0.000296688115606886	0.000296688115606886	1.00065510003535	0.000296688115606886	0.000359679152282292	0.000296367804714841	0.000296367804714841	0.00029631650148527	0.000296367804714841	9.52270254682195e-07	5.80656133065211e-07	3.14962281524673e-07	3.14962281524673e-07	4.71597572704954e-07	9.52270254682194e-07	0.000359364190000768	3.29130391622439e-07	0.000359364190000768	9.52270254682194e-07	5.80656133065212e-07	0.000359364190000768	9.52270254682194e-07	1.03102892198886e-07	0.000359364190000768	0.000359364190000768	3.29130391622439e-07	1.87347243207009e-07	1.87347243207009e-07	1.87347243207009e-07	0.000295735845352204	6.31959362637046e-07	6.31959362637045e-07	6.31959362637045e-07	6.31959362637045e-07	5.80656133065212e-07	0.000295735845352204
"Unidentified_sp12_M_PL_058"	0.0503335491531	8.51780588816783e-05	7.05593278933295e-05	0.0503607817943766	1.29386232315601e-05	2.72657218384088e-05	4.21452583616844e-05	7.90502560115098e-06	7.89655447695575e-06	7.30953806028747e-06	2.36623607914379e-06	5.58086155254149e-06	1.80552205902837e-05	1.28132083647984e-05	5.59524917990838e-06	7.84574845518172e-06	2.31543005736975e-06	0.000299279371544359	0.000718941391715556	2.03376333481294e-06	6.76314242070901e-07	0.000297394981598025	7.0560380271831e-07	6.64052274503017e-07	0.000717102235093539	0.000716792257434263	1.85119805986889e-06	3.5118951799968e-07	0.000716361297226692	4.92096309697918e-07	0.000716361297226692	7.24737854189897e-07	0.000715752882520394	0.000715752882520394	0.000296688115606887	1.00071575288252	7.16236566560702e-07	0.0002966676952997	0.0002966676952997	0.000296547981549052	0.0002966676952997	0.000419673181619805	4.6828064846316e-07	1.07821860263e-07	1.07821860263e-07	1.86508305996946e-07	0.000419673181619805	6.08414706297702e-07	2.72657218384088e-07	6.08414706297702e-07	0.000419673181619805	4.68280648463161e-07	6.08414706297702e-07	0.000419673181619805	1.1161723105083e-07	6.08414706297703e-07	6.08414706297702e-07	2.72657218384088e-07	4.51380514757092e-07	4.51380514757092e-07	4.51380514757092e-07	0.000296079700900589	5.87994399111079e-07	5.87994399111079e-07	5.87994399111079e-07	5.87994399111079e-07	4.68280648463161e-07	0.000296079700900589
"Unidentified_sp13_M_PL_058"	6.86308454650229e-05	0.0502985617997262	3.10667652597693e-05	3.75030853060917e-05	0.05020327683006	5.86589375645371e-05	3.5464479540503e-05	4.2921612100487e-05	4.57174598070028e-05	3.82801441782816e-05	3.96901053307078e-05	4.11355819979951e-05	2.45778519737563e-08	1.91354915802138e-05	1.50884324676549e-05	2.04861081704125e-05	1.44587536941175e-05	0.000784200239493471	0.000783556081918351	0.000781518283618564	0.000422220074745765	0.000420988980427566	0.000421268592279775	0.000421322207977617	0.000360972317141494	9.75740723358124e-07	0.000360431328658708	0.000419898712092135	0.000359991677993177	0.000419769941266106	0.000359991677993177	1.7803368668255e-06	7.16236566560702e-07	7.16236566560702e-07	0.000359679152282292	7.16236566560702e-07	1.00077763608168	6.62600566174682e-07	6.62600566174682e-07	7.9776062834886e-07	6.62600566174683e-07	3.12525710884098e-07	3.94049772672255e-07	0.0004183606402505	0.0004183606402505	5.0294774892183e-07	3.12525710884097e-07	0.000359275441426616	5.86589375645371e-07	0.000359275441426616	3.12525710884097e-07	3.94049772672255e-07	0.000359275441426616	3.12525710884097e-07	8.22711639959902e-07	0.000359275441426616	0.000359275441426616	5.86589375645371e-07	6.14446299343907e-10	6.14446299343907e-10	6.14446299343907e-10	4.03710855676605e-07	2.58889710498078e-07	2.58889710498077e-07	2.58889710498077e-07	2.58889710498077e-07	3.94049772672255e-07	4.03710855676606e-07
"Unidentified_sp14_M_PL_058"	0.0503003017768067	6.7714726237006e-05	0.0503197784167568	9.40280641004568e-05	2.14708740235282e-05	2.73793778947918e-05	4.74829845038421e-05	1.64035158355136e-05	1.64046190397136e-05	1.58038956532291e-05	1.08705413466216e-05	5.60578694786711e-06	1.80466082446378e-05	1.60546917810342e-05	1.61097705404855e-05	1.10897190409579e-05	5.55564134786588e-06	0.000718808695618203	0.000719430100101958	0.000421348172139347	1.37133067707088e-06	0.000297581879752307	1.25961678646956e-06	1.31718446321562e-06	0.000297952754411336	0.000716450347312123	0.000420879744490344	5.64431619745304e-07	0.000297151371915678	5.64833468101328e-07	0.000297151371915678	9.48553004065665e-07	0.0002966676952997	0.0002966676952997	0.000296367804714841	0.0002966676952997	6.62600566174683e-07	1.0007152156149	0.000715215614905169	0.000296411716815572	0.000715215614905169	7.8356720083714e-07	5.27588716709356e-07	1.78923950196068e-07	1.78923950196068e-07	5.36992351349518e-07	7.8356720083714e-07	4.83676615978615e-07	2.73793778947917e-07	4.83676615978614e-07	7.8356720083714e-07	5.27588716709356e-07	4.83676615978615e-07	7.8356720083714e-07	1.12115738957342e-07	4.83676615978615e-07	4.83676615978615e-07	2.73793778947917e-07	4.51165206115946e-07	4.51165206115946e-07	4.51165206115946e-07	0.000295884128098863	0.000419331486806307	0.000419331486806307	0.000419331486806307	0.000419331486806307	5.27588716709356e-07	0.000295884128098863
"Unidentified_sp7_M_PL_058"	0.0503003017768066	6.77147262370061e-05	0.0503197784167568	9.40280641004568e-05	2.14708740235282e-05	2.73793778947917e-05	4.74829845038421e-05	1.64035158355136e-05	1.64046190397136e-05	1.58038956532291e-05	1.08705413466216e-05	5.60578694786711e-06	1.80466082446378e-05	1.60546917810342e-05	1.61097705404855e-05	1.10897190409578e-05	5.55564134786588e-06	0.000718808695618203	0.000719430100101957	0.000421348172139347	1.37133067707088e-06	0.000297581879752306	1.25961678646956e-06	1.31718446321561e-06	0.000297952754411336	0.000716450347312122	0.000420879744490344	5.64431619745303e-07	0.000297151371915678	5.64833468101328e-07	0.000297151371915678	9.48553004065665e-07	0.0002966676952997	0.0002966676952997	0.000296367804714841	0.0002966676952997	6.62600566174682e-07	0.000715215614905169	1.0007152156149	0.000296411716815572	0.00071521561490517	7.8356720083714e-07	5.27588716709356e-07	1.78923950196068e-07	1.78923950196068e-07	5.36992351349518e-07	7.8356720083714e-07	4.83676615978614e-07	2.73793778947917e-07	4.83676615978614e-07	7.8356720083714e-07	5.27588716709356e-07	4.83676615978614e-07	7.8356720083714e-07	1.12115738957342e-07	4.83676615978614e-07	4.83676615978614e-07	2.73793778947917e-07	4.51165206115946e-07	4.51165206115946e-07	4.51165206115946e-07	0.000295884128098862	0.000419331486806307	0.000419331486806307	0.000419331486806307	0.000419331486806307	5.27588716709356e-07	0.000295884128098862
"Unidentified_sp8_M_PL_058"	0.0502774729274053	7.93325030156826e-05	7.94251279354655e-05	9.57768959530494e-05	2.77319871027067e-05	4.48334573008749e-05	0.0502688951301025	1.33397452021981e-05	1.33311921405701e-05	2.09612312873535e-05	6.72044606554536e-06	6.69353864926333e-06	7.49111172312995e-06	2.75291234936041e-05	2.06912550383173e-05	1.32430418802275e-05	6.63229580520275e-06	0.000858660518016669	0.000859396989753222	2.90612043692394e-06	1.36311983494527e-06	0.000856080007151422	1.45525454826545e-06	1.36074486911069e-06	0.000856106256081248	0.000297397135408259	0.000560461524526594	5.87299752211124e-07	0.000297114642284878	8.13305238516571e-07	0.000297114642284878	1.35889174705215e-06	0.000296547981549052	0.000296547981549052	0.000296316501485269	0.000296547981549052	7.9776062834886e-07	0.000296411716815572	0.000296411716815572	1.00085429311997	0.000296411716815572	7.98140799608745e-07	0.000558543279223361	2.31099892522556e-07	2.31099892522556e-07	6.89708501277245e-07	7.98140799608745e-07	5.66660735826304e-07	4.48334573008749e-07	5.66660735826304e-07	7.98140799608745e-07	0.000558543279223361	5.66660735826304e-07	7.98140799608745e-07	1.33870772985267e-07	5.66660735826305e-07	5.66660735826304e-07	4.48334573008749e-07	1.87277793078249e-07	1.87277793078249e-07	1.87277793078249e-07	0.000295749840749443	6.6187606612888e-07	6.61876066128879e-07	6.61876066128879e-07	6.61876066128879e-07	0.000558543279223361	0.000295749840749443
"Unidentified_sp9_M_PL_058"	0.0503003017768066	6.7714726237006e-05	0.0503197784167568	9.40280641004568e-05	2.14708740235282e-05	2.73793778947917e-05	4.7482984503842e-05	1.64035158355136e-05	1.64046190397136e-05	1.58038956532291e-05	1.08705413466216e-05	5.60578694786711e-06	1.80466082446378e-05	1.60546917810342e-05	1.61097705404855e-05	1.10897190409578e-05	5.55564134786587e-06	0.000718808695618203	0.000719430100101957	0.000421348172139346	1.37133067707088e-06	0.000297581879752306	1.25961678646956e-06	1.31718446321562e-06	0.000297952754411336	0.000716450347312122	0.000420879744490344	5.64431619745302e-07	0.000297151371915679	5.64833468101328e-07	0.000297151371915679	9.48553004065664e-07	0.0002966676952997	0.0002966676952997	0.000296367804714841	0.0002966676952997	6.62600566174683e-07	0.000715215614905169	0.000715215614905169	0.000296411716815572	1.00071521561491	7.8356720083714e-07	5.27588716709356e-07	1.78923950196068e-07	1.78923950196068e-07	5.36992351349518e-07	7.8356720083714e-07	4.83676615978614e-07	2.73793778947917e-07	4.83676615978614e-07	7.8356720083714e-07	5.27588716709356e-07	4.83676615978614e-07	7.8356720083714e-07	1.12115738957342e-07	4.83676615978614e-07	4.83676615978614e-07	2.73793778947917e-07	4.51165206115946e-07	4.51165206115946e-07	4.51165206115946e-07	0.000295884128098863	0.000419331486806307	0.000419331486806307	0.000419331486806307	0.000419331486806307	5.27588716709356e-07	0.000295884128098863
"Andrena_vucana"	0.000226918084708746	7.97619544920474e-05	2.7878656641799e-05	0.100561386117194	6.6387810475714e-06	2.34442119432381e-05	2.35322402602381e-05	6.54945859885537e-06	6.53843804149155e-06	9.07459084670372e-08	6.42348934952839e-08	6.51785271845038e-06	2.11614035382052e-05	6.55062951831523e-06	6.5279911039614e-06	6.50720631998666e-06	3.30031719903826e-08	3.29165127970171e-06	0.000841646409239515	1.31304690659393e-06	4.06911456477131e-07	2.05162755017352e-06	4.01838878226248e-07	3.84138876556934e-07	0.000840412002941639	0.000840107720466748	1.28111942474367e-06	2.94837873079692e-07	0.000839916091485982	4.20122349197816e-07	0.000839916091485982	5.07365500704517e-07	0.000839346363239611	0.000839346363239611	1.90454050936439e-06	0.000839346363239611	6.25051421768195e-07	1.56713440167428e-06	1.56713440167428e-06	1.59628159921749e-06	1.56713440167428e-06	1.00083801155098	2.61469336224868e-07	5.53231753964283e-08	5.53231753964283e-08	2.1759970346538e-07	0.000838011550976618	5.69728246371767e-07	2.3444211943238e-07	5.69728246371767e-07	0.000838011550976618	2.61469336224868e-07	5.69728246371767e-07	0.000838011550976618	1.30357054369007e-07	5.69728246371767e-07	5.69728246371767e-07	2.3444211943238e-07	5.29035088455131e-07	5.29035088455131e-07	5.29035088455131e-07	1.33481226299262e-06	2.32322138681659e-07	2.32322138681658e-07	2.32322138681658e-07	2.32322138681658e-07	2.61469336224868e-07	1.33481226299262e-06
"Camponotus_rufoglaucus"	0.000114765633319247	6.8070842760056e-05	4.56102567260711e-05	3.13763203469842e-05	3.62255087898648e-05	5.85796828681703e-05	0.100477031983742	1.74188978009495e-05	1.74077133687203e-05	2.73941323625991e-05	8.77265486629842e-06	8.74320691189406e-06	3.31858038977588e-08	3.59824597759266e-05	3.67200028207794e-05	1.73017931700783e-05	8.66673466765637e-06	0.00112205394422432	0.00112255760531485	3.05776111081592e-06	1.78052264222587e-06	0.00111942167865697	1.90114036932053e-06	1.77752406577227e-06	0.00111842004491706	1.31747641474103e-06	0.00111850177235819	7.67058341502579e-07	1.42278160235529e-06	1.06254020683512e-06	1.42278160235529e-06	1.77567328642903e-06	9.36561296926321e-07	9.36561296926321e-07	1.16131226613042e-06	9.36561296926321e-07	7.8809954534451e-07	1.05517743341871e-06	1.05517743341871e-06	0.00111708655844672	1.05517743341871e-06	2.61469336224868e-07	1.00111641146649	3.0187923991554e-07	3.0187923991554e-07	1.22400009402598e-06	2.61469336224868e-07	4.86220305428971e-07	5.85796828681703e-07	4.86220305428971e-07	2.61469336224868e-07	0.00111641146648602	4.86220305428971e-07	2.61469336224868e-07	1.74864138237881e-07	4.86220305428971e-07	4.86220305428971e-07	5.85796828681702e-07	8.2964509744397e-10	8.2964509744397e-10	8.2964509744397e-10	6.75091960701453e-07	3.8008547271726e-07	3.80085472717259e-07	3.80085472717259e-07	3.80085472717259e-07	0.00111641146648602	6.75091960701454e-07
"Cyclyrius_webbianus"	2.72544926720274e-05	6.57445625087683e-05	2.37032826315077e-05	6.63878104757139e-06	0.10035020117797	8.2579028538166e-05	2.71691315923986e-05	6.56229831786e-05	7.1207637976207e-05	6.18886580132617e-05	6.47156100702869e-05	7.66047451627342e-05	1.04138897489241e-08	2.70760682349642e-05	6.54351782886793e-06	2.98164733460705e-05	2.33244454401503e-05	0.000845856400063692	0.000843963627769627	0.000842557193855896	0.000842596367100587	0.000839454341419647	0.000840796346096403	0.000840892887367633	1.81291726374297e-06	4.13431423032288e-07	1.18712787406014e-06	0.000838877487772646	6.85247738445775e-07	0.000838609561671717	6.85247738445774e-07	2.59640837756577e-06	2.15643720526001e-07	2.15643720526001e-07	6.29924563049346e-07	2.15643720526001e-07	0.000836721280501001	3.57847900392137e-07	3.57847900392137e-07	4.62199785045112e-07	3.57847900392137e-07	5.53231753964282e-08	3.0187923991554e-07	1.00083625167648	0.000836251676483081	2.18117260962265e-07	5.53231753964283e-08	4.69604017919774e-07	8.2579028538166e-07	4.69604017919774e-07	5.53231753964283e-08	3.0187923991554e-07	4.69604017919774e-07	5.53231753964283e-08	1.53209490325468e-06	4.69604017919774e-07	4.69604017919774e-07	8.2579028538166e-07	2.60347243723103e-10	2.60347243723103e-10	2.60347243723103e-10	1.60320545129573e-07	1.97527355262564e-07	1.97527355262564e-07	1.97527355262564e-07	1.97527355262564e-07	3.0187923991554e-07	1.60320545129573e-07
"Macroglossum_stellatarum"	2.72544926720274e-05	6.57445625087684e-05	2.37032826315077e-05	6.63878104757139e-06	0.10035020117797	8.2579028538166e-05	2.71691315923986e-05	6.56229831786e-05	7.1207637976207e-05	6.18886580132617e-05	6.47156100702868e-05	7.66047451627342e-05	1.04138897489241e-08	2.70760682349642e-05	6.54351782886794e-06	2.98164733460705e-05	2.33244454401503e-05	0.000845856400063692	0.000843963627769627	0.000842557193855896	0.000842596367100587	0.000839454341419648	0.000840796346096404	0.000840892887367633	1.81291726374298e-06	4.13431423032288e-07	1.18712787406014e-06	0.000838877487772646	6.85247738445775e-07	0.000838609561671717	6.85247738445775e-07	2.59640837756576e-06	2.15643720526001e-07	2.15643720526001e-07	6.29924563049346e-07	2.15643720526001e-07	0.000836721280501	3.57847900392137e-07	3.57847900392137e-07	4.62199785045112e-07	3.57847900392137e-07	5.53231753964283e-08	3.0187923991554e-07	0.000836251676483081	1.00083625167648	2.18117260962265e-07	5.53231753964283e-08	4.69604017919774e-07	8.2579028538166e-07	4.69604017919774e-07	5.53231753964283e-08	3.0187923991554e-07	4.69604017919774e-07	5.53231753964283e-08	1.53209490325468e-06	4.69604017919774e-07	4.69604017919774e-07	8.2579028538166e-07	2.60347243723103e-10	2.60347243723103e-10	2.60347243723103e-10	1.60320545129573e-07	1.97527355262564e-07	1.97527355262564e-07	1.97527355262564e-07	1.97527355262564e-07	3.0187923991554e-07	1.60320545129573e-07
