"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Paragenipa_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Megachile_seychellensis"	"Chalcidoma_disjunctum"	"Unidentified_sp3_M_PL_091"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Ceratina_tabescens"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_091"	"Tricimba_seychellensis"	"Polistes_olivaceus"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_091"	"Unidentified_sp4_M_PL_091"	"Geron_seychellarum"	"Lygistorrhina_sp1_M_PL_091"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_091"
"Cratopus_aurostriatus"	0.000239755242173962	0.100590901959291	8.7837172740777e-05	3.72524174445789e-05	1.70760082080446e-05	3.72782102429093e-05	0.00101289891068825	0.00101232971041464	2.74879338427387e-06	1.24174724815263e-06	0.00100590901959291	1.00100590901959	0.00100808861270358	5.69200273601487e-07	0.00100808861270358	0.00100808861270358	0.00100766576304772	0.00100590901959291	0.00100808861270358	2.99935046291252e-06	2.17959311067238e-06	2.17959311067239e-06	1.75674345481554e-06	2.17959311067239e-06	2.17959311067239e-06
"Hemipyrellia_germana"	0.0504343418919977	0.050404430635179	6.0951811900712e-05	3.55650616390708e-05	3.92448682371386e-05	3.55667411474204e-05	0.000967436582157238	0.000966128419882666	0.00045980217947455	1.1855020546357e-06	0.00050404430635179	0.00050404430635179	1.00096253832355	1.30816227457129e-06	0.000962538323551769	0.000962538323551769	0.000505263342589804	0.00050404430635179	0.000962538323551769	2.40459427626159e-06	0.000458494017199979	0.000458494017199979	1.21903623801424e-06	0.000458494017199979	0.000458494017199979
"Ceratina_tabescens"	0.000225183670309519	5.69200273601487e-05	5.64892891712369e-05	5.63288157846707e-05	0.100558887846185	5.62913612900431e-05	0.00335946304444124	7.50011623505777e-06	0.00335401005248172	1.87762719282236e-06	5.69200273601487e-07	5.69200273601487e-07	2.61632454914257e-06	1.00335196292821	2.61632454914257e-06	2.61632454914257e-06	1.69898605702622e-06	5.69200273601487e-07	2.61632454914257e-06	3.00616449309284e-06	2.04712427554109e-06	2.04712427554109e-06	1.12978578342474e-06	2.04712427554109e-06	2.04712427554109e-06
"Neophyllomyza_approximatonervis"	0.0504343418919977	0.050404430635179	6.0951811900712e-05	3.55650616390709e-05	3.92448682371386e-05	3.55667411474204e-05	0.000967436582157237	0.000966128419882666	0.00045980217947455	1.1855020546357e-06	0.00050404430635179	0.00050404430635179	0.000962538323551769	1.30816227457129e-06	1.00096253832355	0.000962538323551769	0.000505263342589804	0.00050404430635179	0.000962538323551769	2.40459427626159e-06	0.000458494017199979	0.000458494017199979	1.21903623801424e-06	0.000458494017199979	0.000458494017199979
"Phelsuma_sp1_M_PL_091"	0.0504343418919977	0.050404430635179	6.0951811900712e-05	3.55650616390708e-05	3.92448682371386e-05	3.55667411474204e-05	0.000967436582157237	0.000966128419882666	0.00045980217947455	1.1855020546357e-06	0.00050404430635179	0.00050404430635179	0.000962538323551769	1.30816227457129e-06	0.000962538323551769	1.00096253832355	0.000505263342589804	0.00050404430635179	0.000962538323551769	2.40459427626159e-06	0.000458494017199979	0.000458494017199979	1.21903623801424e-06	0.000458494017199979	0.000458494017199979
"Tricimba_seychellensis"	0.000157350717253693	0.0503832881523862	0.0502821087302015	5.57978594695306e-05	2.54847908553934e-05	0.000106070759934725	0.00151715063086916	0.00151630113784064	2.27995409445577e-06	1.85992864898435e-06	0.000503832881523861	0.000503832881523861	0.000505263342589804	8.49493028513112e-07	0.000505263342589804	0.000505263342589804	1.00150947505613	0.000503832881523861	0.000505263342589804	0.00100917786660185	1.43046106594266e-06	1.43046106594266e-06	0.00100564217460403	1.43046106594266e-06	1.43046106594266e-06
"Polistes_olivaceus"	0.000239755242173962	0.100590901959291	8.7837172740777e-05	3.7252417444579e-05	1.70760082080446e-05	3.72782102429093e-05	0.00101289891068825	0.00101232971041464	2.74879338427387e-06	1.24174724815263e-06	0.00100590901959291	0.00100590901959291	0.00100808861270358	5.69200273601487e-07	0.00100808861270358	0.00100808861270358	0.00100766576304772	1.00100590901959	0.00100808861270358	2.99935046291252e-06	2.17959311067238e-06	2.17959311067238e-06	1.75674345481554e-06	2.17959311067238e-06	2.17959311067238e-06
"Rhiparida_seychellensis"	0.0504343418919977	0.050404430635179	6.0951811900712e-05	3.55650616390709e-05	3.92448682371386e-05	3.55667411474204e-05	0.000967436582157238	0.000966128419882666	0.00045980217947455	1.1855020546357e-06	0.00050404430635179	0.00050404430635179	0.000962538323551769	1.30816227457129e-06	0.000962538323551769	0.000962538323551769	0.000505263342589804	0.00050404430635179	1.00096253832355	2.40459427626159e-06	0.000458494017199979	0.000458494017199979	1.21903623801424e-06	0.000458494017199979	0.000458494017199979
"Unidentified_sp1_M_PL_091"	9.9541094928586e-05	0.000149967523145626	0.0503839095685199	9.89075000577029e-05	4.50924673963926e-05	0.0502326828560528	0.00268930554643022	0.00268780246418368	2.40800129135175e-06	3.2969166685901e-06	1.49967523145626e-06	1.49967523145626e-06	2.40459427626159e-06	1.50308224654642e-06	2.40459427626159e-06	2.40459427626159e-06	0.00100917786660185	1.49967523145626e-06	2.40459427626159e-06	1.00268210095324	9.04919044805327e-07	9.04919044805327e-07	0.0010076781913704	9.04919044805327e-07	9.04919044805327e-07
"Unidentified_sp4_M_PL_091"	0.100628928541821	0.000217959311067238	3.4066451060647e-05	3.38777058335628e-05	6.14137282662326e-05	3.38552720519314e-05	0.000921974253626228	0.000919927129350687	0.000916855565564827	1.12925686111876e-06	2.17959311067239e-06	2.17959311067239e-06	0.000916988034399958	2.04712427554109e-06	0.000916988034399958	0.000916988034399958	2.86092213188533e-06	2.17959311067239e-06	0.000916988034399958	1.80983808961065e-06	1.00091480844129	0.000914808441289286	6.8132902121294e-07	0.000914808441289286	0.000914808441289286
"Geron_seychellarum"	0.100628928541821	0.000217959311067238	3.4066451060647e-05	3.38777058335628e-05	6.14137282662326e-05	3.38552720519314e-05	0.000921974253626228	0.000919927129350688	0.000916855565564827	1.12925686111876e-06	2.17959311067238e-06	2.17959311067238e-06	0.000916988034399958	2.04712427554109e-06	0.000916988034399958	0.000916988034399958	2.86092213188532e-06	2.17959311067238e-06	0.000916988034399958	1.80983808961065e-06	0.000914808441289286	1.00091480844129	6.8132902121294e-07	0.000914808441289285	0.000914808441289285
"Lygistorrhina_sp1_M_PL_091"	7.49461923334234e-05	0.000175674345481554	0.100476380287662	7.43433014944822e-05	3.38935735027421e-05	0.00017486330962654	0.00202140235105007	0.00202027256526664	1.81111480463768e-06	2.47811004981607e-06	1.75674345481554e-06	1.75674345481554e-06	2.43807247602848e-06	1.12978578342474e-06	2.43807247602848e-06	2.43807247602848e-06	0.00201128434920806	1.75674345481554e-06	2.43807247602848e-06	0.0020153563827408	6.8132902121294e-07	6.8132902121294e-07	1.00200952760575	6.8132902121294e-07	6.8132902121294e-07
"Melanostoma_annulipes"	0.100628928541821	0.000217959311067238	3.4066451060647e-05	3.38777058335628e-05	6.14137282662326e-05	3.38552720519314e-05	0.000921974253626229	0.000919927129350688	0.000916855565564827	1.12925686111876e-06	2.17959311067238e-06	2.17959311067238e-06	0.000916988034399958	2.04712427554109e-06	0.000916988034399958	0.000916988034399958	2.86092213188533e-06	2.17959311067238e-06	0.000916988034399958	1.80983808961065e-06	0.000914808441289286	0.000914808441289286	6.8132902121294e-07	1.00091480844129	0.000914808441289286
"Unidentified_sp2_M_PL_091"	0.100628928541821	0.000217959311067238	3.4066451060647e-05	3.38777058335628e-05	6.14137282662326e-05	3.38552720519314e-05	0.000921974253626229	0.000919927129350688	0.000916855565564827	1.12925686111876e-06	2.17959311067238e-06	2.17959311067238e-06	0.000916988034399958	2.04712427554109e-06	0.000916988034399958	0.000916988034399958	2.86092213188533e-06	2.17959311067238e-06	0.000916988034399958	1.80983808961065e-06	0.000914808441289286	0.000914808441289286	6.8132902121294e-07	0.000914808441289286	1.00091480844129
