"Agropyron_smithii"	"Amaranthus_retroflexus"	"Ambrosia_psilostachya"	"Andropogon_hallii"	"Argemone_intermedia"	"Aristida_longiseta"	"Artemisia_filifolia"	"Astragalus_spp."	"Asclepias_pumila"	"Bouteloua_gracilis"	"Bromus_tectorum"	"Buchloe_dactyloides"	"Calamovilfa_longifolia"	"Carex_heliophila"	"Chenopodium_album"	"Cirsium_undulatum"	"Croton_texensis"	"Eriogonum_annum"	"Euphorbia_spp."	"Evolvulus_nuttallianus"	"Festuca_octoflora"	"Ipamoea_leptophylla"	"Juncus_balticus"	"Lepidium_densiflorum"	"Lesquerella_ludoviciana"	"Lithospermum_incisum"	"Lupinus_pussilus"	"Medicago_sativa"	"Melilotus_alba"	"Other_grasses"	"Other_forbs"	"Paspalum_stramineum"	"Penstemon_aIbidus"	"Psoralea_lanceolata"	"Psoralea_tenuiflora"	"Solanum_rostratum"	"Sphaeralcea_coccinea"	"Sporobolus_cryptandrus"	"Stipa_comata"	"Tradescantia_occidentalis"	"Ageneotettix_deorum"	"Amphitornus_coloradus"	"Cordillacris_occipitalis"	"Eritettix_simplex"	"Mermiria_maculipennis"	"Melanoplus_angustipennis"	"Melanoplus_confusus"	"Melanoplus_foedus"	"Arphia_conspersa"	"Arphia_pseudonictana"	"Pardalophora_apiculata"	"Spharagemon_collare"	"Trachyrhachys_kiowa"	"Xanthippus_corallipes"
"Bromus_tectorum"	0.00126228735506756	2.86428893793816e-06	2.24113657476265e-06	0.00125668868200352	4.60861476416037e-07	7.36547152884086e-07	7.23596418524253e-07	7.23596418524253e-07	1.99797018227879e-07	0.00126228735506756	1.00125266899766	6.33105507826645e-07	0.00126160946307086	0.00125951605300815	5.23799400296374e-07	7.23596418524253e-07	4.60861476416037e-07	2.62734942108216e-07	1.99797018227879e-07	7.23596418524253e-07	0.00125708123699337	2.61064458188158e-07	6.33105507826645e-07	2.62734942108216e-07	5.23799400296374e-07	2.61064458188158e-07	8.32902526054524e-07	4.60861476416037e-07	2.61064458188158e-07	7.23596418524253e-07	7.23596418524253e-07	8.84434648411752e-07	4.62531960336095e-07	2.61064458188158e-07	7.23596418524253e-07	1.99797018227879e-07	7.23596418524253e-07	4.66655816017721e-06	0.00126228735506756	2.24091874771457e-06	7.03668825254609e-05	3.68273576442043e-05	4.93488634589974e-05	7.03668825254608e-05	5.47063983861091e-05	6.78767591289211e-05	5.51743378427253e-05	4.99492545569697e-05	0.100213519812632	4.93488634589974e-05	8.84216821363671e-05	8.86347710957303e-05	2.71156798680217e-05	8.84434648411752e-05
"Buchloe_dactyloides"	0.000724033350163802	0.000718827371688401	0.000718232011067013	0.000719916013643836	7.73323902564549e-07	4.2243538693472e-07	1.13023786620088e-06	1.13023786620088e-06	4.72534130364907e-07	0.000724033350163802	6.33105507826645e-07	1.00071630771597	0.000723388308160656	0.000721981678004312	6.57703735835973e-07	1.13023786620088e-06	7.73323902564549e-07	3.56913963636331e-07	4.72534130364907e-07	1.13023786620088e-06	0.000720076380398224	3.00789772199642e-07	0.000716307715966273	3.56913963636331e-07	6.57703735835973e-07	3.00789772199642e-07	0.000716780250096638	7.73323902564549e-07	3.00789772199642e-07	1.13023786620088e-06	1.13023786620088e-06	7.94057234539112e-07	8.29448094001238e-07	3.00789772199642e-07	1.13023786620088e-06	4.72534130364907e-07	1.13023786620088e-06	0.000720067583561568	0.000724033350163802	0.000718334104226062	5.0587295359888e-05	2.1121769346736e-05	2.82993425880857e-05	5.0587295359888e-05	3.13640402886688e-05	7.8205340771907e-05	7.49519323636295e-05	0.000118133532591227	5.06484406261316e-05	2.82993425880857e-05	8.96150393588035e-05	0.100283080235278	2.58016801258181e-05	7.94057234539111e-05
"Calamovilfa_longifolia"	0.00124796201592342	0.000279430568997535	0.000231784561346608	0.000530013844705123	6.13004146664458e-05	0.000154882628359044	9.84188848866863e-05	9.84188848866863e-05	3.12441581814621e-05	0.00124796201592342	9.70468817746816e-05	5.56452544738966e-05	1.00124714454934	0.000900419155126184	6.71747267052241e-05	9.84188848866863e-05	6.13004146664458e-05	3.71184702202405e-05	3.12441581814621e-05	9.84188848866863e-05	0.000529612846593035	3.00562564849836e-05	5.56452544738966e-05	3.71184702202405e-05	6.71747267052241e-05	3.00562564849836e-05	8.68894126553588e-05	6.13004146664458e-05	3.00562564849836e-05	9.84188848866863e-05	9.84188848866863e-05	7.77204219860255e-05	6.83626284017026e-05	3.00562564849836e-05	9.84188848866863e-05	3.12441581814621e-05	9.84188848866863e-05	0.000416963424087336	0.00124796201592342	0.000231766403496493	0.00775243084778824	0.00774413141795222	0.00773764734666758	0.00775243084778823	0.00773621478146925	0.00781462668609575	0.0077948787462505	0.00781103954536554	0.00776375054197453	0.00773764734666758	0.00777022641359105	0.00779033562634552	3.26986635424637e-05	0.00777204219860255
"Carex_heliophila"	0.00117136557631095	0.00031476650627119	0.000252873559221989	0.000439967266885369	7.942499093049e-05	6.83464578601418e-07	7.98256810627494e-05	7.98256810627494e-05	4.04918190999827e-05	0.00117136557631095	0.000125951605300815	7.21981678004311e-05	0.00117054490166404	1.00116865294437	3.93338619627667e-05	7.98256810627494e-05	7.942499093049e-05	4.0069013225935e-07	4.04918190999827e-05	7.98256810627494e-05	0.000687396296963212	3.89331718305073e-05	7.21981678004311e-05	4.0069013225935e-07	3.93338619627667e-05	3.89331718305073e-05	0.000112689986900414	7.942499093049e-05	3.89331718305073e-05	7.98256810627494e-05	7.98256810627494e-05	0.000100849710358808	4.08925092322421e-05	3.89331718305073e-05	7.98256810627494e-05	4.04918190999827e-05	7.98256810627494e-05	0.000540840646880989	0.00117136557631095	0.000252849967742889	0.0100649743118207	3.41732289300709e-05	0.0100457914119159	0.0100649743118207	4.03901291420018e-05	0.0101226246759319	8.41449277744636e-05	0.0101229547749957	0.0100761284240652	0.0100457914119159	0.0100826118879708	0.0101077434920604	3.28269858763916e-05	0.0100849710358808
"Chenopodium_album"	0.000436939719568533	0.000241165745285597	0.000434280002178808	0.000434505811416885	0.000194273568458732	2.54944495511332e-07	0.000433606458609277	0.000433606458609277	7.86990575830399e-07	0.000436939719568533	2.61899700148187e-07	3.28851867917987e-07	0.000436635723583957	0.000196669309813833	1.00043281946803	0.000433606458609277	0.000194273568458732	0.000239332890150544	7.86990575830399e-07	0.000433606458609277	1.8082044181347e-06	0.000193486577882902	3.28851867917987e-07	0.000239332890150544	0.000432819468033446	0.000193486577882902	1.11584244374839e-06	0.000194273568458732	0.000193486577882902	0.000433606458609277	0.000433606458609277	3.44691701612895e-07	0.000240119880726375	0.000193486577882902	0.000433606458609277	7.86990575830399e-07	0.000433606458609277	0.000195779177459682	0.000436939719568533	0.000434307631466886	1.75154055567372e-05	1.27472247755666e-05	1.46884234241538e-05	1.75154055567372e-05	1.89289562033996e-05	0.0503065102495545	0.0502599069316143	0.0001967476439576	2.0951976011855e-05	1.46884234241538e-05	3.7232098969171e-05	4.60392615085181e-05	1.21598393830354e-05	3.44691701612895e-05
"Cirsium_undulatum"	0.000426805204206459	0.000295260944359834	0.000424141812804878	0.000290731943406772	0.000263612523085994	2.49027160333607e-07	0.000423428131516578	0.000423428131516578	0.000134357159110394	0.000426805204206459	2.41198806174751e-07	3.76745955400293e-07	0.000426481834508974	0.000266085603542498	0.000289070972406184	1.00042342813152	0.000263612523085994	0.000159815608430585	0.000134357159110394	0.000423428131516578	1.8695880030613e-06	0.0001292553639756	3.76745955400293e-07	0.000159815608430585	0.000289070972406184	0.0001292553639756	0.000134733905065794	0.000263612523085994	0.0001292553639756	0.000423428131516578	0.000423428131516578	3.36935332899468e-07	0.000294172767540979	0.0001292553639756	0.000423428131516578	0.000134357159110394	0.000423428131516578	0.000265227346647465	0.000426805204206459	0.000424179373002534	1.89074332310868e-05	1.24513580166803e-05	1.5087311336072e-05	1.89074332310868e-05	1.65797687778866e-05	0.0336063946336559	0.0335612777704228	0.0335892897775985	1.92959044939801e-05	1.5087311336072e-05	3.74495530555738e-05	5.27444337560411e-05	1.29347878993879e-05	3.36935332899468e-05
"Croton_texensis"	0.000398807886052083	0.000203003568531238	0.000396109687632386	0.000195843641137798	0.000394611900802711	2.32683447011361e-07	0.000395418784628991	0.000395418784628991	0.000201145216170258	0.000398807886052083	2.30430738208019e-07	3.86661951282275e-07	0.000398452695331898	0.00039712495465245	0.000194273568458732	0.000395418784628991	1.0003946119008	8.06883826279491e-07	0.000201145216170258	0.000395418784628991	1.88976770764335e-06	0.000193466684632453	3.86661951282275e-07	8.06883826279491e-07	0.000194273568458732	0.000193466684632453	0.00020153187812154	0.000394611900802711	0.000193466684632453	0.000395418784628991	0.000395418784628991	3.04241052113045e-07	0.000201952099996538	0.000193466684632453	0.000395418784628991	0.000201145216170258	0.000395418784628991	0.000396322187440218	0.000398807886052083	0.000396166012111578	2.12753952157124e-05	1.16341723505681e-05	1.55821535523914e-05	2.12753952157124e-05	1.44086703078355e-05	0.0503013380044378	0.000169445603518693	0.0502863040425645	1.84344590566415e-05	1.55821535523914e-05	3.60565531305373e-05	5.41326731795185e-05	1.42076288074049e-05	3.04241052113045e-05
"Eriogonum_annum"	0.00048279984051521	0.000479775696017026	0.000480206063149863	0.000480508547944722	1.61376765255898e-06	2.81714586978099e-07	0.000479446825291754	0.000479446825291754	7.8104499066556e-07	0.00048279984051521	2.62734942108216e-07	3.56913963636331e-07	0.000482540112863126	4.0069013225935e-06	0.000478665780301088	0.000479446825291754	1.61376765255898e-06	1.00047783305764	7.8104499066556e-07	0.000479446825291754	1.8292285938972e-06	8.32722661893422e-07	3.56913963636331e-07	0.000477833057639195	0.000478665780301088	8.32722661893422e-07	1.13795895430189e-06	1.61376765255898e-06	8.32722661893422e-07	0.000479446825291754	0.000479446825291754	4.02323894472314e-07	0.000478614102629861	8.32722661893422e-07	0.000479446825291754	7.8104499066556e-07	0.000479446825291754	3.0376650619595e-06	0.00048279984051521	0.000480206094784447	1.41715092618355e-05	1.40857293489049e-05	1.40976269034331e-05	1.41715092618355e-05	2.09219657179889e-05	0.00021650789209229	0.100344942104231	0.00019526124766639	2.10187953686572e-05	1.40976269034331e-05	4.02355529056467e-05	4.99679549090863e-05	1.03891060833539e-05	4.02323894472314e-05
"Euphorbia_spp."	0.00040653617348231	0.000403451342508308	0.000403865434057019	3.1842073865472e-06	0.000402290432340516	2.37192489978156e-07	0.000403071477331182	0.000403071477331182	0.000401497496179521	0.00040653617348231	1.99797018227879e-07	4.72534130364907e-07	0.000406174056359008	0.000404918190999827	1.5739811516608e-06	0.000403071477331182	0.000402290432340516	7.81044990665559e-07	1.00040149749618	0.000403071477331182	1.9923551729145e-06	7.92936160995238e-07	4.72534130364907e-07	7.81044990665559e-07	1.5739811516608e-06	7.92936160995238e-07	0.000401970030309886	0.000402290432340516	7.92936160995238e-07	0.000403071477331182	0.000403071477331182	3.21422595472613e-07	0.000402278541170186	7.92936160995238e-07	0.000403071477331182	0.000401497496179521	0.000403071477331182	0.000404123685023032	0.00040653617348231	0.00040392285607383	2.16914885797859e-05	1.18596244989078e-05	1.58850871599083e-05	2.16914885797859e-05	1.18813939268607e-05	0.000206163401858762	0.000164019448039768	0.10037437404488	1.59837614582303e-05	1.58850871599083e-05	3.78844612283793e-05	6.6154778251087e-05	1.44846849320928e-05	3.21422595472613e-05
"Evolvulus_nuttallianus"	0.000426805204206459	0.000295260944359834	0.000424141812804878	0.000290731943406772	0.000263612523085994	2.49027160333607e-07	0.000423428131516578	0.000423428131516578	0.000134357159110394	0.000426805204206459	2.41198806174751e-07	3.76745955400293e-07	0.000426481834508974	0.000266085603542498	0.000289070972406184	0.000423428131516578	0.000263612523085994	0.000159815608430585	0.000134357159110394	1.00042342813152	1.8695880030613e-06	0.0001292553639756	3.76745955400293e-07	0.000159815608430585	0.000289070972406184	0.0001292553639756	0.000134733905065794	0.000263612523085994	0.0001292553639756	0.000423428131516578	0.000423428131516578	3.36935332899468e-07	0.000294172767540979	0.0001292553639756	0.000423428131516578	0.000134357159110394	0.000423428131516578	0.000265227346647465	0.000426805204206459	0.000424179373002534	1.89074332310868e-05	1.24513580166803e-05	1.5087311336072e-05	1.89074332310868e-05	1.65797687778866e-05	0.0336063946336559	0.0335612777704228	0.0335892897775985	1.92959044939801e-05	1.5087311336072e-05	3.74495530555738e-05	5.27444337560411e-05	1.29347878993879e-05	3.36935332899468e-05
"Festuca_octoflora"	0.00114838382179655	0.000456027526471879	0.000288665498707194	0.000666365962534613	6.2992256921445e-07	6.70042194976628e-07	9.3479400153065e-07	9.3479400153065e-07	3.3205919548575e-07	0.00114838382179655	0.000209513539498895	0.000120012730066371	0.00114749450095158	0.00114566049493869	6.027348060449e-07	9.3479400153065e-07	6.2992256921445e-07	3.048714323162e-07	3.3205919548575e-07	9.3479400153065e-07	1.00114323490395	2.978633737287e-07	0.000120012730066371	3.048714323162e-07	6.027348060449e-07	2.978633737287e-07	0.000120344789261856	6.2992256921445e-07	2.978633737287e-07	9.3479400153065e-07	9.3479400153065e-07	0.000167717974639292	6.36930627801951e-07	2.978633737287e-07	9.3479400153065e-07	3.3205919548575e-07	9.3479400153065e-07	0.000767522633226322	0.00114838382179655	0.000288607415206315	0.0167415769012573	3.35021097488314e-05	4.48917104787206e-05	0.0167415769012573	4.29546192798282e-05	7.74444771694619e-05	6.4023000786402e-05	8.30147988714376e-05	0.0167610831599116	4.48917104787206e-05	0.0167659891138414	0.0168017822092919	3.55728337988735e-05	0.0167717974639292
"Ipamoea_leptophylla"	0.000391079598621855	2.55579455416873e-06	0.000388353941207752	0.000388503074889049	0.000386933369264906	2.28174404044566e-07	0.000387766091926799	0.000387766091926799	7.92936160995237e-07	0.000391079598621855	2.61064458188158e-07	3.00789772199642e-07	0.000390731334304787	0.000389331718305073	0.000386973155765804	0.000387766091926799	0.000386933369264906	8.32722661893422e-07	7.92936160995237e-07	0.000387766091926799	1.7871802423722e-06	1.0003861404331	3.00789772199642e-07	8.32722661893422e-07	0.000386973155765804	0.000386140433103911	1.09372593319488e-06	0.000386933369264906	0.000386140433103911	0.000387766091926799	0.000387766091926799	2.87059508753476e-07	1.62565882288866e-06	0.000386140433103911	0.000387766091926799	7.92936160995237e-07	0.000387766091926799	0.000388520689857404	0.000391079598621855	0.000388409168149326	2.08593018516389e-05	1.14087202022283e-05	1.52792199448746e-05	2.08593018516389e-05	1.69359466888102e-05	0.100396512607017	0.000174871758997619	0.000198234040248809	2.08851566550527e-05	1.52792199448746e-05	3.42286450326952e-05	4.21105681079499e-05	1.3930572682717e-05	2.87059508753476e-05
