"Byrsonima_crassifolia"	"Casearia_guianensis"	"Cnestidium_rufescens"	"Connarus_turczaninowii"	"Cupania_sylvatica"	"Desmopsis_panamensis"	"Doliocarpus_major"	"Eugenia_coloradensis"	"Eugenia_oerstedeana"	"Flemingia_sp."	"Heliconia_metallica"	"Herrania_purpurea"	"Heteropteris_laurifolia"	"Hiraea_reclinata"	"Inga_cocleensis"	"Inga_marginata"	"Inga_quaternata"	"Inga_sapindoides"	"Isertia_haenkaena"	"Luehea_seemannii"	"Mabea_occidentalis"	"Maripa_panamensis"	"Miconia_affinis"	"Miconia_argentea"	"Mouriri_myrtilloides"	"Nectandra_globosa"	"Nuerolaena_lobata"	"Paulinia_fibrigera"	"Paulinia_turbacensis"	"Piper_dilatatum"	"Pithecellobium_sp."	"Rheedia_edulis"	"Serjania_mexicana"	"Serjania_sp."	"Solanum_rudepannum"	"Tetracera_portobellensis"	"Uncaria_tomentosa"	"Vatairea_erythrocarpa"	"Vernonia_arborescens"	"Vernonia_patens"	"Vismia_baccifera"	"Zanthoxylum_setulosum"	"Adippe_alliaceae"	"Adippe_inequalis"	"Amastris_triviale"	"Anchistrotus_maculatus"	"Aphetea_inconspicua"	"Atymna_sp."	"Bolbonotus_corrugata"	"Bolbonotus_pictipennis"	"Campylenchia_hastata"	"Ceresa_vitulus"	"Chelyoidea_nitida"	"Cymbomorpha_prasina"	"Cyphonia_clavata"	"Cyphonia_trifida"	"Enchophyllum_dubium"	"Endoiastus_caviceps"	"Genus_unknown"	"Gerridius_scutellatus"	"Guayaquila_compressa"	"Guayaquila_sp."	"Harmonides_sp."	"Heteronotus_trinodosus"	"Horiola_picta"	"Ischnocentrus_fowleri"	"Membracis_flava"	"Membracis_fuscata"	"Notocera_bituberculata"	"Notocera_cerviceps"	"Notocera_cervipes"	"Poppea_zebrina"	"Potnia_gladiator"	"Potnia_granadensis"	"Sphongophorus_guerinii"	"Sphongophorus_nymph"
"Miconia_argentea"	2.02969881595532e-07	1.35194595838597e-06	1.22512419119207e-07	0.000720943667320732	1.69170806098537e-06	0.00168324952068044	2.59236505240252e-06	0.000719598481092139	0	1.22512419119207e-07	1.34518622859404e-06	0.000719598481092139	0	0	3.24466601338401e-07	0.000723214553861446	0	0	5.27722420191098e-07	3.24466601338401e-07	0	0.000722872255528896	1.22512419119207e-07	1.00239249470742	0	1.13031799466258e-06	8.54239557562539e-13	1.1274182574675e-06	1.1274182574675e-06	3.24466601338401e-07	0	1.34518622859404e-06	0.00167985320362658	1.93827960619369e-06	0	0.000722735517009848	0	4.03450926337921e-07	0	3.3998734390989e-10	3.24466601338401e-07	0	3.36649904136089e-05	3.37399921406781e-05	3.36649904136089e-05	0	5.78576462448817e-05	6.76566271985106e-09	1.22512419119207e-05	0.0501868867898572	1.21172509331517e-05	0	0	0	1.70847911512508e-11	0	5.65158997331291e-08	0	0	1.20455919501641e-05	3.38341612197074e-05	1.20455919501641e-05	9.41630360015829e-05	3.61607276930723e-05	0.0503718936764497	0	1.75907473397033e-08	1.21035277901376e-05	3.3822547724025e-05	3.35970640725315e-05	9.69139803096846e-08	0	0	6.75972979192986e-08	0	6.78266208704656e-09
"Mouriri_myrtilloides"	0	0	0	0	0	0	0	0	0.00505047316660733	0	0	0	3.18838977197721e-08	1.26897912924693e-05	0	0	0	0	0	0	0	0	0	0	1.00503781525921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37677954395441e-07	0	0	0	0	0.100756305184252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025315814789499	0	0	0
"Nectandra_globosa"	2.05701649249405e-09	1.29614140566577e-06	5.64010296806798e-07	1.29215234859427e-06	1.14141667440155e-09	1.13570959102954e-06	0.00168270590348697	2.49164995682128e-09	0	5.64010296806798e-07	1.28966069863744e-06	2.49164995682128e-09	0	0	5.66057019602749e-07	2.50417081087565e-09	0	0	5.6685024594831e-07	5.66057019602749e-07	0	1.29435133987953e-06	5.64010296806798e-07	1.13031799466258e-06	0	1.00671442435426	8.65736751006531e-15	1.13273692112816e-06	1.13273692112816e-06	5.66057019602749e-07	0	1.28966069863744e-06	0.00168777801248096	2.21004149272624e-09	0	5.71403797205272e-07	0	9.50448321684444e-10	0	3.44563226900599e-12	5.66057019602749e-07	0	2.27141918205909e-08	0.0504255669747457	2.27141918205909e-08	0	6.59697385578781e-08	6.85672164164682e-11	5.64010296806798e-05	3.38347903411728e-05	1.22803367757054e-07	0	0	0	1.73147350201306e-13	0	0.0503357212177131	0	0	9.52339662008787e-09	2.2828333488031e-08	9.52339662008787e-09	9.02762489046211e-05	1.25208540543783e-10	1.74415496977489e-07	0	1.8895008198277e-08	2.85134496505333e-08	3.39821076338447e-05	3.37555602496191e-05	1.10502074636312e-10	0	0	6.48070702832887e-08	0	6.87394980299185e-11
"Nuerolaena_lobata"	1.26967193331858e-05	9.49502546830574e-15	1.54349222366628e-11	1.71505624433313e-12	4.83280951891041e-18	4.80864547131586e-15	1.54615979483488e-11	1.70560869399217e-12	0	1.54349222366628e-11	9.44755034096421e-15	1.70560869399217e-12	0	0	7.0947961618028e-09	1.71417959195193e-12	0	0	1.94927787020053e-11	7.0947961618028e-09	0	1.71697040128013e-12	1.54349222366628e-11	1.70847911512508e-12	0	1.73147350201306e-14	1.00503781523254	1.98827289127357e-17	1.98827289127357e-17	7.0947961618028e-09	0	9.44755034096421e-15	2.96252660799762e-14	1.92377582613302e-15	0	7.12424212478241e-09	0	3.9928805363358e-12	0	0.00505046255011214	7.0947961618028e-09	0	9.61729094263172e-17	5.16844840350899e-13	9.61729094263172e-17	0	5.74247084100708e-14	4.23223977772862e-07	1.54349222366628e-09	8.61126339872797e-14	4.24761674373969e-07	0	0	0	0.100756304650759	0	8.65736751006531e-16	0	0	1.18737368746373e-10	9.66561903782082e-17	1.18737368746373e-10	6.61328523867495e-13	8.57089795975964e-14	1.19392608579452e-10	0	6.49759290066842e-13	1.19786416090074e-10	5.96481867382071e-16	5.92505321599523e-16	9.61887913066512e-17	0	0	4.74751273415287e-16	0	0.00025294635148338
"Paulinia_fibrigera"	4.72419603785274e-12	9.73936893259111e-07	1.0811900171971e-09	9.71846865448285e-07	2.27738287082927e-09	2.26599595647512e-06	3.22429487185505e-06	2.77965665546995e-09	0	1.0811900171971e-09	9.69067208792815e-07	2.77965665546995e-09	0	0	1.08589057247145e-09	2.79362477936679e-09	0	0	1.08819428370204e-09	1.08589057247145e-09	0	9.74444596947142e-07	1.0811900171971e-09	2.254836514935e-06	0	2.26547384225632e-06	1.98827289127357e-17	1.00335796656524	0.00335796656523502	1.08589057247145e-09	0	9.69067208792815e-07	0.00337018220017549	2.61078542598682e-09	0	3.88186372592041e-09	0	3.37695222593339e-12	0	7.91332610726881e-15	1.08589057247145e-09	0	4.53199191295024e-08	6.7624394191351e-05	4.53199191295024e-08	0	7.79319449657065e-08	1.57473201261758e-13	1.0811900171971e-07	6.7561705748386e-05	2.82033316460892e-10	0	0	0	3.97654578254714e-16	0	1.13273692112816e-07	0	0	6.46977287653401e-11	4.55476574165853e-08	6.46977287653401e-11	6.78347046154971e-05	1.39681238968339e-10	1.94575965882897e-07	0	3.62731427900681e-11	1.01308566778002e-10	0.100738996957051	6.74036440035097e-05	1.30539271299341e-10	0	0	4.86968446629556e-08	0	1.57868867567121e-13
"Paulinia_turbacensis"	4.72419603785274e-12	9.73936893259111e-07	1.0811900171971e-09	9.71846865448285e-07	2.27738287082927e-09	2.26599595647512e-06	3.22429487185505e-06	2.77965665546995e-09	0	1.0811900171971e-09	9.69067208792815e-07	2.77965665546995e-09	0	0	1.08589057247145e-09	2.79362477936679e-09	0	0	1.08819428370204e-09	1.08589057247145e-09	0	9.74444596947142e-07	1.0811900171971e-09	2.254836514935e-06	0	2.26547384225632e-06	1.98827289127357e-17	0.00335796656523502	1.00335796656524	1.08589057247145e-09	0	9.69067208792815e-07	0.00337018220017549	2.61078542598682e-09	0	3.88186372592041e-09	0	3.37695222593339e-12	0	7.91332610726881e-15	1.08589057247145e-09	0	4.53199191295024e-08	6.7624394191351e-05	4.53199191295024e-08	0	7.79319449657065e-08	1.57473201261758e-13	1.0811900171971e-07	6.7561705748386e-05	2.82033316460892e-10	0	0	0	3.97654578254714e-16	0	1.13273692112816e-07	0	0	6.46977287653401e-11	4.55476574165853e-08	6.46977287653401e-11	6.78347046154971e-05	1.39681238968339e-10	1.94575965882897e-07	0	3.62731427900681e-11	1.01308566778002e-10	0.100738996957051	6.74036440035097e-05	1.30539271299341e-10	0	0	4.86968446629556e-08	0	1.57868867567121e-13
"Piper_dilatatum"	0.000842872426216416	2.43738260021893e-07	0.000504763836135736	5.65904919034689e-07	1.73020945239498e-12	1.72155840513301e-09	0.000505569582438963	3.23385350312906e-07	0	0.000504763836135736	2.42519568721783e-07	3.23385350312906e-07	0	0	0.00134341837055998	3.25010402324529e-07	0	0	0.000507774762127879	0.00134341837055998	0	5.66536609971255e-07	0.000504763836135736	3.24466601338401e-07	0	5.66057019602749e-07	3.5473980809014e-09	5.42945286235726e-10	5.42945286235726e-10	1.00134341837056	0	2.42519568721783e-07	8.08988476491232e-07	6.34865262879568e-10	0	0.00134955862812242	0	1.31834345171582e-06	0	1.41186443619876e-06	0.00134341837055998	0	3.44311681026602e-11	1.68968020351421e-05	3.44311681026602e-11	0	1.89507280969551e-08	2.80957475405472e-05	0.0504763836135736	3.24375307648474e-08	0.0503192720654546	0	0	0	7.0947961618028e-08	0	2.83028509801375e-08	0	0	2.24926438020403e-05	3.46041890478997e-11	2.24926438020403e-05	1.69763698105248e-05	1.62505201162264e-08	2.26369745219034e-05	0	1.69258254042626e-05	3.95503035514745e-05	1.62883585870718e-08	1.61797695298246e-08	3.17432631439784e-11	0	0	1.21869130010946e-08	0	2.81663407623571e-05
"Pithecellobium_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rheedia_edulis"	2.24476630366412e-09	0.0014437366975963	4.82805604371733e-07	0.00143823957185381	2.59899025142755e-09	2.58599530017041e-06	0.00143956724450297	1.72155774549179e-06	0	4.82805604371733e-07	0.00143651801410831	1.72155774549179e-06	0	0	4.85039137443566e-07	1.73020878943899e-06	0	0	4.86203409883181e-07	4.85039137443566e-07	0	0.00143984380947083	4.82805604371733e-07	2.69037245718808e-06	0	2.57932139727489e-06	9.44755034096421e-15	9.69067208792815e-07	9.69067208792815e-07	4.85039137443566e-07	0	1.00143651801411	0.00144391014110129	1.61229911258493e-06	0	2.21575987666943e-06	0	1.77712747850378e-09	0	3.76012503570376e-12	4.85039137443566e-07	0	5.17199060034082e-08	7.69927437086555e-05	5.17199060034082e-08	0	4.81271285106603e-05	7.48255434554706e-11	4.82805604371733e-05	2.90644413508887e-05	1.34011984309993e-07	0	0	0	1.88951006819284e-13	0	1.28966069863744e-07	0	0	3.69293312778238e-08	5.19798050285509e-08	3.69293312778238e-08	0.100556260987582	8.65104394719493e-08	0.000120509042184425	0	1.62067803294394e-08	5.33138243551135e-08	2.90720162637845e-05	2.88782028220259e-05	8.06149556292466e-08	0	0	7.21868348798148e-05	0	7.50135497072558e-11
"Serjania_mexicana"	1.40781041928012e-09	0.000290233194191215	3.22194625124737e-07	0.000289610365903589	6.78660095507121e-07	0.000675266795029586	0.000960839871812804	8.28337683330047e-07	0	3.22194625124737e-07	0.000288782028220259	8.28337683330047e-07	0	0	3.23595390596493e-07	8.32500184251303e-07	0	0	3.24281896543209e-07	3.23595390596493e-07	0	0.000290384489890248	3.22194625124737e-07	0.000671941281450631	0	0.000675111204992382	5.92505321599524e-15	0.000674036440035097	0.000674036440035097	3.23595390596493e-07	0	0.000288782028220259	1.00431429565229	7.78014056944071e-07	0	1.15679539032428e-06	0	1.00633176332815e-09	0	2.3581711799661e-12	3.23595390596493e-07	0	1.35053359005917e-05	0.0201520694690226	1.35053359005917e-05	0	2.32237195997805e-05	4.69270139760039e-11	3.22194625124737e-05	0.020133388313019	8.40459283053459e-08	0	0	0	1.18501064319905e-13	0	3.37555602496191e-05	0	0	1.92799231720714e-08	1.35732019101424e-05	1.92799231720714e-08	0.0202147419754181	4.16250092125651e-08	5.79836378331032e-05	0	1.08093965514403e-08	3.01899528998445e-08	0.0202210932010529	0.0200862859130459	3.89007028472036e-08	0	0	1.45116597095607e-05	0	4.70449225350022e-11
"Serjania_sp."	2.28547453808343e-10	8.10200559087906e-07	4.07461503418741e-10	1.61293803070142e-06	1.69894066685352e-06	0.00169044596351926	8.08756009081148e-07	8.06788474408958e-07	0	4.07461503418741e-10	8.06149556292467e-07	8.06788474408958e-07	0	0	6.34865262879569e-10	8.10842687848199e-07	0	0	8.63128068627467e-10	6.34865262879569e-10	0	0.00168246668589724	4.07461503418741e-10	1.93827960619369e-06	0	2.21004149272624e-09	9.61887913066512e-16	1.30539271299341e-09	1.30539271299341e-09	6.34865262879569e-10	0	8.06149556292467e-07	1.94503514236018e-06	1.00671442587725	0	8.10578055996806e-07	0	4.52789471646634e-10	0	3.82831389400472e-13	6.34865262879569e-10	0	3.38089192703852e-05	6.59697385578781e-08	3.38089192703852e-05	0	0.0504256124359963	7.61824846027808e-12	4.07461503418742e-08	3.39447339535421e-05	1.36442255676496e-08	0	0	0	1.92377582613302e-14	0	1.10502074636312e-10	0	0	1.35096342666134e-08	3.39788133370705e-05	1.35096342666134e-08	5.64304689404727e-05	4.05421343924099e-08	5.6475193208627e-05	0	2.87709356209156e-11	1.3583684149399e-08	3.91617813898022e-08	3.89007028472036e-08	0.0503357212938626	0	0	4.05100279543953e-08	0	7.63739002974811e-12
"Solanum_rudepannum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0
"Tetracera_portobellensis"	0.000282123550262446	3.71149058068581e-07	0.000169141124966491	0.00024087852003258	6.78222667609067e-10	6.74831554271022e-07	0.000169699933872009	0.000240509226719802	0	0.000169141124966491	3.69293312778238e-07	0.000240509226719802	0	0	0.000449852876040805	0.000241717815798796	0	0	0.000732376457399358	0.000449852876040805	0	0.000241147361754486	0.000169141124966491	0.000240911839003283	0	1.90467932401757e-07	1.18737368746373e-09	6.46977287653402e-10	6.46977287653402e-10	0.000449852876040805	0	3.69293312778238e-07	9.63996158603568e-07	2.70192685332269e-07	0	1.00459982225452	0	0.000560794077574869	0	4.72574727610566e-07	0.000449852876040805	0	1.34966310854204e-08	5.68546778219246e-06	1.34966310854204e-08	0	8.06525165716822e-06	9.40411834208152e-06	0.0169141124966491	1.20783685044216e-05	0.0168427050644589	0	0	0	2.37474737492747e-08	0	9.52339662008788e-09	0	0	0.0167433303709086	1.35644533521813e-08	0.0167433303709086	2.58505318944766e-05	1.20858907899398e-05	0.0168356458703861	0	2.44125485799786e-05	0.0168238223272461	1.9409318629602e-08	1.92799231720714e-08	1.35096342666134e-08	0	0	1.8557452903429e-08	0	9.42774707846205e-06
"Uncaria_tomentosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vatairea_erythrocarpa"	9.48720394074994e-07	1.78605776734049e-09	1.69271408424315e-06	8.07329281246219e-07	2.27343887669189e-12	2.26207168230843e-09	1.6963826038818e-06	8.05552153767716e-07	0	1.69271408424315e-06	1.77712747850378e-09	8.05552153767716e-07	0	0	2.63668690343163e-06	8.09600154540418e-07	0	0	0.00336300908922217	2.63668690343163e-06	0	8.08230332294797e-07	1.69271408424315e-06	8.06901852675842e-07	0	1.90089664336889e-09	3.9928805363358e-12	3.37695222593339e-12	3.37695222593339e-12	2.63668690343163e-06	0	1.77712747850378e-09	5.03165881664075e-09	9.05578943293268e-10	0	0.00336476446544922	0	1.00335010634484	0	1.58916645346165e-09	2.63668690343163e-06	0	4.52414336461686e-11	5.67417648045613e-08	4.52414336461686e-11	0	2.7031531457304e-08	3.16240131358331e-08	0.000169271408424315	4.04909672437711e-08	5.66383691513091e-05	0	0	0	7.98576107267159e-11	0	9.50448321684444e-11	0	0	5.6079407757487e-05	4.54687775338378e-11	5.6079407757487e-05	1.24398923495265e-07	4.04800077270209e-08	5.63886507637401e-05	0	0.000112100302974072	0.100503190345216	1.01308566778002e-10	1.00633176332815e-10	4.52789471646634e-11	0	0	8.93028883670243e-11	0	3.17034714585062e-08
"Vernonia_arborescens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vernonia_patens"	0.00252664714730398	1.88951006819284e-12	3.07154952509589e-09	3.41296192622293e-10	9.61729094263171e-16	9.56920448791856e-13	3.07685799172141e-09	3.39416130104441e-10	0	3.07154952509589e-09	1.88006251785188e-12	3.39416130104441e-10	0	0	1.41186443619876e-06	3.41121738798434e-10	0	0	3.87906296169905e-09	1.41186443619876e-06	0	3.41677109854747e-10	3.07154952509589e-09	3.3998734390989e-10	0	3.44563226900599e-12	0.00252523127505607	3.9566630536344e-15	3.9566630536344e-15	1.41186443619876e-06	0	1.88006251785188e-12	5.89542794991526e-12	3.82831389400472e-13	0	1.4177241828317e-06	0	7.94583226730823e-10	0	1.00504204747232	1.41186443619876e-06	0	1.91384089758371e-14	1.02852123229829e-10	1.91384089758371e-14	0	1.14275169736041e-11	8.42215715767994e-05	3.07154952509589e-07	1.71364141634687e-11	8.45275732004198e-05	0	0	0	0.0505046255011214	0	1.722816134503e-13	0	0	2.36287363805283e-08	1.92345818852634e-14	2.36287363805283e-08	1.31604376249631e-10	1.70560869399217e-11	2.37591291073109e-08	0	1.29302098723302e-10	2.38374968019247e-08	1.18699891609032e-13	1.17908558998305e-13	1.91415694700236e-14	0	0	9.44755034096421e-14	0	0.0503363239451926
"Vismia_baccifera"	0.000842872426216416	2.43738260021893e-07	0.000504763836135736	5.65904919034689e-07	1.73020945239498e-12	1.72155840513301e-09	0.000505569582438963	3.23385350312906e-07	0	0.000504763836135736	2.42519568721783e-07	3.23385350312906e-07	0	0	0.00134341837055998	3.25010402324529e-07	0	0	0.000507774762127879	0.00134341837055998	0	5.66536609971255e-07	0.000504763836135736	3.24466601338401e-07	0	5.66057019602749e-07	3.5473980809014e-09	5.42945286235726e-10	5.42945286235726e-10	0.00134341837055998	0	2.42519568721783e-07	8.08988476491232e-07	6.34865262879568e-10	0	0.00134955862812242	0	1.31834345171582e-06	0	1.41186443619876e-06	1.00134341837056	0	3.44311681026602e-11	1.68968020351421e-05	3.44311681026602e-11	0	1.89507280969551e-08	2.80957475405472e-05	0.0504763836135736	3.24375307648474e-08	0.0503192720654546	0	0	0	7.0947961618028e-08	0	2.83028509801375e-08	0	0	2.24926438020403e-05	3.46041890478997e-11	2.24926438020403e-05	1.69763698105248e-05	1.62505201162264e-08	2.26369745219034e-05	0	1.69258254042626e-05	3.95503035514745e-05	1.62883585870718e-08	1.61797695298246e-08	3.17432631439784e-11	0	0	1.21869130010946e-08	0	2.81663407623571e-05
"Zanthoxylum_setulosum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Adippe_alliaceae"	2.28509717984212e-11	5.19798050285509e-08	4.61257149579362e-11	1.32315656124371e-07	0.000101143945712637	0.100638225984074	9.6967273441342e-08	8.05957501209627e-08	0	4.61257149579362e-11	5.17199060034082e-08	8.05957501209627e-08	0	0	6.88623362053204e-11	8.10007538904148e-08	0	0	9.16727243519446e-11	6.88623362053204e-11	0	6.74120650041908e-05	4.61257149579362e-11	6.73299808272177e-05	0	4.54283836411818e-08	9.61729094263172e-17	4.53199191295024e-08	4.53199191295024e-08	6.88623362053204e-11	0	5.17199060034082e-08	6.75266795029586e-05	6.76178385407703e-05	0	8.09797865125226e-08	0	4.52414336461686e-11	0	3.82768179516742e-14	6.88623362053204e-11	0	1.00201276451968	1.35603725168927e-06	0.00201276451968148	0	0.00201839248044199	7.61699059947374e-13	4.61257149579362e-09	0.0020174815523129	1.36419727484305e-09	0	0	0	1.92345818852634e-15	0	2.27141918205909e-09	0	0	1.34966310854204e-09	0.00202287891425275	1.34966310854204e-09	3.62039342023857e-06	4.05003769452074e-09	5.64170250846739e-06	0	3.05575747839815e-12	1.35724300938506e-09	1.35959757388507e-06	1.35053359005917e-06	3.38089192703852e-06	0	0	2.59899025142755e-09	0	7.63612900844958e-13
"Adippe_inequalis"	4.09346282006315e-08	2.57932139727489e-05	1.12238049064553e-05	2.57138317370259e-05	2.27141918205909e-08	2.26006208614879e-05	0.0334858474793906	4.95838341407434e-08	0	1.12238049064553e-05	2.56642479028852e-05	4.95838341407434e-08	0	0	1.12645346900947e-05	4.98329991364255e-08	0	0	1.12803198943714e-05	1.12645346900947e-05	0	2.57575916636026e-05	1.12238049064553e-05	2.24933280937854e-05	0	0.0336170446498304	1.722816134503e-13	2.25414647304503e-05	2.25414647304503e-05	1.12645346900947e-05	0	2.56642479028852e-05	0.033586782448371	4.39798257052521e-08	0	1.13709355643849e-05	0	1.89139216015204e-08	0	6.85680821532192e-11	1.12645346900947e-05	0	4.52012417229758e-07	1.00346878279744	4.52012417229758e-07	0	1.31279779730177e-06	1.36448760668772e-09	0.00112238049064553	0.00067331232778934	2.44378701836538e-06	0	0	0	3.44563226900599e-12	0	0.00168085223249152	0	0	1.89515592739749e-07	4.54283836411817e-07	1.89515592739749e-07	0.00179649735320196	2.49164995682128e-09	3.47086838985204e-06	0	3.76010663145713e-07	5.67417648045613e-07	0.00067624394191351	0.000671735648967421	2.1989912852626e-09	0	0	1.28966069863744e-06	0	1.36791601079538e-09
"Amastris_triviale"	2.28509717984212e-11	5.19798050285509e-08	4.61257149579362e-11	1.32315656124371e-07	0.000101143945712637	0.100638225984074	9.69672734413419e-08	8.05957501209627e-08	0	4.61257149579362e-11	5.17199060034082e-08	8.05957501209627e-08	0	0	6.88623362053204e-11	8.10007538904148e-08	0	0	9.16727243519446e-11	6.88623362053204e-11	0	6.74120650041908e-05	4.61257149579362e-11	6.73299808272177e-05	0	4.54283836411818e-08	9.61729094263172e-17	4.53199191295024e-08	4.53199191295024e-08	6.88623362053204e-11	0	5.17199060034082e-08	6.75266795029586e-05	6.76178385407703e-05	0	8.09797865125226e-08	0	4.52414336461686e-11	0	3.82768179516742e-14	6.88623362053204e-11	0	0.00201276451968148	1.35603725168927e-06	1.00201276451968	0	0.00201839248044199	7.61699059947374e-13	4.61257149579362e-09	0.0020174815523129	1.36419727484305e-09	0	0	0	1.92345818852634e-15	0	2.27141918205909e-09	0	0	1.34966310854204e-09	0.00202287891425275	1.34966310854204e-09	3.62039342023857e-06	4.05003769452074e-09	5.64170250846739e-06	0	3.05575747839815e-12	1.35724300938506e-09	1.35959757388507e-06	1.35053359005917e-06	3.38089192703852e-06	0	0	2.59899025142755e-09	0	7.63612900844958e-13
"Anchistrotus_maculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aphetea_inconspicua"	4.54809433078602e-09	1.61229911258493e-05	8.10848391803296e-09	3.20974668109583e-05	3.38089192703851e-05	0.0336398746740332	1.60942445807148e-05	1.60550906407383e-05	0	8.10848391803296e-09	1.60423761702201e-05	1.60550906407383e-05	0	0	1.26338187313034e-08	1.61357694881792e-05	0	0	1.71762485656866e-08	1.26338187313034e-08	0	0.0334810870493551	8.10848391803296e-09	3.85717641632545e-05	0	4.39798257052521e-08	1.91415694700236e-14	2.59773149885688e-08	2.59773149885688e-08	1.26338187313034e-08	0	1.60423761702201e-05	3.87061993329675e-05	0.0336170749573308	0	1.61305033143364e-05	0	9.01051048576801e-09	0	7.61834464906939e-12	1.26338187313034e-08	0	0.000672797493480665	1.31279779730177e-06	0.000672797493480665	0	1.00346968747633	1.51603144359534e-10	8.10848391803296e-07	0.000675500205675487	2.71520088796228e-07	0	0	0	3.82831389400472e-13	0	2.1989912852626e-09	0	0	2.68841721905608e-07	0.000676178385407703	2.68841721905608e-07	0.00112296633191541	8.06788474408957e-07	0.00112385634485168	0	5.7254161885622e-10	2.7031531457304e-07	7.79319449657065e-07	7.74123986659351e-07	0.00168085374786654	0	0	8.06149556292467e-07	0	1.51984061591987e-10
"Atymna_sp."	0.100559286790765	7.52015512115283e-11	1.22246127606593e-07	1.35834169607428e-08	3.82763346707223e-14	3.80849529973687e-11	1.22457401910717e-07	1.35085914172874e-08	0	1.22246127606593e-07	7.48255434554706e-11	1.35085914172874e-08	0	0	5.61914950810944e-05	1.35764737862185e-08	0	0	1.54384756597752e-07	5.61914950810944e-05	0	1.35985772751788e-08	1.22246127606593e-07	1.35313254397021e-08	0	1.37134432832936e-10	4.23223977772862e-07	1.57473201261758e-13	1.57473201261758e-13	5.61914950810944e-05	0	7.48255434554706e-11	2.34635069880019e-10	1.52364969205562e-11	0	5.64247100524891e-05	0	3.16240131358331e-08	0	0.000168443143153599	5.61914950810944e-05	0	7.61699059947374e-13	4.09346282006315e-09	7.61699059947374e-13	0	4.54809433078601e-10	1.00335197622636	1.22246127606593e-05	6.82020672442654e-10	0.00336415493720927	0	0	0	8.46447955545723e-06	0	6.85672164164682e-12	0	0	9.40411834208153e-07	7.65526693414446e-13	9.40411834208152e-07	5.23778804188294e-09	6.78823689310923e-10	9.45601399210115e-07	0	5.14615855325839e-09	9.48720394074994e-07	4.72419603785274e-12	4.69270139760039e-12	7.61824846027808e-13	0	0	3.76007756057641e-12	0	0.00336039838351652
