"Nephrosperma_vanhoutteanum"	"Premna_serratifolia"	"Psidium_cattleianum"	"Deckenia_nobilis"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Ochna_kirkii"	"Alstonia_macrophylla"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_112"	"Rhynchium_brunneum"	"Xylocopa_caffra"	"Megachile_seychellensis"	"Lygistorrhina_sp1_M_PL_112"	"Hemipyrellia_germana"	"Phelsuma_sp1_M_PL_112"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_112"	"Chalcidoma_disjunctum"	"Unidentified_sp2_M_PL_112"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Simosyrphus_aegyptius"
"Lygistorrhina_sp1_M_PL_112"	0.0503202086799962	8.49817414243031e-05	8.947116735847e-05	0.000145491729270409	0.0502729209454976	5.66305890934357e-05	2.62776683557989e-05	1.41184891047472e-05	0.00182310069698777	0.0018239766192663	0.000564739564189887	0.000559113429777736	1.06227176780379e-06	2.66534562569603e-06	0.00056017570154554	1.00181593645342	0.000563327715279412	0.000561538291932243	0.000561538291932243	1.06227176780379e-06	1.88768630311452e-06	0.00125682302363744	1.06227176780379e-06	1.06227176780379e-06	1.06227176780379e-06	8.75922278526629e-07
"Hemipyrellia_germana"	0.0336449948627845	6.89576611550288e-05	0.0335103707096864	0.033570099182299	6.87413573245551e-05	4.99584415604648e-05	5.67897641261118e-05	4.01890311650427e-05	0.0016077881295681	0.00160968112170564	0.00160756124660171	0.000373833276253161	8.6197076443786e-07	0.000672100406331265	0.000374695247017599	0.000375551810186275	1.00160354234349	0.000933334929291477	0.000933334929291477	8.6197076443786e-07	1.66528138534883e-06	1.71853393311388e-06	8.6197076443786e-07	8.6197076443786e-07	8.6197076443786e-07	1.89299213753706e-06
"Phelsuma_sp1_M_PL_112"	0.0503770590615875	7.19533505150854e-05	0.000125385153442017	0.0502649754110442	7.17276499174847e-05	4.36168055479053e-05	2.0295798750191e-05	3.5087779296672e-05	0.00140414889558485	0.00140482542220986	0.00140351117186688	0.000559745100684306	8.99416881438568e-07	3.18422969384671e-06	0.000560644517565744	0.000561538291932242	0.00140000239393722	1.00139749469087	0.00139749469086837	8.99416881438567e-07	1.45389351826351e-06	1.79319124793712e-06	8.99416881438568e-07	8.99416881438568e-07	8.99416881438568e-07	6.76526625006366e-07
"Neophyllomyza_approximatonervis"	0.0503770590615875	7.19533505150854e-05	0.000125385153442017	0.0502649754110442	7.17276499174848e-05	4.36168055479053e-05	2.0295798750191e-05	3.50877792966721e-05	0.00140414889558485	0.00140482542220986	0.00140351117186688	0.000559745100684305	8.99416881438567e-07	3.18422969384671e-06	0.000560644517565744	0.000561538291932242	0.00140000239393722	0.00139749469086837	1.00139749469087	8.99416881438567e-07	1.45389351826351e-06	1.79319124793712e-06	8.99416881438567e-07	8.99416881438567e-07	8.99416881438567e-07	6.76526625006366e-07
"Hemipyrellia_sp1_M_PL_112"	0.000102698845943382	0.100731720874116	3.93539265218223e-05	3.946412847704e-05	3.93378098939111e-05	3.92641185876882e-05	1.81964967288949e-05	6.48098319126211e-08	0.00126402467242004	0.001264631222311	2.59239327650484e-06	1.1410982882598e-06	0.00125914651092645	1.39362842139961e-06	0.00126028760921471	2.12454353560758e-06	2.58591229331358e-06	1.79883376287714e-06	1.79883376287714e-06	1.00125914651093	1.30880395292294e-06	9.83445247347777e-07	0.00125914651092645	0.00125914651092645	0.00125914651092645	6.06549890963163e-07
"Chalcidoma_disjunctum"	0.000104937796408155	0.000104704316233835	0.000104402855975973	0.000104508691252851	0.000104375883623315	0.100438721915001	4.83243424795484e-05	1.25209126717957e-07	0.00335687144236624	0.00335848225378223	5.00836506871828e-06	1.16597551564617e-06	1.30880395292294e-06	3.69886853550442e-06	2.47477946856911e-06	3.77537260622905e-06	4.99584415604649e-06	2.90778703652702e-06	2.90778703652702e-06	1.30880395292294e-06	1.00334795739717	2.60939709058288e-06	1.30880395292294e-06	1.30880395292294e-06	1.30880395292294e-06	1.61081141598495e-06
"Unidentified_sp2_M_PL_112"	0.000204753408035175	7.86756197878221e-05	7.84609651733697e-05	7.86806777290045e-05	0.100454840376313	7.82819127174863e-05	3.62788372675207e-05	1.29213077677735e-07	0.0025201194535451	0.00252132874812068	5.16852310710941e-06	2.2750378670575e-06	9.83445247347777e-07	2.77851387905142e-06	3.25848311440527e-06	0.00251364604727488	5.15560179934163e-06	3.58638249587424e-06	3.58638249587424e-06	9.83445247347777e-07	2.60939709058288e-06	1.00251137100941	9.83445247347777e-07	9.83445247347777e-07	9.83445247347777e-07	1.20929457558402e-06
"Eagris_sabadius"	0.000102698845943382	0.100731720874116	3.93539265218223e-05	3.946412847704e-05	3.93378098939111e-05	3.92641185876882e-05	1.81964967288949e-05	6.48098319126211e-08	0.00126402467242004	0.001264631222311	2.59239327650484e-06	1.1410982882598e-06	0.00125914651092645	1.39362842139961e-06	0.00126028760921471	2.12454353560758e-06	2.58591229331358e-06	1.79883376287714e-06	1.79883376287714e-06	0.00125914651092645	1.30880395292294e-06	9.83445247347777e-07	1.00125914651093	0.00125914651092645	0.00125914651092645	6.06549890963163e-07
"Eristalinus_vicarians"	0.000102698845943382	0.100731720874116	3.93539265218223e-05	3.946412847704e-05	3.93378098939111e-05	3.92641185876882e-05	1.81964967288949e-05	6.48098319126211e-08	0.00126402467242004	0.001264631222311	2.59239327650484e-06	1.1410982882598e-06	0.00125914651092645	1.39362842139961e-06	0.00126028760921471	2.12454353560758e-06	2.58591229331358e-06	1.79883376287714e-06	1.79883376287713e-06	0.00125914651092645	1.30880395292294e-06	9.83445247347777e-07	0.00125914651092645	1.00125914651093	0.00125914651092645	6.06549890963163e-07
"Rhiparida_seychellensis"	0.000102698845943382	0.100731720874116	3.93539265218223e-05	3.946412847704e-05	3.93378098939111e-05	3.92641185876882e-05	1.81964967288949e-05	6.48098319126211e-08	0.00126402467242004	0.001264631222311	2.59239327650484e-06	1.1410982882598e-06	0.00125914651092645	1.39362842139961e-06	0.00126028760921471	2.12454353560758e-06	2.58591229331358e-06	1.79883376287713e-06	1.79883376287713e-06	0.00125914651092645	1.30880395292294e-06	9.83445247347777e-07	0.00125914651092645	0.00125914651092645	1.00125914651093	6.06549890963163e-07
"Simosyrphus_aegyptius"	4.88294983322311e-05	4.85239912770531e-05	0.000216296158129923	4.86301961126099e-05	4.83717830233609e-05	4.83243424795484e-05	0.10055098271051	1.42330235905042e-07	9.10563229514332e-06	0.00336080505597882	5.69320943620169e-06	5.42549981469235e-07	6.06549890963163e-07	0.00335602534684628	1.1490998724324e-06	1.75184455705326e-06	5.67897641261119e-06	1.35305325001273e-06	1.35305325001273e-06	6.06549890963163e-07	1.61081141598495e-06	1.20929457558402e-06	6.06549890963163e-07	6.06549890963163e-07	6.06549890963163e-07	1.00335169942368
