"Echium_wildpretii"	"Pimpinella_cumbrae"	"Pterocephalus_lasiospermus"	"Mentha_longifolia"	"Erysimum_scoparium"	"Spartocytisus_supranubius"	"Tolpis_webbii"	"Argyranthemum_teneriffae"	"Scrophularia_glabrata"	"Nepeta_teydea"	"Adenocarpus_viscosus"	"Anastoechus_latifrons"	"Anthophora_alluaudi"	"Apis_mellifera"	"Euodynerus_reflexus"	"Geron_hesperidon"	"Eristalis_tenax"	"Megachile_canariensis"	"Anthrax_anthrax"	"Eucera_gracilipes"	"Hyleaus_canariensis"	"Lasioglossum_viride"	"Linnaemyia_soror"	"Cephalodromia_sp1_M_PL_008"	"Cyclyrius_webbianus"	"Estheria_simonyi"	"Lasioglossum_actifrons"	"Melecta_curvispina"	"Osmia_canariensis"	"Andrena_wollestoni"	"Colletes_dimidiatus"	"Gasteruption_sp1_M_PL_008"	"Lucilia_sericata"	"Macroglossum_stellatarum"	"Scaeva_albomaculata"	"Stomorhina_lunata"	"Unidentified_sp1_M_PL_008"	"Anthidium_manicatum"	"Bibio_elmoi"	"Dermasothes_gracile"	"Drosophila_sp1_M_PL_008"	"Lasioglossum_chalcodes"	"Leptochilus_eatoni"	"Nyctia_lugubris"	"Peleteria_ruficornis"	"Phylloscopus_collybita"	"Serinus_canarius"	"Tachina_canariensis"	"Tachysphex_unicolor"
"Estheria_simonyi"	0.0335562282758738	8.93754765335643e-05	0.0334947538934839	0.0335430223132733	8.83303825777942e-05	5.88435335788061e-05	4.33997886576431e-05	4.4335073339434e-05	5.53245067292997e-05	2.44207837715061e-05	1.20669822819718e-05	0.000428239766417028	0.00046876456300257	0.000428480607834895	0.000282638662374446	0.000242549146845928	0.000706377812080953	0.000427751350741598	0.000427100478874922	0.000188449026962494	0.00018825820108046	0.000427100478874922	0.000467220430816983	1.81425180973791e-06	0.000519656731866035	1.00070519691846	0.000280953932301031	0.000426555036343613	0.00024073489503619	1.19631439798505e-06	0.000280179002983708	0.000239886638357268	0.000239881600286877	0.000187306794247299	0.000240038592192446	0.000465948676365465	0.000187056848612084	4.88415675430122e-07	0.000279525185943944	6.38396260954031e-07	6.33358190563342e-07	0.000186423490421521	6.3839626095403e-07	6.3839626095403e-07	0.000279525185943944	0.000186423490421521	0.000186423490421521	0.000279525185943944	7.90350096132852e-07
"Lasioglossum_actifrons"	0.000106022051117434	0.0335487013492013	0.000109459612304138	0.03354996798388	3.04069173184308e-05	5.36376398678739e-05	4.5342046728036e-05	2.92488085087388e-05	0.0335037403581846	2.94994565675553e-05	4.07478642291953e-06	3.42767343364342e-06	0.000760286972268055	0.000242322329905469	0.000999594248349598	0.000241907859639309	0.000521154288950855	2.83768430229231e-06	0.000719629309094202	2.07904347594198e-06	0.000241385341821231	0.000719629309094202	0.000520223499114707	0.000240618196771378	0.000280668990079118	0.000280953932301031	1.00099784150986	1.67493494188215e-06	1.28966286793127e-06	1.16274936041016e-06	0.000280179040308643	0.000240415435439325	1.1996944951544e-06	8.93080568281162e-07	0.000479406716633381	0.00028017207792743	1.00685151665027e-06	5.89989131351105e-07	0.000279583066532333	0.000239633581065724	4.17840121553412e-07	5.89011395096854e-07	0.000239633581065724	0.000239633581065724	0.000279583066532333	5.89011395096854e-07	5.89011395096854e-07	0.000279583066532333	0.00047862486225978
"Melecta_curvispina"	0.0335754834237397	7.40143585889664e-05	0.0335275134740893	6.50800533305547e-05	0.0334952514163906	6.73953632889062e-05	5.10529482325444e-05	4.8553297804054e-05	4.22749021944438e-05	3.46569651876013e-05	2.88248072544113e-05	0.0007630453552563	0.000524071215254716	0.00076293634662962	3.75507346841772e-06	0.00057773644801015	0.000427721872186441	0.000762352215952547	0.000427145303729986	0.000522924954302755	0.000188446136677925	0.000427145303729986	0.000188295089772954	1.86045438288591e-06	0.000574977087042298	0.000426555036343613	1.67493494188215e-06	1.00076096521673	0.000575875993627264	1.38699922278354e-06	1.29117114763136e-06	0.000240010913090559	0.000240175857640696	0.000521482977629126	0.000240086166274844	0.000187072797242975	0.000187224082005278	6.93139303752026e-07	5.42333777754623e-07	5.28673989921189e-07	6.93618540057915e-07	0.00018653046346522	5.28673989921189e-07	5.28673989921189e-07	5.42333777754623e-07	0.000186530463465221	0.000186530463465221	5.42333777754623e-07	6.03927174206339e-07
"Osmia_canariensis"	0.000106202175244106	7.6504975294365e-05	0.033575932613231	3.80151428392534e-05	0.0335457891448068	4.50732536930452e-05	6.37585220064509e-05	5.9447049835248e-05	2.98484131184421e-05	2.37811714303493e-05	0.033445748548602	0.000577649412510874	0.000337767539649973	0.000577772515235507	3.06308175154162e-06	0.00224976609817608	0.000242078340670516	0.000577173789082267	0.000241390972190134	0.000337024340891287	2.4342716489383e-06	0.000241390972190134	2.30251262000369e-06	2.19268920340107e-06	0.000575602774399569	0.00024073489503619	1.28966286793127e-06	0.000575875993627264	1.00224757340897	1.29779545500336e-06	8.17606786916503e-07	0.000240374554203752	0.000240677333663582	0.000336047903532757	0.000240254495996199	9.06804941683257e-07	1.43925565376445e-06	4.75623428606987e-07	3.16792856993779e-07	5.46464109245465e-07	8.49243569074971e-07	5.90012084689479e-07	5.46464109245464e-07	5.46464109245464e-07	3.16792856993779e-07	5.90012084689479e-07	5.90012084689479e-07	3.16792856993779e-07	4.2640590169203e-07
"Andrena_wollestoni"	0.000119278058424371	0.000103429344408878	7.65770756485587e-05	7.01803926080116e-05	8.70863842264498e-05	0.0502129665966498	0.0501963770123005	4.10690647770473e-05	2.94354482839547e-05	6.31246282042133e-05	1.05770045693025e-05	0.0011887195551259	0.000561723206369494	0.00056132783186494	0.00118838318033234	0.000630726887793139	0.000629987965282225	0.00118745706256182	2.36892242745929e-06	0.000560717863360371	0.00118677800063927	2.36892242745929e-06	2.57297444208053e-06	0.000628780194610634	2.00267955910668e-06	1.79447159697758e-06	1.74412404061524e-06	2.08049883417531e-06	1.94669318250504e-06	1.00118537656373	0.000558506687678953	1.2857601432674e-06	1.13368003716181e-06	1.53351972239989e-06	9.67485515831914e-07	1.24749248520216e-06	1.24935680552178e-06	1.26249256408427e-06	5.84836605066763e-07	7.38781031491983e-07	5.8670092538639e-07	6.62655880135394e-07	7.38781031491982e-07	7.38781031491982e-07	5.84836605066763e-07	6.62655880135395e-07	6.62655880135394e-07	5.84836605066763e-07	4.20506404056495e-07
"Colletes_dimidiatus"	0.000128699403387695	7.30640351867481e-05	6.678311622894e-05	0.0502891782637557	7.44737777181701e-05	0.0501673083944087	8.73719970641069e-05	2.00834779493935e-05	4.69132276232944e-05	5.61323138900395e-05	9.30028882982285e-08	0.000561566090678202	0.000979743592953466	0.000560160087230567	0.000979897894419718	3.1273529371442e-06	0.000421882540404483	0.0005604434444004	2.38409387593203e-06	0.000559996918456122	0.00055974357033006	2.38409387593203e-06	0.000420600275010253	1.90094275676944e-06	0.000420298245567257	0.000420268504475563	0.000420268560462964	1.93675672144704e-06	1.22641018037476e-06	0.000558506687678953	1.00097649102325	9.98908224397773e-07	7.63929086626621e-07	1.4597344626689e-06	1.14721122482521e-06	0.000419791482216784	1.00190351333567e-06	1.12264627780079e-06	0.000419076485531297	5.2188596561963e-07	2.86906827848478e-07	7.14996685487194e-07	5.21885965619629e-07	5.21885965619629e-07	0.000419076485531297	7.14996685487194e-07	7.14996685487194e-07	0.000419076485531297	6.70188966047063e-07
"Gasteruption_sp1_M_PL_008"	0.000118187061673285	0.0502661240349545	0.0502074962982508	6.58067027872148e-05	7.3480128983032e-05	4.05467131053884e-05	6.68192887010469e-05	6.32289073036524e-05	7.2171460359337e-05	1.21992848454934e-05	2.40411291372801e-05	0.000361546115476015	3.66531086048801e-06	0.000720413901881498	0.000362152898999165	0.000721344085625547	0.000719708941751482	0.000361302129779106	0.000719356332315102	2.08590080831831e-06	0.000360986098037159	0.000719356332315102	0.000361151997188123	0.000360782254319919	0.000359908164038658	0.000359829957535901	0.000360623153158988	0.000360016369635839	0.000360561831305629	1.2857601432674e-06	9.98908224397772e-07	1.00071766871667	0.000359528243663272	1.39139607690412e-06	0.00035965599442121	1.20498397696726e-06	1.55986489141169e-06	2.43985696909868e-07	5.48389189893457e-07	0.000359043743106818	9.03270104337892e-07	6.56594787073803e-07	0.000359043743106818	0.000359043743106817	5.48389189893457e-07	6.56594787073803e-07	6.56594787073803e-07	5.48389189893457e-07	1.03102086227624e-06
"Lucilia_sericata"	0.000134962493464161	0.000121650939845034	0.0502123031730131	4.95960505553128e-05	8.54686452022257e-05	3.15565798799113e-05	6.26441097463569e-05	0.0502394766636302	3.62114225780958e-05	6.19081889288343e-06	3.00401132937164e-05	0.000361521282876063	3.00952958369294e-06	0.00107919015989142	3.05703815775108e-06	0.00108037479663224	0.000361474387086752	0.000361397466498205	0.000360795341330458	2.07892312556872e-06	2.75240695212565e-06	0.000360795341330458	0.00071973883681669	0.000719358796136868	0.000359927295251981	0.000359822400430315	1.7995417427316e-06	0.000360263786461043	0.000361016000495373	1.13368003716181e-06	7.63929086626621e-07	0.000359528243663272	1.00107636611786	1.60447808237871e-06	0.000359176614415495	1.16309205165072e-06	0.000718456601110788	1.23816377857669e-07	4.13300421294273e-07	8.68935284607389e-07	0.000717706809480432	7.4979163035645e-07	8.68935284607388e-07	8.68935284607388e-07	4.13300421294273e-07	7.4979163035645e-07	7.4979163035645e-07	4.13300421294273e-07	5.1730603682994e-07
"Macroglossum_stellatarum"	0.0502945473005609	5.56058294390911e-05	0.000139189621327486	6.6219374430655e-05	0.0501816103192995	8.17115708172093e-05	5.00490703989164e-05	4.27186551027665e-05	2.73425765320944e-05	4.58758816877457e-05	2.52308105045809e-05	0.000784675503799844	0.000783998115195375	0.000784139823783564	3.79065820857655e-06	0.000505704919676583	0.000281982989246929	0.000783757986166089	0.000281196155982859	0.000783055678838947	0.000281344855888176	0.00028119615598286	0.0002809734307875	1.63306437744806e-06	0.000503362142894161	0.000280960191370949	1.33962085242174e-06	0.000782224466443689	0.000504071855299135	1.53351972239989e-06	1.45973446266889e-06	1.39139607690412e-06	1.60447808237871e-06	1.00078123025486	1.38481981708339e-06	0.000279965979790038	0.000280024418171251	9.17517633754915e-07	5.51828120255458e-07	3.97184495993508e-07	6.10266501468093e-07	0.000279414151669783	3.97184495993508e-07	3.97184495993508e-07	5.51828120255458e-07	0.000279414151669783	0.000279414151669783	5.51828120255458e-07	3.90608236172776e-07
"Scaeva_albomaculata"	0.000116996885022056	0.00012761907564389	0.0502242201433256	7.96171198704069e-05	7.34837122516413e-05	4.35361703314633e-05	3.87000231941413e-05	3.0252937421839e-05	0.0502274523887586	3.01730087493814e-05	1.8049545531986e-05	0.000361700195103086	0.00072067052534202	0.000361956734284511	0.00072068102064089	0.000362209243930565	0.000361453203404624	0.000361096734928098	0.0010778410112409	2.47201521797617e-06	2.52903303642668e-06	0.0010778410112409	2.65720833982681e-06	1.82749993626654e-06	0.000360142742716619	0.00036005788828867	0.000719110074950071	0.000360129249412266	0.000360381743994298	9.67485515831915e-07	1.14721122482521e-06	0.00035965599442121	0.000359176614415495	1.38481981708339e-06	1.00107627946372	1.31345869348703e-06	1.08216751487896e-06	6.03460174987628e-07	6.63475998920058e-07	9.11564826027787e-07	4.32184820311986e-07	6.49982694566977e-07	9.11564826027786e-07	9.11564826027786e-07	6.63475998920058e-07	6.49982694566978e-07	6.49982694566978e-07	6.63475998920058e-07	0.000717535034125123
"Stomorhina_lunata"	0.0502656645787621	7.86475063559878e-05	9.00502504194286e-05	0.0502831327643447	7.12287685804312e-05	6.88838262520592e-05	3.85693310365645e-05	3.63913184058364e-05	4.69169833343782e-05	3.0521609563603e-05	9.40730459216786e-08	0.000282467120540937	0.000701038136817157	0.000282456215591477	0.000422116041567619	2.92396793025095e-06	0.000699966899088697	0.000281856688349665	0.000281128918700264	0.000281341787828555	0.000281062952491979	0.000281128918700264	0.000699361442353542	1.56376051772606e-06	0.000420381610129768	0.000698923014548198	0.000420258116891145	0.000280609195864462	1.36020741252489e-06	1.24749248520216e-06	0.000419791482216785	1.20498397696726e-06	1.16309205165072e-06	0.000279965979790038	1.31345869348704e-06	1.00069827979847	0.00027977356808146	6.1043219127206e-07	0.000419026106369539	5.6176790254277e-07	5.19875977226234e-07	0.000279253692104234	5.6176790254277e-07	5.6176790254277e-07	0.000419026106369539	0.000279253692104234	0.000279253692104234	0.000419026106369539	6.70242619062546e-07
"Unidentified_sp1_M_PL_008"	0.0502707444370995	0.000104742407664286	0.000113638677133351	5.89985450421991e-05	7.4250463180904e-05	4.59224074185611e-05	5.9128626736355e-05	0.0502351427391885	1.89323874748519e-05	1.65068389190598e-05	1.20934802434168e-05	0.000282415616591821	0.00028162692114118	0.000999739428308102	3.08977085887838e-06	0.000721291047643717	0.000282072540807076	0.000282085479813439	0.000281112241109065	0.000280864803920949	0.000281279430399708	0.000281112241109065	0.000998166624410327	0.000719132164163071	2.04586401049416e-06	0.000280585272918127	1.5102772749754e-06	0.000280836123007917	2.15888348064667e-06	1.24935680552178e-06	1.00190351333567e-06	1.55986489141169e-06	0.000718456601110788	0.000280024418171251	1.08216751487896e-06	0.00027977356808146	1.00099692680981	3.30136778381197e-07	4.91654542018326e-07	7.48160054744902e-07	0.000717644896274121	0.000279281913539442	7.48160054744901e-07	7.48160054744901e-07	4.91654542018326e-07	0.000279281913539442	0.000279281913539442	4.91654542018326e-07	2.7046267821217e-07
"Anthidium_manicatum"	0.000118264220062795	3.41024250102886e-05	3.42135701244746e-05	6.76609125300979e-05	0.000117801182271653	0.000151330645606569	6.74826808254214e-05	2.2750783783632e-07	6.73776394360308e-05	0.100351550710009	8.95163871637205e-08	0.0020116354172396	0.00201207387972951	4.00770839114942e-06	0.0020113259667224	2.51724265818131e-06	2.55236928668162e-06	4.60440303942461e-06	2.10753254484205e-06	0.00201054750108553	3.42559732303533e-06	2.10753254484205e-06	1.4677032445867e-06	1.09037237236035e-06	1.98623540421359e-06	1.46524702629037e-06	1.76996739405332e-06	2.07941791125608e-06	1.42687028582096e-06	2.52498512816853e-06	2.24529255560158e-06	4.87971393819737e-07	2.47632755715338e-07	1.83503526750983e-06	1.20692034997526e-06	1.22086438254412e-06	6.60273556762393e-07	1.0020070310142	5.63840937750816e-07	2.4358875007349e-07	3.25011196909029e-09	6.57023444793303e-07	2.4358875007349e-07	2.4358875007349e-07	5.63840937750816e-07	6.57023444793303e-07	6.57023444793303e-07	5.63840937750816e-07	9.62537706229011e-07
"Bibio_elmoi"	0.00012240960015619	8.02806601847547e-05	7.32683129854131e-05	0.100484659128585	4.2360290630986e-05	7.02730491945185e-05	3.11089241933323e-05	2.12279024884917e-05	5.62524833561015e-05	2.81920468875408e-05	6.86114383705036e-08	3.36051548114821e-06	0.000840624075145944	3.2845020278503e-06	0.000840482713744883	2.21592916026755e-06	0.000839537852671282	2.79667454339739e-06	2.58043861907514e-06	2.4483088359786e-06	2.42315983136855e-06	2.58043861907514e-06	0.000838928901775949	1.26555058928621e-06	0.00083831910740394	0.000838575557831832	0.000838749199596999	1.62700133326387e-06	9.50378570981336e-07	1.16967321013353e-06	0.000838152971062595	1.09677837978691e-06	8.26600842588547e-07	1.10365624051092e-06	1.32695199784012e-06	0.000838052212739079	9.83309084036652e-07	5.63840937750816e-07	1.0008373721594	5.73433287033962e-07	3.03255749835596e-07	6.80053334201057e-07	5.73433287033962e-07	5.73433287033962e-07	0.000837372159404878	6.80053334201057e-07	6.80053334201057e-07	0.000837372159404878	8.03606905087165e-07
"Dermasothes_gracile"	9.90184532492841e-05	0.10042141665302	0.000110831416888717	6.88119944440755e-05	2.44266473935438e-05	4.23304779784767e-05	8.05778735022935e-05	6.62352314006758e-05	7.22033671995315e-05	1.21794375036745e-05	1.20694575204881e-05	3.30717278282102e-06	3.11320634757879e-06	0.000720298411441266	0.00072062189401023	0.000720888666573812	0.0007202182454375	3.06358403274753e-06	0.000719669065405966	1.5082963862658e-06	0.000719323497816895	0.000719669065405966	0.000719365586632383	0.000719249274246076	1.60935273874595e-06	1.91518878286209e-06	0.000718900743197172	1.58602196976357e-06	1.63939232773639e-06	1.47756206298397e-06	1.04377193123926e-06	0.000718087486213635	1.73787056921478e-06	7.94368991987016e-07	1.82312965205557e-06	1.12353580508554e-06	1.4963201094898e-06	2.4358875007349e-07	5.73433287033962e-07	1.00071729583324	9.46217591438226e-07	5.50102518051578e-07	0.000717295833235859	0.000717295833235859	5.73433287033962e-07	5.50102518051578e-07	5.50102518051578e-07	5.73433287033962e-07	1.03147667427902e-06
"Drosophila_sp1_M_PL_008"	0.000132569316831037	0.000132470462801352	0.000120445166413258	3.63906899802715e-05	4.84036798319313e-05	2.43502115275224e-05	7.22275155929135e-05	0.100418730744054	2.83291637048981e-07	1.62505598454514e-07	2.40674258333608e-05	3.25750758291561e-06	1.80164379398865e-06	0.0014378509274611	2.4301723274021e-06	0.0014389500885872	3.74913610803967e-06	3.25425747094652e-06	2.54708343667907e-06	1.49434102076664e-06	2.85611564682788e-06	2.54708343667907e-06	0.00143653926588952	0.00143640235787998	1.64761516539247e-06	1.90007457169003e-06	1.25352036466024e-06	2.08085562017374e-06	2.54773070722491e-06	1.17340185077278e-06	5.73813655696955e-07	1.80654020867578e-06	0.00143541361896086	1.22053300293619e-06	8.64369640623973e-07	1.03975195445247e-06	0.00143528979254824	3.25011196909029e-09	3.03255749835596e-07	9.46217591438226e-07	1.00143455329634	7.36496204616872e-07	9.46217591438225e-07	9.46217591438225e-07	3.03255749835596e-07	7.36496204616872e-07	7.36496204616872e-07	3.03255749835596e-07	4.04702338641401e-09
"Lasioglossum_chalcodes"	0.100408919557368	7.70143525272209e-05	0.000106832187853444	8.16064001041268e-05	0.000100097246529877	6.74946033095998e-05	4.60297378797966e-05	5.1554734323181e-05	3.75814833126549e-05	3.28511722396652e-05	1.19534653472854e-07	0.000561573725600725	0.000561452198488371	0.000561627929155103	3.74936939035465e-06	3.63200670023435e-06	0.000560395945506113	0.000560916702155932	0.000559677398781452	0.000560235266821132	0.000559702745152589	0.000559677398781453	0.000559793982931136	1.86197044616591e-06	2.44411285559585e-06	0.000559270471264564	1.76703418529056e-06	0.000559591390395661	1.77003625406844e-06	1.32531176027079e-06	1.42999337097439e-06	1.31318957414761e-06	1.4995832607129e-06	0.000558828303339565	1.29996538913395e-06	0.000558507384208468	0.000558563827078883	6.57023444793303e-07	6.80053334201057e-07	5.50102518051578e-07	7.36496204616872e-07	1.00055782733087	5.50102518051578e-07	5.50102518051578e-07	6.80053334201057e-07	0.000557827330874267	0.000557827330874267	6.80053334201057e-07	5.36878333037927e-07
"Leptochilus_eatoni"	9.90184532492841e-05	0.10042141665302	0.000110831416888717	6.88119944440755e-05	2.44266473935438e-05	4.23304779784767e-05	8.05778735022934e-05	6.62352314006758e-05	7.22033671995315e-05	1.21794375036745e-05	1.20694575204881e-05	3.30717278282102e-06	3.11320634757879e-06	0.000720298411441266	0.00072062189401023	0.000720888666573812	0.0007202182454375	3.06358403274753e-06	0.000719669065405966	1.5082963862658e-06	0.000719323497816895	0.000719669065405966	0.000719365586632383	0.000719249274246076	1.60935273874595e-06	1.91518878286209e-06	0.000718900743197172	1.58602196976357e-06	1.63939232773639e-06	1.47756206298396e-06	1.04377193123926e-06	0.000718087486213636	1.73787056921478e-06	7.94368991987016e-07	1.82312965205557e-06	1.12353580508554e-06	1.4963201094898e-06	2.4358875007349e-07	5.73433287033962e-07	0.000717295833235859	9.46217591438225e-07	5.50102518051578e-07	1.00071729583324	0.000717295833235859	5.73433287033962e-07	5.50102518051578e-07	5.50102518051578e-07	5.73433287033962e-07	1.03147667427902e-06
"Nyctia_lugubris"	9.90184532492841e-05	0.10042141665302	0.000110831416888717	6.88119944440755e-05	2.44266473935438e-05	4.23304779784767e-05	8.05778735022935e-05	6.62352314006758e-05	7.22033671995315e-05	1.21794375036745e-05	1.20694575204881e-05	3.30717278282102e-06	3.11320634757879e-06	0.000720298411441266	0.00072062189401023	0.000720888666573812	0.0007202182454375	3.06358403274753e-06	0.000719669065405966	1.5082963862658e-06	0.000719323497816895	0.000719669065405966	0.000719365586632383	0.000719249274246076	1.60935273874595e-06	1.91518878286209e-06	0.000718900743197172	1.58602196976357e-06	1.63939232773639e-06	1.47756206298397e-06	1.04377193123926e-06	0.000718087486213635	1.73787056921478e-06	7.94368991987016e-07	1.82312965205557e-06	1.12353580508554e-06	1.4963201094898e-06	2.4358875007349e-07	5.73433287033962e-07	0.000717295833235859	9.46217591438225e-07	5.50102518051578e-07	0.000717295833235859	1.00071729583324	5.73433287033962e-07	5.50102518051578e-07	5.50102518051578e-07	5.73433287033962e-07	1.03147667427902e-06
"Peleteria_ruficornis"	0.00012240960015619	8.02806601847547e-05	7.32683129854131e-05	0.100484659128585	4.2360290630986e-05	7.02730491945185e-05	3.11089241933323e-05	2.12279024884917e-05	5.62524833561015e-05	2.81920468875408e-05	6.86114383705037e-08	3.36051548114821e-06	0.000840624075145943	3.2845020278503e-06	0.000840482713744883	2.21592916026755e-06	0.000839537852671282	2.79667454339739e-06	2.58043861907514e-06	2.4483088359786e-06	2.42315983136855e-06	2.58043861907514e-06	0.000838928901775949	1.26555058928621e-06	0.00083831910740394	0.000838575557831832	0.000838749199596999	1.62700133326387e-06	9.50378570981336e-07	1.16967321013353e-06	0.000838152971062595	1.09677837978691e-06	8.26600842588547e-07	1.10365624051092e-06	1.32695199784012e-06	0.000838052212739079	9.83309084036652e-07	5.63840937750816e-07	0.000837372159404878	5.73433287033962e-07	3.03255749835596e-07	6.80053334201057e-07	5.73433287033962e-07	5.73433287033962e-07	1.00083737215941	6.80053334201057e-07	6.80053334201057e-07	0.000837372159404878	8.03606905087165e-07
"Phylloscopus_collybita"	0.100408919557368	7.70143525272209e-05	0.000106832187853444	8.16064001041268e-05	0.000100097246529877	6.74946033095998e-05	4.60297378797966e-05	5.1554734323181e-05	3.75814833126549e-05	3.28511722396652e-05	1.19534653472854e-07	0.000561573725600725	0.000561452198488371	0.000561627929155103	3.74936939035465e-06	3.63200670023435e-06	0.000560395945506113	0.000560916702155932	0.000559677398781452	0.000560235266821132	0.000559702745152589	0.000559677398781452	0.000559793982931136	1.86197044616591e-06	2.44411285559585e-06	0.000559270471264563	1.76703418529056e-06	0.000559591390395661	1.77003625406844e-06	1.32531176027079e-06	1.42999337097439e-06	1.31318957414761e-06	1.4995832607129e-06	0.000558828303339565	1.29996538913395e-06	0.000558507384208467	0.000558563827078883	6.57023444793304e-07	6.80053334201057e-07	5.50102518051578e-07	7.36496204616872e-07	0.000557827330874266	5.50102518051578e-07	5.50102518051578e-07	6.80053334201057e-07	1.00055782733087	0.000557827330874267	6.80053334201057e-07	5.36878333037926e-07
"Serinus_canarius"	0.100408919557368	7.70143525272209e-05	0.000106832187853444	8.16064001041268e-05	0.000100097246529877	6.74946033095998e-05	4.60297378797966e-05	5.1554734323181e-05	3.75814833126549e-05	3.28511722396652e-05	1.19534653472854e-07	0.000561573725600725	0.000561452198488371	0.000561627929155103	3.74936939035465e-06	3.63200670023435e-06	0.000560395945506113	0.000560916702155932	0.000559677398781452	0.000560235266821132	0.000559702745152589	0.000559677398781452	0.000559793982931136	1.86197044616591e-06	2.44411285559585e-06	0.000559270471264563	1.76703418529056e-06	0.000559591390395661	1.77003625406844e-06	1.32531176027079e-06	1.42999337097439e-06	1.31318957414761e-06	1.4995832607129e-06	0.000558828303339565	1.29996538913395e-06	0.000558507384208467	0.000558563827078883	6.57023444793304e-07	6.80053334201057e-07	5.50102518051578e-07	7.36496204616872e-07	0.000557827330874267	5.50102518051578e-07	5.50102518051578e-07	6.80053334201057e-07	0.000557827330874267	1.00055782733087	6.80053334201057e-07	5.36878333037926e-07
"Tachina_canariensis"	0.00012240960015619	8.02806601847547e-05	7.32683129854131e-05	0.100484659128585	4.2360290630986e-05	7.02730491945185e-05	3.11089241933323e-05	2.12279024884917e-05	5.62524833561015e-05	2.81920468875408e-05	6.86114383705037e-08	3.36051548114821e-06	0.000840624075145944	3.2845020278503e-06	0.000840482713744883	2.21592916026755e-06	0.000839537852671282	2.79667454339739e-06	2.58043861907514e-06	2.4483088359786e-06	2.42315983136855e-06	2.58043861907514e-06	0.000838928901775949	1.26555058928621e-06	0.00083831910740394	0.000838575557831832	0.000838749199596999	1.62700133326387e-06	9.50378570981336e-07	1.16967321013353e-06	0.000838152971062595	1.09677837978691e-06	8.26600842588547e-07	1.10365624051092e-06	1.32695199784012e-06	0.000838052212739079	9.83309084036652e-07	5.63840937750816e-07	0.000837372159404878	5.73433287033962e-07	3.03255749835596e-07	6.80053334201057e-07	5.73433287033962e-07	5.73433287033962e-07	0.000837372159404878	6.80053334201057e-07	6.80053334201057e-07	1.00083737215941	8.03606905087165e-07
"Tachysphex_unicolor"	9.66380999468268e-05	0.000144406734399063	0.000144279107038285	9.64328286104598e-05	2.44338139307626e-05	4.83093924306265e-05	2.43393424884823e-05	2.8329163704898e-07	0.100382765223998	4.81268853114505e-05	8.62903098999956e-08	3.61533203696102e-06	0.00143712363531064	3.38407624729142e-06	0.00143767813729368	2.61898318384755e-06	3.70676874378361e-06	2.65279433073201e-06	0.00143663842325756	2.28052520558152e-06	2.40936781542994e-06	0.00143663842325756	2.37600893579053e-06	1.33976547877146e-06	2.07851009466826e-06	2.37105028839856e-06	0.00143587458677934	1.81178152261902e-06	1.27921770507609e-06	8.4101280811299e-07	1.34037793209413e-06	2.06204172455249e-06	1.03461207365988e-06	7.81216472345553e-07	0.00143507006825025	1.34048523812509e-06	5.40925356424341e-07	9.6253770622901e-07	8.03606905087165e-07	1.03147667427902e-06	4.04702338641401e-09	5.36878333037926e-07	1.03147667427902e-06	1.03147667427902e-06	8.03606905087165e-07	5.36878333037926e-07	5.36878333037926e-07	8.03606905087165e-07	1.0014340395032
