"Alseis_blackiana"	"Capparis_frondosa"	"Chrysophyllum_panamense"	"Clytostoma_binatum"	"Connarus_panamensis"	"Cordia_bicolor"	"Cupania_rufescens"	"Cupania_sylvatica"	"Desmopsis_panamensis"	"Doliocarpus_major"	"Faramea_occidentalis"	"Garcinia_intermedia"	"Guatteria_dumetorum"	"Gustavia_superba"	"Heisteria_concinna"	"Hirtella_triandra"	"Hybanthus_prunifolius"	"Inga_marginata"	"Inga_vera"	"Lacistema_aggregatum"	"Licania_platypus"	"Mouriri_myrtilloides"	"Myrcia_fosteri"	"Nectandra_cissiflora"	"Ouratea_lucens"	"Paullinia_bracteosa"	"Paullinia_fibrigera"	"Prioria_copaifera"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_marginata"	"Pterocarpus_rohrii"	"Sorocea_affinis"	"Swartzia_simplex"	"Talisia_princeps"	"Tetragastris_panamensis"	"Trichilia_tuberculata"	"Gymnelia_jansonis"	"arct_unknown"	"Quenyalia_amisena"	"Trichaea_pilicornis"	"Scotura_nervosa"	"gele_unknown"	"Anisodes_urcearia"	"Edula_antithesis"	"geom_species_1"	"Drephalys_alcomon"	"Entheus_sp."	"hesp_unknown"	"Telemiades_antiope"	"Udranomia_sp."	"lima_unknown"	"lyca_unknown"	"lyma_unknown"	"Tarchon_felderi"	"Nagara_vitrea"	"noct_unknown"	"Bardaxima_perses"	"Calledema_plusia"	"Elasmia_mandela"	"Gonodonta_fulvangula"	"noto_unknown"	"Strophocerus_sp."	"Zunacetha_annulata"	"nymp_unknown"	"Pyrrhogyra_otolatis"	"oeco_unknown"	"Homoeopteryx_malecena"	"Itaballia_sp."	"Perrhybris_pyrrha"	"psyc_unknown"	"Cosmopterosis_thetysalis"	"Desmia_sp."	"Spilorula_perspicata"	"satu_unknown"	"Periphoba_arcaei"	"Xylophanes_amadis"	"Xylophanes_sp."	"thyr_unknown"	"tort_unknown"	"ypon_unknown"	"unkn_unknown"
"Licania_platypus"	1.54332076659147e-10	0	2.57285529509648e-10	1.53645582806449e-10	1.81730116280928e-12	0.00101099876747856	2.57285529509648e-10	2.58578421617737e-10	8.01676572251558e-10	1.54332076659147e-10	0	2.58578421617737e-10	0	6.39348076370935e-07	0.00101480692894218	0	6.39853376415093e-07	1.44657172559618e-09	0	9.15497423771338e-10	1.00604120479144	6.38966378587916e-07	7.61851840964889e-10	7.61851840964889e-10	6.39485519587238e-07	6.38261986361032e-07	1.53645582806449e-10	0	0.00101541038185065	1.36239977590333e-06	2.38676050966522e-06	1.54848237450649e-10	0	7.61851840964889e-10	0	0.00101099876747856	6.3813455151224e-07	3.63460232561855e-11	6.09481472771911e-08	0	2.04359966385499e-05	1.27970675283019e-08	1.28332318214418e-08	3.19483189293958e-08	1.27970675283019e-08	2.03678766497547e-05	0	1.27869615274187e-08	0.0503020602395718	0	1.06580919931206e-08	0	1.59895280809459e-08	2.53701732235544e-05	2.05948155809363e-11	1.29289210808868e-11	0.0505499383739281	1.06580919931206e-08	0	1.29289210808868e-11	0	2.54308618677991e-05	0	2.54149037826212e-05	5.16160791502164e-12	2.12753995453677e-08	1.60335314450312e-08	0	0	0	3.61642931399046e-11	0	2.04359966385499e-05	1.27869615274187e-08	1.06580919931206e-08	0	2.03082076370131e-05	5.96690127416306e-08	0	1.28642764754824e-08	1.27970675283019e-08	1.07551907964514e-08
"Mouriri_myrtilloides"	8.81066649381959e-10	0	5.09610280566143e-07	8.7714752348337e-10	1.9983750970403e-09	6.35771546694976e-07	5.09610280566143e-07	5.12171136247379e-07	1.58789383701538e-06	8.81066649381959e-10	0	5.12171136247379e-07	0	0.00126636874292846	0.00126466815160955	0	8.00301430512463e-07	1.59070657724408e-06	0	7.16536077150544e-07	6.38966378587916e-07	1.00629153567713	7.15658929627061e-07	7.15658929627061e-07	1.51683117027926e-06	1.51341458217831e-06	8.7714752348337e-10	0	6.38545812087764e-07	8.56751798919789e-10	1.50092608382189e-09	8.84013360583905e-10	0	7.15658929627061e-07	0	6.35771546694976e-07	0.00126396349426424	3.9967501940806e-08	5.72527143701648e-05	0	1.28512769837968e-08	1.60060286102493e-08	5.57736930413513e-08	0.0503145767838566	1.60060286102493e-08	1.28084393938508e-08	0	2.53273748585692e-05	3.19483189293958e-08	0	2.52805195046544e-08	0	3.16388550210372e-05	3.16167037902387e-05	1.17573776957659e-10	2.5608556812369e-08	3.17885773347488e-05	2.52805195046544e-08	0	2.5608556812369e-08	0	0.050403119949862	0	3.17084374910928e-05	2.94671120194635e-11	5.0447152739277e-08	3.17578767403077e-05	0	0	0	3.9767664431102e-08	0	1.28512769837968e-08	2.53273748585692e-05	2.52805195046544e-08	0	1.27709162417553e-08	3.75231520955471e-11	0	2.54805140283071e-05	1.60060286102493e-08	6.14003266438359e-08
"Myrcia_fosteri"	1.21131860219737e-06	0	5.08652660950794e-07	1.20593046259562e-06	1.99562736449329e-09	1.51608516352013e-09	5.08652660950794e-07	5.1120870447316e-07	1.58490999288973e-06	1.21131860219737e-06	0	5.1120870447316e-07	0	0.00126398908224511	3.01577607774187e-06	0	1.59571493620727e-06	1.58851938213666e-06	0	0.00125820624244782	1.52370368192978e-09	1.43131785925412e-06	1.00125700031199	0.00125700031198522	0.00126611939872386	0.00126279217852941	1.20593046259562e-06	0	1.52270078295692e-09	2.04304313068708e-12	3.57916578533902e-12	1.21536983498064e-06	0	0.00125700031198522	0	1.51608516352013e-09	0.00126158835434022	3.99125472898659e-08	0.100560024958818	0	3.06456469603062e-11	3.19142987241454e-08	7.16272832775619e-08	7.15658929627061e-08	3.19142987241454e-08	3.05434948037719e-11	0	2.52797816449022e-05	7.61851840964889e-11	0	2.1101989978731e-05	0	3.1579421843059e-05	7.53944019435468e-08	1.61644188052425e-07	2.5560435223658e-08	7.58042581760065e-08	2.11019899787311e-05	0	2.5560435223658e-08	0	5.69664507983141e-05	0	6.33023712970458e-05	4.05123278326879e-08	4.20930726176471e-05	3.16981998577945e-05	0	0	0	3.97129845534165e-08	0	3.06456469603062e-11	2.52797816449022e-05	2.11019899787311e-05	0	3.04540156591384e-11	8.94791446334755e-14	0	2.54326330475397e-05	3.19142987241454e-08	8.44151323816935e-05
"Nectandra_cissiflora"	1.21131860219737e-06	0	5.08652660950794e-07	1.20593046259562e-06	1.99562736449329e-09	1.51608516352013e-09	5.08652660950794e-07	5.1120870447316e-07	1.58490999288973e-06	1.21131860219737e-06	0	5.1120870447316e-07	0	0.00126398908224511	3.01577607774187e-06	0	1.59571493620727e-06	1.58851938213666e-06	0	0.00125820624244782	1.52370368192978e-09	1.43131785925412e-06	0.00125700031198522	1.00125700031199	0.00126611939872386	0.00126279217852941	1.20593046259562e-06	0	1.52270078295692e-09	2.04304313068708e-12	3.57916578533902e-12	1.21536983498064e-06	0	0.00125700031198522	0	1.51608516352013e-09	0.00126158835434022	3.99125472898659e-08	0.100560024958818	0	3.06456469603062e-11	3.19142987241454e-08	7.16272832775619e-08	7.15658929627061e-08	3.19142987241454e-08	3.05434948037719e-11	0	2.52797816449022e-05	7.61851840964889e-11	0	2.1101989978731e-05	0	3.1579421843059e-05	7.53944019435468e-08	1.61644188052425e-07	2.5560435223658e-08	7.58042581760065e-08	2.11019899787311e-05	0	2.5560435223658e-08	0	5.69664507983141e-05	0	6.33023712970458e-05	4.05123278326879e-08	4.20930726176471e-05	3.16981998577945e-05	0	0	0	3.97129845534165e-08	0	3.06456469603062e-11	2.52797816449022e-05	2.11019899787311e-05	0	3.04540156591384e-11	8.94791446334755e-14	0	2.54326330475397e-05	3.19142987241454e-08	8.44151323816935e-05
"Ouratea_lucens"	0.000242049844393624	0	8.54971672889119e-08	0.000240973167828261	8.69965713265865e-10	2.12096030663101e-07	8.54971672889119e-08	8.59268012953888e-08	2.66401153319359e-07	0.000242049844393624	0	8.59268012953888e-08	0	0.000212458312542914	0.000421898552171468	0	0.000423091130954802	6.92492707759628e-07	0	0.000451993067615572	2.13161839862413e-07	5.05610390093087e-07	0.00021101989978731	0.00021101989978731	1.00590162984426	0.000633259391849041	0.000240973167828261	0	2.13021537129811e-07	2.85815961344899e-10	5.00715180401214e-10	0.000242859375645777	0	0.00021101989978731	0	2.12096030663101e-07	0.00021205531804221	1.73993142653173e-08	0.0168815919829848	0	4.28723942017349e-09	8.46182261909604e-06	8.47913493679003e-06	2.52805195046544e-08	8.46182261909604e-06	4.27294862210624e-09	0	4.24916625085828e-06	1.06580919931206e-08	0	0.016765027164071	0	5.31869526874924e-06	1.05474638042867e-05	3.23002969608883e-05	4.29634006476944e-09	1.0604801533155e-05	0.016765027164071	0	4.29634006476944e-09	0	2.01232935257049e-05	0	0.0168051450968893	8.0953125215259e-06	2.1108646394968e-05	5.32802306638719e-06	0	0	0	1.73123176939907e-08	0	4.28723942017349e-09	4.24916625085827e-06	0.016765027164071	0	4.26043074259621e-09	1.25178795100304e-11	0	4.2748583644456e-06	8.46182261909604e-06	0.0168681217479783
"Paullinia_bracteosa"	6.08244634974125e-07	0	1.70545133274605e-07	6.05539065193136e-07	1.73612452585461e-09	4.23380450952818e-07	1.70545133274605e-07	1.71402143994577e-07	5.31402638471906e-07	6.08244634974125e-07	0	1.71402143994577e-07	0	0.000423800371133792	0.000842182659978337	0	0.000844563597161964	1.38195512258027e-06	0	0.000421536265241664	4.25507990907355e-07	1.00894305478554e-06	0.000420930726176471	0.000420930726176471	0.00126651878369808	1.00460827490038	6.05539065193136e-07	0	4.25227922327036e-07	5.70538214342778e-10	9.99514315352386e-10	6.10278897967349e-07	0	0.000420930726176471	0	4.23380450952818e-07	0.000422996500223637	3.47224905170921e-08	0.0336744580941177	0	8.55807321514167e-09	1.68912719432393e-05	1.69258208213038e-05	5.0447152739277e-08	1.68912719432393e-05	8.52954630442454e-09	0	8.47600742267585e-06	2.12753995453677e-08	0	2.1108646394968e-05	0	1.06094613836554e-05	2.10545664994584e-05	8.11670934296574e-08	8.57010719972887e-09	2.11690225476409e-05	2.1108646394968e-05	0	8.57010719972887e-09	0	4.01559335804645e-05	0	0.0335459969815171	2.0342629932245e-08	0.0334869424966794	1.06280527694381e-05	0	0	0	3.45488780645066e-08	0	8.55807321514168e-09	8.47600742267585e-06	2.1108646394968e-05	0	8.50455844654072e-09	2.49878578838097e-11	0	8.52725666373023e-06	1.68912719432393e-05	4.23877345635195e-05
"Paullinia_fibrigera"	0.00144321891957137	0	4.88140223736602e-10	0.00143679925012979	2.68297589193919e-12	3.05754709784834e-10	4.88140223736602e-10	4.90593189685027e-10	1.52099628557549e-09	0.00144321891957137	0	4.90593189685027e-10	0	1.21301619115571e-06	6.08203128434458e-07	0	6.08896285894126e-07	2.13564880998359e-09	0	0.00143800518059239	3.07291165612898e-10	1.75429504696674e-09	1.20593046259562e-06	1.20593046259562e-06	0.00144583900696957	1.81661719557941e-06	1.00143679925013	0	3.0708890713048e-10	4.12028344140466e-13	7.218240916145e-13	0.00144804573870037	0	1.20593046259562e-06	0	3.05754709784834e-10	1.21071304331809e-06	5.36595178387838e-11	9.64744370076496e-05	0	6.18042516210699e-12	1.21779257178825e-08	1.22313169381321e-08	8.7714752348337e-11	1.21779257178825e-08	6.15982374489996e-12	0	2.42603238231142e-08	1.53645582806449e-11	0	2.40973167828262e-05	0	3.03212173032018e-08	1.52050782108614e-08	0.000192590083247149	2.45296594842513e-11	1.52877354892417e-08	2.40973167828262e-05	0	2.45296594842513e-11	0	6.98209428692762e-08	0	2.41852536932742e-05	4.82681912900122e-05	6.05539065193136e-08	3.04199257115098e-08	0	0	0	5.33912202495899e-11	0	6.18042516210699e-12	2.42603238231143e-08	2.40973167828262e-05	0	6.1417781426096e-12	1.80456022903625e-14	0	2.44070111868301e-08	1.21779257178825e-08	0.100575947509086
"Prioria_copaifera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0
"Psychotria_horizontalis"	6.16921982275765e-11	0	1.02846473858132e-10	6.1417781426096e-11	7.26442007404884e-13	0.00040413333197656	1.02846473858132e-10	1.03363290309681e-10	3.20459564079973e-10	6.16921982275765e-11	0	1.03363290309681e-10	0	2.555709034552e-07	0.000405655593952046	0	2.55772890437838e-07	5.78247837894288e-10	0	3.6595793801748e-10	0.000406164152740262	2.55418324835106e-07	3.04540156591384e-10	3.04540156591384e-10	2.55625844555773e-07	2.55136753396222e-07	6.1417781426096e-11	0	1.00476951674734	0.00134812267918333	0.00236174875375727	6.18985266497423e-11	0	3.04540156591384e-10	0	0.00040413333197656	2.55085813007658e-07	1.45288401480977e-11	2.43632125273107e-08	0	0.02022184018775	5.11545780875677e-09	5.12991400470413e-09	1.27709162417553e-08	5.11545780875677e-09	0.0201544340537908	0	5.11141806910401e-09	2.03082076370131e-05	0	4.26043074259621e-09	0	6.39160152113882e-09	1.01413898488012e-05	8.23250404441573e-12	5.16816451548403e-12	0.020206666598828	4.26043074259621e-09	0	5.16816451548403e-12	0	1.01656493284372e-05	0	1.0159270295799e-05	2.06328422165808e-12	8.50455844654073e-09	6.40919128159946e-09	0	0	0	1.44561959473572e-11	0	0.02022184018775	5.11141806910401e-09	4.26043074259621e-09	0	0.0200953903349469	5.90437188439317e-05	0	5.1423236929066e-09	5.11545780875677e-09	4.29924469982672e-09
"Psychotria_limonensis"	2.06934650616453e-13	0	3.44978777647989e-13	2.06014172070233e-13	2.43671043202102e-15	1.35558777702381e-06	3.44978777647989e-13	3.46712339344712e-13	1.07492016551207e-12	2.06934650616453e-13	0	3.46712339344712e-13	0	8.57263594646768e-10	1.360693912955e-06	0	8.57941121252759e-10	1.93962150388874e-12	0	1.22753573741377e-12	1.36239977590333e-06	8.56751798919788e-10	1.02152156534354e-12	1.02152156534354e-12	8.57447884034698e-10	8.55807321514167e-10	2.06014172070233e-13	0	0.00337030669795833	1.00335462689373	0.00337063708950916	2.0762673974895e-13	0	1.02152156534354e-12	0	1.35558777702381e-06	8.55636451747609e-10	4.87342086404205e-14	8.17217252274832e-11	0	0.0503194034058832	1.71588224250552e-11	1.72073129626524e-11	4.28375899459894e-11	1.71588224250552e-11	0.000151672061196896	0	1.71452718929354e-11	6.81199887951663e-08	0	1.4290798067245e-11	0	2.14394018312875e-11	3.4017347823875e-08	2.76143563866103e-14	1.73356169672356e-14	6.77793888511904e-05	1.4290798067245e-11	0	1.73356169672356e-14	0	3.40987215970076e-08	0	3.40773243550844e-08	6.92089132496499e-15	2.85269107171389e-11	2.14984033102414e-11	0	0	0	4.84905375972184e-14	0	0.0503194034058832	1.71452718929354e-11	1.4290798067245e-11	0	6.74061339591666e-05	8.42659272377291e-05	0	1.72489388823994e-11	1.71588224250552e-11	1.44209920449163e-11
"Psychotria_marginata"	1.81262306742983e-13	0	3.02180658616471e-13	1.80456022903625e-13	2.13441176940187e-15	1.18741335355845e-06	3.02180658616471e-13	3.03699154388413e-13	9.41565408136515e-13	1.81262306742983e-13	0	3.03699154388413e-13	0	7.50911344183071e-10	1.19188602149818e-06	0	7.51504816736439e-10	1.69899176844389e-12	0	1.07524746923838e-12	1.19338025483261e-06	7.50463041910942e-10	8.94791446334755e-13	8.94791446334755e-13	7.51072770601822e-10	7.49635736514289e-10	1.80456022903625e-13	0	0.00295218594219658	0.00168531854475458	1.00545874100948	1.81868535193629e-13	0	8.94791446334755e-13	0	1.18741335355845e-06	7.49486064876665e-10	4.26882353880375e-14	7.15833157067804e-11	0	0.0252797781713187	1.50300963347288e-11	1.50725711289399e-11	3.75231520955471e-11	1.50300963347288e-11	0.025195512244081	0	1.50182268836614e-11	5.96690127416306e-08	0	1.25178795100304e-11	0	1.87796264161277e-11	2.97971505374544e-08	2.41885151807526e-14	1.51849577194207e-14	5.93706676779225e-05	1.25178795100304e-11	0	1.51849577194207e-14	0	2.98684290680555e-08	0	2.98496863711829e-08	6.0622845064543e-15	2.49878578838096e-11	1.88313081627303e-11	0	0	0	4.24747942110973e-14	0	0.0252797781713187	1.50182268836614e-11	1.25178795100304e-11	0	5.90437188439317e-05	0.0251364685252371	0	1.51090329308236e-11	1.50300963347288e-11	1.26319216032538e-11
"Pterocarpus_rohrii"	0.00160464684143672	0	1.63987040594148e-10	0.000482681912900122	9.01325592750088e-13	1.02715997508931e-10	1.63987040594148e-10	1.64811096074521e-10	5.10967274355994e-10	0.00160464684143672	0	1.64811096074521e-10	0	4.07503675599057e-07	2.04321271352322e-07	0	2.04554132392961e-07	7.17455171829071e-10	0	0.000483087036178449	1.03232158300433e-10	5.8934224038927e-10	4.05123278326879e-07	4.05123278326879e-07	0.000485718751291554	6.10278897967349e-07	0.000482681912900122	0	1.03164211082904e-10	1.384178264993e-13	2.42491380258172e-13	1.00495449515863	0	4.05123278326879e-07	0	1.02715997508931e-10	4.06729950387371e-07	1.80265118550018e-11	3.24098622661503e-05	0	2.0762673974895e-12	4.09108264785922e-09	4.10901902715494e-09	2.94671120194635e-11	4.09108264785922e-09	2.06934650616453e-12	0	8.15007351198114e-09	5.16160791502163e-12	0	8.0953125215259e-06	0	1.018618513898e-08	5.10803178380806e-09	0.0336589478560981	8.24055480372605e-12	5.13579987544652e-09	8.0953125215259e-06	0	8.24055480372605e-12	0	2.34558211674929e-08	0	8.12485426588981e-06	0.0334984831719544	2.0342629932245e-08	1.02193454871199e-08	0	0	0	1.79363792957268e-11	0	2.0762673974895e-12	8.15007351198114e-09	8.0953125215259e-06	0	2.06328422165808e-12	6.06228450645429e-15	0	8.19935202970742e-09	4.09108264785922e-09	0.0337877339030086
"Sorocea_affinis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Swartzia_simplex"	1.21131860219737e-06	0	5.08652660950794e-07	1.20593046259562e-06	1.99562736449329e-09	1.51608516352013e-09	5.08652660950794e-07	5.1120870447316e-07	1.58490999288973e-06	1.21131860219737e-06	0	5.1120870447316e-07	0	0.00126398908224511	3.01577607774187e-06	0	1.59571493620727e-06	1.58851938213666e-06	0	0.00125820624244782	1.52370368192978e-09	1.43131785925412e-06	0.00125700031198522	0.00125700031198522	0.00126611939872386	0.00126279217852941	1.20593046259562e-06	0	1.52270078295692e-09	2.04304313068708e-12	3.57916578533902e-12	1.21536983498064e-06	0	1.00125700031199	0	1.51608516352013e-09	0.00126158835434022	3.99125472898659e-08	0.100560024958818	0	3.06456469603062e-11	3.19142987241454e-08	7.16272832775619e-08	7.15658929627061e-08	3.19142987241454e-08	3.05434948037719e-11	0	2.52797816449022e-05	7.61851840964889e-11	0	2.1101989978731e-05	0	3.1579421843059e-05	7.53944019435468e-08	1.61644188052425e-07	2.5560435223658e-08	7.58042581760065e-08	2.11019899787311e-05	0	2.5560435223658e-08	0	5.69664507983141e-05	0	6.33023712970458e-05	4.05123278326879e-08	4.20930726176471e-05	3.16981998577945e-05	0	0	0	3.97129845534165e-08	0	3.06456469603062e-11	2.52797816449022e-05	2.11019899787311e-05	0	3.04540156591384e-11	8.94791446334755e-14	0	2.54326330475397e-05	3.19142987241454e-08	8.44151323816935e-05
"Talisia_princeps"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0
"Tetragastris_panamensis"	3.07120832551702e-10	0	5.119982037242e-10	3.05754709784834e-10	3.61642931399046e-12	0.00201188754728234	5.119982037242e-10	5.14571059019296e-10	1.5953363787806e-09	3.07120832551702e-10	0	5.14571059019296e-10	0	1.27230267197816e-06	0.00201946578859493	0	1.27330821906604e-06	2.87867773393641e-09	0	1.82183987330496e-09	0.00202199753495712	1.27154309338995e-06	1.51608516352013e-09	1.51608516352013e-09	1.2725761839786e-06	1.27014135285845e-06	3.05754709784834e-10	0	0.0020206666598828	2.71117555404762e-06	4.7496534142338e-06	3.08147992526792e-10	0	1.51608516352013e-09	0	1.00201188754728	1.26988775750936e-06	7.23285862798092e-11	1.2128681308161e-07	0	4.06676333107143e-05	2.54661643813207e-08	2.55381313246691e-08	6.35771546694977e-08	2.54661643813207e-08	4.05320745330119e-05	0	2.54460534395632e-08	0.000101099876747856	0	2.12096030663101e-08	0	3.18191608810824e-08	5.04866447148733e-05	4.09836830060633e-11	2.57285529509648e-11	0.100594377364117	2.12096030663101e-08	0	2.57285529509648e-11	0	5.06074151169201e-05	0	5.05756585274162e-05	1.02715997508931e-11	4.23380450952818e-08	3.1906727575612e-08	0	0	0	7.19669433484101e-11	0	4.06676333107143e-05	2.54460534395632e-08	2.12096030663101e-08	0	4.0413333197656e-05	1.18741335355845e-07	0	2.559991018621e-08	2.54661643813207e-08	2.14028296849384e-08
"Trichilia_tuberculata"	3.0403063791456e-07	0	3.81651406132391e-07	3.02678260829522e-07	1.58571000348195e-06	3.17471939377339e-07	3.81651406132391e-07	3.83569252394362e-07	0.00126062908509195	3.0403063791456e-07	0	3.83569252394362e-07	0	0.000948394155007681	0.00063151088287514	0	2.387287800179e-06	0.00126222516277163	0	0.000315699766845885	3.1906727575612e-07	0.000631981747132122	0.000315397088585056	0.000315397088585056	0.000318082977063315	0.000317247375167728	3.02678260829522e-07	0	3.18857266259573e-07	4.27818225873805e-10	7.49486064876666e-10	3.05047462790529e-07	0	0.000315397088585056	0	3.17471939377339e-07	1.00346075173319	3.1714200069639e-05	0.0252317670868045	0	6.41727338810707e-09	4.774575600358e-08	3.16033748252944e-05	3.15990873566061e-05	4.774575600358e-08	6.39588247681338e-09	0	1.89678831001536e-05	1.5953363787806e-08	0	5.30138295105525e-06	0	0.0251180744223991	1.57877720718785e-05	4.05713125511403e-08	1.91784626197181e-08	1.5873596968867e-05	5.30138295105525e-06	0	1.91784626197181e-08	0	0.0251528735358585	0	3.17118132845283e-05	1.01682487596843e-08	1.05749125055909e-05	0.025212581701839	0	0	0	3.15556290692908e-05	0	6.41727338810707e-09	1.89678831001536e-05	5.30138295105525e-06	0	6.37714532519146e-09	1.87371516219166e-11	0	1.90825703066195e-05	4.774575600358e-08	2.11874782580666e-05
"Gymnelia_jansonis"	2.69496352232277e-11	0	2.41402965934496e-11	2.68297589193919e-11	0.0503147836249058	3.61642931399046e-11	2.41402965934496e-11	2.42616046165323e-11	7.96839197729623e-08	2.69496352232277e-11	0	2.42616046165323e-11	0	5.99880304946068e-08	7.19375222078814e-08	0	6.36874729415237e-05	0.0505677654250039	0	1.99831034038523e-08	3.63460232561855e-11	3.9967501940806e-08	1.99562736449329e-08	1.99562736449329e-08	5.21979427959519e-08	5.20837357756382e-08	2.68297589193919e-11	0	3.63221003702442e-11	4.87342086404205e-14	8.5376470776075e-14	2.70397677825027e-11	0	1.99562736449329e-08	0	3.61642931399046e-11	6.3428400139278e-05	1.00629567249812	1.59650189159463e-06	0	7.31013129606308e-13	1.27374945883047e-06	0.00126546788508393	1.9983750970403e-09	1.27374945883047e-06	7.28576419174286e-13	0	1.19976060989214e-09	1.81730116280928e-12	0	8.69965713265865e-10	0	0.00126577984562858	1.79843805519703e-09	3.59628911507286e-12	1.21308023082661e-12	1.80821465699523e-09	8.69965713265865e-10	0	1.21308023082661e-12	0	1.59070657724408e-06	0	1.27815398712479e-06	9.01325592750089e-13	1.73612452585461e-09	1.59367839545925e-06	0	0	0	0.0012641941356251	0	7.31013129606308e-13	1.19976060989214e-09	8.69965713265865e-10	0	7.26442007404885e-13	2.13441176940188e-15	0	1.20701482967248e-09	1.27374945883047e-06	1.87808312435743e-09
"arct_unknown"	1.21131860219737e-05	0	5.08652660950794e-06	1.20593046259562e-05	1.99562736449329e-08	1.51608516352013e-08	5.08652660950794e-06	5.1120870447316e-06	1.58490999288973e-05	1.21131860219737e-05	0	5.1120870447316e-06	0	0.0126398908224511	3.01577607774187e-05	0	1.59571493620727e-05	1.58851938213666e-05	0	0.0125820624244782	1.52370368192978e-08	1.43131785925412e-05	0.0125700031198522	0.0125700031198522	0.0126611939872386	0.0126279217852941	1.20593046259562e-05	0	1.52270078295692e-08	2.04304313068708e-11	3.57916578533902e-11	1.21536983498064e-05	0	0.0125700031198522	0	1.51608516352013e-08	0.0126158835434022	3.99125472898659e-07	1.00560024958818	0	3.06456469603062e-10	3.19142987241454e-07	7.16272832775619e-07	7.15658929627061e-07	3.19142987241454e-07	3.05434948037719e-10	0	0.000252797816449022	7.61851840964889e-10	0	0.00021101989978731	0	0.00031579421843059	7.53944019435468e-07	1.61644188052425e-06	2.5560435223658e-07	7.58042581760065e-07	0.000211019899787311	0	2.5560435223658e-07	0	0.00056966450798314	0	0.000633023712970458	4.05123278326879e-07	0.000420930726176471	0.000316981998577945	0	0	0	3.97129845534165e-07	0	3.06456469603062e-10	0.000252797816449022	0.000211019899787311	0	3.04540156591384e-10	8.94791446334755e-13	0	0.000254326330475397	3.19142987241454e-07	0.000844151323816935
"Quenyalia_amisena"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trichaea_pilicornis"	2.06934650616453e-12	0	3.44978777647989e-12	2.06014172070233e-12	2.43671043202102e-14	1.35558777702381e-05	3.44978777647989e-12	3.46712339344712e-12	1.07492016551207e-11	2.06934650616453e-12	0	3.46712339344712e-12	0	8.57263594646768e-09	1.360693912955e-05	0	8.57941121252759e-09	1.93962150388874e-11	0	1.22753573741377e-11	1.36239977590332e-05	8.56751798919788e-09	1.02152156534354e-11	1.02152156534354e-11	8.57447884034698e-09	8.55807321514167e-09	2.06014172070233e-12	0	0.0337030669795833	0.0335462689372555	0.0337063708950916	2.0762673974895e-12	0	1.02152156534354e-11	0	1.35558777702381e-05	8.55636451747609e-09	4.87342086404205e-13	8.17217252274832e-10	0	1.00319403405883	1.71588224250552e-10	1.72073129626524e-10	4.28375899459894e-10	1.71588224250552e-10	0.00151672061196896	0	1.71452718929354e-10	6.81199887951663e-07	0	1.42907980672449e-10	0	2.14394018312875e-10	3.4017347823875e-07	2.76143563866103e-13	1.73356169672356e-13	0.000677793888511904	1.42907980672449e-10	0	1.73356169672356e-13	0	3.40987215970076e-07	0	3.40773243550844e-07	6.92089132496499e-14	2.85269107171389e-10	2.14984033102414e-10	0	0	0	4.84905375972184e-13	0	0.00319403405883173	1.71452718929354e-10	1.42907980672449e-10	0	0.000674061339591666	0.000842659272377291	0	1.72489388823994e-10	1.71588224250552e-10	1.44209920449163e-10
