"Dryas_sp1_M_PL_014"	"Salix_sp1_M_PL_014"	"Saxifraga_oppositifolia"	"Potentilla_sp1_M_PL_014"	"Lychnis_triflora"	"Papaver_sp1_M_PL_014"	"Stellaria_sp1_M_PL_014"	"Epilobium_sp1_M_PL_014"	"Lesquerella_arctica"	"Cassiope_tetragona"	"Cerastium_alpinum"	"Erysimum_sp1_M_PL_014"	"Saxifraga_tricuspidata"	"Taraxacum_sp1_M_PL_014"	"Arnica_sp1_M_PL_014"	"Draba_bellii"	"Saxifraga_hirculus"	"Braya_sp1_M_PL_014"	"Cerastium_arcticum"	"Draba_cinerea"	"Draba_oblongata"	"Erigeron_sp1_M_PL_014"	"Pedicularis_capitata"	"Pedicularis_sp1_M_PL_014"	"Polygonum_viviparum"	"Saxifraga_cernua"	"Saxifraga_flagellaris"	"Saxifraga_sp1_M_PL_014"	"Silene_sp1_M_PL_014"	"Bombus_polaris"	"Smittia_extrema"	"Carposcalis_carinata"	"Aedes_nigripes"	"Smittia_sp1_M_PL_014"	"Aedes_impiger"	"Aedes_sp1_M_PL_014"	"Boloria_sp1_M_PL_014"	"Corynoneura_scutellata"	"Cryptus_arcticus"	"Limnophyes_sp1_M_PL_014"	"Orthocladiinae_sp1_M_PL_014"	"Unidentified_sp1_M_PL_014"	"Apis_mellifera"	"Pogonomyoides_segnis"	"Protophormia_terraenovae"	"Ramphomyia_lamelliseta"	"Ramphomyia_nigrita"	"Ramphomyia_sp1_M_PL_014"	"Spilogona_melanosoma"	"Spilogona_sanctipauli"	"Spilogona_sp1_M_PL_014"	"Allopiophila_arctica"	"Amauronematus_amentorum"	"Anarta_richardsoni"	"Boreellus_atriceps"	"Chironomus_sp1_M_PL_014"	"Colias_hecla"	"Eupogonomyia_groenlandica"	"Helophilus_borealis"	"Heterotrissocladius_subpilosus"	"Hyposoter_luctus"	"Lasiestra_leucocycla"	"Olethreutes_mengelana"	"Paraphaenocladius_despectus"	"Pegomyia_sp1_M_PL_014"	"Peleteriopsis_aenea"	"Petinarctia_stylata"	"Plebeius_aquilo"	"Prosmittia_nanseni"	"Ramphomyia_filicauda"	"Smittia_polaris"	"Smittia_polymorpha"	"Spilogona_dorsata"	"Spilogona_latilamina"	"Unidentified_sp2_M_PL_014"	"Unidentified_sp3_M_PL_014"	"Unidentified_sp4_M_PL_014"	"Amauronematus_sp1_M_PL_014"	"Bombus_hyperboreus"	"Bradysia_sp1_M_PL_014"	"Brevicoryne_arctica"	"Chironomus_sp2_M_PL_014"	"Cricotopus_lestralis"	"Cricotopus_sp1_M_PL_014"	"Crymodes_exulis"	"Dolichopus_dasyops"	"Einfieldia_sp1_M_PL_014"	"Fucellia_pictipennis"	"Gynometriocnemus_sp1_M_PL_014"	"Isotoma_viridis"	"Limnophyes_globifer"	"Limnophyes_sp2_M_PL_014"	"Metriocnemus_obscuripes"	"Olethreutes_inquietana"	"Orthocladius_consobrinus"	"Orthocladus_sp1_M_PL_014"	"Phaladrodira_nigropilosa"	"Procladius_sp1_M_PL_014"	"Psectrocladius_barbatimanus"	"Pseudodiamesa_arctica"	"Rhyncaenus_sp1_M_PL_014"	"Scatophaga_nigripalpis"	"Spilogona_almquisti"	"Spilogona_deflorata"	"Spilogona_tundrae"	"Sympistris_labradoris"	"Tanytarsus_niger"	"Tipula_arctica"	"Unidentified_sp5_M_PL_014"	"Unidentified_sp6_M_PL_014"
"Boreellus_atriceps"	0.0503161476136195	9.16753467059974e-05	0.0503710899300851	3.88187285891221e-05	1.40356968518178e-05	3.36650116109399e-05	9.14160222248238e-06	1.60581321062644e-05	6.37074627621416e-06	1.77940667372129e-05	2.03283362418963e-05	2.39191301025774e-06	1.19725116628737e-05	1.16265080676699e-05	7.81182331867615e-06	9.12239894804788e-06	1.05562839312879e-05	2.88680345220052e-08	0	2.35525766001532e-06	2.35525766001532e-06	4.21630921962637e-06	3.38402192673877e-06	3.38402192673877e-06	8.81639249486044e-09	2.35525766001532e-06	1.07087603972904e-08	1.1818948379034e-08	3.38402192673877e-06	0.000338402192673877	0.000211973189401379	0.000337066966892187	0.000126798172416048	0.000336963127517685	0.000126537778305425	0.000126728346630087	0.000126728346630087	0.00012675020523426	4.72757935161361e-07	0.000126786282303129	1.11514950715434e-06	0.000210606044398317	0.000210663931364918	0.000126610836092481	0.000126574759023613	0.000336178118815451	0.000126489276588791	8.67252126043036e-07	0.000126419521797871	0.000126610836092481	3.21262811918712e-07	0.000126129907355182	0.000335669910409403	0.000126089681825621	1.00033566991041	0.000335669910409404	0.00012608103173574	0.000126129907355182	0.000126129907355182	1.76327849897209e-07	3.40981722859424e-07	0.000125917783959573	0.000126067645666828	3.99336146389768e-07	5.67939334471191e-07	2.58009242988318e-07	0.000126111531676174	0.000126129907355182	0.000335669910409403	0.000126067645666828	0.000126129907355182	0.000210219079696488	0.000126271297771348	0.000126142245165092	4.26727717096126e-07	4.52722843427166e-07	4.07870950243477e-07	3.39538321133324e-07	3.21162642125288e-07	3.39538321133324e-07	1.27414925524283e-07	0.000209879541375355	0.000209879541375355	1.75446210647723e-07	5.97978252564436e-08	1.30594317464034e-07	0.000209879541375355	0.000209879541375355	3.39538321133324e-07	3.5187613104293e-07	0.000209879541375354	0.000209879541375355	0.000209879541375355	0.000125790369034049	2.77276632779444e-07	0.000209879541375355	0.000125790369034049	0.000209879541375355	0.000209879541375355	0.000125790369034049	3.39538321133324e-07	0.000209879541375355	0.000125790369034049	0.000125790369034049	0.000125790369034049	0.000125790369034049	0.000209879541375355	0.000125790369034049	0	3.39538321133324e-07
"Chironomus_sp1_M_PL_014"	0.0503161476136195	9.16753467059973e-05	0.0503710899300851	3.88187285891221e-05	1.40356968518178e-05	3.366501161094e-05	9.14160222248241e-06	1.60581321062644e-05	6.37074627621416e-06	1.7794066737213e-05	2.03283362418962e-05	2.39191301025775e-06	1.19725116628737e-05	1.16265080676699e-05	7.81182331867615e-06	9.12239894804787e-06	1.05562839312879e-05	2.88680345220052e-08	0	2.35525766001532e-06	2.35525766001532e-06	4.21630921962637e-06	3.38402192673877e-06	3.38402192673877e-06	8.81639249486044e-09	2.35525766001532e-06	1.07087603972904e-08	1.1818948379034e-08	3.38402192673877e-06	0.000338402192673877	0.000211973189401379	0.000337066966892187	0.000126798172416048	0.000336963127517685	0.000126537778305425	0.000126728346630087	0.000126728346630087	0.00012675020523426	4.72757935161362e-07	0.000126786282303129	1.11514950715434e-06	0.000210606044398317	0.000210663931364918	0.000126610836092481	0.000126574759023612	0.000336178118815451	0.000126489276588791	8.67252126043036e-07	0.000126419521797871	0.000126610836092481	3.21262811918711e-07	0.000126129907355182	0.000335669910409403	0.000126089681825621	0.000335669910409403	1.00033566991041	0.00012608103173574	0.000126129907355182	0.000126129907355182	1.76327849897209e-07	3.40981722859424e-07	0.000125917783959573	0.000126067645666828	3.99336146389768e-07	5.67939334471191e-07	2.58009242988318e-07	0.000126111531676174	0.000126129907355182	0.000335669910409403	0.000126067645666828	0.000126129907355182	0.000210219079696488	0.000126271297771348	0.000126142245165092	4.26727717096126e-07	4.52722843427166e-07	4.07870950243477e-07	3.39538321133324e-07	3.21162642125287e-07	3.39538321133324e-07	1.27414925524283e-07	0.000209879541375355	0.000209879541375355	1.75446210647723e-07	5.97978252564436e-08	1.30594317464034e-07	0.000209879541375354	0.000209879541375354	3.39538321133323e-07	3.5187613104293e-07	0.000209879541375354	0.000209879541375354	0.000209879541375355	0.000125790369034049	2.77276632779444e-07	0.000209879541375354	0.000125790369034049	0.000209879541375354	0.000209879541375354	0.000125790369034049	3.39538321133324e-07	0.000209879541375355	0.000125790369034049	0.000125790369034049	0.000125790369034049	0.000125790369034049	0.000209879541375354	0.000125790369034049	0	3.39538321133324e-07
"Colias_hecla"	0.0503203960659248	6.62434690174773e-05	6.72099770227568e-05	0.000140368671576045	3.79460044703279e-05	2.38633393444368e-05	7.10650778069855e-06	1.39748795885728e-05	6.41173075322511e-06	8.67844418250858e-06	6.77733614287576e-06	6.4506360334181e-08	5.0484691692143e-05	0.0502051917737589	3.40291481266181e-05	2.56898730489868e-06	1.05815016919094e-05	2.10397004661648e-08	0	1.40065973366444e-08	1.40065973366444e-08	4.24092386398704e-06	1.27648207623995e-06	1.27648207623995e-06	2.38354299436733e-08	1.40065973366444e-08	3.79905550689729e-08	8.71979213768885e-09	1.27648207623995e-06	0.000127648207623995	1.260593760298e-06	0.000128932033425768	0.000128284796192037	0.000126677002897253	0.000127150491254483	0.00012732846730653	0.00012732846730653	0.0001267376225068	3.48791685507554e-07	0.000126861566250015	8.57625984678784e-07	0.00125701846590833	7.42348857037079e-07	0.000126387241194136	0.000126263297450921	0.000126250465139312	0.000127227715919611	0.00125739454500468	0.000127156340256276	0.000126387241194136	1.13971665206919e-06	0.000126046336346358	0.000126081031735741	0.000127063107457116	0.000126081031735741	0.000126081031735741	1.00138093078451	0.000126046336346359	0.000126046336346359	4.76708598873466e-07	2.4639816656952e-07	0.000125929224779877	0.000126803623533213	2.46958840554567e-07	0.00125613242771237	2.29756154788767e-07	0.000126080487756584	0.000126046336346358	0.00012608103173574	0.000126803623533213	0.000126046336346358	5.25387752474364e-07	0.00012614189501259	0.000126153706887876	1.39035190736808e-06	1.47695842427942e-06	1.10415490812458e-06	2.45346181546212e-07	2.79497591771457e-07	2.45346181546212e-07	1.28234615064502e-07	2.80041570928154e-07	2.80041570928153e-07	4.74325055879099e-07	1.61265900835453e-09	1.01521539724265e-07	2.80041570928153e-07	2.80041570928153e-07	2.45346181546212e-07	3.52716723063646e-07	2.80041570928153e-07	2.80041570928153e-07	2.80041570928154e-07	0.000125800990164812	1.00263336840032e-06	2.80041570928153e-07	0.000125800990164812	2.80041570928153e-07	2.80041570928153e-07	0.000125800990164812	2.45346181546212e-07	2.80041570928153e-07	0.000125800990164812	0.000125800990164812	0.000125800990164812	0.000125800990164812	2.80041570928153e-07	0.000125800990164812	0	2.45346181546212e-07
"Eupogonomyia_groenlandica"	0.0503547384421806	0.0502972756286983	5.83346999352988e-05	5.62049608649947e-05	1.78466699081959e-05	4.59366803242405e-05	2.20231771656058e-05	2.51790687309774e-05	6.37460960187005e-06	2.76519674708177e-05	8.86250869605384e-06	1.14632642567132e-05	1.15874318539617e-05	6.3796096362758e-06	6.29948025225386e-06	4.65079302696772e-06	1.05685381532635e-05	1.40437306402636e-05	0	2.0893592130864e-06	2.0893592130864e-06	4.22368930139231e-06	3.15528434358863e-06	3.15528434358863e-06	1.12102197915804e-08	2.0893592130864e-06	1.66075010532762e-08	4.69431101205214e-06	3.15528434358863e-06	0.000315528434358862	0.000188042329177776	0.000313763501480272	0.000313099115635573	0.000127162734797162	0.000312889132960497	0.000313078097518466	0.000313078097518466	0.000313087434698291	0.000187772440482086	0.000313052373801866	7.27164717523453e-07	8.35617539564884e-07	0.000187220566468717	0.000312829290428014	0.000312864351324438	0.000126351470072583	0.000126710679041769	8.50640043434472e-07	0.000126640594716739	0.000312829290428014	4.98225031598285e-07	0.000312173052137668	0.000126129907355182	0.000126176531901801	0.000126129907355182	0.000126129907355182	0.000126046336346358	1.00031217305214	0.000312173052137668	2.24204395831607e-07	0.000186988392564229	0.000126014338297489	0.00012628831011163	0.000186572787638634	5.60954247085428e-07	4.42109008688912e-07	0.000126390427480072	0.000312173052137668	0.000126129907355182	0.00012628831011163	0.000312173052137667	0.000186529267281946	0.000126543084395798	0.000126239130710561	4.17177988386444e-07	6.24547380030982e-07	7.16080822830043e-07	0.000186286206032216	5.03581374619549e-07	0.000186286206032216	1.27492192037401e-07	2.43061249730412e-07	2.43061249730412e-07	2.23083373852449e-07	2.86581606417829e-07	3.14616816651511e-07	2.43061249730412e-07	2.43061249730412e-07	0.000186286206032216	3.52284605108784e-07	2.43061249730411e-07	2.43061249730412e-07	2.43061249730412e-07	0.000125886846105452	4.01464006178534e-07	2.43061249730412e-07	0.000125886846105452	2.43061249730412e-07	2.43061249730412e-07	0.000125886846105451	0.000186286206032216	2.43061249730412e-07	0.000125886846105452	0.000125886846105452	0.000125886846105452	0.000125886846105451	2.43061249730412e-07	0.000125886846105451	0	0.000186286206032216
"Helophilus_borealis"	0.0503547384421807	0.0502972756286983	5.83346999352988e-05	5.62049608649947e-05	1.78466699081959e-05	4.59366803242405e-05	2.20231771656058e-05	2.51790687309774e-05	6.37460960187005e-06	2.76519674708177e-05	8.86250869605385e-06	1.14632642567132e-05	1.15874318539617e-05	6.3796096362758e-06	6.29948025225385e-06	4.65079302696773e-06	1.05685381532635e-05	1.40437306402636e-05	0	2.0893592130864e-06	2.0893592130864e-06	4.22368930139232e-06	3.15528434358862e-06	3.15528434358862e-06	1.12102197915804e-08	2.0893592130864e-06	1.66075010532762e-08	4.69431101205214e-06	3.15528434358862e-06	0.000315528434358863	0.000188042329177776	0.000313763501480272	0.000313099115635573	0.000127162734797162	0.000312889132960498	0.000313078097518466	0.000313078097518466	0.000313087434698291	0.000187772440482086	0.000313052373801866	7.27164717523453e-07	8.35617539564884e-07	0.000187220566468717	0.000312829290428013	0.000312864351324438	0.000126351470072583	0.00012671067904177	8.50640043434472e-07	0.000126640594716739	0.000312829290428013	4.98225031598285e-07	0.000312173052137668	0.000126129907355182	0.000126176531901801	0.000126129907355182	0.000126129907355182	0.000126046336346359	0.000312173052137668	1.00031217305214	2.24204395831607e-07	0.000186988392564229	0.000126014338297489	0.00012628831011163	0.000186572787638634	5.60954247085428e-07	4.42109008688912e-07	0.000126390427480072	0.000312173052137667	0.000126129907355182	0.00012628831011163	0.000312173052137667	0.000186529267281946	0.000126543084395798	0.000126239130710561	4.17177988386444e-07	6.24547380030982e-07	7.16080822830043e-07	0.000186286206032216	5.03581374619549e-07	0.000186286206032216	1.27492192037401e-07	2.43061249730412e-07	2.43061249730412e-07	2.23083373852449e-07	2.86581606417829e-07	3.14616816651511e-07	2.43061249730412e-07	2.43061249730412e-07	0.000186286206032216	3.52284605108784e-07	2.43061249730411e-07	2.43061249730412e-07	2.43061249730412e-07	0.000125886846105452	4.01464006178534e-07	2.43061249730412e-07	0.000125886846105452	2.43061249730412e-07	2.43061249730412e-07	0.000125886846105452	0.000186286206032216	2.43061249730412e-07	0.000125886846105452	0.000125886846105452	0.000125886846105452	0.000125886846105452	2.43061249730412e-07	0.000125886846105452	0	0.000186286206032216
"Heterotrissocladius_subpilosus"	3.20207387800921e-05	3.89211881979717e-05	2.31062407072749e-05	3.17448243005239e-05	0.0504477483730399	1.58787938781014e-05	7.1455099825264e-08	3.61719567523863e-08	1.58898341342106e-05	1.5831772406026e-05	2.29156392370378e-05	7.10707282419825e-06	5.37754184706636e-08	1.58662700769294e-05	1.58336287357094e-05	2.28906652760104e-05	1.43167701189262e-08	1.08869169637948e-08	0	7.04961954506382e-06	7.04961954506382e-06	1.02608893630091e-08	9.4770195360978e-09	9.4770195360978e-09	0.050282944565561	7.04961954506382e-06	2.35941285996188e-08	3.65207222731648e-09	9.4770195360978e-09	9.47701953609779e-07	0.000634465759055744	7.75413441788399e-07	9.79761552499357e-07	1.73908091923447e-06	4.5197392797571e-07	4.51676579970397e-07	4.51676579970397e-07	0.000631216853368981	1.46082889092659e-07	0.000631047898971374	0.000632250564502475	0.000631617575042393	6.36222861979006e-07	4.51044308375913e-07	6.19998705982256e-07	7.49218830823154e-07	3.07826680890273e-07	6.24749882388745e-07	3.07277817624603e-07	4.51044308375913e-07	7.07823857988566e-07	2.24204395831607e-07	1.76327849897209e-07	8.13962324119968e-08	1.76327849897209e-07	1.76327849897209e-07	4.76708598873467e-07	2.24204395831607e-07	2.24204395831607e-07	1.00565889131122	1.44696894729567e-07	3.97848529634442e-07	3.06800591953973e-07	3.21829369486334e-07	6.23405496926978e-07	3.18817469824572e-07	8.07752860852781e-08	2.24204395831607e-07	1.76327849897209e-07	3.06800591953973e-07	2.24204395831607e-07	2.40428551828355e-07	3.06891759494536e-07	8.05290726208611e-08	3.19141068145978e-07	0.000630823603408002	2.27769532144103e-07	1.44152548881377e-07	7.23439135047727e-10	1.44152548881377e-07	3.17796682684211e-07	9.62760029469788e-08	9.62760029469787e-08	0.000630596854662997	1.77676820604956e-07	1.02078714036092e-09	9.62760029469786e-08	9.62760029469786e-08	1.44152548881377e-07	4.77225670630875e-10	9.62760029469785e-08	9.62760029469786e-08	9.62760029469787e-08	8.00518469502301e-08	2.26748745003743e-07	9.62760029469786e-08	8.00518469502301e-08	9.62760029469786e-08	9.62760029469786e-08	8.00518469502301e-08	1.44152548881377e-07	9.62760029469787e-08	8.00518469502301e-08	8.00518469502301e-08	8.00518469502301e-08	8.00518469502301e-08	9.62760029469786e-08	8.00518469502301e-08	0	1.44152548881377e-07
"Hyposoter_luctus"	9.81914618507996e-05	0.0504205867555926	2.2920736375782e-05	2.11442895059365e-05	1.15178728204735e-05	2.22422444240877e-05	7.82217586448943e-05	1.13124121446758e-05	7.92129839445403e-08	1.90808471453268e-05	2.12461525334088e-06	1.1483142470875e-05	3.15512775685762e-06	3.67804777008507e-08	3.79066065000218e-06	2.11147868320111e-06	2.56476448036539e-08	0.05020246193372	0	2.08910776983243e-06	2.08910776983243e-06	1.32611803998367e-08	1.89791740318787e-06	1.89791740318787e-06	7.23484473647832e-09	2.08910776983243e-06	1.38272212967207e-08	6.76186331902389e-05	1.89791740318787e-06	0.000189791740318787	0.000188019699284919	0.000187631550814627	0.000188383232253484	7.82226075881855e-07	0.000188256876898484	0.000187365671446451	0.000187365671446451	0.000187609387153118	0.00270474532760955	0.000187450112323401	2.69055674041702e-07	3.66751345430937e-07	0.000187315438156468	0.000187306138913145	0.000187465413742862	3.94097104192946e-07	3.97835411995099e-07	2.30828345192079e-07	3.97364215448571e-07	0.000187306138913145	4.14816638901621e-07	0.000186988392564229	3.40981722859424e-07	3.24356848548439e-07	3.40981722859424e-07	3.40981722859424e-07	2.4639816656952e-07	0.000186988392564229	0.000186988392564229	1.44696894729566e-07	1.0026968660106	2.4706291430589e-07	3.96509293955117e-07	0.000187029992471374	1.51950151270638e-07	1.11903795460595e-06	4.71726897520516e-07	0.000186988392564229	3.40981722859424e-07	3.96509293955116e-07	0.000186988392564229	0.000186838416977834	5.63225003542538e-07	2.46333576120454e-07	8.04624536003313e-08	2.95004049584036e-07	1.26848433425518e-06	0.000186742913909602	2.26248242893516e-07	0.000186742913909602	1.5842596788908e-09	9.55030682324253e-08	9.55030682324252e-08	1.43973410255918e-07	2.87078561771876e-07	1.11745369492706e-06	9.55030682324251e-08	9.55030682324251e-08	0.000186742913909602	8.5492149345513e-10	9.5503068232425e-08	9.55030682324251e-08	9.55030682324253e-08	2.45478654626999e-07	1.51030639328118e-07	9.55030682324251e-08	2.45478654626999e-07	9.55030682324252e-08	9.55030682324251e-08	2.45478654626998e-07	0.000186742913909602	9.55030682324252e-08	2.45478654626999e-07	2.45478654626999e-07	2.45478654626998e-07	2.45478654626998e-07	9.55030682324251e-08	2.45478654626998e-07	0	0.000186742913909602
"Lasiestra_leucocycla"	0.0503076927252812	6.61787507572862e-05	3.56525151288517e-05	3.54095820715142e-05	3.16687429589015e-05	2.38769175373486e-05	5.74894409131142e-05	1.39396390540873e-05	0.0502830127966794	8.67579257489267e-06	3.20062507588456e-05	4.33733987527968e-08	5.89187990831989e-05	6.39971866696118e-06	2.56612718677644e-06	2.77823194178941e-05	1.05536949732554e-05	3.91286003928908e-08	0	2.80583705185339e-08	2.80583705185339e-08	4.21478787289056e-06	1.28205571302513e-06	1.28205571302513e-06	1.98924264817221e-08	2.80583705185339e-08	2.89705377462769e-09	2.67754546775963e-08	1.28205571302513e-06	0.000128205571302513	2.52525334666806e-06	0.000128229884829126	0.000127174079183937	0.000127985116364436	0.000127088541611044	0.000126546056664796	0.000126546056664796	0.000126627092398848	1.07101818710385e-06	0.000126751296406438	0.00100778234880347	7.89941972923062e-07	6.10553445028778e-07	0.000126355437119451	0.000126231233111861	0.000126717940228544	0.000126443636186717	1.8858885299791e-06	0.00012637394723187	0.000126355437119451	8.69116132388308e-08	0.000126014338297489	0.000125917783959573	0.000127242201790283	0.000125917783959573	0.000125917783959573	0.000125929224779877	0.000126014338297489	0.000126014338297489	3.97848529634441e-07	2.47062914305889e-07	1.00113142948775	0.000126022157399428	2.46190819255065e-07	4.1291855289913e-07	0.00100648153366092	0.000126048024594285	0.000126014338297489	0.000125917783959573	0.000126022157399428	0.000126014338297489	3.9365863065646e-07	0.000126110330635165	0.000126121021645645	0.00100713322591067	6.4878487321137e-07	1.0742033135553e-06	2.45106484286245e-07	2.78792781081747e-07	2.45106484286245e-07	0.00100566025593359	1.48552146370216e-07	1.48552146370216e-07	3.95859286986269e-07	1.08433496881992e-09	8.21277727330204e-07	1.48552146370215e-07	1.48552146370215e-07	2.45106484286245e-07	3.51789832441847e-07	1.48552146370215e-07	1.48552146370215e-07	1.48552146370216e-07	0.000125769231813203	2.52925586225102e-07	1.48552146370215e-07	0.000125769231813203	1.48552146370216e-07	1.48552146370215e-07	0.000125769231813203	2.45106484286245e-07	1.48552146370216e-07	0.000125769231813203	0.000125769231813203	0.000125769231813203	0.000125769231813203	1.48552146370216e-07	0.000125769231813203	0	2.45106484286245e-07
"Olethreutes_mengelana"	0.0503576109083643	0.000106456366994232	4.16684150201704e-05	0.0502369381132776	2.44213271195362e-05	2.98678331892514e-05	4.12415042706163e-05	3.19659519959232e-05	6.40650642585513e-06	8.70052620861351e-06	6.77267376017291e-06	4.33972059133703e-08	2.64873290384743e-05	3.63838504920738e-05	9.77456204110115e-06	2.56477500981182e-06	2.25903971072658e-05	4.45290647147534e-08	0	1.25870914170588e-08	1.25870914170588e-08	1.6211682257813e-05	1.28720770692758e-06	1.28720770692758e-06	1.53400295976987e-08	1.25870914170588e-08	1.09332329381674e-08	2.47036000169976e-08	1.28720770692758e-06	0.000128720770692758	1.13283822753529e-06	0.000486386067302482	0.000486038565430754	0.000126749138342435	0.000485712746696051	0.000485762901389246	0.000485762901389246	0.00012681108985584	9.88144000679905e-07	0.0001270202600319	6.88206061842689e-07	1.7142999819168e-06	7.85414391852093e-07	0.000126714993442905	0.000126505823266846	0.000126236962510833	0.000486350467734389	0.000360407051725961	0.000485482312745517	0.000126714993442905	3.27996988145023e-07	0.00012628831011163	0.000126067645666828	0.000126556210496873	0.000126067645666828	0.000126067645666828	0.000126803623533213	0.00012628831011163	0.00012628831011163	3.06800591953972e-07	3.96509293955116e-07	0.000126022157399428	1.00048472929951	3.95367770867214e-07	0.000359744868499998	7.17294475240192e-07	0.00012653334631083	0.00012628831011163	0.000126067645666828	0.000484729299508608	0.00012628831011163	5.67901236636755e-07	0.000126320710602186	0.00012664704050782	7.9031335447896e-07	0.000359140538826691	0.00035942443658442	3.94282840719379e-07	6.39319039918464e-07	3.94282840719379e-07	1.28130128517103e-07	1.73618395917377e-07	1.73618395917377e-07	3.05266588994202e-07	1.08493014783426e-09	5.8916434672309e-07	1.73618395917377e-07	1.73618395917377e-07	3.94282840719378e-07	7.53013236908858e-07	1.73618395917377e-07	1.73618395917377e-07	1.73618395917377e-07	0.000125894027270911	0.000358835272237697	1.73618395917377e-07	0.000125894027270911	1.73618395917377e-07	1.73618395917377e-07	0.000125894027270911	3.94282840719378e-07	1.73618395917377e-07	0.000125894027270911	0.000125894027270911	0.000125894027270911	0.000125894027270911	1.73618395917377e-07	0.000125894027270911	0	3.94282840719378e-07
"Paraphaenocladius_despectus"	9.80053530908188e-05	0.0503084990490947	3.70374632790529e-05	2.10496143396232e-05	2.56176178111121e-05	2.22074003367286e-05	1.50715943784566e-05	1.12787902613555e-05	5.88718264008995e-08	1.90363803866931e-05	1.61913495124444e-05	0.0502559470899453	3.149107244105e-06	7.78183131007743e-08	4.58907001229074e-05	1.61645455163043e-05	2.55859534362588e-08	1.40443643093455e-05	0	1.60997167938966e-05	1.60997167938966e-05	1.32230023701409e-08	1.88526732983501e-06	1.88526732983501e-06	1.60914684743167e-08	1.60997167938966e-05	4.20711828512619e-05	4.69286468577681e-06	1.88526732983501e-06	0.000188526732983501	0.0014489745114507	0.000187273441047778	0.000188468140521992	1.66018664431667e-06	0.000186938450517894	0.000186948717832001	0.000186948717832001	0.00018736891737094	0.000187714587431073	0.000187210256437512	1.26499958085484e-06	2.00617844822605e-06	0.000186958006529237	0.000186890036214873	0.000187048697148301	8.04119884200877e-07	3.96690071104227e-07	2.3102752707031e-07	3.96220635981755e-07	0.000186890036214873	0.00126213548553786	0.000186572787638634	3.99336146389767e-07	3.23741063829672e-07	3.99336146389767e-07	3.99336146389767e-07	2.46958840554566e-07	0.000186572787638634	0.000186572787638634	3.21829369486333e-07	0.000187029992471374	2.46190819255065e-07	3.95367770867213e-07	1.00144272645151	1.52299845967685e-07	2.16485927648827e-07	4.70589187954158e-07	0.000186572787638634	3.99336146389767e-07	3.95367770867213e-07	0.000186572787638634	0.000186482097019569	5.62261958966027e-07	2.45866247841589e-07	7.99051176306429e-08	4.70574610779067e-07	3.65662879260974e-07	0.000186327774255907	2.2557580522711e-07	0.000186327774255907	1.17743652801799e-09	1.54322763662721e-07	1.5432276366272e-07	3.20220222638901e-07	0.00125639867724863	2.15308491120809e-07	1.5432276366272e-07	1.5432276366272e-07	0.000186327774255907	8.5286511454196e-10	1.5432276366272e-07	1.5432276366272e-07	1.5432276366272e-07	2.45013382727047e-07	1.50354388140166e-07	1.5432276366272e-07	2.45013382727047e-07	1.5432276366272e-07	1.5432276366272e-07	2.45013382727047e-07	0.000186327774255907	1.5432276366272e-07	2.45013382727047e-07	2.45013382727047e-07	2.45013382727047e-07	2.45013382727047e-07	1.5432276366272e-07	2.45013382727047e-07	0	0.000186327774255907
