"Dracaena_reflexa"	"Stillingia_lineata"	"Myonima_violacea"	"Psiadia_terebinthina"	"Bertiera_zaluzania"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Olea_lancea"	"Psidium_cattleianum"	"Faujasiopsis_flexuosa"	"Claoxylon_linostachys"	"Aphloia_theiformis"	"Flagellaria_indica"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Chaetocnema_sp1_M_PL_075"	"Stomorhina_lunata"	"Apis_mellifera"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Allograpta_nasuta"	"Ophyra_capensis"	"Dioxyna_sororcula"	"Pachycerina_crinicornis"	"Ischiodon_aegyptius"	"Nacoleia_sp1_M_PL_075"	"Brachymyrmex_sp1_M_PL_075"	"Lygistorrhina_sp1_M_PL_075"	"Musca_domestica"	"Polistes_hebraeus"	"Melanostoma_bituberculatum"	"Panara_naso"	"Paragus_borbonicus"	"Chrysomya_megacephala"	"Fannia_pusio"	"Melanostoma_annulipes"	"Cerambycidae_sp1_M_PL_075"	"Episyrphus_sp1_M_PL_075"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Stomoxys_calcitrans"	"Agathidinae_sp1_M_PL_075"	"Cerambycidae_sp2_M_PL_075"	"Eumolpinae_sp1_M_PL_075"	"Eumolpinae_sp2_M_PL_075"	"Gelechioidea_sp1_M_PL_075"	"Henotesia_narcissus"	"Leptotes_pirithous"	"Mauritiborium_undulatus"	"Nacoleia_sp2_M_PL_075"	"Phorinia_sp1_M_PL_075"	"Stomoxys_niger"	"Syritta_sp1_M_PL_075"	"Villa_unifasciata"
"Dysauxes_florida"	0.0168142166418511	5.44656470776956e-05	0.016784521741533	0.0167463964552381	0.0167454714798999	0.0168238650155533	4.51279633052298e-05	0.0167886315992461	5.92417167880063e-05	3.02531863086712e-05	3.20041717455572e-05	1.23343306837086e-05	1.75909108096433e-05	1.22807305806844e-05	4.87065402855837e-06	2.40608064650632e-05	1.47679589866893e-05	0.000531937734697033	0.000899823971466454	0.000556404581998296	0.000594689582564962	1.00108234685064	0.000679076398499661	1.39457767855804e-06	0.000408911097737172	0.000897713433289413	0.000489324030720356	0.000297964841956035	0.000186494686017033	0.000187081049710688	1.65165895535631e-06	0.000188034204884341	1.0456932121059e-06	0.000120972491278978	5.86363693654777e-07	0.00012934012801424	1.05924178747624e-06	0.000129904227555555	0.000239729377320992	0.000249510592411049	0.00012934012801424	0.00035940469947164	0.000186494686017033	5.92417167880063e-07	0.000167886315992461	0.000167886315992461	0.000120170464396809	0.000120170464396809	0.00012934012801424	0.000186494686017033	0.000120170464396809	0.000167886315992461	0.000120170464396809	0.00012934012801424	4.95142246160869e-07	0.000120170464396809
"Allograpta_nasuta"	0.0101164613538239	0.0100961706534319	0.01009426742047	4.88300134910005e-05	0.0100739941968606	0.0101266654346685	0.0100805916128818	5.23279747791758e-05	0.0101018495927488	0.010045433171869	0.010048656207779	1.65921268820766e-05	1.22413212454771e-05	2.88219351530731e-05	1.07956195043825e-05	0.0100460795999067	1.03227746056601e-05	0.000846357916069512	0.00106775568104608	0.000686045988421571	0.000449397874958338	0.000407445839099797	1.00151201252184	0.000193522413882968	0.000328609414727209	0.000847947396940253	0.000395084956764083	7.88583519690282e-05	0.000112158526894111	0.000112566570935627	0.000318809260665164	0.000414870695356006	9.30436989306992e-05	0.000407202644530237	4.08044041515904e-07	7.78189334909535e-05	0.000217790764737676	0.000203826328651976	9.24809411979532e-05	0.0001501522580243	7.78189334909535e-05	7.30308961546465e-05	0.000112158526894111	0.000101018495927488	5.23279747791758e-07	5.23279747791758e-07	7.23333245333465e-05	7.23333245333465e-05	7.78189334909535e-05	0.000112158526894111	7.23333245333465e-05	5.23279747791758e-07	7.23333245333465e-05	7.78189334909535e-05	9.17833695766533e-05	7.23333245333465e-05
"Ophyra_capensis"	3.81009686837386e-05	0.0335444837237451	5.563920281065e-05	3.75094403188809e-05	5.07057336433099e-05	3.72335371941547e-05	6.53084720140947e-05	3.51687010073466e-05	0.0335194690653407	3.14423653054838e-05	5.40821511534247e-05	1.823928987308e-05	8.71150216320015e-08	0.0334623707145452	4.40090191090746e-05	1.03347900078885e-05	5.91672032733462e-06	0.000647390342203396	0.00148247077509317	0.000337616415148573	0.000641838810685565	2.78915535711609e-06	0.000645074712943227	1.00147670381055	2.78843891478513e-06	0.000308281642927039	0.000336478096488474	9.40607400930494e-07	6.18213364562778e-07	6.21117198617178e-07	0.000640960898587629	0.00117345381490467	0.00114370957085313	6.10446837364054e-07	2.90383405440005e-09	2.93084374490297e-07	0.000305766207934222	1.10944027466648e-06	0.000305485701181459	5.59038211591402e-07	2.93084374490297e-07	8.01802984513689e-07	6.18213364562778e-07	0.000335194690653407	3.51687010073467e-07	3.51687010073467e-07	2.65953837101105e-07	2.65953837101105e-07	2.93084374490297e-07	6.18213364562778e-07	2.65953837101105e-07	3.51687010073467e-07	2.65953837101105e-07	2.93084374490297e-07	0.000304949852034046	2.65953837101105e-07
"Dioxyna_sororcula"	5.32346647443104e-05	7.54921848317552e-05	6.27680801692571e-05	0.0201024553036549	3.77629505120469e-05	5.87267188343335e-05	0.0201056797611093	0.0201449516556447	4.93220234895806e-05	2.65978475597509e-05	0.0200728730642738	1.99695681116148e-05	0.0201369725001451	1.97420209838272e-05	1.04754315979573e-05	1.59013296900727e-05	1.71759047486612e-05	0.00114605088856443	0.0011461108404144	2.80455767959207e-06	0.000203865923215315	0.000490693317284608	0.000657218829454419	1.67306334887108e-06	1.00181263832444	0.000742533228097865	1.86166494070894e-06	0.00020271780921499	6.97423112991746e-07	0.000671929839784495	0.000252500509838142	0.000403141655157961	1.70361469387313e-06	9.49520886104807e-07	0.000671232416671503	4.0949742111008e-07	0.000252007289603246	0.000251730494434976	0.000287864225498735	8.28973984212462e-07	4.0949742111008e-07	0.000287597409472458	6.97423112991746e-07	4.93220234895806e-07	0.000201449516556447	0.000201449516556447	4.19476563102382e-07	4.19476563102382e-07	4.0949742111008e-07	6.97423112991746e-07	4.19476563102382e-07	0.000201449516556447	4.19476563102382e-07	4.0949742111008e-07	6.86292589379593e-07	4.19476563102382e-07
"Pachycerina_crinicornis"	0.0126299499221515	0.0126066349347449	3.60229052272164e-05	0.0125797738609955	0.0125699488135072	0.0126555866429883	0.0125863362024557	0.0126052559582095	6.08470416069231e-05	3.01779221743001e-05	3.39418142693431e-05	1.4008833087579e-05	9.3484201772357e-06	1.56549419010393e-05	9.95905833179274e-06	0.0125530816958063	1.35720424666893e-05	0.000672014388303948	0.000947953365086994	0.000278487331248395	0.00042123775397055	0.00067328507496706	0.00105993424617532	0.000115605616097639	0.000464083267561165	1.00136325585166	0.00036772967614143	0.000223884622645056	4.00254502524627e-07	7.11868508432483e-07	0.00027254344508081	2.0789347515067e-06	0.00011549509859816	0.000508833103976793	3.11614005907857e-07	9.71534609396268e-05	0.00027193497466474	0.000254482663470323	0.000294316827291123	0.000187550508389543	9.71534609396268e-05	0.000270108102606995	4.00254502524627e-07	6.08470416069231e-07	0.000126052559582095	0.000126052559582095	9.03970474499165e-05	9.03970474499165e-05	9.71534609396268e-05	4.00254502524627e-07	9.03970474499165e-05	0.000126052559582095	9.03970474499165e-05	9.71534609396268e-05	0.000114605772134044	9.03970474499165e-05
"Ischiodon_aegyptius"	0.025192646875049	6.05437167618912e-05	5.69868166386999e-05	4.27637535477196e-05	0.0250924564802022	0.0251948367076714	4.95133016138164e-05	5.25573774096143e-05	0.025123270923018	3.81827006359225e-05	2.84530284395389e-05	1.22041023378796e-05	7.85939357736472e-08	2.30186284426689e-05	4.01111479151212e-06	2.81153807575926e-05	1.04615088477543e-05	0.000436359091188581	0.000988464181067103	0.000805073718947039	0.000611405531283814	0.000733986046080534	0.000987712391910206	0.000252358572366355	2.32708117588617e-06	0.00073545935228286	1.00098344908392	0.000194838240563015	6.33186851541109e-07	6.35806649400231e-07	0.000252402022925461	0.000253010422361579	1.32641887575043e-06	0.000180900298699096	2.61979785912157e-09	0.000193789591346531	1.16931369528081e-06	0.000194408507616704	1.16130819007553e-06	0.000373752710687041	0.000193789591346531	0.000180574030105477	6.3318685154111e-07	0.000251232709230181	5.25573774096143e-07	5.25573774096143e-07	0.00017996311934051	0.00017996311934051	0.000193789591346531	6.3318685154111e-07	0.00017996311934051	5.25573774096143e-07	0.00017996311934051	0.000193789591346531	5.50397425108102e-07	0.00017996311934051
"Nacoleia_sp1_M_PL_075"	0.0335747562651356	4.04066106656746e-05	2.46601846087575e-05	4.75609735499715e-05	4.34716533414552e-05	6.30751689155978e-05	5.31960719422638e-05	0.0335637322955929	4.45404325039137e-05	3.11362289186355e-05	3.27233089639007e-05	2.32998933542539e-05	6.80498533640881e-06	5.11481006631806e-06	1.83481544915109e-05	1.01308440732996e-05	0.0334271431286406	0.00201311742113115	0.000599859106731027	0.000260386191604035	0.000337345085775573	0.00059592968391207	0.000262861173230094	9.40607400930495e-07	0.000337863015358317	0.000597025660386817	0.000259784320750687	1.00226526183527	2.74002051208417e-07	5.00834895755377e-07	1.47768804855084e-06	1.50174280718352e-06	1.4126108004669e-06	7.88231723269019e-07	2.2683284454696e-07	0.000258267355885658	1.0322837235117e-06	0.000258932306784937	1.04677530351871e-06	0.000258717892806484	0.000258267355885658	1.129979400111e-06	2.74002051208417e-07	4.45404325039137e-07	0.000335637322955929	0.000335637322955929	4.50536920825698e-07	4.50536920825698e-07	0.000258267355885659	2.74002051208417e-07	4.50536920825698e-07	0.000335637322955929	4.50536920825698e-07	0.000258267355885658	3.67332824233406e-07	4.50536920825698e-07
"Brachymyrmex_sp1_M_PL_075"	5.2661723201123e-05	3.39466099524048e-05	0.100493519926593	1.88973770021191e-05	7.47983593852575e-05	3.02465694749121e-05	1.15037788930268e-05	4.13802628058448e-05	8.43062311655496e-05	3.36958396984196e-05	3.93436961212752e-05	8.49117625119147e-08	5.61803774913072e-05	2.8118889480439e-05	6.87004970411458e-08	1.12854896352967e-05	6.22669419324909e-08	3.83534104928142e-06	6.00540308403185e-06	0.00111975376232483	0.00111922868432698	0.0011189681161022	0.00112158526894111	1.85464009368833e-06	3.48711556495873e-06	3.20203602019702e-06	2.53274740616444e-06	8.2200615362525e-07	1.00111659466585	0.00111846734510074	1.29546509284019e-06	0.00111892757432212	1.0150128068849e-06	5.92229912664026e-07	1.87267924971024e-06	4.05090178470177e-07	4.52402781184697e-07	5.48887414633012e-07	5.78568073623564e-07	6.21137103290978e-07	4.05090178470177e-07	4.86009453422503e-07	0.00111659466585103	8.43062311655496e-07	4.13802628058449e-07	4.13802628058449e-07	2.16046924820801e-07	2.16046924820801e-07	4.05090178470177e-07	0.00111659466585103	2.16046924820801e-07	4.13802628058449e-07	2.16046924820801e-07	4.05090178470177e-07	3.08605545021862e-07	2.16046924820801e-07
"Lygistorrhina_sp1_M_PL_075"	2.64641371890789e-05	1.71281885437199e-05	0.0503310305295332	4.31369698949556e-05	3.75250794082145e-05	1.5246986585985e-05	3.94393796484495e-05	5.44684258535885e-05	4.23063402713382e-05	1.69206933289568e-05	5.3327702185151e-05	7.59768594684713e-08	0.0503131237945897	1.41160636107791e-05	5.19545732215408e-08	5.67883204462947e-06	5.99559805468609e-08	3.84056593350012e-06	4.92751484512551e-06	0.000560819396135351	0.000560893203579537	0.000561243149132062	0.000562832854678133	9.31675797925768e-07	0.00167982459946124	2.84747403372993e-06	1.27161329880046e-06	7.51252343633065e-07	0.00055923367255037	1.00223633779904	1.07176645326191e-06	0.000561076191587056	5.11210123873462e-07	2.982014485304e-07	0.00167710412648632	2.03570286069837e-07	6.48703050548526e-07	6.96562531675456e-07	7.71953232013702e-07	3.12477333112587e-07	2.03570286069837e-07	7.25149474113544e-07	0.00055923367255037	4.23063402713382e-07	5.44684258535885e-07	5.44684258535885e-07	1.0890704704275e-07	1.0890704704275e-07	2.03570286069837e-07	0.00055923367255037	1.0890704704275e-07	5.44684258535885e-07	1.0890704704275e-07	2.03570286069837e-07	1.55710804942908e-07	1.0890704704275e-07
"Musca_domestica"	6.5042133600005e-05	0.0335332202600569	3.88639527852058e-05	5.14361476762827e-05	5.66350782162628e-05	4.70402804120314e-05	0.0334723880533437	4.91295449932915e-05	0.0334890631913777	3.59245486923027e-05	4.60272782975285e-05	1.85469740572121e-05	8.48067813683624e-06	4.89123905697464e-05	1.99076352262706e-05	1.97614927796457e-05	9.72136988005006e-06	0.00106393249729415	0.00106498325345364	0.00033752996397926	0.000641470278516878	3.30331791071261e-06	0.00106269753555055	0.000640960898587628	0.000420834183063569	0.000726782520215493	0.000336536030567282	1.47768804855084e-06	4.31821697613398e-07	7.14510968841272e-07	1.00105814293949	0.000337465808941585	0.000307065648435166	9.94718428931272e-07	2.82689271227874e-07	5.00324104615423e-07	0.000723252307576405	0.000418905174771412	0.00030558225901927	8.36326107558504e-07	5.00324104615423e-07	1.07080411260426e-06	4.31821697613398e-07	0.000334890631913777	4.91295449932915e-07	4.91295449932914e-07	3.36002002943081e-07	3.36002002943081e-07	5.00324104615423e-07	4.31821697613398e-07	3.36002002943081e-07	4.91295449932915e-07	3.36002002943081e-07	5.00324104615423e-07	0.000304847456909609	3.36002002943081e-07
"Polistes_hebraeus"	4.39235933218155e-05	9.85539381435873e-05	0.0251758704222477	3.33977175451507e-05	5.43421698975056e-05	4.01539592841662e-05	4.75195163909009e-05	4.41298992845143e-05	0.0251609417859088	3.95001261918264e-05	0.0250804231768038	1.84594987058859e-05	2.41860663899251e-05	0.0251033999370879	2.79010092443943e-05	1.04555072979287e-05	6.94268635518605e-06	0.000759565706350711	0.00138652271050554	0.000533443005102019	0.000533454872037499	0.000282051307326512	0.00103717673839001	0.000880090361178501	0.00050392706894745	4.15786950301341e-06	0.000253010422361579	1.12630710538764e-06	0.00027973189358053	0.000280538095793528	0.000253099356706188	1.0016605347734	0.000629875993781633	6.35330904817858e-07	8.06202212997504e-07	3.37873794783196e-07	1.48993884710069e-06	9.31867749669457e-07	1.37305514285944e-06	6.24687789670097e-07	3.37873794783196e-07	7.63924245531911e-07	0.00027973189358053	0.000251609417859088	4.41298992845143e-07	4.41298992845142e-07	2.86813994886901e-07	2.86813994886901e-07	3.37873794783196e-07	0.00027973189358053	2.86813994886901e-07	4.41298992845143e-07	2.86813994886901e-07	3.37873794783196e-07	8.95944892214429e-07	2.86813994886901e-07
"Melanostoma_bituberculatum"	1.68231253678421e-05	0.0335773631906036	3.04503842065469e-05	4.6904576034628e-05	2.28083698616693e-05	3.48650360227744e-05	6.02089711507537e-05	3.78704966559917e-05	0.000106428001756691	3.07752011023493e-05	5.17753099150144e-05	2.76211996681408e-05	7.40744086202876e-08	0.033495861382294	0.0334452063768405	6.9753706673204e-06	1.80899435446255e-05	0.00198471421697377	0.0011494011780237	2.62724015926302e-06	0.000307355912719803	2.0913864242118e-06	0.000310145663102331	0.00114370957085313	2.83935782312189e-06	0.000307986929595093	1.76855850100057e-06	1.4126108004669e-06	3.38337602294965e-07	3.40806749248975e-07	0.000307065648435166	0.000839834658375511	1.00281490560968	4.81548327168593e-07	2.46914695400958e-09	1.29408656675709e-07	0.000306001368417599	8.8202079606013e-07	0.000305918821650138	3.78444628266955e-07	1.29408656675709e-07	9.19101343514503e-07	3.38337602294965e-07	1.06428001756691e-06	3.78704966559917e-07	3.78704966559917e-07	2.49035971591246e-07	2.49035971591246e-07	1.29408656675709e-07	3.38337602294965e-07	2.49035971591246e-07	3.78704966559917e-07	2.49035971591246e-07	1.29408656675709e-07	0.000305248756278214	2.49035971591246e-07
"Panara_naso"	8.23841396361657e-05	5.24834322813566e-05	2.66503460698811e-05	5.5996752269138e-05	6.40491323296411e-05	0.0503848362270943	5.23805780560661e-05	3.81006184611656e-05	3.60198306047383e-05	2.67781824473562e-05	2.67999354453159e-05	6.36056062925791e-06	6.2594765951599e-08	3.13399353400004e-06	3.33701081508383e-06	0.0501473753306766	3.35234498488885e-06	0.000364422673859794	0.000365715267663902	2.87447957931989e-06	2.42942916334891e-06	0.000362917473836933	0.00203601322265118	9.1567025604608e-07	2.37380221526201e-06	0.00203533241590717	0.000361800597398192	1.18234758490353e-06	2.96114956332013e-07	2.98201448530399e-07	1.49207764339691e-06	1.27066180963572e-06	7.22322490752889e-07	1.00203147086503	2.08649219838663e-09	6.33724151047429e-07	1.13187933734952e-06	1.28848137674826e-06	1.27707571549353e-06	0.000360525411487436	6.33724151047429e-07	0.000360691640940233	2.96114956332013e-07	3.60198306047384e-07	3.81006184611656e-07	3.81006184611656e-07	0.000359891687336388	0.000359891687336388	6.33724151047429e-07	2.96114956332013e-07	0.000359891687336388	3.81006184611656e-07	0.000359891687336388	6.33724151047429e-07	4.77122111648696e-07	0.000359891687336388
"Paragus_borbonicus"	2.66551177034746e-07	3.09767135035034e-07	0.000168541132473921	6.73765627877921e-05	2.51799431171443e-07	2.47403697057921e-07	6.7374980403872e-05	6.75565889013321e-05	3.06449377126818e-07	1.45546959494006e-07	6.73117082490267e-05	6.70419564250278e-08	0.100570067211688	1.13237741119084e-07	3.52086494019358e-08	7.21744539622148e-08	5.76450191612308e-08	3.84579081771883e-06	3.84962660621916e-06	1.88502994586937e-06	2.5577228320898e-06	3.51818216192866e-06	4.08044041515904e-06	8.71150216320015e-09	0.00335616208335752	2.49291204726286e-06	1.04791914364863e-08	6.80498533640881e-07	1.87267924971024e-06	0.00335420825297265	8.48067813683624e-07	3.22480885199002e-06	7.40744086202875e-09	4.17298439677326e-09	1.00335233557372	2.05039366949805e-09	8.45003319912356e-07	8.44237648717899e-07	9.65338390403841e-07	3.81756293419749e-09	2.05039366949805e-09	9.64289494804586e-07	1.87267924971024e-06	3.06449377126819e-09	6.75565889013322e-07	6.75565889013321e-07	1.76716926469944e-09	1.76716926469944e-09	2.05039366949805e-09	1.87267924971024e-06	1.76716926469944e-09	6.75565889013322e-07	1.76716926469944e-09	2.05039366949805e-09	2.81606486395485e-09	1.76716926469944e-09
"Chrysomya_megacephala"	0.100484189388262	2.42896039035176e-05	3.64581160623159e-05	2.93190308609751e-05	7.18655975517023e-05	9.54932402885205e-05	6.28673040400139e-05	5.52785655234012e-05	4.94316432405026e-05	2.98361310704072e-05	1.43983229066392e-05	6.54169243595456e-06	6.15118100849415e-08	6.56488440499183e-06	6.57855792252234e-08	1.75606118581628e-05	2.58795803021235e-05	5.81291849134177e-06	0.000778661726687629	0.000775627264267866	2.69965824064603e-06	0.000776040768085437	0.000778189334909535	8.79253123470891e-07	2.0474871055504e-06	0.000777227687517014	0.000775158365386125	0.000774802067656975	4.05090178470177e-07	4.07140572139675e-07	1.50097231384627e-06	1.35149517913278e-06	3.88225970027126e-07	1.26744830209486e-06	2.05039366949805e-09	1.00077295530299	1.00665588144124e-06	0.000773741144287135	6.39657878954999e-07	0.000773637397560124	0.000772955302986635	1.10093787150336e-06	4.05090178470177e-07	4.94316432405027e-07	5.52785655234012e-07	5.52785655234011e-07	6.82094573489432e-07	6.82094573489432e-07	0.000772955302986635	4.05090178470177e-07	6.82094573489432e-07	5.52785655234012e-07	6.82094573489432e-07	0.000772955302986634	2.20814580941069e-07	6.82094573489432e-07
"Fannia_pusio"	6.54326322936808e-05	0.0502421906210218	2.03581251533114e-05	6.82137657241341e-05	4.29333404506492e-05	4.39296628563211e-05	0.0501778472953647	5.46596922502271e-05	9.08182708715141e-05	2.9962734159579e-05	4.25775933055157e-05	1.90131936461146e-05	1.26750497986853e-05	3.9757669151343e-05	2.52184686755976e-05	2.45428809369883e-05	9.97001444089326e-06	0.00109102402801895	0.00109137520696763	3.00011382902686e-06	0.000459041501920654	3.17772536242873e-06	0.00108895382368838	0.000458649311901333	0.000630018224008115	0.00108773989865896	2.33862739056162e-06	1.54842558526756e-06	2.26201390592349e-07	6.48703050548527e-07	0.00108487846136461	2.97987769420138e-06	0.000459002052626398	1.13187933734952e-06	4.22501659956178e-07	5.03327940720622e-07	1.00108397027866	0.000627726419132779	0.000457721669831322	8.17111246837201e-07	5.03327940720622e-07	1.28826567360421e-06	2.26201390592349e-07	9.0818270871514e-07	5.46596922502272e-07	5.46596922502271e-07	3.13783306116579e-07	3.13783306116579e-07	5.03327940720622e-07	2.26201390592349e-07	3.13783306116579e-07	5.46596922502271e-07	3.1378330611658e-07	5.03327940720622e-07	0.000456747187463835	3.1378330611658e-07
"Melanostoma_annulipes"	0.0502931743786638	8.98266962937424e-05	2.46999336584856e-05	4.62012766491623e-05	5.54830134542349e-05	7.31479822616447e-05	0.0501527850242268	5.92548512435179e-05	6.31343024339609e-05	3.22412674898653e-05	3.70868854982899e-05	1.42624509564588e-05	1.26635647307685e-05	8.64844230867996e-06	5.80427612860164e-06	2.29798736749524e-05	1.87067904280455e-05	0.00063361925976785	0.00102027310411922	0.000389375005040388	3.10755605195205e-06	0.000389712682666665	0.00101913164325988	1.66416041199972e-06	0.000629326236087441	0.00101793065388129	0.000388817015233408	0.000388398460177405	2.74443707316506e-07	6.96562531675455e-07	0.000628357762157119	1.86373549933891e-06	1.32303119409019e-06	1.28848137674825e-06	4.22118824358949e-07	0.000386870572143567	0.000627726419132779	1.00101378038495	1.47662456778829e-06	0.000387393057731151	0.000386870572143568	1.18250382542835e-06	2.74443707316506e-07	6.3134302433961e-07	5.9254851243518e-07	5.92548512435179e-07	5.22485587583176e-07	5.22485587583176e-07	0.000386870572143568	2.74443707316506e-07	5.22485587583176e-07	5.9254851243518e-07	5.22485587583176e-07	0.000386870572143567	8.16606329943113e-07	5.22485587583176e-07
"Cerambycidae_sp1_M_PL_075"	4.15777621320749e-05	0.0502221361623313	2.60355633130604e-05	0.0501561784858769	5.0454910422382e-05	8.82398031880272e-05	9.25436502648632e-05	7.11114731066536e-05	6.51718697582186e-05	2.52478261897157e-05	3.9657433986531e-05	2.05715228945536e-05	1.44800758560576e-05	4.04783548637716e-05	2.60279880120116e-05	1.94037422102285e-05	1.07843856946807e-05	0.00118052516224552	0.00118073711580586	2.61281176321982e-06	0.000458937776103077	0.000719188131962975	0.000462404705989766	0.000458228551772188	0.000719660563746837	0.00117726730916449	2.32261638015105e-06	1.57016295527807e-06	2.89284036811782e-07	7.71953232013703e-07	0.000458373388528905	2.74611028571888e-06	0.000458878232475207	1.27707571549353e-06	4.82669195201921e-07	3.198289394775e-07	0.000457721669831322	1.47662456778829e-06	1.00117308170972	9.50113247963408e-07	3.198289394775e-07	0.000717147119821013	2.89284036811782e-07	6.51718697582186e-07	7.11114731066536e-07	7.11114731066535e-07	6.30284308485909e-07	6.30284308485909e-07	3.198289394775e-07	2.89284036811782e-07	6.30284308485909e-07	7.11114731066536e-07	6.30284308485909e-07	3.198289394775e-07	0.000456564874203012	6.30284308485909e-07
"Episyrphus_sp1_M_PL_075"	0.0502864308414081	2.67027525323519e-05	2.7951169648094e-05	4.95152666550328e-05	6.21352775343298e-05	0.0503106377000641	4.59487160870838e-05	4.45804269704498e-05	4.37377914500555e-05	2.48589325217421e-05	1.71501003028128e-05	9.56980431290366e-06	5.72634440129623e-08	6.33708428551577e-06	3.32975079027767e-06	3.4911408895064e-05	1.62467231991885e-05	0.000364191141475075	0.000751077090484721	0.00038907576538117	2.32414985351819e-06	0.000748531777233146	0.0007507612901215	8.38557317387104e-07	2.07243496053115e-06	0.000750202033558173	0.000747505421374081	0.000388076839209726	3.10568551645489e-07	3.12477333112588e-07	1.25448916133776e-06	1.24937557934019e-06	5.67666942400431e-07	0.000360525411487436	1.90878146709875e-09	0.000386818698780062	8.17111246837201e-07	0.000387393057731151	9.50113247963409e-07	1.00074618039664	0.000386818698780062	0.000360069058809815	3.10568551645489e-07	4.37377914500556e-07	4.45804269704498e-07	4.45804269704498e-07	0.0003593616978576	0.0003593616978576	0.000386818698780062	3.10568551645489e-07	0.0003593616978576	4.45804269704498e-07	0.000359361697857601	0.000386818698780062	2.42752295748654e-07	0.000359361697857601
"Eristalinus_flaveolus"	0.100484189388263	2.42896039035176e-05	3.64581160623159e-05	2.93190308609751e-05	7.18655975517023e-05	9.54932402885205e-05	6.2867304040014e-05	5.52785655234012e-05	4.94316432405027e-05	2.98361310704072e-05	1.43983229066392e-05	6.54169243595456e-06	6.15118100849415e-08	6.56488440499183e-06	6.57855792252233e-08	1.75606118581628e-05	2.58795803021235e-05	5.81291849134177e-06	0.000778661726687629	0.000775627264267865	2.69965824064603e-06	0.000776040768085437	0.000778189334909535	8.79253123470892e-07	2.0474871055504e-06	0.000777227687517015	0.000775158365386125	0.000774802067656974	4.05090178470177e-07	4.07140572139675e-07	1.50097231384627e-06	1.35149517913279e-06	3.88225970027126e-07	1.26744830209486e-06	2.05039366949805e-09	0.000772955302986634	1.00665588144124e-06	0.000773741144287135	6.39657878955e-07	0.000773637397560124	1.00077295530299	1.10093787150336e-06	4.05090178470177e-07	4.94316432405027e-07	5.52785655234012e-07	5.52785655234012e-07	6.82094573489432e-07	6.82094573489432e-07	0.000772955302986635	4.05090178470177e-07	6.82094573489432e-07	5.52785655234012e-07	6.82094573489432e-07	0.000772955302986634	2.20814580941069e-07	6.82094573489432e-07
"Ornidia_obesa"	7.15609616477185e-05	7.21853862320291e-05	2.18704254040126e-05	0.050154362232596	5.32742634085951e-05	0.0503326025823689	5.05627911741337e-05	6.5008493546993e-05	3.17940495302184e-05	2.25491609713369e-05	3.69185035754787e-05	1.88488920818469e-05	1.44643424220688e-05	9.14132790163251e-06	9.87776067606809e-06	3.51915319850938e-05	9.88830457889791e-06	0.00108149861697816	0.00108205037675454	2.43620408788561e-06	2.62832184724798e-06	0.00107821409841492	0.000365154480773232	1.20270447677053e-06	0.000718993523681144	0.00108043241042798	0.000361148060210954	1.69496910016651e-06	2.43004726711252e-07	7.25149474113545e-07	1.60620616890639e-06	1.52784849106382e-06	1.37865201527176e-06	0.000360691640940233	4.82144747402293e-07	5.50468935751681e-07	1.28826567360421e-06	1.18250382542835e-06	0.000717147119821014	0.000360069058809815	5.50468935751681e-07	1.00107600947891	2.43004726711252e-07	3.17940495302184e-07	6.5008493546993e-07	6.5008493546993e-07	0.000359518589874063	0.000359518589874063	5.50468935751681e-07	2.43004726711252e-07	0.000359518589874063	6.5008493546993e-07	0.000359518589874063	5.50468935751681e-07	6.56230783927538e-07	0.000359518589874063
"Stomoxys_calcitrans"	5.26617232011229e-05	3.39466099524048e-05	0.100493519926593	1.88973770021192e-05	7.47983593852575e-05	3.02465694749121e-05	1.15037788930268e-05	4.13802628058449e-05	8.43062311655495e-05	3.36958396984196e-05	3.93436961212752e-05	8.49117625119147e-08	5.61803774913072e-05	2.8118889480439e-05	6.87004970411458e-08	1.12854896352967e-05	6.22669419324909e-08	3.83534104928142e-06	6.00540308403185e-06	0.00111975376232483	0.00111922868432698	0.0011189681161022	0.00112158526894111	1.85464009368833e-06	3.48711556495873e-06	3.20203602019702e-06	2.53274740616444e-06	8.2200615362525e-07	0.00111659466585103	0.00111846734510074	1.29546509284019e-06	0.00111892757432212	1.0150128068849e-06	5.92229912664025e-07	1.87267924971024e-06	4.05090178470177e-07	4.52402781184698e-07	5.48887414633013e-07	5.78568073623564e-07	6.21137103290978e-07	4.05090178470177e-07	4.86009453422503e-07	1.00111659466585	8.43062311655496e-07	4.13802628058449e-07	4.13802628058449e-07	2.16046924820801e-07	2.16046924820801e-07	4.05090178470177e-07	0.00111659466585103	2.16046924820801e-07	4.13802628058449e-07	2.16046924820801e-07	4.05090178470177e-07	3.08605545021862e-07	2.16046924820801e-07
