"Pandanus_barklyi"	"Syzygium_coriaceum"	"Pittosporum_senacia"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_067"	"Tabernaemontana_persicarifolia"	"Diospyros_revaughanii"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Gaertnera_rotundifolia"	"Euodia_obtusifolia"	"Turraea_rigida"	"Gaertnera_petrinensis"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Euodia_chapelieri"	"Ochna_mauritiana"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_067"	"Technomyrmex_albipes"	"Villa_unifasciata"	"Phorinia_sp1_M_PL_067"	"Paragus_borbonicus"	"Pachycerina_crinicornis"	"Phelsuma_cepediana"	"Chrysomya_megacephala"	"Hippotion_eson"	"Nogodinidae_sp1_M_PL_067"	"Brachymyrmex_sp1_M_PL_067"	"Lecithoceridae_sp1_M_PL_067"	"Episyrphus_sp1_M_PL_067"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Musca_domestica"	"Nacoleia_sp2_M_PL_067"	"Syritta_sp1_M_PL_067"	"Allograpta_nasuta"	"Cephonodes_trochilus"	"Fannia_pusio"	"Lygaeidae_sp1_M_PL_067"	"Melanagromyza_sojae"	"Pheidole_megacephala"	"Sarrothripinae_sp1_M_PL_067"	"Stomorhina_lunata"	"Zosterops_mauritianus"
"Pachycerina_crinicornis"	5.32232645725439e-06	0.0335516891344366	0.0335093278677933	4.55228370256678e-05	1.54024412307873e-05	5.31185541967986e-06	1.05898640599157e-05	4.64820370646979e-05	0.033680438424383	5.27205881250656e-06	4.02462861664037e-05	1.61094489507844e-05	1.05838893027799e-05	5.31342624578741e-06	6.08651129513325e-06	2.97445428340849e-05	1.61094489507844e-05	5.27655085926405e-06	5.27205881250656e-06	0.000422124068741123	0.000421764705000525	0.000423925511706031	0.000904803319091414	0.00120684186078097	0.000787646904878322	1.00120436224698	5.74918971122166e-07	0.00120436224698311	3.85061030769683e-07	6.64029100924256e-07	0.000306185803858028	4.41808448820554e-07	1.3305816143136e-07	0.000898176443125082	1.3305816143136e-07	0.000785495648635694	3.52796310092662e-07	0.000306185803858028	0.000306185803858028	3.85061030769683e-07	0.000306185803858028	6.64029100924256e-07	0.000306185803858028	3.04325564756662e-07	1.77061847322662e-07	0.000306185803858028	1.77114208192913e-07
"Phelsuma_cepediana"	0.0336298003182475	1.39280666937621e-07	4.57728530174675e-05	3.51465383317725e-05	1.06389640486218e-05	5.27155962087679e-05	0.033514191194211	4.58241031320377e-05	8.45443049469571e-08	1.05592792349603e-05	8.58403736357859e-08	5.67114981316991e-08	4.57725523676559e-05	0.0335735631939695	3.03733715712224e-08	4.29784252786115e-08	5.67114981316991e-08	3.50606979581367e-05	1.05592792349603e-05	0.00280485583665094	0.000844742338796825	2.11550532993564e-06	2.38409940764995e-06	1.45644377520434e-06	6.59537274411147e-07	5.74918971122165e-07	1.00279771856094	5.74918971122166e-07	2.65974101215544e-07	6.54630044743395e-07	7.68584590426882e-10	0.000839611966395567	0.000840745007956188	5.74150386531739e-07	0.000840745007956188	2.75830840382146e-09	1.52575174558853e-06	7.68584590426883e-10	7.68584590426882e-10	2.65974101215544e-07	7.68584590426882e-10	6.54630044743395e-07	7.68584590426882e-10	1.51866857856112e-09	1.75718654029226e-06	7.68584590426882e-10	0.00111911877313232
"Chrysomya_megacephala"	5.32232645725439e-06	0.0335516891344366	0.0335093278677933	4.55228370256678e-05	1.54024412307873e-05	5.31185541967985e-06	1.05898640599157e-05	4.64820370646979e-05	0.033680438424383	5.27205881250656e-06	4.02462861664037e-05	1.61094489507844e-05	1.05838893027799e-05	5.31342624578741e-06	6.08651129513325e-06	2.97445428340849e-05	1.61094489507844e-05	5.27655085926404e-06	5.27205881250656e-06	0.000422124068741123	0.000421764705000525	0.000423925511706031	0.000904803319091414	0.00120684186078097	0.000787646904878323	0.00120436224698311	5.74918971122166e-07	1.00120436224698	3.85061030769683e-07	6.64029100924256e-07	0.000306185803858028	4.41808448820554e-07	1.3305816143136e-07	0.000898176443125082	1.3305816143136e-07	0.000785495648635694	3.52796310092662e-07	0.000306185803858028	0.000306185803858028	3.85061030769683e-07	0.000306185803858028	6.64029100924256e-07	0.000306185803858028	3.04325564756662e-07	1.77061847322662e-07	0.000306185803858028	1.77114208192914e-07
"Hippotion_eson"	7.91343426637596e-08	2.82990875779634e-05	5.99119588174896e-05	2.82162029931887e-05	0.100562394490976	3.17595482785301e-05	3.17324217885521e-05	5.99592937335298e-05	2.21202014576194e-07	3.15610850099017e-05	2.81640617323598e-05	2.81080739278622e-05	3.17189561244789e-05	7.90020109870644e-08	8.7075795253309e-08	2.8088114778712e-05	2.81080739278622e-05	5.21412608288864e-08	3.15610850099017e-05	4.17130086631091e-06	0.00252488680079214	6.06482913939297e-06	0.00252192901604266	2.79939022488409e-06	2.66725068507645e-06	1.15518309230905e-06	7.97922303646632e-07	1.15518309230905e-06	1.00251405986227	8.56561339050425e-07	2.01092740523813e-09	1.85196215399814e-06	1.97835856659399e-09	1.15317216490381e-06	1.97835856659399e-09	4.06283607090429e-07	1.05729853748263e-06	2.01092740523813e-09	2.01092740523813e-09	0.00251405986227441	2.01092740523813e-09	8.56561339050426e-07	2.01092740523813e-09	4.35378976266545e-09	1.05865160928434e-06	2.01092740523813e-09	2.63340036623548e-09
"Nogodinidae_sp1_M_PL_067"	1.81747759325012e-05	5.23713244491866e-05	7.30233352911419e-05	5.47785758626343e-05	3.4262453562017e-05	1.81649661636032e-05	3.61883183292298e-05	0.100395507584413	3.64247217166768e-05	1.80289059348736e-05	3.67601368142699e-05	3.6668399022407e-05	3.61679046654561e-05	1.81443833306073e-05	2.07097122241946e-05	5.20097683831079e-05	3.6668399022407e-05	1.80184390483643e-05	1.80289059348736e-05	0.00144147512386915	0.00144231247478989	0.00144243145641516	0.00144560118234	4.58688959314762e-06	0.00143790132095098	1.99208730277277e-06	1.96389013423019e-06	1.99208730277277e-06	8.56561339050425e-07	1.00143422153692	3.31133833787971e-07	1.51020683035085e-06	4.54369398312529e-07	1.6609534689848e-06	4.54369398312529e-07	1.07929561163349e-06	1.20559682218187e-06	3.31133833787971e-07	3.31133833787971e-07	8.56561339050425e-07	3.31133833787971e-07	0.00143422153692019	3.31133833787971e-07	1.03548561120973e-06	6.05498872120106e-07	3.31133833787971e-07	6.04812777686911e-07
"Brachymyrmex_sp1_M_PL_067"	2.267607606612e-08	0.000148703321755248	7.99231660495352e-05	1.85131067878981e-05	8.04370962095251e-08	1.6863382097672e-08	3.93698665098024e-08	2.3179368365158e-05	0.100697744271359	1.67298528540464e-08	1.84906209506714e-05	9.78890851619787e-08	3.93468462349094e-08	2.26381562064776e-08	3.47578163693945e-08	2.3039341881032e-05	9.78890851619787e-08	2.24858372267467e-08	1.67298528540464e-08	1.79886697813973e-06	1.33838822832371e-06	2.42088191012833e-06	5.69745520869881e-06	0.00091963659327547	0.000919041472926304	0.000918557411574083	2.30575377128065e-09	0.000918557411574083	2.01092740523813e-09	3.31133833787971e-07	1.00091543403883	1.54635939933413e-09	5.66901901652999e-10	3.1233727435513e-06	5.66901901652999e-10	0.000917558371998464	1.31156154116365e-09	0.000915434038830532	0.000915434038830532	2.01092740523813e-09	0.000915434038830532	3.31133833787971e-07	0.000915434038830532	1.73789081846973e-09	5.62112736589065e-10	0.000915434038830532	7.54605206882588e-10
"Lecithoceridae_sp1_M_PL_067"	5.80781256231989e-05	1.48248173668169e-07	5.2785732998301e-05	1.58849736540274e-05	3.70392430799628e-05	0.0503513820566221	0.0502413318514284	5.28572390622798e-05	8.50497669633769e-08	3.68234815247149e-05	7.78369787228232e-08	5.65883471120443e-08	5.28066403344678e-05	5.79810050117889e-05	2.61537761447343e-08	4.95771719611726e-08	5.65883471120443e-08	1.58071366753046e-05	3.68234815247149e-05	0.00126457093402437	0.00294587852197719	1.82161050848074e-06	2.75088058632304e-06	1.06243158053895e-06	7.60473284525554e-07	6.62712673230832e-07	0.00125941794959335	6.62712673230832e-07	9.25981076999069e-07	7.55103415175426e-07	7.73179699667063e-10	1.00293441269817	1.45195314057998e-06	6.61939493531165e-07	1.45195314057997e-06	2.89101075206947e-09	1.76022134448226e-06	7.73179699667063e-10	7.73179699667063e-10	9.25981076999069e-07	7.73179699667063e-10	7.55103415175426e-07	7.73179699667063e-10	1.30768880723671e-09	0.0016783794018874	7.73179699667063e-10	1.93270016705963e-06
"Episyrphus_sp1_M_PL_067"	0.100618769564627	1.00332933683611e-07	3.177394038147e-05	3.16670431856368e-05	7.91343426637597e-08	2.06237958346442e-07	0.000115881267301936	3.18058578818771e-05	6.23592091818299e-08	6.03551844272898e-08	6.58271778048027e-08	4.19662817408995e-08	3.17674627347083e-05	0.000116062592110486	2.37013017263804e-08	2.98300147375288e-08	4.19662817408995e-08	3.1601216007832e-05	6.03551844272898e-08	0.00252809728062656	4.82841475418318e-06	1.65079566524239e-06	1.6545137870836e-06	1.19304480319516e-06	4.5786112857511e-07	3.99174484294079e-07	0.00252223502386856	3.99174484294079e-07	1.97835856659399e-09	4.54369398312529e-07	5.66901901652999e-10	2.90390628115995e-06	1.00251546923912	3.98607582392426e-07	0.00251546923911566	2.00022952570458e-09	1.05891542449028e-06	5.66901901653e-10	5.66901901652999e-10	1.97835856659399e-09	5.66901901652999e-10	4.54369398312529e-07	5.66901901652999e-10	1.18506508631902e-09	6.87459861154807e-09	5.66901901652999e-10	3.86875307034952e-06
"Eristalinus_flaveolus"	7.97215164784852e-06	0.0502531820407773	0.0502240302186652	5.90277021445526e-05	2.30634432980762e-05	7.95935143847095e-06	1.58651111566187e-05	5.81333714144679e-05	0.000171785500895322	7.89972329233282e-06	5.11241187742699e-05	2.41152288835956e-05	1.58561605310524e-05	7.95882029057788e-06	9.11238803451518e-06	3.30971433106113e-05	2.41152288835956e-05	7.90358337028269e-06	7.89972329233282e-06	0.000632286669622615	0.000631977863386626	0.000634677826603982	0.00135435625103277	0.00135044449453371	0.000721949620854332	0.00134726466468762	8.61225579797609e-07	0.00134726466468762	5.76586082451906e-07	8.30476734492399e-07	1.56168637177565e-06	6.61939493531165e-07	1.99303791196213e-07	1.00134570297832	1.99303791196213e-07	0.000719464286954309	5.28538684368412e-07	1.56168637177565e-06	1.56168637177565e-06	5.76586082451906e-07	1.56168637177565e-06	8.30476734492399e-07	1.56168637177565e-06	4.55619401725759e-07	2.65311714615698e-07	1.56168637177565e-06	2.65294009685929e-07
"Ischiodon_aegyptius"	0.100618769564627	1.00332933683611e-07	3.177394038147e-05	3.16670431856368e-05	7.91343426637597e-08	2.06237958346442e-07	0.000115881267301936	3.1805857881877e-05	6.23592091818299e-08	6.03551844272898e-08	6.58271778048028e-08	4.19662817408995e-08	3.17674627347083e-05	0.000116062592110486	2.37013017263804e-08	2.98300147375288e-08	4.19662817408995e-08	3.1601216007832e-05	6.03551844272898e-08	0.00252809728062656	4.82841475418318e-06	1.65079566524239e-06	1.6545137870836e-06	1.19304480319516e-06	4.57861128575111e-07	3.99174484294079e-07	0.00252223502386856	3.99174484294079e-07	1.97835856659399e-09	4.54369398312529e-07	5.66901901653e-10	2.90390628115995e-06	0.00251546923911567	3.98607582392426e-07	1.00251546923912	2.00022952570458e-09	1.05891542449028e-06	5.66901901653e-10	5.66901901653e-10	1.97835856659399e-09	5.66901901653e-10	4.54369398312529e-07	5.66901901652999e-10	1.18506508631902e-09	6.87459861154807e-09	5.66901901653e-10	3.86875307034953e-06
"Musca_domestica"	4.00045905140916e-08	0.0502344689119068	0.000146321342736922	3.17662689876283e-05	8.12567214180858e-06	3.25475804812265e-08	7.22436561078102e-08	3.77753464071723e-05	0.0504657104599155	3.22945380086856e-08	3.1726602335487e-05	8.12469867369869e-06	7.22018630267715e-08	3.99376932055395e-08	7.23109855355136e-08	3.75235062252511e-05	8.12469867369869e-06	3.966665214133e-08	3.22945380086856e-08	3.1733321713064e-06	2.58356304069485e-06	5.03646014254852e-06	0.000724747431878176	0.00118009518308941	0.00117883027928641	0.00117824347295354	4.13746260573219e-09	0.00117824347295354	2.03141803545215e-07	5.39647805816746e-07	0.000458779185999232	2.89101075206947e-09	1.00011476285229e-09	0.000719464286954309	1.00011476285229e-09	1.00117641445617	2.40672876755905e-09	0.000458779185999232	0.000458779185999232	2.03141803545214e-07	0.000458779185999232	5.39647805816746e-07	0.000458779185999232	3.61554927677568e-09	1.08491934937422e-09	0.000458779185999232	1.33125644018465e-09
"Nacoleia_sp2_M_PL_067"	4.23566169796111e-05	2.45132719576812e-07	8.42860378194296e-05	4.21309369157021e-05	4.22919414993052e-05	4.23488728171106e-05	8.43525438024333e-05	8.4391777552731e-05	1.44271769528001e-07	4.2031687773272e-05	1.38678195547989e-07	9.63524963542128e-08	0.100418753123572	4.22857865164345e-05	4.77974651432612e-08	7.91532170509063e-08	9.63524963542128e-08	4.19922587201542e-05	4.2031687773272e-05	0.00335938069761233	0.00336253502186176	3.32909344722814e-06	4.39146166830011e-06	2.11628495968881e-06	1.21436794056953e-06	1.05838893027799e-06	4.57725523676559e-06	1.05838893027799e-06	1.05729853748263e-06	1.20559682218187e-06	1.31156154116365e-09	3.52044268896452e-06	1.05891542449028e-06	1.05707736873682e-06	1.05891542449028e-06	4.8134575351181e-09	1.00334729177079	1.31156154116365e-09	1.31156154116365e-09	1.05729853748263e-06	1.31156154116365e-09	1.20559682218187e-06	1.31156154116365e-09	2.38987325716306e-09	1.41162909390369e-06	1.31156154116365e-09	1.40952621721448e-06
"Syritta_sp1_M_PL_067"	2.267607606612e-08	0.000148703321755248	7.99231660495353e-05	1.85131067878981e-05	8.04370962095252e-08	1.68633820976719e-08	3.93698665098024e-08	2.3179368365158e-05	0.100697744271358	1.67298528540463e-08	1.84906209506714e-05	9.78890851619788e-08	3.93468462349094e-08	2.26381562064776e-08	3.47578163693945e-08	2.3039341881032e-05	9.78890851619788e-08	2.24858372267467e-08	1.67298528540463e-08	1.79886697813974e-06	1.33838822832371e-06	2.42088191012833e-06	5.69745520869881e-06	0.00091963659327547	0.000919041472926304	0.000918557411574083	2.30575377128065e-09	0.000918557411574083	2.01092740523813e-09	3.31133833787971e-07	0.000915434038830532	1.54635939933413e-09	5.66901901652999e-10	3.1233727435513e-06	5.66901901652999e-10	0.000917558371998464	1.31156154116365e-09	1.00091543403883	0.000915434038830532	2.01092740523813e-09	0.000915434038830532	3.31133833787971e-07	0.000915434038830532	1.73789081846973e-09	5.62112736589065e-10	0.000915434038830532	7.54605206882587e-10
"Allograpta_nasuta"	2.267607606612e-08	0.000148703321755248	7.99231660495353e-05	1.85131067878981e-05	8.04370962095252e-08	1.6863382097672e-08	3.93698665098024e-08	2.3179368365158e-05	0.100697744271358	1.67298528540463e-08	1.84906209506714e-05	9.78890851619788e-08	3.93468462349094e-08	2.26381562064776e-08	3.47578163693945e-08	2.3039341881032e-05	9.78890851619788e-08	2.24858372267467e-08	1.67298528540463e-08	1.79886697813973e-06	1.33838822832371e-06	2.42088191012833e-06	5.69745520869881e-06	0.00091963659327547	0.000919041472926304	0.000918557411574083	2.30575377128065e-09	0.000918557411574083	2.01092740523813e-09	3.31133833787971e-07	0.000915434038830532	1.54635939933413e-09	5.66901901652999e-10	3.1233727435513e-06	5.66901901652999e-10	0.000917558371998464	1.31156154116365e-09	0.000915434038830532	1.00091543403883	2.01092740523813e-09	0.000915434038830532	3.31133833787971e-07	0.000915434038830532	1.73789081846973e-09	5.62112736589065e-10	0.000915434038830532	7.54605206882588e-10
"Cephonodes_trochilus"	7.91343426637596e-08	2.82990875779634e-05	5.99119588174896e-05	2.82162029931887e-05	0.100562394490976	3.17595482785301e-05	3.17324217885521e-05	5.99592937335298e-05	2.21202014576194e-07	3.15610850099017e-05	2.81640617323598e-05	2.81080739278622e-05	3.17189561244789e-05	7.90020109870644e-08	8.7075795253309e-08	2.8088114778712e-05	2.81080739278622e-05	5.21412608288864e-08	3.15610850099017e-05	4.17130086631091e-06	0.00252488680079214	6.06482913939297e-06	0.00252192901604266	2.79939022488409e-06	2.66725068507646e-06	1.15518309230905e-06	7.97922303646632e-07	1.15518309230905e-06	0.00251405986227441	8.56561339050425e-07	2.01092740523813e-09	1.85196215399814e-06	1.97835856659399e-09	1.15317216490381e-06	1.97835856659399e-09	4.06283607090429e-07	1.05729853748263e-06	2.01092740523813e-09	2.01092740523813e-09	1.00251405986227	2.01092740523813e-09	8.56561339050426e-07	2.01092740523813e-09	4.35378976266545e-09	1.05865160928434e-06	2.01092740523813e-09	2.63340036623548e-09
"Fannia_pusio"	2.267607606612e-08	0.000148703321755248	7.99231660495353e-05	1.85131067878981e-05	8.04370962095252e-08	1.6863382097672e-08	3.93698665098024e-08	2.3179368365158e-05	0.100697744271358	1.67298528540463e-08	1.84906209506714e-05	9.78890851619787e-08	3.93468462349094e-08	2.26381562064776e-08	3.47578163693945e-08	2.3039341881032e-05	9.78890851619787e-08	2.24858372267467e-08	1.67298528540463e-08	1.79886697813973e-06	1.33838822832371e-06	2.42088191012833e-06	5.69745520869881e-06	0.00091963659327547	0.000919041472926304	0.000918557411574083	2.30575377128065e-09	0.000918557411574083	2.01092740523813e-09	3.31133833787971e-07	0.000915434038830532	1.54635939933413e-09	5.66901901652999e-10	3.1233727435513e-06	5.66901901652999e-10	0.000917558371998464	1.31156154116365e-09	0.000915434038830532	0.000915434038830532	2.01092740523813e-09	1.00091543403883	3.31133833787971e-07	0.000915434038830532	1.73789081846973e-09	5.62112736589065e-10	0.000915434038830532	7.54605206882588e-10
"Lygaeidae_sp1_M_PL_067"	1.81747759325012e-05	5.23713244491866e-05	7.30233352911419e-05	5.47785758626343e-05	3.4262453562017e-05	1.81649661636032e-05	3.61883183292298e-05	0.100395507584413	3.64247217166768e-05	1.80289059348736e-05	3.67601368142699e-05	3.6668399022407e-05	3.61679046654561e-05	1.81443833306074e-05	2.07097122241946e-05	5.20097683831078e-05	3.6668399022407e-05	1.80184390483643e-05	1.80289059348736e-05	0.00144147512386915	0.00144231247478989	0.00144243145641516	0.00144560118234	4.58688959314762e-06	0.00143790132095098	1.99208730277277e-06	1.96389013423019e-06	1.99208730277277e-06	8.56561339050425e-07	0.00143422153692019	3.31133833787971e-07	1.51020683035085e-06	4.5436939831253e-07	1.6609534689848e-06	4.5436939831253e-07	1.07929561163349e-06	1.20559682218187e-06	3.31133833787971e-07	3.31133833787971e-07	8.56561339050425e-07	3.31133833787971e-07	1.00143422153692	3.31133833787971e-07	1.03548561120973e-06	6.05498872120106e-07	3.31133833787971e-07	6.04812777686912e-07
"Melanagromyza_sojae"	2.267607606612e-08	0.000148703321755248	7.99231660495353e-05	1.85131067878981e-05	8.04370962095252e-08	1.6863382097672e-08	3.93698665098024e-08	2.3179368365158e-05	0.100697744271358	1.67298528540463e-08	1.84906209506714e-05	9.78890851619787e-08	3.93468462349094e-08	2.26381562064776e-08	3.47578163693945e-08	2.3039341881032e-05	9.78890851619787e-08	2.24858372267467e-08	1.67298528540463e-08	1.79886697813973e-06	1.33838822832371e-06	2.42088191012833e-06	5.69745520869881e-06	0.00091963659327547	0.000919041472926304	0.000918557411574083	2.30575377128065e-09	0.000918557411574083	2.01092740523813e-09	3.31133833787971e-07	0.000915434038830532	1.54635939933413e-09	5.66901901652999e-10	3.1233727435513e-06	5.66901901652999e-10	0.000917558371998464	1.31156154116365e-09	0.000915434038830532	0.000915434038830532	2.01092740523813e-09	0.000915434038830532	3.31133833787971e-07	1.00091543403883	1.73789081846973e-09	5.62112736589065e-10	0.000915434038830532	7.54605206882588e-10
"Pheidole_megacephala"	4.74026034527607e-08	3.84524541455714e-07	7.24596476573149e-05	7.23287771173794e-05	1.74151590506618e-07	2.46564438383863e-08	7.17398461277553e-08	7.24839927846813e-05	1.9116799003167e-07	2.44434868115347e-08	7.22817633938018e-05	7.21791516290952e-05	7.16961977148918e-08	4.7323334885114e-08	0.100574904838476	1.75124168697504e-07	7.21791516290952e-05	4.70137235776408e-08	2.44434868115347e-08	3.76109788621126e-06	1.95547894492278e-06	0.00504212199983469	1.33953611168295e-05	5.1305882353312e-06	1.05147291819816e-06	9.12976694269987e-07	4.55600573568337e-09	9.12976694269987e-07	4.35378976266545e-09	1.03548561120973e-06	1.73789081846973e-09	2.61537761447343e-09	1.18506508631902e-09	9.11238803451517e-07	1.18506508631902e-09	7.23109855355136e-09	2.38987325716306e-09	1.73789081846973e-09	1.73789081846973e-09	4.35378976266545e-09	1.73789081846973e-09	1.03548561120973e-06	1.73789081846973e-09	1.00502874524192	8.21881461279544e-10	1.73789081846973e-09	1.57744449617047e-09
"Sarrothripinae_sp1_M_PL_067"	2.74983944461923e-07	1.12540817351156e-07	4.23212562615389e-05	1.49493183603015e-07	4.23460643713734e-05	0.100545098086681	0.00021022136875049	4.23849210484074e-05	6.18324010247971e-08	4.21098195370098e-05	5.16028128926282e-08	4.08699535862052e-08	4.23488728171106e-05	2.74524105089913e-07	1.64376292255909e-08	3.97559251836933e-08	4.08699535862052e-08	9.78903707103867e-08	4.21098195370098e-05	7.83122965683093e-06	0.00336878556296079	1.14488087556241e-06	2.20630612560681e-06	5.36642965321148e-07	6.09656507078039e-07	5.31185541967985e-07	5.27155962087679e-06	5.31185541967985e-07	1.05865160928434e-06	6.05498872120105e-07	5.62112736589065e-10	0.00335675880377481	6.87459861154807e-09	5.30623429231396e-07	6.87459861154807e-09	2.16983869874843e-09	1.41162909390369e-06	5.62112736589065e-10	5.62112736589065e-10	1.05865160928434e-06	5.62112736589065e-10	6.05498872120106e-07	5.62112736589065e-10	8.21881461279544e-10	1.00335150326956	5.62112736589065e-10	9.15080350299709e-09
"Stomorhina_lunata"	2.267607606612e-08	0.000148703321755248	7.99231660495353e-05	1.85131067878981e-05	8.04370962095252e-08	1.6863382097672e-08	3.93698665098024e-08	2.3179368365158e-05	0.100697744271358	1.67298528540463e-08	1.84906209506714e-05	9.78890851619787e-08	3.93468462349094e-08	2.26381562064776e-08	3.47578163693945e-08	2.3039341881032e-05	9.78890851619787e-08	2.24858372267467e-08	1.67298528540463e-08	1.79886697813973e-06	1.33838822832371e-06	2.42088191012833e-06	5.69745520869881e-06	0.00091963659327547	0.000919041472926304	0.000918557411574083	2.30575377128065e-09	0.000918557411574083	2.01092740523813e-09	3.31133833787971e-07	0.000915434038830532	1.54635939933413e-09	5.66901901652999e-10	3.1233727435513e-06	5.66901901652999e-10	0.000917558371998464	1.31156154116365e-09	0.000915434038830532	0.000915434038830532	2.01092740523813e-09	0.000915434038830532	3.31133833787971e-07	0.000915434038830532	1.73789081846973e-09	5.62112736589065e-10	1.00091543403883	7.54605206882588e-10
"Zosterops_mauritianus"	0.000154750122813981	1.3355353714407e-07	4.22944089358697e-05	4.21521176852289e-05	1.05336014649419e-07	2.74524105089913e-07	0.000154249981224651	4.23368944380838e-05	8.30065727570846e-08	8.03390080336499e-08	8.76227985495367e-08	5.58614720163144e-08	4.22857865164344e-05	0.10048893950388	3.15488899234093e-08	3.97068423596537e-08	5.58614720163144e-08	4.20644948866794e-05	8.03390080336499e-08	0.00336515959093435	6.42712064269199e-06	2.19738018316546e-06	2.20232938882699e-06	1.58806632666111e-06	6.09460632685264e-07	5.31342624578741e-07	0.00335735631939695	5.31342624578741e-07	2.63340036623548e-09	6.04812777686912e-07	7.54605206882588e-10	3.86540033411926e-06	3.86875307034952e-06	5.30588019371859e-07	3.86875307034952e-06	2.6625128803693e-09	1.40952621721448e-06	7.54605206882588e-10	7.54605206882588e-10	2.63340036623548e-09	7.54605206882588e-10	6.04812777686912e-07	7.54605206882588e-10	1.57744449617047e-09	9.15080350299709e-09	7.54605206882588e-10	1.0033496313168
