"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_platyphyllum"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Dubautia_laxa"	"Clermontia_faurieri"	"Carex"	"Machaerina_angustifolia"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Vaccinium_dentatum"	"Scaevola_glabra"	"Broussaisia_arguta"	"Myrsine_helleri"	"Myrsine_wawraea"	"Myrsine_punctata"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Peperomia_hesperomannii"	"Coprosma_kauensis"	"Psychotria"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Melicope_sp."	"Smilax_melastomifolia"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Scotorythra_apicalis"	"Spheterista_pleonectes"	"Udea_ommatias"	"Fletcherana_sp._1"	"Carposina_sp._3"	"Omiodes_antidoxa"	"Hyposmocoma_trivitella"	"Scotorythra_hecataea"	"Eupithecia_orichloris"	"Udea_pyranthes"	"Udea_constricta"	"Udea_swezeyi"	"Thyrocopa_sp._3"	"Pararrhaptica_complex"	"Carposina_graminis"	"Carposina_sp._1"	"Eccoptocera_sp._1"	"Eudonia_sp._1"	"Eupithecia_monticolans"	"Scotorythra_complex"	"Scotorythra_sp._1"	"Thyrocopa_complex"	"Fletcherana_leucoxyla"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Haliophyle_euclidias"
"Psychotria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coprosoma_elliptica"	0.000503362528666019	9.68912412279872e-05	9.73724934165836e-05	0.000288910864477975	9.68107025853093e-05	9.7134484199307e-05	9.64067850218472e-05	0.000385637399102093	9.68912412279872e-05	9.64067850218472e-05	0	9.64067850218472e-05	0.000385175432406702	0.000889506856989837	9.75401422344231e-05	0.000602783229837051	0	2.42838249425308e-07	9.66496232712725e-05	6.59030006156369e-07	0.00106048879542852	9.64067850218472e-05	8.23491301615989e-07	0.00100760327517027	0	1.00256525879442	0.00105429299058551	6.59030006156369e-07	9.68912412279872e-05	0	9.73904498608732e-05	9.64067850218472e-05	0	4.84456206139936e-06	1.93141678947279e-05	8.07835126924237e-06	3.2378161399769e-06	1.28545799700698e-05	4.84456206139936e-06	0	2.47047390484797e-05	0.0201345011466408	2.26671442515179e-05	1.50695807459263e-05	1.50695807459263e-05	0	4.85676498850616e-06	1.17832088380947e-05	1.17832088380947e-05	1.17832088380947e-05	0.0200982314844127	0.0201561609258267	0.0202454248545879	1.17832088380947e-05	3.29515003078185e-05	0.0201520655034055	4.84456206139936e-06	0	3.24634832869577e-06
"Melicope_clusiifolia"	1.30447520811549e-06	0.00016105993303323	0.00016186066261492	0.000480551036127332	0.00016092605562355	0.000161464269856405	0.000160254633368064	0.000641337431687499	0.00016105993303323	0.000160254633368064	0	0.000160254633368064	0.000640569302831997	0.00064230935163978	0.000161300193202711	0.000162370963393145	0	4.03664063899406e-07	0.000160658297431964	7.59676348477664e-07	0.00176405410358452	0.000160254633368064	1.36966258345615e-06	1.76598490885345e-06	0	0.00175715498430918	1.00175408452419	7.59676348477664e-07	0.00016105993303323	0	0.000161552819113587	0.000160254633368064	0	8.05299665166152e-06	3.21205849371126e-05	1.34284451097244e-05	5.38214232854684e-06	2.13779143895833e-05	8.05299665166152e-06	0	4.10898775036847e-05	5.21790083246195e-05	2.09111966929312e-05	4.05927408482864e-06	4.05927408482864e-06	0	8.07328127798812e-06	1.96006011509391e-05	1.96006011509391e-05	1.96006011509391e-05	0.0334465465183102	0.0335261504816334	0.0336534730072935	1.96006011509391e-05	3.79838174238832e-05	3.5319698177069e-05	8.05299665166152e-06	0	5.38509397045291e-06
"Melicope_sp."	1.0128092767752e-06	6.2698139998326e-07	6.27678564228755e-07	9.05149933935798e-07	6.26460235940991e-07	6.28555420676579e-07	6.23846492983344e-07	1.53026523980642e-06	6.2698139998326e-07	6.23846492983344e-07	0	6.23846492983344e-07	2.27934657227541e-06	0.00201520325692248	2.64566390968003e-06	1.64488017061161e-06	0	1.57140174554998e-09	6.25417894728894e-07	0.00201064346587334	0.0020226663051583	6.23846492983344e-07	7.54182216601682e-07	3.3117085736501e-09	0	3.29515003078185e-06	2.27902904543299e-06	1.00201064346587	6.2698139998326e-07	0	0.00201799395889598	6.23846492983344e-07	0	3.1349069999163e-08	7.66414249082277e-08	5.22748591529355e-08	2.0951847355886e-08	5.10088413268806e-08	3.1349069999163e-08	0	2.26254664980505e-05	4.05123710710082e-05	4.04363483339337e-05	4.11220042652901e-08	4.11220042652901e-08	0	3.14280349109997e-08	2.24740700573144e-05	2.24740700573144e-05	2.24740700573144e-05	2.26159406927779e-05	6.30922503883271e-05	0.000131007763526502	2.24740700573144e-05	0.100532173293667	6.62341714730019e-08	3.1349069999163e-08	0	6.72664652965325e-05
"Smilax_melastomifolia"	3.9475819040369e-07	0.000241755480764098	0.000241152406509354	1.1288531213588e-06	0.000241554527013956	0.000242362401686244	0.000240546703360278	0.000241876107022635	0.000241755480764098	0.000240546703360278	0	0.000240546703360278	0.000241429434456999	0.000242624208455392	0.000241392809592715	0.000242152222664001	0	6.05911091587601e-07	0.000241152614451865	3.1349069999163e-07	0.000243344502496484	0.000240546703360278	3.59581124439793e-07	2.43445329718561e-07	0	0.000242228103069968	0.000241589899549846	3.1349069999163e-07	1.0052668811089	0	0.000241665746548765	0.000240546703360278	0	1.20877740382049e-05	1.21140629815357e-05	2.01564730735726e-05	8.07874672287479e-06	8.06253690075451e-06	1.20877740382049e-05	0	1.07874337331938e-05	1.57903276161476e-05	1.69221246487436e-05	6.05380556660004e-06	6.05380556660004e-06	0	1.2118221831752e-05	2.70382780551649e-06	2.70382780551649e-06	2.70382780551648e-06	1.56013865185774e-05	3.6620498059741e-05	0.0505148077056583	2.70382780551648e-06	1.56745349995815e-05	4.86890659437121e-06	0.0502633440554453	0	8.05552488495884e-06
"Wilkstroemia_oahuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Athyrium_microphyllum"	6.01464239357374e-07	0.000161110497699177	0.000160709353684898	1.05403600181933e-06	0.000160976578258767	0.000161514961463646	0.000160304945210681	0.000161492882346104	0.000161110497699177	0.000160304945210681	0	0.000160304945210681	0.000161446127472142	0.000835460010618299	0.000161544265886014	0.000161714984371898	0	4.03790793981564e-07	0.000160708736004662	0.000672664652965325	0.000838435406396757	0.000160304945210681	4.91554733858485e-07	1.63133081844009e-07	0	0.000162317416434789	0.000161552819113587	0.000672664652965325	0.000161110497699177	0	1.00418023705503	0.000160304945210681	0	8.05552488495884e-06	8.08816948433585e-06	1.34326609617266e-05	5.3838320487882e-06	5.38309607820346e-06	8.05552488495884e-06	0	1.47466420157545e-05	2.40585695742949e-05	2.47864135066667e-05	4.04287460929744e-06	4.04287460929745e-06	0	8.07581587963128e-06	9.31594895996396e-06	9.31594895996396e-06	9.31594895996396e-06	1.79473912591126e-05	4.54739269321778e-05	0.033664038494243	9.31594895996396e-06	0.0336332326482663	3.26266163688017e-06	8.05552488495884e-06	0	0.0334726745685009
"Hedychium_gardinerianum"	7.85568798903344e-07	0.000481093406720555	0.000479893288953615	2.24641771150401e-06	0.000480693508757773	0.000482301179355625	0.000478687939686953	0.000481333452975044	0.000481093406720555	0.000478687939686953	0	0.000478687939686953	0.000480444574569429	0.00048282217482623	0.000480371691089503	0.000481882923101363	0	1.20576307225933e-06	0.000479893702759212	6.23846492983344e-07	0.000484255559968002	0.000478687939686953	7.15566437635187e-07	4.84456206139936e-07	0	0.000482033925109236	0.000480763900104193	6.23846492983344e-07	0.000481093406720555	0	0.000480914835632043	1.00047868793969	0	2.40546703360278e-05	2.4106985333256e-05	4.01113814164095e-05	1.60767059785208e-05	1.60444484325015e-05	2.40546703360278e-05	0	2.14669931290556e-05	3.14227519561337e-05	3.36750280509997e-05	1.20470730775341e-05	1.20470730775341e-05	0	2.41152614451865e-05	5.38061733297781e-06	5.38061733297781e-06	5.38061733297781e-06	3.1046759171969e-05	7.28747911388846e-05	0.10052446733426	5.38061733297781e-06	3.11923246491672e-05	9.68912412279872e-06	2.40546703360278e-05	0	1.60304945210681e-05
"Amorbia_emigratella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Scotorythra_apicalis"	3.9475819040369e-08	0.10052668811089	2.41152406509354e-05	1.1288531213588e-07	2.41554527013956e-05	2.42362401686244e-05	2.40546703360278e-05	2.41876107022635e-05	2.41755480764098e-05	2.40546703360278e-05	0	2.40546703360278e-05	2.41429434456999e-05	2.42624208455392e-05	2.41392809592715e-05	2.42152222664001e-05	0	6.05911091587601e-08	2.41152614451865e-05	3.1349069999163e-08	2.43344502496484e-05	2.40546703360278e-05	3.59581124439793e-08	2.43445329718561e-08	0	2.42228103069968e-05	2.41589899549846e-05	3.1349069999163e-08	2.41755480764098e-05	0	2.41665746548765e-05	2.40546703360278e-05	0	1.00502633440554	1.21140629815357e-06	2.01564730735726e-06	8.07874672287479e-07	8.06253690075451e-07	1.20877740382049e-06	0	1.07874337331938e-06	1.57903276161476e-06	1.69221246487436e-06	6.05380556660004e-07	6.05380556660004e-07	0	1.2118221831752e-06	2.70382780551649e-07	2.70382780551649e-07	2.70382780551649e-07	1.56013865185774e-06	3.6620498059741e-06	0.00505148077056583	2.70382780551649e-07	1.56745349995815e-06	4.86890659437121e-07	1.20877740382049e-06	0	8.05552488495884e-07
"Spheterista_pleonectes"	5.60142711139351e-08	1.21140629815357e-05	0.0502634305710271	0.0502874007731464	1.21039934419418e-05	1.21444750253596e-05	1.2053492666628e-05	4.82379807216355e-05	1.21140629815357e-05	1.2053492666628e-05	0	1.2053492666628e-05	4.81488905954203e-05	4.8250102721232e-05	1.21320729517285e-05	1.21703587313989e-05	0	3.0361442485209e-08	1.20838541091132e-05	3.83207124541138e-08	4.85064856416093e-05	1.2053492666628e-05	7.17031428568822e-08	4.85280600370049e-08	0	4.82854197368198e-05	4.81808774056689e-05	3.83207124541138e-08	1.21140629815357e-05	0	1.21322542265038e-05	1.2053492666628e-05	0	6.05703149076783e-07	1.00502754156721	1.01001550627574e-06	4.04815834178655e-07	1.60793269072118e-06	6.05703149076783e-07	0	2.15109428570647e-06	2.2405708445574e-06	1.57160570201107e-06	3.04258968284973e-07	3.04258968284973e-07	0	6.07228849704181e-07	5.38960951573436e-07	5.38960951573436e-07	5.38960951573436e-07	3.11069859316546e-06	0.00252165863501548	0.00253123345999188	5.38960951573436e-07	1.91603562270569e-06	9.70561200740097e-07	6.05703149076783e-07	0	4.04408474216793e-07
"Udea_ommatias"	3.29131435212776e-08	2.01564730735726e-05	2.01061914835185e-05	9.41186419963308e-08	0.0502296257849111	0.0503976178443924	2.00556907082047e-05	2.01665303426963e-05	2.01564730735726e-05	2.00556907082047e-05	0	2.00556907082047e-05	2.01292888145477e-05	2.02289036396243e-05	2.0126235199844e-05	2.01895516097749e-05	0	5.05181126151253e-08	2.01062088208199e-05	2.61374295764677e-08	2.02889584826352e-05	2.00556907082047e-05	2.99802396604528e-08	2.02973649980964e-08	0	2.01958781731059e-05	2.01426676645865e-05	2.61374295764677e-08	2.01564730735726e-05	0	2.01489914425899e-05	2.00556907082047e-05	0	1.00782365367863e-06	1.01001550627574e-06	1.00419140188406	0.00167992059481308	6.72217678089876e-07	1.00782365367863e-06	0	8.99407189813583e-07	1.3165257408511e-06	1.41088983278468e-06	5.04738790244373e-07	5.04738790244373e-07	0	1.01036225230251e-06	2.2543287202928e-07	2.2543287202928e-07	2.2543287202928e-07	1.30077269097762e-06	3.05325066777806e-06	0.004211695048723	2.2543287202928e-07	1.30687147882339e-06	4.05947299961928e-07	1.00782365367863e-06	0	6.71633048086329e-07
"Fletcherana_sp._1"	2.63832813797817e-08	1.61574934457496e-05	1.61171875619387e-05	7.54458052074796e-08	0.000184068765459829	0.100519132540595	1.60767059785208e-05	1.61655553849269e-05	1.61574934457496e-05	1.60767059785208e-05	0	1.60767059785208e-05	1.61357024565513e-05	1.62155540197389e-05	1.61332546692136e-05	1.61840093064328e-05	0	4.04954810542087e-08	1.6117201459575e-05	2.0951847355886e-08	1.6263694174457e-05	1.60767059785208e-05	2.40322562408439e-08	1.62704328642055e-08	0	1.61890806998845e-05	1.61464269856405e-05	2.0951847355886e-08	1.61574934457496e-05	0	1.61514961463646e-05	1.60767059785208e-05	0	8.07874672287479e-07	8.09631668357309e-07	0.00335984118962616	1.00335063775135	5.38851846164229e-07	8.07874672287479e-07	0	7.20967687225317e-07	1.05533125519127e-06	1.13097381385546e-06	4.0460023266082e-07	4.0460023266082e-07	0	8.09909621084173e-07	1.80707713049523e-07	1.80707713049523e-07	1.80707713049523e-07	1.0427035599019e-06	2.44749552527299e-06	0.00337610825548938	1.80707713049523e-07	1.0475923677943e-06	3.25408657284111e-07	8.0787467228748e-07	0	5.3838320487882e-07
"Carposina_sp._3"	7.45608023523283e-08	1.6125073801509e-05	1.62052417015736e-05	4.81120659272737e-05	1.61116702003105e-05	1.61655553849269e-05	1.60444484325015e-05	0.100398657914138	1.6125073801509e-05	1.60444484325015e-05	0	1.60444484325015e-05	6.40911654079507e-05	6.4225889240971e-05	1.61490469390902e-05	1.62000092812601e-05	0	4.04142277896762e-08	1.60848626602911e-05	5.10088413268806e-08	6.45671614894999e-05	1.60444484325015e-05	9.54443172476225e-08	6.45958792465817e-08	0	6.42728998503488e-05	6.41337431687499e-05	5.10088413268806e-08	1.6125073801509e-05	0	1.61492882346104e-05	1.60444484325015e-05	0	8.0625369007545e-07	3.21586538144237e-06	1.34443535617975e-06	5.38851846164229e-07	1.00334662193047	8.0625369007545e-07	0	2.86332951742867e-06	2.98243209409313e-06	2.09197013177393e-06	4.05000232031502e-07	4.05000232031502e-07	0	8.08284555793525e-07	7.17412905438888e-07	7.17412905438888e-07	7.17412905438888e-07	4.14066234140419e-06	0.00335658908607411	0.00336933417082531	7.17412905438888e-07	2.55044206634403e-06	1.29191758493163e-06	8.06253690075451e-07	0	5.38309607820346e-07
"Omiodes_antidoxa"	3.9475819040369e-08	2.41755480764098e-05	2.41152406509354e-05	1.1288531213588e-07	2.41554527013956e-05	2.42362401686244e-05	2.40546703360278e-05	2.41876107022635e-05	0.10052668811089	2.40546703360278e-05	0	2.40546703360278e-05	2.41429434456999e-05	2.42624208455392e-05	2.41392809592715e-05	2.42152222664001e-05	0	6.05911091587601e-08	2.41152614451865e-05	3.1349069999163e-08	2.43344502496484e-05	2.40546703360278e-05	3.59581124439793e-08	2.43445329718561e-08	0	2.42228103069968e-05	2.41589899549846e-05	3.1349069999163e-08	2.41755480764098e-05	0	2.41665746548765e-05	2.40546703360278e-05	0	1.20877740382049e-06	1.21140629815357e-06	2.01564730735726e-06	8.07874672287479e-07	8.06253690075451e-07	1.00502633440554	0	1.07874337331938e-06	1.57903276161476e-06	1.69221246487436e-06	6.05380556660004e-07	6.05380556660004e-07	0	1.2118221831752e-06	2.70382780551649e-07	2.70382780551649e-07	2.70382780551649e-07	1.56013865185774e-06	3.6620498059741e-06	0.00505148077056583	2.70382780551649e-07	1.56745349995815e-06	4.86890659437121e-07	1.20877740382049e-06	0	8.05552488495884e-07
"Hyposmocoma_trivitella"	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Scotorythra_hecataea"	4.33061046717613e-08	7.19162248879586e-06	7.22736751920875e-06	2.14538896235441e-05	7.18564461601233e-06	7.20967687225317e-06	7.15566437635187e-06	2.86332951742868e-05	7.19162248879586e-06	7.15566437635187e-06	0	7.15566437635187e-06	0.0335232471892681	3.61771809742592e-05	7.20986622288334e-06	7.23514621208406e-06	0	1.80243435172591e-08	7.17368871986913e-06	7.54182216601682e-06	0.0336930880962864	7.15566437635187e-06	0.033494709338411	4.13814724430145e-08	0	4.11745650807994e-05	4.10898775036847e-05	7.54182216601682e-06	7.19162248879586e-06	0	1.47466420157545e-05	7.15566437635187e-06	0	3.59581124439793e-07	1.43406285713764e-06	5.99604793209055e-07	2.40322562408439e-07	9.54443172476225e-07	3.59581124439793e-07	0	1.00484128015233	1.73224418687045e-06	1.08403693062935e-06	1.80878655302101e-07	1.80878655302101e-07	0	3.60486870345183e-07	0.000374367645514294	0.000374367645514294	0.000374367645514294	0.000376560799399366	0.00149675305364811	0.00150268951903389	0.000374367645514294	0.000377091108300841	8.2762944886029e-07	3.59581124439793e-07	0	4.91554733858485e-07
"Eupithecia_orichloris"	0.025103697577627	7.8951638080738e-06	7.91170226014737e-06	1.44940061854267e-05	7.88860113255471e-06	7.91498441393449e-06	7.85568798903343e-06	2.23682407056985e-05	7.8951638080738e-06	7.85568798903343e-06	0	7.85568798903343e-06	2.23369860080179e-05	0.0251613634632638	3.30998009546839e-05	0.0252377419754935	0	1.97876271764066e-08	7.87547561620984e-06	1.0128092767752e-05	4.95257696476557e-05	7.85568798903343e-06	4.33061046717612e-08	2.52945994304532e-05	0	0.0251681264333009	3.91342562434646e-05	1.0128092767752e-05	7.8951638080738e-06	0	1.80439271807212e-05	7.85568798903343e-06	0	3.9475819040369e-07	1.1202854222787e-06	6.58262870425552e-07	2.63832813797816e-07	7.45608023523283e-07	3.9475819040369e-07	0	1.29918314015284e-06	1.00414790310508	0.00050488225931301	0.000630943549387338	0.000630943549387338	0	3.95752543528133e-07	5.50286329418397e-07	5.50286329418397e-07	5.50286329418397e-07	0.000505217290203553	0.00101065943400189	0.00164969447769702	5.50286329418397e-07	0.000506404638387602	0.000505891988609064	3.9475819040369e-07	0	6.01464239357374e-07
"Udea_pyranthes"	2.52441129656505e-05	1.69221246487436e-05	1.69160943106004e-05	1.45160197296209e-05	1.69080585171391e-05	1.69646072078319e-05	1.68375140254999e-05	3.13795519766089e-05	1.69221246487436e-05	1.68375140254999e-05	0	1.68375140254999e-05	3.13291553165517e-05	0.0502524711402772	0.0501925714137	4.22930924534175e-05	0	4.2411874119647e-08	1.68799258996195e-05	2.02181741669669e-05	5.1869703066524e-05	1.68375140254999e-05	5.42018465314675e-08	5.69526237475324e-08	0	5.66678606287947e-05	3.13667950393967e-05	2.02181741669669e-05	1.69221246487436e-05	0	3.71796202600001e-05	1.68375140254999e-05	0	8.46106232437179e-07	1.57160570201107e-06	1.41088983278468e-06	5.65486906927729e-07	1.04598506588696e-06	8.46106232437179e-07	0	1.62605539594403e-06	0.00100976451862602	1.00351467799349	1.05732731133544e-06	1.05732731133544e-06	0	8.48237482392941e-07	5.76330034072489e-07	5.76330034072489e-07	5.76330034072489e-07	2.75524708129494e-06	0.00101062076111643	0.00353587794535497	5.76330034072489e-07	0.00101090870834834	1.13905247495065e-06	8.4610623243718e-07	0	1.23932067533334e-06
"Udea_constricta"	6.30943549387338e-05	1.21076111332001e-05	1.20774989743626e-05	9.28597570363486e-08	1.20975469565585e-05	1.21380069798246e-05	1.20470730775341e-05	1.21500069609451e-05	1.21076111332001e-05	1.20470730775341e-05	0	1.20470730775341e-05	1.21275948032721e-05	7.53507166118746e-05	1.21528058086676e-05	0.100578031585946	0	3.03452722356022e-08	1.20774183497697e-05	4.11220042652901e-08	1.22916617319791e-05	1.20470730775341e-05	1.80878655302101e-08	7.57265364116899e-08	0	7.53479037296314e-05	1.21778222544859e-05	4.11220042652901e-08	1.21076111332001e-05	0	1.21286238278923e-05	1.20470730775341e-05	0	6.05380556660004e-07	6.08517936569946e-07	1.00947758048874e-06	4.0460023266082e-07	4.05000232031502e-07	6.05380556660004e-07	0	5.42635965906304e-07	0.00252377419754935	2.11465462267087e-06	1.00251445078965	0.00251445078964865	0	6.06905444712044e-07	1.36574019244212e-07	1.36574019244212e-07	1.36574019244212e-07	2.04945950231971e-06	4.37037021454959e-06	0.00252988534628215	1.36574019244212e-07	2.05610021326451e-06	1.5145307282338e-06	6.05380556660004e-07	0	4.04287460929745e-07
"Udea_swezeyi"	6.30943549387338e-05	1.21076111332001e-05	1.20774989743626e-05	9.28597570363486e-08	1.20975469565585e-05	1.21380069798246e-05	1.20470730775341e-05	1.21500069609451e-05	1.21076111332001e-05	1.20470730775341e-05	0	1.20470730775341e-05	1.21275948032721e-05	7.53507166118746e-05	1.21528058086676e-05	0.100578031585946	0	3.03452722356022e-08	1.20774183497697e-05	4.11220042652901e-08	1.22916617319791e-05	1.20470730775341e-05	1.80878655302101e-08	7.57265364116899e-08	0	7.53479037296314e-05	1.21778222544859e-05	4.11220042652901e-08	1.21076111332001e-05	0	1.21286238278923e-05	1.20470730775341e-05	0	6.05380556660004e-07	6.08517936569946e-07	1.00947758048874e-06	4.0460023266082e-07	4.05000232031502e-07	6.05380556660004e-07	0	5.42635965906304e-07	0.00252377419754935	2.11465462267087e-06	0.00251445078964865	1.00251445078965	0	6.06905444712044e-07	1.36574019244212e-07	1.36574019244212e-07	1.36574019244212e-07	2.04945950231971e-06	4.37037021454959e-06	0.00252988534628215	1.36574019244212e-07	2.05610021326451e-06	1.5145307282338e-06	6.05380556660004e-07	0	4.04287460929745e-07
"Thyrocopa_sp._3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pararrhaptica_complex"	1.97876271764066e-08	1.2118221831752e-05	1.20879921650785e-05	5.65848290051387e-08	1.21081488352084e-05	1.21486443162626e-05	1.20576307225933e-05	1.21242683369029e-05	1.2118221831752e-05	1.20576307225933e-05	0	1.20576307225933e-05	1.21018784526305e-05	1.21617676278647e-05	1.21000425967129e-05	1.21381088942409e-05	0	0.0503778641250144	0.050389921755737	1.57140174554998e-08	1.2197873047053e-05	1.20576307225933e-05	1.80243435172591e-08	1.22029271067994e-08	0	1.21419124712654e-05	1.21099219169822e-05	1.57140174554998e-08	1.2118221831752e-05	0	1.21137238194469e-05	1.20576307225933e-05	0	6.05911091587601e-07	6.07228849704181e-07	1.01036225230251e-06	4.04954810542087e-07	4.04142277896762e-07	6.05911091587601e-07	0	5.40730305517774e-07	7.91505087056266e-07	8.48237482392941e-07	3.03452722356022e-07	3.03452722356022e-07	0	1.00755728250029	1.35531922745033e-07	1.35531922745033e-07	1.35531922745033e-07	7.82034236069747e-07	1.83563705639508e-06	0.00253210245174459	1.35531922745033e-07	7.85700872774992e-07	2.44058542135988e-07	6.05911091587601e-07	0	4.03790793981564e-07
"Carposina_graminis"	5.50286329418397e-08	5.40765561103297e-06	5.43451342813515e-06	1.61239246348023e-05	5.40316062018073e-06	5.42123139148568e-06	5.3806173329778e-06	2.15223871631666e-05	5.40765561103297e-06	5.3806173329778e-06	0	5.3806173329778e-06	5.88874104240521e-05	4.40373775662863e-05	5.43825033638505e-06	5.46296076976849e-06	0	1.35531922745033e-08	5.39417052525231e-06	2.24740700573144e-05	0.100565671176624	5.3806173329778e-06	3.74367645514294e-05	5.92121047140435e-08	0	5.89160441904733e-05	5.88018034528174e-05	2.24740700573144e-05	5.40765561103297e-06	0	2.79478468798919e-05	5.3806173329778e-06	0	2.70382780551648e-07	1.07792190314687e-06	4.50865744058559e-07	1.80707713049523e-07	7.17412905438888e-07	2.70382780551648e-07	0	0.00112310293654288	2.20114531767359e-06	1.15266006814498e-06	1.36574019244212e-07	1.36574019244212e-07	0	2.71063845490066e-07	1.00111739634641	0.00111739634640694	0.00111739634640694	0.00112053472740584	0.00112490199777515	0.00112992963992534	0.00111739634640694	0.00112370350286572	1.18424209428087e-06	2.70382780551649e-07	0	9.31594895996396e-07
"Carposina_sp._1"	5.50286329418397e-08	5.40765561103297e-06	5.43451342813515e-06	1.61239246348023e-05	5.40316062018073e-06	5.42123139148568e-06	5.3806173329778e-06	2.15223871631666e-05	5.40765561103297e-06	5.3806173329778e-06	0	5.3806173329778e-06	5.88874104240521e-05	4.40373775662863e-05	5.43825033638505e-06	5.46296076976849e-06	0	1.35531922745033e-08	5.39417052525231e-06	2.24740700573144e-05	0.100565671176624	5.3806173329778e-06	3.74367645514294e-05	5.92121047140436e-08	0	5.89160441904733e-05	5.88018034528174e-05	2.24740700573144e-05	5.40765561103297e-06	0	2.79478468798919e-05	5.3806173329778e-06	0	2.70382780551648e-07	1.07792190314687e-06	4.50865744058559e-07	1.80707713049523e-07	7.17412905438888e-07	2.70382780551648e-07	0	0.00112310293654288	2.20114531767359e-06	1.15266006814498e-06	1.36574019244212e-07	1.36574019244212e-07	0	2.71063845490066e-07	0.00111739634640694	1.00111739634641	0.00111739634640694	0.00112053472740584	0.00112490199777515	0.00112992963992534	0.00111739634640694	0.00112370350286572	1.18424209428087e-06	2.70382780551649e-07	0	9.31594895996396e-07
"Eccoptocera_sp._1"	5.50286329418397e-08	5.40765561103297e-06	5.43451342813515e-06	1.61239246348023e-05	5.40316062018073e-06	5.42123139148568e-06	5.3806173329778e-06	2.15223871631667e-05	5.40765561103297e-06	5.3806173329778e-06	0	5.3806173329778e-06	5.88874104240521e-05	4.40373775662863e-05	5.43825033638505e-06	5.46296076976849e-06	0	1.35531922745033e-08	5.39417052525231e-06	2.24740700573144e-05	0.100565671176624	5.3806173329778e-06	3.74367645514294e-05	5.92121047140436e-08	0	5.89160441904733e-05	5.88018034528174e-05	2.24740700573144e-05	5.40765561103297e-06	0	2.79478468798919e-05	5.3806173329778e-06	0	2.70382780551648e-07	1.07792190314687e-06	4.50865744058559e-07	1.80707713049523e-07	7.17412905438888e-07	2.70382780551648e-07	0	0.00112310293654288	2.20114531767359e-06	1.15266006814498e-06	1.36574019244212e-07	1.36574019244212e-07	0	2.71063845490066e-07	0.00111739634640694	0.00111739634640694	1.00111739634641	0.00112053472740584	0.00112490199777515	0.00112992963992534	0.00111739634640694	0.00112370350286572	1.18424209428087e-06	2.70382780551649e-07	0	9.31594895996396e-07
"Eudonia_sp._1"	1.68405763401184e-05	1.04009243457182e-05	1.04526096770952e-05	3.1023371565111e-05	1.03922788136889e-05	1.0427035599019e-05	1.03489197239897e-05	4.14066234140419e-05	1.04009243457182e-05	1.03489197239897e-05	0	1.03489197239897e-05	5.38206279826407e-05	6.57396661430827e-05	1.04407612933662e-05	2.73261266975961e-05	0	2.60678078689916e-08	1.03749875318586e-05	7.53864689759262e-06	0.0336160418221752	1.03489197239897e-05	1.25520266466455e-05	3.36653793708756e-05	0	0.0334970524740212	0.0334465465183102	7.53864689759262e-06	1.04009243457182e-05	0	1.79473912591126e-05	1.03489197239897e-05	0	5.20046217285912e-07	2.07379906211031e-06	8.67181793985077e-07	3.47567853300632e-07	1.38022078046807e-06	5.20046217285912e-07	0	0.000376560799399366	0.000673623053604737	1.83683138752996e-06	6.83153167439902e-07	6.83153167439902e-07	0	5.21356157379831e-07	0.000373511575801947	0.000373511575801947	0.000373511575801947	1.00215833750923	0.00216437771284038	0.00217327314203783	0.000373511575801947	0.000376932344879631	0.000673307587417512	5.20046217285912e-07	0	5.98246375303755e-07
