"Claytonia_virginica"	"Erythronium_umbilicatum"	"Stellaria_pubera"	"Thalictrum_thalictroides"	"Cardamine_angustata_angustata"	"Hepatica_americana"	"Sangiunaria_canadensis"	"Tiarella_cordifolia_collina"	"Aesculus_sylvatica"	"Viola_papilionacea"	"Uvularia_sessilifolia"	"Podophyllum_peltatum"	"Trillium_catesbei"	"Bombylius_major"	"Andrena_erigeniae"	"Andrena_nigrihirta"	"Andrena_tridens"	"Apis_mellifera"	"Nomada_sp1_M_PL_025"	"Bombus_bimaculatus"	"Gonia_sp1_M_PL_025"	"Halictid_sp1_M_PL_025"	"Dialictus_abanci"	"Hylema_platura"	"Osmia_conjucta"	"Nomada_perplexa"	"Andrena_carlini"	"Platycheirus_obscurus"	"Osmia_sp1_M_PL_025"	"Nomada_pygmaea"	"Andrena_nasonii"	"Evylaeus_macoupinensis"	"Osmia_lignaria"	"Augochlora_pura"	"Toxomerous_geminatus"	"Ceratina_calcarata"	"Dialictus_cressonii"	"Euchlo_creusa_lotta"	"Xylocopa_virginica_virginica"	"Osmia_atriventris"	"Andrena_violae"	"Bombus_pennsylvanicus"	"Ephemoropsis_laboriosa"	"Nomada_luteola"	"Andrena_arabis"	"Andrena_ziziaeformis"	"Augochorella_striata"	"Lycaenopsis_argiolus"	"Unidentified_sp1_M_PL_025"	"Andrena_ceanothi"	"Andrena_dunningi"	"Andrena_imatrix"	"Andrena_personata"	"Lassioglossum_fuscipenne"	"Nomada_bishopii"	"Nomada_sayi"	"Osmia_simillima"
"Halictid_sp1_M_PL_025"	0.0335901561509083	8.67958242007918e-05	0.000124491576986273	0.0334651941914277	0.00012337627086211	0.0334690856269966	3.37237167488137e-05	3.89127682536883e-05	4.08537154086215e-06	1.00819584356291e-05	4.67312508752728e-05	5.92265397007848e-06	1.15436488949548e-05	0.000728494334217176	0.000447726013912498	0.000393537714080227	0.000392944897046959	0.000393047936100918	0.000727255030976999	0.000281277878804726	0.000726635060804136	1.00072552817597	0.000727675588199245	0.000390876234061332	0.000114451578029135	0.000113694042171084	0.000393469644741346	0.000447726013912498	0.000448345984085361	0.000113074071998221	0.000113074071998221	0.000727018697682453	0.000113101225137816	0.000113694042171084	0.000113041771585088	0.00044721194611724	0.000113004851241158	0.000112481254964953	0.000114263913514944	7.94456201980547e-07	2.01639168712582e-07	6.50246846620865e-07	6.92075740700475e-07	5.92817033267965e-07	5.14067795258794e-07	0.0001129018121872	0.000112587157342557	0.000111967187169694	5.14067795258794e-07	0.000111967187169694	5.14067795258794e-07	0.000111967187169694	5.92817033267965e-07	5.14067795258794e-07	5.92817033267965e-07	5.92817033267965e-07	2.01639168712582e-07
"Dialictus_abanci"	0.0169018828728273	0.0167768006707513	0.0168248440521344	0.0167661905580625	0.000124709738013767	0.0167803534731488	2.87103351836284e-05	3.38122504662722e-05	2.08456115388173e-06	1.46556185205427e-05	0.0167404009570491	4.98929132353508e-06	1.06666314659722e-05	0.000565496305688953	0.000304639444075271	0.000731456127083901	0.000651337822073737	0.000317422982727753	0.000564310013523544	0.000141923586966468	0.000444475723018177	0.000363837794099623	1.00089859840876	0.000196175888518998	0.00025758797351994	0.000256811829000012	0.000397413809970598	0.000304639444075271	0.000424473734580637	0.000136977538494645	0.000136977538494645	0.000699128845390124	0.000176693523989848	0.000256811829000012	0.000136868062231735	0.00030411982016688	5.72327893710897e-05	5.68592334844819e-05	0.000177708690583704	8.04114173805745e-05	2.93112370410854e-07	5.89109280186753e-07	5.52517521314232e-07	8.01183050101636e-05	5.19623908390695e-07	0.000391147628717074	0.000176173900081457	5.63396095760911e-05	5.19623908390695e-07	5.63396095760911e-05	5.19623908390695e-07	5.63396095760911e-05	8.01183050101636e-05	5.19623908390695e-07	8.01183050101636e-05	8.01183050101636e-05	2.93112370410854e-07
"Hylema_platura"	0.0502735273172298	9.75026019436618e-05	0.000102009649601042	8.67147371634233e-05	0.000125400955584492	0.0501442535195517	4.48577414054123e-05	4.26224137652741e-05	6.08918016866158e-06	9.45578481695684e-06	5.15553536029413e-05	8.85324889437204e-06	1.72585063731991e-05	0.000589457894665314	0.000169453835980198	0.000588183022166961	0.000587697261930765	0.000587915871361145	0.000588019062466536	0.000420861918476419	0.000587322615309796	0.000586314351091998	0.000588527665556993	1.00058544720372	0.000170081143086861	0.000169283135765304	0.000588368023517895	0.000169453835980198	0.000170150283136938	0.000168586688608564	0.000168586688608564	0.000587954349789275	0.000168797375529109	0.000169283135765304	0.000168705009504182	0.000168931331998596	0.000168828140893204	0.000168100928372368	0.000170456146396821	6.74875932534577e-07	1.89115696339137e-07	7.2547665389077e-07	8.1186429750692e-07	4.85760236195439e-07	5.22503981602051e-07	0.000168609531462825	0.000168274871547507	0.000167578424390766	5.22503981602051e-07	0.000167578424390766	5.22503981602051e-07	0.000167578424390766	4.8576023619544e-07	5.22503981602051e-07	4.8576023619544e-07	4.8576023619544e-07	1.89115696339137e-07
"Osmia_conjucta"	0.0168525236242469	0.0167686045246802	0.0168246471928684	5.32074652280228e-05	0.0168261210930407	6.22362737756918e-05	4.58232100774033e-05	0.0167320483527119	1.99784786587716e-05	0.0167796117230637	2.34535157713704e-05	8.58140354508761e-06	1.32641524328183e-05	0.000902503855021876	0.000206933358872527	0.00032716473675533	0.000247047369170243	0.000486262178323234	0.000327227741092183	0.000311848510851193	0.000207451994487324	5.72257890145673e-05	0.000257587973519941	5.66937143622871e-05	1.00090079852747	0.000326177030825105	0.00032779242214115	0.000206933358872527	0.000326709105477386	0.000206401284220247	0.000206401284220247	0.000296724121511594	0.000246059663240018	0.000326177030825105	0.000136947063619397	0.000136824520984857	0.000295858958215909	0.000126283916635159	0.000247585489118519	0.000415709602046362	0.000335592234461274	7.07747871762954e-05	0.000239695211470225	8.01173675850874e-05	7.01088378876697e-05	5.66441490629171e-05	0.000175950825352348	5.61750787474897e-05	7.01088378876697e-05	5.61750787474897e-05	7.01088378876697e-05	5.61750787474897e-05	8.01173675850874e-05	7.01088378876697e-05	8.01173675850874e-05	8.01173675850875e-05	0.000335592234461274
"Nomada_perplexa"	0.0252292293082656	0.0251227477016464	0.0251874851499032	6.28963745660772e-05	0.0252037026560279	6.52964226120065e-05	3.59755396020979e-05	2.58988895994452e-05	6.82840776139911e-06	1.97049997444525e-05	2.79304263536202e-05	7.70221249064419e-06	1.47029215281447e-05	0.000490952583118449	0.000309682227982392	0.000489604207487807	0.000369663802012077	0.000369989113902169	0.000489674562706395	0.000107546306606565	0.000310226364837492	8.52705316283128e-05	0.000385217743500018	8.4641567882652e-05	0.000489265546237658	1.00048850146211	0.000490049632625036	0.000309682227982392	0.000489130425851295	0.000309053264236731	0.000309053264236731	8.61991242925201e-05	0.000368561056629904	0.000488501462105634	0.000204551772783311	0.000204666800248942	8.49813514447168e-05	0.000189112858761002	0.000369950200918738	0.000120334505470619	3.94099994889049e-07	0.000105243041325496	5.97597729181567e-07	0.000119940405475729	0.00010501542773345	8.46560395546244e-05	0.000263545628896455	8.4097431027552e-05	0.00010501542773345	8.4097431027552e-05	0.00010501542773345	8.4097431027552e-05	0.00011994040547573	0.00010501542773345	0.00011994040547573	0.00011994040547573	3.94099994889049e-07
"Andrena_carlini"	0.0144858945466558	0.0143963465428503	0.0144234650571719	5.24698169749647e-05	0.0144546798410261	0.0143782601305227	0.0143633664307548	4.46574049038678e-05	1.54572542783056e-05	1.49304418312258e-05	2.4817356318823e-05	2.72877094000648e-05	0.0143284684774121	0.000606499414865399	0.000177722012935125	0.000400343543047419	0.000331660376108505	0.000536992940920111	0.000400371894090793	0.000865370822222965	0.000297540847356147	0.000168629847746291	0.000340640408546227	0.000168105149576542	0.000280964933263843	0.00028002836150002	1.00108265376085	0.000177722012935125	0.00028055305966977	0.000177197314765375	0.000177197314765375	0.000169764157799866	0.000211345194561107	0.00028002836150002	0.000322160431105216	0.000117494180264183	0.0002541152270935	0.000108514147826461	0.000895516144955631	6.89817757755383e-05	2.98608836624517e-07	6.0743074480219e-05	1.15320473647497e-06	6.86831669389138e-05	6.02278326709422e-05	4.87826622818957e-05	0.000151117361890164	4.82863151555192e-05	6.02278326709422e-05	4.82863151555192e-05	6.02278326709422e-05	4.82863151555192e-05	6.86831669389138e-05	6.02278326709422e-05	6.86831669389138e-05	6.86831669389138e-05	2.98608836624517e-07
"Platycheirus_obscurus"	0.0252311824654208	8.54556370358343e-05	0.0252005537446748	0.0251067592444275	0.0251916605146048	7.47571726435511e-05	2.82311355444529e-05	2.57313887823715e-05	6.81975805802196e-06	1.75109529039488e-05	2.75810695864754e-05	4.70743804754901e-06	9.15048837092713e-06	0.000562493909128111	0.000560139423019268	0.000310856825812818	0.000190854188933414	0.000191073460746353	0.000561372796865363	0.000107126835237561	0.000560762399457964	0.000335794510434374	0.000456959166112906	8.47269179900989e-05	0.000310400038308791	0.000309682227982392	0.000311013522636469	1.00056013942302	0.000560749820426667	0.000309071830574993	0.000309071830574993	0.000336713723094423	0.000189679591102988	0.000309682227982392	0.000204509880367156	0.000455174170875082	8.48748347560716e-05	0.000189069193695589	0.000190623281220746	0.000120352855937483	3.50219058078976e-07	0.000105192577412787	5.94916536920325e-07	0.000120002636879404	0.000104965252144187	8.46555629431322e-05	8.47143389588015e-05	8.41039415514026e-05	0.000104965252144187	8.41039415514026e-05	0.000104965252144187	8.41039415514026e-05	0.000120002636879404	0.000104965252144187	0.000120002636879404	0.000120002636879404	3.50219058078976e-07
"Osmia_sp1_M_PL_025"	0.0202280662102655	0.0201112746150601	0.0201838792062739	0.0200947477196441	0.0201868275051058	7.59871064668417e-05	3.10715651688016e-05	2.70178071256595e-05	5.47827706617194e-06	1.80308609301567e-05	2.97609501668833e-05	6.17406281681362e-06	1.1785124010209e-05	0.000594075509158939	0.000448599856341333	0.000392532785571597	0.000296419075065531	0.000296653704237828	0.000592885043764701	8.64590051775198e-05	0.000449233082228557	0.000269007590451217	0.000509368481496765	6.80601132547754e-05	0.000392050926572863	0.000391304340681036	0.000392774283537678	0.000448599856341333	1.00059225181788	0.000247652379144892	0.000247652379144892	0.000269988778127778	0.00029519063017497	0.000391304340681036	0.000163984477376029	0.000364488075070059	6.82567355431867e-05	0.000151538668638826	0.000296336050285228	9.64743277246695e-05	3.60617218603134e-07	8.42943905068133e-05	5.68577908762771e-07	9.61137105060662e-05	8.41117812712743e-05	6.80221063708893e-05	0.000211078848903695	6.74268873675516e-05	8.41117812712742e-05	6.74268873675516e-05	8.41117812712743e-05	6.74268873675516e-05	9.61137105060662e-05	8.41117812712743e-05	9.61137105060662e-05	9.61137105060662e-05	3.60617218603134e-07
"Nomada_pygmaea"	0.033567105347806	9.21467598094285e-05	0.0335442531823142	6.82946259178525e-05	0.0335491050523339	6.00929495626741e-05	3.38229582473985e-05	2.38106926329898e-05	9.06709264894152e-06	1.95698353142739e-05	2.44137443086553e-05	6.25609602290156e-06	1.21626731817474e-05	0.000414469474397181	0.000412095774099991	0.00041306006844817	0.000253325529484769	0.000253660592468316	0.000413254739821176	0.000142132513829635	0.00041259654867968	0.000113074071998221	0.000273955076989291	0.000112391125739042	0.000412802568440493	0.000412071018982308	0.000413460401119209	0.000412095774099991	0.000412753965241487	1.00041141282784	0.000411412827840812	0.000113902499636294	0.000252336480018907	0.000412071018982308	0.000272108075240574	0.000272307836381933	0.000112713689029073	0.000251678288877411	0.000253537892377264	0.000160125935669687	3.91396706285477e-07	0.000140090174139689	6.42389173531237e-07	0.000159734538963401	0.000139787937718058	0.000112378626045527	0.000112548542300849	0.000111890351159353	0.000139787937718058	0.000111890351159353	0.000139787937718058	0.000111890351159353	0.000159734538963401	0.000139787937718058	0.000159734538963401	0.000159734538963401	3.91396706285478e-07
"Andrena_nasonii"	0.033567105347806	9.21467598094285e-05	0.0335442531823142	6.82946259178526e-05	0.0335491050523339	6.00929495626741e-05	3.38229582473985e-05	2.38106926329898e-05	9.06709264894152e-06	1.95698353142739e-05	2.44137443086553e-05	6.25609602290156e-06	1.21626731817474e-05	0.000414469474397181	0.000412095774099991	0.00041306006844817	0.000253325529484769	0.000253660592468316	0.000413254739821176	0.000142132513829635	0.00041259654867968	0.000113074071998221	0.000273955076989291	0.000112391125739042	0.000412802568440493	0.000412071018982308	0.000413460401119209	0.000412095774099991	0.000412753965241487	0.000411412827840812	1.00041141282784	0.000113902499636294	0.000252336480018907	0.000412071018982308	0.000272108075240574	0.000272307836381933	0.000112713689029073	0.000251678288877411	0.000253537892377264	0.000160125935669686	3.91396706285477e-07	0.000140090174139689	6.42389173531237e-07	0.000159734538963401	0.000139787937718058	0.000112378626045527	0.000112548542300849	0.000111890351159353	0.000139787937718058	0.000111890351159353	0.000139787937718058	0.000111890351159353	0.000159734538963401	0.000139787937718058	0.000159734538963401	0.000159734538963401	3.91396706285477e-07
"Evylaeus_macoupinensis"	0.0202322106880543	8.6491951313568e-05	9.63906191218502e-05	0.0201029478693762	0.000106030689615047	0.0201289245146635	4.19895257169582e-05	0.0200779516112798	2.09628404932275e-05	1.40883109378562e-05	0.0200833296629119	7.69372173045559e-06	1.10890048864529e-05	0.000725439312497255	0.000269370978475538	0.00063836693031445	0.00063790792736625	0.000523669064636537	0.000437729815749974	0.000457063643623295	0.000437112016097734	0.000436211218609472	0.000838954614468149	0.00023518173991571	0.000356068945813913	6.89592994340161e-05	0.000237669820919812	0.000269370978475538	0.000269988778127778	6.83414997817764e-05	6.83414997817764e-05	1.00112470569203	6.85002964858168e-05	6.89592994340161e-05	6.84995556090988e-05	0.000268929183935476	0.000354868432822039	6.78824968335771e-05	6.98544664359397e-05	7.4076916695641e-07	2.81766218757124e-07	1.14055588983694e-06	0.000287526641510913	4.59002948199286e-07	4.41794540062696e-07	0.000469107295551752	6.80585019457542e-05	6.74407022935144e-05	4.41794540062696e-07	6.74407022935144e-05	4.41794540062696e-07	6.74407022935144e-05	4.59002948199287e-07	4.41794540062696e-07	4.59002948199287e-07	4.59002948199287e-07	2.81766218757124e-07
"Osmia_lignaria"	0.0335802730359606	0.0334709567016018	0.000119800580190655	5.69641451743358e-05	0.03355962182698	7.16808279444697e-05	3.85192580163977e-05	3.00197756310229e-05	9.08330592451861e-06	1.3786518462189e-05	3.18540867146447e-05	1.02480538408556e-05	1.72928936595592e-05	0.000493836583279169	0.000252906121470651	0.00049264916414037	0.00049207868518708	0.000492420732504893	0.00049258172385782	0.000142799836242239	0.000253503461703521	0.000113101225137816	0.000353387047979696	0.000112531583686072	0.000492119326480036	0.000491414742173206	0.000493138787309248	0.000252906121470651	0.000491984383624949	0.000252336480018907	0.000252336480018907	0.000114167160809695	1.00049084426322	0.000491414742173206	0.000113054997521011	0.000113074363858234	0.000112913372505308	0.000251766001065619	0.000492483370815131	8.46209322532613e-07	2.7573036924378e-07	0.000140134534476567	7.31630801736661e-07	5.70478953288833e-07	0.000139831757612417	0.000112571325187495	0.000351012505607501	0.000111934243453202	0.000139831757612417	0.000111934243453202	0.000139831757612417	0.000111934243453202	5.70478953288833e-07	0.000139831757612417	5.70478953288833e-07	5.70478953288833e-07	2.7573036924378e-07
"Augochlora_pura"	0.0252292293082656	0.0251227477016464	0.0251874851499032	6.28963745660772e-05	0.0252037026560279	6.52964226120065e-05	3.59755396020979e-05	2.58988895994451e-05	6.82840776139911e-06	1.97049997444525e-05	2.79304263536202e-05	7.70221249064419e-06	1.47029215281447e-05	0.000490952583118449	0.000309682227982392	0.000489604207487807	0.000369663802012077	0.000369989113902169	0.000489674562706395	0.000107546306606565	0.000310226364837492	8.52705316283128e-05	0.000385217743500018	8.4641567882652e-05	0.000489265546237658	0.000488501462105634	0.000490049632625035	0.000309682227982392	0.000489130425851295	0.000309053264236731	0.000309053264236731	8.61991242925202e-05	0.000368561056629905	1.0004885014621	0.000204551772783311	0.000204666800248942	8.49813514447168e-05	0.000189112858761002	0.000369950200918738	0.000120334505470619	3.94099994889049e-07	0.000105243041325496	5.97597729181568e-07	0.000119940405475729	0.00010501542773345	8.46560395546244e-05	0.000263545628896455	8.4097431027552e-05	0.00010501542773345	8.4097431027552e-05	0.00010501542773345	8.4097431027552e-05	0.00011994040547573	0.00010501542773345	0.00011994040547573	0.00011994040547573	3.94099994889049e-07
"Toxomerous_geminatus"	0.03356862962009	8.78670525377241e-05	0.033532946899915	5.71765248966891e-05	0.000127666476048744	6.89489122985418e-05	0.0334236839586189	5.16686015257858e-05	6.96259049208936e-06	2.10153657719628e-05	1.93015775568374e-05	1.67473746559765e-05	2.74860556928171e-05	0.000752521666165757	0.000272679840489541	0.000273696302864707	0.000114015603341302	0.000591848894077946	0.000273882036562537	0.000481311497146101	0.000273254414758696	0.000113041771585088	0.00027373612446347	0.000112470006336121	0.000273894127238794	0.000272735697044415	0.000751707672578838	0.000272679840489541	0.000273307462293382	0.000272108075240574	0.000272108075240574	0.000114165926015165	0.000113054997521011	0.000272735697044415	1.000749057331	0.000272147896839338	0.000590114754354747	0.00011242737571717	0.000592289767519077	0.000160101006838844	4.20307315439256e-07	7.64029999939411e-07	9.70209228676108e-07	0.000159680699523405	5.31943650203099e-07	0.000112281463618103	0.000112523053870808	0.000111895432066967	5.31943650203099e-07	0.000111895432066967	5.31943650203099e-07	0.000111895432066967	0.000159680699523405	5.31943650203099e-07	0.000159680699523405	0.000159680699523405	4.20307315439256e-07
"Ceratina_calcarata"	0.0335827345138564	8.13722863319439e-05	0.0335610876594747	0.0334591058118175	0.000132164366893456	8.14127543451181e-05	2.73521723622917e-05	2.60119987664863e-05	7.90257858833647e-08	1.94187494373318e-05	3.1588022975403e-05	1.92858768950319e-06	5.84506036497595e-06	0.000609309285026894	0.000606898894500108	0.00027419926707764	0.000114384563937285	0.000114515148779616	0.000608158564736308	2.28536870627554e-06	0.000607577334119651	0.000447211946117239	0.00060823964033376	0.000112620887999064	0.000273649041969715	0.00027288906699859	0.000274153087283092	0.000606898894500108	0.000607480125116765	0.000272307836381933	0.000272307836381933	0.000448215306559126	0.000113074363858234	0.00027288906699859	0.000272147896839338	1.00060634820964	0.000112704793681361	0.000112493133241577	0.00011375637390767	0.000160203078129102	3.88374988746637e-07	5.53319054918844e-07	3.74234175241155e-07	0.000159814703140356	5.50684862056065e-07	0.000112574208839029	0.000112523678996178	0.000111942448379521	5.50684862056065e-07	0.000111942448379521	5.50684862056065e-07	0.000111942448379521	0.000159814703140356	5.50684862056065e-07	0.000159814703140356	0.000159814703140356	3.88374988746637e-07
"Dialictus_cressonii"	0.0335570820844072	8.32691389435559e-05	8.2970178406079e-05	4.52757312355489e-05	0.000110796638416291	8.34184376934702e-05	0.0334503902590019	0.0334580179462257	3.77689867059622e-05	2.18881446389671e-05	2.35425924745231e-05	2.36051821909564e-05	3.20756897607397e-05	0.00107072854537736	0.000113166446341429	0.000114474474089892	0.000114079378002244	0.00106944292908458	0.000114456379552757	0.000960499624231109	0.000113861599988874	0.000113004851241158	0.00011446557874218	0.000112552093928803	0.000591717916431817	0.000113308468592956	0.000592935529884834	0.000113166446341429	0.000113761225905311	0.000112713689029073	0.000112713689029073	0.000591447388036731	0.000112913372505308	0.000113308468592956	0.000590114754354747	0.000112704793681361	1.00106769134321	0.000112318592941425	0.000593025539259288	8.32858980427337e-07	4.37762892779341e-07	1.72061888359996e-06	0.000479230651169614	3.95096087647995e-07	4.61652660067881e-07	0.000112327792130848	0.00011245171984524	0.000111856940281357	4.61652660067881e-07	0.000111856940281357	4.61652660067881e-07	0.000111856940281357	3.95096087647995e-07	4.61652660067881e-07	3.95096087647995e-07	3.95096087647995e-07	4.37762892779341e-07
"Euchlo_creusa_lotta"	0.0502626089591187	9.91597888240792e-05	0.000121110343950887	6.20954075061281e-05	0.050255685006915	6.70678210367028e-05	3.65622451914985e-05	2.89479231971287e-05	1.3568782337392e-05	1.06245311757893e-05	2.85408938277095e-05	9.35179981434739e-06	1.47775072056705e-05	0.000380553920277629	0.000378138387391178	0.000379355433907197	0.000378778717983621	0.000379143759655476	0.000379405570105704	0.00021230591189468	0.000378697285899818	0.000168721882447429	0.000170577700453446	0.000168100928372368	0.000378851749905478	0.000378225717522004	0.000379799517392615	0.000378138387391178	0.000378846671597065	0.000377517433316117	0.000377517433316117	0.000169706242083943	0.000377649001598428	0.000378225717522004	0.000168641063575755	0.000168739699862366	0.000168477889412138	1.00037694071739	0.000379131492951117	7.89206547091441e-07	2.12490623515787e-07	0.000209850980273392	8.65834504538714e-07	5.76715923575653e-07	0.000209398687528813	0.000168112847740283	0.000168250314069615	0.000167542029863729	0.000209398687528813	0.000167542029863729	0.000209398687528813	0.000167542029863729	5.76715923575653e-07	0.000209398687528813	5.76715923575653e-07	5.76715923575653e-07	2.12490623515787e-07
"Xylocopa_virginica_virginica"	0.016851949137113	0.0167810329526737	8.22741930344956e-05	3.13241291865149e-05	0.0168489601263989	7.74662010276048e-05	0.0167705956668298	5.31767419188947e-05	2.80151591350429e-05	9.61770488311704e-06	1.60215432056317e-05	0.0167223710928058	0.0167372963618883	0.000488124220183184	0.000127082187480497	0.000247599449818501	0.000247207667946909	0.000487226842922064	0.000247592260246254	0.00170615143004889	0.000127727739155727	5.7131956757472e-05	0.000177708690583704	5.68187154656068e-05	0.000247585489118519	0.000246633467279159	0.00104476883578157	0.000127082187480497	0.000246946708571024	0.000126768946188632	0.000126768946188632	5.82120553632832e-05	0.000246241685407566	0.000246633467279159	0.000296144883759539	5.68781869538348e-05	0.000296512769629644	0.000126377164317039	1.00187985005687	5.84135969255177e-07	1.92354097662341e-07	7.1137839164497e-05	1.69350637953326e-06	3.91781871592836e-07	7.02040005266623e-05	5.64935946544895e-05	0.000176037684880904	5.61731637903769e-05	7.02040005266622e-05	5.61731637903769e-05	7.02040005266623e-05	5.61731637903768e-05	3.91781871592836e-07	7.02040005266622e-05	3.91781871592836e-07	3.91781871592836e-07	1.92354097662341e-07
"Osmia_atriventris"	0.000116433559733698	6.7215041139047e-05	0.050273936361062	5.16808370436243e-05	9.62627235149871e-05	3.44116880106699e-05	2.54591004534058e-05	3.4823261886935e-05	6.90261327072894e-08	0.0502981160014018	8.13817223034239e-06	5.30743515047337e-08	3.50216314028165e-06	0.00124829608001133	0.000240705711874966	0.0002411185384526	1.71884149516135e-06	2.41725465541651e-06	0.000241472583378429	1.67072871293824e-06	0.000240992475941721	1.19168430297082e-06	0.000241234252141723	6.74875932534577e-07	0.00124712880613909	0.000240669010941237	0.000241436215214384	0.000240705711874966	0.000241185819311673	0.00024018890350453	0.00024018890350453	1.85192291739103e-06	1.26931398379892e-06	0.000240669010941237	0.000240151510258266	0.000240304617193654	1.24928847064101e-06	7.89206547091441e-07	1.75240790776553e-06	1.00124536201699	0.00100596232002804	4.03395552402689e-07	4.997760409036e-07	0.000239399696957438	4.01094681312446e-07	5.50875310385842e-07	8.68219302486473e-07	3.88111865778994e-07	4.01094681312446e-07	3.88111865778994e-07	4.01094681312446e-07	3.88111865778994e-07	0.000239399696957438	4.01094681312446e-07	0.000239399696957438	0.000239399696957438	0.00100596232002804
"Andrena_violae"	5.67689942866743e-05	5.6309380497967e-05	0.00015733386308322	2.26686113459471e-05	5.65803038582383e-05	2.26801694067231e-05	2.2573816547613e-05	5.61102922691581e-05	7.43389933739539e-08	0.100558771559212	1.16899190137878e-07	4.14602629995527e-08	7.13211466620044e-08	0.00201429157738637	1.4008762323159e-06	1.76773937508165e-06	1.01853050325679e-06	2.14025121683647e-06	1.99208750473836e-06	1.55573972633231e-06	1.5898776440386e-06	6.04917506137745e-07	1.75867422246513e-06	3.78231392678274e-07	0.00201355340676765	1.5763999795562e-06	2.09026185637162e-06	1.4008762323159e-06	1.80308609301567e-06	1.17419011885643e-06	1.17419011885643e-06	1.40883109378562e-06	8.27191107731339e-07	1.5763999795562e-06	1.26092194631777e-06	1.16512496623991e-06	1.31328867833802e-06	4.24981247031574e-07	1.15412458597405e-06	0.00201192464005607	1.00201117543118	2.38229232521791e-07	8.04053570290914e-07	7.49208871824858e-07	2.35751266075993e-07	1.91567964758339e-07	5.91439841655346e-07	1.89229980955581e-07	2.35751266075993e-07	1.89229980955581e-07	2.35751266075993e-07	1.89229980955581e-07	7.49208871824859e-07	2.35751266075993e-07	7.49208871824859e-07	7.49208871824859e-07	0.00201117543118425
"Bombus_pennsylvanicus"	8.87412090587834e-05	4.91150018042204e-05	5.96989965897766e-05	2.49893616040528e-05	0.0502932422983671	5.15607148433791e-05	3.96172023499965e-05	0.000120341498314283	0.0502048906680785	5.95573081304478e-06	7.84275965142249e-06	3.05342074512217e-05	3.35713611752327e-05	0.000213569887802193	0.000210385154825575	0.000211072610467716	0.000210788329531574	0.00021291659863375	0.000211165648890728	0.00188841208450978	0.000210814827449269	9.75370269931298e-07	1.76732784056026e-06	7.2547665389077e-07	0.000212324361528886	0.000210486082650993	0.000212600760680767	0.000210385154825575	0.000210735976267033	0.000210135261209534	0.000210135261209534	2.85138972459236e-06	0.000210201801714851	0.000210486082650993	1.14604499990912e-06	8.29978582378266e-07	2.58092832539993e-06	0.000209850980273392	0.000213413517493491	4.03395552402689e-07	1.19114616260896e-07	1.00188305153185	0.00167521551986425	2.84280936141793e-07	0.000209555176243196	4.52659223224394e-07	6.46625471654662e-07	2.95804030195945e-07	0.000209555176243196	2.95804030195945e-07	0.000209555176243196	2.95804030195945e-07	2.84280936141793e-07	0.000209555176243196	2.84280936141793e-07	2.84280936141793e-07	1.19114616260896e-07
"Ephemoropsis_laboriosa"	7.12058080679387e-05	3.24256377292789e-05	2.05273437092101e-05	2.26249313543793e-05	0.00015083563463494	6.89413924736549e-05	7.84148325587356e-05	0.0502241888517016	0.0502376111415981	2.01013392572728e-05	1.45038999533781e-05	3.43312684128532e-05	3.4388928649677e-05	0.000721006607221861	1.18983307384065e-06	2.05978506137782e-06	1.96203580561968e-06	0.000720280581867413	1.99595637585405e-06	0.00239726151657136	1.76434467778777e-06	1.03811361105071e-06	1.6575525639427e-06	8.1186429750692e-07	0.000719085634410673	1.19519545836314e-06	4.03621657766238e-06	1.18983307384065e-06	1.42144477190693e-06	9.63583760296857e-07	9.63583760296857e-07	0.000718816603777284	1.09744620260499e-06	1.19519545836314e-06	1.45531384301416e-06	5.61351262861732e-07	0.000718845976754421	8.65834504538714e-07	5.08051913859977e-06	4.997760409036e-07	4.02026785145457e-07	0.00167521551986425	1.00239207545022	9.77492557581431e-08	6.28481810978918e-07	5.27430692627358e-07	4.68964391626074e-07	2.37352693559796e-07	6.28481810978918e-07	2.37352693559796e-07	6.28481810978918e-07	2.37352693559796e-07	9.77492557581432e-08	6.28481810978918e-07	9.77492557581432e-08	9.77492557581432e-08	4.02026785145457e-07
"Nomada_luteola"	0.000176098125180722	7.81207017801271e-05	0.100390538859041	8.06930627413015e-05	0.000135945143171736	4.61432066146167e-05	2.83443843591986e-05	1.35362315047119e-05	6.37132720406248e-08	3.7460443591243e-05	1.61594452705469e-05	6.46884400099147e-08	6.9330051339013e-06	0.000482300582636286	0.000480010547517616	0.000480469337530118	2.41915248706591e-06	2.69425809399655e-06	0.000480953079252119	1.78571769954418e-06	0.000480395074239404	1.7784510998039e-06	0.000480709830060982	9.71520472390879e-07	0.000480704205510524	0.000479761621902918	0.000480782168572397	0.000480010547517616	0.000480568552530331	0.000479203616890203	0.000479203616890203	2.29501474099643e-06	1.7114368598665e-06	0.000479761621902918	0.000479042098570214	0.000479444109421067	1.18528826294399e-06	1.15343184715131e-06	2.35069122955702e-06	0.000478799393914877	7.49208871824859e-07	5.68561872283586e-07	1.95498511516286e-07	1.00047805018504	5.66438096548899e-07	9.10182656013345e-07	1.1449987633176e-06	5.86993750602407e-07	5.66438096548899e-07	5.86993750602407e-07	5.66438096548899e-07	5.86993750602407e-07	0.000478050185043052	5.66438096548899e-07	0.000478050185043052	0.000478050185043052	7.49208871824859e-07
