"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"
"C4"	3.55604974128909e-06	7.2688314113018e-06	7.26883141130179e-06	1.44843906177401e-05	1.125106537714e-05	1.40237096383549e-05	2.40773508397972e-05	1.90722701163783e-05	2.16728302458672e-05	2.32191609808241e-05	1.69876114828002e-05	2.5819541415729e-05	2.44458096986364e-05	2.90512719584139e-05	2.85921856769439e-05	4.33123222608075e-05	4.84908966056405e-05	5.36438112141933e-05	0.0200852342328392	8.80295713455361e-05	0.0200962942538617	0.0201042343554341	0.0201079469950056	0.0201121236609218	0.000157786109752798	0.000238203047174535	0.000322320343832345	1.00041323412581	0.000413616863072523	0.000413932414903195	0.000413940135716561	0.000414255687547232	0.000413926236802957	0.000322952990206817	0.000334133273297645	0.000414565061277667	0.000414491603379982	0.000414637597830757	0.000415946917915375	0.000414173188411593	0.000416060869584789	0.000415896639182234	0.000416089620718229	0.000416190607330131	0.000416998765026473	0.000417392830955291	0.000417392830955291	0.000417574551740573	0.00041754543436167	0.000417752354227638
"C5"	3.58978411238781e-06	7.33778698345628e-06	7.33778698345628e-06	1.46217454110624e-05	1.13577983052418e-05	1.41567452126747e-05	2.43056222880845e-05	1.92531489493652e-05	2.18783611436775e-05	2.34393220714642e-05	1.71487142454017e-05	2.60643540777192e-05	2.46776464118854e-05	2.93267868440908e-05	2.88633009851521e-05	4.41282974670273e-05	4.93559581806027e-05	5.43287295676563e-05	0.0167514357976872	0.0167562562250606	0.0167631498394452	0.0167697728851643	0.0167719608743375	0.0167763534991659	0.000131612280032603	0.000198691371573261	0.000341391117172662	0.000344680719227102	1.00041753400716	0.000417853587924311	0.000417863046883353	0.000418182627645515	0.000417849209286913	0.00034203535901863	0.00035140998627293	0.00041849782977028	0.000418422638898485	0.00041856545732667	0.000419892790231181	0.000418096644147192	0.000420005121000795	0.000419842036114941	0.000420033951089967	0.000420133194174046	0.000420954612947692	0.000421352416550346	0.000421352416550346	0.000421535861224932	0.000421506468353251	0.000421715350430551
"C6"	3.80139155580182e-06	7.77032843487421e-06	7.77032843487421e-06	1.54840261074571e-05	1.20273078592373e-05	1.49912443956135e-05	2.5739467533245e-05	2.03884284903716e-05	2.31685208878139e-05	2.48218576863446e-05	1.81599435122045e-05	2.76017504558157e-05	2.61328158171065e-05	3.01222910366557e-05	3.05656869921918e-05	4.37831472960661e-05	4.93193520314601e-05	0.0143434170802306	0.0143695315264747	0.0143736677424108	0.0143795810626237	0.014385262230529	0.0143860865493643	0.0143909069299408	0.000112893988235691	0.000170435037157807	0.000292844165827771	0.000295666010645139	0.000358160218220838	1.00044253325987	0.000358489013901048	0.000442862055549463	0.000358472954987239	0.000293485698274382	0.000385630446118407	0.000443174792315864	0.000359052769759421	0.000443287117508529	0.000444644239393897	0.000442790654544586	0.000444782843115372	0.000444590480456426	0.000444814783590768	0.000444939525298798	0.000445768674216716	0.000446189931721491	0.000446189931721491	0.000446384189932363	0.000446353059137189	0.000446574259510153
"C7"	3.89672111619256e-06	7.96515282949611e-06	7.96515282949611e-06	1.53119366862284e-05	1.23289200442995e-05	1.53676920974457e-05	2.40397458239709e-05	1.97445126228789e-05	2.2594400235126e-05	2.39323629286271e-05	1.74599286714238e-05	2.61867047947327e-05	2.56333774066447e-05	3.06817516032261e-05	2.92254768478788e-05	4.63948902381819e-05	0.0143397417683728	5.45169601753461e-05	0.0143687663272995	0.0143742640892831	0.0143801775197934	0.0143858589046255	0.0143865429036826	0.0143915038100928	0.000112898109345857	0.000170441544964359	0.000292855751685019	0.000295671525511829	0.000358168325900017	0.000358489013901048	1.00045376660436	0.000454087292356867	0.000358499717973147	0.000388785422213968	0.000396872512815266	0.000454418684429997	0.000454353677692326	0.000359209944123413	0.000455846575727811	0.000358729411359288	0.000360694698576884	0.000455815807971926	0.00045598201795954	0.000360821372085702	0.00045695781396553	0.000457375191894661	0.000457375191894661	0.000457574320715398	0.000457550414818548	0.000457769156771208
"C8"	4.04351050370422e-06	8.26520586873182e-06	8.26520586873182e-06	1.5980158386178e-05	1.27933506866634e-05	1.59465105219207e-05	2.53275949715006e-05	2.06764617620702e-05	2.36337851248142e-05	2.50804514845021e-05	1.83058524766234e-05	2.75166327859404e-05	2.67871842618683e-05	3.12084471768284e-05	3.06697926211978e-05	4.58095597421965e-05	0.0125534115117183	0.0125574457381795	0.012582433773787	0.0125872481839368	0.0125924263800311	0.012597401329387	0.0125970801156629	0.012602344273155	9.88588753594016e-05	0.000149248480676949	0.000256444089944195	0.00025890980471702	0.000313636970734137	0.00038750429860578	0.000397326380812259	1.00047119370868	0.000313964181875152	0.000340460711163333	0.000421132599362267	0.000471520919824918	0.000397913662346414	0.000388260835932947	0.000473009870558109	0.000387757574555496	0.000389789008230128	0.000472973975288603	0.000473171738039044	0.000389940889580903	0.000474169717448697	0.000474605170751373	0.000474605170751374	0.000474811800898092	0.000474785688446332	0.000475013976423277
"C9"	3.9549075534456e-06	8.08404626861081e-06	8.08404626861081e-06	1.48708381685641e-05	1.25128915146033e-05	1.55970867889524e-05	2.42662029121701e-05	2.0611970275955e-05	2.28664529738147e-05	2.3566224489032e-05	1.82932869851091e-05	2.64585687597597e-05	2.5950810640352e-05	3.10747016754663e-05	2.95427640341088e-05	0.0143348127075788	5.14879305117068e-05	5.38032803089613e-05	0.0143682246448942	0.0143738194989342	0.0143797327308885	0.0143854139286435	0.0143860128465425	0.0143910586424902	0.000112894276934209	0.000170435932648783	0.000292846353080822	0.000295661597716398	0.000358156465103068	0.000358472954987239	0.000358499717973146	0.000358816207857317	1.00046054798444	0.000395581125290749	0.000403663675810995	0.000461207727197165	0.00046115019316029	0.000359195339375684	0.000462653649980587	0.00035871561701636	0.000462775083316433	0.000462629291152362	0.000360717231657549	0.00036083166676674	0.000463769136606819	0.000464199903850848	0.000464199903850849	0.000464402005007564	0.000464387309839971	0.000464599750385236
"C10"	4.21361443697539e-06	8.61282613953534e-06	8.61282613953534e-06	1.53645016549789e-05	1.3331416890753e-05	1.66178324373815e-05	2.36735576473203e-05	2.08445834129237e-05	2.32884427708132e-05	2.37441834293332e-05	1.83740247400731e-05	2.62305431006809e-05	2.65748829048414e-05	3.20355534112491e-05	2.95169586473094e-05	0.0143371144584692	0.0143418386011284	5.31306782159497e-05	7.92964186756455e-05	0.0143732652439815	0.0143778788581273	0.0143835592728089	0.0143837785479537	0.0143892031829767	0.00011287820335711	0.000170412440448346	0.000292812726606404	0.000230680707290583	0.000293173164873112	0.000293485698274382	0.000388785422213968	0.000389097955615238	0.000395581125290749	1.00049083294437	0.00043397080184106	0.000491505916032876	0.000491460345576699	0.000294207574246803	0.00049296602010423	0.000293722433850855	0.000397817547415628	0.000492962331994275	0.000391017497262309	0.000295866521713069	0.000494116652050073	0.000494561648012812	0.000494561648012812	0.000494776968666301	0.000494768156507364	0.000494987649388149
"C11"	4.37919470056483e-06	8.95129917475862e-06	8.95129917475862e-06	1.62640548678708e-05	1.38553165360284e-05	1.72707007514744e-05	2.54026636330669e-05	2.19522741078637e-05	2.45970395111388e-05	2.52971719883679e-05	1.93846996961888e-05	2.79790822364141e-05	2.8012510572657e-05	3.28701282735336e-05	3.13944664518602e-05	0.0125507517281893	0.0125558938512991	0.0125577556103144	0.0125811892211178	0.012586564595544	0.0125907412614602	0.0125940474164654	9.01075845442648e-05	0.0125964878394899	4.88084604900614e-05	9.91846501559232e-05	0.000206370265972344	0.000208833295811028	0.000263557489704697	0.000337426640353606	0.000347263448713358	0.000421132599362267	0.000353205716334621	0.000379724451610928	1.00051042039565	0.00051078082599219	0.000437185593078894	0.000338195587920313	0.000512320659227737	0.000337680666989937	0.000429105639687388	0.000512307632316908	0.000423162464524022	0.000339942728418318	0.000513532251549417	0.000513998342774988	0.000513998342774988	0.000514222125254357	0.000514208741348416	0.000514441084989385
"C12"	4.27708135882513e-06	8.74258321437695e-06	8.74258321437695e-06	1.60229624225554e-05	1.35322506960088e-05	1.68679133802205e-05	2.5183382936521e-05	2.15751769257839e-05	2.42072538836835e-05	2.49968056522729e-05	1.90675048040379e-05	2.76618799043918e-05	2.75430300117886e-05	3.23588631198163e-05	3.09975425886035e-05	0.011160599516243	0.0111657302064716	0.0111678018322436	0.0111920475464925	0.0111974649570744	0.011202071235533	0.0112064967582905	0.011205218400564	0.0112108937430751	8.79396956910064e-05	0.000132765682724168	0.000228125609787039	0.000230313922932037	0.000278998553180187	0.000344691505134561	0.000353436754556664	0.000419129706511038	0.000358717121153351	0.000382282379136681	0.000454027400881947	1.00049884827448	0.000433424979722493	0.000345451257681483	0.000500366419215766	0.000344943338963926	0.000426411880339032	0.000500349402631745	0.000421132313263932	0.00034717217988557	0.000501557113127907	0.000502014021518317	0.000502014021518317	0.000502232586098677	0.000502217540703438	0.000502446440166618
"C13"	4.50986927822879e-06	9.21841913759254e-06	9.21841913759254e-06	1.69714543199459e-05	1.42687736161436e-05	1.77861352927605e-05	2.56033361052159e-05	2.2824297534283e-05	2.56267065477141e-05	2.55916678564721e-05	2.01800406577861e-05	2.84271622854373e-05	2.91440858104401e-05	0.0111460995780709	3.19445239620542e-05	0.0111613525135953	0.0111656651742562	5.35227041395864e-05	0.0111899050643237	0.0111953219769922	0.011199927439252	0.011204352224046	0.0112038909130914	0.0112087485307922	8.79261349246432e-05	0.000132743543820827	0.000228085221094488	0.000230273112988879	0.000278948425932323	0.000279263265368438	0.000353386193760698	0.000353701033196813	0.000358672372458004	0.000382246935448543	0.000388609416070128	0.000433424979722493	1.00052599430344	0.000280043815161403	0.000527606889408911	0.00027951929872949	0.000453679108634438	0.000527604251492528	0.000448385442148965	0.00037445352813475	0.000528854892521225	0.000529337603507887	0.000529337603507887	0.000529568063986326	0.00052955110810281	0.000529793557450238
"C14"	5.0176365313794e-06	1.02564242278421e-05	1.02564242278421e-05	2.04406809494171e-05	1.58754517867999e-05	1.85153228042098e-05	2.99299749643194e-05	2.50167522727705e-05	2.86873424566591e-05	0.0100327707992524	2.33482569147947e-05	0.0100358160136618	3.26007128759826e-05	3.54011510275966e-05	0.0100384558846792	4.16448433767899e-05	4.61529735580855e-05	0.0100574903361947	0.0100758068577329	0.0100787093605433	0.0100828557365217	0.0100868393291194	0.010087415394271	0.0100907973501502	7.91604206161233e-05	0.000119507777932601	0.000205340152315398	0.000207318798915378	0.000251139274396002	0.000310300982255971	0.000251446960886389	0.000310608668746358	0.000251436737562979	0.000205945301972762	0.000270556470336251	0.000310906131913335	0.000252039433645263	1.00058551718032	0.000587005562898527	0.000310600282005614	0.000487234305503967	0.000395980652611476	0.000587294429422173	0.000587556560057363	0.000588398951977894	0.000588947215795026	0.000588947215795026	0.000589203626400721	0.000589162498499442	0.00058945450822729
"C15"	5.85067184602762e-06	1.19590954617028e-05	1.19590954617028e-05	2.20578315213727e-05	1.80942434440942e-05	2.12533873713294e-05	3.12281477848479e-05	2.83278927956381e-05	3.17896301304789e-05	0.00670018842807756	0.00669338533914797	0.00670377417609737	0.00670301994960529	0.00670653732886801	0.00670693332002461	0.00671270887911886	0.00671569288707593	0.00672239992286218	0.00673761290168394	0.00674087299442326	0.00674364597387603	0.00674631013836129	0.00674554165199999	0.00674895712306151	5.29396940043904e-05	7.99249345578356e-05	0.000137331602903	0.000138648972638458	0.000167957116092472	0.000207500645050485	0.000212728402006312	0.000252271930964325	0.000215905036657607	0.000230050809381974	0.000273237684921459	0.000300219851529459	0.000316564133645347	0.000391337041932351	1.00068454792122	0.000207812926528334	0.000573719683169921	0.000473871589085268	0.000553877973574532	0.000593088758764439	0.000602745839047722	0.000686712133173614	0.000686712133173614	0.000687011110560157	0.000686988532273581	0.000687303644152458
"C16"	4.39963321143036e-06	8.99317917952671e-06	8.99317917952671e-06	1.79222226819845e-05	1.39201502011932e-05	1.65175346305489e-05	0.012529795532266	2.27655003900914e-05	2.59836694697202e-05	2.66484642545965e-05	2.01861192833015e-05	2.98664501470389e-05	2.85813310513244e-05	3.2075322285443e-05	3.24638345763946e-05	4.25154490489776e-05	4.73627743473943e-05	0.0125577877347402	0.012580653161736	0.0125842752812242	0.0125894524460793	0.0125944263595393	0.0125951473361201	0.0125993683444574	9.88396983616241e-05	0.000149217403799782	0.000256387696011594	0.000258858242757245	0.000313572483110394	0.000387441822726513	0.000313888234939377	0.000387757574555495	0.000313876164889315	0.000257007129619498	0.000337680666989937	0.000388061256334417	0.000314459211070677	0.000388250352507017	0.000389649237240626	1.00051273977805	0.000514877742790788	0.000389607664403352	0.00051490705274062	0.000515096577407013	0.000515931651807665	0.000516408807778195	0.000516408807778195	0.000516633637257683	0.000516597587165655	0.000516853618918254
"C17"	6.25920674405091e-06	1.27941663245466e-05	1.27941663245466e-05	2.3644811901815e-05	1.94128675787504e-05	2.29785862416469e-05	0.00628463775324191	0.00628160764422851	0.00628498548601236	3.34712463215482e-05	0.00627834835199646	0.00628805072977867	0.00628857123403217	0.00629140672846114	0.00629161644844157	0.00629470500058979	4.53015378133303e-05	0.00630539749290509	0.00631860508591205	0.00632106668491182	0.00632366706534672	0.00632616538123887	0.00632596571175279	0.00632864762200083	4.96448152393221e-05	7.49494767642775e-05	0.000128780988166607	0.000130019021745247	0.000157501920375298	0.000194592493862975	0.000157803930627387	0.000194894504115064	0.000202464098950939	0.000174045176994337	0.000214552819843694	0.000239856682690705	0.000255194498606871	0.00030452144093998	0.000537862202971801	0.000257438871395394	1.00073271735314	0.000534857799434476	0.000540454685415915	0.00068842767005521	0.000655864317793701	0.000734663526351771	0.000734663526351771	0.000734983380509884	0.000734958557819918	0.000735296340847087
"C18"	6.06728035964161e-06	1.24018152725982e-05	1.24018152725982e-05	2.22590679718133e-05	1.9196295564568e-05	0.00669059578419689	3.15196802122116e-05	0.0066972390774122	0.00670032178441518	3.11555920646044e-05	2.54412146031431e-05	3.47213107275009e-05	0.00670348092834241	0.00670699829001903	0.00670612079935982	0.00671395966618427	0.0067165843911384	0.00672158632706047	0.00673679824723323	0.00674005831860327	0.00674283096286448	0.00674549480532562	0.00674472608584081	0.00674814147005626	5.29332946128104e-05	7.99152738341129e-05	0.00013731500423128	0.000138632213060745	0.000167936814445976	0.000207475557546332	0.000212714043720232	0.000252252786820588	0.000215893669204435	0.000230049088263995	0.000273230737235684	0.000300209641579047	0.000316562550895517	0.000263987101740984	0.000473871589085267	0.000207790754348454	0.000570514986063441	1.00070992329485	0.000493233120475855	0.00052318767391094	0.000711503620794766	0.000712131681359121	0.000712131681359121	0.000712441726740936	0.000712427104073606	0.000712745090758918
"C19"	5.88111149985266e-06	1.24269411443874e-05	1.24269411443874e-05	0.0062752974618302	1.94481272495902e-05	2.25308342525643e-05	0.00628470585493489	2.99831063689899e-05	0.00628457039285823	0.00628524217159014	2.66859064727969e-05	0.00628862001337399	0.00628803213019307	0.0062908345392065	0.00629170272037696	4.21480068016094e-05	0.00629691017978414	0.00630593514757795	0.00631906769922529	0.00632148679238694	0.00632408735251642	0.0063265858394334	0.00632642348723769	0.00632906825264097	4.9648264151416e-05	7.49546075091496e-05	0.000128789696662259	0.000130028006474447	0.000157512731658738	0.000194606467820961	0.000199492132857299	0.000236585869019522	0.000157813788850178	0.00017107015505226	0.000211581232262011	0.000236886926210962	0.000252216811208793	0.000367059018388858	0.000519260600226124	0.00025745352637031	0.000540454685415915	0.000462406050446114	1.00073396583828	0.000692653156537951	0.000735246045611952	0.000735890292971472	0.000735890292971472	0.000736200966500082	0.0006468479154775	0.000736495022075074
"C20"	6.38919594318117e-06	1.34415850862337e-05	1.34415850862337e-05	0.00590863713108699	2.06384266142247e-05	2.3716001166642e-05	0.00591879965979126	0.005914772824144	0.00591884725447658	0.00591866507785808	0.00591159097316426	0.00592271465238782	0.00592233601188107	0.00592453867969363	0.00592579222694024	4.13617838356896e-05	4.36803490202932e-05	0.00593777512047312	0.00594914235793484	0.00595085938414899	0.00595330756419211	0.00595565963078542	0.00595599693564088	0.00595799659874923	4.67393592762144e-05	7.05619977993561e-05	0.000121240747653703	0.000122409002155921	0.000148282303826134	0.000183210392770093	0.000148573506152936	0.000183501595096895	0.000148577745139246	0.000121827391293617	0.000159973048667444	0.000183797036410007	0.000198240103130162	0.000345621505916096	0.000523313610674504	0.000242398389368006	0.000647931924757844	0.000461636182862594	0.000651908853212189	1.0007912322361	0.000718606766364916	0.000792837693156625	0.000792837693156625	0.000793173732783781	0.000709084090708268	0.00079349319258094
"C21"	6.8148866901932e-06	1.42543731739611e-05	1.42543731739611e-05	0.00502617632405069	0.00502223423081364	0.00502579174891762	0.00503536247472153	0.00503266410433841	0.00503634033456647	0.00503545921882865	2.79420700831867e-05	0.00503873854041762	0.00503935406376171	0.00504199833822431	0.0050422960585216	0.0050445939499311	0.00504732765054423	0.00505455085556235	0.00506598853166769	0.00506843930436852	0.00507052429819365	0.0050725274743964	0.00507195007194789	0.00507451773320563	3.98051761847363e-05	6.00952860823219e-05	0.000103259163285818	0.000104249691256618	0.000126286383884307	0.000156019035975851	0.000159935234887936	0.000189667886979479	0.000162319197812387	0.000172940828217526	0.000205412900619767	0.000225700700907558	0.000237984701634551	0.000294199475988947	0.000452059379285791	0.000206372660723066	0.000524691454234961	0.000533627715596075	0.000588196836489562	0.000610815751410179	1.0008356490693	0.000836354704502666	0.000836354704502666	0.000836711063832015	0.000765249289251515	0.000837051808166525
"C22"	7.6542113633592e-06	1.54238095560527e-05	0.00456139494263936	0.00457209347158516	0.00456891427206756	0.00457215123425556	0.00458154972806873	0.00457909442161696	0.0045824393774941	0.00458166148722709	0.00457517726592292	0.00458500086689233	0.00458556079628126	0.0045879668762972	0.00458823782908032	0.00458999435779733	0.00459212620882194	0.00459938881214643	0.00460979634826806	0.00461202632913149	0.00461392356927219	0.00461574635946325	0.00461522103937443	0.00461755739547795	3.62207202939514e-05	5.46837057318044e-05	9.39606756579667e-05	9.48620070352934e-05	0.000114914295422822	0.000141969523729565	0.000145528470148301	0.000172583698455045	0.000147699969407088	0.000157360524367713	0.000186908488281814	0.000205369372439312	0.000216547201435044	0.00026770327990683	0.000468212818072919	0.000187785021010253	0.000534300746437652	0.000485544328199401	0.000535192940342889	0.000612647308348301	0.000760322458638788	1.00093154704803	0.000817897769701726	0.00093193264326771	0.000866999732813233	0.000932315353835878
"C23"	7.6542113633592e-06	0.00456139494263936	1.54238095560527e-05	0.00457209347158516	0.00456891427206756	0.00457215123425556	0.00458154972806873	0.00457909442161696	0.0045824393774941	0.00458166148722709	0.00457517726592292	0.00458500086689233	0.00458556079628126	0.0045879668762972	0.00458823782908032	0.00458999435779733	0.00459212620882194	0.00459938881214643	0.00460979634826807	0.00461202632913149	0.00461392356927219	0.00461574635946325	0.00461522103937443	0.00461755739547795	3.62207202939514e-05	5.46837057318044e-05	9.39606756579667e-05	9.48620070352934e-05	0.000114914295422822	0.000141969523729565	0.000145528470148301	0.000172583698455045	0.000147699969407088	0.000157360524367713	0.000186908488281814	0.000205369372439312	0.000216547201435044	0.00026770327990683	0.000468212818072919	0.000187785021010253	0.000534300746437652	0.000485544328199401	0.000535192940342889	0.000612647308348301	0.000760322458638788	0.000817897769701726	1.00093154704803	0.00093193264326771	0.000866999732813233	0.000932315353835878
"C24"	8.25075940792815e-06	0.00436447883961205	0.00436447883961205	0.00437473786709021	0.00437216859486031	0.00437526616758528	0.00438425986319532	0.00438191032894742	0.00438511120271481	0.00438436680980051	0.00437816188686041	0.00438756238971577	0.00438809820754333	0.00439040067738676	0.00439065996244073	0.00439234093384651	0.0043943809412491	0.00440133076391656	0.00441129013262384	0.00441342408646726	0.00441523962799657	0.00441698392552648	0.00441648122666557	0.00441871697503624	3.46609901952633e-05	5.23289258973692e-05	8.99145580566328e-05	9.0777076465342e-05	0.000109965876841287	0.000135856057805502	0.000139261749782947	0.000165151930747162	0.000141339740654476	0.000150584294811483	0.000178859869653689	0.000196525794560352	0.000207222285907693	0.000256175489739444	0.000448050724278363	0.000179698656437455	0.000511292786441659	0.000464635908744089	0.000512139802782666	0.000586258845970621	0.000727574838114796	0.000891413832690853	0.000891413832690853	1.00100052580368	0.000938442086407405	0.00100093834165155
"C25"	0.00435767001901068	0.00436551976605077	0.00436551976605077	2.5659861747924e-05	0.00437261650092931	0.00437571401007746	0.0043839534059344	0.00438199245637541	0.00438480483861661	0.00438406034022044	0.00437855468306649	0.00438725581221096	0.00438779174527867	0.00439009414140086	0.0043903533213591	0.00439278827071483	0.00439443974093692	0.00440102359360606	0.004410982466369	0.00441311638311153	0.00441493179804354	0.00441667597394821	0.00441617321243066	0.00441840890261043	3.46585732443782e-05	5.2325277140171e-05	8.99082888339533e-05	9.07707466003631e-05	0.000109958209135631	0.000135846583215666	0.00013925447407521	0.000165142848155246	0.000141335268212165	0.000150581612850067	0.000178855214382058	0.00019651990723178	0.000207215650996752	0.000256157608043236	0.000448035999308857	0.00017968611727501	0.000511275518483421	0.000464626372221917	0.000449981158593044	0.000524105632262633	0.000665434164566535	0.000829304092256136	0.000829304092256136	0.000938442086407405	1.0011559590179	0.00115632558735794
"C26"	0.00417635156559606	0.00418440678932726	0.00418440678932725	0.00419333608011601	0.00419177915250226	0.00419474892371376	0.00420337139489569	0.00420111888010304	0.00420418760936169	0.00420347392903158	0.00419752515820816	0.00420653766378511	0.00420705137454566	0.0042092588477017	0.00420950743499661	0.00421111920899451	0.00421307496759466	0.00421973797407997	0.00422928643311858	0.00423133234301574	0.00423307297782502	0.00423474530806329	0.00423426334983831	0.0042364068543591	3.3230925916119e-05	5.01699071483722e-05	8.62048083661898e-05	8.70317404640912e-05	0.000105428837607638	0.000130250825690461	0.000133516004058269	0.000158337992141092	0.000135508260529027	0.00014437139773821	0.000171480361663128	0.000188417415062482	0.000198672584043839	0.000245606045094704	0.000429564777595286	0.000172284539639418	0.000490197560564724	0.000445465681724324	0.000490996681383383	0.000562057678078165	0.000697543173472104	0.000854622407682888	0.000854622407682888	0.000959232577416069	0.00110814535455136	1.0011680501557
