"Ageratina_dendroides"	"Axinaea_sp._JH2631"	"Baccharis_genistelloides"	"Baccharis_latifolia"	"Baccharis_sp."	"Begonia_parviflora"	"Boehmeria_sp."	"Cavendishia_sp."	"Clethra_revoluta"	"Erato_polymnioides"	"Ericaceae_sp._indet."	"Faramea_cf._uniflora"	"Fuchsia_lehmannii"	"Gaultheria_erecta"	"Heliocarpus_americanus"	"Hyptis_sp."	"Lichen_sp._indet."	"Melastomataceae_sp._indet."	"Miconia_sp."	"Monochaetum"	"Monochaetum_lineatum"	"Munnozia_hastifolia"	"Myrica_pubescens"	"Paullinia_grandifolia"	"Piper_carpunya"	"Piper_parareolatum"	"Piper_sp._Type_1"	"Piper_sp._Type_3"	"Piper_sp._Type_8"	"Pteridium"	"Pteridium_arachnoideum"	"Saurauia_sp._JH1604"	"Saurauia_sp."	"Sida_rhombifolia"	"Siparuna_aspera"	"Solanum_nutans"	"Solanum_sp."	"Stemodia_suffruticosa"	"Sticherus_sp."	"Tabebuia_chrysantha"	"Tapirira_guianensis"	"Tibouchina_laxa"	"Tibouchina_lepidota"	"Urticaceae_sp._indet."	"Viburnum_stipitatum"	"Pero_maculicosta"	"Bryoptera_sp._2166"	"Glena_sp._nr._juga"	"Glena_sp._2167"	"Iridopsis_scolancala"	"Iridopsis_sp._nr._subnigrata"	"Melanolophia_atigrada"	"Melanolophia_corza"	"Melanolophia_reducta_meridiana"	"Oenoptila_sp._nr._nigriceps"	"Physocleora_curvifera"	"Apiciopsis_sp._2168"	"Callipseustes_sp._2169"	"Mychonia_corticinaria"	"Mychonia_violacea"	"Cargolia_arana"	"Ischnopteris_brehmi"	"Rucana_bisecta"	"Bonatea_duciata"	"Bonatea_viridilinea"	"Nephodia_admirationis"	"Nephodia_sp._nr._astychiodes"	"Isochromodes_brumosa"	"Isochromodes_duplicata"	"Isochromodes_fraterna"	"Isochromodes_polvoreata"	"Isochromodes_sp._106"	"Mesedra_sp._nr._confinis"	"Mesedra_sp._180"	"Perusia_praecisaria"	"Certima_sp._97"	"Eustenophasma_fuscata"	"Microxydia_colorata"	"Microxydia_sp._nr._ruficomma"	"Nematocampa_sp._nr._falsa"	"Pantherodes_conglomerata"	"Phyllodonta_flabellaria"	"Phyllodonta_semicava"	"Prochoerodes_pilosa"	"Sabulodes_bolivaria"	"Sabulodes_thermidora"	"Sabulodes_sp._nr._carbina"	"Cyclophora_costinotata"	"Cyclophora_viator"	"Erateina_radiaria"	"Erateina_siliquata"	"Perizoma_emmelesiata"	"Eois_encina"	"Eois_mucosa"	"Eois_olivacea"	"Eois_tegularia"	"Eois_sp._nr._encina"	"Eois_sp._nr._odatis"	"Eupithecia_lachaumei"	"Eupithecia_sobria"	"Euphitecia_yangana"	"Euphitecia_sp._2170"	"Psaliodes_inundulata"	"Spargania_narangilla"
"Sabulodes_thermidora"	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sabulodes_sp._nr._carbina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyclophora_costinotata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyclophora_viator"	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	4.25117741672528e-05	0	0.100882990805341	0	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0.00169196861185666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	1.00168138318009	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0
"Erateina_radiaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erateina_siliquata"	0	1.43331253548721e-10	0	0	0	0	0	0	0.000126547314009426	0	0	0	0	0	0	0	0	0	1.2714198129383e-07	0	0	0	0	3.20256879833325e-10	0	0	0	0	0	0	1.27710296880714e-07	0	0	0	0	0	0	0	1.42614597280977e-10	1.27462238173664e-07	0	0.100883042994487	1.27780885722442e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38904428612212e-09	0.00252840344056264	0	0	0	0	0	4.27843791842932e-09	0	0	0	6.35709906469151e-06	0.00252207607486217	0	0	0	0	0	0	0	0	0	7.16656267743604e-12	0	6.40513759666651e-09	0	0	0	0	0	1.00252207607486	0.00252207607486217	0	0	0	0	0	0	0	0	0	4.25700989602378e-09	0	0
"Perizoma_emmelesiata"	0	1.43331253548721e-10	0	0	0	0	0	0	0.000126547314009426	0	0	0	0	0	0	0	0	0	1.2714198129383e-07	0	0	0	0	3.20256879833325e-10	0	0	0	0	0	0	1.27710296880714e-07	0	0	0	0	0	0	0	1.42614597280977e-10	1.27462238173664e-07	0	0.100883042994487	1.27780885722442e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38904428612212e-09	0.00252840344056264	0	0	0	0	0	4.27843791842932e-09	0	0	0	6.35709906469151e-06	0.00252207607486217	0	0	0	0	0	0	0	0	0	7.16656267743604e-12	0	6.40513759666651e-09	0	0	0	0	0	0.00252207607486217	1.00252207607486	0	0	0	0	0	0	0	0	0	4.25700989602378e-09	0	0
"Eois_encina"	0	0	0	0	0	0	0	0	0	0	0	0	0.000168913212391473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100672274585318	0	0	0	0	0.000168913212391473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050673963717442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00503361372927	0	0	0	0	0	0	0	0	0	0	0
"Eois_mucosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0
"Eois_olivacea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0
"Eois_tegularia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0.00505050505050505	0	0	0	0	0	0
"Eois_sp._nr._encina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0
"Eois_sp._nr._odatis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	1.0050505050505	0	0	0	0	0	0
"Eupithecia_lachaumei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0.00336700336700337	0
"Eupithecia_sobria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0
"Euphitecia_yangana"	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	4.25117741672528e-05	0	0.100882990805341	0	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0.00169196861185666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0	0	0	0	0	1.00168138318009	0	0	0
"Euphitecia_sp._2170"	0	0.000112809145836329	0	0	0	0	0	0	6.75161769509372e-05	0	0	0	0	0	0	0	0	0	6.73471736580651e-05	0	0	0	0	1.69640235914522e-07	0	0	0	0	0	0	0.100514641077356	0	0	0	0	0	0	0	0.000112245100107147	6.75168138939796e-05	0	1.70280395840951e-07	6.7685601666397e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38428008331985e-06	3.38006585744288e-06	0	0	0	0	0	0.00336735300321441	0	0	0	0.00336735868290325	4.25700989602378e-09	0	0	0	0	0	0	0	0	0	5.64045729181643e-06	0	3.39280471829043e-06	0	0	0	0	0	4.25700989602378e-09	4.25700989602378e-09	0	0	0	0	0	0	0	0	0	1.00335048803591	0	0
"Psaliodes_inundulata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	1.003367003367	0
"Spargania_narangilla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101
