"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Dracaena_reflexa"	"Paragenipa_wrightii"	"Northea_hornei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_120"	"Unidentified_sp2_M_PL_120"	"Unidentified_sp4_M_PL_120"	"Neophyllomyza_approximatonervis"	"Xylocopa_caffra"	"Dichaetomyia_fasciculifera"	"Ornidia_obesa"	"Lygistorrhina_sp1_M_PL_120"	"Eagris_sabadius"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_120"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Scaptodrosophila_sp1_M_PL_120"	"Unidentified_sp1_M_PL_120"
"Nectarinia_dussumieri"	6.28915288207067e-05	6.29620057575362e-05	2.91680475256491e-05	0.0336717607148562	5.31620683888042e-05	0.0335453120192042	0.0334760584932754	2.92311078405965e-05	6.20124361322179e-06	3.97287923780209e-05	3.36249884407276e-05	0.00160428823455093	0.000488304314983464	1.00327300514504	0.00168124942203638	1.53537727768839e-06	1.0493667626256e-06	6.93893251117335e-07	0.000481025153069374	1.25490026745251e-06	0.00159920222037618	1.0493667626256e-06	0.000481025153069374	0.000482797222015667	4.87185130676608e-07	1.0493667626256e-06	1.04819214701178e-06	7.29201188141228e-07	7.29201188141228e-07	4.87185130676608e-07
"Phelsuma_sp1_M_PL_120"	0.0201920595245606	0.0202257782448005	3.09009570472065e-05	6.47728420940645e-05	3.08441254535078e-05	4.34379725530199e-05	0.0201275278897553	4.78759575912773e-05	3.80455625299411e-05	0.020114955032401	0.0200939029013146	0.000678602482291235	0.00168417048691051	0.00100874965322183	1.00469514506573	0.000337332258035865	0.000337096304080009	2.06611804418599e-06	9.25326315629493e-07	0.000337802510827008	2.37325873406349e-06	0.000337096304080009	9.25326315629493e-07	1.95346383074642e-06	7.97932626521288e-07	0.000337096304080009	0.000336534325409344	7.72523926180163e-07	7.72523926180163e-07	7.97932626521288e-07
"Unidentified_sp2_M_PL_120"	0.0502716738482803	6.22885248402064e-05	4.53371550896604e-05	4.5497889367691e-05	4.52183316927722e-05	2.41778094041647e-05	1.69433817656777e-05	0.0503388733564095	0.000105275263832026	3.79488365171374e-05	1.68666129017932e-05	0.00168197719892075	0.00168657788922754	2.30306591653258e-06	0.000843330645089662	1.00167684245341	1.03814208067011e-06	0.000842490398067894	6.49969848109872e-07	0.00084137040626574	1.4558968282487e-06	1.03814208067011e-06	6.49969848109871e-07	2.15724757120228e-06	0.000838981222606826	1.03814208067011e-06	0.000837861230804673	1.13342887724151e-06	1.13342887724151e-06	0.000838981222606826
"Unidentified_sp4_M_PL_120"	7.914762995723e-05	0.100581719143552	4.53275552027105e-05	4.55166300548079e-05	4.52087772674198e-05	2.42140308435628e-05	3.38145670842635e-05	4.54294197231827e-05	2.12393037432912e-05	5.47743222640808e-05	3.37096304080009e-05	0.00168253578994319	0.00168517534848639	3.14810028787681e-06	0.00168548152040005	2.07628416134021e-06	1.00167636198573	1.46513378682942e-06	6.50237572211541e-07	2.02710395739687e-06	1.45737193366364e-06	0.00167636198572587	6.50237572211541e-07	2.15719681445887e-06	7.57156995386378e-07	0.00167636198572587	1.31912716595383e-06	1.13318888006776e-06	1.13318888006776e-06	7.57156995386378e-07
"Neophyllomyza_approximatonervis"	0.000170019025313797	4.39540136048825e-05	4.38501885775365e-05	4.39471755221006e-05	4.37352205084883e-05	1.21836916579463e-05	1.38000564765166e-07	0.0503794048587598	0.0502411285861556	3.16369435338895e-05	1.033059022093e-07	0.000846811000207801	0.00252269101053442	1.040839876676e-06	5.16529511046498e-06	0.000842490398067894	7.32566893414708e-07	1.00251436103385	6.27816793172865e-07	0.00167753793662708	1.03393984843774e-06	7.32566893414709e-07	6.27816793172865e-07	2.08565747678914e-06	0.000839656747645997	7.32566893414709e-07	2.83365042189661e-06	1.09625471443841e-06	1.09625471443841e-06	0.000839656747645997
"Xylocopa_caffra"	3.90120047562003e-05	3.90142543326925e-05	3.89212567130312e-05	0.100518039967238	0.000110709766683871	0.000140811218376834	4.81950479385003e-05	3.89843770169843e-05	1.81768190818798e-05	1.81437653316921e-05	9.25326315629493e-08	0.00144727924105358	0.00144409861601033	0.00144307545920812	4.62663157814746e-06	1.29993969621974e-06	6.50237572211542e-07	1.25563358634573e-06	1.00143597199953	1.256094048666e-06	0.0014406657068112	6.50237572211542e-07	0.00143597199953197	0.0014396623250881	6.49739616949738e-07	6.50237572211542e-07	6.50200079270006e-07	9.73031417825781e-07	9.73031417825781e-07	6.49739616949738e-07
"Dichaetomyia_fasciculifera"	0.0503120929263809	6.08131187219062e-05	4.38381181778354e-05	4.39632917033099e-05	4.37232019413986e-05	1.21997954732882e-05	1.6952870554723e-05	0.000170131449563466	0.0502410723740308	4.84237380120533e-05	1.68901255413504e-05	0.00084597205813704	0.00252268899765623	1.88235040117876e-06	0.000844506277067521	0.00084137040626574	1.01355197869844e-06	0.00167753793662708	6.28047024332999e-07	1.00251323729457	1.03470687344261e-06	1.01355197869844e-06	6.28047024332999e-07	2.08548708904628e-06	2.83552415939109e-06	1.01355197869844e-06	0.000838534882106349	1.09595295444589e-06	1.09595295444589e-06	2.83552415939109e-06
"Ornidia_obesa"	4.36999155976067e-05	4.3721158009909e-05	4.36018987770415e-05	0.0504232997383919	7.95330870986006e-05	0.0502339961538269	8.00787739555122e-05	4.3653894097315e-05	9.19124840447479e-06	9.20647900508394e-06	1.18662936703174e-07	0.00240072512503429	0.000727025285470462	0.00239880333056427	5.93314683515872e-06	1.4558968282487e-06	7.28685966831818e-07	1.03393984843774e-06	0.000720332853405598	1.03470687344261e-06	1.00239479939187	7.28685966831818e-07	0.000720332853405598	0.000722983956308885	7.27564901621917e-07	7.28685966831818e-07	7.28331926626779e-07	1.09004746942604e-06	1.09004746942604e-06	7.27564901621917e-07
"Lygistorrhina_sp1_M_PL_120"	7.914762995723e-05	0.100581719143552	4.53275552027105e-05	4.55166300548079e-05	4.52087772674199e-05	2.42140308435628e-05	3.38145670842635e-05	4.54294197231827e-05	2.12393037432912e-05	5.47743222640808e-05	3.37096304080009e-05	0.00168253578994319	0.00168517534848639	3.14810028787681e-06	0.00168548152040005	2.07628416134021e-06	0.00167636198572587	1.46513378682942e-06	6.50237572211542e-07	2.02710395739687e-06	1.45737193366364e-06	1.00167636198573	6.50237572211542e-07	2.15719681445887e-06	7.57156995386378e-07	0.00167636198572587	1.31912716595383e-06	1.13318888006776e-06	1.13318888006776e-06	7.57156995386378e-07
"Eagris_sabadius"	3.90120047562003e-05	3.90142543326925e-05	3.89212567130312e-05	0.100518039967238	0.000110709766683871	0.000140811218376834	4.81950479385003e-05	3.89843770169843e-05	1.81768190818798e-05	1.81437653316921e-05	9.25326315629493e-08	0.00144727924105358	0.00144409861601033	0.00144307545920812	4.62663157814746e-06	1.29993969621974e-06	6.50237572211542e-07	1.25563358634573e-06	0.00143597199953197	1.256094048666e-06	0.0014406657068112	6.50237572211542e-07	1.00143597199953	0.0014396623250881	6.49739616949738e-07	6.50237572211542e-07	6.50200079270005e-07	9.73031417825781e-07	9.73031417825781e-07	6.49739616949738e-07
"Hemipyrellia_germana"	6.47123155037826e-05	6.47159044337661e-05	6.46177404221708e-05	0.0503881813780834	0.0501839260866584	9.45838129450822e-05	2.42375342923207e-05	6.4722538768354e-05	3.02084549194972e-05	3.00975708827427e-05	9.7673191537321e-08	0.00240063278201982	0.00239999181529643	0.000724195833023501	4.88365957686605e-06	2.15724757120228e-06	1.07859840722943e-06	2.08565747678914e-06	0.000719831162544048	2.08548708904629e-06	0.000722983956308885	1.07859840722943e-06	0.000719831162544048	1.00239262869877	1.07870897947257e-06	1.07859840722944e-06	1.07853859172971e-06	1.61544351055427e-06	1.61544351055427e-06	1.07870897947257e-06
"Unidentified_sp3_M_PL_120"	0.00012959994721321	4.54294197231827e-05	4.53492254893614e-05	4.54817731864817e-05	4.52303502598619e-05	2.41617055888229e-05	1.2851177571979e-07	0.100548146765606	0.00010533147595686	2.11620420389737e-05	7.97932626521289e-08	0.00168281614099151	0.00168657990210573	1.46155539202982e-06	3.98966313260644e-06	0.00167796244521365	7.57156995386378e-07	0.00167931349529199	6.49739616949738e-07	5.67104831878219e-06	1.45512980324383e-06	7.57156995386378e-07	6.49739616949738e-07	2.15741795894513e-06	1.00167580244609	7.57156995386378e-07	2.15999912022018e-06	1.13373063723404e-06	1.13373063723404e-06	0.00167580244609343
"Cratopus_aurostriatus"	7.914762995723e-05	0.100581719143552	4.53275552027105e-05	4.55166300548079e-05	4.52087772674198e-05	2.42140308435628e-05	3.38145670842635e-05	4.54294197231826e-05	2.12393037432912e-05	5.47743222640808e-05	3.37096304080009e-05	0.00168253578994319	0.00168517534848639	3.14810028787681e-06	0.00168548152040005	2.07628416134021e-06	0.00167636198572587	1.46513378682942e-06	6.50237572211542e-07	2.02710395739687e-06	1.45737193366364e-06	0.00167636198572587	6.50237572211542e-07	2.15719681445887e-06	7.57156995386378e-07	1.00167636198573	1.31912716595383e-06	1.13318888006776e-06	1.13318888006776e-06	7.57156995386378e-07
"Megachile_seychellensis"	0.100413747749347	7.91476299572301e-05	4.53250846899593e-05	4.55140055489004e-05	4.52063131256825e-05	2.41939132195066e-05	3.37582517556356e-05	0.00012959994721321	0.000105219051707191	5.47356309953012e-05	3.36534325409344e-05	0.00168113825684999	0.00168657587634935	3.14457644103534e-06	0.00168267162704672	0.00167572246160934	1.31912716595383e-06	5.66730084379322e-06	6.50200079270005e-07	0.0016770697642127	1.45666385325356e-06	1.31912716595383e-06	6.50200079270005e-07	2.15707718345942e-06	2.15999912022018e-06	1.31912716595383e-06	1.00167356246249	1.13312711724898e-06	1.13312711724898e-06	2.15999912022018e-06
"Rhynchium_brunneum"	6.7987627034939e-05	6.79913328040657e-05	0.100570426255023	6.81121992478046e-05	6.77356680984828e-05	3.62119056307889e-05	1.50172511432139e-07	6.80238382340421e-05	3.17633637492836e-05	3.16213953750132e-05	7.72523926180163e-08	0.00252209865355225	0.00252353143859162	2.18760356442368e-06	3.86261963090081e-06	2.26685775448302e-06	1.13318888006776e-06	2.19250942887682e-06	9.73031417825781e-07	2.19190590889177e-06	2.18009493885208e-06	1.13318888006776e-06	9.73031417825781e-07	3.23088702110854e-06	1.13373063723404e-06	1.13318888006776e-06	1.13312711724898e-06	1.00251426065638	0.00251426065637556	1.13373063723404e-06
"Scaptodrosophila_sp1_M_PL_120"	6.7987627034939e-05	6.79913328040657e-05	0.100570426255023	6.81121992478046e-05	6.77356680984828e-05	3.62119056307889e-05	1.50172511432139e-07	6.80238382340421e-05	3.17633637492836e-05	3.16213953750132e-05	7.72523926180163e-08	0.00252209865355225	0.00252353143859162	2.18760356442368e-06	3.86261963090081e-06	2.26685775448302e-06	1.13318888006776e-06	2.19250942887682e-06	9.73031417825781e-07	2.19190590889177e-06	2.18009493885208e-06	1.13318888006776e-06	9.73031417825781e-07	3.23088702110854e-06	1.13373063723404e-06	1.13318888006776e-06	1.13312711724898e-06	0.00251426065637556	1.00251426065638	1.13373063723404e-06
"Unidentified_sp1_M_PL_120"	0.00012959994721321	4.54294197231827e-05	4.53492254893614e-05	4.54817731864817e-05	4.52303502598619e-05	2.41617055888229e-05	1.2851177571979e-07	0.100548146765606	0.00010533147595686	2.11620420389737e-05	7.97932626521288e-08	0.00168281614099151	0.00168657990210573	1.46155539202982e-06	3.98966313260644e-06	0.00167796244521365	7.57156995386378e-07	0.00167931349529199	6.49739616949738e-07	5.67104831878219e-06	1.45512980324383e-06	7.57156995386378e-07	6.49739616949738e-07	2.15741795894514e-06	0.00167580244609343	7.57156995386378e-07	2.15999912022018e-06	1.13373063723404e-06	1.13373063723404e-06	1.00167580244609
