"Microtus_arvalis"	"Clethrionomys_centralis"	"Spermophilus_undulatus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sorex_araneus"	"Sicista_tianshanica"	"Dryomys_nitedula"	"Arvicola_terrestris"	"Neomys_fodiens"	"Cricetulus_migratorius"	"Cricetus_cricetus"	"Marmota_baibacina"	"Spermophilus_erythrogenys"	"Ctenophthalmus_assimilis"	"Neopsylla_mana"	"Megabothris_rectangulatus"	"Citellophilus_tesquorum"	"Amphipsylla_rossica"	"Hystrichopsylla_talpae"	"Nosopsyllus_consimilis"	"Pectinoctenus_nemorosa"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Amalaraeus_penicilliger"	"Neopsylla_teratura"	"Palaeopsylla_soricis"	"Frontopsylla_elatoides"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_arvalis"	"Amphipsylla_sibirica"	"Frontopsylla_ornata"	"Oropsylla_silantiewi"	"Amphipsylla_primaris"	"Corrodopsylla_birulai"	"Rhadinopsylla_angusta"
"Spermophilus_erythrogenys"	0.000923688985791967	0.000922838388945865	0.000917164094407014	0.000921371805996437	0.000918836922003076	0.000915703574050635	0.000918836922003076	4.34551674944325e-06	0.000916070686148638	2.67912927117774e-06	0.000914656561096499	0.00091361777909174	0	1.00091119973545	0.000105011225262537	0.100231970899999	5.61762495800201e-05	1.31023442058145e-05	3.57576513132851e-05	0.000109434510766451	7.68771630441032e-05	4.08463260001699e-05	5.61141707693138e-05	7.23917987294829e-05	5.39486702059843e-05	5.63964859666618e-05	2.45389762847386e-05	2.58519735559457e-05	6.20788107063321e-08	1.38360249552501e-05	6.59170277818475e-06	1.27496293501312e-05	0	6.20788107063321e-08	1.83140714810127e-05	6.69782317794436e-08
"Ctenophthalmus_assimilis"	0.0101464287947518	0.0101287029777087	4.63168764621784e-05	0.0101173779565385	0.0100945397507048	0.0100751268177216	0.0100945397507048	0.0100849430619266	0.0100697465595341	0.0100696495654736	3.43441395586894e-05	0.0100378836364894	0	1.05011225262537e-05	1.00154836494679	0.00115512347788791	0.000760525050082204	6.61669663745405e-07	0.000536201944510985	0.000951909159617104	0.000594216213909349	0.000448625325586257	0.000616454434911824	0.00104660138591165	0.000449286995250002	0.000225822493167751	0.00052088663412295	0.000140652406707629	0.00014407061517038	0.000151954341602833	7.23478784122053e-05	0.000139990737043884	0	0.000144070615170379	0.000201502536354432	0.00025174123913684
"Neopsylla_mana"	0.00923688985791967	0.00922838388945865	0.00917164094407014	0.00921371805996437	0.00918836922003076	0.00915703574050635	0.00918836922003076	4.34551674944325e-05	0.00916070686148638	2.67912927117774e-05	0.00914656561096499	0.0091361777909174	0	0.00911199735454534	0.00105011225262537	1.00231970899999	0.000561762495800201	0.000131023442058145	0.000357576513132851	0.00109434510766451	0.000768771630441032	0.000408463260001699	0.000561141707693138	0.000723917987294829	0.000539486702059843	0.000563964859666618	0.000245389762847386	0.000258519735559457	6.20788107063321e-07	0.000138360249552501	6.59170277818475e-05	0.000127496293501312	0	6.20788107063321e-07	0.000183140714810127	6.69782317794436e-07
"Megabothris_rectangulatus"	0.0144416209468869	0.0144378608003934	5.18547011330833e-05	0.0144217291899317	0.014389191982221	3.1612556964747e-05	0.014389191982221	0.0143884590096998	0.0143610354267248	2.35831111171791e-05	3.60388761391697e-05	2.98972481568127e-05	0	8.02517851143145e-06	0.00108646435726029	0.000882769636257459	1.0010842459534	7.40781444758333e-07	0.000764486131577373	0.000880594085822263	0.000846537116307331	0.000639345948534811	0.000878696538980224	0.000846857973321077	0.000640086729979569	0.000321227880055915	9.74993018964702e-05	0.000200145831569672	0.000205549414424283	0.00021645854956201	0.000103127577145667	0.000199405050124913	0	0.000205549414424283	6.32251139294941e-07	5.89577777929476e-07
"Citellophilus_tesquorum"	0.000148321171683081	0.000148269891460846	0.100290871427761	0.000100327013346853	7.14216315087446e-05	2.92783131092865e-05	7.14216315087446e-05	3.42852901330093e-05	1.34757587000965e-05	1.6157806794239e-05	5.99172771264545e-05	1.32514527631207e-05	0	1.31023442058145e-05	6.61669663745405e-06	0.00144125786263959	5.18547011330833e-06	1.00143272673468	3.59832274644734e-06	6.63532727453072e-06	0.00143918554074543	4.4710842759304e-06	4.69568025426534e-06	0.00143867712024931	0.00143719781895823	0.00143710860351953	1.97831924326224e-06	0.00143477461314681	4.89789859042989e-07	1.82486625577765e-06	1.05907065329176e-06	2.0478784645123e-06	0	4.89789859042989e-07	5.8556626218573e-07	4.03945169855975e-07
"Amphipsylla_rossica"	0.0201630543184178	0.0201578213356276	5.03765184502627e-05	0.0201353092332652	8.98768969548719e-05	3.06528787920031e-05	8.98768969548719e-05	0.0201222826645026	0.0200773857039076	2.34987897461274e-05	3.51309183946546e-05	2.76833248246377e-05	0	7.15153026265703e-06	0.00107240388902197	0.000786668328892273	0.00107028058420832	7.19664549289467e-07	1.00106828331983	0.000784620453740878	0.000737255426652352	0.00044819630822173	0.000782819403286857	0.000737577681011979	0.000448915972771019	0.000447796981354111	0.000135620889442279	0.000279124464783701	0.000287461180921466	0.000302214605733329	0.000143984438111626	0.000278404800234411	0	0.000287461180921466	6.13057575840063e-07	5.87469743653186e-07
"Hystrichopsylla_talpae"	0.0126545696337129	0.0126512697487561	5.80591136521439e-05	0.0126371283061447	0.0126059418677894	3.47553970814653e-05	0.0126059418677894	5.00569061433507e-05	0.012577996339707	2.10592204927278e-05	0.0125552922157973	0.0125443510791886	0	1.36793138458064e-05	0.00118988644952138	0.0015047245230387	0.00077051982509448	8.29415909316341e-07	0.000490387783588049	1.0015018320678	0.000875598274070279	0.000560171454106839	0.00076980472643529	0.000562937557129294	0.000561000870016155	0.000594751133904657	8.55853860120334e-05	0.000175559425958518	7.15098659190725e-07	0.000189673200109292	9.03662124911153e-05	0.000174730010049201	0	7.15098659190724e-07	6.95107941629305e-07	5.26480512318195e-07
"Nosopsyllus_consimilis"	0.0126546675023667	0.0126513735501509	0.0125928734815225	0.0126312605457376	0.0125970900800038	3.01780327454601e-05	0.0125970900800038	0.0125888423115734	5.71277228058854e-05	2.05594298741416e-05	0.0125514463014562	2.79823264802583e-05	0	9.6096453805129e-06	0.000742770267386686	0.00105706099185642	0.000740719976768915	0.000179898192593179	0.00046078464165772	0.00087559827407028	1.00123345219818	0.000559927243604435	0.000560879372317866	0.000920783587050426	0.000739825436197614	0.000773676258622823	8.54819964175408e-05	0.000354629596538606	0.000179840604451048	0.000189624954563591	9.03669539296493e-05	0.000174731403945427	0	0.000179840604451048	6.03560654909202e-07	5.13985746853541e-07
"Pectinoctenus_nemorosa"	0.0201707685614236	0.0201655328955306	6.25951798630256e-05	0.0201430063691505	0.0201099608877152	3.16851028802443e-05	0.0201099608877152	5.20273980702145e-05	6.50017305857746e-05	2.35112455884209e-05	3.95362855841841e-05	2.83452007938959e-05	0	8.16926520003397e-06	0.000897250651172513	0.000898619172003736	0.000895084327948735	8.94216855186079e-07	0.00044819630822173	0.000896274326570943	0.000895883589767096	1.00089325771723	0.000894341079404875	0.000896116665824807	0.000894151934083631	0.000448252321496231	0.000135693273606806	0.000279405527947038	7.43248543860208e-07	0.000302330176819078	0.000144039520682362	0.000278511311091852	0	7.43248543860208e-07	6.33702057604886e-07	5.87781139710523e-07
"Frontopsylla_elata"	0.0168321612247353	0.0168277862532214	5.47829362997623e-05	0.0168089870436781	0.0167758406732046	3.17822984250623e-05	0.0167758406732046	5.57853267631038e-05	0.0167438877640035	2.24224281035855e-05	3.90153455163676e-05	3.24566811506709e-05	0	9.35236179488563e-06	0.00102742405818637	0.00102875979743742	0.00102514596214359	7.8261337571089e-07	0.000652349502739047	0.00102640630191372	0.000747839163090488	0.000745284232837395	1.0010243490289	0.000748059986123671	0.000746066846213106	0.000374245770446469	0.000113410614835993	0.000233195494777909	7.96933239472911e-07	0.000252289300195553	0.000120198473237296	0.000232412881402198	0	7.96933239472911e-07	6.35645968501246e-07	5.60560702589637e-07
"Frontopsylla_protera"	0.0112629657352169	0.0112432835672022	0.0111897109352724	0.011225406157186	0.0112005870409382	0.0111871172393695	0.0112005870409382	0.0111972458617096	5.184391745325e-05	0.0111846611245098	3.27215578868511e-05	2.59272992259531e-05	0	8.04353319216475e-06	0.00116289042879073	0.000884788651138123	0.00065866731258306	0.000159853013361035	0.000409765378339988	0.000500388939670484	0.000818474299600378	0.000497842592124893	0.000498706657415781	1.00132101513355	0.000657695605485927	0.000409611710190028	0.000578445311134914	0.000315248619932973	0.000159960655167279	0.000168631489544663	8.03091683371587e-05	0.000155395606571938	0	0.000159960655167279	0.000223742344787389	0.000279616528112746
"Amalaraeus_penicilliger"	0.0168336939964668	0.0168293223948523	0.016767307887846	0.0168025598098499	0.0167702043450141	3.12839712517514e-05	0.0167702043450141	4.90703800806803e-05	5.64140686048282e-05	2.22856724560573e-05	4.29331175078958e-05	2.58295761221e-05	0	8.99144503433072e-06	0.000748811658750003	0.000989058953776379	0.00074676785164283	0.000239532969826371	0.000374096643975849	0.000748001160021541	0.000986433914930152	0.000745126611736359	0.000746066846213107	0.000986543408228891	1.00098465958156	0.000613061701833447	0.000113407447879549	0.000471967042147	7.01005429724005e-07	0.000252245958391862	0.000120209445677517	0.000232434072320629	0	7.01005429724004e-07	6.25679425035027e-07	5.57141811401432e-07
"Neopsylla_teratura"	0.0201725771406037	0.0201673522786331	0.0201195204492734	0.0201352688270502	8.64922825876788e-05	2.85613297935223e-05	8.64922825876788e-05	4.36875279763163e-05	5.05561823719104e-05	1.72680801409553e-05	0.0200633545621545	2.76907697347805e-05	0	1.12792971933324e-05	0.000451644986335502	0.00124072269126656	0.000449719032078281	0.000287421720703905	0.000447796981354111	0.000951601814247451	0.00123788201379652	0.000448252321496231	0.000449094924535763	0.00073730107834205	0.000735674042200136	1.00123533585553	0.000135486776203419	0.000565958084583881	6.24107542518804e-07	0.000302277754496109	0.000144052516275951	0.000278536363879975	0	6.24107542518804e-07	5.71226595870446e-07	4.31702003523882e-07
"Palaeopsylla_soricis"	0.0334958228904336	9.36503222930675e-05	4.61607823427857e-05	8.60980616358042e-05	6.58599909584547e-05	0.0335028681058874	6.58599909584547e-05	4.73998993844273e-05	3.99464196385704e-05	0.0335114613643248	1.83981307160126e-05	2.8395392766079e-05	0	8.17965876157953e-06	0.00173628878040983	0.000899762463773748	0.000227498371091764	6.59439747754082e-07	0.000226034815737131	0.000228227696032089	0.000227951990446775	0.000226155456011343	0.000226821229671986	0.00173533593340474	0.000226814895759097	0.000225811293672365	1.00173114938216	0.0002246338565575	6.77141419777533e-07	0.000224022969783189	6.68930873521911e-07	0.000223974416809746	0	6.77141419777533e-07	0.000670057362117747	0.000837786534108121
"Frontopsylla_elatoides"	0.0335157047738998	0.0335209384508341	0.0334780743067589	0.000120368929662205	8.097745603796e-05	3.13645497247014e-05	8.097745603796e-05	4.31165541391025e-05	4.29065786452295e-05	2.27413494803042e-05	4.51555614213487e-05	1.91577189408535e-05	0	8.61732451864856e-06	0.000468841355692097	0.000947905697051342	0.000467006940329234	0.000478258204382269	0.000465207441306168	0.000468158469222713	0.00094567892410295	0.000465675879911731	0.000466390989555818	0.000945745859798918	0.000943934084294	0.000943263474306468	0.0002246338565575	1.00094113151086	6.1595077341575e-07	0.00022444110623985	0.000239435274648815	0.000462873306474813	0	6.1595077341575e-07	6.27290994494028e-07	5.68533737007604e-07
"Ceratophyllus_sciurorum"	9.83792797960459e-05	9.83080834256202e-05	3.42852901330093e-05	9.81820674536664e-05	6.92998363192302e-05	3.05941082028557e-05	6.92998363192302e-05	0.10038450110732	6.39214030521856e-05	3.05472091987405e-05	1.81800598759821e-05	1.45406501936634e-05	0	6.20788107063321e-08	0.00144070615170379	6.82866917769653e-06	0.00143884590096998	4.89789859042989e-07	0.00143730590460733	5.7207892735258e-06	0.00143872483560839	3.71624271930104e-06	4.78159943683747e-06	0.00143964589650551	4.20603257834403e-06	3.12053771259402e-06	2.0314242593326e-06	1.84785232024725e-06	1.00143406430153	1.47404576075419e-06	7.02200595897287e-07	1.35806246120426e-06	0	0.00143406430153314	6.11882164057114e-07	7.63680229968512e-07
"Ctenophthalmus_arvalis"	0.0502001474669644	0.00015142070329734	6.38703189522177e-05	0.0501609368018516	9.30784110170692e-05	3.42168862967528e-05	9.30784110170692e-05	5.15916016263967e-05	6.25475123377759e-05	2.72986867634429e-05	4.09968079360747e-05	2.39993895632313e-05	0	6.91801247762504e-06	0.000759771708014165	0.000760981372538754	0.000757604923467036	9.12433127888824e-07	0.000755536514333323	0.000758692800437169	0.000758499818254364	0.000755825442047696	0.000756867900586659	0.000758841702950983	0.000756737875175585	0.000755694386240274	0.000336034454674784	0.000336661659359775	7.37022880377096e-07	1.00075267545646	1.08157645212386e-06	0.000335749226231886	0	7.37022880377096e-07	6.84337725935056e-07	6.82467169086072e-07
"Amphipsylla_sibirica"	0.000177472837070343	0.100248904146442	7.41349457304229e-05	0.000117600078853452	8.86882257694818e-05	2.19682370145024e-05	8.86882257694818e-05	4.91540417128101e-05	5.95941607179757e-05	1.53710253256026e-05	3.90702710478563e-05	2.28631118685168e-05	0	6.59170277818475e-06	0.000723478784122053	0.000725087305600323	0.000721893040019672	1.05907065329176e-06	0.000719922190558128	0.000722929699928922	0.000722935631437194	0.000720197603411809	0.000721190839423775	0.000722782515034428	0.0007212566740651	0.000720262581379753	2.00679262056573e-06	0.000718305823946445	7.02200595897287e-07	2.16315290424772e-06	1.00071606360105	0.000717246753293153	0	7.02200595897287e-07	4.39364740290047e-07	3.84275633140065e-07
"Frontopsylla_ornata"	0.0501993965750081	0.0502072727305207	7.16757462579304e-05	0.000130389887819881	8.57553683025677e-05	3.24076680324088e-05	8.57553683025677e-05	4.75321861421491e-05	5.7621988617796e-05	2.60331208233367e-05	3.77747035687958e-05	2.21108520297198e-05	0	6.37481467506559e-06	0.000699953685219418	0.000701229614257215	0.000697917675437196	1.02393923225615e-06	0.000696012000586028	0.000698920040196805	0.000698925615781709	0.000696278277729631	0.000697238644206594	0.000699280229573721	0.000697302216961887	0.000696340909699939	0.000335961625214619	0.00069430995971222	6.7903123060213e-07	0.000335749226231886	0.000358623376646576	1.00069328602048	0	6.7903123060213e-07	6.48153360648176e-07	6.50828020583419e-07
"Oropsylla_silantiewi"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0
"Amphipsylla_primaris"	9.83792797960459e-05	9.83080834256202e-05	3.42852901330093e-05	9.81820674536664e-05	6.92998363192302e-05	3.05941082028557e-05	6.92998363192302e-05	0.10038450110732	6.39214030521856e-05	3.05472091987405e-05	1.81800598759821e-05	1.45406501936634e-05	0	6.20788107063321e-08	0.00144070615170379	6.82866917769653e-06	0.00143884590096998	4.89789859042989e-07	0.00143730590460733	5.7207892735258e-06	0.00143872483560839	3.71624271930104e-06	4.78159943683746e-06	0.00143964589650551	4.20603257834403e-06	3.12053771259402e-06	2.0314242593326e-06	1.84785232024725e-06	0.00143406430153314	1.47404576075419e-06	7.02200595897287e-07	1.35806246120426e-06	0	1.00143406430153	6.11882164057114e-07	7.63680229968512e-07
"Corrodopsylla_birulai"	0.000128541297150946	6.15110636406066e-05	4.09896383530011e-05	6.14080165036569e-05	6.12211543138923e-05	0.100328501298404	6.12211543138923e-05	4.2831751483998e-05	3.87219313789825e-05	0.000109804736166373	1.85010610002536e-05	3.85338359106188e-05	0	1.83140714810127e-05	0.00201502536354432	0.0020145478629114	4.42575797506459e-06	5.8556626218573e-07	3.06528787920031e-06	5.56086353303444e-06	4.82848523927362e-06	3.16851028802443e-06	3.81387581100747e-06	0.0020136811030865	3.75407655021016e-06	2.85613297935223e-06	0.00201017208635324	1.88187298348208e-06	6.11882164057114e-07	1.36867545187011e-06	4.39364740290047e-07	1.29630672129635e-06	0	6.11882164057114e-07	1.00200657002597	2.74511840415932e-06
"Rhadinopsylla_angusta"	0.000137607061204016	5.37985886396091e-05	2.82761618899183e-05	5.37064716174446e-05	5.35363077258183e-05	0.000137255920207966	5.35363077258183e-05	5.34576160977959e-05	2.54675110191125e-05	0.100387884140487	2.14195058049005e-07	2.52937501966952e-05	0	6.69782317794436e-08	0.0025174123913684	7.36760549573879e-06	4.12704444550633e-06	4.03945169855975e-07	2.93734871826593e-06	4.21184409854556e-06	4.11188597482833e-06	2.93890569855261e-06	3.36336421553782e-06	0.00251654875301471	3.34285086840859e-06	2.15851001761941e-06	0.00251335960232436	1.70560121102281e-06	7.63680229968512e-07	1.36493433817214e-06	3.84275633140065e-07	1.30165604116684e-06	0	7.63680229968512e-07	2.74511840415932e-06	1.00250969710351
