File	N.modules	Modularity	P.Null1	P.Null2
M_duplessis_GC1_89.txt	3	0.199444	0.000000	0.000000
M_duplessis_GC1_9.txt	3	0.215000	0.000000	0.000000
M_duplessis_GC1_90.txt	3	0.157778	0.000000	0.000000
M_duplessis_GC1_91.txt	3	0.162778	0.000000	0.000000
M_duplessis_GC1_92.txt	2	0.164444	0.000000	0.000000
M_duplessis_GC1_93.txt	3	0.172778	0.000000	0.000000
M_duplessis_GC1_94.txt	4	0.171667	0.000000	0.000000
M_duplessis_GC1_95.txt	3	0.188333	0.000000	0.000000
M_duplessis_GC1_96.txt	2	0.186111	0.000000	0.000000
M_duplessis_GC1_97.txt	3	0.180000	0.000000	0.000000
M_duplessis_GC1_98.txt	3	0.182778	0.000000	0.000000
M_duplessis_GC1_99.txt	3	0.191111	0.000000	0.000000
M_ESKI_GC1_1.txt	5	0.323225	0.000000	0.000000
M_ESKI_GC1_10.txt	4	0.335984	0.000000	0.000000
M_ESKI_GC1_100.txt	5	0.305104	0.000000	0.000000
M_ESKI_GC1_11.txt	4	0.328033	0.000000	0.000000
M_ESKI_GC1_12.txt	4	0.321191	0.000000	0.000000
M_ESKI_GC1_13.txt	4	0.324519	0.000000	0.000000
M_ESKI_GC1_14.txt	5	0.314349	0.000000	0.000000
M_ESKI_GC1_15.txt	4	0.295118	0.000000	0.000000
M_ESKI_GC1_16.txt	4	0.347448	0.000000	0.000000
M_ESKI_GC1_17.txt	5	0.320451	0.000000	0.000000
M_ESKI_GC1_18.txt	4	0.340791	0.000000	0.000000
M_ESKI_GC1_19.txt	5	0.311391	0.000000	0.000000
M_ESKI_GC1_2.txt	4	0.303070	0.000000	0.000000
M_ESKI_GC1_20.txt	5	0.273114	0.000000	0.000000
M_ESKI_GC1_21.txt	5	0.304179	0.000000	0.000000
M_ESKI_GC1_22.txt	5	0.332840	0.000000	0.000000
M_ESKI_GC1_23.txt	5	0.277552	0.000000	0.000000
M_ESKI_GC1_24.txt	5	0.293639	0.000000	0.000000
M_ESKI_GC1_25.txt	3	0.350777	0.000000	0.000000
M_ESKI_GC1_26.txt	4	0.307877	0.000000	0.000000
M_ESKI_GC1_27.txt	5	0.304919	0.000000	0.000000
M_ESKI_GC1_28.txt	4	0.305288	0.000000	0.000000
M_ESKI_GC1_29.txt	3	0.304179	0.000000	0.000000
M_ESKI_GC1_3.txt	4	0.292714	0.000000	0.000000
M_ESKI_GC1_30.txt	4	0.318972	0.000000	0.000000
M_ESKI_GC1_31.txt	4	0.292345	0.000000	0.000000
M_ESKI_GC1_32.txt	5	0.312315	0.000000	0.000000
M_ESKI_GC1_33.txt	6	0.278291	0.000000	0.000000
M_ESKI_GC1_34.txt	4	0.325999	0.000000	0.000000
M_ESKI_GC1_35.txt	4	0.319157	0.000000	0.000000
M_ESKI_GC1_36.txt	4	0.347263	0.000000	0.000000
M_ESKI_GC1_37.txt	4	0.317308	0.000000	0.000000
M_ESKI_GC1_38.txt	4	0.321930	0.000000	0.000000
M_ESKI_GC1_39.txt	4	0.305658	0.000000	0.000000
M_ESKI_GC1_4.txt	5	0.295488	0.000000	0.000000
M_ESKI_GC1_40.txt	5	0.341716	0.000000	0.000000
M_ESKI_GC1_41.txt	4	0.325259	0.000000	0.000000
M_ESKI_GC1_42.txt	6	0.284763	0.000000	0.000000
M_ESKI_GC1_43.txt	4	0.302885	0.000000	0.000000
M_ESKI_GC1_44.txt	4	0.310651	0.000000	0.000000
M_ESKI_GC1_45.txt	4	0.301405	0.000000	0.000000
M_ESKI_GC1_46.txt	4	0.307322	0.000000	0.000000
M_ESKI_GC1_47.txt	4	0.294194	0.000000	0.000000
M_ESKI_GC1_48.txt	5	0.350407	0.000000	0.000000
M_ESKI_GC1_49.txt	5	0.322115	0.000000	0.000000
M_ESKI_GC1_5.txt	4	0.377404	0.000000	0.000000
M_ESKI_GC1_50.txt	4	0.330806	0.000000	0.000000
M_ESKI_GC1_51.txt	5	0.308432	0.000000	0.000000
M_ESKI_GC1_52.txt	4	0.308617	0.000000	0.000000
M_ESKI_GC1_53.txt	5	0.291235	0.000000	0.000000
M_ESKI_GC1_54.txt	5	0.329327	0.000000	0.000000
M_ESKI_GC1_55.txt	4	0.313240	0.000000	0.000000
M_ESKI_GC1_56.txt	5	0.289386	0.000000	0.000000
M_ESKI_GC1_57.txt	6	0.276812	0.000000	0.000000
M_ESKI_GC1_58.txt	4	0.287537	0.000000	0.000000
M_ESKI_GC1_59.txt	4	0.329697	0.000000	0.000000
M_ESKI_GC1_6.txt	3	0.291605	0.000000	0.000000
M_ESKI_GC1_60.txt	4	0.306398	0.000000	0.000000
M_ESKI_GC1_61.txt	5	0.267382	0.000000	0.000000
M_ESKI_GC1_62.txt	4	0.315274	0.000000	0.000000
M_ESKI_GC1_63.txt	5	0.309726	0.000000	0.000000
M_ESKI_GC1_64.txt	5	0.326738	0.000000	0.000000
M_ESKI_GC1_65.txt	5	0.286982	0.000000	0.000000
M_ESKI_GC1_66.txt	4	0.318602	0.000000	0.000000
M_ESKI_GC1_67.txt	5	0.320451	0.000000	0.000000
M_ESKI_GC1_68.txt	4	0.333210	0.000000	0.000000
M_ESKI_GC1_69.txt	4	0.325814	0.000000	0.000000
M_ESKI_GC1_7.txt	5	0.286243	0.000000	0.000000
M_ESKI_GC1_70.txt	4	0.320081	0.000000	0.000000
M_ESKI_GC1_71.txt	5	0.341161	0.000000	0.000000
M_ESKI_GC1_72.txt	5	0.294194	0.000000	0.000000
M_ESKI_GC1_73.txt	5	0.320081	0.000000	0.000000
M_ESKI_GC1_74.txt	5	0.343565	0.000000	0.000000
M_ESKI_GC1_75.txt	5	0.270525	0.000000	0.000000
M_ESKI_GC1_76.txt	5	0.290680	0.000000	0.000000
M_ESKI_GC1_77.txt	4	0.287907	0.000000	0.000000
M_ESKI_GC1_78.txt	4	0.276812	0.000000	0.000000
M_ESKI_GC1_79.txt	4	0.316198	0.000000	0.000000
M_ESKI_GC1_8.txt	4	0.346339	0.000000	0.000000
M_ESKI_GC1_80.txt	4	0.286428	0.000000	0.000000
M_ESKI_GC1_81.txt	6	0.301960	0.000000	0.000000
M_ESKI_GC1_82.txt	5	0.292714	0.000000	0.000000
M_ESKI_GC1_83.txt	4	0.313425	0.000000	0.000000
M_ESKI_GC1_84.txt	4	0.284578	0.000000	0.000000
M_ESKI_GC1_85.txt	4	0.301590	0.000000	0.000000
M_ESKI_GC1_86.txt	4	0.329142	0.000000	0.000000
M_ESKI_GC1_87.txt	5	0.320081	0.000000	0.000000
M_ESKI_GC1_88.txt	5	0.276442	0.000000	0.000000
M_ESKI_GC1_89.txt	5	0.330436	0.000000	0.000000
M_ESKI_GC1_9.txt	6	0.305288	0.000000	0.000000
M_ESKI_GC1_90.txt	5	0.290496	0.000000	0.000000
M_ESKI_GC1_91.txt	5	0.316013	0.000000	0.000000
M_ESKI_GC1_92.txt	3	0.308987	0.000000	0.000000
M_ESKI_GC1_93.txt	5	0.286797	0.000000	0.000000
M_ESKI_GC1_94.txt	4	0.320081	0.000000	0.000000
M_ESKI_GC1_95.txt	4	0.300481	0.000000	0.000000
M_ESKI_GC1_96.txt	5	0.282729	0.000000	0.000000
M_ESKI_GC1_97.txt	4	0.294194	0.000000	0.000000
M_ESKI_GC1_98.txt	5	0.300481	0.000000	0.000000
M_ESKI_GC1_99.txt	4	0.322670	0.000000	0.000000
M_FARIA_GC1_1.txt	4	0.344490	0.000000	0.000000
M_FARIA_GC1_10.txt	4	0.343265	0.000000	0.000000
M_FARIA_GC1_100.txt	4	0.307347	0.000000	0.000000
M_FARIA_GC1_11.txt	4	0.299184	0.000000	0.000000
M_FARIA_GC1_12.txt	4	0.299184	0.000000	0.000000
M_FARIA_GC1_13.txt	5	0.332653	0.000000	0.000000
M_FARIA_GC1_14.txt	4	0.328571	0.000000	0.000000
M_FARIA_GC1_15.txt	4	0.366939	0.000000	0.000000
M_FARIA_GC1_16.txt	4	0.318367	0.000000	0.000000
M_FARIA_GC1_17.txt	5	0.308980	0.000000	0.000000
M_FARIA_GC1_18.txt	5	0.317551	0.000000	0.000000
M_FARIA_GC1_19.txt	4	0.306122	0.000000	0.000000
M_FARIA_GC1_2.txt	5	0.326531	0.000000	0.000000
M_FARIA_GC1_20.txt	4	0.329388	0.000000	0.000000
M_FARIA_GC1_21.txt	4	0.370204	0.000000	0.000000
M_FARIA_GC1_22.txt	4	0.307347	0.000000	0.000000
M_FARIA_GC1_23.txt	5	0.301633	0.000000	0.000000
M_FARIA_GC1_24.txt	4	0.315510	0.000000	0.000000
M_FARIA_GC1_25.txt	5	0.334694	0.000000	0.000000
M_FARIA_GC1_26.txt	4	0.326531	0.000000	0.000000
M_FARIA_GC1_27.txt	5	0.291837	0.000000	0.000000
M_FARIA_GC1_28.txt	4	0.303265	0.000000	0.000000
M_FARIA_GC1_29.txt	5	0.332245	0.000000	0.000000
M_FARIA_GC1_3.txt	4	0.344898	0.000000	0.000000
M_FARIA_GC1_30.txt	4	0.353878	0.000000	0.000000
M_FARIA_GC1_31.txt	3	0.382857	0.000000	0.000000
M_FARIA_GC1_32.txt	5	0.316327	0.000000	0.000000
M_FARIA_GC1_33.txt	4	0.350612	0.000000	0.000000
M_FARIA_GC1_34.txt	4	0.328163	0.000000	0.000000
M_FARIA_GC1_35.txt	5	0.301633	0.000000	0.000000
M_FARIA_GC1_36.txt	5	0.352245	0.000000	0.000000
M_FARIA_GC1_37.txt	4	0.328571	0.000000	0.000000
M_FARIA_GC1_38.txt	5	0.300816	0.000000	0.000000
M_FARIA_GC1_39.txt	4	0.304082	0.000000	0.000000
M_FARIA_GC1_4.txt	5	0.364082	0.000000	0.000000
M_FARIA_GC1_40.txt	4	0.356327	0.000000	0.000000
M_FARIA_GC1_41.txt	4	0.356327	0.000000	0.000000
M_FARIA_GC1_42.txt	3	0.321224	0.000000	0.000000
M_FARIA_GC1_43.txt	5	0.282449	0.000000	0.000000
M_FARIA_GC1_44.txt	4	0.309796	0.000000	0.000000
M_FARIA_GC1_45.txt	5	0.300816	0.000000	0.000000
M_FARIA_GC1_46.txt	4	0.320408	0.000000	0.000000
M_FARIA_GC1_47.txt	4	0.329388	0.000000	0.000000
M_FARIA_GC1_48.txt	4	0.341224	0.000000	0.000000
M_FARIA_GC1_49.txt	4	0.348163	0.000000	0.000000
M_FARIA_GC1_5.txt	5	0.327347	0.000000	0.000000
M_FARIA_GC1_50.txt	5	0.330204	0.000000	0.000000
M_FARIA_GC1_51.txt	5	0.332653	0.000000	0.000000
M_FARIA_GC1_52.txt	4	0.391837	0.000000	0.000000
M_FARIA_GC1_53.txt	5	0.299184	0.000000	0.000000
M_FARIA_GC1_54.txt	5	0.306939	0.000000	0.000000
M_FARIA_GC1_55.txt	5	0.327755	0.000000	0.000000
M_FARIA_GC1_56.txt	5	0.281633	0.000000	0.000000
M_FARIA_GC1_57.txt	5	0.317959	0.000000	0.000000
M_FARIA_GC1_58.txt	4	0.312245	0.000000	0.000000
M_FARIA_GC1_59.txt	4	0.328571	0.000000	0.000000
M_FARIA_GC1_6.txt	4	0.322449	0.000000	0.000000
M_FARIA_GC1_60.txt	4	0.346531	0.000000	0.000000
M_FARIA_GC1_61.txt	4	0.283673	0.000000	0.000000
M_FARIA_GC1_62.txt	5	0.332653	0.000000	0.000000
M_FARIA_GC1_63.txt	5	0.313061	0.000000	0.000000
M_FARIA_GC1_64.txt	4	0.345714	0.000000	0.000000
M_FARIA_GC1_65.txt	6	0.308163	0.000000	0.000000
M_FARIA_GC1_66.txt	4	0.333061	0.000000	0.000000
M_FARIA_GC1_67.txt	4	0.357551	0.000000	0.000000
M_FARIA_GC1_68.txt	4	0.345714	0.000000	0.000000
M_FARIA_GC1_69.txt	4	0.328571	0.000000	0.000000
M_FARIA_GC1_7.txt	4	0.327347	0.000000	0.000000
M_FARIA_GC1_70.txt	5	0.306939	0.000000	0.000000
M_FARIA_GC1_71.txt	5	0.311837	0.000000	0.000000
M_FARIA_GC1_72.txt	5	0.299184	0.000000	0.000000
M_FARIA_GC1_73.txt	5	0.352245	0.000000	0.000000
M_FARIA_GC1_74.txt	4	0.376327	0.000000	0.000000
M_FARIA_GC1_75.txt	5	0.350612	0.000000	0.000000
M_FARIA_GC1_76.txt	5	0.310204	0.000000	0.000000
M_FARIA_GC1_77.txt	4	0.321633	0.000000	0.000000
M_FARIA_GC1_78.txt	4	0.348980	0.000000	0.000000
M_FARIA_GC1_79.txt	4	0.356327	0.000000	0.000000
M_FARIA_GC1_8.txt	4	0.358776	0.000000	0.000000
M_FARIA_GC1_80.txt	4	0.318776	0.000000	0.000000
M_FARIA_GC1_81.txt	3	0.395102	0.000000	0.000000
M_FARIA_GC1_82.txt	3	0.340000	0.000000	0.000000
M_FARIA_GC1_83.txt	4	0.325306	0.000000	0.000000
M_FARIA_GC1_84.txt	4	0.348980	0.000000	0.000000
M_FARIA_GC1_85.txt	5	0.320408	0.000000	0.000000
M_FARIA_GC1_86.txt	4	0.319592	0.000000	0.000000
M_FARIA_GC1_87.txt	4	0.313878	0.000000	0.000000
M_FARIA_GC1_88.txt	4	0.324490	0.000000	0.000000
M_FARIA_GC1_89.txt	5	0.336735	0.000000	0.000000
M_FARIA_GC1_9.txt	4	0.328571	0.000000	0.000000
M_FARIA_GC1_90.txt	4	0.315918	0.000000	0.000000
M_FARIA_GC1_91.txt	5	0.308980	0.000000	0.000000
M_FARIA_GC1_92.txt	4	0.307347	0.000000	0.000000
M_FARIA_GC1_93.txt	4	0.335918	0.000000	0.000000
M_FARIA_GC1_94.txt	4	0.314694	0.000000	0.000000
M_FARIA_GC1_95.txt	5	0.368571	0.000000	0.000000
M_FARIA_GC1_96.txt	5	0.330204	0.000000	0.000000
M_FARIA_GC1_97.txt	4	0.350612	0.000000	0.000000
M_FARIA_GC1_98.txt	4	0.312653	0.000000	0.000000
M_FARIA_GC1_99.txt	4	0.309388	0.000000	0.000000
M_gamage_GC1_1.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_10.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_100.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_11.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_12.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_13.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_14.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_15.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_16.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_17.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_18.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_19.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_2.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_20.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_21.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_22.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_23.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_24.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_25.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_26.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_27.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_28.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_29.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_3.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_30.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_31.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_32.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_33.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_34.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_35.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_36.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_37.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_38.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_39.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_4.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_40.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_41.txt	2	0.179688	0.000000	0.000000
M_gamage_GC1_42.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_43.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_44.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_45.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_46.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_47.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_48.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_49.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_5.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_50.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_51.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_52.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_53.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_54.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_55.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_56.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_57.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_58.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_59.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_6.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_60.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_61.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_62.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_63.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_64.txt	2	0.179688	0.000000	0.000000
M_gamage_GC1_65.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_66.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_67.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_68.txt	2	0.179688	0.000000	0.000000
M_gamage_GC1_69.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_7.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_70.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_71.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_72.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_73.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_74.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_75.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_76.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_77.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_78.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_79.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_8.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_80.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_81.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_82.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_83.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_84.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_85.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_86.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_87.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_88.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_89.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_9.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_90.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_91.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_92.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_93.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_94.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_95.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_96.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_97.txt	3	0.148438	0.000000	0.000000
M_gamage_GC1_98.txt	2	0.218750	0.000000	0.000000
M_gamage_GC1_99.txt	3	0.148438	0.000000	0.000000
M_goodridge_GC1_1.txt	2	0.276528	0.000000	0.000000
M_goodridge_GC1_10.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_100.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_11.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_12.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_13.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_14.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_15.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_16.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_17.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_18.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_19.txt	2	0.315417	0.000000	0.000000
M_goodridge_GC1_2.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_20.txt	2	0.315417	0.000000	0.000000
M_goodridge_GC1_21.txt	2	0.285417	0.000000	0.000000
M_goodridge_GC1_22.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_23.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_24.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_25.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_26.txt	2	0.276528	0.000000	0.000000
M_goodridge_GC1_27.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_28.txt	2	0.315417	0.000000	0.000000
M_goodridge_GC1_29.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_3.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_30.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_31.txt	2	0.315417	0.000000	0.000000
M_goodridge_GC1_32.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_33.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_34.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_35.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_36.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_37.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_38.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_39.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_4.txt	2	0.299861	0.000000	0.000000
M_goodridge_GC1_40.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_41.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_42.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_43.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_44.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_45.txt	2	0.315417	0.000000	0.000000
M_goodridge_GC1_46.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_47.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_48.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_49.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_5.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_50.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_51.txt	2	0.315417	0.000000	0.000000
M_goodridge_GC1_52.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_53.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_54.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_55.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_56.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_57.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_58.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_59.txt	2	0.285417	0.000000	0.000000
M_goodridge_GC1_6.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_60.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_61.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_62.txt	2	0.299861	0.000000	0.000000
M_goodridge_GC1_63.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_64.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_65.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_66.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_67.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_68.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_69.txt	2	0.299861	0.000000	0.000000
M_goodridge_GC1_7.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_70.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_71.txt	2	0.315417	0.000000	0.000000
M_goodridge_GC1_72.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_73.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_74.txt	2	0.315417	0.000000	0.000000
M_goodridge_GC1_75.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_76.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_77.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_78.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_79.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_8.txt	2	0.299861	0.000000	0.000000
M_goodridge_GC1_80.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_81.txt	2	0.299861	0.000000	0.000000
M_goodridge_GC1_82.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_83.txt	2	0.299861	0.000000	0.000000
M_goodridge_GC1_84.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_85.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_86.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_87.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_88.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_89.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_9.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_90.txt	2	0.309861	0.000000	0.000000
M_goodridge_GC1_91.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_92.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_93.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_94.txt	2	0.285417	0.000000	0.000000
M_goodridge_GC1_95.txt	2	0.316528	0.000000	0.000000
M_goodridge_GC1_96.txt	2	0.305417	0.000000	0.000000
M_goodridge_GC1_97.txt	2	0.313194	0.000000	0.000000
M_goodridge_GC1_98.txt	2	0.293194	0.000000	0.000000
M_goodridge_GC1_99.txt	2	0.316528	0.000000	0.000000
M_GOR_GC1_1.txt	8	0.364482	0.000000	0.000000
M_GOR_GC1_10.txt	8	0.367062	0.000000	0.000000
M_GOR_GC1_100.txt	7	0.365749	0.000000	0.000000
M_GOR_GC1_11.txt	7	0.375944	0.000000	0.000000
M_GOR_GC1_12.txt	8	0.356143	0.000000	0.000000
M_GOR_GC1_13.txt	8	0.367415	0.000000	0.000000
M_GOR_GC1_14.txt	9	0.339611	0.000000	0.000000
M_GOR_GC1_15.txt	7	0.361793	0.000000	0.000000
M_GOR_GC1_16.txt	8	0.350892	0.000000	0.000000
M_GOR_GC1_17.txt	9	0.368601	0.000000	0.000000
M_GOR_GC1_18.txt	7	0.370955	0.000000	0.000000
M_GOR_GC1_19.txt	7	0.349742	0.000000	0.000000
M_GOR_GC1_2.txt	7	0.382399	0.000000	0.000000
M_GOR_GC1_20.txt	8	0.347180	0.000000	0.000000
M_GOR_GC1_21.txt	7	0.367144	0.000000	0.000000
