"Cabralea_canjerana"	"Trema_micrantha"	"Trichilia_clauseni"	"Protium_heptaphyllum"	"Chamissoa_altissima"	"Ixora_venulosa"	"Dendropanax_cuneatum"	"Chiroxiphia_caudata"	"Manacus_manacus"	"Vireo_olivaceus"	"Saltator_similis"	"Myiodynastes_maculatus"	"Tachyphonus_coronatus"	"Pitangus_sulphuratus"	"Turdus_leucomelas"	"Trichothraupis_melanops"	"Turdus_rufiventris"	"Tyrannus_savanna"	"Cyclarhis_gujanensis"	"Dacnis_cayana"	"Empidonomus_varius"	"Myiarchus_ferox"	"Myiophobus_fasciatus"	"Turdus_amaurochalinus"	"Tyrannus_melancholicus"
"Saltator_similis"	0.015132310034128	0.209317687979881	0.0770260298915544	0.212012692968274	0.00800668074289186	0.0412284152963254	0.103942849753612	0.0541007641170674	0.0996440501713381	0.0270072331171167	1.08550025440738	0.00178027176872094	0.0309753161724965	0.00133520382654071	0.00118684784581396	0.00402867097234282	0.0132507933105171	0.000296711961453491	0.00202700078661985	0.000148355980726745	0.000148355980726745	0.000148355980726745	0.00866190414613431	0.00294488680688038	0.000148355980726745
"Myiodynastes_maculatus"	0.627413549236489	0.0144474573495594	0.0177268621786121	0.0022788522220984	0.00239940081175982	0.00178810578174566	0.000612439086402463	0.0286906526539695	0.00947405732118497	0.0726795862456354	0.00252205167235467	1.0738133587337	0.00282399282173312	0.0553600190502784	0.0492089058224697	0.00106634657606133	0.00014242826388115	0.0123022264556174	0.000466496373121372	0.00615111322780872	0.00615111322780871	0.00615111322780871	5.10365905335386e-05	0.000127721841553261	0.00615111322780871
"Tachyphonus_coronatus"	0.0240039389847315	0.354534574602762	0.151199480663597	0.0634945701422164	0.057382844333507	0.00902819537178432	0.00702306256806909	0.0813108657317261	0.074321531427108	0.0510251818497335	0.0438816979110367	0.00282399282173312	1.04705529525107	0.00211799461629984	0.00188266188115541	0.0183246447850503	0.00396841063388852	0.000470665470288854	0.0039789337016736	0.000235332735144427	0.000235332735144427	0.000235332735144427	0.000585255214005757	0.000644871097984594	0.000235332735144427
"Pitangus_sulphuratus"	0.627413549236489	0.0144474573495594	0.0177268621786121	0.0022788522220984	0.00239940081175982	0.00178810578174566	0.000612439086402463	0.0286906526539695	0.00947405732118497	0.0726795862456354	0.00252205167235467	0.0738133587337046	0.00282399282173312	1.05536001905028	0.0492089058224697	0.00106634657606133	0.00014242826388115	0.0123022264556174	0.000466496373121372	0.00615111322780872	0.00615111322780871	0.00615111322780871	5.10365905335386e-05	0.000127721841553261	0.00615111322780871
"Turdus_leucomelas"	0.627413549236489	0.0144474573495594	0.0177268621786121	0.0022788522220984	0.00239940081175982	0.00178810578174566	0.000612439086402463	0.0286906526539695	0.00947405732118497	0.0726795862456354	0.00252205167235467	0.0738133587337046	0.00282399282173312	0.0553600190502784	1.04920890582247	0.00106634657606133	0.00014242826388115	0.0123022264556174	0.000466496373121372	0.00615111322780872	0.00615111322780871	0.00615111322780871	5.10365905335386e-05	0.000127721841553261	0.00615111322780871
"Trichothraupis_melanops"	0.0181278917930426	0.0457436754396308	0.110488296584794	0.00949681756142173	0.474496117224578	0.00587425753865758	0.00243961052454221	0.086646339809464	0.0346006009162818	0.03214653564606	0.0114145677549713	0.00213269315212266	0.0366492895701007	0.00159951986409199	0.00142179543474844	1.12153161605838	0.000593551097588858	0.000355448858687109	0.00290758675223142	0.000177724429343555	0.000177724429343555	0.000177724429343555	0.000203300877045184	0.000419589824189828	0.000177724429343555
"Turdus_rufiventris"	0.00726384145793864	0.0618830318695964	0.0123200772279934	0.552442884418668	0.00582576293654067	0.011792735344066	0.0151383334118638	0.0313210583863663	0.11880633795719	0.00553482327838224	0.112631743139395	0.000854569583286899	0.0238104638033311	0.000640927187465174	0.000569713055524599	0.00178065329276657	1.03452768027617	0.00014242826388115	0.000324212558631406	7.12141319405749e-05	7.12141319405749e-05	7.12141319405749e-05	0.00126152778432198	0.000842338238861857	7.12141319405749e-05
"Tyrannus_savanna"	0.627413549236489	0.0144474573495594	0.0177268621786121	0.0022788522220984	0.00239940081175982	0.00178810578174566	0.000612439086402463	0.0286906526539695	0.00947405732118497	0.0726795862456354	0.00252205167235467	0.0738133587337046	0.00282399282173312	0.0553600190502784	0.0492089058224697	0.00106634657606133	0.00014242826388115	1.01230222645562	0.000466496373121372	0.00615111322780871	0.00615111322780871	0.00615111322780871	5.10365905335386e-05	0.000127721841553261	0.00615111322780871
"Cyclarhis_gujanensis"	0.04758263005838	0.0389753856463975	0.551091209383267	0.010374801876205	0.0117724810658419	0.00327684021010663	0.00359331842646853	0.0400833248696154	0.0104804867813333	0.151106081735723	0.0344590133725375	0.00559795647745647	0.0477472044200832	0.00419846735809235	0.00373197098497098	0.0174455205133885	0.000648425117262811	0.000932992746242744	1.01450240024693	0.000466496373121372	0.000466496373121372	0.000466496373121372	0.000299443202205711	0.000234060015007617	0.000466496373121372
"Dacnis_cayana"	0.627413549236489	0.0144474573495594	0.0177268621786121	0.0022788522220984	0.00239940081175982	0.00178810578174566	0.000612439086402463	0.0286906526539695	0.00947405732118498	0.0726795862456354	0.00252205167235467	0.0738133587337046	0.00282399282173312	0.0553600190502784	0.0492089058224697	0.00106634657606133	0.00014242826388115	0.0123022264556174	0.000466496373121372	1.00615111322781	0.00615111322780871	0.00615111322780871	5.10365905335386e-05	0.000127721841553261	0.00615111322780871
"Empidonomus_varius"	0.627413549236489	0.0144474573495594	0.0177268621786121	0.0022788522220984	0.00239940081175982	0.00178810578174566	0.000612439086402463	0.0286906526539696	0.00947405732118498	0.0726795862456354	0.00252205167235467	0.0738133587337046	0.00282399282173312	0.0553600190502784	0.0492089058224697	0.00106634657606133	0.00014242826388115	0.0123022264556174	0.000466496373121372	0.00615111322780871	1.00615111322781	0.00615111322780871	5.10365905335386e-05	0.000127721841553261	0.00615111322780871
"Myiarchus_ferox"	0.627413549236489	0.0144474573495594	0.0177268621786121	0.0022788522220984	0.00239940081175982	0.00178810578174566	0.000612439086402463	0.0286906526539696	0.00947405732118498	0.0726795862456354	0.00252205167235467	0.0738133587337046	0.00282399282173312	0.0553600190502784	0.0492089058224697	0.00106634657606133	0.00014242826388115	0.0123022264556174	0.000466496373121372	0.00615111322780871	0.00615111322780871	1.00615111322781	5.10365905335386e-05	0.000127721841553261	0.00615111322780871
"Myiophobus_fasciatus"	0.00520573223442094	0.0548126981056551	0.011378841683817	0.0403688890983035	0.00368144824026158	0.0115510339922953	0.539668023311913	0.0136251910303256	0.108913985822602	0.00489272959367372	0.147252370484283	0.000612439086402463	0.00702306256806909	0.000459329314801847	0.000408292724268309	0.00121980526227111	0.00252305556864397	0.000102073181067077	0.000299443202205711	5.10365905335386e-05	5.10365905335386e-05	5.10365905335386e-05	1.04497233527599	0.000825073856592519	5.10365905335386e-05
"Turdus_amaurochalinus"	0.0130276278384327	0.0672076580977344	0.00889428057028944	0.0269548236435794	0.0091339157205254	0.531547474516995	0.00990088627911023	0.0906012647074052	0.131846497652828	0.00538475158027752	0.0500630757169665	0.00153266209863914	0.00773845317581514	0.00114949657397935	0.00102177473242609	0.00251753894513896	0.00168467647772371	0.000255443683106523	0.000234060015007617	0.000127721841553261	0.000127721841553261	0.000127721841553261	0.000825073856592519	1.03796767675121	0.000127721841553261
"Tyrannus_melancholicus"	0.627413549236489	0.0144474573495594	0.0177268621786121	0.0022788522220984	0.00239940081175982	0.00178810578174566	0.000612439086402463	0.0286906526539696	0.00947405732118498	0.0726795862456354	0.00252205167235467	0.0738133587337046	0.00282399282173312	0.0553600190502784	0.0492089058224697	0.00106634657606133	0.00014242826388115	0.0123022264556174	0.000466496373121372	0.00615111322780871	0.00615111322780871	0.00615111322780871	5.10365905335386e-05	0.000127721841553261	1.00615111322781
