"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Northea_hornei"	"Paragenipa_wrightii"	"Erythroxylum_sechellarum"	"Pittosporum_senacia"	"Memecylon_eleagni"	"Colea_seychellarum"	"Lasioglossum_mahense"	"Apis_mellifera"	"Phelsuma_sp1_M_PL_099"	"Rhiparida_seychellensis"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_099"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_099"	"Unidentified_sp4_M_PL_099"	"Melanostoma_annulipes"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_099"	"Mabuya_sechellensis"	"Pachycerina_seychellensis"	"Tricimba_seychellensis"	"Ceratina_tabescens"	"Forcipomyia_sp1_M_PL_099"	"Lygistorrhina_sp1_M_PL_099"
"Phelsuma_sp1_M_PL_099"	0.169899156981826	0.0206206271896186	0.334165221435485	0.0681876177357546	0.00500897093024612	0.0055978161604684	0.00258344723027617	0.0606038090029915	0.0954970907729971	0.0909326648530195	1.05528621493745	0.00653223871270887	0.00332977557603685	0.00332977557603685	0.00542231352069659	0.0222057965504544	0.00642449450337206	0.00242605665592075	0.000824825087584745	0.0237989021753607	0.000618618815688559	0.014528922671108	0.000412412543792372	0.00110992519201228	0.0002544461891122	0.000206206271896186	0.000192652728086389
"Rhiparida_seychellensis"	0.520740079520783	0.100727900839603	0.011027696148836	0.0109421121878463	0.00942296814190016	0.00835920352029472	0.00429274223595768	0.00115396407144545	0.202909614185605	0.0343021609874525	0.00734876855179748	1.02039653728843	0.0113315191452006	0.0113315191452006	0.016619364240025	0.00273375559171614	0.00168563085843759	0.00856162510519641	0.00402911603358411	0.00104102440397839	0.00302183702518808	0.000479465049949392	0.00201455801679205	0.0037771730484002	0.000379963796377033	0.00100727900839603	0.000362421851611544
"Cratopus_aurostriatus"	0.325156147143188	0.300181437443952	0.00948995802686156	0.0102629504240873	0.00894174558354246	0.007752747201349	0.00407293382036903	0.000808747023317288	0.192571059810779	0.024438223364454	0.00499466336405528	0.0151086921936008	1.01419410504582	0.0141941050458162	0.0103773238449954	0.0066225390549787	0.0015888788925563	0.0124645510716503	0.0120072574977581	0.000920761789161056	0.00900544312331855	0.000412606870733111	0.00600362874887904	0.00473136834860541	0.000352397600061318	0.00300181437443952	0.00034391329167471
"Hemipyrellia_germana"	0.325156147143188	0.300181437443952	0.00948995802686156	0.0102629504240873	0.00894174558354246	0.007752747201349	0.00407293382036903	0.000808747023317288	0.192571059810779	0.024438223364454	0.00499466336405528	0.0151086921936008	0.0141941050458162	1.01419410504582	0.0103773238449954	0.0066225390549787	0.0015888788925563	0.0124645510716503	0.0120072574977581	0.000920761789161056	0.00900544312331855	0.000412606870733111	0.00600362874887904	0.00473136834860541	0.000352397600061318	0.00300181437443952	0.00034391329167471
"Unidentified_sp2_M_PL_099"	0.585934723646649	0.034243388638153	0.0115402755228275	0.0111684994424326	0.00958337566135272	0.00856135562660996	0.00436601170782056	0.0012690364208215	0.206355798977213	0.0375901401951187	0.00813347028104488	0.0221591523200333	0.0103773238449954	0.0103773238449954	1.0187000443717	0.00143749443729529	0.00171788151373136	0.00726064978304511	0.00136973554552612	0.00108111194225084	0.00102730165914459	0.000501751109688153	0.000684867772763061	0.00345910794833179	0.000389152528482271	0.00034243388638153	0.000368591371590489
"Neophyllomyza_approximatonervis"	0.0540497908423029	0.236151673453242	0.350831503087225	0.0100922629056419	0.00442975198426651	0.00521075232054358	0.00204194918244782	0.00385898289099618	0.0944072258100485	0.0753665488537339	0.0399704337908179	0.00437400894674583	0.00794704686597444	0.00794704686597444	0.00172499332475435	1.0276033488878	0.00123103129398052	0.00765954797851539	0.00944606693812969	0.0231771466806627	0.00708455020359727	0.0152535436124881	0.00472303346906485	0.00264901562199148	0.000236852378206526	0.00236151673453242	0.000170375076317943
"Unidentified_sp1_M_PL_099"	0.064592344916299	0.0291975254276248	0.00992190537656312	0.326462400748338	0.11732758802541	0.00921422793372839	0.109164137403758	0.000786536834944765	0.242193184929259	0.00662801969194771	0.0115640901060697	0.00269700937350015	0.00190665467106756	0.00190665467106756	0.00206145781647763	0.00123103129398053	1.04241511693813	0.00156307836832129	0.00116790101710499	0.0102489161015556	0.000875925762828744	0.000431387190285353	0.000583950508552496	0.000635551557022519	0.000418828542442199	0.000291975254276248	0.00451259953943886
"Unidentified_sp4_M_PL_099"	0.273000431842496	0.353369047205112	0.00907989452766836	0.0100818406204182	0.00881341956798041	0.0075910255162968	0.00401431824287872	0.000716689143816446	0.189814111977492	0.0218078399983211	0.00436690198065736	0.0136986001683143	0.0149574612859804	0.0149574612859804	0.00871277973965413	0.00765954797851539	0.00156307836832129	1.01350533132937	0.0141347618882045	0.0008886917585431	0.0106010714161533	0.000394778022942103	0.00706738094410223	0.00498582042866014	0.000345046614377127	0.00353369047205112	0.000338977675691554
"Melanostoma_annulipes"	0.0643775706397277	0.566119486249751	0.0074396405308956	0.00935740140574186	0.0083001155057322	0.00694413877608803	0.00377985593291749	0.000348457625813078	0.178786320644345	0.0112863065337893	0.00185585644706568	0.00805823206716822	0.0180108862466371	0.0180108862466371	0.00205460331828918	0.0118075836726621	0.00145987627138124	0.0176684523602556	1.02264477944999	0.000760411636071277	0.0169835845874925	0.00032346263177807	0.011322389724995	0.00600362874887904	0.000315642671640365	0.00566119486249751	0.000319235211758931
"Nectarinia_dussumieri"	0.0508122612857893	0.0190102909017819	0.438398822169489	0.140075259354213	0.00520197221881361	0.00520994009595164	0.00301785077580094	0.0049402698648266	0.0854474241448392	0.0904087262736995	0.0535475298945616	0.00208204880795678	0.00138114268374158	0.00138114268374158	0.00162166791337625	0.0289714333508284	0.0128111451269445	0.00111086469817888	0.000760411636071277	1.03271108810203	0.000570308727053458	0.0190608183551952	0.000380205818035638	0.000460380894580528	0.000236815458906893	0.000190102909017819	0.000200075854569754
"Unidentified_sp3_M_PL_099"	0.0643775706397277	0.566119486249751	0.0074396405308956	0.00935740140574186	0.0083001155057322	0.00694413877608803	0.00377985593291749	0.000348457625813078	0.178786320644345	0.0112863065337893	0.00185585644706568	0.00805823206716822	0.0180108862466371	0.0180108862466371	0.00205460331828918	0.0118075836726621	0.00145987627138124	0.0176684523602556	0.02264477944999	0.000760411636071276	1.01698358458749	0.00032346263177807	0.011322389724995	0.00600362874887904	0.000315642671640365	0.00566119486249751	0.000319235211758931
"Mabuya_sechellensis"	0.0471646043106864	0.0161731315889035	0.579759411458112	0.0105821705722419	0.00184950963662272	0.00405516135018061	0.000883344682134703	0.00619933306778491	0.0381544959205175	0.118086710400364	0.0653801520199861	0.00191786019979757	0.00123782061219933	0.00123782061219933	0.00150525332906446	0.0381338590312202	0.00107846797571338	0.000986945057355257	0.000646925263556139	0.0381216367103904	0.000485193947667104	1.02520693093296	0.00032346263177807	0.000412606870733111	0.000184325515917301	0.000161731315889035	7.11349860239506e-05
"Pachycerina_seychellensis"	0.0643775706397277	0.566119486249751	0.0074396405308956	0.00935740140574187	0.00830011550573221	0.00694413877608803	0.00377985593291749	0.000348457625813078	0.178786320644345	0.0112863065337893	0.00185585644706568	0.00805823206716822	0.0180108862466371	0.0180108862466371	0.00205460331828918	0.0118075836726621	0.00145987627138124	0.0176684523602556	0.02264477944999	0.000760411636071277	0.0169835845874925	0.00032346263177807	1.01132238972499	0.00600362874887904	0.000315642671640365	0.00566119486249751	0.000319235211758931
"Tricimba_seychellensis"	0.325156147143188	0.300181437443952	0.00948995802686155	0.0102629504240873	0.00894174558354246	0.00775274720134899	0.00407293382036903	0.000808747023317288	0.192571059810779	0.024438223364454	0.00499466336405528	0.0151086921936008	0.0141941050458162	0.0141941050458162	0.0103773238449954	0.0066225390549787	0.0015888788925563	0.0124645510716503	0.0120072574977581	0.000920761789161056	0.00900544312331855	0.000412606870733111	0.00600362874887904	1.00473136834861	0.000352397600061318	0.00300181437443952	0.00034391329167471
"Ceratina_tabescens"	0.0731606753546669	0.0315642671640365	0.00847897373219583	0.0134056997877727	0.0119262729789201	0.521916578038313	0.00543100850042939	0.000783191110332349	0.256902436077048	0.0301745287257074	0.0022900157020098	0.00303971037101626	0.00211438560036791	0.00211438560036791	0.00233491517089363	0.00118426189103263	0.002094142712211	0.00172523307188564	0.00126257068656146	0.000947261835627571	0.000946928014921096	0.000368651031834601	0.000631285343280731	0.000704795200122636	1.02372348081992	0.000315642671640365	0.000458702806881543
"Forcipomyia_sp1_M_PL_099"	0.0643775706397277	0.566119486249751	0.0074396405308956	0.00935740140574186	0.0083001155057322	0.00694413877608803	0.00377985593291749	0.000348457625813078	0.178786320644345	0.0112863065337893	0.00185585644706568	0.00805823206716822	0.0180108862466371	0.0180108862466371	0.00205460331828918	0.0118075836726621	0.00145987627138124	0.0176684523602556	0.02264477944999	0.000760411636071276	0.0169835845874925	0.00032346263177807	0.011322389724995	0.00600362874887904	0.000315642671640365	1.0056611948625	0.000319235211758931
"Lygistorrhina_sp1_M_PL_099"	0.069295177859012	0.0319235211758931	0.00327220935710173	0.0199545476470436	0.524244773743359	0.0100914617513939	0.00766850145578494	0.000216473677078434	0.266280322954423	0.00552677639962102	0.0017338745527775	0.00289937481289236	0.00206347975004826	0.00206347975004826	0.00221154822954294	0.000851875381589714	0.0225629976971943	0.00169488837845777	0.00127694084703572	0.000800303418279016	0.000957705635276793	0.000142269972047901	0.000638470423517862	0.00068782658334942	0.000458702806881542	0.000319235211758931	1.02016326052859
