"Psiadia_terebinthina"	"Gaertnera_sp1_M_PL_079"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Antidesma_madagascariense"	"Psathura_terniflora"	"Tabernaemontana_persicarifolia"	"Labourdonnaisia_callophylloides"	"Euodia_obtusifolia"	"Tristhema_mauritiana"	"Olea_lancea"	"Psidium_cattleianum"	"Villa_unifasciata"	"Nacoleia_sp1_M_PL_079"	"Chaetocnema_sp1_M_PL_079"	"Technomyrmex_albipes"	"Ahasverus_advena"	"Apis_mellifera"	"Dysauxes_florida"	"Brachymyrmex_sp1_M_PL_079"	"Allograpta_nasuta"	"Polistes_hebraeus"	"Syritta_nigrofemorata"	"Chrysomya_megacephala"	"Miridae_sp1_M_PL_079"	"Orthellia_albigena"	"Pachycerina_crinicornis"	"Phalanta_phalantha"	"Phorinia_sp1_M_PL_079"	"Stomorhina_lunata"
"Psidium_cattleianum"	0.0417673443451843	0.0412323419659795	0.058922254943898	0.000533269714755004	0.00133925173672753	0.0831248596153216	0.00292137349721762	0.00119089756006382	0.000956716001284683	0.0357688319833769	0.0327880959847622	1.03278809598476	0.590185727725719	0.0209563466232846	0.00892934934532371	0.000664675499920806	0.0122939278635117	0.00416814146022338	0.00923695722732959	7.99904572132506e-05	0.00306321580545934	0.00274882279773196	0.00219828128132549	2.66634857377502e-05	0.00109914064066274	0.0019640751647966	0.0019640751647966	0.00596147199722948	2.66634857377502e-05	0.00109914064066274
"Villa_unifasciata"	0.0835346886903685	0.0824646839319589	0.117844509887796	0.00106653942951001	0.00267850347345507	0.166249719230643	0.00584274699443524	0.00238179512012765	0.00191343200256937	0.0715376639667538	0.0655761919695243	0.0655761919695243	1.18037145545144	0.0419126932465693	0.0178586986906474	0.00132935099984161	0.0245878557270235	0.00833628292044676	0.0184739144546592	0.000159980914426501	0.00612643161091869	0.00549764559546393	0.00439656256265098	5.33269714755004e-05	0.00219828128132549	0.0039281503295932	0.0039281503295932	0.011922943994459	5.33269714755004e-05	0.00219828128132549
"Nacoleia_sp1_M_PL_079"	0.0187833515750749	0.342273547428525	0.169620147440327	0.00146411064373622	0.000314913499065858	0.0067459840169836	0.111674670161693	0.00413257189964575	0.00356059971534669	0.00285768363044791	0.00261954332791058	0.00261954332791058	0.0471517799023905	1.15321675142769	0.0332322640099024	0.000424036086691352	0.0401734415466651	0.0144640016487601	0.00157700557765719	0.000219616596560433	0.00614830364033742	0.022818236495235	0.000988597451319735	7.32055321868112e-05	0.000494298725659867	0.00565400491467756	0.00565400491467756	0.000476280605074651	7.32055321868112e-05	0.000494298725659867
"Chaetocnema_sp1_M_PL_079"	0.316828619957715	0.0146646175534664	0.0132370520828136	0.0502753108567156	0.00564586891271252	0.00538839237487257	0.127261619013132	0.00572133703640194	0.123701019297785	0.00139158691095954	0.00127562133504624	0.00127562133504624	0.0229611840308324	0.0379797302970313	1.15454284677933	0.01240750755164	0.0110325911942963	0.0200246796274068	0.0175947122980557	0.00754129662850733	0.00877883033147225	0.00097764117023109	0.0166751905240903	0.00251376554283578	0.00833759526204514	0.000441235069427119	0.000441235069427119	0.00023193115182659	0.00251376554283578	0.00833759526204514
"Technomyrmex_albipes"	0.0131988170319525	0.000467466306541925	0.000592157912520149	0.30601199312231	0.33748307377614	0.00401335293409963	0.00213859060638856	0.000236752263615715	0.00206791792527333	0.000161133454526256	0.000147705666649068	0.000147705666649068	0.00265870199968322	0.000753841931895737	0.0193005673025511	1.20182034603119	0.000461612485952629	0.000828632922655003	0.0291527101398157	0.0459017989683465	0.000367075887398545	3.11644204361283e-05	0.000694674580629081	0.0153005996561155	0.00034733729031454	1.9738597084005e-05	1.9738597084005e-05	2.6855575754376e-05	0.0153005996561155	0.00034733729031454
"Ahasverus_advena"	0.0981885865473374	0.110630941970942	0.419194097496219	0.00105135029698831	0.000919756099813725	0.00953627154305331	0.0109727213016346	0.00295183947009825	0.00236412668449206	0.00383187361979586	0.00351255081814621	0.00351255081814621	0.0632259147266318	0.0918250092495203	0.0220651823885925	0.000593501767653381	1.07613729115403	0.0103314381453439	0.00603915598150229	0.000157702544548246	0.0165570467555056	0.00737539613139611	0.0051678203445967	5.25675148494155e-05	0.00258391017229835	0.0139731365832073	0.0139731365832073	0.000638645603299311	5.25675148494155e-05	0.00258391017229835
"Apis_mellifera"	0.195216791205483	0.0989913802633728	0.0113666489448388	0.00190524174024709	0.00164240841173112	0.00432371198237104	0.00739043170203576	0.337858093544543	0.00429100277730145	0.00129916097461508	0.00119089756006382	0.00119089756006382	0.0214361560811488	0.033060575197166	0.0400493592548136	0.00106538518627072	0.0103314381453439	1.1825033274059	0.0107717446576918	0.000285786261037063	0.00551617227725294	0.00659942535089152	0.0102745679581833	9.52620870123543e-05	0.00513728397909165	0.000378888298161294	0.000378888298161294	0.000216526829102513	9.52620870123543e-05	0.00513728397909165
"Dysauxes_florida"	0.301429706299384	0.00878686807078799	0.0140596000390821	0.0191722218367598	0.14822196827336	0.141547720970137	0.00718939420339233	0.00538587232884591	0.00659801711177088	0.00503834030581614	0.00461847861366479	0.00461847861366479	0.0831326150459663	0.00630802231062876	0.061581493043195	0.0655935978145854	0.010568522967629	0.0188505531509607	1.0400121954878	0.00287583327551397	0.00840101402672513	0.000585791204719199	0.0158647213841781	0.00095861109183799	0.00793236069208906	0.000468653334636069	0.000468653334636069	0.000839723384302689	0.00095861109183799	0.00793236069208906
"Brachymyrmex_sp1_M_PL_079"	0.0105606825167293	0.00047241379370383	0.00044587667808269	0.607837808095599	0.0387308046862078	0.000612622974607746	0.00388045661253389	0.000190524174024709	0.00377064831425367	5.81748779732732e-05	5.33269714755004e-05	5.33269714755004e-05	0.000959885486559008	0.00117128851498898	0.0351927175997009	0.13770539690504	0.000367972603945908	0.00066683460908648	0.00383444436735196	1.09117567121434	0.000292775253744755	3.14942529135887e-05	0.000555825395617332	0.0303918904047799	0.000277912697808666	1.48625559360897e-05	1.48625559360897e-05	9.69581299554554e-06	0.0303918904047799	0.000277912697808666
"Allograpta_nasuta"	0.299735996653978	0.023188141814905	0.295733617188852	0.00292775253744755	0.00255909836592946	0.00975829302032964	0.0111953504788573	0.00551617227725294	0.00658412274860419	0.00334168996959201	0.00306321580545934	0.00306321580545934	0.0551378844982682	0.0491864291226994	0.0614518123203058	0.00165184149329345	0.0579496636442698	0.0193066029703853	0.0168020280534503	0.000439162880617133	1.01774557662526	0.00154587612099367	0.015775578771262	0.000146387626872378	0.007887789385631	0.00985778723962839	0.00985778723962839	0.000556948328265335	0.000146387626872378	0.007887789385631
"Polistes_hebraeus"	0.0108538779191247	0.576810579602671	0.0378074326410274	0.000314942529135886	0.00018540332672496	0.00701850479550971	0.0178469082490996	0.00659942535089152	0.000733230877673317	0.00299871577934396	0.00274882279773196	0.00274882279773196	0.0494788103591754	0.18254589196188	0.00684348819161763	0.000140239891962577	0.0258138864598864	0.0230979887281203	0.0011715824094384	4.7241379370383e-05	0.00154587612099367	1.03845403864018	0.00057125673258551	1.57471264567943e-05	0.000285628366292755	0.00126024775470091	0.00126024775470091	0.000499785963223993	1.57471264567943e-05	0.000285628366292755
"Syritta_nigrofemorata"	0.580223434656886	0.00856885098878264	0.0151962305140028	0.00555825395617331	0.00483452357183088	0.00946188354935825	0.0132478409815575	0.0102745679581833	0.0125063928930677	0.00239812503417326	0.00219828128132549	0.00219828128132549	0.0395690630638588	0.00790877961055787	0.116726333668632	0.00312603561283087	0.0180873712060885	0.0359609878536416	0.0317294427683563	0.000833738093425997	0.015775578771262	0.00057125673258551	1.03053807550826	0.000277912697808666	0.0152690377541286	0.000506541017133426	0.000506541017133426	0.000399687505695543	0.000277912697808666	0.0152690377541286
"Chrysomya_megacephala"	0.0105606825167293	0.00047241379370383	0.00044587667808269	0.607837808095599	0.0387308046862078	0.000612622974607746	0.00388045661253388	0.000190524174024709	0.00377064831425367	5.81748779732732e-05	5.33269714755005e-05	5.33269714755005e-05	0.000959885486559008	0.00117128851498898	0.0351927175997009	0.13770539690504	0.000367972603945908	0.00066683460908648	0.00383444436735196	0.0911756712143398	0.000292775253744755	3.14942529135887e-05	0.000555825395617332	1.03039189040478	0.000277912697808666	1.48625559360897e-05	1.48625559360897e-05	9.69581299554554e-06	0.0303918904047799	0.000277912697808666
"Miridae_sp1_M_PL_079"	0.580223434656886	0.00856885098878265	0.0151962305140028	0.00555825395617331	0.00483452357183088	0.00946188354935825	0.0132478409815575	0.0102745679581833	0.0125063928930677	0.00239812503417326	0.00219828128132549	0.00219828128132549	0.0395690630638588	0.00790877961055787	0.116726333668632	0.00312603561283087	0.0180873712060885	0.0359609878536416	0.0317294427683563	0.000833738093425997	0.015775578771262	0.00057125673258551	0.0305380755082572	0.000277912697808666	1.01526903775413	0.000506541017133426	0.000506541017133426	0.000399687505695543	0.000277912697808666	0.0152690377541286
"Orthellia_albigena"	0.0192485586510702	0.0378074326410274	0.576271003863701	0.000297251118721793	0.000283673160028047	0.010054702491301	0.00914285997615701	0.000757776596322588	0.000661852604140678	0.00428525490501077	0.0039281503295932	0.0039281503295932	0.0707067059326776	0.0904640786348409	0.00617729097197966	0.000177647373756045	0.0978119560824511	0.00265221808712906	0.00187461333854428	4.4587667808269e-05	0.0197155744792568	0.00252049550940183	0.00101308203426685	1.48625559360897e-05	0.000506541017133426	1.01920903346212	0.0192090334621234	0.000714209150835128	1.48625559360897e-05	0.000506541017133426
"Pachycerina_crinicornis"	0.0192485586510702	0.0378074326410274	0.576271003863701	0.000297251118721794	0.000283673160028047	0.010054702491301	0.00914285997615701	0.000757776596322588	0.000661852604140678	0.00428525490501077	0.0039281503295932	0.0039281503295932	0.0707067059326777	0.0904640786348409	0.00617729097197966	0.000177647373756045	0.0978119560824511	0.00265221808712906	0.00187461333854428	4.4587667808269e-05	0.0197155744792568	0.00252049550940183	0.00101308203426685	1.48625559360897e-05	0.000506541017133426	0.0192090334621234	1.01920903346212	0.000714209150835128	1.48625559360897e-05	0.000506541017133426
"Phalanta_phalantha"	0.0151881252164306	0.0149935788967198	0.0214262745250538	0.000193916259910911	0.000487000631537285	0.0302272216782988	0.00106231763535186	0.000433053658205027	0.000347896727739885	0.558461393448501	0.011922943994459	0.011922943994459	0.214612991900261	0.00762048968119442	0.00324703612557226	0.000241700181789384	0.00447051922309517	0.00151568780371759	0.00335889353721076	2.90874389866366e-05	0.00111389665653067	0.000999571926447987	0.000799375011391086	9.69581299554554e-06	0.000399687505695543	0.000714209150835128	0.000714209150835128	1.09307689890808	9.69581299554554e-06	0.000399687505695543
"Phorinia_sp1_M_PL_079"	0.0105606825167293	0.00047241379370383	0.00044587667808269	0.607837808095599	0.0387308046862078	0.000612622974607746	0.00388045661253388	0.000190524174024709	0.00377064831425367	5.81748779732732e-05	5.33269714755005e-05	5.33269714755005e-05	0.000959885486559008	0.00117128851498898	0.0351927175997009	0.13770539690504	0.000367972603945908	0.00066683460908648	0.00383444436735196	0.0911756712143398	0.000292775253744755	3.14942529135887e-05	0.000555825395617331	0.0303918904047799	0.000277912697808666	1.48625559360897e-05	1.48625559360897e-05	9.69581299554554e-06	1.03039189040478	0.000277912697808666
"Stomorhina_lunata"	0.580223434656886	0.00856885098878265	0.0151962305140028	0.00555825395617331	0.00483452357183088	0.00946188354935825	0.0132478409815575	0.0102745679581833	0.0125063928930677	0.00239812503417326	0.00219828128132549	0.00219828128132549	0.0395690630638588	0.00790877961055787	0.116726333668632	0.00312603561283087	0.0180873712060885	0.0359609878536415	0.0317294427683563	0.000833738093425997	0.015775578771262	0.00057125673258551	0.0305380755082571	0.000277912697808666	0.0152690377541286	0.000506541017133426	0.000506541017133426	0.000399687505695543	0.000277912697808666	1.01526903775413
