"Cecropia_schreberiana"	"Guarea_guidonia"	"Schefflera_morototoni"	"Alchornea_latifolia"	"Dendropanax_arboreus"	"Ocotea_floribunda"	"Inga_vera"	"Ficus_sp1_M_SD_006"	"Miconia_prasina"	"Musa_acuminata"	"Phytolacca_rivinoides"	"Tournefortia_hisutissima"	"Casearia_sylvestris"	"Citrus_sinensis"	"Coffea_arabica"	"Miconia_laevigatta"	"Momordica_charantia"	"Murraya_paniculata"	"Piper_amalaga"	"Roystonea_borinquena"	"Solanum_rugosum"	"Spindalis_portoricensis"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Nesospingus_speculiferus"	"Melanerpes_portoricensis"	"Tyrannus_caudifasciatus"	"Columba_squamosa"	"Euphonia_musica"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Vireo_flavirostris"	"Vireo_latimeri"
"Phytolacca_rivinoides"	0.110841704295451	0.00649071139527282	0.0796033360406169	0.00133936833236104	0.0159952861706077	0.0338012999322019	0.00181626860200932	0.0255628927857202	0.000946995099536596	0.00548263370304195	1.01518009863794	0.015180098637941	0	0.000265303325749953	0.000265303325749953	0.00479730449016171	0.000962852492254014	0.000409962596231051	0.00479730449016171	0.00479730449016171	0.00479730449016171	0.316622096350673	0.0130430005226684	0.0090203130754984	0.290718236137819	0.0102338887896302	0.0154056398760642	0.00327970076984841	0.00159366663163991	0.000270446308136367	0.00338012999322019	0.00145844347757172	0.00137065842576049	0.000135223154068184	0.000135223154068184	0
"Tournefortia_hisutissima"	0.110841704295451	0.00649071139527282	0.0796033360406169	0.00133936833236104	0.0159952861706077	0.0338012999322019	0.00181626860200932	0.0255628927857202	0.000946995099536596	0.00548263370304195	0.015180098637941	1.01518009863794	0	0.000265303325749953	0.000265303325749953	0.00479730449016171	0.000962852492254014	0.000409962596231051	0.00479730449016171	0.00479730449016171	0.00479730449016171	0.316622096350673	0.0130430005226684	0.0090203130754984	0.290718236137819	0.0102338887896302	0.0154056398760642	0.00327970076984841	0.00159366663163991	0.000270446308136367	0.00338012999322019	0.00145844347757172	0.00137065842576049	0.000135223154068184	0.000135223154068184	0
"Casearia_sylvestris"	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667
"Citrus_sinensis"	0.0990378724401142	0.0999645460413363	0.0050168763669027	0.0509054765612207	0.00358646067259037	0.000764347525375479	0.0187273134285299	0.000684708767694126	0.0180567949393204	0.000430290897492213	0.000530606651499906	0.000530606651499906	0	1.01628941351572	0.0162894135157201	0.000376504535305687	0.000263823800524046	0.000748763416570093	0.000376504535305687	0.000376504535305687	0.000376504535305687	0.0248492993301753	0.0488936643374474	0.553840059534484	0.00431485925343815	0.0113542552462373	0.00422118080838473	0.00599010733256075	0.00338572460972232	0.00416518941838901	7.64347525375479e-05	0.00130312990052782	0.000107572724373053	0.0020825947091945	0.0020825947091945	0
"Coffea_arabica"	0.0990378724401142	0.0999645460413363	0.0050168763669027	0.0509054765612207	0.00358646067259037	0.000764347525375479	0.0187273134285299	0.000684708767694126	0.0180567949393204	0.000430290897492213	0.000530606651499906	0.000530606651499906	0	0.0162894135157201	1.01628941351572	0.000376504535305687	0.000263823800524046	0.000748763416570093	0.000376504535305687	0.000376504535305687	0.000376504535305687	0.0248492993301753	0.0488936643374474	0.553840059534484	0.00431485925343815	0.0113542552462373	0.00422118080838473	0.00599010733256075	0.00338572460972232	0.00416518941838901	7.64347525375479e-05	0.00130312990052782	0.000107572724373053	0.0020825947091945	0.0020825947091945	0
"Miconia_laevigatta"	0.161523437097535	0.00741196054177453	0.0683999509394973	0.00173416897051296	0.0105015920272173	0.00336718268633065	0.00234770298348386	0.010420745081241	0.00127388978151162	0.0100211118621781	0.00959460898032342	0.00959460898032342	0	0.000376504535305687	0.000376504535305687	1.00876847287941	0.000720415249261473	0.000595057563907983	0.00876847287940587	0.00876847287940587	0.00876847287940587	0.578719210040787	0.0145117287503017	0.0128011542003933	0.0231318108256914	0.0133509661270418	0.0115266439881836	0.00476046051126386	0.0022797242274826	0.000308831689240605	0.000336718268633066	0.0021253083828623	0.00250527796554453	0.000154415844620303	0.000154415844620303	0
"Momordica_charantia"	0.0549261190178608	0.0414620474053619	0.145553169959692	0.00144231194763452	0.00290196580360161	0.0393727605935415	0.00166142575630757	0.00313099471975458	0.000799739282228841	0.000823331713441683	0.00192570498450803	0.00192570498450803	0	0.000263823800524046	0.000263823800524046	0.000720415249261473	1.03378825335812	0.000210495208673603	0.000720415249261473	0.000720415249261473	0.000720415249261473	0.0475474064512572	0.0156201731054973	0.00897000921781755	0.0337481125869035	0.00857745346201863	0.540612053729997	0.00168396166938882	0.00158650474661865	0.00172758530855675	0.00393727605935415	0.000722712092340273	0.000205832928360421	0.000863792654278374	0.000863792654278374	0
"Murraya_paniculata"	0.159350037828032	0.0117921207215515	0.00661701846585909	0.00328642486743204	0.00238012711904474	0.000931682204564168	0.00268915906461563	0.00104479282101622	0.070051316248478	0.000680065787323409	0.000819925192462102	0.000819925192462102	0	0.000748763416570093	0.000748763416570093	0.000595057563907983	0.000210495208673603	1.06878248552305	0.000595057563907983	0.000595057563907983	0.000595057563907983	0.0392737992179269	0.0249632308253221	0.0254579561633832	0.00629629359951533	0.0113626267134772	0.00336792333877764	0.550259884184376	0.00234238020575204	0.000491338363397978	9.31682204564169e-05	0.00209671102405305	0.000170016446830852	0.000245669181698989	0.000245669181698989	0
"Piper_amalaga"	0.161523437097535	0.00741196054177453	0.0683999509394973	0.00173416897051296	0.0105015920272173	0.00336718268633065	0.00234770298348386	0.010420745081241	0.00127388978151162	0.0100211118621781	0.00959460898032342	0.00959460898032342	0	0.000376504535305687	0.000376504535305687	0.00876847287940587	0.000720415249261473	0.000595057563907983	1.00876847287941	0.00876847287940587	0.00876847287940587	0.578719210040787	0.0145117287503017	0.0128011542003933	0.0231318108256914	0.0133509661270418	0.0115266439881836	0.00476046051126386	0.0022797242274826	0.000308831689240605	0.000336718268633066	0.0021253083828623	0.00250527796554453	0.000154415844620303	0.000154415844620303	0
"Roystonea_borinquena"	0.161523437097535	0.00741196054177453	0.0683999509394973	0.00173416897051296	0.0105015920272173	0.00336718268633065	0.00234770298348386	0.010420745081241	0.00127388978151162	0.0100211118621781	0.00959460898032342	0.00959460898032342	0	0.000376504535305687	0.000376504535305687	0.00876847287940587	0.000720415249261473	0.000595057563907983	0.00876847287940587	1.00876847287941	0.00876847287940587	0.578719210040787	0.0145117287503017	0.0128011542003933	0.0231318108256914	0.0133509661270418	0.0115266439881836	0.00476046051126386	0.0022797242274826	0.000308831689240605	0.000336718268633066	0.0021253083828623	0.00250527796554453	0.000154415844620303	0.000154415844620303	0
"Solanum_rugosum"	0.161523437097535	0.00741196054177453	0.0683999509394973	0.00173416897051296	0.0105015920272173	0.00336718268633065	0.00234770298348386	0.010420745081241	0.00127388978151162	0.0100211118621781	0.00959460898032342	0.00959460898032342	0	0.000376504535305687	0.000376504535305687	0.00876847287940587	0.000720415249261473	0.000595057563907983	0.00876847287940587	0.00876847287940587	1.00876847287941	0.578719210040787	0.0145117287503017	0.0128011542003933	0.0231318108256914	0.0133509661270418	0.0115266439881836	0.00476046051126386	0.0022797242274826	0.000308831689240605	0.000336718268633066	0.0021253083828623	0.00250527796554453	0.000154415844620303	0.000154415844620303	0
"Spindalis_portoricensis"	0.32304687419507	0.0148239210835491	0.136799901878995	0.00346833794102592	0.0210031840544345	0.00673436537266131	0.00469540596696772	0.0208414901624819	0.00254777956302324	0.0200422237243563	0.0191892179606468	0.0191892179606468	0	0.000753009070611373	0.000753009070611373	0.0175369457588117	0.00144083049852295	0.00119011512781597	0.0175369457588117	0.0175369457588117	0.0175369457588117	1.15743842008157	0.0290234575006033	0.0256023084007867	0.0462636216513828	0.0267019322540835	0.0230532879763671	0.00952092102252773	0.00455944845496521	0.000617663378481211	0.000673436537266131	0.0042506167657246	0.00501055593108907	0.000308831689240605	0.000308831689240605	0
"Loxigilla_portoricensis"	0.126833133078876	0.335092956127935	0.00973812487542271	0.0535165140328771	0.0721941256962667	0.00220802587678082	0.0276858985224004	0.00156917805584883	0.0267797736271302	0.000691034702395317	0.00108691671022237	0.00108691671022237	0	0.00203723601406031	0.00203723601406031	0.000604655364595903	0.000650840546062386	0.00104013461772176	0.000604655364595903	0.000604655364595903	0.000604655364595903	0.0399072540633296	1.13771534377671	0.0692660244780505	0.013503317677541	0.0155700761039358	0.0104134487369982	0.00832107694177405	0.00864996026686105	0.0139622065053306	0.000220802587678082	0.00166885701419574	0.000172758675598829	0.00698110325266531	0.00698110325266531	0
"Vireo_altiloquous"	0.198075744880228	0.199929092082673	0.0100337527338054	0.101810953122441	0.00717292134518074	0.00152869505075096	0.0374546268570599	0.00136941753538825	0.0361135898786407	0.000860581794984427	0.00106121330299981	0.00106121330299981	0	0.0325788270314403	0.0325788270314403	0.000753009070611373	0.000527647601048092	0.00149752683314019	0.000753009070611373	0.000753009070611373	0.000753009070611373	0.0496985986603506	0.0977873286748948	1.10768011906897	0.0086297185068763	0.0227085104924746	0.00844236161676946	0.0119802146651215	0.00677144921944465	0.00833037883677802	0.000152869505075096	0.00260625980105564	0.000215145448746107	0.00416518941838901	0.00416518941838901	0
"Turdus_plumbeus"	0.120319942986735	0.0111389244975422	0.181613442283473	0.00188913538841825	0.0429779606279964	0.128470834356146	0.00256966844106958	0.081410080980399	0.00124020083512314	0.00188831108781154	0.041531176591117	0.041531176591117	0	0.000308204232388439	0.000308204232388439	0.0016522722018351	0.00241057947049311	0.000449735257108238	0.0016522722018351	0.0016522722018351	0.0016522722018351	0.109049965321117	0.0231485445900703	0.0104789439012069	1.11660932289989	0.0142336229044374	0.0385692715278897	0.0035978820568659	0.00181521807159443	0.000464121854064259	0.0128470834356146	0.0015831571445623	0.000472077771952885	0.00023206092703213	0.00023206092703213	0
"Coereba_flaveola"	0.380646223325045	0.0231568826551819	0.0858727207299458	0.00620410523033095	0.00547786146689551	0.00393787997614141	0.135079397485607	0.0034480736289349	0.0038127400014603	0.00190728087529168	0.00255847219740756	0.00255847219740756	0	0.00141928190577966	0.00141928190577966	0.00166887076588022	0.00107218168275233	0.00142032833918466	0.00166887076588022	0.00166887076588022	0.00166887076588022	0.110145470548095	0.0467102283118073	0.0482555847965085	0.0249088400827655	1.06149588658665	0.0171549069240373	0.0113626267134772	0.00549093799380372	0.000964870110632581	0.000393787997614142	0.00500850293848743	0.00047682021882292	0.00048243505531629	0.00048243505531629	0
"Tyrannus_dominicensis"	0.109852238035722	0.0829240948107239	0.291106339919384	0.00288462389526905	0.00580393160720321	0.0787455211870831	0.00332285151261513	0.00626198943950916	0.00159947856445768	0.00164666342688337	0.00385140996901605	0.00385140996901605	0	0.000527647601048092	0.000527647601048092	0.00144083049852295	0.0675765067162496	0.000420990417347205	0.00144083049852295	0.00144083049852295	0.00144083049852295	0.0950948129025144	0.0312403462109945	0.0179400184356351	0.067496225173807	0.0171549069240373	1.08122410745999	0.00336792333877764	0.00317300949323729	0.00345517061711349	0.00787455211870831	0.00144542418468055	0.000411665856720841	0.00172758530855675	0.00172758530855675	0
"Nesospingus_speculiferus"	0.318700075656063	0.0235842414431029	0.0132340369317182	0.00657284973486407	0.00476025423808947	0.00186336440912834	0.00537831812923125	0.00208958564203244	0.140102632496956	0.00136013157464682	0.0016398503849242	0.0016398503849242	0	0.00149752683314019	0.00149752683314019	0.00119011512781597	0.000420990417347205	0.137564971046094	0.00119011512781597	0.00119011512781597	0.00119011512781597	0.0785475984358538	0.0499264616506443	0.0509159123267663	0.0125925871990307	0.0227252534269545	0.00673584667755528	1.10051976836875	0.00468476041150407	0.000982676726795956	0.000186336440912834	0.0041934220481061	0.000340032893661704	0.000491338363397978	0.000491338363397978	0
"Melanerpes_portoricensis"	0.3019544103148	0.302545002860564	0.0143399968594718	0.00940356704801401	0.0080811368317857	0.00226806939684752	0.00660082136847829	0.00204747114953852	0.00502654247445244	0.00130269955856149	0.00159366663163991	0.00159366663163991	0	0.00169286230486116	0.00169286230486116	0.0011398621137413	0.000793252373309323	0.00117119010287602	0.0011398621137413	0.0011398621137413	0.0011398621137413	0.0752308995069259	0.103799523202333	0.0575573183652795	0.012706526501161	0.0219637519752149	0.0126920379729492	0.00936952082300815	1.01027610523918	0.0126060417858568	0.000226806939684752	0.00397308434624737	0.000325674889640372	0.00630302089292842	0.00630302089292842	0
"Tyrannus_caudifasciatus"	0.0331632185084462	0.584144815084215	0.00524142091117802	0.0132288873802488	0.0107421011871343	0.00127566741560691	0.00605558139084345	0.000386476771652432	0.00581881551722615	0.000176475250994632	0.000270446308136367	0.000270446308136367	0	0.00208259470919451	0.00208259470919451	0.000154415844620303	0.000863792654278374	0.000245669181698989	0.000154415844620303	0.000154415844620303	0.000154415844620303	0.01019144574494	0.167546478063968	0.0708082201126132	0.00324885297844981	0.00385948044253032	0.013820682468454	0.00196535345359191	0.0126060417858568	1.02433936729518	0.000127566741560691	0.00043635813826903	4.41188127486579e-05	0.0121696836475878	0.0121696836475878	0
"Columba_squamosa"	0.0247795824734698	0.00612320359491319	0.0439971929878844	0.000450106845290726	0.0070914638679575	0.550745159171343	0.000580624043990731	0.0131838017042477	0.000280004266833006	0.000384820878437789	0.00676025998644037	0.00676025998644037	0	7.64347525375479e-05	7.64347525375479e-05	0.000336718268633065	0.00393727605935415	9.31682204564168e-05	0.000336718268633065	0.000336718268633065	0.000336718268633065	0.0222234057297823	0.00529926210427397	0.00259878158627663	0.179859168098605	0.00315030398091313	0.0629964169496665	0.000745345763651334	0.000453613879369504	0.000255133483121383	1.05507451591713	0.000326047137808813	9.62052196094472e-05	0.000127566741560691	0.000127566741560691	0
"Euphonia_musica"	0.570745602121154	0.0209451906369134	0.0234385728077655	0.00557824671577919	0.00542017247643706	0.00326047137808813	0.00714606134611312	0.0037084655274246	0.00423426943167874	0.00242892386612834	0.00291688695514345	0.00291688695514345	0	0.00130312990052782	0.00130312990052782	0.0021253083828623	0.000722712092340273	0.00209671102405305	0.0021253083828623	0.0021253083828623	0.0021253083828623	0.140270353268912	0.0400525683406977	0.0443064166179458	0.0221642000238722	0.0400680235078995	0.0115633934774444	0.0167736881924244	0.00794616869249473	0.000872716276538059	0.000326047137808813	1.00750981055423	0.000607230966532086	0.000436358138269029	0.000436358138269029	0
"Icterus_dominicensis"	0.0461495534564385	0.00211770301193558	0.0195428431255706	0.000495476848717989	0.00300045486491922	0.000962052196094472	0.000670772280995387	0.00297735573749742	0.00036396850900332	0.574291746246337	0.00274131685152098	0.00274131685152098	0	0.000107572724373053	0.000107572724373053	0.00250527796554453	0.000205832928360421	0.000170016446830852	0.00250527796554453	0.00250527796554453	0.00250527796554453	0.165348345725939	0.0041462082143719	0.00365747262868381	0.00660908880734039	0.00381456175058336	0.00329332685376673	0.00136013157464682	0.000651349779280744	8.82376254973158e-05	9.62052196094472e-05	0.000607230966532086	1.14357293656158	4.41188127486579e-05	4.41188127486579e-05	0
"Myarchus_antillarum"	0.0331632185084462	0.584144815084215	0.00524142091117802	0.0132288873802488	0.0107421011871343	0.00127566741560691	0.00605558139084345	0.000386476771652432	0.00581881551722615	0.000176475250994632	0.000270446308136367	0.000270446308136367	0	0.0020825947091945	0.0020825947091945	0.000154415844620303	0.000863792654278374	0.000245669181698989	0.000154415844620303	0.000154415844620303	0.000154415844620303	0.01019144574494	0.167546478063967	0.0708082201126132	0.00324885297844981	0.00385948044253032	0.013820682468454	0.00196535345359191	0.0126060417858568	0.0243393672951756	0.000127566741560691	0.000436358138269029	4.41188127486579e-05	1.01216968364759	0.0121696836475878	0
"Vireo_flavirostris"	0.0331632185084462	0.584144815084215	0.00524142091117802	0.0132288873802488	0.0107421011871343	0.00127566741560691	0.00605558139084345	0.000386476771652432	0.00581881551722615	0.000176475250994632	0.000270446308136367	0.000270446308136367	0	0.0020825947091945	0.0020825947091945	0.000154415844620303	0.000863792654278374	0.000245669181698989	0.000154415844620303	0.000154415844620303	0.000154415844620303	0.01019144574494	0.167546478063967	0.0708082201126132	0.00324885297844981	0.00385948044253032	0.013820682468454	0.00196535345359191	0.0126060417858568	0.0243393672951756	0.000127566741560691	0.000436358138269029	4.41188127486579e-05	0.0121696836475878	1.01216968364759	0
"Vireo_latimeri"	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
