"Miconia_argentea"	"Miconia_lacera"	"Miconia_minutiflora"	"Miconia_impetiolaris"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Tachyphonus_luctuosus"	"Eucometis_penicillata"	"Euphonia_fulvicrissa"	"Manacus_vitellinus"	"Mionectes_oleagineus"	"Catharus_minimus"	"Dendroica_pensylvanica"	"Catharus_fuscescens"	"Dendroica_striata"	"Empidonax_virescens"	"Habia_fuscicauda"	"Leptotila_cassinii"	"Oryzoborus_angolensis"	"Ramphocelus_dimidiatus"	"Schiffornis_turdinus"	"Seiurus_aurocapillus"
"Manacus_vitellinus"	0.225626878936368	0.210528338400667	0.0343714592186774	0.196139990110955	0.112615215325808	0.098038191899408	0.0296812723429157	0.0192970356985051	0.0178156916462189	0.0128894901061633	1.01320890748887	0.00527457347004282	0.00470568074037201	0.00296877472284694	0.00214824835102721	0.00148438736142347	0.00214824835102721	0.00148438736142347	0.00148438736142347	0.00148438736142347	0.00148438736142347	0.00297181803198417	0.00214824835102721
"Mionectes_oleagineus"	0.184231459805373	0.037723776132928	0.289021091503317	0.155690339225048	0.122047859883621	0.105398914754152	0.0387678602396023	0.0157566380096701	0.0144794353103821	0.00230961894691396	0.00791186020506422	1.01045244817098	0.00421060026210605	0.00242409815533386	0.000384936491152326	0.00121204907766693	0.000384936491152327	0.00121204907766693	0.00121204907766693	0.00121204907766693	0.00121204907766693	0.00235894453371285	0.000384936491152326
"Catharus_minimus"	0.0414237927627721	0.390012941821968	0.205303427220301	0.029926504861626	0.117206867025592	0.11537825597447	0.0304190515375766	0.00354282438102656	0.0031786814157094	0.0238783433768552	0.00941136148074401	0.00561413368280806	1.01040353621157	0.000545049904773317	0.00397972389614253	0.000272524952386659	0.00397972389614253	0.000272524952386659	0.000272524952386659	0.000272524952386659	0.000272524952386659	0.000453431891842818	0.00397972389614253
"Dendroica_pensylvanica"	0.597064523267225	0.024306263563284	0.0270084076072369	0.0182874722289204	0.107032697544946	0.0334344582223745	0.0576660263024698	0.0510647289636443	0.0395576436538242	0.00148813858550718	0.00890632416854083	0.00484819631066772	0.000817574857159976	1.00785611214825	0.00024802309758453	0.00392805607412648	0.00024802309758453	0.00392805607412648	0.00392805607412648	0.00392805607412648	0.00392805607412648	0.0002770829125594	0.00024802309758453
"Catharus_fuscescens"	0.0376995108328486	0.564153512320419	0.0357701149929135	0.0290435285204854	0.110579081719298	0.112957690505687	0.0232973370591595	0.00322430026859889	0.0029202844382769	0.034540010958393	0.0128894901061633	0.00153974596460931	0.0119391716884276	0.00049604619516906	1.00575666849307	0.00024802309758453	0.0057566684930655	0.00024802309758453	0.00024802309758453	0.00024802309758453	0.00024802309758453	0.000440053462431598	0.0057566684930655
"Dendroica_striata"	0.597064523267225	0.0243062635632839	0.0270084076072369	0.0182874722289204	0.107032697544946	0.0334344582223745	0.0576660263024698	0.0510647289636443	0.0395576436538242	0.00148813858550718	0.00890632416854082	0.00484819631066771	0.000817574857159976	0.00785611214825296	0.00024802309758453	1.00392805607413	0.00024802309758453	0.00392805607412648	0.00392805607412648	0.00392805607412648	0.00392805607412648	0.0002770829125594	0.00024802309758453
"Empidonax_virescens"	0.0376995108328486	0.564153512320419	0.0357701149929135	0.0290435285204854	0.110579081719298	0.112957690505687	0.0232973370591595	0.00322430026859889	0.0029202844382769	0.034540010958393	0.0128894901061633	0.00153974596460931	0.0119391716884276	0.00049604619516906	0.0057566684930655	0.00024802309758453	1.00575666849307	0.00024802309758453	0.00024802309758453	0.00024802309758453	0.00024802309758453	0.000440053462431598	0.0057566684930655
"Habia_fuscicauda"	0.597064523267225	0.0243062635632839	0.0270084076072369	0.0182874722289204	0.107032697544946	0.0334344582223745	0.0576660263024698	0.0510647289636443	0.0395576436538242	0.00148813858550718	0.00890632416854082	0.00484819631066771	0.000817574857159976	0.00785611214825296	0.00024802309758453	0.00392805607412648	0.00024802309758453	1.00392805607413	0.00392805607412648	0.00392805607412648	0.00392805607412648	0.0002770829125594	0.00024802309758453
"Leptotila_cassinii"	0.597064523267225	0.0243062635632839	0.0270084076072369	0.0182874722289204	0.107032697544946	0.0334344582223745	0.0576660263024698	0.0510647289636443	0.0395576436538242	0.00148813858550718	0.00890632416854082	0.00484819631066771	0.000817574857159976	0.00785611214825296	0.00024802309758453	0.00392805607412648	0.00024802309758453	0.00392805607412648	1.00392805607413	0.00392805607412648	0.00392805607412648	0.0002770829125594	0.00024802309758453
"Oryzoborus_angolensis"	0.597064523267225	0.0243062635632839	0.0270084076072369	0.0182874722289204	0.107032697544946	0.0334344582223745	0.0576660263024698	0.0510647289636443	0.0395576436538242	0.00148813858550718	0.00890632416854082	0.00484819631066771	0.000817574857159976	0.00785611214825296	0.00024802309758453	0.00392805607412648	0.00024802309758453	0.00392805607412648	0.00392805607412648	1.00392805607413	0.00392805607412648	0.0002770829125594	0.00024802309758453
"Ramphocelus_dimidiatus"	0.597064523267225	0.0243062635632839	0.0270084076072369	0.0182874722289204	0.107032697544946	0.0334344582223745	0.0576660263024698	0.0510647289636443	0.0395576436538242	0.00148813858550718	0.00890632416854082	0.00484819631066771	0.000817574857159976	0.00785611214825296	0.00024802309758453	0.00392805607412648	0.00024802309758453	0.00392805607412648	0.00392805607412648	0.00392805607412648	1.00392805607413	0.0002770829125594	0.00024802309758453
"Schiffornis_turdinus"	0.0421166027090288	0.0431252393182966	0.0403358550558817	0.541088969583459	0.120233866713179	0.147722426970162	0.00808045366711795	0.0036020778632722	0.0109691468465555	0.00264032077458959	0.017830908191905	0.00943577813485143	0.00136029567552845	0.0005541658251188	0.000440053462431598	0.0002770829125594	0.000440053462431598	0.0002770829125594	0.0002770829125594	0.0002770829125594	0.0002770829125594	1.00819831772096	0.000440053462431598
"Seiurus_aurocapillus"	0.0376995108328486	0.564153512320419	0.0357701149929135	0.0290435285204854	0.110579081719298	0.112957690505687	0.0232973370591595	0.00322430026859889	0.0029202844382769	0.034540010958393	0.0128894901061633	0.00153974596460931	0.0119391716884276	0.00049604619516906	0.0057566684930655	0.00024802309758453	0.0057566684930655	0.00024802309758453	0.00024802309758453	0.00024802309758453	0.00024802309758453	0.000440053462431598	1.00575666849307
