"Lasiopodomys_brandtii"	"Spermophilus_undulatus"	"Marmota_sibirica"	"Ellobius_tancrei"	"Alticola_argentatus"	"Allactaga_sibirica"	"Phodopus_sungorus"	"Amphipsylla_primaris"	"Neopsylla_mana"	"Citellophilus_tesquorum"	"Oropsylla_silantiewi"	"Frontopsylla_hetera"	"Rhadinopsylla_dahurica"	"Amalaraeus_penicilliger"	"Neopsylla_pleskei"	"Rhadinopsylla_li"	"Oropsylla_alaskensis"	"Amphipsylla_dumalis"	"Rhadinopsylla_rothschildi"	"Frontopsylla_elatoides"	"Paradoxopsyllus_scorodumovi"	"Ctenophyllus_hirticrus"	"Paramonopsyllus_scalonae"	"Frontopsylla_elata"	"Pectinoctenus_pavlovskii"	"Frontopsylla_luculenta"	"Ophthalmopsylla_praefecta"
"Oropsylla_silantiewi"	0.00885764849671795	0.0127470784866585	0.645043136184896	2.16813551317494e-06	1.46232205162905e-05	0	2.01214236521484e-06	0.00217882675414328	0.00366057033812114	0.00671067563740568	1.31448155109288	0.00194976595189318	0.00028615633816014	0.000137978947121241	0.000144022864588569	0.000841874112158386	0.000783612272907267	1.04237284287257e-06	3.50946452460549e-05	0.000243668243756946	0.000516879641238375	0.00133339253771496	1.46788098648762e-05	1.1743047891901e-05	1.19981693148905e-06	5.99908465744528e-07	0
"Frontopsylla_hetera"	0.62424322275732	0.035580175694337	0.00531111042382244	8.28690888058546e-05	0.000396452325857943	0	0.00105283637652352	0.152144640314822	0.0959407473862861	0.0129058658893027	0.00294778856503974	1.02019844885129	0.0201668823064844	0.00972407322954173	0.00935520441031739	0.00389282945235323	0.00236996957504211	3.98409080797378e-05	0.00247329688664431	0.000680136937501146	0.000224852560885451	6.81705335589463e-05	4.09721046687437e-05	3.2777683734995e-05	8.45571585177541e-05	4.22785792588771e-05	0
"Rhadinopsylla_dahurica"	0.662393136163493	0.00333220600963502	0.000412980899846655	8.77811675108263e-05	0.000419423136551255	0	2.11392896294385e-05	0.16138725766737	0.101484487863053	0.00270128924062356	0.000439432951157866	0.0204839716509259	1.02139935834406	0.010318348887071	0.00989522595863298	0.00191888525885632	0.000406018647561684	4.2202484380205e-05	0.00262444960823328	6.36971669276156e-05	2.10009421463808e-05	6.21258122656941e-06	3.83717873057925e-06	3.0697429844634e-06	8.97247729310523e-05	4.48623864655261e-05	0
"Amalaraeus_penicilliger"	0.662393136163494	0.00333220600963502	0.000412980899846655	8.77811675108263e-05	0.000419423136551256	0	2.11392896294385e-05	0.16138725766737	0.101484487863053	0.00270128924062356	0.000439432951157866	0.0204839716509259	0.021399358344056	1.01031834888707	0.00989522595863298	0.00191888525885632	0.000406018647561684	4.2202484380205e-05	0.00262444960823328	6.36971669276156e-05	2.10009421463808e-05	6.21258122656941e-06	3.83717873057925e-06	3.0697429844634e-06	8.97247729310523e-05	4.48623864655261e-05	0
"Neopsylla_pleskei"	0.656642747322319	0.0090604051466827	0.000439466694204347	8.70433725087657e-05	0.000415981199693007	0	2.10229312591402e-05	0.159995504242042	0.100654058812496	0.00451302871728549	0.000474142689038773	0.0203712203901069	0.0212135855382828	0.0102287729010588	1.00981462686471	0.00227215750289961	0.000755187531880556	4.18477752445989e-05	0.00260166615092148	0.000173195215839398	5.66387580356322e-05	1.55012623946624e-05	1.04334467373131e-05	8.34675738985049e-06	8.89458513135548e-05	4.44729256567774e-05	0
"Rhadinopsylla_li"	0.159618821673315	0.504166405911152	0.00272871596919828	2.32734643553096e-05	0.000118483931878086	0	1.09657167671922e-05	0.039701943215527	0.028877502812475	0.161107285525808	0.00347421288538602	0.0106257795474092	0.00515666630126458	0.00248644287063072	0.00284819743321219	1.03280657220195	0.0309349361353149	1.11891655554373e-05	0.000632421338834335	0.00963745087301374	0.00313692561237877	0.00081835075758191	0.000580569329699622	0.000464455463759698	2.16212423533106e-05	1.08106211766553e-05	0
"Oropsylla_alaskensis"	0.0435990205908965	0.619738507693575	0.00326309315268307	8.38771806181437e-06	4.90394402685914e-05	0	8.61807118197132e-06	0.011621936798194	0.0121227726681873	0.197660927288326	0.00417451629021508	0.00835091097533021	0.00140851559917762	0.000679158465012272	0.00122203073340672	0.0399341902837701	1.03797976486286	4.03255676048768e-06	0.000172742479144426	0.0118466826666437	0.00385595391197427	0.00100575911746945	0.000713655582327931	0.000570924465862345	5.9057257827154e-06	2.9528628913577e-06	0
"Amphipsylla_dumalis"	0.00830826242498302	7.93455066478862e-05	1.44385900275481e-05	0.658233405484481	3.09490544730432e-05	0	2.65606053864919e-07	0.00835414087777965	0.00761458425662654	4.58884673116947e-05	1.01805080987221e-05	0.000257372266195106	0.000268407800658104	0.000129420952099295	0.00012414839989231	2.64810251478683e-05	7.39302072756074e-06	1.31645836802139	3.29179378165599e-05	1.51673815103053e-06	5.03192263548082e-07	1.57304222255582e-07	9.13697681343692e-08	7.30958145074954e-08	1.12539958347213e-06	5.62699791736066e-07	0
"Rhadinopsylla_rothschildi"	0.662393136163493	0.00333220600963502	0.000412980899846655	8.77811675108264e-05	0.000419423136551256	0	2.11392896294385e-05	0.16138725766737	0.101484487863053	0.00270128924062356	0.000439432951157867	0.0204839716509259	0.021399358344056	0.010318348887071	0.00989522595863298	0.00191888525885632	0.000406018647561684	4.2202484380205e-05	1.00262444960823	6.36971669276156e-05	2.10009421463808e-05	6.21258122656941e-06	3.83717873057925e-06	3.0697429844634e-06	8.97247729310523e-05	4.48623864655261e-05	0
"Frontopsylla_elatoides"	0.0226623775828011	0.640594360006189	0.00335952552213994	5.70147353158464e-06	3.65076610710576e-05	0	8.19442093374874e-06	0.00655468909961284	0.00909925598866182	0.204257306019264	0.00430089129040874	0.00794039388480253	0.000732133701794522	0.000353020443213291	0.000928576759620867	0.0412204224086732	0.0392510570280362	2.74109304403108e-06	8.97899822955545e-05	1.01224535510836	0.00398570795982559	0.00103957836117691	0.000737671994479721	0.000590137595583777	3.0697429844634e-06	1.5348714922317e-06	0
"Paradoxopsyllus_scorodumovi"	0.0213847524683664	0.596756688329749	0.0484772734676759	5.41365469748282e-06	3.47852095956401e-05	0	7.75353658225694e-06	0.00617271688634332	0.00867252756513647	0.190464670339489	0.0261113336004903	0.00751317694820697	0.000690858579574044	0.00033311839266673	0.000869111976753666	0.0384002962894643	0.0365650801997561	2.60271860455905e-06	8.47279390043639e-05	0.0114073710574319	1.00374371979403	0.00106073217426586	0.000687191027556137	0.000549752822044909	2.89668167536287e-06	1.44834083768143e-06	0
"Ctenophyllus_hirticrus"	0.0141121172015842	0.347219172633089	0.30530137715765	3.77530133413398e-06	2.49804858124946e-05	0	5.24388719684202e-06	0.0039984135185014	0.00624345807737677	0.111952744162307	0.150263082134801	0.00508132669373992	0.000455907883857478	0.000219829797247841	0.00053062013581729	0.0223472706878137	0.0212756736387768	1.81504871833364e-06	5.59132310391247e-05	0.00663730799828338	0.00236624869643922	1.00118114618723	0.00039983783122189	0.000319870264977512	1.91156345432905e-06	9.55781727164525e-07	0
"Paramonopsyllus_scalonae"	0.0226623775828011	0.640594360006189	0.00335952552213994	5.70147353158464e-06	3.65076610710576e-05	0	8.19442093374874e-06	0.00655468909961284	0.00909925598866182	0.204257306019264	0.00430089129040874	0.00794039388480253	0.000732133701794521	0.000353020443213291	0.000928576759620867	0.0412204224086732	0.0392510570280362	2.74109304403108e-06	8.97899822955545e-05	0.0122453551083634	0.00398570795982559	0.00103957836117691	1.00073767199448	0.000590137595583777	3.0697429844634e-06	1.5348714922317e-06	0
"Frontopsylla_elata"	0.0226623775828011	0.640594360006189	0.00335952552213994	5.70147353158464e-06	3.65076610710576e-05	0	8.19442093374874e-06	0.00655468909961284	0.00909925598866182	0.204257306019264	0.00430089129040874	0.00794039388480253	0.000732133701794522	0.000353020443213291	0.000928576759620867	0.0412204224086732	0.0392510570280362	2.74109304403108e-06	8.97899822955545e-05	0.0122453551083634	0.00398570795982559	0.00103957836117691	0.00073767199447972	1.00059013759558	3.0697429844634e-06	1.5348714922317e-06	0
"Pectinoctenus_pavlovskii"	0.662393136163493	0.00333220600963502	0.000412980899846655	8.77811675108264e-05	0.000419423136551256	0	2.11392896294385e-05	0.16138725766737	0.101484487863053	0.00270128924062356	0.000439432951157866	0.0204839716509259	0.021399358344056	0.010318348887071	0.00989522595863298	0.00191888525885632	0.000406018647561684	4.2202484380205e-05	0.00262444960823328	6.36971669276156e-05	2.10009421463808e-05	6.21258122656941e-06	3.83717873057925e-06	3.0697429844634e-06	1.00008972477293	4.48623864655261e-05	0
"Frontopsylla_luculenta"	0.662393136163493	0.00333220600963502	0.000412980899846655	8.77811675108264e-05	0.000419423136551256	0	2.11392896294385e-05	0.16138725766737	0.101484487863053	0.00270128924062356	0.000439432951157866	0.0204839716509259	0.021399358344056	0.010318348887071	0.00989522595863298	0.00191888525885632	0.000406018647561684	4.2202484380205e-05	0.00262444960823328	6.36971669276156e-05	2.10009421463808e-05	6.21258122656941e-06	3.83717873057925e-06	3.0697429844634e-06	8.97247729310523e-05	1.00004486238647	0
"Ophthalmopsylla_praefecta"	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
