"Phoradendron_sp1_M_SD_004"	"Schefflera_morototoni"	"Cecropia_schreberiana"	"Ficus_sp1_M_SD_004"	"Guarea_guidonia"	"Cordia_sulcata"	"Alchornea_latifolia"	"Miconia_serrulata"	"Clusia_rosea"	"Anthurium_scandens"	"Miconia_affinis"	"Inga_vera"	"Musa_acuminata"	"Inga_laurina"	"Dendropemon_bicolor"	"Myrcine_coriacea"	"Syzigium_jambos"	"Andira_inermis"	"Coffea_arabica"	"Miconia_racemosa"	"Palicourea_guianensis"	"Tilandsia_sp1_M_SD_004"	"Buchenavia_capitata"	"Casearia_arborea"	"Citrus_sinensis"	"Dendropanax_arboreus"	"Henriettea_fascicularis"	"Momordica_charantia"	"Palicourea_crocea"	"Philodendron_angustatum"	"Piper_sp1_M_SD_004"	"Solanum_rugosum"	"Unidentified_sp1_M_SD_004"	"Zanthoxylum_martinicensis"	"Spindalis_portoricensis"	"Euphonia_musica"	"Nesospingus_sp1_M_SD_004"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Melanerpes_portoricensis"	"Columba_squamosa"	"Margarops_fuscatus"	"Tyrannus_dominicensis"	"Zenaida_asiatica"	"Coereba_flaveola"	"Dendroica_tigrina"	"Vireo_flavirostris"	"Dendroica_caerulescens"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Tiaris_bicolor"	"Todus_mexicanus"	"Tyrannus_caudifasciatus"	"Vireo_latimeri"
"Miconia_affinis"	0.0184250759498498	0.0360925243749936	0.0336911532183024	0.0253464040387181	0.0265461138844839	0.0100738066198146	0.00531017737565549	0.0394794318245262	0.0104193060738826	0.00133093383730927	1.0323064522164	0.025387000500911	0.0102665886671401	0.00202653933315263	0.00945158332708628	0.00693906037894177	0.00355517358209836	0.00153462701135161	0.00132659038090219	0.00635163627719122	0.00340343140469726	0.00929984114968519	0.000739166279151642	0.00345972585774558	0.00345972585774558	0.000359778807850521	6.06971893411716e-05	6.06971893411716e-05	0.000151742177401097	0.00309994704989506	0	0.000126712270469563	0.00309994704989506	0.000151742177401097	0.128081255594786	0.00922597277985809	0.446392375184889	0.0191195143525383	0.0540430173610501	0.00178712513938331	0.00115681167868569	0.00126712270469563	0.00121487451166751	0.000491683090338472	0.000959085482574653	0.00115021196896357	0.000464447696850823	0.000306283211075476	0.000289425168718961	0.000289425168718961	0	9.83366180676943e-05	0.000231362335737138	9.83366180676943e-05
"Inga_vera"	0.0176350840953017	0.0244798801831111	0.0302112070599785	0.0190514643949816	0.0321148428414252	0.00319657552355983	0.0054643539740446	0.0435765021996322	0.0132831653200884	0.00105668763357966	0.0366701118346493	1.02931283397778	0.0114866194251108	0.00125368348897327	0.0108631839163659	0.00809573824223763	0.00407374761406786	0.00170822309705657	0.00176381705123057	0.00729870839948719	0.00390399024833816	0.0106934265506362	0.000966787208480138	0.00367863892843445	0.00367863892843445	0.000114163411555708	5.89077638764969e-05	5.89077638764969e-05	0.000169757365729706	0.00356447551687874	0	0.000114976491822101	0.00356447551687874	0.000169757365729706	0.0406421745138322	0.00895398010922753	0.513284474430539	0.021389428081943	0.0733267455330397	0.00193087245406739	0.000784611544330483	0.00114976491822101	0.000996666049911286	0.000505958701300426	0.000816436258279524	0.000980864319592784	0.000532782997193336	0.000274647336908896	0.000368976814446899	0.000368976814446899	0	0.000101191740260085	0.000156922308866097	0.000101191740260085
"Musa_acuminata"	0.0338549077111089	0.0268649261454266	0.033820922759232	0.0165807011957249	0.0501636350083568	0.00813325311718078	0.0359357952595723	0.0210028938733716	0.00434796514647091	0.00173987686109312	0.0166832065841027	0.0129224468532496	1.01423894144892	0.0013650878372006	0.00706440674540453	0.00567769474033781	0.0084739679177102	0.000696862395105997	0.00270107619545815	0.00547450020559161	0.00617928079174444	0.00476971961943878	0.00249788166071196	0.00188037986542653	0.00188037986542653	0.000290473325613599	9.05877209674698e-05	9.05877209674698e-05	0.00229468712596576	0.00158990653981293	0	0.00014178743086458	0.00158990653981293	0.00229468712596576	0.103408503918441	0.0137693335870554	0.228946541733061	0.289130577871685	0.0186938971966503	0.00128471923139709	0.00086105532517393	0.0014178743086458	0.000809621069763336	0.0033273884499604	0.00099873010657889	0.0010945998675593	0.000871641002251757	0.000307462934174836	0.000120776809624192	0.000120776809624192	0	0.000665477689992079	0.000172211065034786	0.000665477689992079
"Inga_laurina"	0.0200231876271947	0.085235450417581	0.0487456155665488	0.0489840916620173	0.0205455406928896	0.038724836944272	0.0101305948907868	0.00989558883257103	0.0154533938398645	0.00233931998288612	0.00526900226619684	0.00225663028015188	0.00218414053952095	1.00680350102637	0.000477378892013678	0.00162560425276494	0.000446887858796044	0.00392579281668063	0.00265067351136058	0.000354222789858054	0.000338977273249237	0.000369468306466871	0.00137929204845369	0.00150618599302248	0.00150618599302248	0.00138302989086686	5.97681307512037e-05	5.97681307512037e-05	0.000107910585546807	0.000123156102155624	0	0.000197069501014742	0.000123156102155624	0.000107910585546807	0.492358641148601	0.00908475587418296	0.0177344787104098	0.0135967337788976	0.116967094587434	0.00261720869907641	0.00273190546210195	0.00197069501014742	0.0026147853096778	0.00093801804544322	0.00155780993448216	0.00187580697150809	0.000395480984418515	0.000443141959695899	0.000429260939996236	0.000429260939996236	0	0.000187603609088644	0.000546381092420391	0.000187603609088644
"Dendropemon_bicolor"	0.0258719403872319	0.020858459055931	0.0304880949902637	0.0159882059818546	0.0388733870356382	0.00293180488538468	0.0193387611441838	0.0371770879327716	0.00553570164578871	0.00132422595365652	0.0307176458130304	0.0244421638118234	0.0141288134908091	0.000596723615017097	1.01033035233072	0.00747521299313036	0.00672678752601997	0.000460496008688024	0.00158703997227006	0.00729731864745393	0.00549553624510277	0.0090991010498051	0.00140914562659363	0.00313774100060353	0.00313774100060353	0.000104707317335167	7.62199147700847e-05	7.62199147700847e-05	0.0012312512809172	0.00303303368326837	0	0.000118128113708997	0.00303303368326837	0.0012312512809172	0.0372758049713195	0.0115854270450529	0.436756850390645	0.155137661395567	0.0163662798022314	0.00129280197021686	0.000668540354356762	0.00118128113708997	0.000688601773646207	0.00179062603186887	0.000849736698114529	0.000965201570605818	0.000673191562099649	0.000277164499911489	0.000153769490160798	0.000153769490160798	0	0.000358125206373775	0.000133708070871352	0.000358125206373775
"Myrcine_coriacea"	0.0242595771574596	0.0212051657153192	0.0308993654433446	0.0133622132814851	0.0551747199364751	0.00271304837306035	0.0244649729207765	0.0255744497297932	0.021531604708332	0.00118974353794949	0.0225519462315607	0.0182154110450347	0.0113553894806756	0.00203200531595618	0.00747521299313036	1.00704826696157	0.00585465491130399	0.00338574853864727	0.00454994792149281	0.00540383998461947	0.00459356094370629	0.00621411902553266	0.00290552094454526	0.00216826759326304	0.00216826759326304	9.68945847521553e-05	6.83030595748331e-05	6.83030595748331e-05	0.0012610939675977	0.00207137300851089	0	0.00013787838892072	0.00207137300851089	0.0012610939675977	0.0344944721717673	0.0103820650553746	0.298277713225568	0.15889783991731	0.151287281879175	0.00263701035899767	0.000679652747285871	0.00137878388920721	0.0011418223286157	0.00226527527044227	0.000849359551115745	0.000978640516093846	0.000877605514293005	0.000280903322212224	0.000598100130787	0.000598100130787	0	0.000453055054088454	0.000135930549457174	0.000453055054088454
"Syzigium_jambos"	0.0409124412112947	0.0139238004988047	0.031407444586906	0.00752747342193879	0.0668805491136969	0.00220781337585719	0.0516442081747669	0.0140648032186252	0.00425935479722787	0.00173976266873733	0.0115543141418197	0.00916593213165269	0.0169479358354204	0.000558609823495055	0.00672678752601997	0.00585465491130399	1.01125763835907	0.000565266303025811	0.00386718176921371	0.00561144699864567	0.00787687241516846	0.00334602158212289	0.00362397385655539	0.00119419100508348	0.00119419100508348	7.88504777091854e-05	0.000103807011939259	0.000103807011939259	0.00338076594389708	0.0011153405273743	0	0.000141987157670987	0.0011153405273743	0.00338076594389708	0.02807077006447	0.0157786658147673	0.160609035941899	0.425976508931032	0.0223751279645648	0.00121151290365431	0.000446275657012971	0.00141987157670987	0.000475335936644485	0.00478187112729323	0.000916002336007842	0.000945821801954577	0.00113570998275081	0.000285522223517328	0.000118315411034108	0.000118315411034108	0	0.000956374225458646	8.92551314025943e-05	0.000956374225458646
"Andira_inermis"	0.0152859664607294	0.0505137964076861	0.0387868826552173	0.026076889044369	0.0611044722220119	0.0175463005714431	0.0180407639667313	0.00547805720903129	0.0473641150367515	0.0013121912872872	0.00665005038252364	0.00512466929116972	0.00185829972028266	0.00654298802780105	0.000613994678250699	0.00451433138486302	0.000753688404034415	1.00869940091274	0.00827863113763563	0.000477957724410989	0.000547804587302847	0.00040811086151913	0.0042422574771836	0.000762690545676965	0.000762690545676965	0.000626653591837254	4.28461059656215e-05	4.28461059656215e-05	0.000205883816731568	0.00013603695383971	0	0.000190145446091498	0.00013603695383971	0.000205883816731568	0.223088678694063	0.00651260810677447	0.0195893213529183	0.0259413609081776	0.371346376761587	0.00500483365881098	0.00161903193614378	0.00190145446091498	0.00261089541104701	0.00167044110803068	0.00112455972588499	0.00138163045964377	0.000899543503827085	0.000352608024138339	0.00131566986213199	0.00131566986213199	0	0.000334088221606135	0.000323806387228757	0.000334088221606135
"Coffea_arabica"	0.0240790552451829	0.0206272337214451	0.0317380411312532	0.00757543668755003	0.0870114684508797	0.00222778893426521	0.0383929003868615	0.00238467193913832	0.047978718671144	0.00103486229761789	0.00574855831724281	0.00529145115369171	0.00720286985455508	0.00441778918560097	0.00211605329636008	0.00606659722865708	0.00515624235895161	0.00827863113763563	1.00986815146969	0.001967063605094	0.00348715813638976	0.000446969073798235	0.00576861784612492	0.00022855358177555	0.00022855358177555	7.95638905094719e-05	5.97061504442763e-05	5.97061504442763e-05	0.00166908422256184	0.000148989691266078	0	0.000174772021600591	0.000148989691266078	0.00166908422256184	0.028324745021372	0.00907533486753	0.0214545155423153	0.210304612042792	0.377157093367804	0.00486380949587193	0.000661129285943753	0.00174772021600591	0.00186164561406456	0.00355489818396866	0.000859775245766656	0.000997808797132018	0.00129538183805713	0.000288527646647756	0.00133274218530955	0.00133274218530956	0	0.000710979636793732	0.000132225857188751	0.000710979636793732
"Miconia_racemosa"	0.0283786905245757	0.0197026826297433	0.0306413199230375	0.0145780838885353	0.0435412473819813	0.00281113963379677	0.0247230023159477	0.0333250404804138	0.00532297717102857	0.00139348207283666	0.027523757201162	0.0218961251984616	0.014598667214911	0.00059037131643009	0.00972975819660524	0.00720511997949263	0.00748192933152756	0.000477957724410989	0.001967063605094	1.00701634003932	0.00589242560678038	0.00814025447185806	0.00177828366492059	0.00281381600135019	0.00281381600135019	0.00010039784406417	8.08177642982804e-05	8.08177642982804e-05	0.00158950372474718	0.00271341815728602	0	0.000122104621035996	0.00271341815728602	0.00158950372474718	0.0357416324868446	0.0122843001733386	0.390732214649187	0.200277469318145	0.0173677544959537	0.00127925379245643	0.000631496238132797	0.00122104621035995	0.000653057467479254	0.00228916688110626	0.000860780971096748	0.000961971609163945	0.00075027796554151	0.000278557453845795	0.000147860476973016	0.000147860476973016	0	0.000457833376221253	0.000126299247626559	0.000457833376221253
"Palicourea_guianensis"	0.0384056910739509	0.0150795769249924	0.0312542196541323	0.00893759551525809	0.0622126887673538	0.00232847862744511	0.046259967003003	0.0179168506709829	0.00447207927198801	0.00167050654955719	0.0147482027536881	0.0117119707450145	0.0164780821113185	0.000564962122082062	0.00732738166013702	0.00612474792494172	0.0105024965535579	0.000547804587302847	0.00348715813638976	0.00589242560678038	1.00747998305349	0.00430486816006992	0.00325483581822843	0.00151811600433682	0.00151811600433682	8.31599509801823e-05	9.92091624110631e-05	9.92091624110631e-05	0.0030225135000671	0.00143495605335664	0	0.000138010650343989	0.00143495605335664	0.0030225135000671	0.0296049425489449	0.0150797926864816	0.206633671683356	0.380836701008455	0.0213736532708426	0.00122506108141473	0.000483319773236937	0.00138010650343989	0.000510880242811439	0.00428333027805584	0.000904958063025623	0.000949051763396451	0.00105862357930895	0.000284129269583021	0.000124224424221889	0.000124224424221889	0	0.000856666055611168	9.66639546473873e-05	0.000856666055611168
"Tilandsia_sp1_M_SD_004"	0.0183516899752005	0.0243257883344941	0.0300284201919426	0.0202185722618125	0.0248698059966088	0.00329380064014843	0.00318603762889229	0.0487332302898447	0.00617387507006913	0.00111645759611612	0.0402993116486358	0.0320802796519087	0.0127192523185034	0.000615780510778119	0.0121321347330735	0.00828549203404355	0.00446136210949719	0.000408110861519131	0.000446969073798235	0.00814025447185806	0.00430486816006993	1.01197564078365	0.000301731511612749	0.00410951599836356	0.00410951599836356	0.000117635737148158	6.24263661854976e-05	6.24263661854976e-05	0.000156493949427262	0.0039918802612154	0	0.000106198591728002	0.0039918802612154	0.000156493949427262	0.0418783224247443	0.00948880766019564	0.574830757615018	0.0197182376278351	0.0133618557210647	0.00133344650349813	0.000779672703028657	0.00106198591728002	0.000795234692147068	0.000295003484156694	0.000816603879167873	0.000974891454931439	0.000441932351774066	0.000272985638108569	0.000171496529724143	0.000171496529724143	0	5.90006968313387e-05	0.000155934540605731	5.90006968313387e-05
"Buchenavia_capitata"	0.0301674643397187	0.0180845430961442	0.0317703106947467	0.00650585430115774	0.0854796338763414	0.00213229610597227	0.0457439082126607	0.00241566916974174	0.0368893343465948	0.00126302947978285	0.00480458081448567	0.00435054243816062	0.00999152664284782	0.00344823012113424	0.00281829125318726	0.00581104188909051	0.00724794771311079	0.0063633862157754	0.00865292676918739	0.00266742549738089	0.00488225372734265	0.000452597267419123	1.00550931037748	0.000227019188162527	0.000227019188162527	7.61534323561525e-05	7.41797529641687e-05	7.41797529641687e-05	0.00236569398576814	0.000150865755806374	0	0.000169558186113439	0.000150865755806374	0.00236569398576814	0.0271106219187903	0.0112753224505536	0.0217246688361179	0.298077442206785	0.289212708037286	0.00394057421449721	0.000579632791543084	0.00169558186113439	0.00148840996508432	0.00423554705672785	0.000882115223063617	0.000982389577256253	0.00131327867681194	0.000288821006315879	0.00102470373184986	0.00102470373184986	0	0.00084710941134557	0.000115926558308617	0.00084710941134557
"Casearia_arborea"	0.020202557622583	0.0622209738067293	0.041521032074531	0.0395100182371252	0.0140164737313659	0.0255475765863878	0.00496328002928	0.0302610234805378	0.0039756227699196	0.00194798779570089	0.0224882180753463	0.016553875177955	0.0075215194617061	0.0037654649825562	0.00627548200120706	0.00433653518652609	0.00238838201016697	0.00114403581851545	0.000342830372663325	0.00422072400202529	0.00227717400650524	0.00616427399754534	0.000227019188162527	1.0029671714487	0.00296717144869563	0.00091241344951385	6.47233966366897e-05	6.47233966366897e-05	0.000111208003661728	0.00205475799918178	0	0.000153117772426353	0.00205475799918178	0.000111208003661728	0.324819188026931	0.00983795628877683	0.295885151882176	0.0140122084613778	0.0106546289740735	0.00146369368134415	0.00199426198098491	0.00153117772426353	0.00170584355061903	0.000459562965674074	0.00128004623723869	0.00153124418004783	0.000310693271080168	0.000377463927950282	0.0001104339658311	0.0001104339658311	0	9.19125931348147e-05	0.000398852396196982	9.19125931348147e-05
"Citrus_sinensis"	0.020202557622583	0.0622209738067293	0.041521032074531	0.0395100182371252	0.0140164737313659	0.0255475765863878	0.00496328002928	0.0302610234805378	0.0039756227699196	0.00194798779570089	0.0224882180753463	0.016553875177955	0.0075215194617061	0.0037654649825562	0.00627548200120706	0.00433653518652609	0.00238838201016697	0.00114403581851545	0.000342830372663325	0.00422072400202529	0.00227717400650524	0.00616427399754534	0.000227019188162527	0.00296717144869563	1.0029671714487	0.00091241344951385	6.47233966366897e-05	6.47233966366897e-05	0.000111208003661728	0.00205475799918178	0	0.000153117772426353	0.00205475799918178	0.000111208003661728	0.324819188026931	0.00983795628877683	0.295885151882176	0.0140122084613778	0.0106546289740735	0.00146369368134415	0.00199426198098491	0.00153117772426353	0.00170584355061903	0.000459562965674074	0.00128004623723869	0.00153124418004783	0.000310693271080168	0.000377463927950282	0.0001104339658311	0.0001104339658311	0	9.19125931348147e-05	0.000398852396196982	9.19125931348147e-05
