"Microtus_oeconomus"	"Sorex_arcticus"	"Clethrionomys_rutilus"	"Sorex_caecutiens"	"Sorex_roboratus"	"Neomys_fodiens"	"Lemmus_sibiricus"	"Clethrionomys_rufocanus"	"Arvicola_terrestris"	"Microtus_middendorffi"	"Sorex_minutus"	"Corrodopsylla_birulai"	"Peromyscopsylla_bidentata"	"Megabothris_rectangulatus"	"Amphipsylla_sibirica"	"Amalaraeus_penicilliger"	"Catallagia_dacenkoi"	"Megabothris_calcarifer"	"Catallagia_ioffi"	"Rhadinopsylla_integella"	"Amphalius_runatus"
"Sorex_minutus"	0.0432034417815504	0.122004745514696	0.013392224916051	0.0624546381664183	0.0499142460451536	0.0312101661651889	0.00405921589245871	0.00519882196778871	0.00106276224899231	0.000251423544480668	1.00058164709055	0.620617445621621	0.0125477490376436	0.0117769154792584	0.01352658669306	0.00432283977703042	0.00158437815536548	0.00081973301150529	0.000268586806068275	0.00076947052041243	0.000432961564701859
"Corrodopsylla_birulai"	0.0864068835631007	0.244009491029393	0.0267844498321019	0.124909276332837	0.0998284920903071	0.0624203323303779	0.00811843178491741	0.0103976439355774	0.00212552449798461	0.000502847088961337	0.00116329418110894	1.24123489124324	0.0250954980752872	0.0235538309585168	0.0270531733861199	0.00864567955406083	0.00316875631073097	0.00163946602301058	0.000537173612136549	0.00153894104082486	0.000865923129403718
"Peromyscopsylla_bidentata"	0.490940618308996	0.0683202955065837	0.0415156877158245	0.0147957070011695	0.00831788121467941	0.00481965072120467	0.00238353980776825	0.0324344712758617	0.00230413465594069	0.000752400137080461	8.22803215583187e-05	0.0877931031027261	1.1021699426955	0.0753429242980251	0.0404791273749288	0.00970450296622332	0.0079246312277299	0.00756947816870615	0.00147675454852019	0.000241955282793984	0.000630913668175537
"Megabothris_rectangulatus"	0.379117920335618	0.0679784292870391	0.117679715933192	0.0224839925766199	0.0121106864448538	0.00845536296920973	0.00533286565963144	0.0305615490949039	0.0219163953847329	0.00094622475760806	8.35242232571518e-05	0.0891203462153809	0.0814879145776513	1.0709153247074	0.0509068919593136	0.0244923732465783	0.00655274173140707	0.00719583595782087	0.00176322101965953	0.000293435475462363	0.000605248442659997
"Amphipsylla_sibirica"	0.181228220312584	0.0947418906766864	0.217974978003349	0.0473655838569805	0.0288420991743947	0.00954034804803012	0.00931689743808336	0.0367082706413836	0.0209946128742722	0.019853196223111	0.000100569417792267	0.107307568784349	0.0458964083619081	0.0533670763290946	1.06810195680337	0.0440435401406224	0.00484012728086768	0.00599060128094717	0.00248043802392236	0.000539519468342535	0.000766096859905557
"Amalaraeus_penicilliger"	0.0354521449306716	0.0151799619073034	0.355730967016564	0.00717376128404809	0.00504915577049122	0.00270959066086457	0.232236785324029	0.0101116731738654	0.00185495629139466	0.00112355969746486	4.41106099696981e-05	0.0470660208376679	0.0151013949219291	0.0352390268139545	0.0604475117236093	1.16591945348622	0.00110185108638555	0.00611022451832333	0.0020824145537205	8.70286083785374e-05	0.000178406783149324
"Catallagia_dacenkoi"	0.318558125714319	0.0649723648182057	0.0206420210973534	0.0474539491787113	0.0438894656340659	0.00603071105454605	0.00201334506926856	0.160080721935101	0.00211364907459361	0.000806687880144613	0.000105625210357699	0.112702099451665	0.0805670841485873	0.0615957722752264	0.0433998079517802	0.00719876043105229	1.01377889152592	0.00481231809397074	0.00641665104455335	0.000561482589636149	0.00230046582094506
"Megabothris_calcarifer"	0.392677973764607	0.0223808039508998	0.212396762970737	0.0093649901817343	0.00649526369275721	0.00360349533820836	0.00883270783361314	0.00724459598327011	0.00254177036413433	0.00106975022874057	5.85523579646636e-05	0.062475365948296	0.082453244337692	0.0724723478609102	0.0575525623062424	0.0427715716282633	0.00515605510068294	1.00888078235829	0.00129100289551527	0.000118202353880387	0.000162198543562701
"Catallagia_ioffi"	0.0572976564988893	0.0235505080257877	0.20347876267631	0.010293457361864	0.00738172463537552	0.00366471636587636	0.00935206916242784	0.347694833821066	0.00251523103776398	0.00137802112440131	5.9685956904061e-05	0.0636849160166331	0.0500455708109621	0.0552475919493321	0.0741375364927906	0.0453503613921353	0.0213888368151778	0.00401645345271418	1.01468762933376	0.000129135001965509	0.00464530206786316
"Rhadinopsylla_integella"	0.0274185704124381	0.222829716145186	0.0104885115875808	0.195322776683316	0.189438665689247	0.0138610501046558	0.00197638190854995	0.00364983215567334	0.000975072249596755	0.000449599556952112	0.00025649017347081	0.273675015093354	0.0122993935420275	0.0137914673467311	0.0241884561640236	0.00284293454036556	0.00280741294818074	0.000551610984775138	0.000193702502948263	1.00226949025856	0.000713849952366827
"Amphalius_runatus"	0.0449568161967395	0.34306501994338	0.017442433626596	0.0208287396450823	0.0162107029029631	0.00953964654513289	0.00234408835090882	0.209734883197365	0.0016050547727123	0.000766096859905557	0.000173184625880744	0.184787995814753	0.0384857337587078	0.0341360121660238	0.0412160110629189	0.00699354589945351	0.0138027949256704	0.000908311843951126	0.00836154372215368	0.000856619942840192	1.00378476419686
