"Symplocos_prunifolia"	"Cleyera_japonica"	"Eurya_japonica"	"Schefflera_octophylla"	"Myrsine_sguinii"	"Daphniphyllum_teijsmannii"	"Myrica_rubra"	"Ardisia_sieboldii"	"Litsea_acuminata"	"Vaccinium_bracteatum"	"Neolitsea_aciculata"	"Persea_thunbergii"	"Diospyros_morrisiana"	"Prunus_jamasakura"	"Taxillus_yadoriki"	"Hypsipetes_amaurotis"	"Turdus_pallidus"	"Sphenurus_formosae"	"Zosterops_japonica"	"Columba_janthina"	"Turdus_chrysolaus"	"Ficedula_narcissina"	"Turdus_dauma"
"Neolitsea_aciculata"	0.0330708521403847	0.0190026081347349	0.0317685187064807	0.0319457562018362	0.0308376113931916	0.0306972782431416	0.0163543547408488	0.0152107317682614	0.0402874707944903	0.00267236225514688	1.02685831386299	0.0268583138629935	0.000910847365835669	0.0134291569314968	0.0134291569314968	0.590882904985857	0.0231604728779396	0.0145735578533707	0.0153840588540345	0.0110350307768065	0.00820638390740237	0.00206692825877404	0.00135732915248107
"Persea_thunbergii"	0.0330708521403847	0.0190026081347349	0.0317685187064807	0.0319457562018362	0.0308376113931916	0.0306972782431416	0.0163543547408488	0.0152107317682614	0.0402874707944903	0.00267236225514688	0.0268583138629935	1.02685831386299	0.000910847365835669	0.0134291569314968	0.0134291569314968	0.590882904985857	0.0231604728779396	0.0145735578533707	0.0153840588540345	0.0110350307768065	0.00820638390740237	0.00206692825877404	0.00135732915248107
"Diospyros_morrisiana"	0.0772958576329799	0.0416893467746413	0.0753436907024085	0.00753837109924692	0.00626105537374761	0.00513265076055577	0.0721320297968737	0.00247104368226935	0.00273254209750701	0.00234029447465053	0.00182169473167134	0.00182169473167134	1.03493136674344	0.000910847365835669	0.000910847365835669	0.0400772840967694	0.0202825521136379	0.558901867895022	0.0201541502794981	0.013584489441603	0.00585752125417239	0.00483099110206124	0.00297781048390295
"Prunus_jamasakura"	0.0330708521403847	0.0190026081347349	0.0317685187064807	0.0319457562018362	0.0308376113931916	0.0306972782431416	0.0163543547408488	0.0152107317682614	0.0402874707944903	0.00267236225514688	0.0268583138629935	0.0268583138629935	0.000910847365835669	1.0134291569315	0.0134291569314968	0.590882904985857	0.0231604728779396	0.0145735578533707	0.0153840588540345	0.0110350307768065	0.00820638390740237	0.00206692825877404	0.00135732915248107
"Taxillus_yadoriki"	0.0330708521403847	0.0190026081347349	0.0317685187064807	0.0319457562018362	0.0308376113931916	0.0306972782431416	0.0163543547408488	0.0152107317682614	0.0402874707944903	0.00267236225514688	0.0268583138629935	0.0268583138629935	0.000910847365835669	0.0134291569314968	1.0134291569315	0.590882904985857	0.0231604728779396	0.0145735578533707	0.0153840588540345	0.0110350307768065	0.00820638390740237	0.00206692825877404	0.00135732915248107
"Hypsipetes_amaurotis"	0.0661417042807693	0.0380052162694699	0.0635370374129613	0.0638915124036723	0.0616752227863832	0.0613945564862833	0.0327087094816975	0.0304214635365227	0.0805749415889806	0.00534472451029375	0.0537166277259871	0.0537166277259871	0.00182169473167134	0.0268583138629935	0.0268583138629935	1.18176580997171	0.0463209457558792	0.0291471157067414	0.030768117708069	0.022070061553613	0.0164127678148047	0.00413385651754808	0.00271465830496214
"Turdus_pallidus"	0.0564970093630691	0.100637519641059	0.0569121282631983	0.0995716073083723	0.0979786370319318	0.00755043962030026	0.00720887374665242	0.0901553776399663	0.00534472451029375	0.132560704204803	0.00356314967352917	0.00356314967352917	0.00156019631643369	0.00178157483676458	0.00178157483676458	0.0783892928176417	1.14885943644162	0.024963141062939	0.0422917918864062	0.0230690627702047	0.00504115100925187	0.00353106308519182	0.00718839426007562
"Sphenurus_formosae"	0.15459171526596	0.0833786935492825	0.150687381404817	0.0150767421984938	0.0125221107474952	0.0102653015211115	0.144264059593747	0.00494208736453871	0.00546508419501401	0.00468058894930106	0.00364338946334267	0.00364338946334267	0.0698627334868777	0.00182169473167134	0.00182169473167134	0.0801545681935388	0.0405651042272758	1.11780373579004	0.0403083005589962	0.027168978883206	0.0117150425083448	0.00966198220412249	0.0059556209678059
"Zosterops_japonica"	0.0938140893522714	0.0930538847704306	0.166025994712878	0.0912353610807815	0.163288508339194	0.00914590344833719	0.0101423223147941	0.00823940724863439	0.00659316808030049	0.00906252683280133	0.004395445386867	0.004395445386867	0.00287916432564259	0.0021977226934335	0.0021977226934335	0.0966997985110739	0.0785418992176116	0.0460666292102814	1.06995964877988	0.021862709700754	0.0076925612741844	0.00586338058451696	0.00664670605503076
"Columba_janthina"	0.0191206435470555	0.122821109182729	0.0165272563045351	0.224635402694505	0.0134003668049143	0.119488941944056	0.114351455361836	0.00682081870940223	0.0066210184660839	0.0069207188310614	0.0044140123107226	0.0044140123107226	0.0027168978883206	0.0022070061553613	0.0022070061553613	0.0971082708358971	0.0599795632025321	0.0434703662131296	0.0306077935810555	1.06710653429833	0.0250928286105023	0.00119504022169097	0.00877293637019491
"Turdus_chrysolaus"	0.198847674817546	0.0122708275452933	0.0127803157006533	0.0167976760238837	0.00971549336608033	0.371923986355769	0.0108226135736661	0.00441584497221808	0.00820638390740237	0.00252057550462593	0.00547092260493491	0.00547092260493491	0.00195250708472413	0.00273546130246746	0.00273546130246746	0.120360297308568	0.0218449877067581	0.0312401133555861	0.0179493096397636	0.0418213810175038	1.08681277694725	0.0124279796760966	0.000876487681806666
"Ficedula_narcissina"	0.541633084278269	0.0144751629546544	0.0214247508487834	0.0117916501166893	0.0135283001872569	0.0171593563044902	0.012326430573742	0.00559799134396586	0.00620078477632212	0.00529659462778773	0.00413385651754808	0.00413385651754808	0.00483099110206124	0.00206692825877404	0.00206692825877404	0.0909448433860578	0.0459038201074936	0.0772958576329799	0.0410436640916187	0.00597520110845485	0.0372839390282899	1.03385206776739	0.00103394021104675
"Turdus_dauma"	0.0165430433767479	0.538464220113112	0.0189111824578366	0.021999341962748	0.0165497586200685	0.00797761417186626	0.0116994183053844	0.00854572341255669	0.0040719874574432	0.0107825913901134	0.00271465830496214	0.00271465830496214	0.00297781048390295	0.00135732915248107	0.00135732915248107	0.059722482709167	0.0934491253809831	0.0476449677424472	0.0465269423852153	0.0438646818509745	0.00262946304542	0.00103394021104675	1.03846173000808
