"Marmota_caudata"	"Cricetulus_migratorius"	"Microtus_juldaschi"	"Alticola_argentatus"	"Oropsylla_silantiewi"	"Citellophilus_lebedewi"	"Amphipsylla_anceps"	"Callopsylla_caspia"	"Rhadinopsylla_li"	"Neopsylla_meridiana"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Amphipsylla_montana"	"Leptopsylla_nana"	"Neopsylla_pleskei"	"Amphipsylla_phaiomydis"	"Paraneopsylla_ioffi"	"Rhadinopsylla_dahurica"	"Pectinoctenus_pamirensis"	"Neopsylla_teratura"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Paradoxopsyllus_naryni"
"Amalaraeus_penicilliger"	0.0121252187929575	0.115540742747311	0.514606471758453	0.0243942333679453	0.0167706276869037	0.00142201408317791	0.0433074116614369	0.0354604051997887	0.00350211513559946	0.0329880008962998	1.0992957937029	0.0396564778069875	0.0105417986371789	0.0100922413950668	0.00270896456507904	0.0190108876026604	0.00183759875634683	0.00766036915710483	0.000850954733818168	0.000472752629898982	0.0048547780354571	0.00261649006968814	0.000283651577939389
"Amphipsylla_primaris"	0.00792564528224408	0.44564193215392	0.198677451743263	0.0144216374872399	0.00771459406491794	0.000929499038497317	0.0805283362655398	0.0436559388297769	0.00280804818070182	0.0471946543982715	0.0410084031867711	1.03500115500966	0.0273492737405303	0.0099710542559211	0.00932114058087576	0.00750486957776014	0.00633572351595861	0.00427020310254349	0.00328214188984065	0.00182341216102259	0.00187431558248361	0.00166652265565084	0.00109404729661355
"Amphipsylla_montana"	0.00719923292126042	0.527876663625823	0.0362805357601075	0.0953102343594763	0.00360687782672213	0.000844307288546113	0.0882126536581359	0.0602349847134822	0.00460013897872958	0.0469834298549775	0.0112859255998033	0.0283145422254901	1.0362540641924	0.0172125643338614	0.0121481704767112	0.00443054555998651	0.00824283552303983	0.00224131432715951	0.00388779866827529	0.00215988814904183	0.000342269205284033	0.00103508986225875	0.0012959328894251
"Leptopsylla_nana"	0.0107838317111878	0.296897876056994	0.0882562262322394	0.270728732666245	0.00620258294958788	0.00126469969950862	0.0589598050980218	0.0838706164484216	0.00905572338152202	0.0294657430262744	0.0213579992314205	0.0204058784772339	0.0340248364739121	1.03198855670464	0.0099050824393066	0.0120614284217241	0.00668446902800352	0.00222075133659528	0.0021866455683412	0.00121480309352289	0.000832605907851315	0.000902224191334813	0.000728881856113734
"Neopsylla_pleskei"	0.00663367463299729	0.565461692730312	0.0231827555618171	0.0713885437415404	0.00308183840619851	0.00077798008534255	0.0928846441375736	0.0571949883415104	0.00398407042422737	0.0496259838861975	0.00880413483650689	0.0292950132541809	0.0368783746614446	0.0152113766032208	1.01257858047752	0.0031773135514359	0.0085400229275119	0.00217899629946626	0.00416461148492046	0.00231367304717804	0.000218705241149218	0.00103482183944582	0.00138820382830682
"Amphipsylla_phaiomydis"	0.0132573300770913	0.073103645101521	0.400227248274495	0.180078443213559	0.0145056436418932	0.00155478514630279	0.0355812020066336	0.0613292273635278	0.00723040860022837	0.0242161213645218	0.0786359441746409	0.0300194783110405	0.0171180169363115	0.0235746100970062	0.00404385361091842	1.02010496917242	0.00271595878217284	0.00590288493661948	0.000538406551484198	0.000299114750824554	0.00377572875730656	0.0020075102789831	0.000179468850494732
"Paraneopsylla_ioffi"	0.0694726933068518	0.512520422083644	0.0209733069006637	0.0637002443755074	0.0270438164551856	0.00814757654814624	0.0841597206899511	0.0516224247535218	0.00361448433628997	0.0449780120564483	0.00796292794416958	0.0265496985430647	0.0333638580694469	0.0136872461049596	0.0113866972366825	0.0028452901527525	1.00773153989569	0.00197443666825481	0.00377470032631162	0.00209705573683979	0.000197861385855318	0.000937752987663574	0.00125823344210387
"Rhadinopsylla_dahurica"	0.00990023904593681	0.288774753146408	0.354327626238143	0.0136640482361787	0.0121401846772201	0.00116107425280662	0.0629453085472031	0.038802916041015	0.00300832589298498	0.0406907768660935	0.069709359329654	0.0375777873023826	0.0190511717808558	0.00954923074735972	0.00610118963850551	0.0129863468605629	0.00414631700333509	1.00595932305707	0.00212681896752674	0.00118156609307041	0.00334271345507683	0.00214398316476657	0.000708939655842245
"Pectinoctenus_pamirensis"	0.00569626522646197	0.622750037484982	0.0229433837651718	0.0152769801900508	0.0027179595026413	0.000668043151373911	0.100380141753985	0.0491351581074113	0.00258192818296276	0.0545377419346014	0.00860409786416148	0.0320920540339975	0.036718098533711	0.0104473066042969	0.012956569064197	0.00131610490362804	0.0088076340947271	0.00236313218614082	1.00458653873761	0.00254807707645246	0.000216447016652564	0.00112745433890727	0.00152884624587148
"Neopsylla_teratura"	0.00569626522646197	0.622750037484982	0.0229433837651718	0.0152769801900508	0.0027179595026413	0.000668043151373911	0.100380141753985	0.0491351581074113	0.00258192818296276	0.0545377419346014	0.00860409786416148	0.0320920540339975	0.0367180985337111	0.0104473066042969	0.012956569064197	0.00131610490362804	0.0088076340947271	0.00236313218614082	0.00458653873761443	1.00254807707645	0.000216447016652564	0.00112745433890727	0.00152884624587148
"Frontopsylla_elata"	0.01270288825892	0.0661245635873583	0.575250454553458	0.0125887602669306	0.0184216681269393	0.00148976165376176	0.0379887530760154	0.0319147546634175	0.0032925910329998	0.0314594668204215	0.110446200306649	0.0412349428146394	0.0072732206122857	0.00895051350940164	0.00153093668804452	0.0207665081651861	0.00103877227574042	0.00835678363769206	0.000487005787468269	0.000270558770815705	1.00542689108069	0.00282166904867278	0.000162335262489423
"Frontopsylla_protera"	0.009199576742691	0.34443730053617	0.299096919159315	0.0139328702284907	0.0105698138147903	0.00107890240256783	0.069184447415	0.0405249563854144	0.00293725960798128	0.0429986043775115	0.0595251490854053	0.0366634984243185	0.0219956595729984	0.00969891005684924	0.00724375287612076	0.0110413065344071	0.00492320318523376	0.00535995791191644	0.00253677226254135	0.00140931792363408	0.00282166904867278	1.00197456169379	0.00084559075418045
"Paradoxopsyllus_naryni"	0.00569626522646197	0.622750037484982	0.0229433837651718	0.0152769801900508	0.0027179595026413	0.000668043151373911	0.100380141753985	0.0491351581074113	0.00258192818296276	0.0545377419346014	0.00860409786416148	0.0320920540339975	0.036718098533711	0.0104473066042969	0.012956569064197	0.00131610490362804	0.0088076340947271	0.00236313218614082	0.00458653873761443	0.00254807707645246	0.000216447016652564	0.00112745433890727	1.00152884624587
