"Clethrionomys_rutilus"	"Spermophilus_undulatus"	"Microtus_gregalis"	"Tamias_sibiricus"	"Microtus_oeconomus"	"Myopus_schisticolor"	"Sorex_araneus"	"Sciurus_vulgaris"	"Citellophilus_tesquorum"	"Megabothris_advenarius"	"Catallagia_ioffi"	"Amphipsylla_primaris"	"Catallagia_dacenkoi"	"Frontopsylla_luculenta"	"Amalaraeus_penicilliger"	"Megabothris_calcarifer"	"Ceratophyllus_indages"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Oropsylla_alaskensis"	"Ceratophyllus_paradoxus"	"Amphipsylla_marikovskii"	"Neopsylla_mana"	"Rhadinopsylla_dahurica"	"Rhadinopsylla_pseudodahurica"
"Amalaraeus_penicilliger"	0.472130891302303	0.00508314081128949	0.131148378878855	0.00366655489317025	0.0521663788506682	0.00205299153406062	0.000347992385544199	7.03380107760601e-05	0.00189024266192166	0.0832404600625393	0.0686196167308197	0.040193668794242	0.0464148623156835	0.00886490162165086	1.02968402573103	0.0217766584991419	0.00267284440949029	0.00546295813420867	0.0124810432372296	0.000211047008184426	0.00590163614127878	0.00196721204709293	0.0013292065426911	0.00131147469806195	0.00131147469806195
"Megabothris_calcarifer"	0.0617449157799132	0.00898557530242253	0.309671218359909	0.0479911782797167	0.23693839448809	0.000573461239942857	0.000294455884735679	0.000467467331936205	0.00327728233093982	0.0608031734663509	0.0269112604506447	0.0657917465516402	0.00614634323303284	0.0177312961751268	0.0248876097133051	1.07961853903636	0.0177637586135758	0.00398069782749104	0.0215859894388599	0.000324967610911056	0.000771811447248915	0.000257270482416305	0.00313855964553962	0.000171513654944203	0.000171513654944203
"Ceratophyllus_indages"	0.0562175458829415	0.00663732425596083	0.0118207844687991	0.548864116476563	0.00539621667519199	0.00362946841799739	0.00213637106053989	0.0319648394286731	0.00280458506340164	0.00949240736578065	0.0196768443958803	0.00411474865063376	0.00637296184311866	0.00140141521492443	0.00337622451725089	0.0196336279413206	1.21466389828958	0.0369039926508491	0.0129956713131236	0.000527872042079759	0.000702719323536769	0.000234239774512256	0.000119805247994586	0.000156159849674838	0.000156159849674838
"Corrodopsylla_birulai"	0.187960311758477	0.16182149273184	0.0132308914173462	0.140263021673579	0.00328083174759942	0.0983510293042797	0.0603922734909207	0.00136681454262404	0.0700385566622326	0.027874178448938	0.0283626647326228	0.00862826799748007	0.0428616765248107	0.0160190662676604	0.00971192557192653	0.00619219662054161	0.0519389526197136	1.04676091293729	0.00651817958928169	0.0141157626715081	0.00234950389698096	0.000783167965660321	0.000134096872473104	0.00052211197710688	0.00052211197710688
"Megabothris_rectangulatus"	0.223755821530183	0.0562780655978452	0.286305147061211	0.048183292850733	0.0495192847059478	0.00133983504601663	0.000803898714984388	0.000481321159745318	0.0203180676614558	0.0617489507736327	0.0424913713808025	0.0574599143308096	0.0220889969658275	0.0212382826821603	0.0221885213106303	0.0335782057937821	0.0182902040703221	0.00651817958928169	1.01765927147254	0.00187927435718032	0.00279694776912729	0.00093231592304243	0.00290174135535011	0.000621543948694953	0.000621543948694953
"Oropsylla_alaskensis"	0.00689156028447136	0.543747763710767	0.0090476031888392	0.00336756900904498	0.000437732999708503	0.00224664370850854	0.100894801762697	3.29920026299849e-05	0.214934769950867	0.00180753182171365	0.00132870128388629	0.00175050237755783	0.00123167373256185	0.0501774697322674	0.000633141024553279	0.000853039978641522	0.00125369609993943	0.0238203495081699	0.00317127547774179	1.03212633788037	8.61445035558919e-05	2.87148345186307e-05	9.16986809679648e-05	1.91432230124204e-05	1.91432230124204e-05
"Ceratophyllus_paradoxus"	0.623207688054429	0.00288209794081731	0.0275720901117803	0.00330897891679478	0.00650244612257401	0.00269475077244145	0.00042053482299215	7.80799248374188e-05	0.00111639685205463	0.0905285303672932	0.083494951467698	0.0256801223092022	0.0612633240317354	0.00348478427800486	0.0314753927534868	0.00360178675382827	0.00296703714382191	0.00704851169094288	0.00839084330738187	0.000153145784099363	1.00779009610068	0.00259669870022679	0.000279446859241016	0.00173113246681786	0.00173113246681786
"Amphipsylla_marikovskii"	0.623207688054429	0.00288209794081731	0.0275720901117803	0.00330897891679478	0.00650244612257401	0.00269475077244145	0.000420534822992151	7.80799248374188e-05	0.00111639685205463	0.0905285303672932	0.083494951467698	0.0256801223092022	0.0612633240317354	0.00348478427800486	0.0314753927534869	0.00360178675382827	0.00296703714382191	0.00704851169094288	0.00839084330738187	0.000153145784099364	0.00779009610068037	1.00259669870023	0.000279446859241016	0.00173113246681786	0.00173113246681786
"Neopsylla_mana"	0.0670672462178439	0.0147736900517717	0.564794959022394	0.00362526950630984	0.0158511608795696	0.000331860454704246	0.000182545451408542	3.99350826648619e-05	0.00532804711363262	0.0606869555338325	0.0303324216045656	0.0965663093103082	0.00660339182929978	0.0320652749149589	0.0212673046830576	0.0439398350375547	0.00151753314126475	0.00120687185225793	0.026115672198151	0.000489059631829146	0.000838340577723049	0.000279446859241016	1.00572427323333	0.000186297906160677	0.000186297906160677
"Rhadinopsylla_dahurica"	0.623207688054429	0.00288209794081731	0.0275720901117803	0.00330897891679478	0.00650244612257401	0.00269475077244145	0.00042053482299215	7.80799248374188e-05	0.00111639685205463	0.0905285303672932	0.0834949514676979	0.0256801223092022	0.0612633240317354	0.00348478427800486	0.0314753927534868	0.00360178675382827	0.00296703714382191	0.00704851169094288	0.00839084330738187	0.000153145784099363	0.00779009610068036	0.00259669870022679	0.000279446859241016	1.00173113246682	0.00173113246681786
"Rhadinopsylla_pseudodahurica"	0.623207688054429	0.00288209794081731	0.0275720901117803	0.00330897891679478	0.00650244612257401	0.00269475077244145	0.00042053482299215	7.80799248374188e-05	0.00111639685205463	0.0905285303672932	0.0834949514676979	0.0256801223092022	0.0612633240317354	0.00348478427800486	0.0314753927534868	0.00360178675382827	0.00296703714382191	0.00704851169094288	0.00839084330738187	0.000153145784099363	0.00779009610068036	0.00259669870022679	0.000279446859241016	0.00173113246681786	1.00173113246682
