"Stillingia_lineata"	"Gaertnera_sp1_M_PL_080"	"Aphloia_theiformis"	"Syzygium_coriaceum"	"Euodia_chapelieri"	"Warneckea_trinervis"	"Nacoleia_sp1_M_PL_080"	"Chaetocnema_sp1_M_PL_080"	"Chrysomya_megacephala"	"Apis_mellifera"	"Villa_unifasciata"	"Brachymyrmex_sp1_M_PL_080"	"Phorinia_sp1_M_PL_080"	"Stomorhina_lunata"	"Ahasverus_advena"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Episyrphus_sp1_M_PL_080"	"Lecithoceridae_sp1_M_PL_080"	"Mauritiborium_undulatus"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_080"	"Musca_domestica"	"Pachycerina_crinicornis"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Technomyrmex_albipes"
"Phorinia_sp1_M_PL_080"	0.632785852713165	0.013826316642048	0.00467075277356723	0.00786315616976005	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433583	1.04126864256825	0.00132251341037056	0.0275124283788333	0.0141628705612416	0.0275124283788333	0.000406656371824942	0.000406656371824941	0.0137562141894166	0.000333625198111945	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.000406656371824941	0.0137562141894166	0.0137562141894166
"Stomorhina_lunata"	0.0202785389590153	0.0171618432705871	0.425715354909451	0.193277929492368	0.00839985598795885	0.00183314404728637	0.0366628809457273	0.0377993519458148	0.00226811131002115	0.00201904038477495	0.047396409367667	0.0912247189091681	0.00132251341037056	1.07692297339714	0.000881675606913708	0.000945597899650593	0.000881675606913708	0.000504760096193739	0.000504760096193739	0.000440837803456854	0.0304082396363894	0.000440837803456854	0.000440837803456853	0.000440837803456854	0.000440837803456854	0.000504760096193738	0.000440837803456854	0.000440837803456854
"Ahasverus_advena"	0.632785852713165	0.013826316642048	0.00467075277356723	0.00786315616976006	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433584	0.0412686425682499	0.00132251341037056	1.02751242837883	0.0141628705612416	0.0275124283788333	0.000406656371824942	0.000406656371824941	0.0137562141894166	0.000333625198111945	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.000406656371824941	0.0137562141894166	0.0137562141894166
"Allograpta_nasuta"	0.325746022908557	0.316080004252638	0.00279475490856163	0.0122297537790336	0.00637440839276501	0.0034417224251126	0.0688344485022519	0.0286848377674426	0.037622211835796	0.0371858828532515	0.0153816420601059	0.000598876051834634	0.0212443058418624	0.00141839684947589	0.0141628705612416	1.01637790599393	0.0141628705612416	0.00929647071331288	0.00929647071331287	0.00708143528062079	0.000199625350611545	0.00708143528062079	0.00708143528062079	0.00708143528062079	0.00708143528062079	0.00929647071331287	0.00708143528062079	0.00708143528062079
"Syritta_nigrofemorata"	0.632785852713166	0.013826316642048	0.00467075277356723	0.00786315616976005	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433583	0.0412686425682499	0.00132251341037056	0.0275124283788333	0.0141628705612416	1.02751242837883	0.000406656371824942	0.000406656371824941	0.0137562141894166	0.000333625198111945	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.000406656371824941	0.0137562141894166	0.0137562141894166
"Episyrphus_sp1_M_PL_080"	0.0187061931039473	0.618333691863227	0.000918757043556022	0.0165963513883071	0.00544141409079213	0.0066702591768371	0.133405183536742	0.0244863634085646	0.0198129105421006	0.0727451402192032	0.00226196752911995	0.000196876509333433	0.00121996911547482	0.00151428028858122	0.000813312743649882	0.0185929414266257	0.000813312743649882	1.0181862850548	0.0181862850548008	0.000406656371824941	6.56255031111444e-05	0.000406656371824941	0.000406656371824941	0.000406656371824941	0.000406656371824941	0.0181862850548008	0.000406656371824941	0.000406656371824941
"Lecithoceridae_sp1_M_PL_080"	0.0187061931039473	0.618333691863227	0.000918757043556022	0.0165963513883071	0.00544141409079213	0.0066702591768371	0.133405183536742	0.0244863634085646	0.0198129105421006	0.0727451402192032	0.00226196752911995	0.000196876509333433	0.00121996911547482	0.00151428028858122	0.000813312743649883	0.0185929414266257	0.000813312743649883	0.0181862850548008	1.0181862850548	0.000406656371824941	6.56255031111444e-05	0.000406656371824941	0.000406656371824941	0.000406656371824941	0.000406656371824941	0.0181862850548008	0.000406656371824941	0.000406656371824941
"Mauritiborium_undulatus"	0.632785852713166	0.013826316642048	0.00467075277356723	0.00786315616976005	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433584	0.0412686425682499	0.00132251341037056	0.0275124283788333	0.0141628705612416	0.0275124283788333	0.000406656371824941	0.000406656371824941	1.01375621418942	0.000333625198111945	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.000406656371824941	0.0137562141894166	0.0137562141894166
"Melanostoma_bituberculatum"	0.0153467591131495	0.00223126710577891	0.625692890820114	0.0220802426469646	0.00110322908512395	0.000212277895535322	0.00424555791070644	0.00496453088305777	0.00140012629555892	0.000262502012444578	0.0471996199610982	0.134077048032882	0.00100087559433583	0.0912247189091681	0.00066725039622389	0.000399250701223089	0.00066725039622389	6.56255031111444e-05	6.56255031111444e-05	0.000333625198111945	1.04469234934429	0.000333625198111945	0.000333625198111945	0.000333625198111945	0.000333625198111945	6.56255031111444e-05	0.000333625198111945	0.000333625198111945
"Mordellidae_sp1_M_PL_080"	0.632785852713165	0.013826316642048	0.00467075277356723	0.00786315616976006	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433583	0.0412686425682499	0.00132251341037056	0.0275124283788333	0.0141628705612416	0.0275124283788333	0.000406656371824941	0.000406656371824941	0.0137562141894166	0.000333625198111945	1.01375621418942	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.000406656371824941	0.0137562141894166	0.0137562141894166
"Musca_domestica"	0.632785852713165	0.013826316642048	0.00467075277356723	0.00786315616976006	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433583	0.0412686425682499	0.00132251341037056	0.0275124283788333	0.0141628705612416	0.0275124283788333	0.000406656371824941	0.000406656371824941	0.0137562141894166	0.000333625198111945	0.0137562141894166	1.01375621418942	0.0137562141894166	0.0137562141894166	0.000406656371824941	0.0137562141894166	0.0137562141894166
"Pachycerina_crinicornis"	0.632785852713166	0.013826316642048	0.00467075277356723	0.00786315616976006	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433583	0.0412686425682499	0.00132251341037056	0.0275124283788333	0.0141628705612416	0.0275124283788333	0.000406656371824941	0.000406656371824941	0.0137562141894166	0.000333625198111945	0.0137562141894166	0.0137562141894166	1.01375621418942	0.0137562141894166	0.000406656371824941	0.0137562141894166	0.0137562141894166
"Pelecophora_intemipta"	0.632785852713166	0.013826316642048	0.00467075277356723	0.00786315616976005	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433584	0.0412686425682499	0.00132251341037056	0.0275124283788333	0.0141628705612416	0.0275124283788333	0.000406656371824941	0.000406656371824941	0.0137562141894166	0.000333625198111945	0.0137562141894166	0.0137562141894166	0.0137562141894166	1.01375621418942	0.000406656371824941	0.0137562141894166	0.0137562141894166
"Polistes_hebraeus"	0.0187061931039473	0.618333691863227	0.000918757043556021	0.0165963513883071	0.00544141409079213	0.00667025917683709	0.133405183536742	0.0244863634085646	0.0198129105421005	0.0727451402192031	0.00226196752911995	0.000196876509333433	0.00121996911547482	0.00151428028858122	0.000813312743649882	0.0185929414266257	0.000813312743649882	0.0181862850548008	0.0181862850548008	0.000406656371824941	6.56255031111443e-05	0.000406656371824941	0.000406656371824941	0.000406656371824941	0.000406656371824941	1.0181862850548	0.000406656371824941	0.000406656371824941
"Sarcophaga_arno"	0.632785852713166	0.013826316642048	0.00467075277356723	0.00786315616976005	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433584	0.0412686425682499	0.00132251341037056	0.0275124283788333	0.0141628705612416	0.0275124283788333	0.000406656371824941	0.000406656371824941	0.0137562141894166	0.000333625198111945	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.000406656371824941	1.01375621418942	0.0137562141894166
"Technomyrmex_albipes"	0.632785852713166	0.013826316642048	0.00467075277356723	0.00786315616976005	0.00730740269473789	0.000213185673388099	0.00426371346776198	0.0328833121263205	0.0554315131294915	0.00162662548729977	0.0285013165910919	0.00100087559433584	0.0412686425682499	0.00132251341037056	0.0275124283788333	0.0141628705612416	0.0275124283788333	0.000406656371824941	0.000406656371824941	0.0137562141894166	0.000333625198111945	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.0137562141894166	0.000406656371824941	0.0137562141894166	1.01375621418942
