"Saurauia_ferox"	"Fissistigma_sp."	"Goniothalamus_sp."	"Popowia_pisocarpa"	"Poikilospermum_sp."	"Combretaceae"	"Costus_sp."	"Tetracera_indica"	"Dryobalanops_lanceolata"	"Diospyros_sp."	"Glochidion_sp."	"Mallotus_floribundus"	"Mallotus_miquelianus"	"Mallotus_sp."	"Mallotus_wrayi"	"Bauhinia_sp."	"Spatholobus_sp."	"Fordia_sp."	"Ryparosa_hullettii"	"Lauraceae"	"Leea_indica"	"Magnolia_candollii"	"Aglaia_sp."	"Chisocheton_sp."	"Ardisia_sp."	"Chionanthus_pluriflorus"	"Passifloraceae"	"Uncaria_sp."	"Urophyllum_sp."	"Rubiaceae"	"Paranephelium_xestophyllum"	"Selaginella_sp."	"Pterospermum_sp."	"Brownlowia_peltata"	"Callicarpa_longifolia"	"Tetrastigma_sp."	"Globba_pendula"	"Zingiber_flagelliforme"	"Haaniella_echinata"	"Necrosciinae"	"Centrophasma_longipennis"	"Asceles_margaritatus"	"Lonchodes_hosei_herberti"	"Lonchodes_imitator"	"Dinophasma_ruficornis"	"Unidentified_juveniles"	"Acacus_sarawacus"	"Marmessoidea_rubescens"	"Lonchodes_thami"	"Lonchodes_malleti"
"Bauhinia_sp."	0.017233189832568	0.00820869840045172	0.000616572875460675	0.0172640405128989	0	0.0246260952013551	0.00820869840045172	0.000912077600050191	0.00820869840045172	0.00043998947971931	0.0164173968009034	0.0218581456339821	0.00251902371821441	0.000419837286369069	0.0094644809118356	1.00820869840045	0.0328347936018069	0.00820869840045172	0.00820869840045172	0	0.0273623280015057	0.000411269341509471	0.0100739972469599	0.00820869840045172	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.0179505772185738	0.000230070836534776	0.000230070836534776	0.00820869840045172	0.0164173968009034	0.0248360138445397	0	0.0164173968009034	0.00820869840045172	0	0.62386107843433	0.00489475818998744	0.0024662915018427	0.0176331660275009	0.00414127505762597	0	0.00729662080040153	0.00329015473207577	0.000839499770579991	0	0.00224382215232172	0
"Spatholobus_sp."	0.017233189832568	0.00820869840045172	0.000616572875460675	0.0172640405128989	0	0.0246260952013551	0.00820869840045172	0.000912077600050191	0.00820869840045172	0.00043998947971931	0.0164173968009034	0.0218581456339821	0.00251902371821441	0.000419837286369069	0.0094644809118356	0.00820869840045172	1.03283479360181	0.00820869840045172	0.00820869840045172	0	0.0273623280015057	0.000411269341509471	0.0100739972469599	0.00820869840045172	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.0179505772185738	0.000230070836534776	0.000230070836534776	0.00820869840045172	0.0164173968009034	0.0248360138445397	0	0.0164173968009034	0.00820869840045172	0	0.62386107843433	0.00489475818998744	0.0024662915018427	0.0176331660275009	0.00414127505762597	0	0.00729662080040153	0.00329015473207577	0.000839499770579991	0	0.00224382215232172	0
"Fordia_sp."	0.017233189832568	0.00820869840045172	0.000616572875460675	0.0172640405128989	0	0.0246260952013551	0.00820869840045172	0.000912077600050191	0.00820869840045172	0.00043998947971931	0.0164173968009034	0.0218581456339821	0.00251902371821441	0.000419837286369069	0.0094644809118356	0.00820869840045172	0.0328347936018069	1.00820869840045	0.00820869840045172	0	0.0273623280015057	0.000411269341509471	0.0100739972469599	0.00820869840045172	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.0179505772185738	0.000230070836534776	0.000230070836534776	0.00820869840045172	0.0164173968009034	0.0248360138445397	0	0.0164173968009034	0.00820869840045172	0	0.62386107843433	0.00489475818998744	0.0024662915018427	0.0176331660275009	0.00414127505762597	0	0.00729662080040153	0.00329015473207577	0.000839499770579991	0	0.00224382215232172	0
"Ryparosa_hullettii"	0.017233189832568	0.00820869840045172	0.000616572875460675	0.0172640405128989	0	0.0246260952013551	0.00820869840045172	0.000912077600050191	0.00820869840045172	0.00043998947971931	0.0164173968009034	0.0218581456339821	0.00251902371821441	0.000419837286369069	0.0094644809118356	0.00820869840045172	0.0328347936018069	0.00820869840045172	1.00820869840045	0	0.0273623280015057	0.000411269341509471	0.0100739972469599	0.00820869840045172	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.0179505772185738	0.000230070836534776	0.000230070836534776	0.00820869840045172	0.0164173968009034	0.0248360138445397	0	0.0164173968009034	0.00820869840045172	0	0.62386107843433	0.00489475818998744	0.0024662915018427	0.0176331660275009	0.00414127505762597	0	0.00729662080040153	0.00329015473207577	0.000839499770579991	0	0.00224382215232172	0
"Lauraceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0
"Leea_indica"	0.00957399435142667	0.00456038800025095	0.000342540486367041	0.00959113361827716	0	0.0136811640007529	0.00456038800025095	0.0375437468148427	0.00456038800025095	0.000244438599844061	0.00912077600050191	0.0121434142411012	0.00139945762123023	0.000233242936871705	0.00525804495101978	0.00456038800025095	0.0182415520010038	0.00456038800025095	0.00456038800025095	0	1.12631240444528	0.000228482967505262	0.00559666513719994	0.00456038800025095	0.000127817131408209	0.000127817131408209	0.000127817131408209	0.000127817131408209	0.00997254289920765	0.000127817131408209	0.000127817131408209	0.00456038800025095	0.00912077600050191	0.0137977854691887	0	0.00912077600050191	0.00456038800025095	0	0.346589488019073	0.00271931010554858	0.00137016194546817	0.0097962033486116	0.00230070836534776	0	0.300349974518742	0.00182786374004209	0.000466388761433328	0	0.00124656786240096	0
"Magnolia_candollii"	0.000924037963066166	0.000411269341509471	3.17497491804633e-05	0.000888992977052972	0	0.00123380802452841	0.000411269341509471	4.56965935010524e-05	0.000411269341509471	0.000920927927939427	0.000822538683018942	0.157742994305548	0.0106346805970303	0.00177244676617172	0.00143369654949612	0.000411269341509471	0.00164507736603788	0.000411269341509471	0.000411269341509471	0	0.00137089780503157	1.06871177059732	0.00330932741302359	0.000411269341509471	3.47045448535662e-05	3.47045448535662e-05	3.47045448535662e-05	3.47045448535662e-05	0.0741699298990281	3.47045448535662e-05	3.47045448535662e-05	0.000411269341509471	0.000822538683018942	0.00212003140761427	0	0.000822538683018942	0.000411269341509471	0	0.0312564699547198	0.000608995680283342	0.000126998996721853	0.0744427641792123	0.000624681807364192	0	0.000365572748008419	0.54969416477856	0.000275777284418633	0	0.00927124123737852	0
"Aglaia_sp."	0.0192755259050754	0.00167899954115998	0.000135002322203704	0.0037800650217037	0	0.00503699862347994	0.00167899954115998	0.000186555504573331	0.00167899954115998	0.00435701422532824	0.00335799908231996	0.0940000215992551	0.0488394072977785	0.00813990121629642	0.0219535405892437	0.00167899954115998	0.00671599816463993	0.00167899954115998	0.00167899954115998	0	0.00559666513719994	0.000551554568837266	1.07458056854438	0.00167899954115998	0.000287063617180032	0.000287063617180032	0.000287063617180032	0.000287063617180032	0.00417019056123438	0.000287063617180032	0.000287063617180032	0.00167899954115998	0.00335799908231996	0.00910694923162815	0	0.00335799908231996	0.00167899954115998	0	0.127603965128159	0.0955051609365326	0.000540009288814814	0.34187585108445	0.00516714510924058	0	0.00149244403658665	0.00441243655069813	0.0895483807120313	0	0.000521273820154297	0
"Chisocheton_sp."	0.017233189832568	0.00820869840045172	0.000616572875460675	0.0172640405128989	0	0.0246260952013551	0.00820869840045172	0.000912077600050191	0.00820869840045172	0.00043998947971931	0.0164173968009034	0.0218581456339821	0.00251902371821441	0.000419837286369069	0.0094644809118356	0.00820869840045172	0.0328347936018069	0.00820869840045172	0.00820869840045172	0	0.0273623280015057	0.000411269341509471	0.0100739972469599	1.00820869840045	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.0179505772185738	0.000230070836534776	0.000230070836534776	0.00820869840045172	0.0164173968009034	0.0248360138445397	0	0.0164173968009034	0.00820869840045172	0	0.62386107843433	0.00489475818998744	0.0024662915018427	0.0176331660275009	0.00414127505762597	0	0.00729662080040153	0.00329015473207577	0.000839499770579991	0	0.00224382215232172	0
"Ardisia_sp."	0.00126400000874697	0.000230070836534776	0.00129526898484443	0.0362675315756441	0	0.000690212509604328	0.000230070836534776	2.55634262816418e-05	0.000230070836534776	0.0347176831265878	0.000460141673069552	0.00505191935764527	0.00246674650629196	0.000411124417715326	0.0357516122988	0.000230070836534776	0.000920283346139104	0.000230070836534776	0.000230070836534776	0	0.000766902788449253	3.47045448535662e-05	0.00172238170308019	0.000230070836534776	1.03451212091773	0.0345121209177302	0.0345121209177302	0.0345121209177302	0.000527835965784659	0.0345121209177302	0.0345121209177302	0.000230070836534776	0.000460141673069552	0.000895774718461991	0	0.000460141673069552	0.000230070836534776	0	0.017485383576643	0.00482315001406451	0.00518107593937774	0.0172672255440437	0.621218176519143	0	0.000204507410253134	0.00027763635882853	0.000143531808590016	0	6.59794957230824e-05	0
"Chionanthus_pluriflorus"	0.00126400000874697	0.000230070836534776	0.00129526898484443	0.0362675315756441	0	0.000690212509604328	0.000230070836534776	2.55634262816418e-05	0.000230070836534776	0.0347176831265878	0.000460141673069552	0.00505191935764527	0.00246674650629196	0.000411124417715326	0.0357516122988	0.000230070836534776	0.000920283346139104	0.000230070836534776	0.000230070836534776	0	0.000766902788449253	3.47045448535662e-05	0.00172238170308019	0.000230070836534776	0.0345121209177302	1.03451212091773	0.0345121209177302	0.0345121209177302	0.000527835965784659	0.0345121209177302	0.0345121209177302	0.000230070836534776	0.000460141673069552	0.000895774718461991	0	0.000460141673069552	0.000230070836534776	0	0.017485383576643	0.00482315001406451	0.00518107593937774	0.0172672255440437	0.621218176519143	0	0.000204507410253134	0.00027763635882853	0.000143531808590016	0	6.59794957230824e-05	0
"Passifloraceae"	0.00126400000874697	0.000230070836534776	0.00129526898484443	0.0362675315756441	0	0.000690212509604328	0.000230070836534776	2.55634262816418e-05	0.000230070836534776	0.0347176831265878	0.000460141673069552	0.00505191935764527	0.00246674650629196	0.000411124417715326	0.0357516122988	0.000230070836534776	0.000920283346139104	0.000230070836534776	0.000230070836534776	0	0.000766902788449253	3.47045448535662e-05	0.00172238170308019	0.000230070836534776	0.0345121209177302	0.0345121209177302	1.03451212091773	0.0345121209177302	0.000527835965784659	0.0345121209177302	0.0345121209177302	0.000230070836534776	0.000460141673069552	0.000895774718461991	0	0.000460141673069552	0.000230070836534776	0	0.017485383576643	0.00482315001406451	0.00518107593937774	0.0172672255440437	0.621218176519143	0	0.000204507410253134	0.00027763635882853	0.000143531808590016	0	6.59794957230824e-05	0
"Uncaria_sp."	0.00126400000874697	0.000230070836534776	0.00129526898484443	0.0362675315756441	0	0.000690212509604328	0.000230070836534776	2.55634262816418e-05	0.000230070836534776	0.0347176831265878	0.000460141673069552	0.00505191935764527	0.00246674650629196	0.000411124417715326	0.0357516122988	0.000230070836534776	0.000920283346139104	0.000230070836534776	0.000230070836534776	0	0.000766902788449253	3.47045448535662e-05	0.00172238170308019	0.000230070836534776	0.0345121209177302	0.0345121209177302	0.0345121209177302	1.03451212091773	0.000527835965784659	0.0345121209177302	0.0345121209177302	0.000230070836534776	0.000460141673069552	0.000895774718461991	0	0.000460141673069552	0.000230070836534776	0	0.017485383576643	0.00482315001406451	0.00518107593937774	0.0172672255440437	0.621218176519143	0	0.000204507410253134	0.00027763635882853	0.000143531808590016	0	6.59794957230824e-05	0
"Urophyllum_sp."	0.00943744470085391	0.00448764430464344	0.000337305466693817	0.00944455306742686	0	0.0134629329139303	0.00448764430464344	0.000498627144960382	0.00448764430464344	0.000480241836634146	0.00897528860928688	0.0537224761529365	0.00417939414225578	0.000696565690375963	0.00543004223284462	0.00448764430464344	0.0179505772185738	0.00448764430464344	0.00448764430464344	0	0.0149588143488115	0.018542482474757	0.00625528584185157	0.00448764430464344	0.000131958991446165	0.000131958991446165	0.000131958991446165	0.000131958991446165	1.09601895582298	0.000131958991446165	0.000131958991446165	0.00448764430464344	0.00897528860928688	0.0138112157591183	0	0.00897528860928688	0.00448764430464344	0	0.341060967152902	0.00277293654940219	0.00134922186677527	0.0292557589957904	0.00237526184603097	0	0.00398901715968306	0.148339859798056	0.000521273820154297	0	0.137002369477873	0
"Rubiaceae"	0.00126400000874697	0.000230070836534776	0.00129526898484443	0.0362675315756441	0	0.000690212509604328	0.000230070836534776	2.55634262816418e-05	0.000230070836534776	0.0347176831265878	0.000460141673069552	0.00505191935764527	0.00246674650629196	0.000411124417715326	0.0357516122988	0.000230070836534776	0.000920283346139104	0.000230070836534776	0.000230070836534776	0	0.000766902788449253	3.47045448535662e-05	0.00172238170308019	0.000230070836534776	0.0345121209177302	0.0345121209177302	0.0345121209177302	0.0345121209177302	0.000527835965784659	1.03451212091773	0.0345121209177302	0.000230070836534776	0.000460141673069552	0.000895774718461991	0	0.000460141673069552	0.000230070836534776	0	0.017485383576643	0.00482315001406451	0.00518107593937774	0.0172672255440437	0.621218176519143	0	0.000204507410253134	0.00027763635882853	0.000143531808590016	0	6.59794957230824e-05	0
"Paranephelium_xestophyllum"	0.00126400000874697	0.000230070836534776	0.00129526898484443	0.0362675315756441	0	0.000690212509604328	0.000230070836534776	2.55634262816418e-05	0.000230070836534776	0.0347176831265878	0.000460141673069552	0.00505191935764527	0.00246674650629196	0.000411124417715326	0.0357516122988	0.000230070836534776	0.000920283346139104	0.000230070836534776	0.000230070836534776	0	0.000766902788449253	3.47045448535662e-05	0.00172238170308019	0.000230070836534776	0.0345121209177302	0.0345121209177302	0.0345121209177302	0.0345121209177302	0.000527835965784659	0.0345121209177302	1.03451212091773	0.000230070836534776	0.000460141673069552	0.000895774718461991	0	0.000460141673069552	0.000230070836534776	0	0.017485383576643	0.00482315001406451	0.00518107593937774	0.0172672255440437	0.621218176519143	0	0.000204507410253134	0.00027763635882853	0.000143531808590016	0	6.59794957230824e-05	0
"Selaginella_sp."	0.017233189832568	0.00820869840045172	0.000616572875460675	0.0172640405128989	0	0.0246260952013551	0.00820869840045172	0.000912077600050191	0.00820869840045172	0.00043998947971931	0.0164173968009034	0.0218581456339821	0.00251902371821441	0.000419837286369069	0.0094644809118356	0.00820869840045172	0.0328347936018069	0.00820869840045172	0.00820869840045172	0	0.0273623280015057	0.000411269341509471	0.0100739972469599	0.00820869840045172	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.000230070836534776	0.0179505772185738	0.000230070836534776	0.000230070836534776	1.00820869840045	0.0164173968009034	0.0248360138445397	0	0.0164173968009034	0.00820869840045172	0	0.62386107843433	0.00489475818998744	0.0024662915018427	0.0176331660275009	0.00414127505762597	0	0.00729662080040153	0.00329015473207577	0.000839499770579991	0	0.00224382215232172	0
