"Marmota_caudata"	"Microtus_juldaschi"	"Apodemus_uralensis"	"Alticola_argentatus"	"Cricetulus_migratorius"	"Dryomys_nitedula"	"Rattus_turkestanicus"	"Citellophilus_lebedewi"	"Rhadinopsylla_li"	"Amphipsylla_phaiomydis"	"Oropsylla_silantiewi"	"Callopsylla_caspia"	"Pectinoctenus_nemorosa"	"Frontopsylla_elata"	"Leptopsylla_nana"	"Ceratophyllus_sinicus"	"Amphipsylla_montana"	"Neopsylla_pleskei"	"Amphipsylla_anceps"	"Ceratophyllus_sciurorum"	"Frontopsylla_ambigua"	"Nosopsyllus_simla"	"Frontopsylla_ornata"	"Amphipsylla_primaris"	"Frontopsylla_protera"	"Neopsylla_meridiana"	"Callopsylla_lagomys"	"Rhadinopsylla_altifrons"	"Paraneopsylla_ioffi"	"Leptopsylla_taschenbergi"
"Oropsylla_silantiewi"	0.666461240958357	0.000100526500939781	7.4028070722472e-05	9.99301854973788e-06	1.71156057645235e-05	1.07320586453145e-07	3.65519174670504e-06	0.325012870047389	0.00514401242117288	2.36292011123171e-05	1.00231023498075	1.43619929156477e-05	2.14811858645476e-05	0.000129893289907366	7.78869928194565e-06	0.000565731621552963	2.8897004789998e-06	3.8647272278559e-06	3.17408277862456e-06	2.28488990513147e-07	6.84594861998887e-05	1.63521736036804e-06	1.5220596796486e-06	9.71535496156979e-07	1.26902128590758e-06	7.79942894315299e-07	6.11900440503012e-07	5.79145640284784e-07	1.70254983991261e-05	3.19086511734793e-07
"Callopsylla_caspia"	0.00538225751331361	0.210821608112794	0.115216426805381	0.199475420243061	0.135473962832409	0.000225069990581028	7.19211691274181e-05	0.00573781581172399	4.1542400069093e-05	0.0591771983612423	1.86571683670563e-05	1.08910842399604	0.0353848733038878	0.0311466622299611	0.0194584951540691	0.000997808682584197	0.03558522773221	0.0146619186626345	0.0187001091772262	0.000479181270269286	0.00503754700199036	3.21752598727923e-05	0.00341748299807746	0.00463843785414103	0.00225872472671457	0.00312193827019615	0.0012832619624257	0.00221422754514601	0.000335001235146132	0.000496622529333538
"Pectinoctenus_nemorosa"	0.00836285506779121	0.0752935097186812	0.552485789342024	0.0180591561852873	0.0120401922262554	8.03822230315667e-05	0.000344781903595988	0.0069873152247003	6.45478351949271e-05	0.0200469423979792	2.89891731570109e-05	0.036759043140932	1.15113257924031	0.0138999950282626	0.0289303126960467	0.00476989940569788	0.00569213998331775	0.0202549327444573	0.0103358925346951	0.000171136345809142	0.0130156341869628	0.000154244535819258	0.00756142805974218	0.000707318335655403	0.00594944565315905	0.000572540064465977	0.000458308320026755	0.00185332634841963	0.00160595781411815	0.00238140426440528
"Frontopsylla_elata"	0.0609191933566722	0.530688908474962	0.0354953974410967	0.0272553300322423	0.0117188037498912	0.000566555528634484	2.24780831680462e-05	0.0327613322426901	0.000470198517267015	0.118205012185947	0.000211171547334782	0.0389788638433432	0.0167450232504217	1.06856191085959	0.0235915341182038	0.000357648277536642	0.00587645915297527	0.00461314282280589	0.00308122066856988	0.00120621499644761	0.00202123671229103	1.00559845751785e-05	0.00285378904794351	0.00307489985403752	0.00312580563617225	0.0029437192150462	0.00323028031245629	0.00115611613963059	0.000104700545282741	0.000152997402763348
"Leptopsylla_nana"	0.00717974833348824	0.342088074907384	0.234419604051933	0.0566239011324579	0.0258438195836563	0.00036520810407676	0.000146310553670856	0.00658586682874111	5.54161477646478e-05	0.0790553669898156	2.48880275905849e-05	0.0478634248617332	0.0685016599469612	0.0463695670599179	1.02599337889452	0.0020269463745991	0.0110011939722785	0.0118741744478526	0.00776356436244297	0.000777539834486004	0.00655849928952339	6.54547213790673e-05	0.00471149176480039	0.00245983248572196	0.00414247577889967	0.00217053599784521	0.00208227523856669	0.00155785182219774	0.000681499157887936	0.00101042932781005
"Ceratophyllus_sinicus"	0.613115467368979	0.00275013583386117	0.0487398826730421	0.00105051950347478	0.000973992753423808	2.93600381746694e-06	3.37325300677733e-05	0.299232144152572	0.0047322685640714	0.000894473471043775	0.00212531609178005	0.00288555483882457	0.0132783686158617	0.000826457506199537	0.00238303154851516	1.00094003289243	0.00041373658341493	0.00175382910156006	0.000887334178747512	6.25084683718768e-06	0.00119704725030479	1.50908687145302e-05	0.000649482818489343	3.97886440165815e-05	0.000504548504198142	2.88857400603448e-05	1.67399572495898e-05	0.000155742883002628	0.000157122574263049	0.000210085701176906
"Amphipsylla_montana"	0.00379915080352173	0.0763752808986084	0.0578478831910722	0.372626249734807	0.155900448800579	8.15371057376448e-05	3.61161323414288e-05	0.00424570268443526	2.93233540409979e-05	0.0345897847671274	1.31694546419991e-05	0.124839979257261	0.0192226366649747	0.0164733527075208	0.0156902274686594	0.000501909953650898	1.05952925418822	0.016956109214122	0.0224661218298016	0.000173595128344663	0.00523965934374578	1.61572171001129e-05	0.0022435355960669	0.00447050637420383	0.000980283149326237	0.00272535209658541	0.000464893014165442	0.00204421040249389	0.000168225142748234	0.000249344324099449
"Neopsylla_pleskei"	0.00673789987433885	0.102582793327075	0.326617044335179	0.0999613857267914	0.130454190608421	0.000109515853401268	0.000203836941459133	0.00668921306712817	5.20057859574522e-05	0.0336415388282212	2.33563949857378e-05	0.0682097955174736	0.0907068727251783	0.0171488570152132	0.0224576777600691	0.00282137725033575	0.0224852752622052	1.01894031421502	0.0196849963335654	0.000233162784660765	0.00870063693787966	9.11902106527702e-05	0.00564304714373898	0.00394260014947349	0.00382015611173421	0.00248229204564788	0.000624417002860457	0.00257726768688683	0.000949451016796489	0.00140783208765164
"Amphipsylla_anceps"	0.005785342970003	0.0723853820390086	0.172541805122974	0.087702989990949	0.328066176112358	7.72775494863286e-05	0.000107692881887946	0.00761508686921575	4.465357363565e-05	0.0371044687636776	2.00544321013097e-05	0.0909505309983273	0.0483907695942541	0.011974743961942	0.015350684080285	0.00149233475516627	0.0311462143549522	0.0205797688941821	1.03616162645605	0.000164526395680571	0.00498182466089989	4.81783945288182e-05	0.00499411812972072	0.00894655552246335	0.00211299710973868	0.00527417295404144	0.000440606673280922	0.00429407997419545	0.000501622107741224	0.000743714677254198
"Ceratophyllus_sciurorum"	0.000555283638217375	0.0486781069121339	0.00157136206343186	0.000986829513088133	0.000960746887872265	0.613913354156325	9.83495598529454e-07	0.00054229454670181	4.28589954932237e-06	0.0107930669641522	1.92484664735318e-06	0.00310741793447355	0.00106830567383889	0.00625038679977398	0.0020498777454631	1.40170504833906e-05	0.000320887964515892	0.000325014790739248	0.000219368527574094	1.3070413346554	0.000130837884805429	4.39984873026335e-07	0.00023913303301794	0.000279066866846473	0.000269776660514365	0.000268312237504619	0.000296301520334728	9.99276148085999e-05	4.58101897209772e-06	6.77311234237871e-06
"Frontopsylla_ambigua"	0.189321168077885	0.0655035358627179	0.335705005843847	0.0651521367150154	0.0107043932636892	6.99305936029015e-05	0.000210496309909367	0.0942344667040085	0.00146125592957693	0.0179976687038532	0.00065626679874376	0.0371736227043427	0.0924558842246326	0.0119183268207506	0.0196754978685702	0.00305453436284669	0.0110213524127066	0.0138010103152574	0.00755863051998603	0.000148884489606178	1.00851048673444	9.41694018015591e-05	0.00470569452043186	0.000621349939779197	0.0037181010279931	0.000501524642051333	0.000398717174816544	0.00119841404755514	0.000980469654051527	0.00144700433553382
"Nosopsyllus_simla"	0.00771418599216449	0.000375766492661829	0.00686126014746728	0.000146893097346762	0.000135265326087545	4.01162678347541e-07	0.65143289444826	0.00379501090352805	5.95411497686952e-05	0.000123287669311001	2.67406133048421e-05	0.000405029741928091	0.00186908084580983	0.000101151374256208	0.000334974162351697	6.56896638161901e-05	5.79758966533463e-05	0.000246749981766319	0.000124697021133412	8.54088282933473e-07	0.000160641920720307	1.29143050541106	9.13664016534727e-05	5.49357039326724e-06	7.09674476017833e-05	3.97940629527232e-06	2.28727430315896e-06	2.18839358333272e-05	0.0343058504563709	2.9574397187359e-05
"Frontopsylla_ornata"	0.00762913388677867	0.216994545195576	0.347697156697466	0.0155785180569439	0.0783186575002395	0.000231660125736129	0.000216995203926998	0.00722802611350077	5.88846838564054e-05	0.0539894124335996	2.64457869338945e-05	0.045708835099286	0.0973533862691805	0.0304998704498963	0.0256187364711021	0.00300385803551321	0.00855347946000505	0.0162237605382496	0.013733824856732	0.0004932118805995	0.00852907131828275	9.70768017568148e-05	1.00602400606043	0.0031777820296931	0.00462909961538146	0.00230108063976505	0.00132083636206003	0.00225321296828439	0.00101074081829154	0.00149869464093735
"Amphipsylla_primaris"	0.00599347720929211	0.311669390232864	0.025683249864973	0.0249663370599754	0.298005420598711	0.000332733572009257	1.60581288418581e-05	0.00799551357694801	4.62600363170131e-05	0.0859477975169471	2.07759129178185e-05	0.0763558231373985	0.011208275165001	0.0404467596184935	0.0164619558659854	0.000226489204402079	0.0209769914481872	0.0139507389904447	0.0302806494606452	0.00070840050814874	0.00138608832719975	7.18389974504177e-06	0.00391111634423766	1.00940982483879	0.00188440971392488	0.00607394326492056	0.00189711802750439	0.00395171773815101	7.47970738160232e-05	0.000110703663211091
"Frontopsylla_protera"	0.00782868992978582	0.301293837680226	0.332387255394893	0.0126657235854977	0.0119620599803534	0.000321656787536358	0.000207443308374444	0.00695637692245179	6.04249366135992e-05	0.0686863935061334	2.71375321140235e-05	0.0371820839628398	0.0942758311192896	0.041116366445035	0.0277227225203285	0.00287204533158942	0.00459979016222311	0.0135174754722903	0.00715168252526938	0.000684817676690311	0.00829422537013844	9.2803585325409e-05	0.00569735337277719	0.00188440971392488	1.00491494311854	0.00175050605742839	0.00183396249022746	0.00161302873078326	0.000966249094270435	0.00143270368704695
"Neopsylla_meridiana"	0.00625498602382983	0.389555829827019	0.0241803003127641	0.0217500933424	0.224494451448599	0.00041588396813216	1.51217439220348e-05	0.00770004488198976	4.8278465158117e-05	0.0988858562640693	2.16824124619653e-05	0.0668094789821976	0.0117943253279991	0.05033759857729	0.0188836631812533	0.000213754476446552	0.016624647789171	0.0114185434099802	0.0232063609977823	0.000885430383765244	0.00145442146194886	6.76499070196295e-06	0.00368172902362407	0.00789612624439673	0.0022756578746569	1.00538312865355	0.00237120939894707	0.0032599696121301	7.04354914263202e-05	0.000104225432382604
"Callopsylla_lagomys"	0.00701045593249437	0.61456109976569	0.0198384460508272	0.0124587226027377	0.0121294294593873	0.000656096223598326	1.24166319314344e-05	0.00684646865211036	5.41094818101949e-05	0.136262470422422	2.43011889228339e-05	0.0392311514227286	0.0134873591322159	0.0789111333471465	0.0258797065364717	0.000176965262352806	0.00405121055201314	0.00410331173308301	0.00276952766062294	0.00139685002443515	0.00165182829566854	5.55480902195748e-06	0.00301905454185149	0.00352321919393673	0.00340593033899386	0.00338744199849582	1.00374080669423	0.00126158613695857	5.78353645227337e-05	8.55105433225312e-05
"Rhadinopsylla_altifrons"	0.0066351888656513	0.207260579643194	0.190332658126284	0.0225235999371057	0.239574573295688	0.000221268289933328	0.000118798508809491	0.00781933328675414	5.12130216194688e-05	0.0603594042359521	2.30003554284528e-05	0.0676920992373208	0.0545407468249207	0.02824226569669	0.0193618726473148	0.00164642476317064	0.0178138335074468	0.0169363305138278	0.0269913598378	0.000471087326954828	0.00496485819701414	5.3146701309509e-05	0.00515020107036432	0.00733890437085187	0.00299562478574034	0.00465709944590014	0.00126158613695857	1.00358919103259	0.000553350948928417	0.000820399388475364
"Paraneopsylla_ioffi"	0.227568486768852	0.011085111533524	0.202407174350285	0.00433334637172948	0.00399032711958259	1.18342990112524e-05	0.217270386223682	0.111952821654078	0.00175646391817651	0.00363698624467454	0.000788848092492842	0.0119483773868787	0.05513788495139	0.00298396554055813	0.00988173778937507	0.00193784508257761	0.00171028895127372	0.00727912446210642	0.00367856212343565	2.51956043465375e-05	0.00473893666124905	0.0971999096263842	0.00269530884877745	0.000162060326601384	0.00209353970425261	0.000117392485710534	6.74745919431894e-05	0.000645576107083154	1.01202258846294	0.000872444717027089
"Leptopsylla_taschenbergi"	0.00853003335603565	0.0327790416069703	0.600286234832665	0.0128431529992919	0.0118186004268957	3.49944137689567e-05	0.00037460903103988	0.00705058401131587	6.58381835879457e-05	0.0107640418636003	2.95686834207575e-05	0.0354257404257924	0.163523092822496	0.00872085195751081	0.0293024505064916	0.00518211396236367	0.0050700012566888	0.0215867586773251	0.0109078152663949	7.45042357661658e-05	0.0139877085768269	0.000167588250728367	0.00799303808499922	0.000479715873914726	0.00620838264387013	0.000347418107942013	0.000199524601085906	0.00191426523977585	0.00174488943405418	1.00258744066738
