"Pyrostria_fasciculata"	"Labourdonnaisia_callophylloides"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Gaertnera_sp1_M_PL_069"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Euodia_obtusifolia"	"Embelia_angustifolia"	"Memecylon_ovatifolium"	"Syzygium_commersonii"	"Tristhema_mauritiana"	"Tabernaemontana_persicarifolia"	"Xyris_sp1_M_PL_069"	"Apis_mellifera"	"Technomyrmex_albipes"	"Chrysomya_megacephala"	"Musca_domestica"	"Hydrillodes_sp1_M_PL_069"	"Brachymyrmex_sp1_M_PL_069"	"Nacoleia_sp1_M_PL_069"	"Phorinia_sp1_M_PL_069"	"Paragus_borbonicus"	"Stomorhina_lunata"	"Dolichopodidae_sp1_M_PL_069"	"Graphomya_maculata"	"Panara_naso"	"Phelsuma_cepediana"	"Trirhithrum_sp1_M_PL_069"	"Villa_unifasciata"	"Allograpta_sp1_M_PL_069"	"Conocephalus_sp1_M_PL_069"	"Macroglossum_milvus"	"Melanostoma_annulipes"	"Pteromalidae_sp1_M_PL_069"	"Scopariinae_sp1_M_PL_069"	"Stomoxys_calcitrans"	"Strictopterinae_sp1_M_PL_069"	"Syritta_sp1_M_PL_069"
"Syzygium_commersonii"	0.0129050416459402	0.0666949151937056	0.00121087291591141	0.0184597272728686	0.0025408655571943	0.074016955878165	0.0734557659560978	0.000144736193547655	0.000111367856558354	0.000594905325914525	1.07332925208701	0.009868927450422	0	0	0.0446686756351834	0.325674605863926	0.00313502695611142	0.00127913834865443	0.000592868630012003	0.00221516727274423	0.00644115208443553	0.000493906342869874	9.67750738792941e-05	0.000421253967915189	4.84349166364566e-05	0.000393412003775601	0.000307196236606595	0.273579153447188	4.84349166364566e-05	0.00141348134649248	0.00524684042543555	0	8.46955185731434e-05	2.41226989246092e-05	2.42174583182283e-05	8.46955185731434e-05	2.42174583182283e-05	0	0.000369194545457372
"Tristhema_mauritiana"	0.0106476806888319	0.116938506043136	0.00195410796912035	0.0323784316349162	0.00187259605335544	0.138122136275389	0.00246271571903565	0.00024827098214735	0.000193528787056837	0.000230146893204207	0.009868927450422	1.01841628483672	0	0	0.0368032243249039	0.607737399611712	0.00540159390520355	0.00180982980590613	0.000436939079116268	0.00388541179618994	0.00177458282431987	0.00085227946699216	0.000158624975171779	0.00073503298884494	7.81643187648141e-05	0.00068665079208073	0.000246000569976765	0.00264314012825091	7.81643187648141e-05	0.00227176830944472	0.000175908265645404	0	6.24198684451812e-05	4.13784970245583e-05	3.9082159382407e-05	6.24198684451812e-05	3.9082159382407e-05	0	0.000647568632698323
"Tabernaemontana_persicarifolia"	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0
"Xyris_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0
"Apis_mellifera"	0.329428378393316	0.206115297611044	0.00290467784071965	0.00637431329645725	0.049184237284031	0.0117457098909268	0.0559410719042476	0.000147029515803288	6.49795678821149e-05	0.00129408200223575	0.00190079470788014	0.00156609465212357	0	0	1.21810603253363	0.0516811235200777	0.00285815029331125	0.00666494755758894	0.0114763220329406	0.00076491759557487	0.011893558086326	0.000376105385157245	0.000198785589743727	0.000201824714714067	0.000116187113628786	0.000185579822743538	0.00731927420360533	0.00447098952727344	0.000116187113628786	0.00936042994195388	0.0039957908503034	0	0.00163947457613437	2.4504919300548e-05	5.80935568143929e-05	0.00163947457613437	5.80935568143929e-05	0	0.000127486265929145
"Technomyrmex_albipes"	0.0212953613776638	0.233877012086272	0.0039082159382407	0.0647568632698323	0.00374519210671087	0.276244272550778	0.0049254314380713	0.000496541964294699	0.000387057574113673	0.000460293786408414	0.019737854900844	0.0368325696734371	0	0	0.0736064486498077	1.21547479922342	0.0108031878104071	0.00361965961181226	0.000873878158232537	0.00777082359237988	0.00354916564863974	0.00170455893398432	0.000317249950343559	0.00147006597768988	0.000156328637529628	0.00137330158416146	0.000492001139953531	0.00528628025650181	0.000156328637529628	0.00454353661888945	0.000351816531290807	0	0.000124839736890362	8.27569940491165e-05	7.81643187648141e-05	0.000124839736890362	7.81643187648141e-05	0	0.00129513726539665
"Chrysomya_megacephala"	0.00650770275230121	0.00669294922375598	0.16538520700562	0.372281399749963	0.0514895203735511	0.00623260835215794	0.00205296705386924	0.0477169543391227	0.00374960967339308	0.00324442185657699	0.000482311839401756	0.000831014446954392	0	0	0.0103333125988945	0.0274234767494949	1.0791572794493	0.0389684922065209	0.0120142214204953	0.0446737679699955	0.017677521075367	0.0216138469737971	0.0178759381435243	0.0116907345534599	0.00661540828022479	0.0107533321351116	0.00182851911737644	0.000267218463698242	0.00661540828022479	0.000231718722015614	0.000146640503847803	0	0.00171631734578504	0.00795282572318711	0.00330770414011239	0.00171631734578504	0.00330770414011239	0	0.00744562799499926
"Musca_domestica"	0.0586029714187831	0.00680160553906846	0.396739982438444	0.132414073866298	0.00539663685445439	0.00246794973532654	0.00299627795254285	0.00529880368586203	0.00493810153996366	0.0504486330623668	0.000232570608846259	0.000329059964710206	0	0	0.0284775032006073	0.0108589788354368	0.0460536726077065	1.07446271482057	0.00125921526603936	0.0158896888639558	0.0193130250280897	0.0356220054573924	0.0246875328939503	0.0118176065110858	0.0158695992975378	0.0105830811260948	0.00119028395409302	0.000272162505964625	0.0158695992975378	0.00113185330071362	0.00021401985375306	0	0.00017988789514848	0.000883133947643672	0.00793479964876888	0.00017988789514848	0.00793479964876888	0	0.00264828147732596
"Hydrillodes_sp1_M_PL_069"	0.0277025839786474	0.0132235390885584	0.00391778800214661	0.0118863192889091	0.600303690612093	0.000936298026677719	0.00539751681724991	0.00099074465068869	0.000105183441563746	0.00190877198609538	0.000169391037146287	0.000124839736890362	0	0	0.0770553050783152	0.00411971131738196	0.0223121254952055	0.00197876684663328	1.14007086114282	0.00142635831466909	0.0218259364622537	0.000577445286340847	0.000400191388576912	0.000342378006212051	0.000156711520085864	0.000316082145821114	0.0204877537786556	0.000427884674804422	0.000156711520085864	0.000713765384833941	0.00038553691551785	0	0.0200101230204031	0.000165124108448115	7.83557600429322e-05	0.0200101230204031	7.83557600429321e-05	0	0.000237726385778182
"Brachymyrmex_sp1_M_PL_069"	0.00512703127358674	0.00878830335670761	0.0339294595371673	0.586123187421221	0.00713179157334547	0.00971352949047485	0.00250158384191799	0.00443975993752005	0.0034879045679763	0.00339058931043776	0.000738389090914744	0.00129513726539665	0	0	0.00599185449866981	0.0427395297580893	0.0967931639349903	0.0291310962505856	0.00166408470044728	1.07033478249055	0.0247973828612974	0.0153087966533919	0.00277572756181671	0.0132730290811618	0.00135717838148669	0.0124010529391678	0.000326123476702092	0.000363281832865686	0.00135717838148669	0.000245331079436545	0.000178684560136999	0	0.000237726385778182	0.000739959989586676	0.000678589190743345	0.000237726385778182	0.000678589190743345	0	0.0117224637484244
"Nacoleia_sp1_M_PL_069"	0.115283100129686	0.0189978349339975	0.0216041177187798	0.206644857177478	0.109129682311269	0.00443645706079967	0.0961573884506362	0.00182529224837741	0.0013325498272802	0.0885168085054443	0.00214705069481184	0.000591527608106623	0	0	0.0931662050095533	0.0195204110675185	0.0383012956632952	0.0354072125514978	0.025463592539296	0.0247973828612974	1.04288867703724	0.00619436401787199	0.00160046243785636	0.00489811695474521	0.000864164708751192	0.00456497949792516	0.00562529573445067	0.00740514756303413	0.000864164708751193	0.0023268867098012	0.00686838488933116	0	0.00363765607704228	0.000304215374729569	0.000432082354375596	0.00363765607704228	0.000432082354375596	0	0.00413289714354956
"Phorinia_sp1_M_PL_069"	0.0043395563860579	0.00220323150478562	0.423272024897596	0.127573305444932	0.00288722643170424	0.0021306986674804	0.000688752641629297	0.0055542631827517	0.0940841814501695	0.00348469745627203	0.000164635447623291	0.000284093155664054	0	0	0.00294615885039842	0.00937507413691376	0.0468300017765604	0.0653070100052194	0.000673686167397655	0.0153087966533919	0.006194364017872	1.05993427346325	0.0263220320243144	0.034537951969393	0.0169308809959038	0.0110169066068506	0.000171060818747461	9.03554791650584e-05	0.0169308809959039	0.000114163357418968	4.91966172592355e-05	0	9.62408810568079e-05	0.000925710530458617	0.00846544049795192	9.62408810568079e-05	0.00846544049795192	0	0.00255146610889865
"Paragus_borbonicus"	0.00397032540314361	0.000869593491652119	0.468663556693393	0.0346965945227089	0.00300143541432684	0.000594843656894173	0.000319596036926559	0.145952895564436	0.00518412644218397	0.00328599941647584	4.83875369396471e-05	7.93124875858897e-05	0	0	0.00233573067948879	0.00261731209033436	0.058096798966454	0.0678907154583634	0.000700334930009596	0.00416359134272507	0.00240069365678454	0.0394830480364716	1.05244529599568	0.011363234634868	0.0187465422677357	0.010067203024322	0.000168501733405325	3.49251725868088e-05	0.0187465422677357	8.39823414691702e-05	2.28282883518971e-05	0	0.000100047847144228	0.0243254825940727	0.00937327113386786	0.000100047847144228	0.00937327113386785	0	0.000693931890454178
"Stomorhina_lunata"	0.00370286157263478	0.00347617298177472	0.240872906437306	0.221217151352697	0.00342378006212051	0.0036751649442247	0.00102327308525942	0.00419163076151417	0.18152691358699	0.00278595391097183	0.000280835978610126	0.000490021992563293	0	0	0.00316192053052038	0.0161707257545887	0.0506598497316596	0.0433312238739811	0.000798882014494785	0.0265460581623237	0.00979623390949042	0.0690759039387859	0.0151509795131574	1.05462352955255	0.00963491625749222	0.00924180115580005	0.00017796844297818	0.000143299929313919	0.00963491625749223	0.000125916958439188	7.30909346613871e-05	0	0.000114126002070684	0.000698605126919029	0.00481745812874611	0.000114126002070684	0.00481745812874611	0	0.00442434302705395
"Dolichopodidae_sp1_M_PL_069"	0.00497625119948102	0.000930290027796519	0.605671143357887	0.0339294595371673	0.00235067280128796	0.000586232390736105	0.000354232197999176	0.00691689560398923	0.00664144931334902	0.00418344100157224	4.84349166364565e-05	7.81643187648141e-05	0	0	0.00273039717027647	0.00257942251923886	0.0430001538214611	0.0872827961364577	0.000548490320300525	0.00407153514446007	0.00259249412625358	0.0507926429877115	0.0374930845354714	0.0144523743862383	1.02422684573432	0.0127920120579011	0.000164153194516743	3.74110290161981e-05	0.0242268457343155	0.000102409756398749	2.5302299857084e-05	0	7.83557600429321e-05	0.0011528159339982	0.0121134228671577	7.83557600429321e-05	0.0121134228671577	0	0.000678589190743345
"Graphomya_maculata"	0.00505164123653388	0.00485929669225206	0.319800301447527	0.310026323479194	0.00474123218731672	0.00514988094060548	0.00142790801995858	0.00567832777075464	0.00506467694066266	0.003787015156005	0.0003934120037756	0.00068665079208073	0	0	0.00436112583447314	0.0226594761386641	0.0698966588782257	0.0582069461935217	0.0011062875103739	0.0372031588175033	0.0136949384937755	0.0330507198205517	0.0201344060486441	0.0138627017337001	0.0127920120579011	1.01259653249853	0.000245138335609417	0.000200346430940942	0.0127920120579011	0.000173870417917647	0.000101993429997042	0	0.000158041072910557	0.00094638796179244	0.00639600602895054	0.000158041072910557	0.00639600602895054	0	0.00620052646958389
"Panara_naso"	0.302755844849081	0.0303638165255937	0.00410382986291857	0.00815308691755229	0.307316306679835	0.00184500427482574	0.0092397864624968	0.000544642050213208	8.72573154314103e-05	0.00170389492213592	0.000307196236606595	0.000246000569976765	0	0	0.172002943784725	0.00811801880923326	0.0118853742629468	0.00654656174751159	0.0717071382252948	0.000978370430106274	0.016875887203352	0.000513182456242384	0.000337003466810649	0.00026695266446727	0.000164153194516743	0.000245138335609417	1.01546380524879	0.000736783806472849	0.000164153194516743	0.00576213936885251	0.0006599847473212	0	0.0102438768893278	9.07736750355346e-05	8.20765972583715e-05	0.0102438768893278	8.20765972583715e-05	0	0.000163061738351046
"Phelsuma_cepediana"	0.030324805206097	0.0329026486885509	0.000935275725404953	0.00908204582164214	0.00641827012206633	0.0198235509618818	0.28889763238632	8.24028098959229e-05	5.84138521197442e-05	0.00191932751724969	0.273579153447187	0.0026431401282509	0	0	0.105068253890926	0.0872236242322798	0.00173692001403857	0.00149689378280544	0.00149759636181548	0.00108984549859706	0.0222154426891024	0.000271066437495175	6.98503451736176e-05	0.000214949893970878	3.74110290161981e-05	0.000200346430940942	0.000736783806472849	1.08903033353225	3.74110290161981e-05	0.00111038876708048	0.0206355451704514	0	0.000213942337402211	1.37338016493205e-05	1.87055145080991e-05	0.000213942337402211	1.8705514508099e-05	0	0.000181640916432843
"Trirhithrum_sp1_M_PL_069"	0.00497625119948102	0.000930290027796518	0.605671143357887	0.0339294595371673	0.00235067280128796	0.000586232390736105	0.000354232197999176	0.00691689560398923	0.00664144931334902	0.00418344100157224	4.84349166364565e-05	7.81643187648141e-05	0	0	0.00273039717027647	0.00257942251923886	0.0430001538214611	0.0872827961364578	0.000548490320300525	0.00407153514446007	0.00259249412625358	0.0507926429877115	0.0374930845354714	0.0144523743862383	0.0242268457343155	0.0127920120579011	0.000164153194516743	3.74110290161981e-05	1.02422684573432	0.000102409756398749	2.5302299857084e-05	0	7.83557600429321e-05	0.0011528159339982	0.0121134228671577	7.83557600429321e-05	0.0121134228671577	0	0.000678589190743345
"Villa_unifasciata"	0.313504887233261	0.301429202390203	0.00256024390996871	0.00613327698591362	0.0107064807725091	0.0170382623208354	0.010598258026403	8.61002900413048e-05	6.00200789645389e-05	0.000864685002628703	0.00141348134649248	0.00227176830944472	0	0	0.219970103635916	0.0749683542116759	0.00150617169310149	0.00622519315392489	0.00249817884691879	0.000735993238309635	0.00698066012940359	0.000342490072256904	0.00016796468293834	0.000188875437658781	0.000102409756398749	0.000173870417917647	0.00576213936885251	0.00111038876708048	0.000102409756398749	1.01078792100483	0.000757018430457355	0	0.00035688269241697	1.43500483402175e-05	5.12048781993743e-05	0.00035688269241697	5.12048781993743e-05	0	0.000122665539718272
"Allograpta_sp1_M_PL_069"	0.0541970895892239	0.032457839780249	0.0012651149928542	0.00893422800684997	0.0115661074655355	0.00263862398468106	0.541067381794591	9.2437523018018e-05	6.11437759603113e-05	0.00354120237154211	0.0104936808508711	0.000351816531290807	0	0	0.18780216996426	0.0116099455325966	0.00190632655002143	0.00235421839128366	0.00269875840862495	0.001072107360822	0.041210309335987	0.000295179703555413	9.13131534075883e-05	0.000219272803984161	5.06045997141679e-05	0.000203986859994083	0.0013199694946424	0.0412710903409028	5.0604599714168e-05	0.00151403686091471	1.03864767012818	0	0.00038553691551785	1.54062538363363e-05	2.5302299857084e-05	0.00038553691551785	2.5302299857084e-05	0	0.000178684560136999
"Conocephalus_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0
"Macroglossum_milvus"	0.0277025839786474	0.0132235390885584	0.00391778800214661	0.0118863192889091	0.600303690612093	0.000936298026677718	0.0053975168172499	0.00099074465068869	0.000105183441563746	0.00190877198609538	0.000169391037146287	0.000124839736890362	0	0	0.0770553050783152	0.00411971131738196	0.0223121254952055	0.00197876684663328	0.140070861142822	0.00142635831466909	0.0218259364622537	0.000577445286340848	0.000400191388576911	0.000342378006212051	0.000156711520085864	0.000316082145821115	0.0204877537786556	0.000427884674804422	0.000156711520085864	0.000713765384833941	0.00038553691551785	0	1.0200101230204	0.000165124108448115	7.83557600429321e-05	0.0200101230204031	7.83557600429321e-05	0	0.000237726385778182
"Melanostoma_annulipes"	0.000952548014131347	0.000687503883218918	0.0576407966999102	0.0369979994793338	0.00495372325344345	0.000620677455368374	0.000215687553708709	0.563060895445778	0.000812157828688823	0.000593674661186621	4.82453978492185e-05	8.27569940491166e-05	0	0	0.00115173120712576	0.00273098080362085	0.103386734401433	0.0097144734240804	0.00115586875913681	0.00443975993752006	0.00182529224837741	0.0055542631827517	0.097301930376291	0.00209581538075709	0.00230563186799641	0.00189277592358488	0.000181547350071069	2.7467603298641e-05	0.00230563186799641	2.87000966804349e-05	1.54062538363363e-05	0	0.000165124108448115	1.0938434825743	0.00115281593399821	0.000165124108448115	0.0011528159339982	0	0.000739959989586676
"Pteromalidae_sp1_M_PL_069"	0.00497625119948103	0.000930290027796519	0.605671143357887	0.0339294595371673	0.00235067280128796	0.000586232390736105	0.000354232197999176	0.00691689560398923	0.00664144931334902	0.00418344100157224	4.84349166364566e-05	7.81643187648141e-05	0	0	0.00273039717027647	0.00257942251923886	0.0430001538214611	0.0872827961364578	0.000548490320300525	0.00407153514446007	0.00259249412625358	0.0507926429877116	0.0374930845354714	0.0144523743862383	0.0242268457343155	0.0127920120579011	0.000164153194516743	3.74110290161981e-05	0.0242268457343155	0.000102409756398749	2.5302299857084e-05	0	7.83557600429322e-05	0.00115281593399821	1.01211342286716	7.83557600429322e-05	0.0121134228671577	0	0.000678589190743345
"Scopariinae_sp1_M_PL_069"	0.0277025839786474	0.0132235390885584	0.00391778800214661	0.0118863192889091	0.600303690612093	0.000936298026677718	0.0053975168172499	0.000990744650688689	0.000105183441563746	0.00190877198609538	0.000169391037146287	0.000124839736890362	0	0	0.0770553050783152	0.00411971131738196	0.0223121254952055	0.00197876684663328	0.140070861142822	0.00142635831466909	0.0218259364622537	0.000577445286340847	0.000400191388576911	0.000342378006212051	0.000156711520085864	0.000316082145821115	0.0204877537786556	0.000427884674804422	0.000156711520085864	0.000713765384833941	0.00038553691551785	0	0.0200101230204031	0.000165124108448115	7.83557600429321e-05	1.0200101230204	7.83557600429321e-05	0	0.000237726385778182
"Stomoxys_calcitrans"	0.00497625119948102	0.000930290027796519	0.605671143357887	0.0339294595371673	0.00235067280128796	0.000586232390736105	0.000354232197999176	0.00691689560398923	0.00664144931334902	0.00418344100157224	4.84349166364566e-05	7.81643187648141e-05	0	0	0.00273039717027647	0.00257942251923886	0.0430001538214611	0.0872827961364578	0.000548490320300525	0.00407153514446007	0.00259249412625358	0.0507926429877116	0.0374930845354714	0.0144523743862383	0.0242268457343155	0.0127920120579011	0.000164153194516743	3.74110290161981e-05	0.0242268457343155	0.000102409756398749	2.5302299857084e-05	0	7.83557600429322e-05	0.00115281593399821	0.0121134228671577	7.83557600429321e-05	1.01211342286716	0	0.000678589190743345
"Strictopterinae_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0
"Syritta_sp1_M_PL_069"	0.00512703127358674	0.0087883033567076	0.0339294595371673	0.586123187421221	0.00713179157334547	0.00971352949047485	0.00250158384191799	0.00443975993752005	0.0034879045679763	0.00339058931043777	0.000738389090914744	0.00129513726539665	0	0	0.00599185449866981	0.0427395297580893	0.0967931639349903	0.0291310962505856	0.00166408470044728	0.0703347824905465	0.0247973828612974	0.0153087966533919	0.00277572756181671	0.0132730290811618	0.00135717838148669	0.0124010529391678	0.000326123476702091	0.000363281832865686	0.00135717838148669	0.000245331079436545	0.000178684560136999	0	0.000237726385778182	0.000739959989586676	0.000678589190743345	0.000237726385778182	0.000678589190743345	0	1.01172246374842
