"Microtus_arvalis"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Cricetulus_migratorius"	"Sorex_araneus"	"Apodemus_flavicollis"	"Arvicola_terrestris"	"Micromys_minutus"	"Ctenophthalmus_assimilis"	"Leptopsylla_taschenbergi"	"Ctenophthalmus_wagneri"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Nosopsyllus_consimilis"	"Leptopsylla_segnis"	"Ctenophthalmus_orientalis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Megabothris_turbidus"	"Nosopsyllus_mokrzeckyi"	"Palaeopsylla_soricis"	"Megabothris_walkeri"	"Doratopsylla_dasycnema"
"Leptopsylla_taschenbergi"	0.00354396326026978	0.0889018294935921	0.000122825834027019	0.00506068471749539	8.92068767745766e-06	0.00168691370003253	6.23205884187344e-06	4.31555822595086e-06	0.00167441569993894	0.00222134916986952	1.00464941996337	0.000598305673799315	7.23767144702984e-05	0.000384139452021519	0.000321439888260122	0.000183184246056455	0.000311988741037869	0.000710553451338354	6.47031998289517e-05	0.000270432109941873	0.000100556063380493	7.98155168574665e-05	0.000111659489531548	2.10864212504066e-05
"Ctenophthalmus_wagneri"	0.0770457824357088	0.0178744981759973	8.1708333448109e-05	0.00595498633889504	2.77606241901804e-05	1.33389359834343e-05	3.89526055638133e-06	6.37118275175769e-06	1.75972256999798e-06	0.00119765996076938	0.00105583354199879	1.00155199712708	0.00157347020467293	0.00028471488662439	0.000884582085777868	0.00110986828440338	0.00104779695432986	0.000392394018886568	0.000204825471130749	0.000125724527697148	0.000396508291334326	9.58233546337901e-05	0.000179644654975784	1.66736699792929e-07
"Amphipsylla_rossica"	0.100682376996009	0.00014249403775177	6.43665389001203e-05	6.94545400621335e-05	3.05598110656199e-05	1.0975447100191e-05	2.61760005082888e-06	7.00646428435924e-06	2.49574877483788e-07	0.000999126323543347	0.000149744926490273	0.00184475817099585	1.00205618938936	0.000145885367186663	0.000925974889813989	0.00134874255353201	0.00127740522817182	0.000285671634688628	0.000213969102480434	7.21857621882604e-05	0.000496454748738786	7.1785198474875e-05	0.000212979612261317	1.37193088752387e-07
"Ctenophthalmus_agyrtes"	0.00714335246224348	0.0106145549898698	0.052020060149079	0.0208059069720795	1.51318021675441e-05	0.00348612487115178	0.00691819976901563	5.44537569413241e-06	1.3246188000742e-06	0.00257956895905712	0.000794771280044523	0.00033380366018032	0.000145885367186663	1.00253568021845	0.000588583611204025	0.000321195149719748	0.000296283747430354	0.000659132773207899	0.000722357765689701	0.00062673607274509	4.51338541712642e-05	0.000339712785580489	6.85882954487079e-05	4.35765608893972e-05
"Nosopsyllus_consimilis"	0.0469601551262809	0.00731719065662482	8.62935261020929e-05	0.0251242352560346	0.0214943199086106	1.58184175468312e-05	5.24404740751077e-06	5.69607189267091e-06	1.14799960092901e-06	0.000644724828753136	0.000688799760557405	0.00107413538987313	0.00095904542159306	0.000609604454461311	1.00266211495606	0.00116404828415437	0.000971271939741755	0.00036095103082392	0.000273542848790222	0.000141084248848731	0.000238332218394268	0.000206909167242599	0.000106247821497319	1.9773021933539e-07
"Leptopsylla_segnis"	0.0766085770406182	0.00416820687669272	8.24973725483072e-05	0.0120865458241287	0.0040380359996973	1.38957023382014e-05	4.27987910023139e-06	0.00400732957799323	7.32736984225822e-07	0.00106039709953351	0.000439642190535493	0.0015094208667886	0.00156454136209713	0.000372586373674908	0.00130373407825289	1.00140481502269	0.00107509938884201	0.000330978439551832	0.000246203264870818	0.000108138981424418	0.00038154343543447	0.000137817577887099	0.000165918323148576	1.73696279227517e-07
"Ctenophthalmus_orientalis"	0.0755798093334993	0.0127048558593528	0.00425451306724757	0.0042457699968798	0.00419988355915181	1.30974865023416e-05	4.43060241073832e-06	6.44115196899376e-06	1.29995308765779e-06	0.00121617413293426	0.000779971852594672	0.00148437901863397	0.00154353131737428	0.000358009528145011	0.00113315059636538	0.00111989519671043	1.00106932316914	0.00037120772481075	0.000231665675167507	0.000146032025903552	0.000384450221948263	9.13428535298206e-05	0.000171713069167572	1.6371858127927e-07
"Hystrichopsylla_talpae"	0.0225363178476584	0.0448254320068196	0.0223984454307386	0.0111931784336076	1.59327352739228e-05	2.07057581499866e-05	1.08131035251324e-05	5.32817515366592e-06	3.94751917410197e-06	0.00216343174792767	0.00236851150446118	0.000741188702341295	0.000460248744776122	0.00106193613461273	0.000561479381281654	0.000459692277155323	0.000494943633081	1.00065500789983	0.000349049549423912	0.000404131049018948	0.00015298745171031	0.000138379515211697	8.97636882008233e-05	2.58821976874832e-07
"Peromyscopsylla_bidentata"	0.0276214659565651	0.0002116180991354	0.0457022170388309	0.018293941806055	1.92647821161787e-05	0.00913876467217936	1.65680051853438e-05	5.67243912617486e-06	5.88210907535925e-07	0.00212922112895653	0.000352926544521555	0.000633096910767771	0.000564100361084781	0.00190439774590921	0.000696290887829656	0.000559552874706405	0.000505452382183652	0.000571171989966401	1.00075577705446	0.00054014978670263	0.000136359930048338	0.000465490403375104	0.000172787542094059	0.000114234558402242
"Megabothris_turbidus"	0.010250378230733	0.0303464696465978	0.0502573497133455	0.0100939274802433	1.10067650042036e-05	2.57797292612131e-05	1.69692277286774e-05	5.51589608801981e-06	2.70432109941873e-06	0.00274939388974089	0.00162259265965124	0.000427463394170304	0.000209338710345955	0.00181753461096076	0.000395035896776447	0.000270347453561046	0.000350476862168526	0.000727435888234106	0.000594164765372893	1.00062968227959	7.88912201173877e-05	0.000177991061844242	5.03391618578487e-05	3.22246615765164e-07
"Nosopsyllus_mokrzeckyi"	0.0881207179011345	0.0127005061722671	7.16029169470135e-05	6.73544066982661e-05	2.74498370968543e-05	1.15064576245646e-05	3.03271047591668e-06	6.67365706456595e-06	1.25695079225617e-06	0.00118070575541375	0.000754170475353699	0.00168516023817089	0.0017996484641781	0.000163610221370833	0.000834162764379939	0.00119232323573272	0.00115335066584479	0.000344221766348198	0.000187494903816465	9.86140251467346e-05	1.00044626753708	6.29522240164996e-05	0.00019818399343405	1.43830720307058e-07
"Palaeopsylla_soricis"	0.0169891636390538	0.000199983500737104	0.0168722661894415	0.0334672199419097	2.45102572478752e-05	0.0334380318664019	1.3311078291394e-05	4.28427840349601e-06	1.33025861429111e-06	0.00123213763866751	0.000798155168574665	0.000542999009591478	0.000346961792628563	0.0016419451303057	0.000965576113798794	0.00057423990786291	0.000365371414119283	0.000415138545635091	0.000853399072854356	0.000296651769740403	8.39362986886661e-05	1.00111246794218	0.000454054898035439	0.000417975398330023
"Megabothris_walkeri"	0.060486209882214	0.0202475375916405	0.000103756622519135	8.00510351770298e-05	1.95023664260013e-05	0.0200604146336223	4.91042703316968e-06	5.48526167819288e-06	2.23318979063097e-06	0.00134347503343724	0.00133991387437858	0.00122158365383533	0.00123528175111564	0.000397812113602506	0.000594987800384988	0.000829591615742879	0.000824222732004347	0.000323149277522964	0.000380132592606929	0.000100678323715697	0.00031709438949448	0.000544865877642527	1.00039746588261	0.000250755182920278
"Doratopsylla_dasycnema"	0.000194814186028389	0.000203614731073038	0.000203425932620049	0.000139238082547554	1.52379617651913e-07	0.100253923295516	1.07608515618305e-05	2.06290901187376e-06	2.10864212504067e-06	0.00126823441804963	0.0012651852750244	5.66904779295958e-06	3.97859957381922e-06	0.00126372026579252	5.53644614139092e-06	4.34240698068794e-06	3.92924595070247e-06	4.65879558374697e-06	0.00125658014242466	3.22246615765164e-06	1.15064576245646e-06	0.00250785238998014	0.00125377591460139	1.00125317404119
