"Sideroxylon_cinereum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Toddalia_asiatica"	"Aphloia_theiformis"	"Erythroxylum_macrocarpum"	"Psiadia_terebinthina"	"Antirhea_borbonica"	"Doratoxylon_apetalum"	"Dodonaea_viscosa"	"Trochetia_blackburniana"	"Chaetocnema_sp1_M_PL_073"	"Fannia_pusio"	"Apis_mellifera"	"Stomorhina_lunata"	"Melanostoma_annulipes"	"Musca_domestica"	"Stomoxys_calcitrans"	"Dysauxes_florida"	"Nacoleia_sp2_M_PL_073"	"Pachycerina_crinicornis"	"Episyrphus_sp1_M_PL_073"	"Gelechioidea_sp1_M_PL_073"	"Mauritiborium_undulatus"	"Technomyrmex_albipes"	"Allograpta_nasuta"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_073"	"Stomoxys_niger"	"Cotesia_sp1_M_PL_073"	"Orthellia_albigena"	"Cheloninae_sp1_M_PL_073"	"Henotesia_narcissus"	"Hydrotaea_fuliginosa"	"Lygistorrhina_sp1_M_PL_073"	"Melanostoma_bituberculatum"	"Panara_naso"	"Sapromyza_sp1_M_PL_073"	"Scopariinae_sp1_M_PL_073"	"Zosterops_mauritianus"	"Brachymyrmex_sp1_M_PL_073"	"Cixiidae_sp1_M_PL_073"	"Lecithoceridae_sp1_M_PL_073"	"Melanagromyza_sojae"	"Polistes_hebraeus"	"Psyllidae_sp1_M_PL_073"	"Scirtidae_sp1_M_PL_073"	"Thelairodrino_sp1_M_PL_073"
"Technomyrmex_albipes"	0.00011848877679339	0.000150412012375515	0.000143214477279614	8.12991162709826e-05	0.0376518396051162	0.0627669673143941	6.5133621873894e-05	7.53366346599551e-08	1.50110004971138e-05	9.68145600799013e-06	7.97829285744596e-06	0.00253952512800299	7.25844905582401e-06	0.000757937821457366	0.000270570092843564	0.00100138576799628	0.000284601682749234	0.000548694477226133	0.000342009253622886	4.40251076598757e-07	0.00018997349436556	0.000340639436733591	0.000510503487169401	0.00067935742861708	1.00113059105804	9.53507048296273e-05	9.54661358432118e-05	8.77352655534772e-07	0.000170815766760808	5.78507739905827e-07	4.49957380228064e-07	2.76613028799718e-07	2.99971586818709e-07	3.85671826603885e-07	0.000339280904402131	0.000339280904402131	9.44160279673498e-05	9.43278895402809e-05	4.36414747968582e-07	2.99971586818709e-07	1.98290527490202e-07	1.38306514399859e-07	1.49985793409355e-07	1.49985793409355e-07	9.41295990127906e-05	0.000169640452201065	2.86428954559228e-07	2.86428954559228e-07
"Allograpta_nasuta"	0.0431625454325622	0.000138640219658203	0.0287372375255504	0.0143919805271507	0.0144233710348755	5.89743983782842e-05	5.10977343892863e-05	5.55161121970572e-06	1.13581917371299e-05	1.1879851707689e-05	1.74644828719121e-05	0.00193260176942875	0.000710925983292516	0.00165912587283165	0.00083693378892498	0.000725006403231653	0.000766986650195507	0.000707954810538303	0.000177193344430335	7.84780460171699e-07	0.000417213896383698	1.44827011728451e-06	0.000342486679512105	1.34111845891665e-06	0.000108972234091003	1.0003500181696	0.000276018619988899	0.000127968034206123	1.19556751974616e-06	5.3323161407001e-07	0.000163908400376818	3.39424334505401e-07	0.000109272266917879	3.5548774271334e-07	3.18780531774509e-07	3.18780531774509e-07	9.35329026382895e-05	7.11608191168247e-05	0.00011211060851004	0.000109272266917879	3.51023915296359e-05	1.697121672527e-07	5.46361334589395e-05	5.46361334589395e-05	3.60584275871888e-05	1.59390265887254e-07	5.74744750511008e-05	5.74744750511008e-05
"Chrysomya_megacephala"	0.0144763445744875	0.000148312495370197	0.0287425983372362	0.0287222759101293	0.0144081738969553	7.71709756443137e-05	0.0143824969895109	1.68248184740437e-05	1.75144110945832e-05	9.60695721018338e-06	8.78164398862856e-06	0.00233078613721638	0.00041667609914467	0.000834256178919713	0.00117375423800901	0.000826417785063771	0.000367390340227992	0.000610441093065129	0.000734222050903112	9.72292987413293e-05	0.00055560740707747	4.95860201311387e-05	0.000306376180788843	4.93463701239801e-05	0.000109104155249385	0.000276018619988899	1.0003573656345	0.000198120500245027	0.00014455107079508	5.70432674500757e-07	5.49734604094462e-05	2.74484491719525e-07	3.66489736062975e-05	3.80288449667171e-07	4.17140408888182e-07	4.17140408888182e-07	9.35056314168605e-05	0.000106074766230508	7.58096834776211e-05	3.66489736062975e-05	7.00543314881202e-05	1.37242245859762e-07	1.83244868031487e-05	1.83244868031487e-05	3.60204347423882e-05	2.08570204444091e-07	5.74851966744724e-05	5.74851966744724e-05
"Nacoleia_sp1_M_PL_073"	6.38709999669983e-05	0.0144432792357276	0.0144004338446474	0.0286980600725697	5.13929026843637e-05	4.56759064496903e-05	9.56688909945831e-05	0.0431984703720632	1.05900905876909e-05	2.3205699961636e-06	3.38124413650384e-07	0.00192045958584048	0.00069231778963748	3.21218192967864e-05	0.00064426551464946	0.000366873374885313	3.01419594968331e-05	0.000174084877329925	0.000352774409566553	0.00345651542237169	0.000407915891607469	5.65139954755411e-05	0.000144455533000951	5.63637638701227e-05	1.0026887491826e-06	0.000127968034206123	0.000198120500245027	1.00105127783673	3.81473376280794e-05	5.55510739835675e-05	2.425481011405e-07	6.63019998903887e-08	1.61698734093667e-07	3.70340493223783e-05	2.46896791619948e-07	2.46896791619947e-07	2.89293499460058e-05	7.01237507263932e-05	2.88817170563417e-05	1.61698734093667e-07	6.99952684696823e-05	3.31509999451943e-08	8.08493670468333e-08	8.08493670468333e-08	1.28482256710909e-07	1.23448395809974e-07	2.88008676892949e-05	2.88008676892949e-05
"Stomoxys_niger"	0.000116407962840434	0.0287906613101418	7.90230302690788e-05	0.000112811124312047	6.49083039566667e-05	0.0144101093087895	0.0430125173685118	2.6394457819688e-05	2.96976218479721e-05	0.0143660071105006	1.56341111143765e-06	0.00168663928588286	0.000962135027957789	0.000148524055586577	0.00137594154840013	0.000827110939146813	0.000412723074723179	0.000184508066079729	0.00122626869132897	0.000288861672415654	2.163730910996e-06	0.000333114514195866	0.000117776306279708	0.000409893336126781	0.000195218019155209	1.19556751974616e-06	0.00014455107079508	3.81473376280793e-05	1.00074812229656	0.000110733312731315	4.42055555090256e-07	0.000410457346014302	2.94703703393504e-07	7.38222084875431e-05	7.78924827502137e-05	7.78924827502137e-05	3.20316820429825e-07	4.37419843579587e-07	3.0539791223491e-07	2.94703703393504e-07	2.7514908368792e-07	0.000205228673007151	1.47351851696752e-07	1.47351851696752e-07	1.62270759891667e-07	3.89462413751068e-05	1.58046060538158e-07	1.58046060538158e-07
"Cotesia_sp1_M_PL_073"	0.000114510397610065	0.100474023327493	0.000116013230988626	9.46942894565262e-05	4.57371531053759e-05	8.87747407012663e-05	4.372216005663e-05	5.6186191640857e-06	2.17155269046318e-05	5.24128741390882e-06	5.0277207028731e-08	0.00387561712779811	0.00335142144453555	4.77633466772945e-06	0.000650182055071722	0.000390111534577578	2.31925475355376e-06	2.81500204963437e-06	2.8005961394333e-06	7.40970600171056e-07	1.99249696788029e-06	0.000387878487515284	2.02487737515388e-06	0.00038754401871961	1.54268730641554e-06	1.24420709949669e-06	1.3310095738351e-06	0.000129619172628324	0.000258377729706401	1.00038643855126	4.34849611177463e-07	1.49751068968823e-07	2.89899740784975e-07	0.000257625700839725	4.79863463250088e-07	4.79863463250088e-07	3.46369344740692e-07	3.45304564364723e-07	3.7697633236974e-07	2.89899740784975e-07	2.30961681601284e-07	7.48755344844117e-08	1.44949870392488e-07	1.44949870392488e-07	1.1434288276344e-07	2.39931731625044e-07	2.32026461977253e-07	2.32026461977253e-07
"Orthellia_albigena"	0.100511520661982	0.00011306089890614	7.45116695308635e-05	5.55533371689498e-05	0.000132029048233998	1.55154679284689e-05	4.27570334557364e-05	4.90235622297606e-08	1.38527009982106e-05	1.90441432601668e-05	3.22070250738148e-05	1.20452948104306e-05	0.00140370268735151	0.00305966738201241	0.00102218743924799	0.000640368726939044	0.00140121086246804	0.000511317979618072	1.90153467460014e-06	2.8896877468329e-07	0.000128865444630717	1.18071673767075e-06	0.000128100690776472	7.45107844445797e-07	1.19988634727484e-06	0.000382452934212577	0.000128271407622041	5.65945569327833e-07	1.03146296187726e-06	4.34849611177463e-07	1.00038168931897	5.44118378861909e-07	0.000254459545979703	2.89899740784975e-07	8.38673942079399e-08	8.38673942079398e-08	4.79095959646723e-07	4.65568564899507e-07	0.000127378796328913	0.000254459545979702	1.35495944314512e-07	2.72059189430955e-07	0.000127229772989851	0.000127229772989851	3.30072620584996e-07	4.19336971039699e-08	1.49023339061727e-07	1.49023339061727e-07
"Cheloninae_sp1_M_PL_073"	0.000214926759650454	5.84029168978411e-05	2.29529892363027e-05	2.25851792689731e-05	8.9963936974309e-05	3.1947471503975e-05	7.8522937804886e-05	5.5194023461515e-08	9.559403372879e-08	0.100490557025982	9.10047248716331e-08	6.63886328678096e-06	5.10467238962038e-06	8.64544886280515e-06	5.43943776173273e-06	0.00143996284513718	0.00287487205876044	2.61139964189714e-06	2.5420630587622e-06	5.27901773909495e-07	1.08911984672299e-06	6.62643540890972e-07	7.60622634528914e-07	8.31747799782765e-07	1.10645211519887e-06	1.1879851707689e-06	9.60695721018338e-07	2.3205699961636e-07	0.00143660071105006	2.24626603453235e-07	8.16177568292864e-07	1.00287115877217	5.44118378861909e-07	1.49751068968823e-07	1.72689035156622e-07	1.72689035156621e-07	2.70815820908378e-07	2.79995645530829e-07	3.1796516790356e-07	5.44118378861909e-07	5.50858030950565e-08	0.00143557938608546	2.72059189430955e-07	2.72059189430955e-07	2.24909842435773e-07	8.63445175783107e-08	4.59059784726053e-08	4.59059784726053e-08
"Henotesia_narcissus"	0.100511520661982	0.00011306089890614	7.45116695308635e-05	5.55533371689498e-05	0.000132029048233998	1.55154679284689e-05	4.27570334557364e-05	4.90235622297606e-08	1.38527009982106e-05	1.90441432601668e-05	3.22070250738148e-05	1.20452948104306e-05	0.00140370268735151	0.0030596673820124	0.00102218743924799	0.000640368726939044	0.00140121086246804	0.000511317979618072	1.90153467460014e-06	2.88968774683291e-07	0.000128865444630717	1.18071673767075e-06	0.000128100690776472	7.45107844445797e-07	1.19988634727484e-06	0.000382452934212577	0.000128271407622041	5.65945569327833e-07	1.03146296187726e-06	4.34849611177463e-07	0.000381689318969554	5.44118378861909e-07	1.00025445954598	2.89899740784975e-07	8.38673942079399e-08	8.38673942079398e-08	4.79095959646723e-07	4.65568564899507e-07	0.000127378796328913	0.000254459545979702	1.35495944314512e-07	2.72059189430955e-07	0.000127229772989851	0.000127229772989851	3.30072620584996e-07	4.19336971039699e-08	1.49023339061727e-07	1.49023339061727e-07
"Hydrotaea_fuliginosa"	0.000114510397610065	0.100474023327493	0.000116013230988626	9.46942894565262e-05	4.57371531053759e-05	8.87747407012663e-05	4.372216005663e-05	5.6186191640857e-06	2.17155269046318e-05	5.24128741390882e-06	5.0277207028731e-08	0.00387561712779811	0.00335142144453555	4.77633466772945e-06	0.000650182055071721	0.000390111534577578	2.31925475355376e-06	2.81500204963437e-06	2.8005961394333e-06	7.40970600171056e-07	1.99249696788029e-06	0.000387878487515284	2.02487737515388e-06	0.00038754401871961	1.54268730641554e-06	1.24420709949669e-06	1.3310095738351e-06	0.000129619172628324	0.000258377729706401	0.000386438551259588	4.34849611177463e-07	1.49751068968823e-07	2.89899740784975e-07	1.00025762570084	4.79863463250088e-07	4.79863463250088e-07	3.46369344740693e-07	3.45304564364723e-07	3.7697633236974e-07	2.89899740784975e-07	2.30961681601283e-07	7.48755344844117e-08	1.44949870392488e-07	1.44949870392488e-07	1.1434288276344e-07	2.39931731625044e-07	2.32026461977253e-07	2.32026461977253e-07
"Lygistorrhina_sp1_M_PL_073"	3.31276207121363e-05	0.000187146750667534	0.00014362710718098	6.87380997512436e-05	9.91073757370592e-05	0.100372143109497	7.81419186820484e-05	8.22510509104054e-08	2.19053973304407e-05	6.04411623048175e-06	3.72632615581867e-08	0.00300151287707416	7.20245739589172e-06	3.54000984802774e-06	0.000278259916705289	0.000547041601198082	1.6645192356902e-06	0.000274418869352331	0.000545474178923547	5.27526208619822e-07	1.95024851367469e-06	0.000544353845573238	0.00081530639214321	0.00108608451808954	0.00135712361760852	1.11573186121078e-06	1.45999143110864e-06	8.64138770669816e-07	0.000272623689625748	7.19795194875132e-07	1.2580109131191e-07	1.72689035156621e-07	8.38673942079399e-08	4.79863463250088e-07	1.00054255212492	0.000542552124916198	5.35022653704609e-07	4.1542234117495e-07	3.29187911465931e-07	8.38673942079399e-08	1.67653901832302e-07	8.63445175783107e-08	4.19336971039699e-08	4.19336971039699e-08	2.47768439342648e-07	0.000271276062458099	2.87254214361961e-07	2.87254214361961e-07
"Melanostoma_bituberculatum"	3.31276207121363e-05	0.000187146750667534	0.00014362710718098	6.87380997512436e-05	9.91073757370592e-05	0.100372143109497	7.81419186820484e-05	8.22510509104054e-08	2.19053973304407e-05	6.04411623048175e-06	3.72632615581867e-08	0.00300151287707416	7.20245739589172e-06	3.54000984802774e-06	0.000278259916705289	0.000547041601198082	1.6645192356902e-06	0.000274418869352331	0.000545474178923547	5.27526208619821e-07	1.95024851367469e-06	0.000544353845573238	0.000815306392143211	0.00108608451808954	0.00135712361760852	1.11573186121078e-06	1.45999143110864e-06	8.64138770669816e-07	0.000272623689625748	7.19795194875132e-07	1.2580109131191e-07	1.72689035156621e-07	8.38673942079399e-08	4.79863463250088e-07	0.000542552124916198	1.00054255212492	5.35022653704609e-07	4.1542234117495e-07	3.29187911465931e-07	8.38673942079399e-08	1.67653901832302e-07	8.63445175783107e-08	4.19336971039699e-08	4.19336971039699e-08	2.47768439342648e-07	0.000271276062458099	2.87254214361961e-07	2.87254214361961e-07
"Panara_naso"	0.000189242904060455	0.00013508404444887	0.0502361559070012	0.000106479701145329	0.0501768740313517	9.89791909353527e-05	3.718202894572e-05	4.39075741643972e-06	4.53860250726097e-06	9.47855373179323e-06	1.16952885569366e-05	0.00319981763801527	7.91694902416399e-06	0.00111105241290898	0.00033252975677938	0.000982365978485138	0.000479704710648105	0.00110595225454016	2.82507636638717e-06	5.99140786286644e-07	0.000453367074705383	1.34871436132367e-06	0.000503403641030392	1.71353942100599e-06	0.000377664111869399	0.000327365159234013	0.000327269709959012	0.00010125272481102	1.12110887150439e-06	5.19554017111039e-07	7.18643939470084e-07	2.70815820908378e-07	4.79095959646723e-07	3.46369344740692e-07	5.35022653704609e-07	5.35022653704609e-07	1.00022591449689	0.000125701891666539	0.000100711859793826	4.79095959646723e-07	2.59706588159339e-07	1.35407910454189e-07	2.39547979823361e-07	2.39547979823361e-07	0.000125442185078379	2.67511326852304e-07	0.000100472311814002	0.000100472311814002
"Sapromyza_sp1_M_PL_073"	0.000183899583135305	0.000134668780102242	0.000138778781904995	0.0501778765807873	0.0501697336410915	7.68531331173657e-05	8.37955894810942e-05	1.06394017003218e-05	1.34177536763527e-05	9.79984759357902e-06	1.06379175110225e-05	0.00211594852097215	0.000374204780937255	0.00101060216354714	0.000988681308547366	0.00137086340992521	0.000379391182624474	0.000504780848725764	0.000614575295549947	1.40978939923304e-06	0.00086356189177147	1.71586358218891e-06	2.24370561326213e-06	1.62812016050063e-06	0.000377311558161123	0.000249062866908887	0.000371261681806779	0.000245433127542376	1.53096945252855e-06	5.17956846547084e-07	6.98352847349261e-07	2.79995645530829e-07	4.65568564899507e-07	3.45304564364723e-07	4.15422341174949e-07	4.15422341174949e-07	0.000125701891666539	1.00024780939893	5.10341846259744e-07	4.65568564899507e-07	0.000122385064831189	1.39997822765415e-07	2.32784282449754e-07	2.32784282449754e-07	0.000125424334102729	2.07711170587475e-07	2.77557563809991e-07	2.77557563809991e-07
"Scopariinae_sp1_M_PL_073"	0.0503146245499206	0.000147020769624199	0.0502021483613779	8.31392978278633e-05	0.000123025228427934	6.08997636211972e-05	3.68339820767698e-05	4.38336289376667e-06	9.70478345224839e-06	1.11287808766246e-05	1.71921300018812e-05	0.00232106751231164	0.000706092408455397	0.00163325235017871	0.000714746616533033	0.000423237318958027	0.00080222833091289	0.000858700999174629	2.32532130946268e-06	5.96228912013132e-07	0.000266127011628057	1.38136172973576e-06	0.000566204663645434	1.34662026174237e-06	1.74565899187433e-06	0.000392387129785141	0.000265333892171674	0.000101086009697196	1.06889269282218e-06	5.6546449855461e-07	0.000191068194493369	3.1796516790356e-07	0.000127378796328913	3.7697633236974e-07	3.29187911465931e-07	3.29187911465931e-07	0.000100711859793826	5.10341846259744e-07	1.00016409369489	0.000127378796328913	2.02778775189911e-07	1.5898258395178e-07	6.36893981644564e-05	6.36893981644564e-05	3.07563071069834e-07	1.64593955732965e-07	0.000100404296722756	0.000100404296722756
"Zosterops_mauritianus"	0.100511520661982	0.00011306089890614	7.45116695308635e-05	5.55533371689498e-05	0.000132029048233998	1.55154679284689e-05	4.27570334557364e-05	4.90235622297606e-08	1.38527009982106e-05	1.90441432601668e-05	3.22070250738148e-05	1.20452948104306e-05	0.00140370268735151	0.0030596673820124	0.00102218743924799	0.000640368726939044	0.00140121086246804	0.000511317979618071	1.90153467460014e-06	2.8896877468329e-07	0.000128865444630717	1.18071673767075e-06	0.000128100690776472	7.45107844445797e-07	1.19988634727484e-06	0.000382452934212576	0.000128271407622041	5.65945569327833e-07	1.03146296187726e-06	4.34849611177463e-07	0.000381689318969553	5.44118378861909e-07	0.000254459545979702	2.89899740784975e-07	8.38673942079399e-08	8.38673942079399e-08	4.79095959646723e-07	4.65568564899507e-07	0.000127378796328913	1.00025445954598	1.35495944314512e-07	2.72059189430955e-07	0.000127229772989851	0.000127229772989851	3.30072620584996e-07	4.19336971039699e-08	1.49023339061727e-07	1.49023339061727e-07
"Brachymyrmex_sp1_M_PL_073"	0.000107041796008464	0.000180150111649001	0.000135030803032655	0.100253519017771	9.97406281013472e-05	6.20319436779516e-05	0.000124138051768551	2.12149907930677e-05	2.33151682444697e-05	3.85600621665395e-06	6.24928381194489e-08	0.0024623514957266	0.000741057793385464	5.93681962134765e-06	0.00171960889735405	0.000983100773857156	2.61874331047515e-06	3.74120710239085e-06	0.00122624954631144	2.52478627523576e-06	0.00122377821275757	2.31630516353124e-06	1.98876568013796e-06	1.77729415802823e-06	1.58632421992161e-06	0.000245716740707451	0.000490380320416841	0.000489966879287776	1.92604358581544e-06	6.9288504480385e-07	4.06487832943535e-07	1.10171606190113e-07	2.70991888629023e-07	4.61923363202567e-07	3.35307803664603e-07	3.35307803664603e-07	5.19413176318677e-07	0.000244770129662377	4.05557550379821e-07	2.70991888629023e-07	1.00024452077809	5.50858030950564e-08	1.35495944314512e-07	1.35495944314512e-07	2.49351570253368e-07	1.67653901832302e-07	2.70061606065309e-07	2.70061606065309e-07
"Cixiidae_sp1_M_PL_073"	0.000214926759650454	5.84029168978411e-05	2.29529892363027e-05	2.25851792689731e-05	8.99639369743091e-05	3.1947471503975e-05	7.8522937804886e-05	5.5194023461515e-08	9.559403372879e-08	0.100490557025982	9.10047248716331e-08	6.63886328678096e-06	5.10467238962038e-06	8.64544886280515e-06	5.43943776173273e-06	0.00143996284513718	0.00287487205876044	2.61139964189714e-06	2.5420630587622e-06	5.27901773909495e-07	1.08911984672299e-06	6.62643540890973e-07	7.60622634528913e-07	8.31747799782765e-07	1.10645211519887e-06	1.1879851707689e-06	9.60695721018337e-07	2.3205699961636e-07	0.00143660071105006	2.24626603453235e-07	8.16177568292864e-07	0.00287115877217092	5.44118378861909e-07	1.49751068968823e-07	1.72689035156621e-07	1.72689035156621e-07	2.70815820908378e-07	2.79995645530829e-07	3.1796516790356e-07	5.44118378861909e-07	5.50858030950564e-08	1.00143557938609	2.72059189430955e-07	2.72059189430955e-07	2.24909842435773e-07	8.63445175783107e-08	4.59059784726053e-08	4.59059784726053e-08
"Lecithoceridae_sp1_M_PL_073"	0.100511520661982	0.00011306089890614	7.45116695308635e-05	5.55533371689498e-05	0.000132029048233998	1.55154679284689e-05	4.27570334557365e-05	4.90235622297606e-08	1.38527009982106e-05	1.90441432601668e-05	3.22070250738148e-05	1.20452948104306e-05	0.00140370268735151	0.00305966738201241	0.00102218743924799	0.000640368726939044	0.00140121086246804	0.000511317979618071	1.90153467460014e-06	2.88968774683291e-07	0.000128865444630717	1.18071673767075e-06	0.000128100690776472	7.45107844445797e-07	1.19988634727484e-06	0.000382452934212577	0.000128271407622041	5.65945569327833e-07	1.03146296187726e-06	4.34849611177463e-07	0.000381689318969554	5.44118378861909e-07	0.000254459545979702	2.89899740784975e-07	8.38673942079399e-08	8.38673942079399e-08	4.79095959646723e-07	4.65568564899507e-07	0.000127378796328913	0.000254459545979702	1.35495944314512e-07	2.72059189430955e-07	1.00012722977299	0.000127229772989851	3.30072620584996e-07	4.19336971039699e-08	1.49023339061727e-07	1.49023339061727e-07
"Melanagromyza_sojae"	0.100511520661982	0.00011306089890614	7.45116695308636e-05	5.55533371689498e-05	0.000132029048233998	1.55154679284689e-05	4.27570334557365e-05	4.90235622297606e-08	1.38527009982106e-05	1.90441432601668e-05	3.22070250738148e-05	1.20452948104306e-05	0.00140370268735151	0.00305966738201241	0.00102218743924799	0.000640368726939044	0.00140121086246804	0.000511317979618071	1.90153467460014e-06	2.88968774683291e-07	0.000128865444630717	1.18071673767075e-06	0.000128100690776472	7.45107844445797e-07	1.19988634727484e-06	0.000382452934212577	0.000128271407622041	5.65945569327833e-07	1.03146296187726e-06	4.34849611177463e-07	0.000381689318969554	5.44118378861909e-07	0.000254459545979702	2.89899740784975e-07	8.38673942079399e-08	8.38673942079399e-08	4.79095959646723e-07	4.65568564899507e-07	0.000127378796328913	0.000254459545979702	1.35495944314512e-07	2.72059189430955e-07	0.000127229772989851	1.00012722977299	3.30072620584996e-07	4.19336971039699e-08	1.49023339061727e-07	1.49023339061727e-07
"Polistes_hebraeus"	0.000260757370262146	8.91874485554829e-05	0.000142526760777336	0.000102234143803881	0.100239726654082	9.16743225567797e-05	4.34531271936368e-05	6.38126075758712e-08	3.52033910823572e-06	1.57436889705041e-05	2.12133421839256e-05	0.0017695455462177	7.35176848904448e-06	0.00201526750747293	0.000257753719740688	0.00175862604599327	0.000756163621938472	0.00100582049034914	2.90104478844912e-06	2.94792523230315e-07	0.000503345570785369	1.11542200084658e-06	2.4986455463863e-06	1.47894616297303e-06	0.000753036792102324	0.000252408993110322	0.000252143043196717	8.99375796976365e-07	1.13589531924167e-06	3.43028648290319e-07	9.90217861754987e-07	4.49819684871545e-07	6.60145241169991e-07	2.28685765526879e-07	4.95536878685296e-07	4.95536878685296e-07	0.000250884370156759	0.000250848668205457	6.15126142139668e-07	6.60145241169991e-07	2.49351570253368e-07	2.24909842435773e-07	3.30072620584996e-07	3.30072620584995e-07	1.00025059931664	2.47768439342648e-07	2.85053521554672e-07	2.85053521554672e-07
"Psyllidae_sp1_M_PL_073"	3.31276207121363e-05	0.000187146750667534	0.00014362710718098	6.87380997512436e-05	9.91073757370592e-05	0.100372143109497	7.81419186820484e-05	8.22510509104054e-08	2.19053973304407e-05	6.04411623048175e-06	3.72632615581867e-08	0.00300151287707416	7.20245739589172e-06	3.54000984802774e-06	0.000278259916705289	0.000547041601198082	1.6645192356902e-06	0.000274418869352331	0.000545474178923547	5.27526208619822e-07	1.95024851367469e-06	0.000544353845573238	0.000815306392143211	0.00108608451808954	0.00135712361760852	1.11573186121078e-06	1.45999143110864e-06	8.64138770669816e-07	0.000272623689625748	7.19795194875132e-07	1.2580109131191e-07	1.72689035156621e-07	8.38673942079399e-08	4.79863463250088e-07	0.000542552124916198	0.000542552124916198	5.35022653704609e-07	4.1542234117495e-07	3.29187911465931e-07	8.38673942079399e-08	1.67653901832302e-07	8.63445175783107e-08	4.193369710397e-08	4.19336971039699e-08	2.47768439342648e-07	1.00027127606246	2.87254214361961e-07	2.87254214361961e-07
"Scirtidae_sp1_M_PL_073"	0.000117728437858764	0.000180980640342257	0.100329785053225	0.000110725258486777	0.000114021408621869	0.000106284059313926	3.09109306978032e-05	8.71770222530357e-06	5.55686590628622e-06	3.21341849308237e-06	2.17723492994761e-06	0.00463008972981284	8.48212955928349e-06	0.000206837318345023	0.000407305793818072	0.000206105910977009	0.000203245799357738	0.00120608401873119	2.74910794432522e-06	9.03489049342973e-07	0.000403388578625397	1.58200672180076e-06	0.0010043086365144	1.94813267903895e-06	2.29143163647382e-06	0.000402321325357705	0.000402396376721306	0.000201606073825064	1.1063224237671e-06	6.96079385931758e-07	4.47070017185181e-07	9.18119569452106e-08	2.98046678123454e-07	4.64052923954505e-07	5.74508428723922e-07	5.74508428723922e-07	0.000200944623628005	5.55115127619981e-07	0.000200808593445512	2.98046678123454e-07	2.70061606065309e-07	4.59059784726053e-08	1.49023339061727e-07	1.49023339061727e-07	2.85053521554672e-07	2.87254214361961e-07	1.00020065957011	0.00020065957010645
"Thelairodrino_sp1_M_PL_073"	0.000117728437858764	0.000180980640342257	0.100329785053225	0.000110725258486777	0.000114021408621869	0.000106284059313926	3.09109306978032e-05	8.71770222530356e-06	5.55686590628622e-06	3.21341849308237e-06	2.17723492994761e-06	0.00463008972981284	8.48212955928349e-06	0.000206837318345023	0.000407305793818072	0.000206105910977009	0.000203245799357738	0.00120608401873119	2.74910794432522e-06	9.03489049342973e-07	0.000403388578625397	1.58200672180076e-06	0.0010043086365144	1.94813267903895e-06	2.29143163647382e-06	0.000402321325357705	0.000402396376721306	0.000201606073825064	1.1063224237671e-06	6.96079385931758e-07	4.47070017185181e-07	9.18119569452106e-08	2.98046678123454e-07	4.64052923954505e-07	5.74508428723922e-07	5.74508428723922e-07	0.000200944623628005	5.55115127619982e-07	0.000200808593445512	2.98046678123454e-07	2.70061606065309e-07	4.59059784726053e-08	1.49023339061727e-07	1.49023339061727e-07	2.85053521554672e-07	2.87254214361961e-07	0.00020065957010645	1.00020065957011
