"Dracaena_reflexa"	"Stillingia_lineata"	"Myonima_violacea"	"Psiadia_terebinthina"	"Bertiera_zaluzania"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Olea_lancea"	"Psidium_cattleianum"	"Faujasiopsis_flexuosa"	"Claoxylon_linostachys"	"Aphloia_theiformis"	"Flagellaria_indica"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Chaetocnema_sp1_M_PL_075"	"Stomorhina_lunata"	"Apis_mellifera"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Allograpta_nasuta"	"Ophyra_capensis"	"Dioxyna_sororcula"	"Pachycerina_crinicornis"	"Ischiodon_aegyptius"	"Nacoleia_sp1_M_PL_075"	"Brachymyrmex_sp1_M_PL_075"	"Lygistorrhina_sp1_M_PL_075"	"Musca_domestica"	"Polistes_hebraeus"	"Melanostoma_bituberculatum"	"Panara_naso"	"Paragus_borbonicus"	"Chrysomya_megacephala"	"Fannia_pusio"	"Melanostoma_annulipes"	"Cerambycidae_sp1_M_PL_075"	"Episyrphus_sp1_M_PL_075"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Stomoxys_calcitrans"	"Agathidinae_sp1_M_PL_075"	"Cerambycidae_sp2_M_PL_075"	"Eumolpinae_sp1_M_PL_075"	"Eumolpinae_sp2_M_PL_075"	"Gelechioidea_sp1_M_PL_075"	"Henotesia_narcissus"	"Leptotes_pirithous"	"Mauritiborium_undulatus"	"Nacoleia_sp2_M_PL_075"	"Phorinia_sp1_M_PL_075"	"Stomoxys_niger"	"Syritta_sp1_M_PL_075"	"Villa_unifasciata"
"Psidium_cattleianum"	0.000292447576978985	0.00147639588490511	0.000207181604144727	0.00104580706946764	9.30076444231135e-05	0.000879300515714959	0.0013085777799249	0.000886353666852544	0.000624746745717215	0.00123339382686086	1.00086640705762	0.000246600568066219	5.63793528495308e-05	0.000219926150531673	0.000442732378192021	7.36956058591625e-05	0.00014805667290483	0.0670880267151028	0.0084709956275084	3.02502651234843e-05	2.84612685698638e-05	3.55857159864698e-05	0.00838639778437624	4.95484024499021e-05	0.00838318385218154	3.73301468948157e-05	9.31398054582346e-06	1.8313810324942e-05	2.52660492859423e-06	3.01107000125355e-06	1.82052247284606e-05	0.00834919848924872	1.57496204010146e-05	6.71685103680281e-06	2.5057490155347e-06	1.75468546187391e-06	1.13155271416969e-05	1.06508780764572e-05	6.12928803870261e-06	3.61696589780266e-06	1.16979030791594e-06	6.02009094232366e-06	1.01064197143769e-06	2.49898698286886e-06	3.54541466741017e-06	3.54541466741017e-06	3.03207074384469e-06	3.03207074384469e-06	5.84895153957969e-07	5.05320985718846e-07	3.03207074384469e-06	3.54541466741017e-06	3.03207074384469e-06	5.8489515395797e-07	3.14126784022364e-06	3.03207074384469e-06
"Faujasiopsis_flexuosa"	0.000752024899864297	0.00055218810552223	4.47089641170044e-06	0.00209628844540399	0.000189754665715698	0.00121339187390107	0.000537931557204799	0.000477433566920078	0.00114196963739752	0.000350092894907537	0.000269018801526784	1.00187231995004	4.5806559216749e-07	0.000560196998080467	6.17992760152763e-05	8.51742658401032e-07	2.08187238470418e-05	0.00930440001773339	0.0912426713972105	4.85951810829211e-05	1.80160696817327e-05	5.32207199476696e-05	3.93277336468885e-05	4.71587686520505e-05	6.80293046097896e-05	2.6986412264016e-05	1.83343892159527e-05	1.10847911650975e-05	5.45231269719566e-08	3.12630961573909e-08	1.44485604642235e-05	1.93912993289235e-05	1.80633436264248e-05	4.22669704292372e-06	2.03584707629995e-08	4.51214939918578e-06	4.4187041469543e-06	5.64198485515012e-06	7.16426386791887e-06	5.68815970973227e-06	3.00809959945719e-06	1.01735054683008e-05	2.18092507887826e-08	4.56787854959008e-06	1.90973426768031e-06	1.90973426768031e-06	4.18410991000367e-06	4.18410991000367e-06	1.50404979972859e-06	1.09046253943913e-08	4.18410991000367e-06	1.90973426768031e-06	4.18410991000367e-06	1.50404979972859e-06	1.17486830962177e-06	4.18410991000367e-06
"Claoxylon_linostachys"	1.38205407177667e-06	1.25554318882039e-06	0.000901377183503058	0.000750460779933777	1.85126727351055e-06	9.15114596017083e-07	7.5490746145262e-05	0.000150652544757172	7.02271330468563e-07	5.23376439160018e-07	7.5172470466041e-05	5.59857945982487e-07	1.00814013106536	2.17418136426172e-07	1.61198768184226e-07	6.28380832764742e-08	9.43710064721778e-08	2.44060656710388e-05	2.61188665862398e-05	1.11349307358966e-05	2.92616957430985e-05	4.20104897979327e-05	3.17322351533229e-06	4.66741701772813e-08	0.0112251207550425	4.86815349115772e-06	2.79942055012863e-08	1.22193905101992e-06	1.09924046768666e-05	0.0448084265282849	5.88987586401847e-07	2.83364233327825e-06	1.11861547873743e-08	6.29747173629641e-09	0.0448062280473495	8.29232443066003e-09	2.95691760609327e-07	5.834621554148e-07	2.1468450254405e-06	5.91967571602605e-09	5.52821628710669e-09	2.14732922452612e-06	4.39696187074663e-06	2.80908532187425e-09	6.02610179028686e-07	6.02610179028686e-07	3.1555675724727e-09	3.1555675724727e-09	2.76410814355335e-09	2.19848093537331e-06	3.1555675724727e-09	6.02610179028686e-07	3.1555675724727e-09	2.76410814355335e-09	2.6713684868519e-09	3.1555675724727e-09
"Aphloia_theiformis"	0.000357048056271659	0.00174622617379529	0.00029090205935034	0.000972889672085509	9.16438178412924e-05	0.000532533315023813	0.000181638789478115	0.000180077778763587	0.00161181255497144	9.22249853506796e-05	0.000377016258054296	0.000880309568412163	2.79537603976507e-07	1.00206753562251	0.000717592040010712	6.41912907138971e-07	6.37958581066013e-07	0.000224519344091989	0.0431230793490525	3.91129194610841e-05	3.44872722079652e-05	3.29404619261802e-05	4.04134695474964e-05	0.0143910877585909	3.30809888565723e-05	2.10504176701463e-05	1.28376893117995e-05	4.33528419514592e-06	3.54758608963829e-06	7.21941111437726e-07	1.80070967351578e-05	0.0143319963287011	0.0286444677074811	1.86841742130113e-06	1.2423893510067e-08	2.14228833762995e-06	8.12936040448664e-06	2.11131757006728e-06	6.4950596152495e-06	2.5504178884875e-06	1.42819222508664e-06	4.61600655333135e-06	1.41903443585532e-06	6.44725021988577e-06	7.20311115054347e-07	7.20311115054347e-07	1.83632177594418e-06	1.83632177594418e-06	7.14096112543318e-07	7.09517217927659e-07	1.83632177594418e-06	7.20311115054347e-07	1.83632177594418e-06	7.14096112543318e-07	3.71537483786233e-06	1.83632177594418e-06
"Flagellaria_indica"	5.0510560017366e-06	0.0019767272537439	2.32164856775147e-06	0.00038477587435197	2.29919178646716e-06	0.000857046804638763	0.00151900994092074	0.000951085383411757	0.00019483167131521	0.00151637110109499	0.000758969791186322	9.71131480240057e-05	2.07255559094005e-07	0.000717592040010712	1.00092654900342	9.37883443617001e-07	0.000190121053528749	0.0862160579755542	0.000116141131415665	1.06170244278682e-05	2.15616400817436e-05	1.45602121843676e-05	5.09333988373671e-05	5.6985301644263e-05	3.07716765034001e-05	3.77744114574494e-05	3.80203549516459e-06	1.90563547270329e-05	2.83127874116033e-08	1.48739156642764e-08	1.74491478912984e-05	1.81403790451859e-05	0.0143236591324311	3.00222798128003e-06	9.21135818195578e-09	3.03063360104196e-08	1.42539512616986e-05	1.16947939652399e-05	5.30516230854584e-06	2.96543592110266e-06	2.02042240069464e-08	4.05469345010481e-06	1.13251149646413e-08	7.79326685260839e-07	3.80434153364703e-06	3.80434153364703e-06	2.95533380909918e-06	2.95533380909918e-06	1.01021120034732e-08	5.66255748232066e-09	2.95533380909918e-06	3.80434153364703e-06	2.95533380909918e-06	1.01021120034732e-08	4.20580266754021e-06	2.95533380909918e-06
"Chassalia_coriacea"	0.00112131610489979	0.00109410688800309	0.000149248968633513	0.000123716345369054	0.000415262501050126	0.00181899033202299	0.000269300711194854	0.000482170700089203	0.000149051505446724	0.000148796913905395	0.000147391211718325	1.56152820706856e-06	9.42571249147114e-08	7.48898391662133e-07	1.0941973508865e-06	1.00417738486796	7.74169641881472e-07	0.000156986293676626	6.80617740253103e-05	5.98157492031672e-05	3.12250447429303e-05	2.29929095861852e-05	0.0335229419874088	2.68668046366863e-05	9.65719769071842e-06	0.0167643563923987	2.15457400330424e-05	1.28743446184249e-05	1.82010937357942e-06	3.6821108026765e-07	5.59184297159316e-06	2.7953925643947e-06	2.36491548338285e-06	0.0502151416238533	4.18920555176495e-09	6.72789662939875e-06	5.69154595763658e-06	4.31417614206769e-06	2.68136226823427e-06	8.51501266505128e-06	4.48526441959917e-06	6.62585572773471e-06	7.2804374943177e-07	5.96206021786896e-07	1.92868280035681e-06	1.92868280035681e-06	6.27238045525169e-06	6.27238045525169e-06	2.24263220979959e-06	3.64021874715885e-07	6.27238045525169e-06	1.92868280035681e-06	6.27238045525169e-06	2.24263220979959e-06	2.32788699575126e-06	6.27238045525169e-06
"Antirhea_borbonica"	0.00268716819978847	0.000758504026662089	3.39073181171472e-06	0.000181988796221546	5.56791233902838e-06	0.000402640482861347	0.00071170293071487	0.00178463371348442	9.20288851157321e-05	0.000710027318749616	0.000355336014971592	4.5801192463492e-05	1.6986781164992e-07	8.93142013492418e-07	0.000266169474940249	9.29003570257767e-07	1.00209405840749	0.0403484036252325	7.16520816601277e-05	9.11340846949131e-05	1.42660293746077e-05	2.84053525790784e-05	5.43559996846822e-05	1.83598359604008e-05	2.51770894424335e-05	4.88218892959396e-05	3.4018925608829e-05	0.0601614179197556	4.13503879477405e-08	1.58197581073223e-08	7.82470736410197e-06	3.71839378823333e-06	5.44177776841782e-06	1.43486563665546e-06	7.54968051777423e-09	1.61230091987308e-05	5.96499567348834e-06	1.08489743281529e-05	2.13380634380461e-06	6.76275185771952e-06	1.07486727991539e-05	1.90838344734699e-06	1.65401551790962e-08	3.68115540462929e-07	7.13853485393768e-06	7.13853485393767e-06	1.38841545814257e-06	1.38841545814258e-06	5.37433639957695e-06	8.2700775895481e-09	1.38841545814258e-06	7.13853485393768e-06	1.38841545814258e-06	5.37433639957695e-06	1.61383835460019e-06	1.38841545814258e-06
"Chaetocnema_sp1_M_PL_075"	5.42169910403205e-05	0.0188592800329599	2.29465109847523e-05	0.00447761725439778	2.40410845890758e-05	0.00998836237060598	0.0177098504928805	0.0110879000844451	0.0022544180878785	0.0176810026883072	0.00884677275363992	0.00112470769445129	2.41378671471813e-06	1.72707187763069e-05	0.00663200445965801	1.03507446380193e-05	0.00221694525413365	1.00534076024439	0.000976943784184319	0.000123257050310607	0.000215449864775468	0.000169414190508011	0.000549065036305017	0.000455614035960051	0.000358499857950503	0.000413595504594926	4.41816141804772e-05	0.000222153651851903	2.79835499814052e-07	1.63246509505838e-07	0.000194391091608734	9.20611426372708e-05	0.000135362497689854	3.49601660960595e-05	1.07279409543028e-07	3.25301946241923e-07	0.000148367065047406	0.000136338053158084	5.29193198851242e-05	3.45510628462392e-05	2.16867964161282e-07	4.72358210195808e-05	1.11934199925621e-07	9.01767235151401e-06	4.43516003377804e-05	4.43516003377804e-05	3.44426288641585e-05	3.44426288641585e-05	1.08433982080641e-07	5.59670999628104e-08	3.44426288641585e-05	4.43516003377804e-05	3.44426288641585e-05	1.08433982080641e-07	4.0126127729702e-05	3.44426288641585e-05
"Stomorhina_lunata"	0.00826685219940323	0.00418814115744854	4.68852094302296e-05	0.0226114111740041	0.00208489721441377	0.0123484743758511	0.00414626207996474	0.00414297922767635	0.0123362242025849	0.00208292157515219	0.00207452954143063	0.0204830486810065	4.79734284237057e-06	0.00616043990700751	1.65915902022379e-05	8.33409477860942e-06	7.31143690409466e-06	0.00181432417062802	1.0035716909909	0.000522221286881072	0.000176631780021513	0.000568486500373564	0.000377698566485271	0.000473185051576551	0.000712472364912636	0.000255490984444683	0.000197260119957432	9.97173376308823e-05	5.71770846710117e-07	3.27569406780716e-07	0.000139495055945585	0.000204098178354431	0.000185160530121687	4.2997650862555e-05	2.13215237438692e-07	4.96011131964194e-05	3.37690391117567e-05	4.84280280908429e-05	7.35149705585952e-05	5.9114650522431e-05	3.30674087976129e-05	0.000107184978049351	2.28708338684047e-07	4.93448968103395e-05	1.65719169107054e-05	1.65719169107054e-05	4.25809461236245e-05	4.25809461236246e-05	1.65337043988065e-05	1.14354169342023e-07	4.25809461236246e-05	1.65719169107054e-05	4.25809461236245e-05	1.65337043988065e-05	8.91093863286923e-06	4.25809461236245e-05
"Apis_mellifera"	0.0393099814514366	6.54944543014931e-05	0.0123760867753572	3.72989213127052e-05	0.0392450751102063	3.61728437777529e-05	2.03390294830797e-05	2.9134941748881e-05	0.00738115039745195	0.0024566734490267	8.85373613370273e-06	1.3037731510052e-05	2.44425308836755e-06	6.67781551774606e-06	1.81266270719701e-06	8.75352427363423e-06	1.11139127676723e-05	0.000273570526299151	0.000624118123345671	1.00335717802299	0.00180773134648648	0.000714500762356992	0.000776727943426572	0.000178636505931077	1.47792953863777e-06	0.000274006247481012	0.000616795804451716	0.000315379765911544	0.000150927887504356	3.02942109714653e-05	5.93450071553315e-05	8.94039591794736e-05	3.56039813378979e-07	5.62410157742928e-07	1.08633470594113e-07	0.00023585988870862	3.56926842011652e-07	7.877641697582e-05	2.45918249376864e-07	7.87446968469344e-05	0.000157239925805747	2.31302290668946e-07	6.03711550017424e-05	2.95246015898078e-05	1.16539766995524e-07	1.16539766995524e-07	1.24733944061217e-07	1.24733944061217e-07	7.86199629028733e-05	3.01855775008711e-05	1.24733944061217e-07	1.16539766995524e-07	1.24733944061217e-07	7.86199629028733e-05	1.39349902769134e-07	1.24733944061217e-07
