"Dipterocarpus_geniculatus"	"Dipterocarpus_crinitus"	"Dipterocarpus_globosus"	"Dipterocarpus_palembanicus"	"Dipterocarpus_tempehes"	"Dryobalanops_aromatica"	"Dryobalanops_lanceolata"	"Shorea_smithiana"	"Shorea_xantophylla"	"Shorea_domatiosa"	"Shorea_laxa"	"Shorea_confusa"	"Shorea_falciferoides"	"Shorea_ochracea"	"Shorea_parvifolia"	"Shorea_pilosa"	"Shorea_quadrinervis"	"Shorea_scabrida"	"Shorea_agami"	"Shorea_kunsitleri"	"Ctenomerus_sp._1"	"Ctenomerus_sp._2"	"Nanophyes_shoreae"	"Endaenidius_spinipes"	"Sternuchopsis_toyi"	"Sternuchopsis_dipterocarpi"	"Sternuchopsis_sp._1"	"Sternuchopsis_shoreaphilus"	"Niphades_sp._1"	"Idotasia_sp._1"	"Orchestes_sp._1"	"Orchestes_sp._3"	"Involvulus_sp._1"	"Coccotrypes_advena"	"Coccotrypes_cinnamoni"	"Coccotrypes_gedeanus"	"Coccotrypes_myristicae"	"Coccotrypes_nitidus"	"Coccotripes_papuanus"	"Hypothenemus_areccae"	"Xyleborinus_exiguus"	"Xyleborinus_ferrugineus"	"Xyleborinus_subdentatus"	"Andrioplecta_shoreae"	"Andrioplecta_subpulverula"	"Assara_albicostalis"	"Lamoria_adaptella"	"Crambidae_Gn._Sp._A"	"Crambidae_Gn._Sp._B"
"Shorea_laxa"	8.80594899811274e-08	0.0001440247256525	3.83716138054789e-07	0.000430123491488858	0.00043354023909959	0.00532825510078833	0.00259778675320751	1.12846147052974e-07	0.000287183140927889	5.8430529844017e-07	1.00014303834464	3.84277914990548e-07	0.000726569880812207	2.7458807840444e-07	7.36500091144327e-06	2.33278125182222e-07	2.2748091414163e-07	4.8133574147842e-07	2.40689484199345e-07	1.12846147052974e-07	8.67717623828673e-06	4.80082418841666e-06	1.50836391091278e-05	2.68293005352198e-08	3.32392676580564e-05	3.90685281454571e-06	1.95353444629506e-05	8.0912510940543e-06	1.66269821773292e-05	1.58579020856796e-06	3.5223795992451e-05	6.14462130698368e-06	1.25496944599397e-06	0.100126841249956	2.88813724578435e-05	4.80096772937078e-05	2.50993889198793e-06	2.46844383905148e-05	3.37423063130927e-05	1.25496944599397e-06	3.17158041713591e-06	1.58579020856796e-06	1.25496944599397e-06	0.000391576130273821	8.28198853439967e-06	6.81364708235021e-05	7.60117172571938e-05	3.61167360876447e-05	3.84433030677685e-06
"Shorea_confusa"	8.03925088449321e-08	4.14549642150302e-07	0.000117481315428543	7.73589148839317e-07	0.000434884688493417	0.00368229964020217	0.00459290650812439	1.00714616318154e-07	0.000352777600215349	0.000351921842938661	1.28092638330183e-07	1.00043074508675	1.08280220691325e-05	3.03909337025104e-07	6.44137301568399e-06	0.000117538073465495	5.95871126974513e-07	4.56442789004927e-07	2.31673886242706e-07	1.00714616318154e-07	2.24369526132859e-06	1.38183214050101e-08	9.79006767636032e-06	5.91662841507307e-06	3.40494101803834e-05	2.25867789758002e-06	1.89256796671798e-05	9.75845205793087e-06	1.61837586433692e-05	1.09592251196493e-06	3.21570035379728e-05	1.10512735548474e-08	2.21879541455285e-06	8.9664846831128e-05	2.65381300089082e-05	5.2925248874291e-05	4.43759082910569e-06	0.0333650178603435	2.91032735062535e-05	2.21879541455285e-06	2.19184502392986e-06	1.09592251196493e-06	2.21879541455285e-06	0.000349479718623995	8.86828316030902e-06	0.0668268786041446	7.95605445894194e-05	3.30767189955304e-05	2.20187097029017e-06
"Shorea_falciferoides"	1.16752572361768e-05	0.000110673372184732	3.51202063024386e-05	3.49330800864081e-05	0.000321112736026491	0.00411246224436755	0.00211252191774198	1.96138121642847e-05	5.89525308096359e-05	3.95109281102942e-05	6.72749889640932e-06	3.00778390809235e-07	1.00205769222861	1.05801020093424e-05	0.00102395295700637	1.98290042973706e-05	3.94691394069248e-05	3.58487516770764e-05	3.04197435176533e-05	1.96138121642847e-05	0.000938420172485498	3.68911240615773e-06	0.00465649170697843	3.62272617533018e-06	0.00280954215187583	0.000938051709731844	0.00650666606683712	5.50568320904314e-06	1.23645930403142e-05	1.22394709653796e-06	0.00467010289447071	4.99044001234402e-07	1.02054198924733e-06	0.00470924922748652	1.99389464802796e-05	0.000961834445876539	2.04108397849466e-06	1.90245645087695e-05	0.000955842722937281	1.02054198924733e-06	2.44789419307592e-06	1.22394709653796e-06	1.02054198924733e-06	0.068059928210068	0.00186117191317677	5.3827718527695e-05	0.00284995955195	3.40902588442187e-05	0.000930279090701052
"Shorea_ochracea"	6.22278549971147e-08	6.2398930575295e-07	3.15913870639858e-07	5.73769721473403e-07	2.32072765225783e-06	0.00172735738193907	0.000975099936999911	9.36490533535417e-08	0.00191134303844816	5.74989023652626e-07	9.15293594681468e-08	3.03909337025104e-07	0.000380883672336325	1.00228170349813	0.00281857862028048	2.23671885834831e-07	1.88883160372633e-07	4.39247101586828e-07	1.37796494334066e-07	9.36490533535417e-08	1.36563482817175e-05	2.07996435250983e-08	2.57591799719281e-05	2.37758049832504e-08	1.14783346549362e-05	0.0334311954583448	6.76515352875406e-06	0.0668586019785985	5.94609499907139e-07	5.14094458910439e-07	2.48911419988459e-05	8.1967103067629e-09	4.71062771497542e-07	6.40705516277027e-05	1.19743511047017e-05	5.59712815983003e-05	9.42125542995083e-07	7.72628337377292e-06	1.45725187608525e-05	4.71062771497542e-07	1.02818891782088e-06	5.14094458910439e-07	4.71062771497541e-07	0.00032496221513679	3.14671736626966e-06	7.3661274219653e-05	4.68086261028911e-05	2.84196630938977e-05	1.38085898479896e-06
"Shorea_parvifolia"	1.82394692782062e-05	0.000146286646804669	5.48025084037265e-05	3.56597891010198e-05	0.00043800341987399	0.00405725264593949	0.00173818671991931	1.55834682141482e-05	9.12281346541602e-05	3.14192381356202e-05	1.06739143644105e-07	2.80059696334087e-07	0.00160270897618388	0.000122546896533934	1.00160523271987	1.5763527672056e-05	3.1358854205896e-05	6.50749741510348e-05	1.56918450131689e-05	1.55834682141482e-05	0.0043635806023414	4.87622156015564e-06	0.00727603443834067	2.87876666399587e-06	2.81779677453811e-05	0.00726599285043345	2.15638884266484e-05	0.00146347749240801	1.64035526844708e-05	1.20751566843437e-06	0.00729578771128247	5.09425558585997e-07	8.3970372942962e-07	7.47174005508737e-05	0.00146848896729204	0.00293399297251877	1.67940745885924e-06	1.90159548800818e-05	0.00148007336990081	8.3970372942962e-07	2.41503133686874e-06	1.20751566843437e-06	8.3970372942962e-07	0.0540746347030941	7.90212211068332e-06	4.79373243915481e-05	0.00731794702485581	0.00583318065061055	3.8990211296316e-06
"Shorea_pilosa"	3.46300178840464e-08	2.82604944345062e-07	4.41526825200972e-05	3.55864242625921e-07	9.69398696568395e-05	0.0014288153496969	0.00222152959963102	7.30749525348337e-06	0.000147162751188808	0.000146761367906302	5.83195312955555e-08	8.81535550991216e-05	0.000535383116029007	1.67753914376123e-07	0.000271920852342966	1.00172838956264	0.00336868154033949	2.33521103989251e-07	7.37216970188918e-06	7.30749525348337e-06	2.5378951748505e-06	9.42016481150205e-09	8.27739967920285e-06	0.0503109982474878	1.68153565855097e-05	3.32224319078767e-06	1.24872201666005e-05	4.57940354008022e-06	3.78846263128654e-06	4.25242663600268e-07	1.38520071536186e-05	5.08377489465602e-09	1.07320270513576e-06	4.08236719068889e-05	1.23867349165843e-05	2.53941795969573e-05	2.14640541027151e-06	9.51492825932883e-06	1.2585854171045e-05	1.07320270513576e-06	8.50485327200536e-07	4.25242663600268e-07	1.07320270513576e-06	0.0253570085295873	5.06154365747634e-06	0.0251078117058737	3.87579910247684e-05	1.5669936942825e-05	1.3462104346348e-06
"Shorea_quadrinervis"	2.16488383672356e-08	2.28791096299491e-07	1.93569343533183e-07	2.09257419794398e-07	1.0840118580501e-05	0.00154229157593312	0.00066945321135006	9.71316203870926e-06	2.00076299941756e-05	1.98121925627129e-05	3.79134856902716e-08	2.97935563487257e-07	0.000710444509324646	9.44415801863167e-08	0.000360626823367804	0.00224578769355966	1.00449131814146	1.63229951974588e-07	9.75509351822197e-06	9.71316203870926e-06	3.15141877024706e-06	7.6263698766497e-09	9.00603568920724e-06	0.0670783772607755	1.09021846733037e-05	4.19223559323982e-06	7.65609131519873e-06	1.6751414647056e-06	8.35101096650538e-07	4.59015349980095e-07	8.65953534689422e-06	2.98939171134854e-09	3.2340734847829e-07	2.65394399831901e-05	6.7850185494767e-06	1.18386304370794e-05	6.4681469695658e-07	6.91728412613163e-06	9.88879037554957e-06	3.2340734847829e-07	9.18030699960191e-07	4.59015349980095e-07	3.2340734847829e-07	0.0337046722743211	3.20389072562589e-06	7.33150122059416e-05	2.51527903870839e-05	1.22933106709045e-05	1.5758496900756e-06
"Shorea_scabrida"	9.40260245740361e-08	5.9964920445134e-07	3.93176713730419e-07	7.6603079423221e-05	0.000425001613710102	0.0043778910993476	0.0026290359569461	1.21489162301044e-07	0.000152835250918409	5.76274244627018e-07	1.20333935369605e-07	3.42332091753695e-07	0.000967916295281063	3.29435326190121e-07	0.00112254330410535	2.33521103989251e-07	2.44844927961882e-07	1.00034576761757	2.39311811033211e-07	1.21489162301044e-07	8.40271771920504e-06	1.99883068150447e-08	0.0250312147347569	2.79990503969214e-08	3.06338886703636e-05	1.16474592974814e-05	1.77503262984057e-05	7.00066891207813e-06	1.60478977246121e-05	1.30294377956774e-06	3.76104098296144e-05	1.09432970604601e-06	1.27006567968411e-06	8.42337547587235e-05	2.33052797338366e-05	0.0250500177990594	2.54013135936821e-06	2.04229179953026e-05	0.0250396966974729	1.2700656796841e-06	2.60588755913548e-06	1.30294377956774e-06	1.2700656796841e-06	0.000421567393184621	8.20852218204161e-06	6.33262248047368e-05	0.0250852269112443	3.75808795254274e-05	3.50210635106239e-06
"Shorea_agami"	6.7601022214152e-08	5.95234626005152e-07	3.14502193087864e-07	6.70896928555691e-07	0.000210369332445474	0.00462744332688582	0.00273681409884117	1.45430324215385e-05	3.00112171062295e-05	2.94211622224132e-05	1.20344742099672e-07	3.47510829364059e-07	0.00164266614995328	2.06694741501099e-07	0.000541368652954325	1.47443394037784e-05	2.92652805546659e-05	4.78623622066423e-07	1.00020701906709	1.45430324215385e-05	6.64903563377591e-06	1.98411542001717e-08	2.15546119615656e-05	2.68823567383331e-06	0.0500437690150951	8.20526880560933e-06	2.26144122623639e-05	4.04337808369038e-06	8.67574313621204e-06	1.37721527585887e-06	2.70404088856608e-05	9.58424183650988e-09	1.32213241489912e-06	8.42413194697707e-05	2.23889580185589e-05	3.85836513994029e-05	2.64426482979823e-06	2.10991380004513e-05	3.09294945951994e-05	1.32213241489912e-06	2.75443055171775e-06	1.37721527585887e-06	1.32213241489912e-06	0.0504643225027386	9.76280214818043e-06	6.36685020738824e-05	7.75791273601395e-05	3.58610384574882e-05	4.27541772760041e-06
"Shorea_kunsitleri"	6.44269971375832e-08	6.81438707985513e-07	2.83775889218459e-07	6.22609732168428e-07	3.1729555029384e-05	0.00459678540445561	0.00198462339390131	2.89612606539218e-05	5.87750365746791e-05	5.81940060012606e-05	1.12846147052974e-07	3.02143848954463e-07	0.00211829171374275	2.80947160060625e-07	0.00107525930677622	2.92299810139335e-05	5.82789722322555e-05	4.85956649204174e-07	2.9086064843077e-05	1.00002896126065	9.39531809263887e-06	2.27146235995171e-08	2.68428439272376e-05	5.34676386618038e-06	3.24490891803637e-05	1.24986620172043e-05	2.27829445936162e-05	4.97255981765352e-06	2.46891219112103e-06	1.36809089418322e-06	2.57707988550333e-05	8.89442474526326e-09	9.58755262754254e-07	7.89923029370819e-05	2.01820105016598e-05	3.51887483747642e-05	1.91751052550851e-06	2.05961890683176e-05	2.94506148938344e-05	9.58755262754254e-07	2.73618178836643e-06	1.36809089418322e-06	9.58755262754254e-07	0.100495574469109	9.53521000948614e-06	5.15820917492541e-05	7.48646140159255e-05	3.66115549574827e-05	4.69756300479491e-06
"Ctenomerus_sp._1"	8.23833258345341e-07	0.0334979852520924	2.54898026266501e-06	4.8289508810849e-06	2.60036596902359e-05	0.0225615862171479	0.000175142680452356	1.04392423251543e-06	6.90812766485551e-06	2.32028992791781e-06	9.64130693142971e-07	7.47898420442862e-07	0.011261042069826	4.55211609390582e-06	0.0334541179512841	1.12795341104467e-06	2.10094584683137e-06	3.73454120853558e-06	1.47756347417243e-06	1.04392423251543e-06	1.00128590860156	0.00111659950840308	0.000335075187631845	1.96460727007658e-07	0.000112746202830819	0.000266429288188492	0.000824779545633659	5.57126734356234e-05	7.61692558789405e-06	6.7147578027226e-06	0.000329533303338136	6.89850125869272e-08	8.46099905566939e-08	0.000674891485200079	0.000102948156273726	0.000176184637375316	1.69219981113388e-07	0.000100799365681432	0.000166938254136037	8.46099905566938e-08	1.34295156054452e-05	6.7147578027226e-06	8.46099905566938e-08	0.00362241708682854	3.45371271879041e-05	4.41638779485202e-05	0.000477014724404288	0.000315310216051965	2.38564064108396e-05
"Ctenomerus_sp._2"	4.80383874133673e-09	0.100472993956858	1.93453660960299e-08	4.82465107507659e-06	4.96834931468323e-06	0.000148065250648941	0.000129263706522489	7.57154119983903e-09	3.2521320918215e-06	2.99446320157372e-08	1.60027472947222e-06	1.38183214050101e-08	0.000132808046621678	2.07996435250983e-08	0.00011215309588358	1.25602197486694e-08	1.52527397532994e-08	2.66510757533929e-08	1.32274361334478e-08	7.57154119983903e-09	0.00334979852520925	1.00334909979856	1.76520989468007e-06	1.6448603043201e-09	1.47053268273829e-06	1.02450140611593e-06	0.00223413762885522	3.29570309888915e-07	2.1643834163793e-07	4.40670388836134e-08	1.92153549653469e-06	6.89235867868084e-08	6.24462350350187e-08	0.00112019231063055	1.08357049680772e-06	2.01658153835613e-06	1.24892470070037e-07	6.71605682365014e-07	1.27145343657411e-06	6.24462350350187e-08	8.81340777672267e-08	4.40670388836133e-08	6.24462350350187e-08	2.62732479634414e-05	5.21413609949465e-07	2.81229442705123e-06	3.81566321311267e-06	1.81804698480257e-06	2.11104491305818e-07
"Nanophyes_shoreae"	1.44878354133006e-06	8.36152055374772e-06	4.66695544763174e-06	5.7157599101193e-06	0.00532389310536983	0.032001485022539	0.00547387668846345	1.4127812593283e-06	9.07571071326122e-06	3.78737698958127e-06	7.93875742585674e-07	1.54580015942531e-06	0.026468479176509	4.06723894293601e-06	0.0264234934866056	1.74261045877955e-06	2.84401127027597e-06	0.00526972941784356	2.26890652227007e-06	1.4127812593283e-06	0.000158719825720348	2.78717351791591e-07	1.00051641206319	2.76731274290709e-07	0.00022259256836486	0.000235166519193047	0.000202420099677416	5.08997166499087e-05	0.000194230746987226	9.52425149480327e-06	0.000579513416532024	8.16537130017043e-08	2.64438487365384e-06	0.000555713019809972	0.000135725662757188	0.000370640262290064	5.28876974730768e-06	0.000153780387064172	0.000390106831953874	2.64438487365384e-06	1.90485029896065e-05	9.52425149480327e-06	2.64438487365384e-06	0.00490235096986918	7.59973597892884e-05	0.00018274474947569	0.000738001006387648	0.000340482508534501	4.35563540789667e-05
