"Guarea_guidonia"	"Clusia_rosea"	"Ocotea_coriacea"	"Roystonea_borinquena"	"Cupania_americana"	"Cecropia_schreberiana"	"Clusia_gundlachi"	"Hyeronima_clusioides"	"Ficus_sp1_M_SD_005"	"Margravia_rectiflora"	"Persea_americana"	"Phoradendron_sp1_M_SD_005"	"Alchornea_latifolia"	"Anthurium_scandens"	"Ardisia_obovata"	"Bursera_simaruba"	"Chrysophyllum_argenteum"	"Comocladia_glabra"	"Dendropemon_bicolor"	"Guapira_fragrans"	"Petitia_dominguensis"	"Syzigium_malaccensis"	"Unidentified_sp1_M_SD_005"	"Unidentified_sp2_M_SD_005"	"Zanthoxylum_martinicensis"	"Loxigilla_portoricensis"	"Margarops_fuscatus"	"Columba_squamosa"	"Turdus_plumbeus"	"Vireo_altiloquous"	"Spindalis_portoricensis"	"Euphonia_musica"	"Tyrannus_caudifasciatus"	"Tyrannus_dominicensis"	"Molothrus_bonariensis"	"Myarchus_antillarum"	"Coereba_flaveola"	"Vireo_latimeri"
"Persea_americana"	0.00191603145599029	0.000524741241186262	0.00104279901439577	2.51957474439673e-06	4.17970401970811e-06	1.02770898763852e-06	0.000347249606347411	0.00302777003465021	0.0001737158359706	0.000173716783405299	1.001182624791	0	3.47723185129787e-07	0	0.00100925667821674	3.47723185129787e-07	0.000173368112785471	3.47723185129787e-07	0	0.000173368112785471	1.65657591339894e-07	0.000173368112785471	3.47723185129787e-07	3.48670619828945e-07	0.000173368112785471	0.000100839723687638	0.0502767527077865	2.9818366441181e-05	5.92740053709206e-05	2.20335504223363e-05	0.0504628339108368	0	2.25415465410623e-05	1.39736485922721e-05	6.55926551482828e-06	8.9150193926797e-06	3.27963275741414e-06	3.27963275741414e-06
"Phoradendron_sp1_M_SD_005"	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0.00252525252525253	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0
"Alchornea_latifolia"	0.00452165334483862	0.00104888427796359	9.45438797917722e-06	3.17280509072374e-06	0.00208353422776992	0.00034751865659978	0.000347985441524555	2.10316442618823e-09	0.000347143208022607	1.46996283508113e-06	6.95446370259575e-07	0	1.00034644846271	0	7.0105480872941e-10	0.000346448462707156	6.94745315450845e-07	0.000346448462707156	0	6.94745315450845e-07	1.47488186496652e-07	6.94745315450845e-07	0.000346448462707156	7.75217519630285e-07	6.94745315450845e-07	0.100470054185075	0.000201476141480745	2.65478735693973e-05	0.000131786978337149	4.60766141123581e-05	3.50527404364705e-08	0	5.31959217039837e-05	3.4851628969221e-05	1.31110534745449e-05	1.98545071632684e-05	6.55552673727244e-06	6.55552673727244e-06
"Anthurium_scandens"	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	1.00252525252525	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0
"Ardisia_obovata"	3.86296664514172e-06	1.05794605077875e-06	2.10241736773341e-06	5.07978779112243e-09	8.42682262037925e-09	2.07199392669057e-09	7.00100012797199e-07	0.00605449147184405	3.50233540263307e-07	3.5023545041391e-07	0.00201851335643347	0	7.0105480872941e-10	0	1.00201816382395	7.0105480872941e-10	3.49532485454578e-07	7.0105480872941e-10	0	3.49532485454578e-07	3.33987079314303e-10	3.49532485454578e-07	7.0105480872941e-10	7.0296495933255e-10	3.49532485454578e-07	2.03305894531529e-07	0.000101364420781828	6.01176742765746e-08	1.19504043086534e-07	4.44224806901941e-08	0.100908191197401	0	4.5446666413432e-08	2.81726786134518e-08	1.32243256347344e-08	1.79738294207252e-08	6.61216281736722e-09	6.61216281736722e-09
"Bursera_simaruba"	0.00452165334483862	0.00104888427796359	9.45438797917722e-06	3.17280509072374e-06	0.00208353422776992	0.00034751865659978	0.000347985441524555	2.10316442618823e-09	0.000347143208022607	1.46996283508113e-06	6.95446370259575e-07	0	0.000346448462707156	0	7.0105480872941e-10	1.00034644846271	6.94745315450845e-07	0.000346448462707156	0	6.94745315450845e-07	1.47488186496652e-07	6.94745315450845e-07	0.000346448462707156	7.75217519630285e-07	6.94745315450845e-07	0.100470054185075	0.000201476141480745	2.65478735693973e-05	0.000131786978337149	4.60766141123581e-05	3.50527404364705e-08	0	5.31959217039837e-05	3.4851628969221e-05	1.31110534745449e-05	1.98545071632684e-05	6.55552673727244e-06	6.55552673727244e-06
"Chrysophyllum_argenteum"	0.00382819994533544	0.00104842453632175	0.00208349561142381	5.03406970100233e-06	8.35098121679584e-06	2.05334598135035e-06	0.000693799112682024	1.04859745636373e-06	0.000347081438400937	0.000347083331360185	0.000346736225570941	0	6.94745315450845e-07	0	3.49532485454578e-07	6.94745315450845e-07	1.00034638669309	6.94745315450845e-07	0	0.000346386693085487	3.30981195600474e-07	0.000346386693085487	6.94745315450845e-07	6.96638274698557e-07	0.000346386693085487	0.000201476141480745	0.100452140994791	5.95766152080854e-05	0.000118428506698755	4.40226783639823e-05	1.74766242727289e-05	0	4.50376464157111e-05	2.79191245059308e-05	1.31053067040218e-05	1.78120649559387e-05	6.55265335201091e-06	6.55265335201091e-06
"Comocladia_glabra"	0.00452165334483862	0.00104888427796359	9.45438797917722e-06	3.17280509072374e-06	0.00208353422776992	0.00034751865659978	0.000347985441524555	2.10316442618823e-09	0.000347143208022607	1.46996283508113e-06	6.95446370259575e-07	0	0.000346448462707156	0	7.0105480872941e-10	0.000346448462707156	6.94745315450845e-07	1.00034644846271	0	6.94745315450845e-07	1.47488186496652e-07	6.94745315450845e-07	0.000346448462707156	7.75217519630285e-07	6.94745315450845e-07	0.100470054185075	0.000201476141480745	2.65478735693973e-05	0.000131786978337149	4.60766141123581e-05	3.50527404364705e-08	0	5.31959217039837e-05	3.4851628969221e-05	1.31110534745449e-05	1.98545071632684e-05	6.55552673727244e-06	6.55552673727244e-06
"Dendropemon_bicolor"	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0.00252525252525253	0	0	0	0	1.00252525252525	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0
"Guapira_fragrans"	0.00382819994533544	0.00104842453632175	0.00208349561142381	5.03406970100233e-06	8.35098121679584e-06	2.05334598135035e-06	0.000693799112682024	1.04859745636373e-06	0.000347081438400937	0.000347083331360185	0.000346736225570941	0	6.94745315450845e-07	0	3.49532485454578e-07	6.94745315450845e-07	0.000346386693085487	6.94745315450845e-07	0	1.00034638669309	3.30981195600474e-07	0.000346386693085487	6.94745315450845e-07	6.96638274698557e-07	0.000346386693085487	0.000201476141480745	0.100452140994791	5.95766152080854e-05	0.000118428506698755	4.40226783639823e-05	1.74766242727289e-05	0	4.50376464157111e-05	2.79191245059308e-05	1.31053067040218e-05	1.78120649559387e-05	6.55265335201091e-06	6.55265335201091e-06
"Petitia_dominguensis"	9.52756774416803e-06	1.44698226798578e-06	0.00168507620343763	0.00615466922082451	5.96843224392478e-06	0.00111980748326983	0.00056014505495739	1.00196123794291e-09	4.78469382097126e-07	1.31976751954627e-06	3.31315182679789e-07	0	1.47488186496652e-07	0	3.33987079314303e-10	1.47488186496652e-07	3.30981195600474e-07	1.47488186496652e-07	0	3.30981195600474e-07	1.00055933560438	3.30981195600474e-07	1.47488186496652e-07	9.88786323945794e-07	3.30981195600474e-07	4.2771574084029e-05	9.59845467241375e-05	0.100680408788345	0.000168093675070785	7.3240453945638e-08	1.66993539657152e-08	0	1.1208903228433e-07	2.25671565832338e-05	1.80872783498222e-08	3.70658972459935e-08	9.04363917491112e-09	9.04363917491112e-09
"Syzigium_malaccensis"	0.00382819994533544	0.00104842453632175	0.00208349561142381	5.03406970100233e-06	8.35098121679584e-06	2.05334598135035e-06	0.000693799112682024	1.04859745636373e-06	0.000347081438400937	0.000347083331360185	0.000346736225570941	0	6.94745315450845e-07	0	3.49532485454578e-07	6.94745315450845e-07	0.000346386693085487	6.94745315450845e-07	0	0.000346386693085487	3.30981195600474e-07	1.00034638669309	6.94745315450845e-07	6.96638274698557e-07	0.000346386693085487	0.000201476141480745	0.100452140994791	5.95766152080854e-05	0.000118428506698755	4.40226783639823e-05	1.74766242727289e-05	0	4.50376464157111e-05	2.79191245059308e-05	1.31053067040218e-05	1.78120649559387e-05	6.55265335201091e-06	6.55265335201091e-06
"Unidentified_sp1_M_SD_005"	0.00452165334483862	0.00104888427796359	9.45438797917722e-06	3.17280509072374e-06	0.00208353422776992	0.00034751865659978	0.000347985441524555	2.10316442618823e-09	0.000347143208022607	1.46996283508113e-06	6.95446370259575e-07	0	0.000346448462707156	0	7.0105480872941e-10	0.000346448462707156	6.94745315450845e-07	0.000346448462707156	0	6.94745315450845e-07	1.47488186496652e-07	6.94745315450845e-07	1.00034644846271	7.75217519630285e-07	6.94745315450845e-07	0.100470054185075	0.000201476141480745	2.65478735693973e-05	0.000131786978337149	4.60766141123581e-05	3.50527404364705e-08	0	5.31959217039837e-05	3.4851628969221e-05	1.31110534745449e-05	1.98545071632684e-05	6.55552673727244e-06	6.55552673727244e-06
"Unidentified_sp2_M_SD_005"	0.00238082069729249	5.37835531635895e-06	0.00237050744415559	0.00119078043628286	0.00236801256065334	0.00059270468352725	3.15728039297319e-06	2.10889487799765e-09	1.47185579432884e-06	0.000590648531634427	6.9734123965789e-07	0	7.75217519630285e-07	0	7.0296495933255e-10	7.75217519630285e-07	6.96638274698557e-07	7.75217519630285e-07	0	6.96638274698557e-07	9.88786323945794e-07	6.96638274698557e-07	7.75217519630285e-07	1.00058995189336	6.96638274698557e-07	0.000224813080692783	0.000202025099662581	0.000177981538310243	0.100291821871154	7.17048741920235e-06	3.51482479666275e-08	0	2.80096552622645e-05	7.10736419329636e-05	6.7229441454487e-08	7.03602853629338e-06	3.36147207272435e-08	3.36147207272435e-08
"Zanthoxylum_martinicensis"	0.00382819994533544	0.00104842453632175	0.00208349561142381	5.03406970100233e-06	8.35098121679584e-06	2.05334598135035e-06	0.000693799112682024	1.04859745636373e-06	0.000347081438400937	0.000347083331360185	0.000346736225570941	0	6.94745315450845e-07	0	3.49532485454578e-07	6.94745315450845e-07	0.000346386693085487	6.94745315450845e-07	0	0.000346386693085487	3.30981195600474e-07	0.000346386693085487	6.94745315450845e-07	6.96638274698557e-07	1.00034638669309	0.000201476141480745	0.100452140994791	5.95766152080854e-05	0.000118428506698755	4.40226783639823e-05	1.74766242727289e-05	0	4.50376464157111e-05	2.79191245059308e-05	1.31053067040218e-05	1.78120649559387e-05	6.55265335201091e-06	6.55265335201091e-06
"Loxigilla_portoricensis"	0.0452165334483862	0.0104888427796359	9.45438797917722e-05	3.17280509072374e-05	0.0208353422776992	0.0034751865659978	0.00347985441524555	2.10316442618823e-08	0.00347143208022607	1.46996283508113e-05	6.95446370259575e-06	0	0.00346448462707156	0	7.0105480872941e-09	0.00346448462707156	6.94745315450845e-06	0.00346448462707156	0	6.94745315450845e-06	1.47488186496652e-06	6.94745315450845e-06	0.00346448462707156	7.75217519630285e-06	6.94745315450845e-06	1.00470054185075	0.00201476141480745	0.000265478735693973	0.00131786978337149	0.000460766141123581	3.50527404364705e-07	0	0.000531959217039837	0.00034851628969221	0.000131110534745449	0.000198545071632684	6.55552673727244e-05	6.55552673727244e-05
"Margarops_fuscatus"	0.0382819994533544	0.0104842453632175	0.0208349561142381	5.03406970100233e-05	8.35098121679584e-05	2.05334598135035e-05	0.00693799112682024	1.04859745636373e-05	0.00347081438400937	0.00347083331360185	0.00346736225570941	0	6.94745315450845e-06	0	3.49532485454578e-06	6.94745315450845e-06	0.00346386693085487	6.94745315450845e-06	0	0.00346386693085487	3.30981195600474e-06	0.00346386693085487	6.94745315450845e-06	6.96638274698557e-06	0.00346386693085487	0.00201476141480745	1.00452140994791	0.000595766152080854	0.00118428506698755	0.000440226783639823	0.000174766242727289	0	0.000450376464157111	0.000279191245059308	0.000131053067040218	0.000178120649559387	6.55265335201091e-05	6.55265335201091e-05
"Columba_squamosa"	9.52756774416803e-05	1.44698226798578e-05	0.0168507620343763	0.0615466922082451	5.96843224392478e-05	0.0111980748326983	0.0056014505495739	1.00196123794291e-08	4.78469382097126e-06	1.31976751954627e-05	3.31315182679789e-06	0	1.47488186496652e-06	0	3.33987079314303e-09	1.47488186496652e-06	3.30981195600474e-06	1.47488186496652e-06	0	3.30981195600474e-06	0.00559335604379693	3.30981195600474e-06	1.47488186496652e-06	9.88786323945794e-06	3.30981195600474e-06	0.00042771574084029	0.000959845467241375	1.00680408788345	0.00168093675070785	7.3240453945638e-07	1.66993539657152e-07	0	1.1208903228433e-06	0.000225671565832338	1.80872783498222e-07	3.70658972459935e-07	9.04363917491112e-08	9.04363917491112e-08
"Turdus_plumbeus"	0.0238082069729249	5.37835531635895e-05	0.0237050744415559	0.0119078043628286	0.0236801256065334	0.0059270468352725	3.15728039297319e-05	2.10889487799765e-08	1.47185579432884e-05	0.00590648531634427	6.9734123965789e-06	0	7.75217519630285e-06	0	7.0296495933255e-09	7.75217519630285e-06	6.96638274698557e-06	7.75217519630285e-06	0	6.96638274698557e-06	9.88786323945794e-06	6.96638274698557e-06	7.75217519630285e-06	0.00589951893359728	6.96638274698557e-06	0.00224813080692783	0.00202025099662581	0.00177981538310243	1.00291821871154	7.17048741920235e-05	3.51482479666275e-07	0	0.000280096552622645	0.000710736419329636	6.7229441454487e-07	7.03602853629337e-05	3.36147207272435e-07	3.36147207272435e-07
"Vireo_altiloquous"	0.016945111859934	0.0838391568879538	4.89146766483303e-05	2.52443663863445e-06	5.09319921697334e-05	8.89893040657529e-06	2.23658685490447e-05	2.2211240345097e-08	1.50165487460567e-05	8.53219429719744e-06	7.34451680744542e-06	0	7.67943568539302e-06	0	7.40374678169901e-09	7.67943568539302e-06	7.33711306066372e-06	7.67943568539302e-06	0	7.33711306066372e-06	1.2206742324273e-08	7.33711306066372e-06	7.67943568539302e-06	1.19508123653372e-06	7.33711306066372e-06	0.00222703634876398	0.00212776278759248	2.19721361836914e-06	0.000203163810210733	1.00266981221704	3.7018733908495e-07	0	0.000199354257175694	1.50106222480663e-06	0.00104798946109942	0.000573833294843635	0.000523994730549711	0.000523994730549711
"Spindalis_portoricensis"	3.86296664514172e-05	1.05794605077875e-05	2.10241736773341e-05	5.07978779112243e-08	8.42682262037925e-08	2.07199392669057e-08	7.00100012797199e-06	0.0605449147184405	3.50233540263307e-06	3.5023545041391e-06	0.0201851335643347	0	7.0105480872941e-09	0	0.0201816382394802	7.0105480872941e-09	3.49532485454578e-06	7.0105480872941e-09	0	3.49532485454578e-06	3.33987079314303e-09	3.49532485454578e-06	7.0105480872941e-09	7.0296495933255e-09	3.49532485454578e-06	2.03305894531529e-06	0.00101364420781828	6.01176742765745e-07	1.19504043086533e-06	4.44224806901941e-07	1.00908191197401	0	4.5446666413432e-07	2.81726786134518e-07	1.32243256347344e-07	1.79738294207252e-07	6.61216281736722e-08	6.61216281736721e-08
"Euphonia_musica"	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0.0252525252525253	0	0	0	0	0.0252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0
"Tyrannus_caudifasciatus"	0.100462734696573	0.000113688137697031	9.58040254867397e-05	1.43130724699142e-05	0.000107957371644935	2.03574387577042e-05	3.58458258919226e-05	3.4084999810074e-08	2.45583920299237e-05	1.82618254194939e-05	1.12707732705311e-05	0	1.32989804259959e-05	0	1.1361666603358e-08	1.32989804259959e-05	1.12594116039278e-05	1.32989804259959e-05	0	1.12594116039278e-05	2.80222580710824e-08	1.12594116039278e-05	1.32989804259959e-05	7.00241381556613e-06	1.12594116039278e-05	0.00385670432353882	0.00326522936513905	5.04400645279484e-06	0.00119041034864624	0.000299031385763541	5.680833301679e-07	0	1.00118191452584	3.07667653390545e-06	1.42110172121289e-06	0.000296189182321115	7.10550860606445e-07	7.10550860606445e-07
"Tyrannus_dominicensis"	0.000261517505381963	4.74375745194745e-05	0.050205180027328	9.75965015703746e-05	0.0501986534165855	3.7764896017163e-05	2.83142586410791e-05	2.11295089600889e-08	1.56926883687879e-05	2.47481916097236e-05	6.98682429613605e-06	0	8.71290724230526e-06	0	7.04316965336296e-09	8.71290724230526e-06	6.97978112648269e-06	8.71290724230526e-06	0	6.97978112648269e-06	5.64178914580844e-06	6.97978112648269e-06	8.71290724230526e-06	1.77684104832409e-05	6.97978112648269e-06	0.00252674310026853	0.00202413652667998	0.00101552204624552	0.00302062978215095	2.25159333720994e-06	3.52158482668148e-07	0	3.07667653390545e-06	1.00150604662397	5.92969681493432e-07	1.06565397422308e-06	2.96484840746716e-07	2.96484840746716e-07
"Molothrus_bonariensis"	0.000241587292606191	0.100584250638005	3.95368068806485e-05	1.66709472378509e-07	3.9526916274693e-05	6.60722873634951e-06	1.96698770804692e-05	1.98364884521016e-08	1.31081800892834e-05	6.58626807273815e-06	6.55926551482828e-06	0	6.55552673727244e-06	0	6.61216281736722e-09	6.55552673727244e-06	6.55265335201091e-06	6.55552673727244e-06	0	6.55265335201091e-06	9.04363917491112e-09	6.55265335201091e-06	6.55552673727244e-06	3.36147207272435e-08	6.55265335201091e-06	0.00190110275380901	0.00190026947208316	1.627855051484e-06	5.71450252363139e-06	0.00314396838329827	3.30608140868361e-07	0	2.84220344242578e-06	1.18593936298686e-06	1.00125730313298	0.000629362117348139	0.000628651566487532	0.000628651566487532
"Myarchus_antillarum"	0.0503521609945896	0.0503489693878511	6.76704161836941e-05	7.23989097114634e-06	7.37421439598142e-05	1.34823337470269e-05	2.77578514861958e-05	2.69607441310878e-08	1.88332860596035e-05	1.2424046746116e-05	8.9150193926797e-06	0	9.92725358163418e-06	0	8.9869147103626e-09	9.92725358163418e-06	8.90603247796934e-06	9.92725358163418e-06	0	8.90603247796934e-06	1.85329486229968e-08	8.90603247796934e-06	9.92725358163418e-06	3.51801426814669e-06	8.90603247796934e-06	0.00287890353867391	0.00258274941861111	3.33593075213942e-06	0.000598062425584937	0.0017214998845309	4.4934573551813e-07	0	0.000592378364642231	2.13130794844616e-06	0.000629362117348139	1.00046277564983	0.000314681058674069	0.000314681058674069
"Coereba_flaveola"	0.000241587292606191	0.100584250638005	3.95368068806485e-05	1.66709472378509e-07	3.9526916274693e-05	6.60722873634951e-06	1.96698770804692e-05	1.98364884521016e-08	1.31081800892834e-05	6.58626807273815e-06	6.55926551482828e-06	0	6.55552673727244e-06	0	6.61216281736721e-09	6.55552673727244e-06	6.55265335201091e-06	6.55552673727244e-06	0	6.55265335201091e-06	9.04363917491112e-09	6.55265335201091e-06	6.55552673727244e-06	3.36147207272435e-08	6.55265335201091e-06	0.00190110275380901	0.00190026947208316	1.627855051484e-06	5.71450252363139e-06	0.00314396838329827	3.30608140868361e-07	0	2.84220344242578e-06	1.18593936298686e-06	0.00125730313297506	0.000629362117348139	1.00062865156649	0.000628651566487532
