"Nephrosperma_vanhoutteanum"	"Psychotria_pervillei"	"Roscheria_melanochaetes"	"Gastonia_crassa"	"Chrysobalanus_icaco"	"Dillenia_ferruginea"	"Memecylon_eleagni"	"Campnosperma_seychellarum"	"Glionnetia_sericea"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp5_M_PL_106"	"Pachycerina_seychellensis"	"Ceratina_tabescens"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_106"	"Scaptodrosophila_sp1_M_PL_106"	"Agrius_convolvuli"	"Lygistorrhina_sp1_M_PL_106"	"Rhynchium_brunneum"	"Unidentified_sp2_M_PL_106"	"Unidentified_sp6_M_PL_106"	"Forcipomyia_sp1_M_PL_106"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_106"	"Unidentified_sp4_M_PL_106"	"Hemipyrellia_sp1_M_PL_106"	"Megachile_seychellensis"	"Melanostoma_annulipes"	"Perissoma_aenescens"	"Simosyrphus_aegyptius"	"Xylocopa_caffra"
"Hemipyrellia_germana"	0.0705015397091596	0.000155338109515934	2.15870696995117e-05	7.0431984065379e-05	0.0100918874395292	0.0201094553776437	4.78633006105595e-05	8.22923482907259e-06	0	3.76878504802287e-06	0.00422103925378562	0.00312930023999318	4.92832108183802e-05	1.00076311576084	0.00018330858831757	4.57907539080551e-07	0.000459792650277128	0.000306631298953448	0.00015346046284722	3.27076813628965e-07	0.000306528433518085	0	3.08596306090222e-07	0.000131633314428642	1.96246088177379e-07	1.96246088177379e-07	1.682807980892e-07	0.00013528438682914	1.30830725451586e-07	1.30830725451586e-07	1.02865435363407e-07	9.14066153529261e-05	7.66321083795213e-05	6.5415362725793e-08	1.02865435363407e-07	9.14066153529261e-05
"Rhiparida_seychellensis"	0.000110162204164861	3.29112513953869e-05	0.0672940466548371	1.81455713328288e-05	2.4218722822797e-05	0.02230059917393	1.03581720842371e-05	0.0112186551653874	0	1.00409414636928e-06	0.00112458544393359	0.000410824008013306	1.36565726545341e-06	0.000203676209241745	1.00156649403033	0.00142744947449655	7.18449157596919e-07	0.000140712155672407	0.000612003543551051	0.00101960676749753	4.78966105064612e-07	0	0.000420699568702029	3.15896384645178e-07	0.000611764060498519	0.000611764060498519	0.000344154543066849	0.000101471658676382	0.000407842706999013	0.000407842706999013	0.000140233189567343	0.0001013663598815	1.19741526266153e-07	0.000203921353499506	0.000140233189567343	0.0001013663598815
"Unidentified_sp5_M_PL_106"	3.70766891472518e-05	1.16488389104348e-07	0.100895915461739	5.41093950481044e-08	6.68453927966336e-08	4.08933526764001e-05	3.6387679981599e-08	3.5938682440712e-05	0	2.99324026179243e-09	3.35242909320753e-06	2.19804389341584e-06	4.39033638097104e-09	6.5415362725793e-07	0.00183529218149556	1.00214021638858	2.41804494438599e-07	6.10436526801298e-07	0.000917316196604869	0.00152872599184454	1.61202996292399e-07	0	1.3477005915267e-06	8.71896427782177e-10	0.000917235595106723	0.000917235595106722	0.000306194431899416	1.86169507944413e-07	0.000611490396737815	0.000611490396737815	4.49233530508899e-07	1.85878875801818e-07	4.03007490730998e-08	0.000305745198368908	4.49233530508899e-07	1.85878875801818e-07
"Pachycerina_seychellensis"	0.100586104790473	0.000153249242610447	1.32992471941229e-05	5.68987625269689e-05	6.12834523961302e-05	7.98133395187555e-05	4.7482716361268e-05	8.82347425199292e-06	0	3.14598476859057e-06	0.00352350294082144	0.003942288084216	5.14969715443335e-06	0.000766321083795214	1.07767373639538e-06	2.82105243511698e-07	1.00065599633559	0.00043744118382151	0.000218786347443899	2.01503745365499e-07	0.00043733089039336	0	3.30880284449734e-07	7.99349379079959e-07	1.20902247219299e-07	1.20902247219299e-07	1.50594177223011e-07	6.29237699930087e-07	8.06014981461996e-08	8.06014981461996e-08	1.10293428149911e-07	3.62787906903434e-07	0.00010933272259834	4.03007490730998e-08	1.10293428149911e-07	3.62787906903434e-07
"Ceratina_tabescens"	0.0804891778231578	0.000122638565406418	4.02888107688857e-05	4.5535047195452e-05	4.90452131085033e-05	6.94870549769289e-05	3.79983504877335e-05	0.0201534124702705	0	2.51767472877939e-06	0.00281979569623291	0.00315472830282473	4.12113947103685e-06	0.000613262597906898	0.000253281880210333	8.54611137521817e-07	0.000524929420585812	1.00060187060294	0.000175342735444685	6.10436526801298e-07	0.000349952947057208	0	0.000755752967635145	6.39720170980478e-07	3.66261916080779e-07	3.66261916080779e-07	0.000252039743183742	5.29090306888624e-07	2.44174610720519e-07	2.44174610720519e-07	0.000251917655878382	3.15850249895131e-07	8.74882367643019e-05	1.2208730536026e-07	0.000251917655878382	3.15850249895131e-07
"Neophyllomyza_approximatonervis"	0.0402566879296775	6.13695900776413e-05	0.0605428689759213	2.27919706478164e-05	2.45534881941301e-05	5.64613474133422e-05	1.90149191524962e-05	2.50925991652243e-05	0	1.2601898515933e-06	0.0014114126337845	0.00157823406002245	2.06251306360192e-06	0.00030692092569444	0.00110160637839189	0.00128424267524682	0.000262543616932679	0.000175342735444685	1.00063790425694	0.000917316196604868	0.000175029077955119	0	9.40972468695912e-07	3.20262889488653e-07	0.000550389717962921	0.000550389717962921	0.000183776896810539	3.63396784738682e-07	0.000366926478641947	0.000366926478641948	3.13657489565304e-07	2.56642488242465e-07	4.37572694887798e-05	0.000183463239320974	3.13657489565304e-07	2.56642488242465e-07
"Unidentified_sp1_M_PL_106"	3.70766891472518e-05	1.16488389104348e-07	0.100895915461739	5.41093950481044e-08	6.68453927966336e-08	4.08933526764001e-05	3.6387679981599e-08	3.59386824407119e-05	0	2.99324026179243e-09	3.35242909320752e-06	2.19804389341584e-06	4.39033638097104e-09	6.5415362725793e-07	0.00183529218149556	0.00214021638858235	2.41804494438599e-07	6.10436526801299e-07	0.000917316196604869	1.00152872599184	1.61202996292399e-07	0	1.3477005915267e-06	8.71896427782177e-10	0.000917235595106722	0.000917235595106722	0.000306194431899416	1.86169507944413e-07	0.000611490396737815	0.000611490396737815	4.49233530508899e-07	1.85878875801819e-07	4.03007490730998e-08	0.000305745198368907	4.49233530508899e-07	1.85878875801819e-07
"Scaptodrosophila_sp1_M_PL_106"	0.100586104790473	0.000153249242610446	1.32992471941229e-05	5.68987625269689e-05	6.12834523961302e-05	7.98133395187555e-05	4.7482716361268e-05	8.82347425199292e-06	0	3.14598476859057e-06	0.00352350294082144	0.003942288084216	5.14969715443335e-06	0.000766321083795213	1.07767373639538e-06	2.82105243511698e-07	0.00065599633559004	0.00043744118382151	0.000218786347443899	2.01503745365499e-07	1.00043733089039	0	3.30880284449734e-07	7.99349379079959e-07	1.20902247219299e-07	1.20902247219299e-07	1.50594177223011e-07	6.29237699930087e-07	8.06014981461995e-08	8.06014981461996e-08	1.10293428149912e-07	3.62787906903434e-07	0.00010933272259834	4.03007490730998e-08	1.10293428149911e-07	3.62787906903434e-07
"Agrius_convolvuli"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lygistorrhina_sp1_M_PL_106"	0.000101469953897919	1.95856590303785e-07	0.000148247065067937	8.01858693842728e-08	9.22559579958447e-08	2.81819168096226e-05	6.08869935959238e-08	0.100731768454345	0	4.43456953465017e-09	4.96671787880819e-06	4.48917725964096e-06	6.90873745082535e-09	1.02865435363407e-06	0.00126209870610609	3.14463471356229e-06	6.61760568899469e-07	0.00125958827939191	1.56828744782652e-06	2.2461676525445e-06	4.41173712599646e-07	0	1.00377744131704	1.2033385825545e-09	1.3477005915267e-06	1.3477005915267e-06	0.00125959633920982	1.28500734722772e-07	8.98467061017798e-07	8.98467061017799e-07	0.00125914710567931	1.28099621861921e-07	1.10293428149911e-07	4.49233530508899e-07	0.00125914710567931	1.28099621861921e-07
"Rhynchium_brunneum"	0.000245133809584521	0.000185329921252663	9.59086070560395e-08	0.000143123203209222	0.100272415051429	0.000104009867304103	5.33096558920707e-05	3.20890288681199e-08	0	6.65150379387661e-06	0.0074496842491418	1.72471789202117e-05	0.000444526563469424	0.000438777714762139	9.47689153935533e-07	2.03442499815841e-09	1.59869875815992e-06	1.06620028496746e-06	5.33771482481088e-07	1.45316071297029e-09	1.06579917210661e-06	0	1.2033385825545e-09	1.00130790106589	8.71896427782177e-10	8.71896427782177e-10	6.91745003445557e-10	0.000436439794086843	5.81264285188118e-10	5.81264285188118e-10	4.01112860851499e-10	4.72772124109559e-07	2.66449793026653e-07	2.90632142594059e-10	4.01112860851499e-10	4.72772124109559e-07
"Unidentified_sp2_M_PL_106"	3.70766891472518e-05	1.16488389104348e-07	0.100895915461739	5.41093950481044e-08	6.68453927966336e-08	4.08933526764001e-05	3.6387679981599e-08	3.59386824407119e-05	0	2.99324026179243e-09	3.35242909320753e-06	2.19804389341584e-06	4.39033638097104e-09	6.5415362725793e-07	0.00183529218149556	0.00214021638858235	2.41804494438599e-07	6.10436526801298e-07	0.000917316196604869	0.00152872599184454	1.61202996292399e-07	0	1.3477005915267e-06	8.71896427782177e-10	1.00091723559511	0.000917235595106722	0.000306194431899416	1.86169507944413e-07	0.000611490396737814	0.000611490396737815	4.49233530508899e-07	1.85878875801819e-07	4.03007490730998e-08	0.000305745198368907	4.49233530508899e-07	1.85878875801819e-07
"Unidentified_sp6_M_PL_106"	3.70766891472518e-05	1.16488389104348e-07	0.100895915461739	5.41093950481044e-08	6.68453927966336e-08	4.08933526764001e-05	3.63876799815989e-08	3.59386824407119e-05	0	2.99324026179243e-09	3.35242909320752e-06	2.19804389341584e-06	4.39033638097105e-09	6.5415362725793e-07	0.00183529218149556	0.00214021638858235	2.41804494438599e-07	6.10436526801298e-07	0.000917316196604869	0.00152872599184454	1.61202996292399e-07	0	1.3477005915267e-06	8.71896427782177e-10	0.000917235595106723	1.00091723559511	0.000306194431899416	1.86169507944413e-07	0.000611490396737815	0.000611490396737815	4.49233530508899e-07	1.85878875801819e-07	4.03007490730998e-08	0.000305745198368907	4.49233530508899e-07	1.85878875801819e-07
"Forcipomyia_sp1_M_PL_106"	6.92733215225852e-05	1.56172489704067e-07	0.0505220812634037	6.71476322161886e-08	7.95506753962391e-08	3.45376347430113e-05	4.86373367887614e-08	0.0503838535683927	0	3.7139048982213e-09	4.15957348600786e-06	3.3436105765284e-06	5.64953691589819e-09	8.41403990446002e-07	0.00154869544380082	0.00107168051164796	4.51782531669034e-07	0.000630099357959355	0.000459442242026347	0.000765486079748541	3.01188354446022e-07	0	0.00188939450881473	1.03761750516834e-09	0.000459291647849124	0.000459291647849124	1.00078289538555	1.57335121333592e-07	0.000306194431899416	0.000306194431899416	0.000629798169604909	1.5698924883187e-07	7.52970886115056e-08	0.000153097215949708	0.000629798169604909	1.5698924883187e-07
"Ornidia_obesa"	0.00028944934196784	0.000166491579534719	3.07179688108281e-05	0.000112287926543558	0.0501905763199869	0.0501599675667775	4.98909118671974e-05	5.14002938891089e-06	0	5.57936522349283e-06	0.00624888905031197	0.000928558247335011	0.000225327697893048	0.0006764219341457	0.000456622464043718	6.51593277805444e-07	1.88771309979026e-06	1.32272576722156e-06	9.08491961846706e-07	4.65423769861031e-07	1.25847539986017e-06	0	1.92751102084158e-07	0.000654659691130264	2.79254261916619e-07	2.79254261916619e-07	1.57335121333592e-07	1.00044621974962	1.86169507944413e-07	1.86169507944413e-07	6.42503673613861e-08	0.000227999852576262	3.14618849965044e-07	9.30847539722063e-08	6.42503673613861e-08	0.000227999852576262
"Unidentified_sp3_M_PL_106"	3.70766891472518e-05	1.16488389104348e-07	0.100895915461739	5.41093950481044e-08	6.68453927966336e-08	4.08933526764001e-05	3.6387679981599e-08	3.59386824407119e-05	0	2.99324026179243e-09	3.35242909320753e-06	2.19804389341584e-06	4.39033638097104e-09	6.5415362725793e-07	0.00183529218149556	0.00214021638858235	2.41804494438599e-07	6.10436526801298e-07	0.000917316196604869	0.00152872599184454	1.61202996292399e-07	0	1.3477005915267e-06	8.71896427782177e-10	0.000917235595106722	0.000917235595106722	0.000306194431899416	1.86169507944413e-07	1.00061149039674	0.000611490396737815	4.49233530508899e-07	1.85878875801819e-07	4.03007490730998e-08	0.000305745198368907	4.49233530508899e-07	1.85878875801819e-07
"Unidentified_sp4_M_PL_106"	3.70766891472518e-05	1.16488389104348e-07	0.100895915461739	5.41093950481044e-08	6.68453927966336e-08	4.08933526764001e-05	3.6387679981599e-08	3.59386824407119e-05	0	2.99324026179243e-09	3.35242909320753e-06	2.19804389341584e-06	4.39033638097104e-09	6.5415362725793e-07	0.00183529218149556	0.00214021638858235	2.41804494438599e-07	6.10436526801298e-07	0.000917316196604869	0.00152872599184454	1.61202996292399e-07	0	1.3477005915267e-06	8.71896427782177e-10	0.000917235595106722	0.000917235595106722	0.000306194431899416	1.86169507944413e-07	0.000611490396737815	1.00061149039674	4.49233530508899e-07	1.85878875801819e-07	4.03007490730998e-08	0.000305745198368907	4.49233530508899e-07	1.85878875801819e-07
"Hemipyrellia_sp1_M_PL_106"	0.000101469953897919	1.95856590303785e-07	0.000148247065067937	8.01858693842728e-08	9.22559579958447e-08	2.81819168096226e-05	6.08869935959238e-08	0.100731768454345	0	4.43456953465017e-09	4.96671787880819e-06	4.48917725964096e-06	6.90873745082535e-09	1.02865435363407e-06	0.00126209870610609	3.14463471356229e-06	6.61760568899469e-07	0.00125958827939191	1.56828744782652e-06	2.2461676525445e-06	4.41173712599646e-07	0	0.00377744131703793	1.2033385825545e-09	1.3477005915267e-06	1.3477005915267e-06	0.00125959633920982	1.28500734722772e-07	8.98467061017798e-07	8.98467061017798e-07	1.00125914710568	1.28099621861921e-07	1.10293428149911e-07	4.49233530508899e-07	0.00125914710567931	1.28099621861921e-07
"Megachile_seychellensis"	0.000333764874351159	0.000147653237816776	6.13400290146001e-05	8.14526498778931e-05	0.000108737588545198	0.100215925266251	4.64721678423242e-05	1.02479697489537e-05	0	4.50722665310905e-06	0.00504809385148214	0.00183986931574981	6.12883231667201e-06	0.000914066153529261	0.0009122972389335	1.30115213061273e-06	2.1767274414206e-06	1.57925124947566e-06	1.28321244121232e-06	9.29394379009093e-07	1.45115162761374e-06	0	3.84298865585762e-07	1.41831637232868e-06	5.57636627405456e-07	5.57636627405456e-07	3.13978497663739e-07	0.000455999705152523	3.71757751603637e-07	3.71757751603637e-07	1.28099621861921e-07	1.00045552693303	3.62787906903434e-07	1.85878875801818e-07	1.28099621861921e-07	0.000455526933028414
"Melanostoma_annulipes"	0.100586104790473	0.000153249242610446	1.32992471941229e-05	5.68987625269689e-05	6.12834523961301e-05	7.98133395187555e-05	4.7482716361268e-05	8.82347425199292e-06	0	3.14598476859057e-06	0.00352350294082144	0.003942288084216	5.14969715443335e-06	0.000766321083795213	1.07767373639538e-06	2.82105243511698e-07	0.00065599633559004	0.00043744118382151	0.000218786347443899	2.01503745365499e-07	0.00043733089039336	0	3.30880284449734e-07	7.99349379079959e-07	1.20902247219299e-07	1.20902247219299e-07	1.50594177223011e-07	6.29237699930087e-07	8.06014981461995e-08	8.06014981461995e-08	1.10293428149912e-07	3.62787906903434e-07	1.0001093327226	4.03007490730998e-08	1.10293428149912e-07	3.62787906903434e-07
"Perissoma_aenescens"	3.70766891472518e-05	1.16488389104348e-07	0.100895915461739	5.41093950481044e-08	6.68453927966336e-08	4.08933526764001e-05	3.6387679981599e-08	3.59386824407119e-05	0	2.99324026179243e-09	3.35242909320753e-06	2.19804389341584e-06	4.39033638097104e-09	6.5415362725793e-07	0.00183529218149556	0.00214021638858235	2.41804494438599e-07	6.10436526801298e-07	0.000917316196604869	0.00152872599184454	1.61202996292399e-07	0	1.3477005915267e-06	8.71896427782177e-10	0.000917235595106722	0.000917235595106722	0.000306194431899416	1.86169507944413e-07	0.000611490396737815	0.000611490396737815	4.49233530508899e-07	1.85878875801819e-07	4.03007490730998e-08	1.00030574519837	4.49233530508899e-07	1.85878875801819e-07
"Simosyrphus_aegyptius"	0.000101469953897919	1.95856590303785e-07	0.000148247065067937	8.01858693842728e-08	9.22559579958447e-08	2.81819168096226e-05	6.08869935959238e-08	0.100731768454345	0	4.43456953465017e-09	4.96671787880819e-06	4.48917725964096e-06	6.90873745082535e-09	1.02865435363407e-06	0.00126209870610609	3.14463471356229e-06	6.61760568899469e-07	0.00125958827939191	1.56828744782652e-06	2.2461676525445e-06	4.41173712599646e-07	0	0.00377744131703793	1.2033385825545e-09	1.3477005915267e-06	1.3477005915267e-06	0.00125959633920982	1.28500734722772e-07	8.98467061017798e-07	8.98467061017798e-07	0.00125914710567931	1.28099621861921e-07	1.10293428149911e-07	4.49233530508899e-07	1.00125914710568	1.28099621861921e-07
"Xylocopa_caffra"	0.000333764874351159	0.000147653237816776	6.13400290146001e-05	8.1452649877893e-05	0.000108737588545198	0.100215925266251	4.64721678423242e-05	1.02479697489537e-05	0	4.50722665310905e-06	0.00504809385148214	0.00183986931574981	6.12883231667201e-06	0.000914066153529261	0.0009122972389335	1.30115213061273e-06	2.1767274414206e-06	1.57925124947566e-06	1.28321244121232e-06	9.29394379009093e-07	1.45115162761374e-06	0	3.84298865585762e-07	1.41831637232868e-06	5.57636627405455e-07	5.57636627405456e-07	3.13978497663739e-07	0.000455999705152523	3.71757751603637e-07	3.71757751603637e-07	1.28099621861921e-07	0.000455526933028414	3.62787906903434e-07	1.85878875801818e-07	1.28099621861921e-07	1.00045552693303
