"Dipterocarpus_pachyphyllus"	"Dipterocarpus_geniculatus"	"Dipterocarpus_crinitus"	"Dipterocarpus_globosus"	"Dipterocarpus_palembanicus"	"Dipterocarpus_tempehes"	"Dryobalanops_aromatica"	"Dryobalanops_lanceolata"	"Shorea_smithiana"	"Shorea_macrophylla"	"Shorea_xantophylla"	"Shorea_laxa"	"Shorea_argentifolia"	"Sternuchopsis_hoplomachus"	"Araecerus_corporaali"	"Phloebius_sp._1"	"Ctenomerus_sp._2"	"Manoja_sp._1"	"Meregallia_dipterocarpi"	"Meregallia_sp._1"	"Nanophyes_shoreae"	"Nanophyes_sp._2"	"Apionidae_Gn._sp._1"	"Involvulus_sp._3"	"Imathia_sp._1"	"Ochyromera_sp._2"	"Idotasia_sp._1"	"Sternuchopsis_curranae"	"Sternuchopsis_dipterocarpi"	"Sternuchopsis_shoreaphilus"	"Niphades_sp._1"	"Orchestes_sp._1"	"Orchestes_sp._2"	"Orchestes_sp._4"	"Coccotrypes_advena"	"Coccotrypes_cardamoni"	"Coccotrypes_gedeanus"	"Coccotrypes_papuanus"	"Dryocoetiops_malaccensis"	"Xyleborinus_exiguus"	"Xyleborinus_similis"	"Andrioplecta_shoreae"	"Andrioplecta_subpulverula"	"Andrioplecta_sp._A"	"Andrioplecta_sp._B"	"Lamoria_adaptella"	"Cosmopterigidae_sp._A"	"Assara_albicostalis"	"Sesiidae_Gn._Sp._A"	"Imma_homocrossa"
"Shorea_xantophylla"	3.07441640333272e-06	1.47848642188034e-06	1.06231857747905e-07	1.53658002490219e-06	0.00168441958445956	6.24469506533911e-06	6.2548385716123e-07	8.03181901613074e-07	0.00420920060667424	4.67906031510703e-06	1.00418478974336	1.3278513234611e-08	4.03875215669236e-06	9.91238453052785e-09	9.44400271304046e-05	2.64605723107589e-09	2.95449333853185e-05	8.2088777458018e-09	3.23418904786324e-08	4.26964549284079e-06	0.000103383874549894	1.64177554916036e-08	2.13217668918932e-06	1.20303250565193e-07	2.98978367079292e-05	4.62027006837606e-09	2.14797760158024e-06	8.69809009433196e-06	7.40764105160207e-05	9.95888492595828e-10	2.26512415843321e-05	7.38456246784955e-06	0.0502166240496358	0.050218756226325	3.69854109398608e-05	5.07039048746652e-05	6.44148176961181e-05	2.34408538773697e-08	6.68351392028852e-09	2.64605723107589e-09	7.39124598176983e-06	7.55230355932985e-06	1.05842289243036e-08	1.48417137867465e-05	4.62027006837606e-09	6.68351392028852e-09	6.44587169122644e-06	7.43623004235335e-06	6.56710219664144e-08	6.68351392028852e-09
"Shorea_laxa"	3.91148499687246e-05	7.74821059146243e-05	1.38179406482152e-10	5.15362305082921e-07	0.000155055489661281	0.00119715170908049	3.85253163257461e-05	0.000996387692771939	4.73104495900627e-07	1.00647551931355e-06	6.63925661730552e-09	1.00759527661467	1.46028618883647e-08	1.25666692766158e-06	9.93576626814708e-06	5.07267673339188e-07	8.83523140908855e-08	1.76574652511149e-09	1.69492106688241e-06	1.40708089012466e-06	1.16201104256294e-08	3.53149305022298e-09	1.9627277172314e-07	1.5305810857327e-06	2.84451987926883e-06	2.42131580983201e-07	3.385693981568e-06	0.0252859464389896	9.13452812621329e-09	0.0755696457461002	9.0420191420374e-05	8.3000788754496e-10	1.16197071841024e-09	1.9743474244155e-07	4.18812844030226e-06	5.9379836249469e-07	3.00847403541256e-05	7.54824120691683e-07	8.50322825407057e-08	5.07267673339188e-07	8.58622904282507e-08	3.37239828662391e-07	2.02907069335675e-06	8.86666571535981e-08	2.42131580983201e-07	8.50322825407058e-08	1.58327517238006e-06	9.67255845375062e-09	1.41259722008919e-08	8.50322825407057e-08
"Shorea_argentifolia"	0.000483468904797826	0.000241467326290052	2.79657730928542e-07	1.39539583405331e-06	7.60407073490114e-06	5.71130253022579e-06	7.0848504762237e-07	6.39139189281278e-07	0.00392779973819204	0.00144292064703877	5.76964593813193e-07	4.17224625381848e-09	1.00398843429678	7.59425481546435e-07	6.90319679661552e-05	2.42004344501093e-09	2.86145262929371e-05	2.53143973164697e-06	5.28209776259489e-06	2.40908988771133e-08	9.64722742713833e-05	5.06287946329393e-06	9.62540599354574e-09	1.89183484486106e-05	6.27068707126056e-06	7.54585394656413e-07	2.1136009079279e-06	2.73302990856379e-06	0.0574396764414387	3.12918469036386e-10	2.62189381424706e-05	6.89087673367025e-06	6.9197249633609e-06	6.92935036935445e-06	4.06277534181889e-05	4.13741366200021e-05	7.57837724005217e-05	7.71693815301985e-07	1.05101935825614e-06	2.42004344501093e-09	7.94189609192638e-06	0.0287067375171958	9.68017378004372e-09	0.0143600561310827	7.54585394656413e-07	1.05101935825614e-06	7.84416315683032e-06	1.95760411649979e-05	2.02515178531757e-05	1.05101935825614e-06
"Sternuchopsis_hoplomachus"	3.11781779982887e-05	0.0334703327742565	5.49667728820772e-09	2.21847906469959e-05	6.37920529873106e-05	0.0672929263721332	9.95293527541442e-06	4.94204240152205e-05	2.66012671643842e-05	3.84805692059352e-05	6.60825635368523e-09	1.67555590354877e-06	3.54398558055003e-06	1.00016162269362	0.000420798056899098	2.85139518525988e-05	2.54454206870677e-07	6.75097705367284e-08	0.000732163529436861	5.71894025735199e-05	6.53364456669084e-07	1.35019541073457e-07	8.07494341611527e-08	1.2200156608026e-06	1.68357643526242e-06	0.000104594789919552	3.66065590458069e-07	0.00109757289461962	6.69202359366491e-07	1.25666692766158e-07	0.00543711024970053	4.66688897620775e-08	4.69993025797617e-08	1.27748736740914e-07	0.000380950876216668	5.22261641055923e-07	0.000977479111693976	0.000133342265884224	6.77786478223667e-08	2.85139518525988e-05	1.14447537584444e-07	0.000105148043040692	0.000114055807410395	2.79254563319679e-07	0.000104594789919552	6.77786478223667e-08	0.000209838500028521	3.84767410174541e-07	5.40078164293827e-07	6.77786478223667e-08
"Araecerus_corporaali"	0.0042373543291682	0.0021301509108477	2.21717649306322e-06	4.65425005444815e-05	0.0418981951156057	0.0231789252125576	1.70803107086253e-05	3.80472455539073e-05	0.014711122875444	0.0147255680275348	3.93500113043352e-06	8.2798052234559e-07	2.01343239901286e-05	2.62998785561936e-05	1.00155533438658	9.82157847989728e-06	0.000112447589849134	2.58343298728681e-05	4.65970511747934e-05	0.000125714536999303	0.000361325825010905	5.16686597457362e-05	5.30356900197541e-05	0.000165809517228321	0.000804114841455856	6.65672159639906e-06	7.15742643952864e-05	0.000542368641162479	0.000259240407807226	6.20985391759192e-08	0.00185107494104189	2.5808987500779e-05	2.60057375573006e-05	7.90414275770548e-05	0.00024600392555402	0.000313960995063936	0.00235787649777539	1.69682211346593e-05	9.21163984601783e-06	9.82157847989728e-06	3.50206273467968e-05	0.000171424264707254	3.92863139195891e-05	8.69515779203028e-05	6.65672159639905e-06	9.21163984601783e-06	0.000227690352328167	0.000155202354514426	0.000206674638982945	9.21163984601783e-06
"Phloebius_sp._1"	1.53374701959881e-05	2.85839165940991e-05	1.86458455380892e-09	4.22329578871853e-06	3.35492714892784e-05	0.100833986365759	3.7375106999371e-06	5.26632126157974e-05	2.63646631025476e-05	9.58519585497225e-06	5.29211446215179e-09	2.02907069335675e-06	3.3880608230153e-08	8.55418555577965e-05	0.00047143576703507	1.00004272626541	2.18357506180018e-07	1.68161330788987e-08	6.25273175495918e-07	8.55374656829697e-05	6.47553128834501e-07	3.36322661577974e-08	4.24674322649094e-08	6.00161877234316e-07	7.28202262096155e-07	8.93247393565597e-08	2.68737578066088e-07	0.00132914275768334	4.6447398392351e-07	1.52180302001756e-07	0.00752038545701791	4.62537949167501e-08	4.65184006398577e-08	8.89858329047671e-08	0.000256919958451043	4.04925066295229e-07	4.69181145934986e-05	4.28600458937209e-05	3.33423265130176e-08	4.272626540922e-05	7.95961214297677e-08	2.53969543558825e-07	0.00017090506163688	1.43150058114419e-07	8.93247393565597e-08	3.33423265130176e-08	5.06105734585953e-07	1.30520918766624e-07	1.34529064631189e-07	3.33423265130176e-08
"Ctenomerus_sp._2"	0.0201545815968942	2.09054469281276e-05	2.02595868729005e-06	8.21187306878499e-06	9.80132396549861e-05	0.000103064742916969	5.91378672700216e-06	5.45013184260077e-06	0.0804698381362699	5.00867682855386e-05	1.18179733541274e-05	7.06818512727085e-08	8.01206736202239e-05	1.52672524122406e-07	0.00107949686255168	4.36715012360036e-08	1.00060851492632	8.78715233079624e-08	4.57306651552791e-07	3.35477786408681e-07	0.00197645216475049	1.75743046615925e-07	1.24067391968337e-07	0.000788657540748035	4.58566555072256e-05	6.53295216503987e-08	8.77691985816771e-05	4.63001466761877e-05	0.00141632987045722	5.30113884545313e-09	0.000519101581817913	0.000141175154625035	0.000141766053292741	0.00014189012068471	0.00079410209105653	0.000847423129926114	0.000226726478444712	1.95441792031508e-07	4.38143078193353e-05	4.36715012360036e-08	0.00018498946244437	0.000187783311685995	1.74686004944014e-07	0.000327397069644431	6.53295216503987e-08	4.38143078193353e-05	0.000263388708135217	0.000141817108110304	7.02972186463699e-07	4.38143078193353e-05
"Manoja_sp._1"	4.28565435500413e-05	5.40470545447641e-05	1.26051577784439e-05	6.69133188096614e-05	0.000216547638146705	3.96860740662009e-05	2.89276840313707e-05	2.8127830084052e-05	4.93322484963126e-05	0.100435593823609	1.64177554916036e-08	7.06298610044595e-09	3.54401562430575e-05	2.02529311610185e-07	0.00124004783389767	1.68161330788987e-08	4.39357616539812e-07	1.00017620279618	1.18227931816672e-06	5.81854134883633e-07	1.21166926131294e-06	0.00035240559236354	2.74110934362918e-07	1.67699518239292e-06	0.000357392837930111	1.68897045452388e-07	5.45679581146127e-07	4.62660904509712e-06	2.89062982911253e-06	5.29723957533447e-10	4.08120381487786e-06	8.65478043794958e-08	8.73686921540759e-08	3.61479626516994e-07	0.000177974330303638	1.34161962936573e-06	0.00442255522521521	8.90063902843512e-07	9.31663990218289e-08	1.68161330788987e-08	1.79714203401325e-07	0.000882375168050362	6.72645323155947e-08	0.00017697534613588	1.68897045452388e-07	9.31663990218289e-08	1.7191252881245e-06	0.000882361044491073	0.00140962236945416	9.31663990218289e-08
"Meregallia_dipterocarpi"	6.28595936028898e-05	0.100353830489581	1.27608627570053e-08	5.81077803635507e-05	0.000124277615983375	0.000210806384881481	2.23837844263691e-05	4.29348468140666e-05	2.70744752880573e-05	9.62713159078611e-05	9.24054013675213e-09	9.68526323932804e-07	1.05641955251898e-05	0.000313784369758655	0.000319522636627155	8.93247393565598e-08	3.26647608251994e-07	1.68897045452388e-07	1.00219524004196	4.93276354620398e-07	6.64987112338251e-07	3.37794090904776e-07	1.57313437953639e-07	2.45972322793917e-06	3.59432478159496e-06	0.000313605720279942	5.60721615242031e-07	0.000634433168492184	1.07865911025245e-06	7.26394742949603e-08	0.00127055983506576	4.74990794527322e-08	4.79611064595698e-08	2.05274544413209e-07	0.000629012711747917	7.56934790577311e-07	0.00283860110589493	0.00031430670586523	1.36651290441065e-07	8.93247393565598e-08	1.84150369893797e-07	0.00031493619003496	3.57298957426239e-07	5.514635737302e-07	0.000313605720279942	1.36651290441065e-07	0.000628503288616391	8.93260392990373e-07	1.3511763636191e-06	1.36651290441065e-07
"Meregallia_sp._1"	4.17153726607871e-05	3.94621083696318e-05	1.15805876777117e-08	4.17118511378725e-05	0.050222208659071	0.0504671047529521	1.43608122270488e-05	5.01511533528471e-05	4.68342837384764e-05	8.29142142209178e-05	2.1348227464204e-06	1.40708089012466e-06	8.43181460698967e-08	4.289205193014e-05	0.00150857444399163	2.13843664207424e-05	4.19347233010851e-07	1.45463533720908e-07	8.63233620585696e-07	1.00016991356489	1.15031574094503e-06	2.90927067441817e-07	6.35724160241406e-05	1.63234066933515e-06	0.000891054045174011	1.23319088655099e-07	6.39057604016005e-05	0.000921708337076157	8.26472280450446e-07	1.05531066759349e-07	0.00376456963382097	8.21654100675024e-08	1.88906547388522e-07	6.37613225715291e-05	0.000129689544682763	0.000191210240532827	0.00193859960408054	2.19467576266383e-05	9.06855927408415e-08	2.13843664207424e-05	1.72851002808344e-07	1.0258968499557e-06	8.55374656829697e-05	4.0168449154061e-07	1.23319088655099e-07	9.06855927408415e-08	0.000191507999806177	8.10641137439816e-07	1.16370826976727e-06	9.06855927408415e-08
"Nanophyes_shoreae"	4.62412419894175e-05	1.51997054248743e-05	2.53042276385428e-06	5.04410000035171e-06	9.32808499224211e-05	0.00010915895600353	4.95541868448921e-06	1.40409812593781e-07	0.100572972937765	4.93322484963126e-05	1.47691249356991e-05	3.32003155017984e-09	9.64722742713834e-05	1.40006669286232e-07	0.00123883140003739	4.62537949167501e-08	0.000705875773125174	8.65478043794958e-08	3.32493556169125e-07	3.28661640270009e-07	1.0024702133704	1.73095608758992e-07	1.18077025218255e-07	1.80943990393373e-06	2.00634208513806e-06	4.74990794527322e-08	3.19551387713701e-07	2.1747866669453e-06	0.0017699508231021	2.49002366263488e-10	0.000537863149615924	0.000176443812171517	0.000177182268418302	0.00017730034544352	0.000882967669096879	0.00105901710410476	7.40170551018674e-06	1.46848663846869e-07	1.00524439107429e-07	4.62537949167501e-08	0.000176544336610624	0.000179780925405442	1.85015179667e-07	0.000354452871933254	4.74990794527322e-08	1.00524439107429e-07	1.0523758692048e-06	0.0001771295934698	6.92382435035966e-07	1.00524439107429e-07
"Nanophyes_sp._2"	4.28565435500413e-05	5.40470545447641e-05	1.26051577784439e-05	6.69133188096614e-05	0.000216547638146705	3.96860740662009e-05	2.89276840313707e-05	2.8127830084052e-05	4.93322484963126e-05	0.100435593823609	1.64177554916036e-08	7.06298610044595e-09	3.54401562430575e-05	2.02529311610185e-07	0.00124004783389767	1.68161330788987e-08	4.39357616539812e-07	0.00017620279618177	1.18227931816672e-06	5.81854134883633e-07	1.21166926131294e-06	1.00035240559236	2.74110934362918e-07	1.67699518239292e-06	0.000357392837930111	1.68897045452388e-07	5.45679581146127e-07	4.62660904509712e-06	2.89062982911253e-06	5.29723957533447e-10	4.08120381487786e-06	8.65478043794958e-08	8.73686921540759e-08	3.61479626516994e-07	0.000177974330303638	1.34161962936573e-06	0.00442255522521521	8.90063902843512e-07	9.31663990218289e-08	1.68161330788987e-08	1.79714203401325e-07	0.000882375168050361	6.72645323155948e-08	0.00017697534613588	1.68897045452388e-07	9.31663990218289e-08	1.7191252881245e-06	0.000882361044491073	0.00140962236945416	9.31663990218289e-08
"Apionidae_Gn._sp._1"	6.8093275125586e-05	5.03403001451645e-05	2.12965908016144e-08	7.92004064870265e-05	0.100410868046653	0.000100223140145186	2.49841137541605e-05	4.76390940898967e-05	6.73039043744051e-05	0.000156243232586863	4.26435337837864e-06	7.8509108689256e-07	1.3475568390964e-07	2.42248302483458e-07	0.0025457131209482	4.24674322649094e-08	6.20336959841684e-07	2.74110934362918e-07	1.10119406567547e-06	0.000254289664096562	1.65307835305556e-06	5.48221868725836e-07	1.00012710236462	2.66451946143598e-06	0.00178137988808593	1.57313437953639e-07	0.000127542783225135	0.000514273916468972	1.18847057697738e-06	5.8881831516942e-08	8.7538106240307e-06	1.18077025218255e-07	3.31294694137187e-07	0.000127433659310153	2.45913091448382e-06	0.000382015555999358	0.00383028109356759	1.03346935955567e-06	1.48028858968665e-07	4.24674322649094e-08	2.6610588418692e-07	1.79782415635257e-06	1.69869729059638e-07	6.60218924966802e-07	1.57313437953639e-07	1.48028858968665e-07	0.000382509893877768	1.49076135611301e-06	2.19288747490334e-06	1.48028858968665e-07
