"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Alstonia_macrophylla"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Roscheria_melanochaetes"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_130"	"Phelsuma_sp1_M_PL_130"	"Unidentified_sp2_M_PL_130"	"Unidentified_sp1_M_PL_130"	"Unidentified_sp5_M_PL_130"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Rhynchium_brunneum"	"Unidentified_sp6_M_PL_130"	"Unidentified_sp7_M_PL_130"	"Hemipyrellia_sp1_M_PL_130"	"Mabuya_sechellensis"	"Unidentified_sp4_M_PL_130"	"Ornidia_obesa"	"Simosyrphus_aegyptius"	"Forcipomyia_sp1_M_PL_130"	"Lygistorrhina_sp1_M_PL_130"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_130"	"Ceratina_tabescens"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Polistes_olivaceus"
"Unidentified_sp5_M_PL_130"	0.000122891039249549	0.100595723363654	7.88649324146964e-05	2.49504106860342e-05	7.78509319612413e-05	1.55044887208829e-05	2.44211419439393e-05	6.98947014710333e-05	0	0.000696891050834875	0.00138349318514509	0.000459164847921082	0.00228626644008304	5.87068486730216e-07	1.66631917626507e-06	0.000915186689760316	1.00160038650806	6.97969794209705e-07	0.00045833805026257	8.65061471614943e-07	0.000687277826054332	2.79578805884133e-06	0.000229441587231604	3.66917804206385e-07	0.000686811861377858	0.000229239369456181	8.14943223300029e-07	0.00022904322380237	6.80113727101263e-07	1.39789402942067e-06	6.24869691099401e-07	1.43653776140819e-07	0.000228626644008304	0	2.02217775422299e-07
"Nectarinia_dussumieri"	0.00015276503724899	5.11844515753784e-05	0.0335372110774629	0.0670536525897301	8.17783784499039e-05	7.84645633843161e-05	5.3556402224863e-05	1.48851002456953e-06	0	0.00330238728618647	0.0014300841106864	0.000714183146737253	1.16328299034951e-06	0.0015777330021113	2.07139033557953e-06	1.21986352414727e-06	8.14298093244656e-07	1.00096085219889	8.67532764987001e-05	0.000259286289472786	3.78755097596243e-07	5.95404009827811e-08	0.000258353798840697	0.000986083126319561	3.68831697432446e-07	0.000172360949924125	0.000258237470541662	6.34175882929834e-07	7.54550328007465e-07	2.97702004913906e-08	7.76771375842324e-07	3.15037660146253e-07	1.16328299034951e-07	0	8.59928489165715e-05
"Neophyllomyza_approximatonervis"	0.03355224235721	0.0336114570192551	0.0168013772141501	5.03512551958601e-05	9.08198860956006e-05	4.20128734386375e-05	4.08010882870839e-05	0.0168210393164686	0	0.00170812467498477	0.00181977783293906	0.000582014790541415	0.000763896750437616	1.18473541637318e-06	0.000454945659080814	0.000362977331112243	0.000534727725306331	8.67532764987e-05	1.00042173648136	0.000129941577743081	0.000565589811460657	0.000672841572658744	0.000262499245614634	7.40459635233237e-07	0.000453449549350866	0.000219418791219377	0.000186109570570872	0.000190126089813965	5.74186309371963e-05	0.000336420786329372	0.000170604622155305	2.40006401688729e-07	7.63896750437616e-05	0	4.30804543952567e-05
"Rhynchium_brunneum"	0.000199234890528917	6.34378412517625e-05	0.0502955865266542	0.000115617401260654	9.13794349476503e-05	0.0501698591210178	7.27644395042646e-05	2.22135493579031e-06	0	0.00559383524649221	0.000942094957785636	0.00077541971802567	1.44176911935824e-06	2.72040944142714e-06	2.70149004107006e-06	1.46820866013554e-06	1.00923838355077e-06	0.000259286289472786	0.000129941577743081	1.00122305344581	4.76957834523278e-07	8.88541974316123e-08	0.000387370990295179	1.70025590089196e-06	4.62148801618009e-07	0.000258407947919142	0.000387226813383243	8.19549422203339e-07	8.91501012392244e-07	4.44270987158061e-08	1.01305876540127e-06	4.28026114730968e-07	1.44176911935824e-07	0	0.000128963042376036
"Unidentified_sp6_M_PL_130"	7.28259348068742e-05	0.050400373910651	4.51469528506175e-05	1.25147423095141e-05	3.90265667404752e-05	7.78041490957324e-06	1.22464204283866e-05	0.0504201860674046	0	0.00034965118488954	0.000693612384684064	0.000230194286619212	0.00114546304342389	2.94464524929743e-07	9.87470302466091e-07	0.000458545175804275	0.00080182413039672	3.78755097596243e-07	0.000565589811460657	4.76957834523278e-07	1.00135204263438	0.00201680744269618	0.000115017022382894	1.8404032808109e-07	0.00101590806059256	0.000114901260965328	4.70718040505318e-07	0.000114793171918005	3.59958434720232e-07	0.00100840372134809	3.70301363424784e-07	7.20377672258033e-08	0.000114546304342389	0	1.15761417565686e-07
"Unidentified_sp7_M_PL_130"	2.27608303641995e-05	0.000205024457648364	1.14289732865385e-05	7.90739329939897e-08	2.0220151970911e-07	5.63410982636e-08	7.16989128338282e-08	0.100770477433338	0	2.41131894420564e-06	3.73158422303407e-06	1.22372531734287e-06	4.65964676473555e-06	1.86056312927034e-09	3.08621428667112e-07	1.90366184823342e-06	3.26175273531488e-06	5.95404009827811e-08	0.000672841572658744	8.88541974316123e-08	0.00201680744269618	1.00403081909733	5.92457534184163e-07	1.16285195579397e-09	0.00134500425980726	5.6315247447509e-07	1.26492857710608e-07	5.43120033640333e-07	3.98031423392018e-08	0.00201540954866676	1.15733035750167e-07	4.21758310787225e-10	4.65964676473555e-07	0	2.9305059709073e-08
"Hemipyrellia_sp1_M_PL_130"	0.020233446433276	0.0201908596763811	0.060261245587521	8.43650461649911e-05	9.3732228062379e-05	7.78287223970172e-05	5.08495902730265e-05	1.77737260255249e-05	0	0.00270852479146283	0.00174382026070318	0.00112200278435988	0.000458883174463208	1.9850599097645e-06	0.00027435181604442	0.000218415320900304	0.000321218222124245	0.000310024558608836	0.00031499909473756	0.000464845188354215	0.000138020426859473	7.10949041020996e-07	1.00054373033743	1.24066244360281e-06	0.000137901935352636	0.000389214323105827	0.000497842019986483	0.000114476271457426	3.48620511150214e-05	3.55474520510498e-07	0.000102881931016657	2.99115236900156e-07	4.58883174463208e-05	0	0.000154516014326977
"Mabuya_sechellensis"	0.000124770453887124	3.22887667701619e-05	0.000124254459834718	0.100526316684154	8.34070511178663e-05	6.50702126328132e-05	5.3958496145235e-05	3.4885558673819e-08	0	0.00326968981091332	0.00149279944666755	0.000298358437539113	7.3383560841277e-07	0.00236532509845069	1.69180276457117e-06	1.01050686843872e-06	5.13684925888939e-07	0.00118329975158347	8.88551562279884e-07	2.04030708107036e-06	2.20848393697307e-07	1.39542234695276e-09	1.24066244360281e-06	1.00147832818653	2.20615823306149e-07	9.22061264539431e-07	1.16727888276153e-06	4.9633425198407e-07	7.16972625073616e-07	6.9771117347638e-10	6.34426036714189e-07	3.17402918501382e-07	7.3383560841277e-08	0	3.18601179063379e-07
"Unidentified_sp4_M_PL_130"	8.28389556954091e-05	0.0604394438012515	5.18905487634332e-05	1.50018759848181e-05	4.67914397846284e-05	9.32522967183517e-06	1.46813647314971e-05	0.0403501277942179	0	0.000419099158078607	0.00083158854477627	0.000275988398879586	0.00137362372275572	3.52985317289838e-07	1.12324007722589e-06	0.000549873478595483	0.000961536605929001	4.42598036918935e-07	0.000544139459221039	5.54578561941611e-07	0.00121908967271107	0.00161400511176871	0.000137901935352636	2.20615823306149e-07	1.00095008882075	0.000137768882663499	5.3956307706426e-07	0.000137643182294878	4.23989493196439e-07	0.000807002555884358	4.21215028959707e-07	8.63609690088065e-08	0.000137362372275572	0	1.33052689137008e-07
"Ornidia_obesa"	0.0252396194906018	0.02521633064018	0.0502357759062215	7.83752074858516e-05	9.75350267994789e-05	7.0972586774441e-05	5.03739342452533e-05	2.11182177928159e-05	0	0.00254371043014534	0.00185361196619795	0.00101604533916647	0.000573098423640454	1.84412252907886e-06	0.000342232128686125	0.000272609506916489	0.000401168896548317	0.000258541424886188	0.000329128186829065	0.000387611921878714	0.000172351891447992	8.44728711712635e-07	0.000486517903882284	1.15257658067429e-06	0.000172211103329374	1.00035770822207	0.000429208061518238	0.000142867874535577	4.3370137460308e-05	4.22364355856318e-07	0.000128337048257297	2.96317260266196e-07	5.73098423640453e-05	0	0.000128809681810824
"Simosyrphus_aegyptius"	0.0252610852817825	8.96437545630032e-05	0.0753068407512976	9.92187050347303e-05	9.77025520876634e-05	9.34097808160508e-05	5.74567023552983e-05	4.7434821641478e-06	0	0.00321143322661982	0.0018339020295927	0.00128771226846958	2.03735805825007e-06	2.33455776552307e-06	0.000342523190261458	4.42224786853015e-05	1.42615064077505e-06	0.000387356205812493	0.000279164355856308	0.000580840220074864	7.06077060757978e-07	1.89739286565912e-07	0.000622302524983104	1.45909860345192e-06	6.74453846330326e-07	0.000429208061518238	1.00062209878918	8.58345333711896e-05	4.34075354620015e-05	9.48696432829559e-08	0.000128446196348047	3.3798060208999e-07	2.03735805825007e-07	0	0.000193094463464866
"Forcipomyia_sp1_M_PL_130"	0.0669863493565579	0.0335930061576809	0.000118281688826777	5.62512152248612e-05	0.000129448383326225	4.3754381975119e-05	5.58538248272038e-05	2.71560016820167e-05	0	0.00206055448113225	0.00274226292984738	0.000495289201625512	0.000763477412674567	1.32355800529085e-06	0.000908289482800785	0.000419711686076447	0.000534434188872197	1.26835176585967e-06	0.00038025217962793	1.63909884440668e-06	0.00022958634383601	1.08624006728067e-06	0.000190793785762376	8.27223753306783e-07	0.000229405303824797	0.000190490499380769	0.000114446044494919	1.00030342011197	0.000114320721006621	5.43120033640333e-07	0.000340608556050294	3.28551910748258e-07	7.63477412674567e-05	0	3.03286381607121e-07
"Lygistorrhina_sp1_M_PL_130"	0.0336577348471215	9.97500133081852e-05	0.000107861745403771	8.12568975083431e-05	0.0669107567766275	5.71977774545596e-05	9.35527955601916e-05	1.99015711696009e-06	0	0.00255058668899505	0.00540755568837732	0.000173492836140556	2.26704575700421e-06	1.91192700019631e-06	0.000456376065723681	0.000463473564558429	1.58693202990295e-06	1.50910065601493e-06	0.000114837261874393	1.78300202478449e-06	7.19916869440465e-07	7.96062846784036e-08	5.81034185250357e-05	1.19495437512269e-06	7.06649155327397e-07	5.78268499470773e-05	5.78767139493353e-05	0.000114320721006621	1.00046256674626	3.98031423392018e-08	0.00017114102464638	5.50310562118774e-07	2.26704575700421e-07	0	2.76568577958387e-07
"Rhiparida_seychellensis"	2.27608303641995e-05	0.000205024457648364	1.14289732865385e-05	7.90739329939897e-08	2.0220151970911e-07	5.63410982636e-08	7.16989128338282e-08	0.100770477433338	0	2.41131894420564e-06	3.73158422303407e-06	1.22372531734287e-06	4.65964676473555e-06	1.86056312927034e-09	3.08621428667112e-07	1.90366184823342e-06	3.26175273531489e-06	5.95404009827811e-08	0.000672841572658744	8.88541974316123e-08	0.00201680744269618	0.00403081909733353	5.92457534184163e-07	1.16285195579397e-09	0.00134500425980726	5.6315247447509e-07	1.26492857710608e-07	5.43120033640333e-07	3.98031423392018e-08	1.00201540954867	1.15733035750167e-07	4.21758310787225e-10	4.65964676473555e-07	0	2.9305059709073e-08
"Scaptodrosophila_sp1_M_PL_130"	0.100418078515212	9.16475546945788e-05	0.000137990067032817	7.19016174942747e-05	0.000155247109008716	5.7879328602237e-05	7.15701662688361e-05	5.78665178750835e-06	0	0.00274238619628094	0.00342164780219852	0.000513351378477727	2.08289897033134e-06	1.69180276457117e-06	0.00136160106461305	0.000171974184234513	1.45802927923194e-06	1.55354275168465e-06	0.00034120924431061	2.02611753080255e-06	7.40602726849568e-07	2.31466071500334e-07	0.000171469885027762	1.05737672785698e-06	7.02025048266179e-07	0.000171116064343063	0.000171261595130729	0.000340608556050295	0.00017114102464638	1.15733035750167e-07	1.00051060039923	4.21000978051977e-07	2.08289897033134e-07	0	3.53820684699532e-07
"Ceratina_tabescens"	0.000248390577050667	6.32076615019605e-05	0.000121019785940038	0.00010791699229047	0.000202938566870217	9.82341154846696e-05	0.100168330047216	6.32637466180837e-08	0	0.00474105632291085	0.00473968427697862	3.72955626555492e-06	1.43653776140819e-06	2.53922334801106e-06	3.36800782441582e-06	2.2255467909196e-06	1.00557643298574e-06	1.89022596087752e-06	1.44003841013238e-06	2.56815668838581e-06	4.3222660335482e-07	2.53054986472335e-09	1.49557618450078e-06	1.58701459250691e-06	4.31804845044033e-07	1.18526904106478e-06	1.35192240835996e-06	9.85655732244774e-07	1.65093168635632e-06	1.26527493236167e-09	1.26300293415593e-06	1.00058922547087	1.43653776140819e-07	0	3.10307143435994e-07
"Cratopus_aurostriatus"	0.000122891039249549	0.100595723363654	7.88649324146964e-05	2.49504106860342e-05	7.78509319612414e-05	1.55044887208829e-05	2.44211419439393e-05	6.98947014710333e-05	0	0.000696891050834875	0.00138349318514509	0.000459164847921082	0.00228626644008304	5.87068486730216e-07	1.66631917626507e-06	0.000915186689760316	0.00160038650805813	6.97969794209705e-07	0.00045833805026257	8.65061471614944e-07	0.000687277826054332	2.79578805884133e-06	0.000229441587231604	3.66917804206385e-07	0.000686811861377858	0.000229239369456181	8.14943223300029e-07	0.00022904322380237	6.80113727101263e-07	1.39789402942067e-06	6.24869691099401e-07	1.43653776140819e-07	1.00022862664401	0	2.02217775422299e-07
"Megachile_seychellensis"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0
"Polistes_olivaceus"	0.000208754203972724	8.89758211858113e-05	0.100363124312719	0.000108324400881549	7.8521033113979e-05	0.000105253264887322	5.2752214384119e-05	4.39575895636095e-06	0	0.00336778223673278	0.0013046534387241	0.00154583256513353	2.02217775422298e-06	2.54880943250703e-06	2.83056547759625e-06	1.63857683556436e-06	1.41552442795609e-06	0.000515957093499429	0.00025848272637154	0.000773778254256218	6.94568505394114e-07	1.75830358254438e-07	0.000772580071634884	1.5930058953169e-06	6.65263445685041e-07	0.000515238727243297	0.000772377853859462	9.09859144821362e-07	8.29705733875163e-07	8.79151791272188e-08	1.0614620540986e-06	3.10307143435994e-07	2.02217775422299e-07	0	1.00025734134439
