"Rhombomys_opimus"	"Meriones_meridianus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_tamariscinus"	"Allactaga_elater"	"Dipus_sagitta"	"Cricetulus_migratorius"	"Ellobius_talpinus"	"Spermophilopsis_leptodactylus"	"Pygeretmus_pumilio"	"Diplomesodon_pulchellum"	"Microtus_socialis"	"Crocidura_suaveolens"	"Allactaga_major"	"Allactaga_severtzovi"	"Eremodipus_lichtensteini"	"Xenopsylla_gerbilli"	"Coptopsylla_lamellifer"	"Nosopsyllus_laeviceps"	"Xenopsylla_conformis"	"Xenopsylla_skrjabini"	"Echidnophaga_oschanini"	"Ctenophthalmus_dolichus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Nosopsyllus_turkmenicus"	"Rhadinopsylla_cedestis"	"Stenoponia_conspecta"	"Xenopsylla_hirtipes"	"Stenoponia_vlasovi"	"Oropsylla_ilovaiskii"	"Nosopsyllus_tersus"	"Nosopsyllus_aralis"	"Rostropsylla_daca"	"Mesopsylla_lenis"	"Mesopsylla_tuschkan"	"Desertopsylla_rothschildi"	"Ophthalmopsylla_volgensis"	"Frontopsylla_macrophthalma"	"Amphipsylla_rossica"	"Synosternus_longispinus"	"Mesopsylla_eucta"	"Paradoxopsyllus_repandus"	"Leptopsylla_nana"	"Mesopsylla_hebes"	"Nosopsyllus_fidus"
"Crocidura_suaveolens"	0.00574207450163253	0.000309268081170232	5.95638348242709e-07	1.51032810047349e-07	7.38931370174901e-06	1.00185031699532e-08	7.27343017743913e-06	7.25812121390752e-06	9.0207540960254e-09	1.79826668063138e-09	8.0554888998707e-12	1.43992205365153e-09	0	1.00402697604833	0	1.37164610760586e-12	1.64674896772335e-09	0.000503331024054459	4.04403266970646e-05	2.82489584528318e-05	9.22451811502871e-06	7.60003171814203e-06	7.25431971172467e-06	0.0602457456856027	4.09497058937504e-07	4.50623496420379e-07	1.69945731606216e-06	1.4551846474966e-06	8.26680675013345e-07	7.74622470405674e-07	6.72856475140409e-07	1.41965356324865e-07	3.32850175531057e-07	2.00355920878041e-07	1.6352758477536e-08	4.931434743065e-09	4.60565036303634e-11	1.72908641610952e-07	6.85956721909101e-11	1.06097670082212e-10	0	1.15942761139557e-08	3.42911526901465e-11	6.93607327552579e-09	0.0401610790419334	0	3.19982678589228e-11
"Allactaga_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Allactaga_severtzovi"	2.64063987053935e-05	1.42722511071872e-06	1.56048867289283e-06	2.13222947693006e-06	1.40960805209978e-07	0.00604752364163736	1.57044570773759e-08	2.13441340869038e-08	2.53518143268045e-08	1.05774904237269e-10	4.86257864478401e-06	1.8335519907262e-09	0	3.42911526901465e-12	0	1.00401689223124	3.55558489597404e-12	0.000105421517216175	2.08081305095803e-05	8.95059620700853e-05	2.76352066710339e-05	3.6161065465532e-08	2.7522802468979e-05	1.89326940586729e-08	1.21925717876592e-07	5.91635752070749e-08	1.81369104317853e-08	9.10143677664032e-09	5.14620535351687e-09	4.46063464027783e-09	3.67240489822924e-09	1.31558140742896e-08	1.67846906452735e-09	2.12499602077011e-09	8.43434482262152e-11	0.000185549042087836	2.78013381670747e-05	3.73336414077274e-10	4.14067792614645e-05	4.12336492403907e-05	0	2.06166110313975e-05	0.100422305780993	3.1897307551702e-11	1.37164610760586e-13	0	4.07455997939156e-11
"Eremodipus_lichtensteini"	5.60355952671164e-05	2.83419676119786e-06	9.50892432344719e-06	1.9286334765315e-07	8.86936020041854e-07	2.59699920801944e-08	0.0090758822708325	4.04294993001083e-08	2.39887284198928e-07	3.39413511101773e-10	2.08814609710517e-11	1.48653205742764e-08	0	4.11687241930837e-09	0	3.55558489597404e-12	1.00095534368164	0.000345267775122271	3.44656559044703e-05	3.45241791481039e-05	0.000261652754894824	8.04823494721521e-08	7.07250489211414e-08	2.27299113265886e-05	3.69319505064164e-08	1.82184111038093e-08	8.26623146867933e-08	2.88994409750572e-08	1.65873657517162e-08	8.23113881327215e-09	1.05171922008437e-08	3.39471180806970e-09	4.13858417380487e-09	1.09659458409643e-08	1.89757649536946e-10	8.41931613150969e-10	1.19387798180191e-10	0.100311086572096	1.77813894282759e-10	2.25324178108035e-10	0	2.01346658817722e-10	8.88896223993509e-11	6.76875569447808e-11	1.64674896772335e-10	0	3.30340457206142e-10
"Xenopsylla_gerbilli"	0.0990668374929953	0.00172350401701219	2.87074809930991e-05	0.000115900416855208	4.19260244996263e-05	7.22630342777852e-06	1.43117943479947e-05	9.59503972592427e-06	1.30605172772388e-07	9.7647429477859e-07	5.81038964225225e-09	9.63511563114366e-07	0	1.18091836153737e-08	0	9.89362462729809e-10	3.24027755733913e-09	1.00844944862625	0.000680918483925349	0.000402572235091504	0.000131599341467006	0.000131143460169516	0.000124251980085436	6.52003922098569e-05	1.31056160687952e-05	1.0164486212425e-05	1.752833615151e-05	2.51345108601501e-05	1.27547186380718e-05	1.34080876368801e-05	1.11022488731309e-05	3.10775690904745e-06	5.5569200050388e-06	2.44907911393067e-06	3.70766658369816e-07	3.01493897393271e-07	3.32203588110601e-08	3.40229143520608e-07	4.94777645597392e-08	7.82695209163067e-08	0	2.24079549060774e-07	2.47340615682452e-08	1.19666654243281e-07	4.7236734461495e-10	0	2.14113680692081e-08
"Coptopsylla_lamellifer"	0.0984367396321042	0.00124015335156635	0.000414430446879484	1.42442704821138e-05	0.000811189490995625	1.75469128028603e-05	1.75754038197051e-05	4.6394944683052e-05	1.67563935633995e-07	3.05896023859545e-08	1.41087903963902e-08	1.15962404528871e-05	0	1.16724374233864e-08	0	2.40237031802578e-09	3.97917865317442e-09	0.00837675564909838	1.00069194902341	0.000403440946535878	0.0001720165206844	0.00013055673605373	0.000123783321766252	6.44453946045042e-05	8.40247204579671e-06	7.97759207287616e-06	3.56214013313021e-05	2.55715338043123e-05	1.46469174194358e-05	1.3309294306619e-05	1.17344695736749e-05	2.53955805263882e-06	5.53361028305091e-06	1.03907601133786e-05	2.80314022933524e-07	6.17641544758103e-07	8.06656882267953e-08	4.17813758583314e-07	1.20141927208984e-07	1.23202079489589e-07	0	2.57994912140157e-07	6.00592579506445e-08	1.18905534732789e-07	4.66897496935457e-10	0	2.5769423228638e-07
"Nosopsyllus_laeviceps"	0.0820502784544839	0.0116929860075447	0.00639624319641755	0.00022920918427243	0.000362349833091688	0.000116783055905663	2.72397013417281e-05	0.000134267074972083	5.43937160101922e-07	2.61409260639259e-08	9.39007149653319e-08	4.57514699460949e-08	0	1.26156477549267e-08	0	1.59889178403154e-08	6.16723457450946e-09	0.00766275178816992	0.00062422360814943	1.00071563977155	0.000579508191751242	0.000112852432450214	0.000104533542744339	6.9653009758591e-05	3.37453716772687e-05	1.7976709779647e-05	8.24048110390366e-05	3.06735981590145e-05	1.95166697053759e-05	1.15573011075819e-05	1.23308561258397e-05	3.94958637202519e-06	5.73849810161574e-06	6.17015782053714e-06	2.33711336315241e-07	3.6491909521566e-06	5.36868546831955e-07	6.47559630323493e-07	7.99601705410752e-07	8.53598196255652e-07	0	5.63310214578672e-07	3.99722946007884e-07	9.91116962128918e-08	5.04625910197067e-10	0	1.01669933213544e-09
"Xenopsylla_conformis"	0.0537068572078748	0.00648057632704372	0.0355160274076935	0.000555995995402662	0.00318073414756309	7.25678768740722e-05	0.000415487652265885	0.000108388078963332	0.000919084974601607	1.71350560424655e-08	5.83490085025349e-08	5.41935624969892e-05	0	8.29095642192047e-09	0	9.93536101780835e-09	9.40689393833628e-08	0.00504136898436702	0.00053565381769115	0.00116630841539581	1.00249370711906	9.46701125018595e-05	6.87320134615109e-05	4.57756969584504e-05	0.000118357717145161	5.25277049984687e-05	0.000276090056356642	6.85352873290163e-05	4.12845996057281e-05	9.6951744327622e-06	2.17154348717974e-05	7.90520588536482e-06	6.66211193804016e-06	3.63828935993709e-05	1.52980441813223e-07	2.26976412703635e-06	3.33604993480686e-07	9.8772386352531e-06	4.9686487184766e-07	6.33895906644152e-07	0	3.55514796707172e-07	2.48384025445209e-07	6.48745844182465e-08	3.31638256876819e-10	0	1.20430138882198e-06
"Xenopsylla_skrjabini"	0.100278527873767	2.1433485360899e-05	0.000643764262470991	6.35187853121143e-05	2.04920067672415e-06	1.59589378948789e-07	2.14790229534203e-07	2.1015510170024e-07	1.55664347294829e-07	3.10768457488526e-08	1.28319615101268e-10	2.44474009701608e-08	0	1.14804104503656e-08	0	2.18495863840073e-11	4.86298184121765e-11	0.00844349933435819	0.000683273214096306	0.000381720795683563	0.000159108711736509	1.00013315046932	0.00012563846875057	6.33851829621406e-05	1.16950284074658e-05	9.35779744336302e-06	1.51874141702408e-05	2.6392707848336e-05	1.26132480713373e-05	1.35906981273328e-05	1.11499723516662e-05	2.89213178160113e-06	5.59369171985387e-06	2.04101287931831e-06	2.85550825136713e-07	8.56500268365869e-08	7.33655386062693e-10	5.10613093327853e-09	1.09269224532003e-09	1.69810498469897e-08	0	2.02427891020789e-07	5.46239659600181e-10	1.21130301791896e-07	4.59216418014624e-10	0	5.43275577114684e-10
"Echidnophaga_oschanini"	0.100397952089399	2.10774230353863e-05	7.96682778743958e-06	0.000292238044550816	1.86150576821181e-06	0.000128492521082405	1.99668503657203e-07	0.00016000354611793	1.23222500694136e-07	3.11223685427091e-08	1.03315840673687e-07	2.2493790742651e-08	0	1.15920736844434e-08	0	1.75920757232209e-08	4.5206167415239e-11	0.00846255655992563	0.000685298332680341	0.000374035648630752	0.000122197568196352	0.000132906146233425	1.00012781141742	6.40016935436015e-05	2.26829237759624e-05	1.56171008065676e-05	1.19851442804357e-05	2.54395549471427e-05	1.21856087594706e-05	1.36525093683364e-05	1.10021741048368e-05	4.16062743775449e-06	5.540052896752e-06	2.00127915000513e-06	2.85891692837204e-07	4.02323387551274e-06	5.90698646625669e-07	4.7466475786001e-09	8.7977522246903e-07	9.49205815858137e-07	0	6.40166950355574e-07	4.39801893080521e-07	1.21274558908425e-07	4.63682947377736e-10	0	4.99862016503354e-10
"Ctenophthalmus_dolichus"	0.0953184367271	0.00513385014742586	9.88759658082896e-06	2.507144646786e-06	0.000122662607449034	1.66307152621223e-07	0.00012073894094549	0.000120484812150865	1.49744517994022e-07	2.9851226898481e-08	1.33721115737854e-10	2.39027060906153e-08	0	0.000181135735675294	0	2.27693253862573e-11	2.73360328642076e-08	0.00835529499930402	0.000671309423171273	0.000468932710317008	0.000153127000709477	0.000126160526521158	0.00012042170721463	1.00007937838101	6.79765117836256e-06	7.48035004057829e-06	2.82109914466318e-05	2.41560651484436e-05	1.37228992052215e-05	1.28587330087342e-05	1.11694174873308e-05	2.35662491499275e-06	5.52531291381555e-06	3.32590828657548e-06	2.71455790727098e-07	8.18618167348789e-08	7.64537960264032e-10	2.8702834507418e-06	1.13868815836911e-09	1.76122132336472e-09	0	1.92464983491665e-07	5.69233134656432e-10	1.15138816373728e-07	7.24542942701175e-06	0	5.31171246458119e-10
"Citellophilus_trispinus"	0.0110419399840441	0.000203434693194963	0.00487704802096585	0.0848822769329751	2.18363769212426e-06	1.14687114407035e-06	2.10074171315177e-07	9.0591754776615e-07	9.22499124544844e-07	4.24343904286505e-09	9.22154498922405e-10	2.56906594247645e-08	0	1.31840650012075e-09	0	1.57019598038109e-10	4.75620740584886e-11	0.00179841457850673	9.3725707179225e-05	0.00024327957585235	0.000423969079509679	2.49263000828794e-05	4.57017826754581e-05	7.27913323220666e-06	1.0046457767216	0.00222435046107585	2.65434732879367e-05	1.03399448223844e-05	4.80429605852767e-06	3.36547044799059e-05	2.47075162824803e-06	0.000492752917830319	1.08149823546348e-06	5.55341978239088e-07	3.15197879229414e-08	4.40800820668183e-08	5.27233201551024e-09	4.9940177761413e-09	7.85251007154508e-09	2.12460873657175e-05	0	2.61397633573438e-08	3.92548995095274e-09	1.33379852197169e-08	5.27362600048299e-11	0	5.70903542772545e-10
"Neopsylla_setosa"	0.0215964554307239	1.09803204909157e-05	0.00327125966402576	0.0755285429346313	1.8942886336814e-06	1.03380562993415e-06	1.92506806828466e-07	0.000359675902718359	0.00024003177990478	7.42353880849691e-09	8.31242914763412e-10	2.32415128261378e-08	0	2.69511660538504e-09	0	1.41539653605442e-10	4.35847155593525e-11	0.00259109289082523	0.000165306013730184	0.000240750290302546	0.000349535434098662	3.7050609494655e-05	5.8452043569079e-05	1.48801699969877e-05	0.0041320768732665	1.00198185772795	1.9142770037025e-05	1.05293279883113e-05	4.89773121054109e-06	3.14664145955626e-05	4.06711720950286e-06	0.000438641196583859	1.50166317328144e-06	6.52557498202726e-07	6.15660703558539e-08	4.91104973994246e-08	4.75255354422119e-09	4.57639513373201e-09	7.07836199650686e-09	1.89049326450493e-05	0	4.70029899408879e-08	3.53849134013606e-09	2.60871915396674e-08	1.07804664215402e-10	0	5.16478062803061e-10
"Nosopsyllus_turkmenicus"	0.0388233571340178	0.0206729198141913	0.0208456803768913	8.19855186651083e-06	0.0206561762353657	3.43636819179662e-07	9.47098293196217e-07	4.80146102699421e-07	1.8514504675291e-06	1.35219544754701e-08	2.76305006399631e-10	1.21485225798214e-07	0	1.10211239692747e-08	0	4.70477572808957e-11	2.14428831872356e-10	0.00484495942574357	0.000800349591779697	0.00119663328715053	0.00199207390857587	6.52014797710729e-05	4.8640099161457e-05	6.08493888142007e-05	5.34656472323809e-05	2.07566222450751e-05	1.00063791991351	4.20749481417346e-05	7.70706640990384e-05	6.55583794546396e-06	2.98069932970469e-05	2.97510233355273e-06	5.18823506283421e-06	0.000216175069607689	1.10692221271319e-07	4.18075561321469e-08	1.57974800642286e-09	2.25150273465974e-08	2.35284634853145e-09	4.39432573540199e-09	0	7.93318734700398e-08	1.17619393202239e-09	4.68962305882473e-08	4.40844958770988e-10	0	2.69967168440474e-09
"Rhadinopsylla_cedestis"	0.0937225032515545	2.5203384699484e-05	0.0072523459416333	4.56587504096458e-06	4.03427268039675e-06	1.96097033087259e-07	3.76531763177582e-07	2.63374052064063e-07	5.26843228537915e-07	2.90534578915033e-08	1.57674000450446e-10	4.5383736422528e-08	0	1.07314502027773e-08	0	2.68478960962841e-11	8.52490884219978e-11	0.0079003180079743	0.000653356460312835	0.000506521541280717	0.000562333043379524	0.000128849355424767	0.000117404671725088	5.92500536015659e-05	2.36842688925709e-05	1.29830651891272e-05	4.78462905859548e-05	1.00003495390662	1.64141844954064e-05	1.31014617430381e-05	1.21043067998012e-05	3.01519880953269e-06	5.85805308802311e-06	2.34950932650514e-06	2.66882824140187e-07	8.14906313617083e-08	9.01486336139876e-10	8.95115428430976e-09	1.34265643989675e-09	2.47944600315072e-09	0	1.89353557229125e-07	6.71197402407103e-10	1.13211026769797e-07	4.29258008111092e-10	0	1.00852747605618e-09
