"Alticola_strelzowi"	"Alticola_barakshin"	"Alticola_argentatus"	"Spermophilus_undulatus"	"Meriones_meridianus"	"Cricetulus_longicaudatus"	"Cricetulus_barabensis"	"Phodopus_sungorus"	"Allactaga_sibirica"	"Meriones_unguiculatus"	"Apodemus_peninsulae"	"Amphipsylla_primaris"	"Paradoxopsyllus_scorodumovi"	"Callopsylla_caspia"	"Paramonopsyllus_scalonae"	"Citellophilus_tesquorum"	"Wagnerina_tuvensis"	"Paradoxopsyllus_dashidorzhii"	"Frontopsylla_elatoides"	"Nosopsyllus_laeviceps"	"Amphipsylla_vinogradovi"	"Frontopsylla_hetera"	"Pectinoctenus_pavlovskii"	"Neopsylla_mana"	"Frontopsylla_wagneri"	"Neopsylla_bidentatiformis"	"Amphipsylla_longispina"	"Ophthalmopsylla_praefecta"	"Oropsylla_alaskensis"	"Rhadinopsylla_li"	"Neopsylla_pleskei"	"Echidnophaga_oschanini"	"Frontopsylla_luculenta"	"Ophthalmopsylla_kukuschkini"	"Amphalius_runatus"	"Ctenophyllus_hirticrus"	"Rhadinopsylla_rothschildi"
"Paradoxopsyllus_dashidorzhii"	0.0186697505524165	0.0737093261341709	0.000202285023363299	0.0028778603311946	0.00551510582892441	1.40102781213775e-05	5.66176735955237e-06	8.91523198220151e-06	0	7.13320228438757e-06	5.26602837416796e-08	0.00331884438084148	0.000596353946350945	0.00201545102830598	0.00113527740598444	0.000232952870602424	0.00071520088026625	1.00106774381619	0.000175192602785406	0.000413698787966711	4.08563980263081e-05	0.000248930342687241	4.63914787851011e-05	2.83029861159856e-05	0	1.18555519522699e-05	2.16913597513632e-05	0	8.35507838088756e-06	1.35309190878809e-05	1.48608380924741e-07	6.49839429624588e-06	0	9.3625601810424e-09	3.71336816928336e-06	5.26676033446732e-09	5.26676033446732e-09
"Frontopsylla_elatoides"	0.00684067221110188	0.0127318638927916	0.0568017362710263	0.011413693277289	0.00390413141363445	0.00390909043753885	0.00211097810754007	0.00329249180769677	0	5.01306966011511e-06	4.30521822075145e-07	0.00350331650462479	0.00174531602158453	0.000676020849616917	0.000539128005528597	0.00091468969876081	0.000428498481308586	0.000238282796050389	1.00067254242423	0.000290985475472327	0.000320723783289288	0.000211671654046061	0.000174840625373495	0.000149975914721819	0	7.58521517292054e-05	5.41018708260357e-05	0	3.31365288695486e-05	2.5398087352555e-05	1.04438951252398e-07	2.57728557874267e-05	0	1.99718559575941e-06	1.47273461642438e-05	1.96370056515356e-06	1.96370056515356e-06
"Nosopsyllus_laeviceps"	0.00244195039646526	7.24717249088931e-05	3.40336300058559e-05	3.45291534634715e-05	0.0824564110499921	2.08744706730906e-05	1.74486297968752e-05	1.06698008550751e-05	0	0.0159217063821213	5.77181907701947e-09	0.000136573375756877	7.74820478642301e-05	2.94238909945233e-05	0.00021228519793455	0.000247172338789793	1.87918979790155e-05	0.000562679601490436	0.000290985475472327	1.0072682981086	0.000314626177819637	0.000317625027725876	1.41714150422243e-06	2.43858613411683e-06	0	4.46539444094526e-05	0.000244233655954987	0	1.00245929410079e-07	3.4950478262491e-07	0.000331702216294194	7.79690562078389e-08	0	1.66802027935229e-08	4.45537464044794e-08	1.62312835319769e-08	1.62312835319769e-08
"Amphipsylla_vinogradovi"	0.00960055882016293	8.33889519351442e-05	0.00113265654993513	8.00197067851377e-05	0.00477118271012929	0.0453501657874358	0.0358839585147675	0.00409864269012142	0	5.69175733893056e-06	3.83552148972229e-06	0.000507927315977169	0.000997913105999781	0.000156643425987663	9.52699520020306e-05	0.000721556293093387	0.000485629613320629	6.28665787812216e-05	0.000362839027559598	0.000355940726422216	1.00366368987988	0.000354502088071812	0.000847471143460801	0.000662754637964433	0	0.000608691577170426	0.000100029519829408	0	2.32315277763303e-07	1.62107831283649e-05	1.18578277894387e-07	1.80689660482569e-07	0	3.36787448634547e-05	1.03251234561468e-07	3.33804265253651e-05	3.33804265253651e-05
"Frontopsylla_hetera"	0.0346753659680225	0.0265124329890139	0.0128842146568954	0.0082263276691045	0.0063869302462023	0.0050249773857463	0.00365181846377142	0.00363944783483802	0	8.03735443850657e-06	5.48442068146214e-07	0.00290817747180218	0.0015070809582374	0.00110792109524726	0.000635676721660273	0.000709243239081238	0.000562326490592141	0.000514756409991262	0.000321817537373197	0.000482905019528933	0.0004764123084042	1.00027350027923	0.000214929094717141	0.000153095991638912	0	7.66267808865622e-05	6.47991886076626e-05	0	2.38828867812711e-05	2.82672094938773e-05	1.67444884135553e-07	1.85755786076553e-05	0	3.43969703671553e-06	1.06146163472316e-05	3.39704043141527e-06	3.39704043141527e-06
"Pectinoctenus_pavlovskii"	0.00705293602009106	0.0121346879995885	0.00272695006707718	4.46318656553412e-05	2.6819353660227e-05	0.036943412034565	0.00694630157785377	0.035132252849001	0	2.76204993732945e-07	1.83303761512832e-06	0.00172200145601005	0.000834671984674962	0.000423393428676112	0.000291584803669612	0.00019163042002501	0.000492239425277796	0.000181204323117873	0.00050210641132901	4.06973970443365e-06	0.00215127290263126	0.000405977178910155	1.00157257527415	0.000719058872454928	0	0.00015425544736492	0.000303740266847751	0	1.29576384160668e-07	0.000131406867125058	5.75427070276968e-09	1.00781632124964e-07	0	6.60424547866336e-06	5.7589504071408e-08	6.4616758863756e-06	6.4616758863756e-06
"Neopsylla_mana"	0.0204273500610944	0.00290775830587314	0.0167016427978884	0.00835542035204123	2.03744458612105e-05	0.0304165759750178	0.00927340535968944	0.0110595572251429	0	3.38229778562874e-07	0.00184767825771392	0.00192476024954426	0.00153439175696198	0.000411852320332568	0.000272132439424399	0.000840905396611726	0.00051882304315654	0.000118664813348674	0.000462311076573682	7.51710955103905e-06	0.00180585438050859	0.000310405634423848	0.000771833835570886	1.00052735040322	0	0.000189669298715518	0.000129705300660073	0	2.42576719897971e-05	5.13324784908682e-05	7.04645372005988e-09	1.88670782142867e-05	0	0.000152334732523714	1.07811875510209e-05	8.62642359040878e-06	8.62642359040878e-06
"Frontopsylla_wagneri"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00692640692641	0	0	0.00202020202020202	0	0	0	0	0.00115440115440115	0	0	0	0
"Neopsylla_bidentatiformis"	0.000165659700543324	0.00556394554964034	0.0237826894357114	0.00010724054141004	0.00368506171241313	0.00745997455210294	0.0602021580508044	3.38223160369814e-05	0	4.47302577725025e-06	5.07612566122144e-06	0.00134123651452034	0.000718923419860706	0.000263671668911893	0.000214755310268132	0.00107404515810693	0.000214087840853058	9.85088589488605e-05	0.000463387690563873	0.000272795005846837	0.0032869345167203	0.000307900337744186	0.000328143406212647	0.000375890064727117	0	1.00095037168317	2.02725848999913e-05	0	3.11343507319472e-07	9.00144919970112e-07	9.31880370260468e-08	2.42156061248478e-07	0	5.63968172627709e-05	1.38374892141988e-07	5.60020074891204e-05	5.60020074891204e-05
"Amphipsylla_longispina"	0.00870836272882249	0.00011056257123436	0.000109236848259886	0.0201800219628295	0.0316450712585935	0.011529212079661	5.68277766314324e-05	0.028632863073513	0	3.71928898865534e-05	7.49820669227826e-07	0.0010691576597119	0.000503295908131159	0.000111599776853015	0.000181582902736424	0.00161098155559847	0.000169311229904665	0.000283227183039228	0.000519377959929943	0.00234464309716787	0.000848821925409547	0.00040916059092267	0.00101536032060534	0.000403939364912799	0	3.18569191285578e-05	1.000341741369	0	5.8587160537247e-05	0.000125766887472914	7.74851872636529e-07	4.55677915289699e-05	0	1.11182433413626e-07	2.60387380165542e-05	5.28630480292394e-08	5.28630480292394e-08
"Ophthalmopsylla_praefecta"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00692640692640693	0	0	1.0020202020202	0	0	0	0	0.00115440115440115	0	0	0	0
"Oropsylla_alaskensis"	5.3301658688689e-05	4.35166045016026e-05	6.37022957905838e-05	0.100737115045889	2.50209379549229e-05	1.94237980721785e-05	5.6678139100251e-05	1.09861092789993e-05	0	8.11250225304209e-08	2.75295802358341e-07	5.55413482799681e-05	0.000296028804329454	2.00064122292923e-06	0.000147502314774765	0.00745890550107993	1.17979012249521e-06	0.000212126156670312	0.00061854853889824	1.87125734898813e-06	3.8332020830945e-06	0.000293228776592273	8.42246497044343e-07	0.00014689368038266	0	9.51327383476165e-07	0.000113919478822425	0	1.00029246259207	9.75388917068916e-05	1.69010463605043e-09	0.00022747090494233	0	7.4135746064797e-08	0.00012998337425276	5.27238503258149e-08	5.27238503258149e-08
"Rhadinopsylla_li"	0.0178388117913838	0.0178417030319426	0.00015729882299762	0.0355730075636899	2.23432267777128e-05	6.98936559109943e-05	4.0532411798303e-05	0.0294655107393295	0	3.89228806469056e-07	6.10537464037533e-07	0.00206275348921264	0.000665026282877076	0.000638237010646789	0.000430315701017308	0.00263774460905366	0.000271763141868787	0.000363742942538916	0.000501985726497559	6.90785923305704e-06	0.000283211917007316	0.000367473723420405	0.000904388438448926	0.000329131773853214	0	2.91223356460919e-06	0.000258931827150117	0	0.000103276473572003	1.00014681144113	8.10893346810533e-09	8.03261461115578e-05	0	8.51908163176198e-08	4.59006549208902e-05	3.77045691147005e-08	3.77045691147005e-08
"Neopsylla_pleskei"	3.33485626087056e-05	2.54339006075934e-05	1.48425223251319e-05	6.98576582900847e-07	0.000608560348003391	2.54402145050826e-07	1.32089183406207e-07	5.0610987192973e-07	0	0.100326324394633	1.04139536321631e-10	0.000281515301375156	1.42308923210049e-06	1.07207319553861e-06	0.000280423454875156	1.86359658006525e-06	5.09438327030742e-07	4.52760200550711e-06	2.33943250805372e-06	0.00743012964498995	2.34784990230886e-06	2.46702129293049e-06	4.48833114816036e-08	5.12042303657684e-08	0	3.41689469095505e-07	1.80798770281857e-06	0	2.02812556326052e-09	9.19012459718604e-09	1.00209013175822	1.57743099364707e-09	0	1.30973400696422e-10	9.01389139226899e-10	1.22873658982518e-10	1.22873658982518e-10
"Echidnophaga_oschanini"	5.3301658688689e-05	4.35166045016026e-05	6.37022957905838e-05	0.100737115045889	2.50209379549229e-05	1.94237980721785e-05	5.6678139100251e-05	1.09861092789993e-05	0	8.11250225304209e-08	2.75295802358341e-07	5.55413482799681e-05	0.000296028804329454	2.00064122292923e-06	0.000147502314774765	0.00745890550107993	1.17979012249521e-06	0.000212126156670312	0.00061854853889824	1.87125734898813e-06	3.8332020830945e-06	0.000293228776592273	8.42246497044342e-07	0.00014689368038266	0	9.51327383476165e-07	0.000113919478822425	0	0.00029246259206871	9.75388917068917e-05	1.69010463605043e-09	1.00022747090494	0	7.4135746064797e-08	0.00012998337425276	5.27238503258149e-08	5.27238503258149e-08
"Frontopsylla_luculenta"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00692640692640693	0	0	0.00202020202020202	0	0	0	0	1.0011544011544	0	0	0	0
"Ophthalmopsylla_kukuschkini"	5.26506660941996e-05	1.15215837635123e-05	4.60213089369027e-05	5.10712917335268e-05	8.20466313273833e-06	0.000112849410239698	0.0224431993085136	2.83838747099257e-05	0	1.04778720557138e-08	0.0782561884251048	5.25814179854666e-06	4.62449235600492e-06	1.20610822372982e-06	8.52105645619629e-07	0.000390261526139052	1.69284223243678e-06	4.75410000304042e-07	7.45615955750178e-05	6.22727570958188e-07	0.001111398580494	8.44636716793481e-05	8.58551912226237e-05	0.00184494287167609	0	0.000344647216605822	4.32376129941879e-07	0	1.48271492129594e-07	1.60915986377726e-07	2.18289001160704e-10	1.15322271656351e-07	0	1.00610746982777	6.58984409464862e-08	2.08773947055941e-05	2.08773947055941e-05
"Amphalius_runatus"	5.3301658688689e-05	4.35166045016026e-05	6.37022957905838e-05	0.100737115045889	2.50209379549229e-05	1.94237980721785e-05	5.6678139100251e-05	1.09861092789993e-05	0	8.11250225304209e-08	2.75295802358341e-07	5.55413482799681e-05	0.000296028804329454	2.00064122292923e-06	0.000147502314774765	0.00745890550107993	1.17979012249521e-06	0.000212126156670312	0.00061854853889824	1.87125734898813e-06	3.8332020830945e-06	0.000293228776592273	8.42246497044342e-07	0.00014689368038266	0	9.51327383476165e-07	0.000113919478822425	0	0.00029246259206871	9.75388917068916e-05	1.69010463605043e-09	0.00022747090494233	0	7.4135746064797e-08	1.00012998337425	5.27238503258149e-08	5.27238503258149e-08
"Ctenophyllus_hirticrus"	7.66153399272658e-05	2.89175858876743e-05	7.59414217114254e-05	0.000163443936010026	3.65391670220108e-05	0.000268176965660868	0.100311316643227	4.09359856320061e-05	0	4.42345172337064e-08	8.16973050599881e-06	8.54814229248862e-06	8.75016853373773e-06	2.19135823588492e-06	1.69469355607891e-06	0.00173901270632941	3.53641678286496e-06	1.20345473642578e-06	0.000329901694945798	2.72685563337212e-06	0.00495699333901672	0.000375372967671387	0.000378008039352973	0.000470140085677279	0	0.00154005520595081	9.2510334051169e-07	0	4.74514652932334e-07	3.20488837474954e-07	9.21552442368883e-10	3.69066952280704e-07	0	9.39482761751734e-05	2.1089540130326e-07	1.00009331285269	9.33128526913735e-05
"Rhadinopsylla_rothschildi"	7.66153399272658e-05	2.89175858876743e-05	7.59414217114254e-05	0.000163443936010026	3.65391670220108e-05	0.000268176965660868	0.100311316643227	4.09359856320061e-05	0	4.42345172337064e-08	8.16973050599881e-06	8.54814229248862e-06	8.75016853373773e-06	2.19135823588492e-06	1.69469355607891e-06	0.00173901270632941	3.53641678286496e-06	1.20345473642578e-06	0.000329901694945798	2.72685563337212e-06	0.00495699333901673	0.000375372967671387	0.000378008039352973	0.000470140085677279	0	0.00154005520595081	9.2510334051169e-07	0	4.74514652932334e-07	3.20488837474954e-07	9.21552442368883e-10	3.69066952280704e-07	0	9.39482761751734e-05	2.1089540130326e-07	9.33128526913735e-05	1.00009331285269
