"Myospalax_myospalax"	"Spermophilus_erythrogenys"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Microtus_arvalis"	"Marmota_baibacina"	"Alticola_strelzowi"	"Ellobius_talpinus"	"Sicista_tianshanica"	"Arvicola_terrestris"	"Microtus_oeconomus"	"Dryomys_nitedula"	"Allactaga_major"	"Clethrionomys_rufocanus"	"Apodemus_agrarius"	"Allactaga_elater"	"Microtus_gregalis"	"Allocricetulus_eversmanni"	"Alticola_argentatus"	"Cricetus_cricetus"	"Sicista_subtilis"	"Ctenophthalmus_dilatatus"	"Citellophilus_ullus"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_assimilis"	"Pectinoctenus_nemorosa"	"Megabothris_rectangulatus"	"Amphipsylla_dumalis"	"Amphipsylla_primaris"	"Neopsylla_democratica"	"Neopsylla_mana"	"Amphipsylla_anceps"	"Leptopsylla_sicistae"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_arvalis"	"Frontopsylla_ornata"	"Neopsylla_setosa"	"Amalaraeus_penicilliger"	"Hystrichopsylla_talpae"	"Mesopsylla_hebes"	"Leptopsylla_nana"	"Rhadinopsylla_ioffi"	"Amphipsylla_rossica"	"Callopsylla_caspia"	"Frontopsylla_elatoides"	"Mesopsylla_lenis"	"Pectinoctenus_lauta"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Oropsylla_ilovaiskii"	"Paraneopsylla_ioffi"
"Microtus_oeconomus"	4.95180484292778e-05	6.96993816698915e-06	0.000825026735653029	0.00123900976848073	0.00118880739285835	0	0.00103120825936011	0.000101841618885574	0.000503574172557113	0.00255469935948836	1.00156605418498	0	2.50881183368787e-07	0.000505423839277549	0.000304508460359331	0	0.000191274697378546	5.13325885336885e-08	7.64125901317986e-08	3.26636661860249e-05	5.13325885336885e-08	4.76880335960219e-06	7.98221751698857e-05	0	0.00722538610521417	2.61483883431015e-05	0.028745167263613	5.19290858848542e-05	0.0430764762991437	9.81382872897353e-06	6.18276125606455e-05	5.52516516552413e-06	0.00718600656092548	2.07852171163497e-05	3.53936846927498e-05	0	7.52606959944803e-06	2.65541765950459e-05	1.69822787086683e-05	0.00721324486587371	0.00718301373899784	1.98064092133253e-08	4.96681835856691e-06	1.18412724504795e-07	1.22041699589145e-05	9.62461042069439e-06	1.35981396928422e-06	0	2.25417140888806e-06	0	1.35250284533283e-06	7.31112395138722e-09	1.82207318894225e-06
"Dryomys_nitedula"	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Allactaga_major"	8.21875514285287e-08	0.000764275382782469	0.000257132813928795	6.9776150659067e-07	0.000711479287662912	0	3.5029479830163e-07	3.57280741185787e-08	9.96012098714317e-08	7.0401675486154e-07	3.69719638648739e-07	0	1.00816220980295	1.30652651654251e-07	1.35466201033855e-07	0	0.000203133554644911	6.98658534630963e-08	2.38152092181898e-08	1.02837401677686e-08	6.98658534630963e-08	7.91501853974744e-09	0.000108641402135115	0	6.486929778173e-06	8.14956459446453e-06	1.00843788402383e-05	2.92444160850501e-08	6.13727257131329e-06	3.44288714233576e-09	8.63141974759878e-07	1.07719616770724e-05	2.2624228369091e-06	5.06091573760009e-06	7.66620052072879e-09	0	0.0106221636219942	9.96295741731869e-09	0.0106251438080384	5.0966768722993e-06	2.9074629597397e-07	0.0795917534054959	1.54798859918233e-06	1.96535449068221e-10	2.4350670990781e-06	3.26941811748188e-09	1.22321666761909e-06	0	7.02548671936597e-07	0	4.21529203161959e-07	8.01687464457135e-07	1.02611986263334e-09
"Clethrionomys_rufocanus"	3.03232957870058e-07	5.46310292037632e-06	0.0011542863793796	0.00167942032006269	0.000895276975527712	0	0.000149263805675773	4.47004193650319e-05	0.00157429253913801	0.0002910535485076	0.00088449171873571	0	1.55150023839423e-07	1.00317529695505	0.00020202935949776	0	4.46233481233552e-05	3.86690004956566e-08	1.06908065145837e-07	1.68999978433761e-07	3.86690004956566e-08	2.92026522470512e-08	6.0130295770746e-05	0	0.0126070155057712	3.65839398929053e-05	0.0126168559127598	7.0387469296745e-05	7.00470949295265e-05	4.30749495699398e-06	1.23423370315736e-05	7.63423475172364e-06	3.71799952554274e-05	2.88816124489709e-05	0.000107422571707332	0	4.93041500508645e-06	0.012581982703395	1.03033651670525e-05	1.59802479034033e-05	0.0501750902305741	1.2248686092586e-08	6.94902423447938e-06	7.25122290558833e-10	0.0125452217236876	1.39312885297388e-06	1.89800328062016e-06	0	3.15378792180218e-06	0	1.89227275308131e-06	5.73052753885628e-09	2.46973576479807e-06
"Apodemus_agrarius"	4.80591568883662e-07	7.07631948157647e-06	0.00190872920421368	0.00269851912481073	0.00105716283094712	0	0.000588523649479616	0.000177649129579244	0.000356781987187766	0.00114961558553429	0.000852623689006128	0	2.57385781964325e-07	0.000323246975196416	1.00080313611129	0	0.0001766735459853	4.56934155320193e-08	1.76783292045353e-07	2.65800819569738e-07	4.56934155320193e-08	4.6283057612057e-08	7.10532611522901e-05	0	0.0501344362600783	6.04952425379198e-05	0.0501421128205765	0.000113099698613391	0.000114792211283344	1.71189161230908e-05	4.00001511085701e-05	1.26006945838481e-05	5.84761803053424e-05	4.74697974245901e-05	2.77538762901806e-05	0	1.07147900757732e-05	3.57816217478931e-05	1.52671921508368e-05	3.84763383532755e-05	2.63206829641857e-05	2.03199301550783e-08	1.14909139829479e-05	1.14924070820006e-09	1.1623229568292e-05	5.49288739514308e-06	3.13648698194566e-06	0	5.21510711533791e-06	0	3.12906426920275e-06	7.42271274291239e-09	3.96841047766284e-06
"Allactaga_elater"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0631313131313131	0	0.0378787878787879	0	0	0
"Microtus_gregalis"	3.21975082150563e-07	0.00180328994759452	0.000830074809224358	0.000717691610409508	0.00198893166001633	0	0.000318839110509987	8.90402096468455e-05	0.000178730435350059	0.00183144114299707	0.00066946144082491	0	0.000482442192281663	8.92466962467104e-05	0.000220841932481624	0	1.00088012094887	1.78148150244913e-07	7.68801342247252e-08	1.02813037152313e-07	1.78148150244913e-07	3.10076003027607e-08	0.000277020373630839	0	5.33325785556858e-05	2.6308381931701e-05	0.0251319229554027	3.00797219068691e-05	0.000140997794400019	8.58023838415056e-06	2.10016657541279e-05	2.68810361505708e-05	2.26188681735088e-05	1.89679126064254e-05	1.29707911955081e-05	0	0.0250392607337499	1.09547117446954e-05	0.0250487417035864	0.0250644259945597	1.11443346937068e-05	3.80875414959208e-05	4.99720872460714e-06	7.69940413838303e-10	8.9707789009516e-06	2.97583169809322e-06	3.25234125786979e-06	0	2.26796395962939e-06	0	1.36077837577764e-06	1.89156288209215e-06	1.05542883883751e-06
"Allocricetulus_eversmanni"	5.46771588916277e-07	0.00743051816741373	4.02960933592621e-06	1.03638864863842e-06	0.0025307171513271	0	5.45118361004263e-07	5.40288420801201e-08	1.87086990295618e-07	1.126101004367e-06	7.1865623947164e-07	0	6.63725607899415e-07	3.09352003965253e-07	2.28467077660097e-07	0	7.1259260097965e-07	1.0000648081268	3.73215646561657e-10	2.57154779869073e-10	6.48081267988187e-05	5.26564812804154e-08	0.100776637172163	0	1.30681275408037e-05	1.27714394253399e-07	1.52498371456306e-05	4.34368771855808e-08	2.17252776924308e-05	5.20641569135703e-09	4.44652865858604e-08	8.83616116188058e-05	5.6574051571196e-08	8.30812557143961e-08	1.39965669735879e-08	0	3.90092623640514e-05	1.68916727547128e-08	3.11770412979544e-05	4.78985263186524e-08	2.6044175849368e-08	5.23993900973222e-08	2.42590170265077e-08	1.30749727784327e-09	8.657415449985e-06	5.08777136937312e-09	7.80085574290259e-06	0	1.10098615735689e-08	0	6.60591694414133e-09	7.79424982595846e-06	1.52410095388003e-09
"Alticola_argentatus"	8.61430917629141e-07	6.31264588846911e-06	0.00853329341180166	8.7078704263225e-06	1.12233858642167e-06	0	4.41931401605628e-06	8.32326028443983e-08	3.60218633229429e-07	5.43862049162205e-07	1.06977626184518e-06	0	2.26244487572803e-07	8.55264521166693e-07	8.83916460226765e-07	0	3.07520536898901e-07	3.73215646561657e-10	1.00154162238861	3.39918783627163e-07	3.73215646561657e-10	8.2959542719502e-08	5.80350330403377e-07	0	9.35419341014324e-05	0.000270454108133605	2.34927048168418e-05	3.6496221639734e-07	1.55034069396756e-07	8.02059627409657e-09	2.82313851898222e-05	5.60316296158745e-05	7.47821323979758e-05	0.000167900081346918	3.6820267352044e-08	0	2.80211890032111e-05	9.99314471239412e-08	2.59951370174759e-08	5.05317440378951e-08	9.37840942844556e-06	1.78614069136423e-08	0.100205455259369	2.05994349867838e-09	2.73335533143125e-08	4.12469308165253e-08	1.39956272496438e-05	0	2.33150093218625e-05	0	1.39890055931175e-05	6.6216565263662e-09	1.28056918034154e-08
"Cricetus_cricetus"	0.000689675978755473	2.75808135680476e-06	0.00367010310682248	0.00366596564963497	2.68477305560849e-06	0	0.00114809760863376	1.68574158515025e-07	2.46824148339554e-06	3.12045729683497e-06	0.000457291326604349	0	9.76955315938019e-08	1.35199982747009e-06	1.32900409784869e-06	0	4.11252148609252e-07	2.57154779869073e-10	3.39918783627163e-07	1.00045514591851	2.57154779869073e-10	6.6418795345364e-05	3.99875682696408e-07	0	0.000125804913267881	0.000116320207757215	4.75806692378059e-05	0.000153647089727348	4.04815996245679e-05	1.62444189114479e-08	7.78573878354036e-05	2.45488269423664e-05	0.100132102072026	8.56765645307733e-05	5.55567538757191e-06	0	1.20589000797951e-05	3.5100356065646e-05	4.07745398572268e-08	1.17902544723322e-05	7.35872070946205e-06	7.71280512582647e-09	2.20947209357656e-05	1.64922516658917e-06	5.41720466449014e-06	1.07155776805817e-05	6.0194555625331e-06	0	1.00276041170013e-05	0	6.01656247020079e-06	2.89309233231269e-09	5.39112595534554e-06
"Sicista_subtilis"	5.46771588916277e-07	0.00743051816741373	4.02960933592621e-06	1.03638864863842e-06	0.0025307171513271	0	5.45118361004263e-07	5.40288420801201e-08	1.87086990295618e-07	1.126101004367e-06	7.1865623947164e-07	0	6.63725607899415e-07	3.09352003965253e-07	2.28467077660097e-07	0	7.1259260097965e-07	6.48081267988187e-05	3.73215646561657e-10	2.57154779869073e-10	1.0000648081268	5.26564812804154e-08	0.100776637172163	0	1.30681275408037e-05	1.27714394253399e-07	1.52498371456306e-05	4.34368771855808e-08	2.17252776924308e-05	5.20641569135703e-09	4.44652865858604e-08	8.83616116188058e-05	5.6574051571196e-08	8.30812557143961e-08	1.39965669735879e-08	0	3.90092623640514e-05	1.68916727547128e-08	3.11770412979544e-05	4.78985263186524e-08	2.6044175849368e-08	5.23993900973222e-08	2.42590170265077e-08	1.30749727784327e-09	8.657415449985e-06	5.08777136937312e-09	7.80085574290259e-06	0	1.10098615735689e-08	0	6.60591694414133e-09	7.79424982595846e-06	1.52410095388003e-09
"Ctenophthalmus_dilatatus"	0.100997656517824	4.60663463927199e-06	4.04385635549645e-06	2.41635249012445e-06	1.14702102476626e-08	0	7.57070381131223e-07	1.27122755563522e-10	1.69517382925414e-09	2.16367210568414e-09	3.01414207830387e-07	0	3.39470321117836e-10	1.05472333172194e-09	1.04476428018187e-09	0	5.59956664609675e-10	2.37726777789686e-10	3.74535181577887e-10	2.99859121198032e-07	2.37726777789686e-10	1.00972651344291	3.69665139462961e-07	0	1.00742745374862e-07	1.28165939135953e-07	3.58808600223697e-08	1.01273597012569e-07	2.67753424442541e-08	1.22500109906667e-11	5.66639139460474e-08	6.59493181383253e-05	6.5969006663567e-05	8.8434921427895e-08	3.66647113291761e-09	0	3.74367889012667e-08	2.31389239767551e-08	3.35663829510952e-09	7.78148943026511e-09	6.63462756894982e-09	2.68002885093029e-11	2.43447868025627e-08	0.000241516135151317	3.60585797995629e-09	7.06599022389142e-09	1.14614069509272e-08	0	1.10487878565477e-08	0	6.62927271392861e-09	4.83213423699859e-09	3.55345954430067e-09
"Citellophilus_ullus"	5.46771588916277e-06	0.0743051816741373	4.02960933592621e-05	1.03638864863842e-05	0.025307171513271	0	5.45118361004263e-06	5.40288420801201e-07	1.87086990295618e-06	1.126101004367e-05	7.18656239471639e-06	0	6.63725607899415e-06	3.09352003965253e-06	2.28467077660097e-06	0	7.1259260097965e-06	0.000648081267988187	3.73215646561657e-09	2.57154779869073e-09	0.000648081267988187	5.26564812804154e-07	1.00776637172163	0	0.000130681275408037	1.27714394253399e-06	0.000152498371456306	4.34368771855808e-07	0.000217252776924308	5.20641569135703e-08	4.44652865858604e-07	0.000883616116188058	5.6574051571196e-07	8.30812557143961e-07	1.39965669735879e-07	0	0.000390092623640514	1.68916727547128e-07	0.000311770412979544	4.78985263186524e-07	2.6044175849368e-07	5.23993900973222e-07	2.42590170265077e-07	1.30749727784327e-08	8.657415449985e-05	5.08777136937312e-08	7.80085574290259e-05	0	1.10098615735689e-07	0	6.60591694414133e-08	7.79424982595846e-05	1.52410095388003e-08
"Oropsylla_silantiewi"	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_elata"	6.71618302499077e-06	6.59458647804778e-05	0.0292745583331353	0.0379871339405544	0.00875485000586269	0	0.0117093252978628	3.07890328353864e-06	3.206660130017e-05	4.00737043800331e-05	0.00293204073834778	0	1.78625602587372e-06	0.00292336591438172	0.00726586032754758	0	6.18348736877517e-06	3.78786305530542e-07	2.71136040873717e-06	3.64651922515597e-06	3.78786305530542e-07	6.46797626102372e-07	0.000589012705099993	0	1.00163673952266	0.00092782753186986	0.000869031647790721	0.00159210781956736	0.000414548016222385	2.96694316413723e-07	0.000767316808880095	0.000192752668877025	0.000802234229534312	0.000715551531479579	5.80012056855325e-05	0	9.65014182687018e-05	0.000400188827010662	9.0012839262049e-05	0.000108967960980886	0.000199283644458241	1.41020212568978e-07	0.000176238426567916	1.60604376684562e-08	0.000122336617326447	0.000109287036113386	4.80602532186834e-05	0	7.99851320577466e-05	0	4.7991079234648e-05	6.91739840354663e-08	5.58634322655212e-05
"Amphipsylla_schelkovnikovi"	1.01648848280239e-05	7.44892214839355e-05	0.10069286225926	0.000102752871030605	1.32435953197757e-05	0	5.21479053894641e-05	9.821447135639e-07	4.25057987210726e-06	6.41757218011402e-06	1.26233598897731e-05	0	2.66968495335907e-06	1.0092121349767e-05	1.04302142306758e-05	0	3.62874233540703e-06	4.40394462942755e-09	9.32600372874499e-06	4.01104164680052e-06	4.40394462942755e-09	9.78922604090124e-07	6.84813389875985e-06	0	0.0011037948223969	1.00319135847598	0.000277213916838733	4.30655415348861e-06	1.82940201888172e-06	9.46430360343394e-08	0.000333130345239902	0.000661173229467319	0.000882429162296115	0.00198122095989364	4.34479154754119e-07	0	0.000330650030237891	1.17919107606251e-06	3.06742616806215e-07	5.96274579647162e-07	0.000110665231255658	2.10764601580979e-07	0.000606190242368424	2.43073332844049e-08	3.22535929108888e-07	4.86713783634999e-07	0.000165148401545797	0	0.000275117109997977	0	0.000165070265998786	7.81355470111211e-08	1.51107163280302e-07
"Ctenophthalmus_assimilis"	2.89564835268247e-06	7.55805248510516e-05	0.00890002575113826	0.0159832485556602	0.0123884066130797	0	6.11476917295498e-05	0.00354990368830134	0.00710357314245515	0.0229522380063057	0.0141204330417748	0	3.36145961341278e-06	0.0035415735895466	0.00879686189834674	0	0.00352728743233722	5.35082005109845e-07	8.24305432169887e-07	1.6694971662388e-06	5.35082005109845e-07	2.78863526138768e-07	0.000832052517945808	0	0.00105198567890456	0.000282077318888535	1.00197322476374	0.000669886152700463	0.0018812962094445	0.000342081628145402	3.26862132913082e-05	5.92612227999365e-05	0.000367289376572536	0.000233844417012223	0.000497076320118079	0	0.000117794383246763	0.000315443607947199	0.000215331003754688	0.000660558806084624	0.000327130014825474	2.65378390532588e-07	5.35798530910426e-05	6.92437649554503e-09	0.000110127974039392	5.70711789475799e-07	1.46694864202298e-05	0	2.43170102490116e-05	0	1.4590206149407e-05	7.92802708227814e-08	2.35047772877355e-05
