"Rhombomys_opimus"	"Cricetulus_migratorius"	"Meriones_tamariscinus"	"Allactaga_elater"	"Meriones_meridianus"	"Ellobius_talpinus"	"Pygeretmus_pumilio"	"Allactaga_major"	"Allactaga_sibirica"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Microtus_gregalis"	"Microtus_socialis"	"Microtus_arvalis"	"Pygeretmus_shitkovi"	"Dipus_sagitta"	"Stylodipus_telum"	"Spermophilus_pygmaeus"	"Xenopsylla_skrjabini"	"Xenopsylla_hirtipes"	"Xenopsylla_gerbilli"	"Xenopsylla_conformis"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_laeviceps"	"Mesopsylla_lenis"	"Coptopsylla_lamellifer"	"Echidnophaga_oschanini"	"Mesopsylla_eucta"	"Mesopsylla_tuschkan"	"Xenopsylla_magdalinae"	"Mesopsylla_hebes"	"Ophthalmopsylla_volgensis"	"Ctenophthalmus_arvalis"	"Ctenophthalmus_dolichus"	"Nosopsyllus_consimilis"	"Neopsylla_teratura"	"Nosopsyllus_tersus"	"Amphipsylla_rossica"	"Nosopsyllus_fidus"	"Pectinoctenus_nemorosa"	"Citellophilus_ullus"	"Rhadinopsylla_socia"	"Ctenophthalmus_dux"	"Rhadinopsylla_cedestis"	"Rhadinopsylla_bivirgis"	"Amphipsylla_dumalis"	"Citellophilus_trispinus"	"Ctenophthalmus_breviatus"	"Paradoxopsyllus_repandus"
"Nosopsyllus_laeviceps"	0.0507537301350258	6.65209608578248e-07	0.0363830274281328	5.70874507488412e-06	0.0132356851880463	2.91622045096452e-07	9.11086706523467e-07	1.47019545354295e-07	2.27120922533283e-07	4.72304499253318e-06	3.68899097817817e-07	8.72052616447195e-07	1.51928447934048e-06	5.83424022022378e-07	2.05932499647895e-07	1.15828013514744e-05	7.92325436618973e-07	0.000609059690497236	0.00240066024140033	0.00142529842535418	0.000676065605021448	0.00297818297494501	7.89359935859374e-08	1.00190319086795	2.3970784550057e-05	0.00013215410687192	0.000216847232963709	1.42664717914092e-05	3.16436999555549e-07	2.36942911640867e-08	2.72809367777029e-08	1.25495663547827e-07	4.76565100821058e-05	6.33465966824079e-05	1.26071812125041e-07	3.88683897720602e-08	2.83967502369415e-05	7.16109427848884e-08	8.28116645149334e-05	2.19676511280613e-07	7.10773659301304e-05	1.74749232227332e-05	3.64527556370565e-09	1.31061924170499e-05	3.27654810426248e-06	6.07545927284275e-10	3.47367941816318e-10	9.80183535058375e-09	2.18436540284165e-06
"Mesopsylla_lenis"	2.07538546834282e-05	8.82002840546727e-06	0.00123612277951512	0.0866331329231127	1.30014399811553e-05	4.26995034989961e-07	5.85274007214608e-05	1.51269608935832e-05	0.00311896374367223	1.02481005686028e-06	6.21388057616533e-05	4.31232644580412e-06	2.54722239074468e-06	1.81478204736032e-06	0.00860012906988775	1.92650992210234e-06	0.00123130212490449	2.92326640854353e-08	6.72825271303944e-05	5.82822904279617e-07	6.87611401556887e-05	0.000170501212718616	7.60111027592843e-07	4.80877324205411e-05	1.00542255670771	5.40395183278418e-08	2.87790333796563e-06	0.00190880080830156	0.000408515386968754	3.46933465929343e-08	0.000197162263678336	0.00166065763300992	6.97789948742657e-05	2.59032401902052e-08	6.88818685620413e-05	4.62279699463974e-07	1.16117973266437e-08	1.39887443855217e-07	2.97329755577478e-06	4.76655840400128e-08	2.01160550737253e-06	7.14572143178074e-09	5.33743793737451e-09	5.35929107383555e-09	1.33982276845889e-09	8.89572989562419e-10	4.60575895846855e-09	1.64336928435141e-08	8.93215178972592e-10
"Coptopsylla_lamellifer"	0.10098505459635	5.25685185085715e-10	1.59823453475496e-05	7.00900241695446e-07	6.36924173451833e-06	1.37650285543156e-10	2.10205957466783e-08	2.36504059126996e-10	4.63487980406275e-08	2.09149397893615e-09	1.13085474608963e-07	4.36073430936673e-10	7.23737321683001e-10	2.83112725943922e-10	1.00777528542503e-09	7.29629685068679e-08	1.51663001798898e-06	2.18436540284165e-07	0.00477660738026842	0.00283592632339652	0.00134516407451766	1.87380806227116e-05	5.47473935169957e-11	0.000359328108767452	7.32436446757526e-08	1.00026294795796	0.000219533285188942	4.37642435931397e-06	2.99584416257915e-08	1.11840857003814e-11	2.23553913872784e-09	3.68179985388804e-08	2.24946376006056e-08	0.000126041169928734	6.12863610901351e-10	7.03606794086949e-10	5.65012141059844e-05	3.39083344428037e-11	3.6426475713153e-08	9.72787897179606e-11	2.39303051798943e-05	3.4769977911375e-05	1.72062856928945e-12	2.60774834335313e-05	6.51937085838282e-06	2.86771428214908e-13	2.74509235031705e-13	4.66927304311613e-12	4.34624723892188e-06
"Echidnophaga_oschanini"	0.0910867121672332	1.48414835118412e-07	0.00630501542335863	1.71662090687807e-06	0.00361021477867021	6.51039739775574e-08	1.80234859907205e-07	3.29388950761993e-08	8.95584664157505e-08	8.25816305721424e-07	1.86710635896707e-07	1.94605002130083e-07	3.39148946656087e-07	1.30163426076536e-07	3.65443858864871e-08	2.45234046637295e-06	1.37321253113994e-06	3.87227201720908e-07	0.00430841466404619	0.00255795479617472	0.00121331478140503	0.000630532373818428	1.65512060519321e-08	0.000636988746830894	4.21407274487824e-06	0.000237174352748767	1.00021880645239	7.22588643193645e-06	8.73400111195553e-08	5.28969788567654e-09	7.78445759575329e-09	5.49196880844862e-08	1.0639210047445e-05	0.000113686879829988	2.63617033254743e-08	8.2456604763417e-09	5.09630840617186e-05	1.49190458661308e-08	1.43511301230587e-05	3.8410060731229e-08	3.1796719443652e-05	3.13618978841345e-05	8.13799674719468e-10	2.35214234131009e-05	5.88035585327523e-06	1.35633279119911e-10	7.75012193829827e-11	2.18805772036185e-09	3.92023723551681e-06
"Mesopsylla_eucta"	0.00209662309254969	2.06235046554872e-05	1.66995729135703e-05	0.0562185162574393	0.00208038559225026	2.9789116064401e-07	0.00421448285278298	2.84390842101811e-05	0.0103957525012731	2.04988380934537e-06	0.0258728599267088	2.86535301752731e-06	2.68466401168236e-06	1.22281834612303e-06	4.35968207892026e-05	3.34805170131436e-06	9.62372707603266e-06	2.9415405755483e-08	9.96870743152259e-05	5.88786988546879e-05	7.23694187292044e-05	0.000226570674265427	1.77572482032273e-06	4.83883424677695e-05	0.00322725085114903	5.45925100491742e-06	8.34329155027714e-06	1.00336416498644	0.000797645072635669	2.42036568023258e-08	0.00037936845367484	0.00154453514612946	4.86810011084933e-05	2.61683106020835e-06	4.48160463041807e-05	0.000156982838791096	1.17306219940374e-06	1.32239721883103e-07	1.00068227047919e-05	9.53434329928078e-08	5.23405242189847e-07	7.21884430402303e-07	3.72363950805012e-09	5.41413322801728e-07	1.35353330700432e-07	6.2060658467502e-10	1.07694541281918e-08	1.73204129785959e-08	9.0235553800288e-08
"Mesopsylla_tuschkan"	1.43522554881498e-05	5.37222329845e-06	1.92535333199611e-05	0.00950480191100182	1.43713514034052e-05	4.74964342740452e-08	0.0716033228436891	3.32751267877736e-05	0.0145625314165423	9.42391123419095e-06	3.06556441296778e-05	4.83900478553292e-07	2.85862717794853e-07	2.05958383216177e-07	1.93576834717347e-05	0.00311328915119665	0.00207907008807656	6.52447421764019e-10	0.00011262877992975	4.03049137336679e-07	7.7048554965619e-06	0.000269793230974871	5.03907665351442e-07	1.07327600880181e-06	0.000690685808895626	3.73708395538224e-08	1.00846198406085e-07	0.00079764507263567	1.00629091887982	3.85908528476617e-09	0.000448700943649264	0.00129567756617467	7.76180791852162e-06	1.79132949927413e-08	7.75757790700581e-06	2.70742942996785e-07	8.03009775536679e-09	6.48319619760925e-08	0.00016876324152032	4.38321452753068e-07	3.46530849593753e-08	4.94159861868725e-09	5.93705428425564e-10	3.70619896401544e-09	9.2654974100386e-10	9.89509047375941e-11	2.80533853704961e-09	1.84427559867647e-09	6.17699827335907e-10
"Xenopsylla_magdalinae"	6.66313413457338e-09	5.83962069519511e-06	1.2964876633328e-06	1.29215663201297e-06	2.57210243532049e-06	0.100970189138013	1.13387396046091e-09	1.2913845047792e-06	3.63977776153521e-09	1.29827053446881e-06	1.75697065636402e-09	7.70536004868277e-06	1.34501753525841e-05	5.15097694728325e-06	8.68112289463187e-10	1.05434265534117e-09	1.60307980294685e-10	6.07545927284275e-11	3.23793767777898e-10	1.87118356910227e-10	1.1102234503234e-09	2.6730000504785e-07	5.06141754292519e-07	9.99413050382632e-08	7.29449851441183e-08	1.73496714070019e-11	7.59546363071503e-09	3.00994193567385e-08	4.79911887977331e-09	1.00820382786746	1.22311111679894e-07	2.36208276890638e-08	0.000422096197714219	8.31637141823233e-12	6.98947496874041e-07	1.3551618475033e-07	3.7280285667938e-12	4.44761490388848e-07	3.61608026219342e-08	6.0384676021805e-08	2.10626500800584e-09	2.29417142571926e-12	0.00126212736422517	1.72062856928945e-12	4.30157142322362e-13	0.000210354560704194	3.04941028469719e-09	8.6775324855381e-08	2.86771428214908e-13
"Mesopsylla_hebes"	1.34916238671017e-06	1.00549327296612e-05	1.51841672944038e-06	0.00401927158353404	2.74146120628232e-06	1.52491775600907e-06	4.85413076614747e-05	0.0745933787673738	0.0222679391925452	3.10192849474554e-06	1.61347910310944e-05	1.55308488909026e-05	9.10183043040591e-06	6.52064989697233e-06	8.67302914582797e-06	1.76841679689161e-06	2.94970263194024e-06	7.08595760459816e-11	2.22644622589e-07	3.78880334550628e-08	3.19526120139228e-06	5.20233483965581e-06	8.75528862991779e-07	1.1656400259564e-07	0.000419930016146066	3.51299007514376e-09	1.13228474120048e-08	0.000477905714369604	0.000565246643298424	1.23899567675737e-07	1.00763909842125	0.000489745093848855	0.000249200153539807	1.68391259800279e-09	0.000248945942820794	2.4444431993921e-07	7.54857371518493e-10	4.71029586571842e-07	1.97017447836685e-07	1.44275743941653e-07	2.78432495722147e-09	4.64527613242150e-10	1.90614719501134e-08	3.48395709931612e-10	8.7098927482903e-11	3.17691199168556e-09	5.25061761340008e-09	5.87214866477801e-08	5.80659516552687e-11
"Ophthalmopsylla_volgensis"	2.22199011961269e-05	0.00394447497214366	8.2856512867811e-06	0.0485639010585244	7.0809223637157e-06	2.94493436123393e-07	0.0131336316252097	3.6618326027451e-05	0.0143753238207641	2.99871764173828e-06	0.00785611226533816	2.95202548017025e-06	2.2855677056185e-06	1.53433853992851e-06	0.0104375473051009	5.2775766197837e-06	0.00260956211675991	3.25962762461888e-10	0.000141565869713895	6.23993351860246e-07	3.86864140751735e-05	5.90097101441539e-05	0.000337817548271466	5.36208744249806e-07	0.00353698508848867	5.7856854846812e-08	7.98831826683436e-08	0.00194571310616309	0.00163221719375251	2.39275916850257e-08	0.000489745093848855	1.00170777725819	4.81257492144898e-05	2.77330378604554e-08	4.7006057840953e-05	7.64783874768681e-05	1.24320514546869e-08	5.26960078045982e-06	3.09982050547368e-05	1.39475239150618e-07	1.87104466853938e-08	7.65049320288424e-09	3.68116795154241e-09	5.73786990216318e-09	1.43446747554079e-09	6.13527991923736e-10	2.05977805333872e-06	1.47455981007645e-08	9.5631165036053e-10
"Ctenophthalmus_arvalis"	1.58382698378809e-05	0.0138807783924788	0.00308175117574208	0.00307145631429483	0.00611388748875681	0.00613958105766137	2.69521840401559e-06	0.00306962096786016	8.6517517391692e-06	0.00308598906043236	4.17631925017726e-06	0.0183156408357189	0.0319710668130923	0.0122438722036923	2.063502912054e-06	2.50617249174595e-06	3.81052069160467e-07	1.44413666915472e-07	7.69657786008063e-07	4.4478033437561e-07	2.63900114141872e-06	0.000635372111998739	0.00120309894995332	0.000237560482075952	0.000173390229687569	4.12401689344436e-08	1.80544170502096e-05	7.15463198109674e-05	1.14075055772212e-05	0.000498840960934986	0.000290733512463108	5.61467074169047e-05	1.0033226619667	1.97680148611382e-08	0.0016613982000696	0.000322121971151535	8.86152390326886e-09	0.00105719806265429	8.59542278323375e-05	0.000143534374903831	5.00659192402988e-06	5.45324547893469e-09	7.67447632207671e-05	4.08993410920102e-09	1.02248352730025e-09	1.27907938701278e-05	7.24844824672521e-06	0.000206264947181241	6.81655684866836e-10
"Ctenophthalmus_dolichus"	0.10098505459635	5.25685185085715e-10	1.59823453475496e-05	7.00900241695446e-07	6.36924173451833e-06	1.37650285543156e-10	2.10205957466783e-08	2.36504059126996e-10	4.63487980406275e-08	2.09149397893615e-09	1.13085474608963e-07	4.36073430936673e-10	7.23737321683001e-10	2.83112725943922e-10	1.00777528542503e-09	7.29629685068679e-08	1.51663001798898e-06	2.18436540284165e-07	0.00477660738026842	0.00283592632339652	0.00134516407451766	1.87380806227116e-05	5.47473935169957e-11	0.000359328108767452	7.32436446757526e-08	0.000262947957954774	0.000219533285188942	4.37642435931397e-06	2.99584416257915e-08	1.11840857003814e-11	2.23553913872784e-09	3.68179985388804e-08	2.24946376006056e-08	1.00012604116993	6.12863610901351e-10	7.03606794086949e-10	5.65012141059844e-05	3.39083344428037e-11	3.6426475713153e-08	9.72787897179606e-11	2.39303051798943e-05	3.4769977911375e-05	1.72062856928945e-12	2.60774834335313e-05	6.51937085838281e-06	2.86771428214908e-13	2.74509235031705e-13	4.66927304311614e-12	4.34624723892188e-06
"Nosopsyllus_consimilis"	6.62320279036879e-07	0.0188996526753057	1.68631053851362e-05	0.00470793187752495	1.60385480943331e-05	1.56044092325368e-05	5.16149616976082e-06	0.00470676524000895	1.31402873505909e-05	0.00940571539146415	4.51257404960264e-06	0.0443737255581363	0.00476484023726249	0.0140757102490693	3.11719679673535e-06	8.41424458516235e-08	5.75115145088784e-07	5.86380521511816e-10	6.22950459482426e-08	1.85996979587503e-08	3.7305076641444e-06	7.71937953200174e-06	0.00166230784699965	9.64595957886937e-07	0.000262712242887785	1.72456969579217e-09	6.866304121984e-08	0.000101096662593152	1.74996524878968e-05	1.26785825014361e-06	0.000445786920865142	8.41736384593808e-05	0.00255005305126961	8.26653242611125e-10	1.00319816903146	0.000212685551710262	3.70568694963607e-10	0.000833688011231524	0.000240661793904069	0.000437475134486705	2.75319501430205e-08	2.28042273823758e-10	1.95055115406709e-07	1.71031705367819e-10	4.27579263419547e-11	3.25091859011182e-08	9.86927032653039e-06	3.07409047565322e-05	2.85052842279698e-11
"Neopsylla_teratura"	9.61664932977074e-07	0.0831446544347681	7.26153970877699e-06	3.66028548180744e-05	4.75554540753978e-06	3.82633933412697e-06	5.66918519182792e-06	3.18690697635332e-06	7.12161177439632e-06	0.0059329078326796	0.0058994180961271	2.32543798126865e-05	0.0059149065509379	2.32956155597859e-05	1.81852651649247e-06	5.48994802858722e-09	4.54206969664379e-07	2.28637586894472e-10	6.99434081725174e-08	2.70060843024549e-08	4.17448456131692e-08	7.97410210635605e-07	0.00714807707540106	3.76108830441406e-07	2.22981972682623e-06	2.50401241425061e-09	2.71621756867727e-08	0.000447862804786361	7.72413690314358e-07	3.10890070897817e-07	5.53594489274092e-07	0.000173201053991731	0.000625295591058863	1.20027041344244e-09	0.000268984668339449	1.00070935569429	5.38052254301784e-10	0.00021362501107423	0.000151801903594603	0.000275949201519982	1.20158513051543e-08	3.31109079570329e-10	4.78292416765872e-08	2.48331809677747e-10	6.20829524194367e-11	7.9715402794312e-09	4.34175741173724e-05	3.81606874254058e-05	4.13886349462911e-11
"Nosopsyllus_tersus"	0.10098505459635	5.25685185085715e-10	1.59823453475496e-05	7.00900241695446e-07	6.36924173451832e-06	1.37650285543156e-10	2.10205957466783e-08	2.36504059126996e-10	4.63487980406275e-08	2.09149397893615e-09	1.13085474608963e-07	4.36073430936673e-10	7.23737321683001e-10	2.83112725943922e-10	1.00777528542503e-09	7.29629685068679e-08	1.51663001798898e-06	2.18436540284165e-07	0.00477660738026842	0.00283592632339653	0.00134516407451766	1.87380806227117e-05	5.47473935169957e-11	0.000359328108767452	7.32436446757526e-08	0.000262947957954774	0.000219533285188942	4.37642435931397e-06	2.99584416257915e-08	1.11840857003814e-11	2.23553913872785e-09	3.68179985388804e-08	2.24946376006056e-08	0.000126041169928734	6.12863610901351e-10	7.03606794086949e-10	1.00005650121411	3.39083344428037e-11	3.6426475713153e-08	9.72787897179606e-11	2.39303051798943e-05	3.4769977911375e-05	1.72062856928945e-12	2.60774834335313e-05	6.51937085838281e-06	2.86771428214908e-13	2.74509235031705e-13	4.66927304311613e-12	4.34624723892187e-06
"Amphipsylla_rossica"	6.30288120622835e-08	0.0203282472957771	1.58463580591058e-05	1.60242490495114e-05	1.70306665495061e-05	1.70788412309318e-05	2.30287071758915e-06	1.52344833368249e-05	2.75610373850207e-07	0.00809831860760751	1.84869447951319e-06	0.000114105795861002	0.0161569511206445	0.0562265433394709	1.76460921830607e-07	9.21806516012285e-09	4.37962565635777e-08	5.72887542279108e-10	5.33948073301933e-09	1.77001505791435e-09	1.35069609137773e-08	2.1703067013625e-06	0.00177857132742163	9.42400007049132e-07	9.17661631690223e-07	1.6411633870317e-10	6.68373254802661e-08	5.13090120906442e-07	2.51548012467239e-07	1.38765585001321e-06	1.45077112664127e-06	1.62303704038163e-05	0.00279100288540733	7.86673359073046e-11	0.00143394337931822	0.000290530015060953	3.52646678205158e-11	1.00308400873565	0.000207207722931522	0.000376665981749186	2.5739526905963e-08	2.17013340433944e-11	2.13485515386647e-07	1.62760005325458e-11	4.06900013313644e-12	3.55809192311078e-08	1.06152727393092e-05	0.000104238394326739	2.7126667554243e-12
"Nosopsyllus_fidus"	8.46369163195108e-05	6.65501661761569e-05	0.0351935246131847	2.29848332135752e-05	0.00010938593512162	1.73571852585284e-06	0.0100751696971284	3.32231018999752e-06	1.4109748241633e-05	0.0553504461171545	3.69881802568712e-06	2.80201240908268e-05	1.71050208533373e-05	2.51625635356221e-05	1.4480590310937e-06	9.94359966485539e-06	2.02865299840112e-06	8.28116645149333e-07	4.11250484232787e-06	2.37682754028323e-06	1.14556925194941e-06	0.0019059816965273	0.000263143270808725	0.00136225188127065	2.43810399573532e-05	2.20380178064575e-07	8.03663286891288e-05	4.85330901182408e-05	0.000818501721373552	1.41027130225543e-07	7.58517174171236e-07	0.000119343089460736	0.000283648951846714	1.05636779568143e-07	0.000517422856893749	0.000258063236110825	4.73544184270988e-08	0.000259009653664403	1.00151963320971	0.00257443935428626	5.71523797129162e-05	2.91411805705223e-08	2.16964815731605e-08	2.18558854278918e-08	5.46397135697294e-09	3.61608026219342e-09	3.47520450006041e-08	1.10354973247338e-07	3.64264757131529e-09
"Pectinoctenus_nemorosa"	2.26027267909681e-07	0.000119552994818605	9.19178832222783e-05	5.92147284159476e-06	3.16394519667683e-06	2.89846444904664e-06	2.59044950746798e-05	5.85121368092872e-06	5.65758893316799e-08	0.100626625840803	2.77559420149844e-06	5.01722002704668e-05	2.97578709863956e-05	4.52322477531974e-05	8.91560044882561e-09	2.68131566068264e-08	6.25812368479594e-09	2.19676511280613e-09	1.10279148807236e-08	6.34744102909693e-09	7.69178474066001e-09	5.20414323827924e-06	0.000478269298882606	3.61367861056608e-06	3.90857789128105e-07	5.88536677793661e-10	2.15096340094883e-07	4.62415650015118e-07	2.12585904585238e-06	2.3550023648504e-07	5.55461614175365e-07	5.36979670729878e-07	0.000473663437182641	2.82108490182086e-10	0.000940571539146415	0.000469113642583969	1.26462426633349e-10	0.000470832477186483	0.00257443935428626	1.00468030817864	1.49270846227654e-07	7.78230317743684e-11	3.6230805613083e-08	5.83672738307764e-11	1.45918184576941e-11	6.0384676021805e-09	6.24297623073657e-08	1.91986264428359e-07	9.72787897179606e-12
"Citellophilus_ullus"	0.0695025801068554	2.90598695576688e-07	0.0313878845628701	3.7433352047032e-06	0.000100390274918147	1.2637590048035e-07	7.43603423272766e-07	6.39184641931714e-08	1.00189822412528e-07	4.0116539923682e-06	8.26339089841803e-08	3.78763813381725e-07	6.58677979254676e-07	2.53614252936129e-07	1.76951004229366e-07	6.65782432904635e-06	1.06945759243725e-06	8.8846707412663e-07	0.00328748326026603	0.00195181551623513	0.000925806640805424	0.00171184489295229	4.35456370184446e-08	0.00146152833693831	2.06189564505684e-05	0.00018097293292295	0.000222577036105564	3.17314428077595e-06	2.10084327566213e-07	1.02680419140285e-08	1.33995638566283e-08	9.00440246734576e-08	2.06521916866232e-05	8.67473562771167e-05	7.39921160093675e-08	2.55336840234528e-08	3.88867459173282e-05	4.02180107905672e-08	7.14404746411452e-05	1.86588557784567e-07	1.00006740644287	2.39303051798943e-05	1.57969875600438e-09	1.79477288849207e-05	4.48693222123017e-06	2.6328312600073e-10	1.51748666097487e-10	4.24953535003016e-09	2.99128814748678e-06
"Rhadinopsylla_socia"	0.10098505459635	5.25685185085715e-10	1.59823453475496e-05	7.00900241695446e-07	6.36924173451832e-06	1.37650285543156e-10	2.10205957466783e-08	2.36504059126996e-10	4.63487980406275e-08	2.09149397893615e-09	1.13085474608963e-07	4.36073430936673e-10	7.23737321683001e-10	2.83112725943922e-10	1.00777528542503e-09	7.29629685068679e-08	1.51663001798898e-06	2.18436540284165e-07	0.00477660738026842	0.00283592632339652	0.00134516407451766	1.87380806227117e-05	5.47473935169957e-11	0.000359328108767452	7.32436446757526e-08	0.000262947957954774	0.000219533285188942	4.37642435931397e-06	2.99584416257915e-08	1.11840857003814e-11	2.23553913872784e-09	3.68179985388804e-08	2.24946376006056e-08	0.000126041169928734	6.12863610901351e-10	7.03606794086949e-10	5.65012141059844e-05	3.39083344428037e-11	3.64264757131529e-08	9.72787897179606e-11	2.39303051798943e-05	1.00003476997791	1.72062856928945e-12	2.60774834335313e-05	6.51937085838281e-06	2.86771428214908e-13	2.74509235031705e-13	4.66927304311613e-12	4.34624723892188e-06
"Ctenophthalmus_dux"	6.66313413457338e-09	5.83962069519511e-06	1.2964876633328e-06	1.29215663201297e-06	2.57210243532049e-06	0.100970189138013	1.13387396046091e-09	1.2913845047792e-06	3.63977776153521e-09	1.29827053446881e-06	1.75697065636402e-09	7.70536004868277e-06	1.34501753525841e-05	5.15097694728325e-06	8.68112289463188e-10	1.05434265534117e-09	1.60307980294685e-10	6.07545927284275e-11	3.23793767777898e-10	1.87118356910227e-10	1.1102234503234e-09	2.6730000504785e-07	5.06141754292519e-07	9.99413050382632e-08	7.29449851441184e-08	1.73496714070019e-11	7.59546363071503e-09	3.00994193567385e-08	4.79911887977331e-09	0.00820382786746359	1.22311111679894e-07	2.36208276890638e-08	0.000422096197714219	8.31637141823233e-12	6.98947496874041e-07	1.3551618475033e-07	3.7280285667938e-12	4.44761490388848e-07	3.61608026219342e-08	6.0384676021805e-08	2.10626500800584e-09	2.29417142571926e-12	1.00126212736423	1.72062856928945e-12	4.30157142322362e-13	0.000210354560704194	3.04941028469719e-09	8.6775324855381e-08	2.86771428214908e-13
"Rhadinopsylla_cedestis"	0.10098505459635	5.25685185085715e-10	1.59823453475496e-05	7.00900241695446e-07	6.36924173451833e-06	1.37650285543156e-10	2.10205957466783e-08	2.36504059126996e-10	4.63487980406275e-08	2.09149397893615e-09	1.13085474608963e-07	4.36073430936673e-10	7.23737321683001e-10	2.83112725943922e-10	1.00777528542503e-09	7.29629685068679e-08	1.51663001798898e-06	2.18436540284165e-07	0.00477660738026842	0.00283592632339652	0.00134516407451766	1.87380806227117e-05	5.47473935169957e-11	0.000359328108767452	7.32436446757526e-08	0.000262947957954774	0.000219533285188942	4.37642435931397e-06	2.99584416257915e-08	1.11840857003814e-11	2.23553913872784e-09	3.68179985388804e-08	2.24946376006056e-08	0.000126041169928734	6.12863610901351e-10	7.03606794086949e-10	5.65012141059844e-05	3.39083344428037e-11	3.64264757131529e-08	9.72787897179606e-11	2.39303051798943e-05	3.4769977911375e-05	1.72062856928945e-12	1.00002607748343	6.51937085838281e-06	2.86771428214908e-13	2.74509235031705e-13	4.66927304311613e-12	4.34624723892188e-06
"Rhadinopsylla_bivirgis"	0.10098505459635	5.25685185085715e-10	1.59823453475496e-05	7.00900241695446e-07	6.36924173451833e-06	1.37650285543156e-10	2.10205957466783e-08	2.36504059126996e-10	4.63487980406275e-08	2.09149397893615e-09	1.13085474608963e-07	4.36073430936673e-10	7.23737321683001e-10	2.83112725943922e-10	1.00777528542503e-09	7.29629685068679e-08	1.51663001798898e-06	2.18436540284165e-07	0.00477660738026842	0.00283592632339652	0.00134516407451766	1.87380806227117e-05	5.47473935169957e-11	0.000359328108767452	7.32436446757526e-08	0.000262947957954774	0.000219533285188942	4.37642435931397e-06	2.99584416257915e-08	1.11840857003814e-11	2.23553913872785e-09	3.68179985388804e-08	2.24946376006056e-08	0.000126041169928734	6.12863610901351e-10	7.03606794086949e-10	5.65012141059844e-05	3.39083344428037e-11	3.64264757131529e-08	9.72787897179606e-11	2.39303051798943e-05	3.4769977911375e-05	1.72062856928945e-12	2.60774834335313e-05	1.00000651937086	2.86771428214908e-13	2.74509235031705e-13	4.66927304311613e-12	4.34624723892188e-06
"Amphipsylla_dumalis"	6.66313413457339e-09	5.83962069519511e-06	1.2964876633328e-06	1.29215663201297e-06	2.57210243532049e-06	0.100970189138013	1.13387396046091e-09	1.2913845047792e-06	3.63977776153521e-09	1.29827053446881e-06	1.75697065636402e-09	7.70536004868277e-06	1.34501753525841e-05	5.15097694728325e-06	8.68112289463187e-10	1.05434265534117e-09	1.60307980294685e-10	6.07545927284275e-11	3.23793767777898e-10	1.87118356910227e-10	1.1102234503234e-09	2.6730000504785e-07	5.06141754292519e-07	9.99413050382632e-08	7.29449851441184e-08	1.73496714070019e-11	7.59546363071503e-09	3.00994193567385e-08	4.79911887977331e-09	0.00820382786746358	1.22311111679894e-07	2.36208276890638e-08	0.000422096197714219	8.31637141823233e-12	6.98947496874041e-07	1.3551618475033e-07	3.7280285667938e-12	4.44761490388848e-07	3.61608026219342e-08	6.0384676021805e-08	2.10626500800584e-09	2.29417142571926e-12	0.00126212736422517	1.72062856928945e-12	4.30157142322362e-13	1.0002103545607	3.04941028469719e-09	8.6775324855381e-08	2.86771428214908e-13
"Citellophilus_trispinus"	6.37822207596166e-09	0.10093540267378	7.46887389240128e-07	5.5860925177775e-06	1.45894749759218e-06	1.46371693665465e-06	1.04519653994788e-06	1.72673611752375e-06	1.14584085808734e-06	1.34223988960836e-05	4.97315264539909e-06	1.3724875758239e-05	1.50723337375959e-05	1.32908513141656e-05	8.27135252606418e-07	1.03535617237715e-09	2.06722544575357e-07	3.47367941816318e-11	1.14328995879729e-08	1.79117275858187e-10	4.50084402150515e-09	1.58028529325069e-07	0.00864413869007562	5.71420264287842e-08	3.77672234594421e-07	1.66078087194181e-11	4.34006828544703e-09	5.22318525217301e-07	1.36058919046906e-07	1.1892700110319e-07	2.02148778115903e-07	7.93014550535408e-05	0.000239198792141932	7.96076781591944e-12	0.000212189312020403	0.00073809875999533	3.56862005541216e-12	0.000132690909241365	3.47520450006041e-07	6.24297623073657e-07	1.2139893287799e-09	2.19607388025364e-12	1.82964617081831e-08	1.64705541019023e-12	4.11763852547557e-13	3.04941028469718e-09	1.00005270778208	9.72408628231994e-08	2.74509235031705e-13
