"Nephrosperma_vanhoutteanum"	"Pittosporum_senacia"	"Chrysobalanus_icaco"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Northea_hornei"	"Phoenicophorium_borsigianum"	"Ixora_pudica"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp3_M_PL_123"	"Nectarinia_dussumieri"	"Ornidia_obesa"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Megachile_seychellensis"	"Phelsuma_sp1_M_PL_123"	"Neophyllomyza_approximatonervis"	"Cratopus_aurostriatus"	"Unidentified_sp2_M_PL_123"	"Rhynchium_brunneum"	"Unidentified_sp5_M_PL_123"	"Polistes_olivaceus"	"Tricimba_seychellensis"	"Chalcidoma_disjunctum"	"Dichaetomyia_fasciculifera"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_123"	"Lampides_boeticus"	"Mabuya_sechellensis"	"Scaptodrosophila_sp1_M_PL_123"	"Unidentified_sp1_M_PL_123"	"Unidentified_sp4_M_PL_123"
"Lasioglossum_mahense"	0.0328315239279038	0.00739206763937438	0.00134051144602174	0.0218126065799158	0.0133447474084492	0.0181688702540323	4.01562195325003e-05	0.00607961753487122	0	0.00378973958883576	1.00354419743899	0.000741356991920409	0.000207942024721607	0.000164069807885239	5.61022985426215e-05	0.000379574170083614	0.000186840902760519	0.00016618388132939	0.000141532105360147	0.000143905751295861	0.000136158000375711	5.15581325392976e-06	0.000108603037394889	3.43720883595317e-06	7.06054278019437e-05	5.89529907565292e-05	3.53027139009719e-05	1.71860441797659e-06	9.12600943132639e-06	3.53027139009719e-05	9.12600943132639e-06	9.12600943132639e-06	0	5.89529907565292e-05	3.79976095929451e-05
"Unidentified_sp3_M_PL_123"	0.1005012257816	0.000112412011971114	8.08165972628703e-05	8.28953511728427e-05	6.59639567397674e-05	7.33850153129216e-05	3.56537815459145e-05	5.77485144953843e-05	0	0.00240224883452738	0.00293012525378066	1.00226938251765	2.72244421057054e-06	1.84426767443818e-06	1.45818256743863e-06	0.000434400769672198	0.000432957238003518	0.000217435000366895	0.000432548566947422	0.000324558430736887	7.25643502698129e-07	3.10833066395655e-07	0.000216492596563124	2.0722204426377e-07	0.000216131668347527	2.24041489656331e-07	0.000108065834173764	1.03611022131885e-07	1.38780261692733e-07	0.000108065834173764	1.38780261692733e-07	1.38780261692733e-07	0	2.24041489656332e-07	3.60928215596152e-07
"Nectarinia_dussumieri"	0.000140659617546144	0.0057219442120032	0.0168813598472596	5.60013663400599e-05	0.0111953031394628	0.0112004942243455	0.0557892495828474	2.50890202961988e-05	0	0.00429543294629174	0.000958843780660742	3.17618491233229e-06	1.00243942023233	0.000172717420330825	0.000388334255825049	4.138051031829e-05	3.59256308863194e-05	0.00115124583628605	0.000446918984265128	6.10547078612999e-07	1.44309674019128e-05	6.49283071048446e-05	4.59300178025747e-07	4.32855380698964e-05	3.02493801174504e-07	1.51355044162324e-07	1.51246900587252e-07	2.16427690349482e-05	7.06412865679408e-06	1.51246900587252e-07	7.06412865679408e-06	7.06412865679408e-06	0	1.51355044162324e-07	1.56806376851243e-07
"Ornidia_obesa"	0.000131936072094423	0.0695481378896282	0.0156435306085504	8.14288577486499e-05	0.0154763377387176	6.83263588456308e-05	4.13388193924546e-05	1.90646651236144e-05	0	0.00624072438026065	0.00104752261957499	2.97920162793859e-06	0.000239147197381142	1.00090390598542	0.000549809699258426	0.000132543776799027	0.000429876960122603	1.44318390463938e-06	8.98177531889844e-07	5.44754389585246e-07	0.000172163953246172	6.01674254175016e-05	4.02887645397694e-07	4.01116169450011e-05	2.83733488375104e-07	2.2007799391527e-07	1.41866744187552e-07	2.00558084725005e-05	8.58618986291706e-05	1.41866744187552e-07	8.58618986291706e-05	8.58618986291706e-05	0	2.2007799391527e-07	1.1915415702259e-07
"Hemipyrellia_germana"	0.000113009148976494	0.0419522945160527	0.0503055713429073	6.70383114870294e-05	8.53270789317916e-05	6.51893957096646e-05	0.00840790257811312	1.37686379229052e-05	0	0.00665586802376855	0.000388040898253132	2.55181949301761e-06	0.000582501383737574	0.000595627174196629	1.00067956232468	5.29602489804195e-05	0.000259450841819101	0.00016869085283878	6.77492814807178e-05	4.50599628877816e-07	0.000103948281636596	0.00019348296670349	3.29084414924597e-07	0.000128988644468993	2.43030427906439e-07	1.8118462564062e-07	1.2151521395322e-07	6.44943222344966e-05	5.17929561926576e-05	1.2151521395322e-07	5.17929561926576e-05	5.17929561926576e-05	0	1.8118462564062e-07	8.60539870181575e-08
"Rhiparida_seychellensis"	0.0367266105268313	0.00922192331010478	9.0062107403711e-05	8.33469664722125e-05	0.00917080338601878	7.52617402447779e-05	3.91447741176438e-05	0.0456029481989078	0	0.00249691648737571	0.00286405964699454	0.000829310560283287	6.771356233902e-05	0.000156642645307941	5.77748170695486e-05	1.0016214140891	0.000214889368775947	0.000365018472786009	0.000158277074437377	0.000403491363426501	2.32207051556974e-05	3.46392720783504e-07	0.000364000384365392	2.30928480522336e-07	7.89819581222179e-05	2.2526207154652e-07	3.94909790611089e-05	1.15464240261168e-07	1.13850905063022e-05	3.94909790611089e-05	1.13850905063022e-05	1.13850905063022e-05	0	2.2526207154652e-07	0.000285018426243174
"Megachile_seychellensis"	0.0447389145936969	0.0558024485121853	0.000173329560290623	8.0090598718587e-05	7.84968850821748e-05	6.64038679358239e-05	3.53981829200243e-05	3.50188092715663e-05	0	0.00445911332071713	0.00172308832545812	0.00101023355534154	7.18512617726388e-05	0.00062093338684376	0.000345934455758801	0.000262642561837268	1.00053688499783	9.73470628599846e-05	0.000192708624576035	0.000144537946892453	0.000138216745642113	6.66652154963935e-07	9.64315871142847e-05	4.44434769975957e-07	9.62127195563374e-05	2.16461077617803e-07	4.81063597781687e-05	2.22217384987978e-07	6.88919117434387e-05	4.81063597781687e-05	6.88919117434387e-05	6.88919117434387e-05	0	2.16461077617803e-07	2.18867557947289e-07
"Phelsuma_sp1_M_PL_123"	0.0224682833712458	0.000114904156901095	0.00013974813886214	5.5331116007436e-05	7.64247848134892e-05	0.0111990560051236	0.0557842166289188	0.0111721368082286	0	0.00274706627502571	0.00153258468337104	0.000507348334189421	0.00230249167257211	2.08459897336799e-06	0.000224921137118373	0.000446133688960678	9.73470628599846e-05	1.00126882612662	0.000542911510972192	0.00014230418850706	5.82801081210733e-07	5.37492841777464e-07	0.00011814474402185	3.58328561184976e-07	4.8318888970421e-05	1.49543556776854e-07	2.41594444852105e-05	1.79164280592488e-07	1.41856983828513e-07	2.41594444852105e-05	1.41856983828513e-07	1.41856983828513e-07	0	1.49543556776854e-07	6.98258550514289e-05
"Neophyllomyza_approximatonervis"	0.0670450278768504	0.000112950541654933	0.000113390843698336	6.29731191394869e-05	6.80509230977567e-05	7.84141024837936e-05	0.0334822750341116	4.70185690646931e-05	0	0.00254924430554753	0.00195786079081537	0.00151391998431598	0.00134075695279539	1.94605131909466e-06	0.000135498562961436	0.000290174636468524	0.000289062936864053	0.000814367266458289	1.00055622391157	0.000216568149530365	6.19285464900297e-07	4.36118629608985e-07	0.000144476721705795	2.90745753072656e-07	0.000144182855649141	1.70197619295911e-07	7.20914278245703e-05	1.45372876536328e-07	1.39445113154238e-07	7.20914278245703e-05	1.39445113154238e-07	1.39445113154238e-07	0	1.70197619295911e-07	2.93866056654332e-07
"Cratopus_aurostriatus"	0.0754598351463262	0.000105615862923546	7.18838037021044e-05	8.18595611935899e-05	7.01462045628493e-05	7.34405128672112e-05	3.67241948326041e-05	0.0251105957236928	0	0.0021221460000648	0.00298604433938911	0.00170393176136866	2.7474618537585e-06	1.77045176615205e-06	1.35179888663345e-06	0.00110960124942288	0.00032521038050802	0.000320184424140886	0.000324852224295548	1.00040036004633	7.03264023013144e-07	2.76476168085017e-07	0.000319220438641524	1.84317445390011e-07	0.000162279215368444	2.21242057279973e-07	8.11396076842218e-05	9.21587226950057e-08	1.30389954226599e-07	8.11396076842218e-05	1.30389954226599e-07	1.30389954226599e-07	0	2.21242057279973e-07	0.00015694122327308
"Unidentified_sp2_M_PL_123"	0.000168712114377315	0.0502624495391131	0.000192551888152948	0.0501490670112486	9.64688314176891e-05	8.9996015601518e-05	2.54105868315397e-05	2.54450233583277e-05	0	0.00510251500062469	0.00282527850779601	3.80962838916518e-06	6.49393533086076e-05	0.000559532848050058	0.00031184484490979	6.38569391781679e-05	0.000310987677694754	1.31130243272415e-06	9.28928197350447e-07	7.03264023013144e-07	1.00039518085158	7.40584185203647e-07	5.21853147338613e-07	4.93722790135764e-07	3.62821751349065e-07	0.000135538018949321	1.81410875674532e-07	2.46861395067882e-07	6.20524068384112e-05	1.81410875674532e-07	6.20524068384112e-05	6.20524068384112e-05	0	0.000135538018949321	1.59031395989548e-07
"Rhynchium_brunneum"	9.63582505826531e-05	0.000256853004971011	0.100375269520792	6.53495164992774e-05	8.48473254312101e-05	6.49509535866182e-05	5.72241463363036e-05	9.24829190149878e-06	0	0.00775069274821502	0.000142644166692057	2.17583146476959e-06	0.000389569842629067	0.000260725510142507	0.000773931866813959	1.27010664287285e-06	1.9999564648918e-06	1.61247852533239e-06	8.72237259217969e-07	3.68634890780022e-07	9.87445580271529e-07	1.00038605872893	2.65023868648138e-07	0.00025737248595075	2.0722204426377e-07	1.76620314862912e-07	1.03611022131885e-07	0.000128686242975375	3.17102475272853e-07	1.03611022131885e-07	3.17102475272853e-07	3.17102475272853e-07	0	1.76620314862912e-07	5.78018243843674e-08
"Unidentified_sp5_M_PL_123"	0.0671127049345683	0.000103350479907689	6.89062058485157e-05	8.15142978671724e-05	7.15402871705432e-05	7.34590120519744e-05	3.70809992615007e-05	0.0334615447934253	0	0.00202877838857727	0.00300468403459192	0.00151544817594186	2.75580106815448e-06	1.74584646339001e-06	1.31633765969839e-06	0.00133466807600644	0.000289294761342854	0.00035443423206555	0.00028895344341159	0.000425627251522032	6.95804196451484e-07	2.65023868648138e-07	1.00035346305267	1.76682579098758e-07	0.000144328397708749	2.2030891315452e-07	7.21641988543745e-05	8.83412895493792e-08	1.27593185071222e-07	7.21641988543745e-05	1.27593185071222e-07	1.27593185071222e-07	0	2.2030891315452e-07	0.000209134654958908
"Polistes_olivaceus"	9.63582505826531e-05	0.000256853004971011	0.100375269520792	6.53495164992774e-05	8.48473254312101e-05	6.49509535866182e-05	5.72241463363036e-05	9.24829190149878e-06	0	0.00775069274821502	0.000142644166692057	2.17583146476959e-06	0.000389569842629067	0.000260725510142507	0.000773931866813959	1.27010664287285e-06	1.9999564648918e-06	1.61247852533239e-06	8.72237259217969e-07	3.68634890780023e-07	9.87445580271529e-07	0.000386058728926125	2.65023868648138e-07	1.00025737248595	2.0722204426377e-07	1.76620314862912e-07	1.03611022131885e-07	0.000128686242975375	3.17102475272852e-07	1.03611022131885e-07	3.17102475272853e-07	3.17102475272853e-07	0	1.76620314862912e-07	5.78018243843674e-08
"Tricimba_seychellensis"	0.1005012257816	0.000112412011971114	8.08165972628704e-05	8.28953511728426e-05	6.59639567397674e-05	7.33850153129216e-05	3.56537815459146e-05	5.77485144953843e-05	0	0.00240224883452738	0.00293012525378066	0.00226938251764904	2.72244421057054e-06	1.84426767443818e-06	1.45818256743863e-06	0.000434400769672198	0.000432957238003518	0.000217435000366895	0.000432548566947422	0.000324558430736887	7.25643502698129e-07	3.10833066395655e-07	0.000216492596563123	2.0722204426377e-07	1.00021613166835	2.24041489656331e-07	0.000108065834173764	1.03611022131885e-07	1.38780261692733e-07	0.000108065834173764	1.38780261692733e-07	1.38780261692733e-07	0	2.24041489656331e-07	3.60928215596152e-07
"Chalcidoma_disjunctum"	0.000208358585380388	0.000170421365869454	0.000137763845593071	0.100220287225742	0.000104414435079278	0.00011917308116889	1.56274696437672e-05	3.40550016241436e-05	0	0.00410042509158046	0.00489309823279192	4.70487128278296e-06	2.72439079492184e-06	2.86101392089851e-06	2.17421550768744e-06	2.47788278701173e-06	1.94814969856023e-06	1.34589201099169e-06	1.02118571577546e-06	8.84968229119891e-07	0.000542152075797282	5.29860944588735e-07	6.6092673946356e-07	3.53240629725823e-07	4.48082979312663e-07	1.00027086564115	2.24041489656331e-07	1.76620314862912e-07	2.1039674798698e-07	2.24041489656332e-07	2.1039674798698e-07	2.1039674798698e-07	0	0.000270865641150654	2.12843760150897e-07
"Dichaetomyia_fasciculifera"	0.1005012257816	0.000112412011971114	8.08165972628704e-05	8.28953511728426e-05	6.59639567397674e-05	7.33850153129216e-05	3.56537815459146e-05	5.77485144953843e-05	0	0.00240224883452738	0.00293012525378066	0.00226938251764904	2.72244421057054e-06	1.84426767443818e-06	1.45818256743863e-06	0.000434400769672198	0.000432957238003518	0.000217435000366895	0.000432548566947422	0.000324558430736887	7.25643502698129e-07	3.10833066395655e-07	0.000216492596563123	2.0722204426377e-07	0.000216131668347527	2.24041489656331e-07	1.00010806583417	1.03611022131885e-07	1.38780261692733e-07	0.000108065834173764	1.38780261692733e-07	1.38780261692733e-07	0	2.24041489656331e-07	3.60928215596152e-07
"Eagris_sabadius"	9.63582505826531e-05	0.000256853004971011	0.100375269520792	6.53495164992774e-05	8.48473254312101e-05	6.49509535866182e-05	5.72241463363036e-05	9.24829190149878e-06	0	0.00775069274821502	0.000142644166692057	2.17583146476959e-06	0.000389569842629067	0.000260725510142507	0.000773931866813959	1.27010664287285e-06	1.9999564648918e-06	1.61247852533239e-06	8.72237259217969e-07	3.68634890780023e-07	9.87445580271529e-07	0.000386058728926125	2.65023868648138e-07	0.00025737248595075	2.0722204426377e-07	1.76620314862912e-07	1.03611022131885e-07	1.00012868624298	3.17102475272853e-07	1.03611022131885e-07	3.17102475272853e-07	3.17102475272853e-07	0	1.76620314862912e-07	5.78018243843674e-08
"Eristalinus_vicarians"	0.000129065643374242	0.100354477712357	0.000247339930712825	7.78467967551826e-05	8.85232277561007e-05	6.08189500341457e-05	3.51937040193121e-05	1.68350450925118e-05	0	0.00610460490966892	0.000757458782800091	2.91438549554739e-06	0.000127154315822293	0.00111620468217922	0.000621515474311891	0.000125235995569324	0.000620027205690948	1.27671285445661e-06	8.36670678925429e-07	5.21559816906398e-07	0.000248209627353645	9.51307425818558e-07	3.82779555213665e-07	6.34204950545705e-07	2.77560523385466e-07	2.1039674798698e-07	1.38780261692733e-07	3.17102475272853e-07	1.00012389441693	1.38780261692733e-07	0.000123894416928835	0.000123894416928835	0	2.1039674798698e-07	1.05219031828199e-07
"Hemipyrellia_sp1_M_PL_123"	0.1005012257816	0.000112412011971114	8.08165972628704e-05	8.28953511728427e-05	6.59639567397674e-05	7.33850153129216e-05	3.56537815459146e-05	5.77485144953843e-05	0	0.00240224883452738	0.00293012525378066	0.00226938251764904	2.72244421057054e-06	1.84426767443818e-06	1.45818256743863e-06	0.000434400769672198	0.000432957238003518	0.000217435000366895	0.000432548566947422	0.000324558430736887	7.25643502698129e-07	3.10833066395655e-07	0.000216492596563123	2.0722204426377e-07	0.000216131668347527	2.24041489656331e-07	0.000108065834173764	1.03611022131885e-07	1.38780261692733e-07	1.00010806583417	1.38780261692733e-07	1.38780261692733e-07	0	2.24041489656331e-07	3.60928215596152e-07
"Lampides_boeticus"	0.000129065643374242	0.100354477712357	0.000247339930712825	7.78467967551826e-05	8.85232277561007e-05	6.08189500341457e-05	3.51937040193121e-05	1.68350450925118e-05	0	0.00610460490966892	0.000757458782800091	2.91438549554739e-06	0.000127154315822293	0.00111620468217922	0.000621515474311892	0.000125235995569324	0.000620027205690948	1.27671285445661e-06	8.36670678925429e-07	5.21559816906398e-07	0.000248209627353645	9.51307425818558e-07	3.82779555213665e-07	6.34204950545705e-07	2.77560523385466e-07	2.1039674798698e-07	1.38780261692733e-07	3.17102475272852e-07	0.000123894416928835	1.38780261692733e-07	1.00012389441693	0.000123894416928835	0	2.1039674798698e-07	1.05219031828199e-07
"Mabuya_sechellensis"	0.000129065643374242	0.100354477712357	0.000247339930712825	7.78467967551826e-05	8.85232277561007e-05	6.08189500341457e-05	3.51937040193121e-05	1.68350450925118e-05	0	0.00610460490966892	0.000757458782800091	2.91438549554739e-06	0.000127154315822293	0.00111620468217922	0.000621515474311891	0.000125235995569324	0.000620027205690948	1.27671285445661e-06	8.36670678925429e-07	5.21559816906398e-07	0.000248209627353645	9.51307425818558e-07	3.82779555213665e-07	6.34204950545705e-07	2.77560523385466e-07	2.1039674798698e-07	1.38780261692733e-07	3.17102475272853e-07	0.000123894416928835	1.38780261692733e-07	0.000123894416928835	1.00012389441693	0	2.1039674798698e-07	1.05219031828199e-07
"Scaptodrosophila_sp1_M_PL_123"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0
"Unidentified_sp1_M_PL_123"	0.000208358585380388	0.000170421365869454	0.000137763845593071	0.100220287225742	0.000104414435079278	0.00011917308116889	1.56274696437672e-05	3.40550016241436e-05	0	0.00410042509158046	0.00489309823279192	4.70487128278296e-06	2.72439079492184e-06	2.86101392089851e-06	2.17421550768744e-06	2.47788278701173e-06	1.94814969856023e-06	1.34589201099168e-06	1.02118571577546e-06	8.84968229119892e-07	0.000542152075797282	5.29860944588735e-07	6.6092673946356e-07	3.53240629725823e-07	4.48082979312663e-07	0.000270865641150654	2.24041489656331e-07	1.76620314862912e-07	2.1039674798698e-07	2.24041489656331e-07	2.1039674798698e-07	2.1039674798698e-07	0	1.00027086564115	2.12843760150897e-07
"Unidentified_sp4_M_PL_123"	0.000335663240504421	8.5227415780841e-05	4.50854230198066e-05	7.8752191255832e-05	8.2692948032095e-05	7.360700553008e-05	3.9935434692673e-05	0.100269137351285	0	0.00128183749667706	0.00315380159621444	7.57949252751919e-06	2.82251478332237e-06	1.54900404129367e-06	1.03264784421789e-06	0.00313520268867491	1.9698080215256e-06	0.00062843269546286	1.76319633992599e-06	0.000627764893092322	6.36125583958192e-07	1.73405473153102e-07	0.000627403964876726	1.15603648768735e-07	7.21856431192304e-07	2.12843760150897e-07	3.60928215596152e-07	5.78018243843674e-08	1.05219031828199e-07	3.60928215596152e-07	1.05219031828199e-07	1.05219031828199e-07	0	2.12843760150897e-07	1.00062668210845
