"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Dracaena_reflexa"	"Paragenipa_wrightii"	"Northea_hornei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_120"	"Unidentified_sp2_M_PL_120"	"Unidentified_sp4_M_PL_120"	"Neophyllomyza_approximatonervis"	"Xylocopa_caffra"	"Dichaetomyia_fasciculifera"	"Ornidia_obesa"	"Lygistorrhina_sp1_M_PL_120"	"Eagris_sabadius"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_120"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Scaptodrosophila_sp1_M_PL_120"	"Unidentified_sp1_M_PL_120"
"Northea_hornei"	0.00168525867378823	0.00168448373040673	5.6994315231809e-06	7.70642199471216e-06	2.83223985012319e-06	5.8755875351625e-06	0.00335835766814537	8.86876351590043e-07	1.42709087237154e-06	0.000838679034970207	1.00250980334557	0.000100578181605269	0.000187012780145945	0.000224122638415126	0.100392133822897	2.54467355376778e-05	4.89043663666469e-05	7.41759862934192e-08	1.92660549867804e-07	6.4070363892862e-06	1.35796930500443e-07	1.6301455455549e-05	6.42201832892679e-08	4.62712908952499e-08	1.77375270318009e-08	5.43381848518299e-06	3.17973334677024e-06	2.03551125827889e-08	2.03551125827889e-08	8.86876351590043e-09
"Apis_mellifera"	0.0265185615058694	0.00761625642313821	0.0189092734511599	0.0101209397726663	0.0213787402926792	0.0138528466471621	2.7159841630072e-05	0.00253364550435613	2.24742718031066e-05	2.64316178264495e-05	3.77168181019758e-06	1.00531273482202	0.00226569515007452	0.000414954985308911	0.000150867272407903	0.000425616628717061	0.000221117121962077	7.67585075241209e-05	0.000253023494316657	0.000100819185811812	0.000286632582041911	7.37057073206924e-05	8.43411647722192e-05	0.000149064283849506	5.06729100871227e-05	2.45685691068975e-05	5.00350217091875e-05	6.75331194684283e-05	6.75331194684283e-05	2.53364550435613e-05
"Lasioglossum_mahense"	0.0354867433982964	0.0187015168389158	0.020527687977311	0.00376819988744872	0.0037912583628074	4.86913877030862e-05	1.73096822657662e-05	0.00189151201476614	0.00560873446206631	0.0111580573996235	1.03895988969969e-05	0.00335658540751781	1.00391347799921	6.48165700581921e-05	0.000415583955879878	0.000554564077103078	0.000542947263065297	0.000243703175845195	9.4204997186218e-05	0.000320870054641065	1.65600926473653e-05	0.000180982421021765	3.14016657287393e-05	3.46571246784067e-05	3.78302402953227e-05	6.03274736739218e-05	6.69561196194271e-05	7.33131713475391e-05	7.33131713475391e-05	1.89151201476614e-05
"Nectarinia_dussumieri"	9.63559416605844e-05	5.10162617002214e-05	4.62817720771184e-05	0.0269134699407837	5.35128037077094e-05	0.0201530999444533	0.053626662656447	6.01094112829381e-06	1.33204843005441e-06	1.75341720300027e-05	4.48245276830252e-05	0.00221309325498086	0.000233339652209491	1.00437931161631	0.00179298110732101	1.51453871936723e-06	1.48111727516772e-06	2.24729848183962e-07	0.000672836748519592	4.0800894135622e-07	0.000467782398282834	4.93705758389239e-07	0.000224278916173197	0.000112407022105137	1.20218822565876e-07	1.64568586129746e-07	1.81803663510537e-07	1.65292043132566e-07	1.65292043132566e-07	6.01094112829382e-08
"Phelsuma_sp1_M_PL_120"	0.0168525867378823	0.0168448373040673	5.6994315231809e-05	7.70642199471216e-05	2.83223985012319e-05	5.8755875351625e-05	0.0335835766814537	8.86876351590043e-06	1.42709087237154e-05	0.00838679034970207	0.0250980334557243	0.00100578181605269	0.00187012780145945	0.00224122638415126	1.00392133822897	0.000254467355376778	0.000489043663666469	7.41759862934192e-07	1.92660549867804e-06	6.4070363892862e-05	1.35796930500443e-06	0.00016301455455549	6.42201832892679e-07	4.62712908952499e-07	1.77375270318009e-07	5.43381848518299e-05	3.17973334677024e-05	2.03551125827889e-07	2.03551125827889e-07	8.86876351590043e-08
"Unidentified_sp2_M_PL_120"	0.08927104799546	9.60502943802641e-05	0.000138815312448937	5.04536914572453e-05	9.27515973339004e-05	5.21550903751738e-05	1.14442859029117e-05	0.0111934100426038	5.56921014262604e-05	3.97983535332805e-05	8.48224517922594e-06	0.00378325892192943	0.00332738446261847	2.52423119894539e-06	0.000339289807169038	1.00145942161734	2.78855693362057e-06	0.00033765870465899	1.26134228643113e-06	0.000338728282609026	1.13060766220237e-06	9.29518977873524e-07	4.20447428810378e-07	6.73981701074691e-07	0.000223868200852077	3.09839659291175e-07	0.000168435939614075	4.95768973031919e-07	4.95768973031919e-07	0.000111934100426038
"Unidentified_sp4_M_PL_120"	0.000177416254128262	0.10050741897685	0.00010328685102382	3.19280097020989e-05	5.38521769294304e-05	2.71206690996782e-05	2.18669288096357e-05	1.10575739231714e-05	1.8221811489773e-05	4.16303026895361e-05	1.6301455455549e-05	0.0019654855285518	0.00325768357839178	2.46852879194619e-06	0.000652058218221958	2.78855693362057e-06	1.00291795732513	9.39120934020907e-07	7.98200242552472e-07	1.27688901492298e-06	6.11633416694243e-07	0.000972652441711452	2.66066747517491e-07	4.02294258405897e-07	2.21151478463427e-07	0.000324217480570484	3.34747649298607e-07	3.68881610799357e-07	3.68881610799357e-07	1.10575739231714e-07
"Neophyllomyza_approximatonervis"	0.000216186856126583	4.85212482577468e-05	6.39141954493988e-05	1.84538634627237e-05	2.98829982978032e-05	1.41080688148498e-05	7.94146372868077e-08	0.0503224859160159	0.0502720486807966	2.43826802489017e-05	3.70879931467096e-08	0.00102344676698828	0.00219332858260675	5.61824620459904e-07	1.48351972586838e-06	0.000506488056988485	1.40868140103136e-06	1.00318540953351	4.61346586568093e-07	0.00167655075548364	3.25857018023404e-07	4.69560467010453e-07	1.53782195522698e-07	2.26306089250365e-07	0.00100644971832032	1.56520155670151e-07	4.07899728540723e-07	2.28264983747853e-07	2.28264983747853e-07	0.000503224859160159
"Xylocopa_caffra"	0.000118668866875394	4.12403458652111e-05	8.05843499799567e-05	0.100448022329787	9.57807731412513e-05	0.000111567147429769	8.98400068358575e-05	1.00785250395464e-05	4.76972506145098e-06	9.45260981026643e-06	9.6330274933902e-08	0.00337364659088877	0.000847844974675962	0.00168209187129898	3.85321099735608e-06	1.8920134296467e-06	1.19730036382871e-06	4.61346586568093e-07	1.00251120055824	6.06797880194508e-07	0.000420502258387581	3.99100121276236e-07	0.000837066852748228	0.00041901233023982	2.01570500790929e-07	1.33033373758745e-07	2.23903522406404e-07	2.87801249928417e-07	2.87801249928417e-07	1.00785250395465e-07
"Dichaetomyia_fasciculifera"	0.0403150585547643	7.91671189252248e-05	0.00010090924579729	2.91262982493364e-05	4.71311761344942e-05	2.22432429695662e-05	5.19091054204596e-06	0.00011817229639568	0.0602494721306548	3.9785813834785e-05	3.84422183357172e-06	0.00161310697298899	0.0034653965901235	1.22402682406866e-06	0.000153768873342869	0.000609710908696248	2.29840022686137e-06	0.00201186090658036	7.2815745623341e-07	1.00216044803412	5.13887393148893e-07	7.66133408953789e-07	2.42719152077803e-07	3.57015456711373e-07	2.36344592791359e-06	2.55377802984596e-07	7.60661482165363e-05	3.60390163561751e-07	3.60390163561751e-07	1.18172296395679e-06
"Ornidia_obesa"	0.00015869780692929	4.74015897938038e-05	0.000112121330408319	0.0252301355032548	0.000127935114008527	0.0752213497260326	9.36922765870672e-05	1.48428644796254e-05	1.30498777939032e-06	2.51796312972991e-06	1.01847697875332e-07	0.00573265164083822	0.000223561250739432	0.00175418399356063	4.07390791501328e-06	2.54386723995534e-06	1.37617518756205e-06	4.88785527035106e-07	0.000630753387581371	6.42359241436116e-07	1.001432561148	4.58725062520682e-07	0.00021025112919379	0.000105765240166938	2.96857289592508e-07	1.52908354173561e-07	2.99429824394886e-07	4.00433322886855e-07	4.00433322886855e-07	1.48428644796254e-07
"Lygistorrhina_sp1_M_PL_120"	0.000177416254128262	0.10050741897685	0.00010328685102382	3.19280097020989e-05	5.38521769294304e-05	2.71206690996782e-05	2.18669288096357e-05	1.10575739231714e-05	1.8221811489773e-05	4.16303026895361e-05	1.6301455455549e-05	0.0019654855285518	0.00325768357839178	2.4685287919462e-06	0.000652058218221958	2.78855693362057e-06	0.00291795732513436	9.39120934020906e-07	7.98200242552472e-07	1.27688901492298e-06	6.11633416694243e-07	1.00097265244171	2.66066747517491e-07	4.02294258405897e-07	2.21151478463427e-07	0.000324217480570484	3.34747649298607e-07	3.68881610799357e-07	3.68881610799357e-07	1.10575739231714e-07
"Eagris_sabadius"	0.000118668866875394	4.12403458652111e-05	8.05843499799567e-05	0.100448022329787	9.57807731412513e-05	0.000111567147429769	8.98400068358575e-05	1.00785250395464e-05	4.76972506145098e-06	9.45260981026644e-06	9.63302749339019e-08	0.00337364659088877	0.000847844974675962	0.00168209187129898	3.85321099735608e-06	1.8920134296467e-06	1.19730036382871e-06	4.61346586568093e-07	0.00251120055824469	6.06797880194508e-07	0.000420502258387581	3.99100121276236e-07	1.00083706685275	0.00041901233023982	2.01570500790929e-07	1.33033373758745e-07	2.23903522406404e-07	2.87801249928417e-07	2.87801249928417e-07	1.00785250395464e-07
"Hemipyrellia_germana"	0.000189829148823996	6.23556100529141e-05	0.000130953169438423	0.0502814796287784	0.0501531839579854	0.000114711195458039	4.50553514238454e-05	1.67572012209751e-05	5.28606693365526e-06	1.04202730489696e-05	6.94069363428749e-08	0.00596257135398022	0.00093574236631698	0.000843052665788529	2.776277453715e-06	3.03291765483611e-06	1.81032416282654e-06	6.78918267751095e-07	0.00125703699071946	8.92538641778431e-07	0.000211530480333876	6.03441387608846e-07	0.00041901233023982	1.00046027208491	3.35144024419502e-07	2.01147129202948e-07	3.58168205328295e-07	4.67689890851511e-07	4.67689890851511e-07	1.67572012209751e-07
"Unidentified_sp3_M_PL_120"	0.000178980416222543	3.42784791618312e-05	5.88533528369387e-05	2.41884600949115e-05	4.68717548048075e-05	2.79326619647412e-05	8.35625830899522e-08	0.100470531264608	0.000156996510681533	1.13579408521127e-05	2.66062905477013e-08	0.00202691640348491	0.00102141648797371	9.01641169244072e-07	1.06425162190805e-06	0.00100740690383434	9.95181653085422e-07	0.00301934915496096	6.04711502372787e-07	5.90861481978398e-06	5.93714579185015e-07	3.31727217695141e-07	2.01570500790929e-07	3.35144024419502e-07	1.00200941062529	1.10575739231714e-07	3.37698898533099e-07	2.1019054584621e-07	2.1019054584621e-07	0.00100470531264608
"Cratopus_aurostriatus"	0.000177416254128262	0.10050741897685	0.00010328685102382	3.19280097020989e-05	5.38521769294304e-05	2.71206690996782e-05	2.18669288096357e-05	1.10575739231714e-05	1.8221811489773e-05	4.16303026895361e-05	1.6301455455549e-05	0.0019654855285518	0.00325768357839178	2.4685287919462e-06	0.000652058218221958	2.78855693362057e-06	0.00291795732513436	9.39120934020906e-07	7.98200242552472e-07	1.27688901492298e-06	6.11633416694243e-07	0.000972652441711452	2.66066747517491e-07	4.02294258405897e-07	2.21151478463427e-07	1.00032421748057	3.34747649298607e-07	3.68881610799357e-07	3.68881610799357e-07	1.10575739231714e-07
"Megachile_seychellensis"	0.100407556442865	0.000103771771282568	0.000148810557400437	5.37368453775371e-05	9.8486577650037e-05	5.51828939264779e-05	1.28643763178894e-05	3.37698898533099e-05	4.30290502693512e-05	4.33534051184265e-05	9.53920004031072e-06	0.004002801736735	0.00361563045944906	2.72705495265805e-06	0.000381568001612429	0.00151592345652668	3.01272884368747e-06	2.44739837124434e-06	1.34342113443843e-06	0.000380330741082682	1.19771929757954e-06	1.00424294789582e-06	4.47807044812809e-07	7.1633641065659e-07	6.75397797066198e-07	3.34747649298607e-07	1.0001894482197	5.31466276430132e-07	5.31466276430132e-07	3.37698898533099e-07
"Rhynchium_brunneum"	0.00028167712650797	0.000114353299347801	0.100253553849006	6.907229998282e-05	0.000129515706354921	7.44561490250769e-05	2.13654084837208e-07	2.1019054584621e-05	2.21705479484546e-05	4.40082579211063e-05	6.10653377483668e-08	0.00540264955747426	0.00395891125276711	2.47938064698849e-06	2.44261350993467e-06	4.46192075728727e-06	3.31993449719422e-06	1.36958990248712e-06	1.7268074995705e-06	1.80195081780875e-06	1.60173329154742e-06	1.10664483239807e-06	5.75602499856834e-07	9.35379781703022e-07	4.2038109169242e-07	3.68881610799357e-07	5.31466276430132e-07	1.0003580484066	0.000358048406603592	2.1019054584621e-07
"Scaptodrosophila_sp1_M_PL_120"	0.00028167712650797	0.000114353299347801	0.100253553849006	6.907229998282e-05	0.000129515706354921	7.44561490250769e-05	2.13654084837208e-07	2.1019054584621e-05	2.21705479484546e-05	4.40082579211063e-05	6.10653377483668e-08	0.00540264955747426	0.00395891125276711	2.47938064698849e-06	2.44261350993467e-06	4.46192075728727e-06	3.31993449719422e-06	1.36958990248712e-06	1.7268074995705e-06	1.80195081780875e-06	1.60173329154742e-06	1.10664483239807e-06	5.75602499856834e-07	9.35379781703022e-07	4.2038109169242e-07	3.68881610799357e-07	5.31466276430132e-07	0.000358048406603592	1.0003580484066	2.1019054584621e-07
"Unidentified_sp1_M_PL_120"	0.000178980416222543	3.42784791618312e-05	5.88533528369387e-05	2.41884600949115e-05	4.68717548048075e-05	2.79326619647412e-05	8.35625830899522e-08	0.100470531264608	0.000156996510681533	1.13579408521127e-05	2.66062905477013e-08	0.00202691640348491	0.00102141648797372	9.01641169244072e-07	1.06425162190805e-06	0.00100740690383434	9.95181653085422e-07	0.00301934915496096	6.04711502372787e-07	5.90861481978398e-06	5.93714579185015e-07	3.31727217695141e-07	2.01570500790929e-07	3.35144024419502e-07	0.00200941062529216	1.10575739231714e-07	3.37698898533099e-07	2.1019054584621e-07	2.1019054584621e-07	1.00100470531265
