"Stillingia_lineata"	"Labourdonnaisia_callophylloides"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_081"	"Ochna_mauritiana"	"Croton_grangeroides"	"Syzygium_coriaceum"	"Grangeria_borbonica"	"Phyllanthus_phillyreifolius"	"Croton_fothergillifolius"	"Euodia_chapelieri"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Chaetocnema_sp1_M_PL_081"	"Apis_mellifera"	"Musca_domestica"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_081"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_081"	"Stomorhina_lunata"	"Dysauxes_florida"	"Phorinia_sp1_M_PL_081"	"Allograpta_nasuta"	"Villa_unifasciata"	"Ahasverus_advena"	"Episyrphus_sp1_M_PL_081"	"Pachycerina_crinicornis"	"Syritta_nigrofemorata"	"Cheloninae_sp1_M_PL_081"	"Fannia_pusio"	"Lecithoceridae_sp1_M_PL_081"	"Mauritiborium_undulatus"	"Melanostoma_annulipes"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_081"	"Nacoleia_sp2_M_PL_081"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_081"	"Thysanoplusia_orichalcea"
"Euodia_chapelieri"	0.00300035545016971	1.61632569047466e-06	3.93658276003821e-06	0.000128697656668425	0.00174204312416631	0.00211306657775705	0.0013684420853374	0.000499235487692727	1.43414212567212e-06	0.000496741738946255	1.00049674173895	0.000248370869473127	3.28321276658741e-07	0.100590202136616	2.45235622003052e-05	0.000115958837413683	5.90978297985733e-05	3.57980139980603e-05	1.5513123296474e-05	1.36266326309015e-07	2.28415013268986e-05	2.63808221063527e-05	1.92330477574981e-05	1.50359228766189e-05	1.53108158355747e-05	1.08134409010788e-05	9.89981974372498e-07	1.14207100913531e-05	7.69321910299926e-06	1.5934912507468e-08	3.84660955149963e-06	4.94990987186249e-07	3.84660955149963e-06	7.57410053985351e-06	1.51407029232239e-08	3.84660955149963e-06	3.12022179807955e-06	3.84660955149963e-06	3.84660955149963e-06	4.94990987186249e-07	3.84660955149963e-06	1.51407029232239e-08	3.84660955149963e-06	4.94990987186249e-07
"Cordemoya_integrifolia"	0.00300035545016971	1.61632569047466e-06	3.93658276003821e-06	0.000128697656668425	0.00174204312416631	0.00211306657775705	0.0013684420853374	0.000499235487692727	1.43414212567212e-06	0.000496741738946255	0.000496741738946255	1.00024837086947	3.28321276658741e-07	0.100590202136616	2.45235622003052e-05	0.000115958837413683	5.90978297985733e-05	3.57980139980603e-05	1.5513123296474e-05	1.36266326309015e-07	2.28415013268986e-05	2.63808221063527e-05	1.92330477574981e-05	1.50359228766189e-05	1.53108158355747e-05	1.08134409010788e-05	9.89981974372498e-07	1.14207100913531e-05	7.69321910299926e-06	1.5934912507468e-08	3.84660955149963e-06	4.94990987186249e-07	3.84660955149963e-06	7.57410053985351e-06	1.51407029232239e-08	3.84660955149963e-06	3.12022179807955e-06	3.84660955149963e-06	3.84660955149963e-06	4.94990987186249e-07	3.84660955149963e-06	1.51407029232239e-08	3.84660955149963e-06	4.94990987186249e-07
"Smilax_anceps"	0.00727212795726956	2.15476225762708e-06	3.74192258413129e-06	0.00167994292765289	0.000564269450004269	6.78045021482723e-06	6.93999559409548e-06	2.91880183645316e-06	2.19114648329181e-06	1.31328510663496e-06	1.31328510663496e-06	6.56642553317481e-07	1.00055665947435	0.00026594023409358	3.269294459848e-05	0.000161186252288716	0.100198705382348	7.60583104093811e-05	3.74777783976286e-05	1.29528089450698e-07	5.03159846031445e-06	1.25406811323928e-07	4.6616204854292e-05	1.82561478696485e-05	1.86994294827341e-05	1.86647244531947e-05	1.29226379050222e-05	1.17765864056596e-05	1.86464819417168e-05	2.43460720365756e-08	9.32324097085841e-06	6.4613189525111e-06	9.32324097085841e-06	2.45334543480117e-06	1.43920099389665e-08	9.3232409708584e-06	1.82425114778322e-08	9.3232409708584e-06	9.3232409708584e-06	6.4613189525111e-06	9.32324097085841e-06	1.43920099389665e-08	9.32324097085841e-06	6.4613189525111e-06
"Chaetocnema_sp1_M_PL_081"	0.0300035545016971	1.61632569047466e-05	3.93658276003821e-05	0.00128697656668425	0.0174204312416631	0.0211306657775705	0.013684420853374	0.00499235487692727	1.43414212567212e-05	0.00496741738946255	0.00496741738946255	0.00248370869473127	3.28321276658741e-06	1.00590202136616	0.000245235622003052	0.00115958837413683	0.000590978297985733	0.000357980139980603	0.00015513123296474	1.36266326309015e-06	0.000228415013268986	0.000263808221063527	0.000192330477574981	0.000150359228766189	0.000153108158355747	0.000108134409010788	9.89981974372498e-06	0.000114207100913531	7.69321910299926e-05	1.5934912507468e-07	3.84660955149963e-05	4.94990987186249e-06	3.84660955149963e-05	7.57410053985351e-05	1.51407029232239e-07	3.84660955149963e-05	3.12022179807955e-05	3.84660955149963e-05	3.84660955149963e-05	4.94990987186249e-06	3.84660955149963e-05	1.51407029232239e-07	3.84660955149963e-05	4.94990987186249e-06
"Apis_mellifera"	4.24738089705147e-05	0.0664129681869169	0.00691270117125945	0.0115148152735357	2.26347938877945e-05	1.8312138349119e-05	1.62747967950078e-05	0.0160579897045678	5.61457748693982e-06	2.22941474548229e-06	2.22941474548229e-06	1.11470737274115e-06	7.43021468147272e-07	0.000451456485960164	1.00764503456012	0.000107819020087958	0.000133743864266509	0.000487542916942839	2.7241815962224e-05	0.000239285809774365	0.000159811113015337	0.000200961656819008	2.72268006221248e-07	0.000144803052454191	2.67866349373903e-05	0.000100471342856037	8.85755021041204e-05	1.52865748582487e-07	1.08907202488499e-07	6.23841942993313e-08	5.44536012442496e-08	4.42877510520602e-05	5.44536012442496e-08	9.8412147338237e-08	2.65873121971517e-05	5.44536012442496e-08	0.000100362435653549	5.44536012442496e-08	5.44536012442496e-08	4.42877510520602e-05	5.44536012442496e-08	2.65873121971517e-05	5.44536012442496e-08	4.42877510520602e-05
"Musca_domestica"	0.0634214033787736	1.15805614168548e-05	0.014946804658576	3.83902136606584e-05	0.00379768536235948	0.00749727606279135	0.0111933846843804	3.07567912177796e-05	2.39017181684301e-05	1.71790870242493e-05	1.71790870242493e-05	8.58954351212466e-06	5.96986119587839e-06	0.00347876512241049	0.000175705069772969	1.00188668291266	0.00107457501525811	0.00015901849326178	0.000384584698794496	0.000517389392027632	0.000440135082797574	7.20526637059796e-05	0.00040654745755624	9.81610516128043e-05	0.000282292163716568	0.000162811212967608	2.95309335851218e-07	9.78211669997676e-05	0.000162618983022496	2.6557464631589e-07	8.13094915112482e-05	1.47654667925609e-07	8.13094915112482e-05	1.65116754885195e-05	5.74877102252925e-05	8.13094915112481e-05	1.92229945111123e-07	8.13094915112481e-05	8.13094915112481e-05	1.47654667925609e-07	8.13094915112481e-05	5.74877102252925e-05	8.13094915112481e-05	1.47654667925609e-07
"Chrysomya_megacephala"	0.0727212795726956	2.15476225762708e-05	3.74192258413129e-05	0.0167994292765289	0.00564269450004269	6.78045021482723e-05	6.93999559409548e-05	2.91880183645316e-05	2.19114648329181e-05	1.31328510663496e-05	1.31328510663496e-05	6.56642553317481e-06	0.00556659474346379	0.0026594023409358	0.000326929445984799	0.00161186252288716	1.00198705382348	0.000760583104093811	0.000374777783976286	1.29528089450698e-06	5.03159846031445e-05	1.25406811323928e-06	0.00046616204854292	0.000182561478696485	0.000186994294827341	0.000186647244531947	0.000129226379050222	0.000117765864056596	0.000186464819417168	2.43460720365756e-07	9.32324097085841e-05	6.4613189525111e-05	9.32324097085841e-05	2.45334543480117e-05	1.43920099389665e-07	9.3232409708584e-05	1.82425114778322e-07	9.3232409708584e-05	9.3232409708584e-05	6.4613189525111e-05	9.3232409708584e-05	1.43920099389665e-07	9.3232409708584e-05	6.4613189525111e-05
"Nacoleia_sp1_M_PL_081"	0.000156820177123401	9.42582972756155e-05	2.87992402977745e-05	0.0737659678165763	0.0134396400001975	4.27281123537416e-05	0.0134119317111041	4.09475858283734e-05	7.21726515327064e-08	9.54613706614939e-06	9.54613706614939e-06	4.77306853307469e-06	5.07055402729207e-06	0.00193309275589525	0.00143012588969899	0.000286233287871205	0.000912699724912572	1.0033867557674	9.205857738204e-07	9.96896779538346e-07	0.000192041764365708	9.19581144573999e-07	1.00525754566283e-06	0.000342605452145709	7.50236010554588e-05	6.58025429692466e-07	0.000567430521665971	5.86342689012958e-05	4.02103018265131e-07	8.01918350363403e-10	2.01051509132566e-07	0.000283715260832986	2.01051509132566e-07	5.84332173921633e-05	1.10766308837594e-07	2.01051509132566e-07	2.55922411427334e-07	2.01051509132566e-07	2.01051509132566e-07	0.000283715260832985	2.01051509132566e-07	1.10766308837594e-07	2.01051509132566e-07	0.000283715260832986
"Technomyrmex_albipes"	0.0336939027354397	6.58343885753747e-06	0.00843827087354059	1.29970914412941e-05	3.20502962385051e-05	5.45102585834032e-05	2.89941339169238e-05	3.68847234458048e-05	0.0586898567076904	5.17104109882467e-06	5.17104109882467e-06	2.58552054941234e-06	3.12314819980238e-06	0.001047135822512	9.98866585281548e-05	0.000865315572287616	0.000562166675964429	1.1507322172755e-06	1.00477001076559	0.000292093991776405	0.000195169104600858	0.000653089723337253	0.000215986555996408	4.36171786481341e-05	0.00011901058889548	8.66251519200996e-05	9.99776264714928e-08	4.3336660313362e-05	8.63946223985632e-05	0.000652109518974337	4.31973111992816e-05	4.99888132357464e-08	4.31973111992816e-05	1.39349114080457e-07	3.24548879751561e-05	4.31973111992816e-05	2.3052952153628e-07	4.31973111992816e-05	4.31973111992816e-05	4.99888132357464e-08	4.31973111992816e-05	3.24548879751561e-05	4.31973111992816e-05	4.99888132357464e-08
"Brachymyrmex_sp1_M_PL_081"	0.000130944736615433	7.710320537174e-05	0.100624486872419	1.3514498633649e-05	5.76779713320539e-05	1.1778903411406e-05	5.29361825290462e-05	1.87371503583098e-05	2.27556903913705e-05	6.05628116928955e-08	6.05628116928955e-08	3.02814058464478e-08	1.43920099389665e-08	1.22639693678114e-05	0.00116984173667468	0.0015521681760829	2.59056178901397e-06	1.66149463256391e-06	0.000389458655701873	1.00348315531481	0.00232289918068941	5.99235416317015e-07	8.39389337278417e-07	5.87737686494004e-07	0.000387647102839461	4.52862924650804e-07	1.039576817973e-07	4.18651655855918e-07	3.35755734911367e-07	2.52841004348561e-07	1.67877867455684e-07	5.19788408986501e-08	1.67877867455684e-07	2.50773788400235e-07	0.000387017257201611	1.67877867455684e-07	1.17107189739436e-07	1.67877867455684e-07	1.67877867455684e-07	5.197884089865e-08	1.67877867455684e-07	0.000387017257201611	1.67877867455684e-07	5.19788408986501e-08
"Stomorhina_lunata"	0.000183701805124383	5.14946919716086e-05	0.0671059763310273	3.90806185315938e-05	0.0223245901858911	5.29653267177064e-05	0.0111860392779441	2.50977895232224e-05	1.52164709557157e-05	1.01517783675105e-05	1.01517783675105e-05	5.07588918375524e-06	5.59066495590495e-07	0.00205573511942088	0.000781298774741647	0.00132040524839272	0.000100631969206289	0.00032006960727618	0.000260225472801144	0.0023228991806894	1.00180487098763	9.87225951574008e-07	1.17757567387425e-06	9.76061219814012e-05	0.000320715601890284	6.27891454069839e-07	3.00620142550721e-07	9.72989507256056e-05	4.71030269549699e-07	1.69071899507952e-07	2.3551513477485e-07	1.50310071275361e-07	2.3551513477485e-07	9.70634355908309e-05	0.000258099908965489	2.35515134774849e-07	1.5686118452014e-07	2.35515134774849e-07	2.35515134774849e-07	1.50310071275361e-07	2.35515134774849e-07	0.000258099908965489	2.35515134774849e-07	1.50310071275361e-07
"Dysauxes_florida"	0.000227242902218036	0.000116557760955024	3.11602416484847e-05	3.20014995960458e-05	8.1766677973952e-05	0.0401368831076887	6.24437319914915e-05	0.0401332994104732	0.0201359589519811	2.11046576850822e-05	2.11046576850822e-05	1.05523288425411e-05	2.50813622647856e-08	0.00427369318122914	0.00176846258000727	0.00038908438401229	4.51464520766141e-06	2.758743433722e-06	0.00156741533600941	1.07862374937063e-06	1.77700671283321e-06	1.00110765514947	1.45668527062844e-06	0.000251603048355876	1.04943081368973e-06	0.000251415795423709	2.46165381508045e-07	6.46844349664609e-07	5.82674108251375e-07	0.000223732877244234	2.91337054125688e-07	1.23082690754022e-07	2.91337054125688e-07	3.55507295538922e-07	1.19847083263403e-07	2.91337054125688e-07	0.000250833121315457	2.91337054125688e-07	2.91337054125688e-07	1.23082690754022e-07	2.91337054125688e-07	1.19847083263403e-07	2.91337054125688e-07	1.23082690754022e-07
"Phorinia_sp1_M_PL_081"	0.100589408080465	1.57915443608324e-07	4.36482455384777e-05	3.53732536760941e-05	8.11355028731848e-05	8.17125280885685e-05	7.32317213337852e-05	2.73435069630325e-05	3.03009192329463e-05	1.53864382059985e-05	1.53864382059985e-05	7.69321910299927e-06	9.3232409708584e-06	0.0031157537367147	2.39595845474698e-06	0.0021953562708037	0.00167818337475451	3.01577263698849e-06	0.000518367734391379	1.51090080710115e-06	2.11963621297365e-06	1.45668527062844e-06	1.00064480389795	0.000129620490540507	0.000258496279944435	0.0002580924560992	2.7210195135457e-07	0.000129313542646311	0.000257921559180681	3.3667688036607e-07	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	3.52763055970369e-07	1.67877867455684e-07	0.00012896077959034	1.70896918518953e-07	0.00012896077959034	0.00012896077959034	1.36050975677285e-07	0.00012896077959034	1.67877867455684e-07	0.00012896077959034	1.36050975677285e-07
"Allograpta_nasuta"	0.0252759956553989	0.000104982213029289	3.82029496221103e-05	0.0251880876313709	0.0251095314383291	8.13908772240645e-05	6.99149323380489e-05	0.0250859028988576	1.39385697720671e-05	1.50359228766189e-05	1.50359228766189e-05	7.51796143830947e-06	4.56403696741212e-06	0.00304477438251533	0.00159283357699611	0.000662587098386429	0.000821526654134183	0.00128477044554641	0.000130851535944402	1.32240979461151e-06	0.000219613774458153	0.000314503810444845	0.000162025613175634	1.00039524115169	6.53455959826439e-05	0.000221597138388114	0.000193754520241314	0.000141576998453949	6.48102452702535e-05	1.54872997467412e-07	3.24051226351267e-05	9.68772601206572e-05	3.24051226351267e-05	0.000109171875818822	1.46934421623501e-07	3.24051226351267e-05	0.00015678689311786	3.24051226351267e-05	3.24051226351267e-05	9.68772601206572e-05	3.24051226351267e-05	1.46934421623501e-07	3.24051226351267e-05	9.68772601206572e-05
"Villa_unifasciata"	0.0504067745891649	1.94203103296079e-05	0.025197061684565	4.35494846368523e-05	9.00305360012253e-05	7.92380470277055e-05	0.0250841836382128	2.60145385043628e-05	2.0876284698939e-05	1.53108158355747e-05	1.53108158355747e-05	7.65540791778736e-06	4.67485737068352e-06	0.00310044020670388	0.000294652984311293	0.00190547210508684	0.000841474326723034	0.000281338503957971	0.00035703176668644	0.000872205981388788	0.000721610104253139	1.31178851711216e-06	0.000323120349930544	6.53455959826439e-05	1.00036551649145	0.00012941073083787	3.34996035668095e-07	6.50155070991575e-05	0.000129248139972218	2.31958718877099e-07	6.46240699861088e-05	1.67498017834047e-07	6.46240699861088e-05	3.91437113048806e-07	9.69117757098654e-05	6.46240699861088e-05	1.62590865652268e-07	6.46240699861088e-05	6.46240699861088e-05	1.67498017834047e-07	6.46240699861088e-05	9.69117757098653e-05	6.46240699861088e-05	1.67498017834047e-07
"Ahasverus_advena"	0.0671040385857919	9.71222980941693e-05	3.92481201364029e-05	4.67321453436611e-05	7.39333968946181e-05	8.88912989988676e-05	6.03088937057605e-05	0.0334289350259439	2.86248673703361e-05	1.44179212014384e-05	1.44179212014384e-05	7.2089606007192e-06	6.22157481773154e-06	0.00291962904329128	0.00147357969522188	0.00146530091670847	0.00111988346719168	3.29012714846232e-06	0.000346500607680398	1.35858877395241e-06	1.88367436220952e-06	0.000419026325706182	0.000430154093498666	0.000295462851184151	0.00017254764111716	1.00038099248131	3.59478041105085e-07	8.63522682514489e-05	0.000172061637399466	3.18054081892623e-07	8.60308186997333e-05	1.79739020552543e-07	8.60308186997332e-05	3.21449551715731e-07	1.50954308216935e-07	8.60308186997332e-05	0.00020893084391215	8.60308186997332e-05	8.60308186997332e-05	1.79739020552543e-07	8.60308186997332e-05	1.50954308216934e-07	8.60308186997332e-05	1.79739020552543e-07
"Episyrphus_sp1_M_PL_081"	0.000106119761028282	0.000128434478050975	1.3514498633649e-05	0.100557176521918	7.99257264553882e-05	8.46899425390216e-06	6.22640302349345e-05	4.27384176484893e-05	4.73530528435843e-08	1.979963948745e-06	1.979963948745e-06	9.89981974372498e-07	6.4613189525111e-06	0.000400942699620862	0.00194866104629065	3.98667603399144e-06	0.001163037411452	0.00425572891249478	5.99865758828958e-07	4.67809568087851e-07	1.35279064147825e-06	6.15413453770113e-07	6.80254878386425e-07	0.000387509040482629	6.6999207133619e-07	5.39217061657628e-07	1.00077351674248	4.83554134178972e-07	2.7210195135457e-07	5.26145031595381e-10	1.36050975677285e-07	0.000386758371238147	1.36050975677285e-07	3.47503158501688e-07	5.19788408986501e-08	1.36050975677285e-07	2.67115110303058e-07	1.36050975677285e-07	1.36050975677285e-07	0.000386758371238147	1.36050975677285e-07	5.19788408986501e-08	1.36050975677285e-07	0.000386758371238147
