"Marmota_caudata"	"Apodemus_uralensis"	"Spermophilus_fulvus"	"Ellobius_tancrei"	"Cricetulus_migratorius"	"Alticola_argentatus"	"Dryomys_nitedula"	"Microtus_juldaschi"	"Citellophilus_lebedewi"	"Oropsylla_silantiewi"	"Pectinoctenus_nemorosa"	"Citellophilus_transcaucasicus"	"Amphipsylla_dumalis"	"Leptopsylla_taschenbergi"	"Amphipsylla_kuznetzovi"	"Ctenophthalmus_dux"	"Callopsylla_caspia"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Leptopsylla_nana"	"Frontopsylla_elata"	"Ctenophthalmus_assimilis"	"Neopsylla_mana"	"Frontopsylla_protera"	"Amphipsylla_phaiomydis"	"Ophthalmopsylla_praefecta"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_dilatatus"	"Neopsylla_pleskei"	"Ctenophthalmus_golovi"	"Amphipsylla_primaris"	"Rhadinopsylla_li"
"Pectinoctenus_nemorosa"	0	0.100932093476399	0	2.90147802785097e-05	1.43369364532669e-05	1.90229645577093e-05	1.1271007800973e-05	4.36184461132058e-06	0	0	1.00681340437587	0	0.000490000534721981	0.000956609783432024	0.000528443817969076	9.67159342616991e-07	0.00025403221939608	0.000156603851924295	5.92723839119705e-05	7.880511762071e-05	5.27713125797804e-07	9.79040328481041e-05	0.000175703837773229	0.000156181189131759	0.000136658540490289	5.87591050771199e-05	1.91159152710225e-07	3.91408768592949e-05	3.91408768592949e-05	5.85679459244096e-05	9.55795763551127e-08	0
"Citellophilus_transcaucasicus"	0	0	0.101010101010101	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_dumalis"	0	0.0415295535166007	0	0.0594603889185106	5.89908075016074e-06	7.82719546809473e-06	4.63757270392874e-06	1.79472606757425e-06	0	0	0.00280344568226182	0	1.00416484581918	0.000393606986907821	0.000217433673106118	0.00198201296395035	0.000104524183408691	6.44362741858374e-05	2.43882352475356e-05	3.24251805039251e-05	2.17133022256761e-07	4.0283626660405e-05	7.22951608606201e-05	6.42623652094401e-05	5.62295695582601e-05	2.41770413635422e-05	7.86544100021432e-08	1.61049185073611e-05	1.61049185073611e-05	2.409838695354e-05	3.93272050010716e-08	0
"Leptopsylla_taschenbergi"	0	0.100932093476399	0	2.90147802785098e-05	1.43369364532669e-05	1.90229645577093e-05	1.1271007800973e-05	4.36184461132058e-06	0	0	0.00681340437587298	0	0.000490000534721981	1.00095660978343	0.000528443817969076	9.67159342616991e-07	0.00025403221939608	0.000156603851924295	5.92723839119705e-05	7.880511762071e-05	5.27713125797804e-07	9.79040328481041e-05	0.000175703837773229	0.000156181189131759	0.000136658540490289	5.87591050771198e-05	1.91159152710225e-07	3.91408768592949e-05	3.91408768592949e-05	5.85679459244096e-05	9.55795763551127e-08	0
"Amphipsylla_kuznetzovi"	0	0.0683013634725031	0	1.96344788423585e-05	0.00759317630735504	0.0250812886515185	7.62715974672301e-06	7.01094013535328e-06	0	0	0.00461067231178019	0	0.00033158635148683	0.000647343677012118	1.00200021188092	6.54482628078616e-07	0.000485260348983931	0.000105974782084317	4.01099838318509e-05	0.000806429536540787	0.000202718399533979	6.65228732551581e-05	0.000118899859043042	0.000105688763593815	9.24776681445883e-05	0.000140875637112415	0.000101242350764734	7.70433662808207e-05	7.70433662808207e-05	3.96332863476807e-05	5.06211753823669e-05	0
"Ctenophthalmus_dux"	0	0.000277789655629436	0	0.100732176514505	3.94587341147876e-08	5.23558225290618e-08	3.10205532035367e-08	1.20048566392926e-08	0	0	1.87521450318517e-05	0	0.00671682171116509	2.63282265490181e-06	1.4544058401747e-06	1.00335773921715	6.9915841744944e-07	4.31011867463796e-07	1.6313200834472e-07	2.16890839491138e-07	1.45239479770409e-09	2.69455696725117e-07	4.83579671308496e-07	4.29848596718663e-07	3.7611752212883e-07	1.61719340224362e-07	5.26116454863834e-10	1.07725207407098e-07	1.07725207407098e-07	1.61193223769499e-07	2.63058227431917e-10	0
"Callopsylla_caspia"	0	0.0875564382851821	0	2.51697030281799e-05	3.16760947415872e-05	0.013383245462882	9.77735886523006e-06	3.79410540192962e-06	0	0	0.00591048297128212	0	0.000425065012528678	0.000829838583360527	0.00129402759729048	8.38990100939329e-07	1.0003874518251	0.000135850501302022	5.14175288082928e-05	0.000402850996656697	9.71166039839979e-07	8.49303468254886e-05	0.000152419331637648	0.000135483850344576	0.000118548369051504	5.12287918091038e-05	4.22347929887829e-07	3.40821365510879e-05	3.40821365510879e-05	5.0806443879216e-05	2.11173964943915e-07	0
"Ceratophyllus_sciurorum"	0	0.0578315653177577	0	1.66247434593178e-05	8.2147060305206e-06	1.08996829399342e-05	0.0431402973320381	2.49922787546737e-06	0	0	0.00390391030868422	0	0.00028075805180972	0.000548113481735034	0.000302785091669478	5.54158115310594e-07	0.000145554108537881	1.00170724906534	0.00272982655152187	4.51533615333296e-05	3.02366423329462e-07	5.60965623075176e-05	0.000100673904808476	8.94879153853117e-05	7.83019259621477e-05	3.36674976832321e-05	1.09529413740275e-07	2.24267435531981e-05	2.24267435531981e-05	3.35579682694919e-05	5.47647068701374e-08	0
"Amalaraeus_penicilliger"	0	0.0235721711403759	0	6.77625265431912e-06	3.34831774577355e-06	4.44271550016428e-06	0.0774223438974573	1.01868636748149e-06	0	0	0.00159123553732905	0	0.000114437103853821	0.000223411293206658	0.000123415334867233	2.25875088477304e-07	5.93279178557225e-05	0.00293981320933125	1.00485257473603	1.84045297715656e-05	1.23244685470011e-07	2.2864983159872e-05	4.10347273236718e-05	3.64753131765972e-05	3.19158990295225e-05	1.37228866778343e-05	4.4644236610314e-08	9.14115041245446e-06	9.14115041245446e-06	1.3678242441224e-05	2.2322118305157e-08	0
"Leptopsylla_nana"	0	0.0313401890845439	0	9.00931179424726e-06	0.0387534706305092	0.0308818364355767	3.49973436088949e-06	2.20958133160119e-05	0	0	0.00211561431150983	0	0.000152148923903033	0.00029703467410883	0.00248132165089473	3.00310393141575e-07	0.000464828073065419	4.86266970358934e-05	1.84045297715656e-05	1.00144218481656	0.00103416241059078	3.17827148444175e-05	5.455738912203e-05	4.849545699736e-05	4.243352487269e-05	0.000534898738114133	0.000516712941740123	0.000270480335119402	0.000270480335119402	1.818579637401e-05	0.000258356470870062	0
"Frontopsylla_elata"	0	0.000272827686037464	0	7.84293190760208e-08	0.080559516271515	6.1657759697826e-05	3.04664539467688e-08	0.0201159903970777	0	0	1.84171880903433e-05	0	1.32451143576624e-06	2.58579431640924e-06	0.000810873598135918	2.61431063586736e-09	1.45674905975997e-06	4.23312992661247e-07	1.60218091111014e-07	0.00134441113376801	1.00281878678048	0.00134132988303475	4.74941813218023e-07	4.22170500638243e-07	3.69399188058463e-07	0.00107428519755794	0.0010741268836202	0.000537168984435259	0.000537168984435259	1.58313937739341e-07	0.0005370634418101	0
"Ctenophthalmus_assimilis"	0	0.0562404277582998	0	1.6167341803507e-05	0.000127690739140401	1.0691336506447e-05	6.2803245049314e-06	0.0446088435098459	0	0	0.00379650082933203	0	0.00027303346958719	0.000533033067728566	0.000295657214467369	5.38911393450234e-07	0.000141550578042481	8.72613191450274e-05	3.30271978975929e-05	4.59083658863808e-05	0.00149036653670528	1.00302831403002	9.79040328481041e-05	8.70258069760925e-05	7.6147581104081e-05	3.43372208045734e-05	1.70254318853868e-06	2.26077233382925e-05	2.26077233382925e-05	3.26346776160347e-05	8.51271594269342e-07	0
"Neopsylla_mana"	0	0.100932093476399	0	2.90147802785097e-05	1.43369364532669e-05	1.90229645577093e-05	1.1271007800973e-05	4.36184461132058e-06	0	0	0.00681340437587298	0	0.000490000534721981	0.000956609783432024	0.000528443817969076	9.67159342616991e-07	0.00025403221939608	0.000156603851924295	5.92723839119704e-05	7.880511762071e-05	5.27713125797803e-07	9.7904032848104e-05	1.00017570383777	0.000156181189131759	0.000136658540490289	5.87591050771198e-05	1.91159152710225e-07	3.91408768592949e-05	3.91408768592949e-05	5.85679459244096e-05	9.55795763551127e-08	0
"Frontopsylla_protera"	0	0.100932093476399	0	2.90147802785097e-05	1.43369364532669e-05	1.90229645577093e-05	1.1271007800973e-05	4.36184461132058e-06	0	0	0.00681340437587299	0	0.000490000534721981	0.000956609783432024	0.000528443817969076	9.67159342616992e-07	0.00025403221939608	0.000156603851924296	5.92723839119704e-05	7.880511762071e-05	5.27713125797803e-07	9.7904032848104e-05	0.000175703837773229	1.00015618118913	0.000136658540490289	5.87591050771198e-05	1.91159152710225e-07	3.91408768592949e-05	3.91408768592949e-05	5.85679459244096e-05	9.55795763551127e-08	0
"Amphipsylla_phaiomydis"	0	0.100932093476399	0	2.90147802785097e-05	1.43369364532669e-05	1.90229645577093e-05	1.1271007800973e-05	4.36184461132058e-06	0	0	0.00681340437587298	0	0.000490000534721981	0.000956609783432024	0.000528443817969076	9.67159342616991e-07	0.00025403221939608	0.000156603851924295	5.92723839119704e-05	7.880511762071e-05	5.27713125797804e-07	9.79040328481041e-05	0.000175703837773229	0.000156181189131759	1.00013665854049	5.87591050771198e-05	1.91159152710225e-07	3.91408768592949e-05	3.91408768592949e-05	5.85679459244096e-05	9.55795763551127e-08	0
"Ophthalmopsylla_praefecta"	0	0.0433977961783871	0	1.24754919601651e-05	0.057510172739205	5.21544129599841e-05	4.84619789825336e-06	3.26559896904882e-05	0	0	0.00292956109598783	0	0.00021068564616801	0.000411313735539839	0.000805003640642369	4.15849732005503e-07	0.000109775982448079	6.73349953664643e-05	2.54853609731208e-05	0.00099338337078339	0.00153469313936848	4.41478553201658e-05	7.55474208134398e-05	6.71532629452798e-05	5.87591050771198e-05	1.00079198477679	0.0007668023031894	0.00040018946733102	0.00040018946733102	2.51824736044799e-05	0.0003834011515947	0
"Amphipsylla_schelkovnikovi"	0	0.000247073204877966	0	7.10257214066176e-08	0.100632049591269	7.70029992616902e-05	2.75904712136197e-08	5.38765984998639e-05	0	0	1.66786360739672e-05	0	1.19947975253268e-06	2.34169962070026e-06	0.00101242350764734	2.36752404688725e-09	1.58380473707936e-06	3.83352948090962e-07	1.4509376898352e-07	0.0016793170606554	0.0026853172090505	3.83072217421204e-06	4.30108093598007e-07	3.82318305420451e-07	3.34528517242894e-07	0.00134190403058145	1.00134176066122	0.000670975910184814	0.000670975910184814	1.43369364532669e-07	0.00067088033060846	0
"Ctenophthalmus_dilatatus"	0	0.0505895833406386	0	1.45429029999582e-05	0.0503231932638611	4.80129819096997e-05	5.64929913609332e-06	2.91192215555922e-05	0	0	0.00341504150597348	0	0.000245600007237257	0.000479475741526362	0.000770433662808207	4.84763433331939e-07	0.00012780801206658	7.84936024361932e-05	2.9708738840477e-05	0.000879061089138055	0.00134292246108815	5.0867377511158e-05	8.80669729334134e-05	7.82817537185897e-05	6.8496534503766e-05	0.000700331567829285	0.000670975910184814	1.00035505839352	0.000355058393522055	2.93556576444712e-05	0.000335487955092407	0
"Neopsylla_pleskei"	0	0.0505895833406386	0	1.45429029999582e-05	0.0503231932638611	4.80129819096997e-05	5.64929913609332e-06	2.91192215555922e-05	0	0	0.00341504150597348	0	0.000245600007237257	0.000479475741526362	0.000770433662808207	4.8476343333194e-07	0.00012780801206658	7.84936024361932e-05	2.9708738840477e-05	0.000879061089138055	0.00134292246108815	5.0867377511158e-05	8.80669729334134e-05	7.82817537185897e-05	6.8496534503766e-05	0.000700331567829285	0.000670975910184814	0.000355058393522055	1.00035505839352	2.93556576444712e-05	0.000335487955092407	0
"Ctenophthalmus_golovi"	0	0.100932093476399	0	2.90147802785097e-05	1.43369364532669e-05	1.90229645577093e-05	1.1271007800973e-05	4.36184461132058e-06	0	0	0.00681340437587298	0	0.000490000534721981	0.000956609783432024	0.000528443817969076	9.67159342616991e-07	0.00025403221939608	0.000156603851924295	5.92723839119704e-05	7.880511762071e-05	5.27713125797804e-07	9.79040328481041e-05	0.000175703837773229	0.000156181189131759	0.000136658540490289	5.87591050771198e-05	1.91159152710225e-07	3.91408768592949e-05	3.91408768592949e-05	1.00005856794592	9.55795763551127e-08	0
"Amphipsylla_primaris"	0	0.000247073204877966	0	7.10257214066176e-08	0.100632049591269	7.70029992616902e-05	2.75904712136197e-08	5.38765984998639e-05	0	0	1.66786360739672e-05	0	1.19947975253268e-06	2.34169962070026e-06	0.00101242350764734	2.36752404688725e-09	1.58380473707936e-06	3.83352948090962e-07	1.4509376898352e-07	0.0016793170606554	0.0026853172090505	3.83072217421204e-06	4.30108093598007e-07	3.82318305420451e-07	3.34528517242894e-07	0.00134190403058145	0.00134176066121692	0.000670975910184814	0.000670975910184814	1.43369364532669e-07	1.00067088033061	0
"Rhadinopsylla_li"	0.101010101010101	0	0	0	0	0	0	0	0.00597617970752299	0.00411276948590382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00001206090758
