"Guarea_guidonia"	"Cecropia_schreberiana"	"Schefflera_morototoni"	"Miconia_prasina"	"Cupania_americana"	"Alchornea_latifolia"	"Myrcia_sp1_M_SD_003"	"Byrsonima_coriacea"	"Clusia_rosea"	"Henriettea_fascicularis"	"Casearia_arborea"	"Ocotea_leucoxylon"	"Miconia_affinis"	"Phoradendron_sp1_M_SD_003"	"Psychotria_berteroana"	"Inga_vera"	"Ficus_sp1_M_SD_003"	"Myrcine_coriacea"	"Anthurium_scandens"	"Dendropanax_arboreus"	"Inga_laurina"	"Miconia_serrulata"	"Tournefortia_hisutissima"	"Unidentified_sp2_M_SD_003"	"Unidentified_sp3_M_SD_003"	"Loxigilla_portoricensis"	"Spindalis_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Columba_squamosa"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Euphonia_musica"	"Margarops_fuscatus"	"Icterus_dominicensis"	"Zenaida_zenaida"	"Molothrus_bonariensis"	"Nesospingus_sp1_M_SD_003"	"Tiaris_bicolor"	"Todus_mexicanus"	"Unidentified_sp1_M_SD_003"
"Columba_squamosa"	6.00061442961703e-05	0.00781678991793026	0.0233034289207405	5.5220443438317e-05	3.53826905730741e-05	8.74427362138303e-06	1.77704087007157e-05	0.0232097881039641	2.62473466940033e-05	1.292926796526e-05	0.00775287581932356	0.0386638278521938	3.97823358483472e-06	1.98238382673531e-06	9.98733541344836e-06	6.98974307436846e-06	6.58550287017753e-07	6.74721329536608e-06	9.94558396208679e-07	2.99759233907989e-06	1.18124692576611e-08	2.99759233907989e-06	2.99759233907989e-06	3.74962095628619e-06	2.99759233907989e-06	0.000795646716966943	0.00173860355666634	0.000899909029508685	0.000891244435813158	1.00525952415704	0.000137572565116744	0.000130504629350663	1.97565086105326e-05	3.96665106449453e-05	3.54374077729833e-07	2.18606840534576e-07	1.68489002728924e-07	1.95419747948257e-05	1.95419747948257e-05	1.95419747948257e-05	0.000129214596988726
"Coereba_flaveola"	0.000146571555802247	0.0639056756082923	0.000116727538595232	0.0183181861751778	0.018287613206144	1.89425075906407e-05	4.08418196363458e-05	1.59517415874311e-05	1.24309220417295e-05	2.5650491286017e-05	1.57164986937524e-05	6.25329841439745e-06	1.36954442525622e-05	1.14819883950986e-05	1.90964894543287e-05	1.38722799905993e-05	5.37208488797201e-06	7.00005546969073e-06	3.42386106314056e-06	5.22420946372938e-06	2.92475946488326e-06	5.22420946372938e-06	5.22420946372938e-06	1.77584600596135e-06	5.22420946372938e-06	0.00273908885051245	0.00303004148896304	0.000426203041430724	0.000570911715726317	0.000162585758774334	1.00143906255737	0.000523446904272674	0.00016116254663916	0.000393652509570888	8.77427839464979e-05	4.73562689766019e-07	8.70838724102093e-05	0.000159764189020731	0.000159764189020731	0.000159764189020731	2.61941644895873e-07
"Tyrannus_dominicensis"	0.0224955668048497	0.000112055524769815	3.21162431597115e-05	5.14232595022986e-05	0.06692658848358	3.36428953172564e-05	1.21425635017239e-05	2.20515875717834e-05	4.26657375604122e-05	3.48060772171397e-05	0.011172741099914	7.25025718614795e-06	2.19709461705521e-05	5.52758811054179e-06	5.54819450036893e-06	5.52970851445863e-06	2.32343786025141e-08	6.11359135168347e-06	5.49273654263802e-06	1.84859859103041e-08	1.06754270927268e-05	1.84859859103041e-08	1.84859859103041e-08	6.09510536577317e-06	1.84859859103041e-08	0.00439418923411041	1.07218718279764e-05	0.00146282528778556	0.000321182695192579	0.000188506686839847	0.00063976843855549	1.00220303113733	6.97031358075423e-07	5.32330243448152e-05	0.000320262812781803	8.4107238293141e-07	0.000318698040398	2.80138811924538e-07	2.80138811924538e-07	2.80138811924538e-07	0.000186212351665234
"Euphonia_musica"	7.46908808020977e-05	0.0168558753473707	2.19970522011021e-05	3.50725543727881e-05	2.16583315716477e-05	1.07799242260328e-05	1.03251763047622e-05	4.34984423467633e-06	1.28649700641197e-06	1.01939711245719e-05	4.76028708278002e-06	1.64637571754438e-06	8.45535130306994e-06	0.0503609370804379	4.75566904113244e-06	3.87505863601079e-06	0.0335725488284081	1.06439569175193e-06	2.11383782576748e-06	8.80610405121651e-07	8.3198351561337e-09	8.80610405121651e-07	8.80610405121651e-07	1.83785286630282e-07	8.80610405121651e-07	0.00169107026061399	0.000510754034970558	4.41084687912676e-05	0.00012745343718363	4.28057686561539e-05	0.000295464668838461	1.04554703711313e-06	1.00717646485224	8.47224313809495e-05	2.49595054684011e-07	2.6949810565082e-07	1.03134912245942e-07	4.21396883684266e-05	4.21396883684266e-05	4.21396883684266e-05	7.93381180463337e-08
"Margarops_fuscatus"	0.0201796325006862	0.0402408328851877	0.000113298391105003	0.0201547283338468	6.12274839114685e-05	2.46501719154836e-05	0.0200525208872562	1.65418797561254e-05	1.1262262598198e-05	2.67979590324894e-05	1.26798792202382e-05	3.96665106449453e-06	1.83837214630476e-05	9.67927624861886e-06	2.36404386794496e-05	1.72922692415537e-05	3.38889725523798e-06	7.95706409478133e-06	4.59593036576189e-06	6.34816943789589e-06	2.25547636580565e-08	6.34816943789589e-06	6.34816943789589e-06	1.60889465688543e-06	6.34816943789589e-06	0.00367674429260951	0.00368193827397962	0.000386134717652504	0.000306527005183176	0.000103132927676858	0.000866035521055954	9.58194438206674e-05	0.000101666917657139	1.00057940896676	6.76642909741694e-07	6.1625429788709e-07	2.91559447197469e-07	0.000100602082212969	0.000100602082212969	0.000100602082212969	2.11331320337303e-07
"Icterus_dominicensis"	0.000163305526075711	8.3729265053565e-05	5.65830162647093e-05	4.52331284477457e-05	0.0335891234669696	2.11630960007216e-05	1.18703240515751e-05	8.73854701543768e-06	1.41501766550875e-05	0.033486551417791	2.03781507355534e-05	5.90623462883055e-08	1.52709875622801e-05	3.84270639603844e-06	6.34511219463622e-06	5.50265709328082e-06	1.66396703122674e-08	2.86390890922503e-06	3.81774689057004e-06	8.42455101355393e-07	0.0334661647997643	8.42455101355393e-07	8.42455101355393e-07	2.02145380786964e-06	8.42455101355393e-07	0.00305419751245603	0.000488623958786128	0.000485148913888713	0.000640976304451368	1.53562100349594e-06	0.000321723541137159	0.000960788438345409	4.99190109368022e-07	1.12773818290282e-06	1.00398494399293	5.29077400018041e-07	0.00015994820698557	2.09323162633912e-07	2.09323162633912e-07	2.09323162633912e-07	3.39635845592557e-07
"Zenaida_zenaida"	0.000299731299760975	8.46326499041789e-05	5.63322849856514e-06	5.54947548709366e-05	7.13543650493602e-05	0.100295419626969	1.58755153108188e-05	1.84685932154556e-05	3.68808118371528e-05	3.15831615621012e-05	2.11218306160925e-05	5.4651710133644e-08	3.15299123971697e-05	7.92290281514004e-06	7.93032593769616e-06	7.91437665822825e-06	2.6949810565082e-08	5.28463668477545e-06	7.88247809929243e-06	1.59492794679112e-08	2.6453870000902e-08	1.59492794679112e-08	1.59492794679112e-08	5.26868740530754e-06	1.59492794679112e-08	0.00630598247943394	9.2505820913885e-06	0.00126448497727381	1.62690231939992e-06	1.42094446347474e-06	2.6045947937131e-06	3.78482572319134e-06	8.08494316952459e-07	1.54063574471772e-06	7.93616100027061e-07	1.00250738549067	3.39782690711239e-07	2.11581624760447e-07	2.11581624760447e-07	2.11581624760447e-07	3.52030510268208e-07
"Molothrus_bonariensis"	0.000243336068233917	0.000119175356654159	3.83539927689524e-05	4.72570047317995e-05	0.100323192031965	2.71826152568992e-05	8.5595680549777e-06	1.63194696023025e-05	4.21082819320585e-05	3.60957114247443e-05	4.64191630077174e-05	8.42445013644621e-08	1.6879351897056e-05	4.25077844793778e-06	4.27427967130197e-06	4.25613243895598e-06	2.06269824491883e-08	6.03361607978292e-06	4.219837974264e-06	1.81472323459915e-08	1.5994820698557e-05	1.81472323459915e-08	1.81472323459915e-08	6.01546884743693e-06	1.81472323459915e-08	0.0033758703794112	1.05253947606751e-05	0.00144371252338486	0.000480508739517794	2.19035703547602e-06	0.000957922596512302	0.002868282363582	6.1880947347565e-07	1.45779723598735e-06	0.000479844620956709	6.79565381422479e-07	1.00047772948587	2.97938391635397e-07	2.97938391635397e-07	2.97938391635397e-07	7.7365271679529e-07
"Nesospingus_sp1_M_SD_003"	0.00012407586974567	0.100323969743261	0.000130648084927188	0.000142591492213525	6.25670622434333e-05	1.69265299808358e-05	4.25318276317673e-05	1.63876168395981e-05	7.46391710768709e-06	2.29556505248001e-05	9.39131333543693e-06	9.77098739741282e-06	1.26543518266856e-05	1.58054944671994e-05	1.88502540549479e-05	1.36213653555224e-05	8.42793767368533e-06	6.29516257195224e-06	3.16358795667139e-06	5.22888869942551e-06	2.09323162633913e-08	5.22888869942551e-06	5.22888869942551e-06	1.06627387252673e-06	5.22888869942551e-06	0.00253087036533712	0.00303275544566679	0.000255905729406414	0.000757721652363843	0.000254045672332733	0.00175740607922804	2.52124930732084e-06	0.00025283813021056	0.000503010411064846	6.27969487901738e-07	4.23163249520895e-07	2.97938391635397e-07	1.00025080992436	0.000250809924358151	0.000250809924358151	1.56521888923949e-07
"Tiaris_bicolor"	0.00012407586974567	0.100323969743261	0.000130648084927188	0.000142591492213525	6.25670622434333e-05	1.69265299808358e-05	4.25318276317673e-05	1.63876168395981e-05	7.46391710768709e-06	2.29556505248001e-05	9.39131333543693e-06	9.77098739741282e-06	1.26543518266856e-05	1.58054944671994e-05	1.88502540549479e-05	1.36213653555224e-05	8.42793767368533e-06	6.29516257195224e-06	3.16358795667139e-06	5.22888869942551e-06	2.09323162633913e-08	5.22888869942551e-06	5.22888869942551e-06	1.06627387252673e-06	5.22888869942551e-06	0.00253087036533712	0.0030327554456668	0.000255905729406414	0.000757721652363843	0.000254045672332733	0.00175740607922804	2.52124930732084e-06	0.00025283813021056	0.000503010411064846	6.27969487901738e-07	4.23163249520895e-07	2.97938391635397e-07	0.000250809924358151	1.00025080992436	0.000250809924358151	1.56521888923949e-07
"Todus_mexicanus"	0.00012407586974567	0.100323969743261	0.000130648084927188	0.000142591492213525	6.25670622434333e-05	1.69265299808358e-05	4.25318276317673e-05	1.63876168395981e-05	7.46391710768709e-06	2.29556505248001e-05	9.39131333543693e-06	9.77098739741283e-06	1.26543518266856e-05	1.58054944671994e-05	1.88502540549479e-05	1.36213653555224e-05	8.42793767368533e-06	6.29516257195224e-06	3.16358795667139e-06	5.22888869942551e-06	2.09323162633913e-08	5.22888869942551e-06	5.22888869942551e-06	1.06627387252673e-06	5.22888869942551e-06	0.00253087036533712	0.0030327554456668	0.000255905729406414	0.000757721652363843	0.000254045672332733	0.00175740607922804	2.52124930732084e-06	0.00025283813021056	0.000503010411064846	6.27969487901738e-07	4.23163249520895e-07	2.97938391635397e-07	0.000250809924358151	0.000250809924358151	1.00025080992436	1.56521888923949e-07
"Unidentified_sp1_M_SD_003"	0.00022267634241281	6.26087555695795e-05	4.61955260123608e-05	2.97999297245476e-05	0.000162467070527011	2.81624408214567e-05	8.52489166726937e-06	5.70269532588898e-05	4.91146000118488e-05	1.69300923068519e-05	0.100214012686088	6.4607298494363e-05	1.68605306313111e-05	4.23893409324169e-06	4.25922858957583e-06	4.24452994565981e-06	1.58676236092667e-08	7.03107007418013e-06	4.21513265782779e-06	1.46986439160137e-08	3.39635845592557e-08	1.46986439160137e-08	1.46986439160137e-08	7.01637143026411e-06	1.46986439160137e-08	0.00337210612626223	8.52521347128794e-06	0.00168392914326339	3.13491705982076e-06	0.00167978976085344	2.8813580938546e-06	0.00167591116498711	4.76028708278002e-07	1.05665660168651e-06	1.01890753677767e-06	7.04061020536417e-07	7.73652716795289e-07	1.56521888923949e-07	1.56521888923949e-07	1.56521888923949e-07	1.00167023354477
