"Pittosporum_senacia"	"Aphloia_theiformis"	"Embelia_angustifolia"	"Stillingia_lineata"	"Memecylon_ovatifolium"	"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Gaertnera_sp1_M_PL_068"	"Casearia_coriacea"	"Calophyllum_eputamen"	"Olea_lancea"	"Labourdonnaisia_callophylloides"	"Tabernaemontana_persicarifolia"	"Antidesma_madagascariense"	"Euodia_chapelieri"	"Turraea_rigida"	"Warneckea_trinervis"	"Xylopia_lamarckii"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_068"	"Apis_mellifera"	"Paragus_borbonicus"	"Nacoleia_sp1_M_PL_068"	"Stomorhina_lunata"	"Chrysomya_megacephala"	"Chaetocnema_sp1_M_PL_068"	"Episyrphus_sp1_M_PL_068"	"Graphomya_maculata"	"Melanostoma_annulipes"	"Villa_unifasciata"	"Allograpta_nasuta"	"Musca_domestica"	"Pachycerina_crinicornis"	"Ahasverus_advena"	"Cheloninae_sp1_M_PL_068"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Orthellia_albigena"	"Phorinia_sp1_M_PL_068"	"Siphona_sp1_M_PL_068"	"Unidentified_sp1_M_PL_068"	"Cephonodes_trochilus"	"Cerambycidae_sp1_M_PL_068"	"Drosophila_sp1_M_PL_068"	"Henotesia_narcissus"	"Hyadina_sp1_M_PL_068"	"Hyperaspis_hottentota"	"Macroglossum_milvus"	"Nacoleia_sp2_M_PL_068"	"Panara_naso"	"Papillio_manlius"	"Pelecophora_intemipta"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Sapromyza_sp1_M_PL_068"	"Sarcophaga_arno"	"Scolia_oryctophaga"	"Zosterops_mauritianus"
"Olea_lancea"	0.000175504747725763	0.00017168392119667	2.72407902200337e-08	0.000172486339774594	0.000338563226961773	0.000758775742103841	1.32693634582961e-06	1.60835422101717e-07	6.96266755315225e-07	0.00252308138872925	1.00595759541278	5.88457903825288e-07	8.89668500347783e-09	2.71564098682938e-08	2.10117224760339e-07	2.10117224760339e-07	0	6.32969777559295e-08	6.13980684232517e-05	2.654230841952e-09	4.25778716312787e-05	0.0168205673123415	2.8914226261303e-07	1.49532849647089e-05	3.8498889238438e-06	0.0504060118301559	8.72217589128809e-06	1.22730891419003e-05	4.81633161292332e-06	3.70764007079644e-05	4.46367189320894e-06	2.15607924718242e-06	1.07901468543354e-06	0.0335319198470926	7.15349671652791e-07	5.59752475915455e-06	0	3.65830396507849e-05	7.97115029039375e-07	1.07803962359121e-06	5.16190434487538e-07	1.34029518418097e-09	3.57674835826396e-07	3.57674835826396e-07	1.34029518418097e-09	9.0521366227646e-10	5.39019811795606e-07	1.34029518418097e-09	5.05850494735894e-06	1.34029518418097e-09	1.34029518418097e-09	9.0521366227646e-10	1.10578028819135e-08	3.57674835826396e-07	5.39019811795606e-07	5.05850494735894e-06	3.57674835826396e-07	1.17691580765058e-08
"Labourdonnaisia_callophylloides"	0.00167951938715268	0.00112003625455241	3.65259048334362e-10	2.31278886580947e-06	0.0005589089283404	1.17662217126814e-06	0.00250128298277065	0.000281457494283995	2.478608604246e-06	0.000278890442218383	7.06149484590346e-07	1.00311658871376	1.79724709502281e-06	3.64127631560998e-10	0.000277814212136875	0.000277814212136875	0	2.25328054931455e-07	0.000218568213283511	3.55893431710404e-11	0.0805007763837637	2.08815806162639e-05	5.84105305882413e-05	2.33142028109219e-05	4.84665510657991e-06	1.19877549978745e-05	1.64426046602051e-05	4.4598156439527e-08	1.49227247380074e-05	1.38636749813288e-05	5.60354421381531e-06	2.89098608226184e-08	1.44680045606903e-08	2.35383161530115e-08	4.66681772730172e-06	1.50716130141089e-08	0	3.99137663975399e-06	2.47710891690077e-06	1.44549304113092e-08	4.93976290339023e-06	2.34547911903329e-06	2.33340886365086e-06	2.33340886365086e-06	2.34547911903329e-06	1.21375877186999e-11	7.2274652056546e-09	2.34547911903329e-06	7.84414780845427e-09	2.34547911903329e-06	2.34547911903329e-06	1.21375877186999e-11	2.08440248564221e-05	2.33340886365086e-06	7.2274652056546e-09	7.84414780845427e-09	2.33340886365086e-06	0.0200623317742751
"Tabernaemontana_persicarifolia"	0.000780666084254175	3.89868117628546e-06	7.41319442523857e-11	4.69397092418578e-07	1.27183817100659e-06	1.06773729689325e-07	0.00155356341352492	0.00466165647329793	6.55149060268594e-07	7.14270066620246e-07	1.33450275052168e-08	2.24655886877851e-06	1.00309444825881	7.39023151013716e-11	6.20075443239201e-07	6.20075443239201e-07	0	5.9559005478963e-08	5.77722353145942e-05	7.22311251689912e-12	0.000162549766950469	2.34732055945001e-06	0.100569568411464	6.49967889421391e-08	1.16496180713076e-06	3.12788256589857e-08	1.17983431347248e-06	7.29111338442324e-09	4.52073915124448e-08	4.60235729488384e-06	1.5652113537682e-08	5.86746365523223e-09	2.93638532002783e-09	4.44834250173891e-10	1.62445049011894e-08	2.17869077840356e-09	0	1.1670724008383e-08	1.14950522511112e-06	2.93373182761611e-09	2.29607671839463e-06	3.88471372774827e-05	8.12225245059471e-09	8.12225245059471e-09	3.88471372774827e-05	2.46341050337905e-12	1.46686591380806e-09	3.88471372774827e-05	7.11824864595503e-10	3.88471372774828e-05	3.88471372774828e-05	2.46341050337905e-12	1.29463617793743e-05	8.12225245059471e-09	1.46686591380806e-09	7.11824864595503e-10	8.12225245059471e-09	4.49311773755702e-08
"Antidesma_madagascariense"	2.14472213278277e-06	1.24993745163511e-06	0.000848213830234187	0.00168947279934457	7.46461224392991e-07	1.45169393991201e-06	1.41319353246167e-09	3.00473007859606e-10	3.02397477523689e-07	2.92930963550677e-07	5.43128197365876e-08	6.06879385934996e-10	9.85364201351621e-11	1.00755699582147	2.76420961816716e-08	2.76420961816716e-08	0	2.74906797748808e-08	2.66659593816344e-05	8.26464757664079e-05	4.39107579693267e-08	1.06736571494365e-05	3.20243365439277e-09	3.87556356395308e-08	3.16833730272047e-05	1.52698251390013e-08	2.18155337462701e-08	2.11377659110059e-05	1.78807576742225e-08	1.68007405965049e-08	1.05666696081475e-05	2.11184099918071e-05	0.0335979673063018	1.81042732455292e-09	5.20807271514628e-09	5.28928045755119e-06	0	5.2837872260025e-06	5.28275650108822e-06	1.05592049959036e-05	6.30800627289049e-09	2.50394173216339e-12	2.60403635757314e-09	2.60403635757314e-09	2.50394173216339e-12	0.0335852331940489	5.27960249795178e-06	2.50394173216339e-12	9.67795959941339e-09	2.50394173216339e-12	2.50394173216339e-12	0.0335852331940489	1.17766127705139e-11	2.60403635757314e-09	5.27960249795178e-06	9.67795959941339e-09	2.60403635757314e-09	1.21375877186999e-11
"Euodia_chapelieri"	0.00364608570327715	0.00210377607484225	4.15919784856793e-08	0.000263356829043178	0.000350589845552597	1.68918402881389e-06	0.00156150085954291	0.000175879673121433	0.000572439584531499	0.000226510142713401	6.30351674281017e-07	0.000694535530342188	1.2401508864784e-06	4.14631442725074e-08	1.00022532657705	0.000225326577050512	0	5.20399622301363e-05	0.0504787633632322	4.0525517498867e-09	0.050253118297909	2.82591491209416e-05	4.03049038105481e-05	2.63074746560258e-05	1.46826981072611e-05	9.7390951285741e-06	1.41266368789284e-05	3.31448281675724e-06	2.10373657458781e-05	2.46834221420739e-05	5.15187863704584e-06	3.29196036303972e-06	1.64746893242763e-06	2.10117224760339e-08	8.76573364517605e-06	8.34251317618689e-07	0	4.05884927237995e-06	6.18488083087339e-06	1.64598018151986e-06	1.07237814802269e-05	1.46566394267861e-06	4.38286682258802e-06	4.38286682258802e-06	1.46566394267861e-06	1.38210480908358e-09	8.2299009075993e-07	1.46566394267861e-06	1.12612268587593e-08	1.46566394267861e-06	1.46566394267861e-06	1.38210480908358e-09	1.30125071628576e-05	4.38286682258802e-06	8.2299009075993e-07	1.12612268587593e-08	4.38286682258802e-06	1.38907106068437e-05
"Turraea_rigida"	0.00364608570327715	0.00210377607484225	4.15919784856793e-08	0.000263356829043178	0.000350589845552597	1.68918402881389e-06	0.00156150085954291	0.000175879673121433	0.000572439584531499	0.000226510142713401	6.30351674281017e-07	0.000694535530342188	1.2401508864784e-06	4.14631442725074e-08	0.000225326577050512	1.00022532657705	0	5.20399622301363e-05	0.0504787633632322	4.0525517498867e-09	0.050253118297909	2.82591491209416e-05	4.03049038105481e-05	2.63074746560258e-05	1.46826981072611e-05	9.7390951285741e-06	1.41266368789284e-05	3.31448281675724e-06	2.10373657458781e-05	2.46834221420739e-05	5.15187863704584e-06	3.29196036303972e-06	1.64746893242763e-06	2.10117224760339e-08	8.76573364517605e-06	8.34251317618689e-07	0	4.05884927237995e-06	6.18488083087339e-06	1.64598018151986e-06	1.07237814802269e-05	1.46566394267861e-06	4.38286682258802e-06	4.38286682258802e-06	1.46566394267861e-06	1.38210480908358e-09	8.2299009075993e-07	1.46566394267861e-06	1.12612268587593e-08	1.46566394267861e-06	1.46566394267861e-06	1.38210480908358e-09	1.30125071628576e-05	4.38286682258802e-06	8.2299009075993e-07	1.12612268587593e-08	4.38286682258802e-06	1.38907106068437e-05
"Warneckea_trinervis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xylopia_lamarckii"	0.00519697097108134	0.00281030692213037	8.27282963085615e-08	0.000523828453976258	3.94080300054568e-06	1.91053189897078e-06	2.65119807943369e-06	6.41122123582361e-07	0.0011417871048292	0.00010510445875937	3.79781866535577e-07	1.12664027465727e-06	2.38236021915852e-07	8.24720393246424e-08	0.000104079924460272	0.000104079924460272	0	1.00010379882771	0.100684862880393	8.06070579416754e-09	8.1518057072827e-05	3.04685264230941e-05	7.7426707122652e-06	2.35304813054265e-05	2.33191939690637e-05	4.52346589729976e-06	7.7411244442509e-06	6.57332943335618e-06	2.34586323810919e-05	3.20719097449401e-05	3.31333586735707e-06	6.54785567470323e-06	3.27688902916579e-06	1.26593955511859e-08	1.17096121755432e-05	1.64970079800228e-06	0	3.1384561866668e-06	9.27956828791306e-06	3.27392783735161e-06	1.52852087384745e-05	5.34268436318634e-09	5.8548060877716e-06	5.8548060877716e-06	5.34268436318634e-09	2.74906797748808e-09	1.63696391867581e-06	5.34268436318634e-09	1.27368793264719e-08	5.34268436318634e-09	5.34268436318634e-09	2.74906797748808e-09	2.20933173286141e-08	5.8548060877716e-06	1.63696391867581e-06	1.27368793264719e-08	5.8548060877716e-06	2.25328054931454e-08
"Technomyrmex_albipes"	0.0519697097108134	0.0281030692213037	8.27282963085615e-07	0.00523828453976258	3.94080300054568e-05	1.91053189897078e-05	2.65119807943369e-05	6.41122123582361e-06	0.011417871048292	0.0010510445875937	3.79781866535577e-06	1.12664027465727e-05	2.38236021915852e-06	8.24720393246424e-07	0.00104079924460272	0.00104079924460272	0	0.00103798827711746	1.00684862880393	8.06070579416753e-08	0.00081518057072827	0.000304685264230941	7.7426707122652e-05	0.000235304813054265	0.000233191939690637	4.52346589729976e-05	7.7411244442509e-05	6.57332943335618e-05	0.000234586323810919	0.000320719097449401	3.31333586735707e-05	6.54785567470323e-05	3.27688902916579e-05	1.26593955511859e-07	0.000117096121755432	1.64970079800228e-05	0	3.1384561866668e-05	9.27956828791306e-05	3.27392783735161e-05	0.000152852087384745	5.34268436318634e-08	5.8548060877716e-05	5.8548060877716e-05	5.34268436318634e-08	2.74906797748808e-08	1.63696391867581e-05	5.34268436318634e-08	1.27368793264719e-07	5.34268436318634e-08	5.34268436318634e-08	2.74906797748808e-08	2.20933173286141e-07	5.8548060877716e-05	1.63696391867581e-05	1.27368793264719e-07	5.8548060877716e-05	2.25328054931454e-07
"Brachymyrmex_sp1_M_PL_068"	1.65491246910737e-08	9.64477888625743e-09	0.100990491137271	1.30363255878996e-05	5.759850980557e-09	1.12015741608954e-08	1.09044969620294e-11	2.31851259301302e-12	2.33336220357481e-09	2.26031660119372e-09	4.19089080308211e-10	4.682808311979e-12	7.60327633357802e-13	6.52472177103221e-06	2.13292197362458e-10	2.13292197362458e-10	0	2.12123836688619e-10	2.05760121587961e-07	1.00984009913645	3.38824595413241e-10	8.23601716864853e-08	2.47106480841286e-11	2.9904659297204e-10	2.44475535010539e-07	1.17825165495142e-10	1.68333222589034e-10	1.6310342417089e-07	1.37971667191049e-10	1.29638029460344e-10	8.15346334341779e-08	1.62954069848745e-07	0.00025924894503568	1.39696360102737e-11	4.01865786927393e-11	4.08131946232588e-08	0	4.07708076993461e-08	4.07628544102613e-08	8.14770349243724e-08	4.86738961502166e-11	1.93209382751085e-14	2.00932893463696e-11	2.00932893463697e-11	1.93209382751085e-14	2.17490725701073e-07	4.07385174621862e-08	1.93209382751085e-14	7.46771610726357e-11	1.93209382751085e-14	1.93209382751085e-14	2.17490725701073e-07	9.08708080169119e-14	2.00932893463697e-11	4.07385174621862e-08	7.46771610726357e-11	2.00932893463697e-11	9.36561662395799e-14
