"Spermophilus_xanthoprymnus"	"Meriones_vinogradovi"	"Cricetulus_migratorius"	"Meriones_persicus"	"Microtus_arvalis"	"Mesocricetus_brandti"	"Meriones_tristrami"	"Arvicola_terrestris"	"Microtus_socialis"	"Apodemus_flavicollis"	"Crocidura_suaveolens"	"Dryomys_nitedula"	"Chionomys_nivalis"	"Allactaga_elater"	"Sciurus_anomalus"	"Neomys_schelkovnikovi"	"Neopsylla_setosa"	"Xenopsylla_cheopis"	"Citellophilus_transcaucasicus"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_iranus"	"Oropsylla_ilovaiskii"	"Nosopsyllus_consimilis"	"Ctenophthalmus_teres"	"Megabothris_walkeri"	"Ctenophthalmus_acuminatus"	"Wagnerina_schelkovnikovi"	"Amphipsylla_rossica"	"Ctenophthalmus_secundus"	"Neopsylla_pleskei"	"Nosopsyllus_mokrzeckyi"	"Stenoponia_ivanovi"	"Leptopsylla_segnis"	"Nosopsyllus_fasciatus"	"Callopsylla_saxatilis"	"Ctenophthalmus_bogatschevi"	"Frontopsylla_elata"	"Callopsylla_caspia"	"Stenoponia_tripectinata"	"Ceratophyllus_sciurorum"	"Xenopsylla_conformis"	"Ctenophthalmus_proximus"	"Mesopsylla_tuschkan"	"Rhadinopsylla_cedestis"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Myoxopsylla_jordani"	"Rhadinopsylla_integella"	"Ophthalmopsylla_volgensis"	"Hystrichopsylla_talpae"	"Paradoxopsyllus_hesperius"	"Mesopsylla_apscheronica"	"Rhadinopsylla_ucrainica"
"Crocidura_suaveolens"	0.00110627695495094	1.49392127757583e-05	0.000367188991924242	4.65940326151744e-05	0.00472328988742721	0.00132526920932936	4.91485627553715e-06	0.00130422711232103	6.81248833273526e-05	0.000264441788030315	1.00085383665566	3.20231872834219e-07	6.29715254819111e-07	4.16912461739142e-08	6.77022986964521e-10	2.09142009742734e-05	6.01132422777321e-05	5.17004409378362e-06	4.60360916891746e-05	5.5192024904339e-05	3.31085680412938e-06	1.08592608236438e-05	0.00353473454980028	0.0692260052248451	0.00355666827353702	6.31697280558011e-05	2.25478424173401e-06	9.38572628422019e-05	4.96869584731865e-06	1.20394389890404e-05	0.00345347694572454	6.45482132121289e-05	3.12202730050532e-06	7.33352350830744e-06	1.55070879917288e-05	2.44142412231136e-05	0.0207293641709231	1.85723234662847e-05	3.67580637045169e-08	1.60792959404074e-08	1.10499682091323e-07	1.94380940690319e-06	8.07828472975285e-07	2.93509889421238e-08	2.31421731143208e-06	7.17202369023655e-06	1.69978589233254e-07	2.19657879999341e-06	3.72681389438545e-08	3.07372443867281e-06	1.04952542469852e-08	7.32192933331139e-07	7.32192933331139e-07
"Dryomys_nitedula"	1.7247182931076e-06	4.82893223296543e-07	0.000242728834992476	2.05374772873534e-07	0.00125417042918886	7.69508782816619e-05	1.37776554911119e-07	7.61215458652897e-05	0.000344039319979665	0.000631323401506723	4.22123832372379e-07	1.00534700764201	1.14590483848681e-07	9.72216623718111e-08	0.00212546936076535	1.39895949486329e-08	4.83071933668666e-07	3.16757852395068e-06	1.24395984347884e-06	2.64940748515067e-05	1.60545381253207e-07	2.55752612385029e-08	4.34108915261341e-05	4.63055592799749e-05	9.12752998749449e-06	1.16364671803168e-05	1.49051623058572e-06	0.0228820711864745	2.2404944328855e-05	1.56520617151385e-06	2.31186723516175e-06	1.71394223511709e-05	4.26946792652569e-06	1.71786532776564e-06	2.82185432615369e-06	1.1515426050199e-05	6.12808482255374e-06	6.14551062577756e-06	4.16982263792903e-10	0.0504798973181772	4.87054797328538e-10	3.5012312969037e-06	1.92850576271491e-06	3.91428143233305e-10	1.26114562428794e-06	1.90438026124122e-06	0.0274189397071667	1.2754289217955e-07	1.76409625988597e-10	8.16162969103378e-07	1.90984139747802e-09	4.25142973931834e-08	4.25142973931834e-08
"Chionomys_nivalis"	2.67772242422791e-06	9.17355916091842e-08	2.69794374161364e-06	7.35611965317991e-08	0.00205233916030119	2.64568566653997e-06	3.31695670526424e-08	0.00296527371820341	8.54609652796987e-07	1.76482176486426e-06	1.01454124387523e-06	1.40055035815055e-07	1.00507136730804	2.75002596683065e-10	2.9609944146946e-10	3.54974786991205e-08	1.44701926225949e-07	2.16616140648504e-08	5.1493863841084e-06	1.13472659868895e-05	8.79802780839188e-09	2.63492253614152e-08	2.05525746619387e-05	0.000117496654494089	0.000213369289297774	1.02776793068367e-06	1.65671661391483e-08	4.28823039658167e-05	5.72584439158054e-08	4.70607211509167e-07	2.19418434560099e-06	2.80471512145282e-05	2.19515490133215e-06	2.23241194534342e-06	0.0837741262756521	1.04553662284305e-05	9.37184787656302e-06	1.21341445059984e-05	9.96962520611112e-11	7.03236173489968e-09	1.74453430510195e-10	1.09995547932767e-06	5.39113118412087e-09	1.02340827887139e-10	6.882594467062e-09	3.11635013494758e-06	4.89579362719034e-09	4.3851143644309e-09	6.08217575240444e-11	1.33557862926325e-06	0.016751189455134	1.46170478814363e-09	1.46170478814363e-09
"Allactaga_elater"	1.76796095874981e-06	0.0054047877001431	9.93573240371522e-06	0.000512781700998294	3.42877892027656e-06	3.81238290407402e-06	0.000273373810712261	5.54688101582373e-07	1.43558487978383e-06	0.00194613801899215	9.30035491571932e-08	1.64528967090757e-07	3.80772826176551e-10	1.00194273291402	3.47841368056569e-10	2.56684930215716e-09	1.02266191367703e-07	0.0621416706741643	6.86433037460226e-08	9.19824408239093e-07	0.000127762512155581	1.76881494942834e-08	7.42054748542626e-05	8.49627119014019e-06	4.94800748568434e-08	2.39026937216599e-05	6.10119947675479e-08	1.90810747605975e-05	5.42212720832099e-06	5.17094758066023e-06	2.12637339721144e-06	4.68574993443434e-08	1.18820013744473e-05	1.92714774920376e-08	9.37674238505656e-09	1.78158659525327e-05	1.20526604603432e-06	5.94552381358699e-06	3.60825779326441e-06	8.26123249134351e-09	1.21608308537145e-06	1.06805843643302e-05	0.0385421923058503	1.07717960569949e-06	3.56527429357029e-06	5.20638881603816e-09	1.19115667742363e-06	6.31886669183539e-09	5.62705648548652e-07	2.23130949258778e-09	6.34621376960919e-12	2.10628889727846e-09	2.10628889727846e-09
"Sciurus_anomalus"	1.00274319366721e-08	2.80751874009618e-09	1.411214156933e-06	1.19403937717171e-09	7.29168854179569e-06	4.47388827218965e-07	8.0102648204139e-10	4.42567127123777e-07	2.00022860453294e-06	3.67048489248095e-06	2.45420832774639e-09	0.00584504074210473	6.66223743306286e-10	5.65242223091925e-10	1.00424068718973	8.13348543525169e-11	2.80855775388759e-09	1.84161542090156e-08	7.2323246713886e-09	1.54035318904109e-07	9.33403379379113e-10	1.48693379293621e-10	2.5238890422171e-07	2.69218367906831e-07	5.30670348110145e-08	6.765387895533e-08	8.66579203828905e-09	0.000133035297595782	1.30261304237529e-07	9.10003588089445e-09	1.34410885765218e-08	9.96478043672729e-08	2.48224879449168e-08	9.9875891149165e-09	1.64061298032191e-08	6.69501514546455e-08	3.56284001311264e-08	3.57297129405672e-08	2.42431548716804e-12	0.100716320756078	2.83171393795662e-12	2.03559959122308e-08	1.1212242806482e-08	2.27574501879829e-12	7.33224200167407e-09	1.10719782630303e-08	0.000159412440157946	7.41528442904361e-10	1.02563736039882e-12	4.74513354129871e-09	1.11037290551048e-11	2.47176147634787e-10	2.47176147634787e-10
"Neomys_schelkovnikovi"	0.00150147480400874	7.63221621309634e-07	7.78509619823845e-06	3.1971812091353e-07	0.00459238112033033	0.00173620852009092	3.13560957831996e-07	0.00140514428675972	2.2609370161221e-06	0.000216579760582382	0.00060651182825393	3.07771088869924e-07	6.38954616584169e-07	3.33690409280431e-08	6.50678834820135e-10	1.00003028650164	8.13179993585712e-05	1.15213175703585e-06	6.04839563338901e-05	2.55318229805307e-05	1.20877574335114e-06	1.47210251220453e-05	8.92594503067995e-05	0.100248320443134	0.000114191374945824	8.04139514854233e-05	4.7805660339058e-08	9.08099317993461e-05	6.68966287709386e-07	1.46728326519584e-05	3.28278673695765e-06	6.27592213841238e-05	2.3654760999329e-06	7.38702890915056e-06	1.57346124081722e-05	2.34172500699756e-05	3.40799374888469e-05	1.81859617274912e-05	6.56154569276403e-10	1.54536223269782e-08	7.58224792680307e-10	1.70542257074622e-06	6.61587572768097e-07	8.12913089394622e-10	2.79426055529413e-06	6.97324682045821e-06	1.40454586592583e-07	2.8776936797087e-06	2.74960567612785e-10	2.98853435162494e-06	1.06492436097362e-08	9.59231226569567e-07	9.59231226569567e-07
"Neopsylla_setosa"	0.1006087445187	1.66599429401163e-06	0.000113841003721953	6.70749133076006e-07	4.97894990949531e-06	0.000247211884345452	4.97750371046795e-07	1.54906269485665e-06	2.8469732025238e-05	1.97868176338855e-06	4.66992774190793e-07	2.84692808484079e-09	6.97732298973236e-10	3.56137285770196e-10	6.01887544363803e-12	2.17835519310397e-08	1.00516010319637	2.14085313141405e-07	0.0036819682831444	9.19795386371656e-06	1.41315499395538e-05	0.000986391507111554	0.000151293858453889	7.21035568917414e-05	1.24937360470091e-07	1.08324584990285e-05	6.99059358806711e-07	8.40403117822022e-07	1.77919092492912e-06	9.00057022596679e-06	3.6065280572855e-07	6.80420486547081e-08	1.83904690494948e-07	4.64717700855516e-07	1.71820454912709e-08	4.13478902839831e-08	1.01839691407315e-07	2.50805958452113e-08	1.41618914709171e-09	1.42948291786403e-10	1.59070940650436e-09	1.54924263746406e-08	6.0462639397086e-09	1.38140339406837e-09	3.4507241874126e-07	7.56022762830091e-09	1.2841567635818e-09	4.09743454716219e-07	5.78737030523626e-10	3.2400975549861e-09	1.16288716495539e-11	1.36581151572073e-07	1.36581151572073e-07
"Xenopsylla_cheopis"	4.39347738460768e-06	0.0876406818881832	0.000104864645100836	0.00831243474998416	1.10874310664351e-06	3.99882898818675e-06	0.0044312321293971	1.76324523089938e-07	1.90008262906971e-06	0.00025536198676881	4.71185665366829e-08	2.19002914918023e-08	1.22535843232969e-10	0.00025387860426277	4.6300827678229e-11	3.62077862047722e-10	2.51156654291912e-07	1.00770538857856	1.6568755448233e-07	1.0084564105317e-05	0.00207149277546404	4.68183244084518e-08	9.36376156023267e-05	1.19847772337796e-06	1.58463800801791e-08	3.30416142704122e-06	6.43938556135085e-07	2.59920801621552e-06	1.02552302644772e-05	6.42211147305161e-05	1.51730446840729e-05	1.5152020763241e-08	1.71445574577933e-06	1.15296821416665e-07	3.01751321508033e-09	2.34074342654357e-06	1.62838717890941e-07	7.82474392540646e-07	5.85077771741962e-05	1.09964465735794e-09	1.97132839920573e-05	1.40518541066516e-06	1.05431043450021e-05	1.74625481689421e-05	4.72648830011523e-07	1.68355786258233e-09	1.56305809194616e-07	6.62789335058578e-09	9.12249733907537e-06	7.2152479824957e-10	2.04226405388282e-12	2.20929778352859e-09	2.20929778352859e-09
"Citellophilus_transcaucasicus"	0.10068388298691	1.60435143791826e-06	4.34686556606715e-05	6.44736408412089e-07	0.000155896987190318	5.05725836158049e-06	4.62875999145035e-07	0.000115116382611029	1.52888969815857e-06	1.8681875115414e-06	5.01520157395215e-07	1.02806598634615e-08	3.48192918534753e-08	3.35222745566602e-10	2.17350102821596e-11	2.27212458053682e-08	0.00516333117993164	1.98053267604348e-07	1.00368497180478	4.34273082628172e-06	1.39768837166347e-05	0.00098712566667563	0.000146237106184043	7.52073236157686e-05	8.51638715716003e-06	3.17355799305207e-07	2.66926411054462e-07	3.11976312360904e-06	1.193223678357e-07	7.07476788398163e-06	1.87769192117578e-07	2.13047943448807e-06	1.61215491269121e-07	2.21075867308635e-07	8.57444405942858e-07	7.69569091883618e-07	7.23072262037666e-07	7.24563699290938e-07	1.36308099418368e-09	5.1620649420129e-10	1.5290191503844e-09	5.41263457669841e-08	5.70858681526995e-09	1.29611748496782e-09	1.04025796624949e-08	2.36719937165342e-07	1.41952035918949e-09	8.38219617941518e-09	5.56379059965638e-10	1.01451401642289e-07	5.80321530891254e-10	2.79406539313839e-09	2.79406539313839e-09
"Amphipsylla_schelkovnikovi"	1.46354379162494e-05	8.11557020190551e-06	0.0997278742778341	4.93287527391366e-05	0.00111928884854586	1.5836822037133e-05	2.97278770560752e-06	2.80786491873981e-06	5.70501250064702e-05	1.11263078539364e-05	7.02003825537645e-07	2.55644581900503e-07	8.95836788438646e-08	5.24461285399483e-09	5.40474803172312e-10	1.1198167973917e-08	1.50596323566903e-05	1.40741592031222e-05	5.07032871033418e-06	1.00802777489905	4.13585416518985e-05	3.70392685312176e-06	0.000559299304072244	3.70659359936651e-05	3.59770016524864e-06	1.55542516240911e-05	0.000612395372216618	7.81464696281311e-05	5.33453493390407e-05	0.000128594061292324	0.000213949027145854	1.52961382773079e-05	0.000149608312790723	0.000104488561398235	2.20604786024063e-06	5.20151007324075e-06	5.12439612295743e-06	3.68102087175444e-06	3.42077800566276e-08	1.28362765753424e-08	1.16985184361589e-07	3.62252952035618e-06	3.41233861653914e-08	2.60576728843938e-08	4.22270657590352e-08	1.69957091970087e-06	1.37564590182011e-08	2.62488763046403e-08	3.92313225951119e-08	7.28387537014661e-07	1.49306131406441e-09	8.74962543488009e-09	8.74962543488009e-09
"Nosopsyllus_iranus"	0.00106226227794574	0.0646796322123781	0.00117551304080298	0.0206191665913397	1.41192416982993e-06	0.000215558998506534	0.0132469916139759	2.7388949973512e-07	3.84931806157166e-06	3.59822071039933e-06	1.00433940711038e-07	3.69455898281439e-09	1.6565324325424e-10	1.73735633684368e-06	7.81090694041098e-12	1.26440977337985e-09	5.51810417618771e-05	0.0068948640287935	3.8918895872052e-05	9.86375261154066e-05	1.00251956793318	1.04565908912539e-05	0.000133188265010511	4.18519634988732e-06	2.37661501748028e-08	9.62073994738431e-06	7.21843066826533e-06	1.07403358786059e-06	2.66166890356176e-05	9.98599135715213e-05	3.92103013057412e-05	1.92952760735977e-08	1.7847818064254e-06	1.51632577923418e-06	4.07930314471526e-09	3.94430086382621e-08	7.02504239809666e-08	1.60677717886388e-08	5.17669355571561e-05	1.85509039834761e-10	4.8899209307525e-05	6.18146480001792e-08	7.77915826635915e-08	3.90427309530155e-05	3.04315534407174e-07	2.14391956373308e-09	2.29479771806748e-09	3.57280108021879e-07	1.81826951610928e-05	9.1882267017132e-10	2.76088738757067e-12	1.19093369340626e-07	1.19093369340626e-07
