"Leycesteria_formosa"	"Juniperus_brevifolia"	"Duchesnea_indica"	"Vaccinium_cylindraceum"	"Ilex_perado"	"Rubus_ulmifolius"	"Cerastium_sp1_M_SD_031"	"Pittosporum_undulatum"	"Morella_faya"	"Potentilla_erecta"	"Solanum_nigrum"	"Fragaria_vesca"	"Acacia_melanoxylon"	"Clethra_arborea"	"Hedera_azorica"	"Unidentified_sp1_M_SD_031"	"Hedychium_gardneranum"	"Juncus_effusus"	"Laurus_azorica"	"Bellis_perennis"	"Hypericum_humifusum"	"Myrsine_africana"	"Calluna_vulgaris"	"Carex_viridula"	"Holcus_lanatus"	"Lotus_pedunculatus"	"Aphanes_microcarpa"	"Carex_vulcani"	"Centaurium_erythraea"	"Conyza_bonariensis"	"Cryptomeria_japonica"	"Epilobium_parviflorum"	"Persicaria_capitata"	"Sonchus_tenerrimus"	"Unidentified_sp2_M_SD_031"	"Unidentified_sp3_M_SD_031"	"Unidentified_sp4_M_SD_031"	"Unidentified_sp5_M_SD_031"	"Unidentified_sp6_M_SD_031"	"Unidentified_sp7_M_SD_031"	"Viburnum_tinus"	"Turdus_merula"	"Sylvia_atricapilla"	"Fringilla_coelebs"	"Erithacus_rubecula"	"Pyrrhula_murina"	"Serinus_serinus"	"Carduelis_carduelis"	"Regulus_regulus"
"Holcus_lanatus"	1.26437126792952e-05	2.27549993920666e-06	0.00125931179120442	1.6388914574531e-06	1.82810458099246e-06	7.47283271422238e-07	0.00377623746646363	1.3373721910951e-06	4.88355017947749e-07	1.26792993610148e-06	2.45485189944612e-06	4.38373699079741e-07	6.93676754981554e-07	1.08855962653047e-06	2.79408083341266e-07	3.08909572342497e-07	2.29426764473259e-07	5.16269096858621e-07	3.1793123147695e-07	6.2321560624677e-07	3.05668122347848e-09	1.79445445605252e-07	1.29464126737245e-07	9.28499981016589e-07	1.00251527215581	9.28499981016589e-07	4.64249990508295e-07	4.64249990508295e-07	7.94828078692375e-08	0.0012576360779074	7.94828078692375e-08	4.64249990508295e-07	4.64249990508295e-07	1.09402977540751e-09	7.94828078692375e-08	4.64249990508295e-07	4.64249990508295e-07	4.64249990508295e-07	0.0012576360779074	1.01889374115949e-09	7.94828078692375e-08	0.000108096618702163	4.44833737925264e-05	0.000241409995064313	5.04589637529415e-06	1.42645123762329e-07	0.100610886232592	2.18805955081502e-08	1.43678553173809e-08
"Lotus_pedunculatus"	0.00388167861727668	3.29558440704216e-06	4.62642967107081e-06	3.969760790611e-06	2.51374387957085e-06	2.19408732764155e-06	0.00135433852708685	0.000387920168444407	1.50475196994096e-06	0.000387648768256977	0.000967186934447921	1.26937750324592e-06	0.000194077771455551	0.000387132373873618	1.05079107893541e-06	9.24709824395626e-07	8.15416612240372e-07	0.000194148589311006	4.37172848621017e-07	0.000193480941267621	9.76290001500581e-07	5.80042145545333e-07	3.44667678850293e-07	0.000386524709686621	9.28499981016589e-07	1.00038652470969	0.00019326235484331	0.00019326235484331	1.09293212155254e-07	4.64249990508295e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	3.89077762687054e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	0.00019326235484331	4.64249990508295e-07	3.25430000500194e-07	1.09293212155254e-07	0.000148638768531146	0.000209483275358585	0.100496424518521	6.06616946967527e-05	4.55602000700271e-05	3.71399992406636e-05	7.78155525374107e-06	4.41099842872351e-06
"Aphanes_microcarpa"	0.00388167861727668	3.29558440704216e-06	4.62642967107081e-06	3.969760790611e-06	2.51374387957085e-06	2.19408732764155e-06	0.00135433852708685	0.000387920168444407	1.50475196994096e-06	0.000387648768256977	0.000967186934447921	1.26937750324592e-06	0.000194077771455551	0.000387132373873618	1.05079107893541e-06	9.24709824395626e-07	8.15416612240372e-07	0.000194148589311006	4.37172848621017e-07	0.000193480941267621	9.76290001500581e-07	5.80042145545333e-07	3.44667678850293e-07	0.000386524709686621	9.28499981016589e-07	0.000386524709686621	1.00019326235484	0.00019326235484331	1.09293212155254e-07	4.64249990508295e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	3.89077762687054e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	0.00019326235484331	4.64249990508295e-07	3.25430000500194e-07	1.09293212155254e-07	0.000148638768531146	0.000209483275358585	0.100496424518521	6.06616946967527e-05	4.55602000700271e-05	3.71399992406636e-05	7.78155525374107e-06	4.41099842872351e-06
"Carex_vulcani"	0.00388167861727668	3.29558440704216e-06	4.62642967107081e-06	3.969760790611e-06	2.51374387957085e-06	2.19408732764155e-06	0.00135433852708685	0.000387920168444407	1.50475196994096e-06	0.000387648768256977	0.000967186934447921	1.26937750324592e-06	0.000194077771455551	0.000387132373873618	1.05079107893541e-06	9.24709824395626e-07	8.15416612240372e-07	0.000194148589311006	4.37172848621017e-07	0.000193480941267621	9.76290001500581e-07	5.80042145545333e-07	3.44667678850293e-07	0.000386524709686621	9.28499981016589e-07	0.000386524709686621	0.00019326235484331	1.00019326235484	1.09293212155254e-07	4.64249990508295e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	3.89077762687054e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	0.00019326235484331	4.64249990508295e-07	3.25430000500194e-07	1.09293212155254e-07	0.000148638768531146	0.000209483275358585	0.100496424518521	6.06616946967527e-05	4.55602000700271e-05	3.71399992406636e-05	7.78155525374107e-06	4.41099842872351e-06
"Centaurium_erythraea"	0.00134542676074426	0.00207305050722703	0.00111292939425352	0.00118634793613022	0.00170266101428309	0.000371864258064409	7.50322406601333e-05	0.000149505036860913	0.000223315190188042	0.000222893212531333	1.24472192763098e-06	0.000223069396001297	7.48754155238292e-05	0.00014842523701967	7.5011916498419e-05	0.000148794862063113	7.47661223116739e-05	5.48724357333123e-07	0.000296114959005755	0.000148166772715033	2.9045543764922e-07	7.45203281249289e-05	7.42745339381838e-05	2.18586424310508e-07	1.58965615738475e-07	2.18586424310508e-07	1.09293212155254e-07	1.09293212155254e-07	1.00007402873975	7.94828078692375e-08	7.40287397514388e-05	1.09293212155254e-07	1.09293212155254e-07	1.49171092482081e-07	7.40287397514388e-05	1.09293212155254e-07	1.09293212155254e-07	1.09293212155254e-07	7.94828078692375e-08	9.68184792164066e-08	7.40287397514388e-05	0.100679086061957	0.000218756826203099	5.68324703207321e-05	3.10001240046896e-05	1.35545870902969e-05	6.358624629539e-06	2.98342184964161e-06	1.52889404630029e-06
"Conyza_bonariensis"	1.26437126792952e-05	2.27549993920666e-06	0.00125931179120442	1.6388914574531e-06	1.82810458099246e-06	7.47283271422238e-07	0.00377623746646363	1.3373721910951e-06	4.88355017947749e-07	1.26792993610148e-06	2.45485189944612e-06	4.38373699079741e-07	6.93676754981554e-07	1.08855962653047e-06	2.79408083341266e-07	3.08909572342497e-07	2.29426764473259e-07	5.16269096858621e-07	3.1793123147695e-07	6.2321560624677e-07	3.05668122347848e-09	1.79445445605252e-07	1.29464126737245e-07	9.28499981016589e-07	0.0025152721558148	9.28499981016589e-07	4.64249990508295e-07	4.64249990508295e-07	7.94828078692375e-08	1.00125763607791	7.94828078692375e-08	4.64249990508295e-07	4.64249990508295e-07	1.09402977540751e-09	7.94828078692375e-08	4.64249990508295e-07	4.64249990508295e-07	4.64249990508295e-07	0.0012576360779074	1.01889374115949e-09	7.94828078692375e-08	0.000108096618702163	4.44833737925264e-05	0.000241409995064313	5.04589637529415e-06	1.42645123762329e-07	0.100610886232592	2.18805955081502e-08	1.43678553173809e-08
"Cryptomeria_japonica"	0.00134542676074426	0.00207305050722703	0.00111292939425352	0.00118634793613022	0.00170266101428309	0.000371864258064409	7.50322406601333e-05	0.000149505036860913	0.000223315190188042	0.000222893212531333	1.24472192763098e-06	0.000223069396001297	7.48754155238292e-05	0.00014842523701967	7.5011916498419e-05	0.000148794862063113	7.47661223116739e-05	5.48724357333123e-07	0.000296114959005755	0.000148166772715033	2.9045543764922e-07	7.45203281249289e-05	7.42745339381838e-05	2.18586424310508e-07	1.58965615738475e-07	2.18586424310508e-07	1.09293212155254e-07	1.09293212155254e-07	7.40287397514388e-05	7.94828078692375e-08	1.00007402873975	1.09293212155254e-07	1.09293212155254e-07	1.49171092482081e-07	7.40287397514388e-05	1.09293212155254e-07	1.09293212155254e-07	1.09293212155254e-07	7.94828078692375e-08	9.68184792164066e-08	7.40287397514388e-05	0.100679086061957	0.000218756826203099	5.68324703207321e-05	3.10001240046896e-05	1.35545870902969e-05	6.358624629539e-06	2.98342184964161e-06	1.52889404630029e-06
"Epilobium_parviflorum"	0.00388167861727668	3.29558440704216e-06	4.62642967107081e-06	3.969760790611e-06	2.51374387957085e-06	2.19408732764155e-06	0.00135433852708685	0.000387920168444407	1.50475196994096e-06	0.000387648768256977	0.000967186934447921	1.26937750324592e-06	0.000194077771455551	0.000387132373873618	1.05079107893541e-06	9.24709824395626e-07	8.15416612240372e-07	0.000194148589311006	4.37172848621017e-07	0.000193480941267621	9.76290001500581e-07	5.80042145545333e-07	3.44667678850293e-07	0.000386524709686621	9.28499981016589e-07	0.000386524709686621	0.00019326235484331	0.00019326235484331	1.09293212155254e-07	4.64249990508295e-07	1.09293212155254e-07	1.00019326235484	0.00019326235484331	3.89077762687054e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	0.00019326235484331	4.64249990508295e-07	3.25430000500194e-07	1.09293212155254e-07	0.000148638768531146	0.000209483275358585	0.100496424518521	6.06616946967527e-05	4.55602000700271e-05	3.71399992406636e-05	7.78155525374107e-06	4.41099842872351e-06
"Persicaria_capitata"	0.00388167861727668	3.29558440704216e-06	4.62642967107081e-06	3.969760790611e-06	2.51374387957085e-06	2.19408732764155e-06	0.00135433852708685	0.000387920168444407	1.50475196994096e-06	0.000387648768256977	0.000967186934447921	1.26937750324592e-06	0.000194077771455551	0.000387132373873618	1.05079107893541e-06	9.24709824395626e-07	8.15416612240372e-07	0.000194148589311006	4.37172848621017e-07	0.000193480941267621	9.76290001500581e-07	5.80042145545333e-07	3.44667678850293e-07	0.000386524709686621	9.28499981016589e-07	0.000386524709686621	0.00019326235484331	0.00019326235484331	1.09293212155254e-07	4.64249990508295e-07	1.09293212155254e-07	0.00019326235484331	1.00019326235484	3.89077762687054e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	0.00019326235484331	4.64249990508295e-07	3.25430000500194e-07	1.09293212155254e-07	0.000148638768531146	0.000209483275358585	0.100496424518521	6.06616946967527e-05	4.55602000700271e-05	3.71399992406636e-05	7.78155525374107e-06	4.41099842872351e-06
"Sonchus_tenerrimus"	1.05173146439053e-05	4.17775873568224e-06	2.24860326745391e-06	2.39500542640006e-06	3.43093512708785e-06	7.52632485698292e-07	2.87599752061768e-06	1.08133844125819e-06	4.52354008366162e-07	1.22845468971491e-06	1.94855464059467e-06	4.51385862182178e-07	5.41153293721086e-07	0.00503125866722514	1.53043677218017e-07	3.01246623516113e-07	1.52075531034033e-07	3.91745097924223e-07	5.96684369928322e-07	6.87419947651215e-07	2.54878357977827e-09	1.51107384850049e-07	1.50139238666065e-07	7.78155525374107e-07	2.18805955081502e-09	7.78155525374107e-07	3.89077762687054e-07	3.89077762687054e-07	1.49171092482081e-07	1.09402977540751e-09	1.49171092482081e-07	3.89077762687054e-07	3.89077762687054e-07	1.00503018216951	1.49171092482081e-07	3.89077762687054e-07	3.89077762687054e-07	3.89077762687054e-07	1.09402977540751e-09	8.49594526592757e-10	1.49171092482081e-07	0.00020287268577563	8.61650103745844e-07	0.000202320436597268	1.84430218715176e-07	1.18943233722986e-07	8.75223820326007e-08	0.100603643390296	1.19514939135288e-08
"Unidentified_sp2_M_SD_031"	0.00134542676074426	0.00207305050722703	0.00111292939425352	0.00118634793613022	0.00170266101428309	0.000371864258064409	7.50322406601333e-05	0.000149505036860913	0.000223315190188042	0.000222893212531333	1.24472192763098e-06	0.000223069396001297	7.48754155238292e-05	0.00014842523701967	7.5011916498419e-05	0.000148794862063113	7.47661223116739e-05	5.48724357333123e-07	0.000296114959005755	0.000148166772715033	2.9045543764922e-07	7.45203281249289e-05	7.42745339381838e-05	2.18586424310508e-07	1.58965615738475e-07	2.18586424310508e-07	1.09293212155254e-07	1.09293212155254e-07	7.40287397514388e-05	7.94828078692375e-08	7.40287397514388e-05	1.09293212155254e-07	1.09293212155254e-07	1.49171092482081e-07	1.00007402873975	1.09293212155254e-07	1.09293212155254e-07	1.09293212155254e-07	7.94828078692375e-08	9.68184792164066e-08	7.40287397514388e-05	0.100679086061957	0.000218756826203099	5.68324703207321e-05	3.10001240046896e-05	1.35545870902969e-05	6.358624629539e-06	2.98342184964161e-06	1.52889404630029e-06
"Unidentified_sp3_M_SD_031"	0.00388167861727668	3.29558440704216e-06	4.62642967107081e-06	3.969760790611e-06	2.51374387957085e-06	2.19408732764155e-06	0.00135433852708685	0.000387920168444407	1.50475196994096e-06	0.000387648768256977	0.000967186934447921	1.26937750324592e-06	0.000194077771455551	0.000387132373873618	1.05079107893541e-06	9.24709824395626e-07	8.15416612240372e-07	0.000194148589311006	4.37172848621017e-07	0.000193480941267621	9.76290001500581e-07	5.80042145545333e-07	3.44667678850293e-07	0.000386524709686621	9.28499981016589e-07	0.000386524709686621	0.00019326235484331	0.00019326235484331	1.09293212155254e-07	4.64249990508295e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	3.89077762687054e-07	1.09293212155254e-07	1.00019326235484	0.00019326235484331	0.00019326235484331	4.64249990508295e-07	3.25430000500194e-07	1.09293212155254e-07	0.000148638768531146	0.000209483275358585	0.100496424518521	6.06616946967527e-05	4.55602000700271e-05	3.71399992406636e-05	7.78155525374107e-06	4.41099842872351e-06
"Unidentified_sp4_M_SD_031"	0.00388167861727668	3.29558440704216e-06	4.62642967107081e-06	3.969760790611e-06	2.51374387957085e-06	2.19408732764155e-06	0.00135433852708685	0.000387920168444407	1.50475196994096e-06	0.000387648768256977	0.000967186934447921	1.26937750324592e-06	0.000194077771455551	0.000387132373873618	1.05079107893541e-06	9.24709824395626e-07	8.15416612240372e-07	0.000194148589311006	4.37172848621017e-07	0.000193480941267621	9.76290001500581e-07	5.80042145545333e-07	3.44667678850293e-07	0.000386524709686621	9.28499981016589e-07	0.000386524709686621	0.00019326235484331	0.00019326235484331	1.09293212155254e-07	4.64249990508295e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	3.89077762687054e-07	1.09293212155254e-07	0.00019326235484331	1.00019326235484	0.00019326235484331	4.64249990508295e-07	3.25430000500194e-07	1.09293212155254e-07	0.000148638768531146	0.000209483275358585	0.100496424518521	6.06616946967527e-05	4.55602000700271e-05	3.71399992406636e-05	7.78155525374107e-06	4.41099842872351e-06
"Unidentified_sp5_M_SD_031"	0.00388167861727668	3.29558440704216e-06	4.62642967107081e-06	3.969760790611e-06	2.51374387957085e-06	2.19408732764155e-06	0.00135433852708685	0.000387920168444407	1.50475196994096e-06	0.000387648768256977	0.000967186934447921	1.26937750324592e-06	0.000194077771455551	0.000387132373873618	1.05079107893541e-06	9.24709824395626e-07	8.15416612240372e-07	0.000194148589311006	4.37172848621017e-07	0.000193480941267621	9.76290001500581e-07	5.80042145545333e-07	3.44667678850293e-07	0.000386524709686621	9.28499981016589e-07	0.000386524709686621	0.00019326235484331	0.00019326235484331	1.09293212155254e-07	4.64249990508295e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	3.89077762687054e-07	1.09293212155254e-07	0.00019326235484331	0.00019326235484331	1.00019326235484	4.64249990508295e-07	3.25430000500194e-07	1.09293212155254e-07	0.000148638768531146	0.000209483275358585	0.100496424518521	6.06616946967527e-05	4.55602000700271e-05	3.71399992406636e-05	7.78155525374107e-06	4.41099842872351e-06
"Unidentified_sp6_M_SD_031"	1.26437126792952e-05	2.27549993920666e-06	0.00125931179120442	1.6388914574531e-06	1.82810458099246e-06	7.47283271422238e-07	0.00377623746646363	1.3373721910951e-06	4.88355017947749e-07	1.26792993610148e-06	2.45485189944612e-06	4.38373699079741e-07	6.93676754981554e-07	1.08855962653047e-06	2.79408083341266e-07	3.08909572342497e-07	2.29426764473259e-07	5.16269096858621e-07	3.1793123147695e-07	6.2321560624677e-07	3.05668122347848e-09	1.79445445605252e-07	1.29464126737245e-07	9.28499981016589e-07	0.0025152721558148	9.28499981016589e-07	4.64249990508295e-07	4.64249990508295e-07	7.94828078692375e-08	0.0012576360779074	7.94828078692375e-08	4.64249990508295e-07	4.64249990508295e-07	1.09402977540751e-09	7.94828078692375e-08	4.64249990508295e-07	4.64249990508295e-07	4.64249990508295e-07	1.00125763607791	1.01889374115949e-09	7.94828078692375e-08	0.000108096618702163	4.44833737925264e-05	0.000241409995064313	5.04589637529415e-06	1.42645123762329e-07	0.100610886232592	2.18805955081502e-08	1.43678553173809e-08
"Unidentified_sp7_M_SD_031"	0.00504193807305829	2.97221267303321e-06	4.2256573409081e-06	3.95827512561833e-06	2.22682502197735e-06	2.31315918089878e-06	2.37788516394124e-06	2.15097323430231e-06	1.59693171251833e-06	0.000718661891149194	2.57044447660506e-06	1.33563645754451e-06	1.20613424463807e-06	8.45346553959793e-07	1.14199949911169e-06	9.77522723354278e-07	8.80704244137872e-07	0.00143498269565667	3.87273916865626e-07	5.19066958933007e-07	0.00215159395560179	6.1940898916405e-07	3.58113734190228e-07	6.50860001000387e-07	2.03778748231899e-09	6.50860001000387e-07	3.25430000500194e-07	3.25430000500194e-07	9.68184792164065e-08	1.01889374115949e-09	9.68184792164065e-08	3.25430000500194e-07	3.25430000500194e-07	8.49594526592757e-10	9.68184792164065e-08	3.25430000500194e-07	3.25430000500194e-07	3.25430000500194e-07	1.01889374115949e-09	1.0007171979852	9.68184792164065e-08	0.000131673131734313	0.000232552776926701	0.000169223600260101	6.31055946234673e-05	0.100407717928084	8.15114992927596e-08	1.69918905318551e-08	5.72947508302079e-06
"Viburnum_tinus"	0.00134542676074426	0.00207305050722703	0.00111292939425352	0.00118634793613022	0.00170266101428309	0.000371864258064409	7.50322406601333e-05	0.000149505036860913	0.000223315190188042	0.000222893212531333	1.24472192763098e-06	0.000223069396001297	7.48754155238292e-05	0.00014842523701967	7.5011916498419e-05	0.000148794862063113	7.47661223116739e-05	5.48724357333123e-07	0.000296114959005755	0.000148166772715033	2.9045543764922e-07	7.45203281249289e-05	7.42745339381838e-05	2.18586424310508e-07	1.58965615738475e-07	2.18586424310508e-07	1.09293212155254e-07	1.09293212155254e-07	7.40287397514388e-05	7.94828078692375e-08	7.40287397514388e-05	1.09293212155254e-07	1.09293212155254e-07	1.49171092482081e-07	7.40287397514388e-05	1.09293212155254e-07	1.09293212155254e-07	1.09293212155254e-07	7.94828078692375e-08	9.68184792164066e-08	1.00007402873975	0.100679086061957	0.000218756826203099	5.68324703207321e-05	3.10001240046896e-05	1.35545870902969e-05	6.358624629539e-06	2.98342184964161e-06	1.52889404630029e-06
"Turdus_merula"	0.0134542676074426	0.0207305050722703	0.0111292939425352	0.0118634793613022	0.0170266101428309	0.00371864258064409	0.000750322406601333	0.00149505036860913	0.00223315190188042	0.00222893212531333	1.24472192763098e-05	0.00223069396001297	0.000748754155238292	0.0014842523701967	0.00075011916498419	0.00148794862063113	0.000747661223116739	5.48724357333123e-06	0.00296114959005755	0.00148166772715033	2.9045543764922e-06	0.000745203281249289	0.000742745339381838	2.18586424310508e-06	1.58965615738475e-06	2.18586424310508e-06	1.09293212155254e-06	1.09293212155254e-06	0.000740287397514388	7.94828078692375e-07	0.000740287397514388	1.09293212155254e-06	1.09293212155254e-06	1.49171092482081e-06	0.000740287397514388	1.09293212155254e-06	1.09293212155254e-06	1.09293212155254e-06	7.94828078692375e-07	9.68184792164066e-07	0.000740287397514388	1.00679086061957	0.00218756826203099	0.000568324703207321	0.000310001240046896	0.000135545870902969	6.358624629539e-05	2.98342184964161e-05	1.52889404630029e-05
"Sylvia_atricapilla"	0.0351440028570848	0.00119750166469131	0.0101992409947439	0.00681891966813387	5.65326629513627e-05	0.00791304475615612	2.04335941021435e-05	0.00565301983508228	0.00565077028761583	0.00227205285229138	0.00227288573005939	0.00452209099521313	0.00339084956374249	9.63305453064173e-06	0.00451717511147823	0.00339095376094299	0.00338849581907554	0.00113625894216912	9.83176746980221e-06	7.2696284018515e-06	7.83885764921465e-06	0.00225981652667284	0.00113113723427015	4.70748933390078e-06	9.99626377360145e-07	4.70748933390078e-06	2.35374466695039e-06	2.35374466695039e-06	2.45794186745055e-06	4.99813188680072e-07	2.45794186745055e-06	2.35374466695039e-06	2.35374466695039e-06	9.68146183984094e-09	2.45794186745055e-06	2.35374466695039e-06	2.35374466695039e-06	2.35374466695039e-06	4.99813188680072e-07	2.61295254973822e-06	2.45794186745055e-06	0.00334280093973275	1.0045245702384	0.0012239472268142	0.00056376328788687	0.00036581335696335	3.99850550944058e-05	1.93629236796819e-07	3.9936366883051e-05
"Fringilla_coelebs"	0.0388167861727668	3.29558440704216e-05	4.62642967107081e-05	3.969760790611e-05	2.51374387957085e-05	2.19408732764154e-05	0.0135433852708685	0.00387920168444406	1.50475196994096e-05	0.00387648768256977	0.00967186934447921	1.26937750324592e-05	0.00194077771455551	0.00387132373873618	1.05079107893541e-05	9.24709824395626e-06	8.15416612240372e-06	0.00194148589311006	4.37172848621017e-06	0.00193480941267621	9.76290001500581e-06	5.80042145545333e-06	3.44667678850293e-06	0.00386524709686621	9.28499981016589e-06	0.00386524709686621	0.0019326235484331	0.0019326235484331	1.09293212155254e-06	4.64249990508294e-06	1.09293212155254e-06	0.0019326235484331	0.0019326235484331	3.89077762687054e-06	1.09293212155254e-06	0.0019326235484331	0.0019326235484331	0.0019326235484331	4.64249990508294e-06	3.25430000500194e-06	1.09293212155254e-06	0.00148638768531146	0.00209483275358585	1.00496424518521	0.000606616946967527	0.000455602000700271	0.000371399992406636	7.78155525374107e-05	4.41099842872351e-05
"Erithacus_rubecula"	0.0736895344837504	6.1625320061333e-05	0.00673944576051729	0.0134041842227492	4.75335234738574e-05	3.66423281029504e-05	3.13846450671894e-05	3.1013685423088e-05	2.49921343971669e-05	2.6012134240561e-05	0.00670202085488511	2.12337124779211e-05	1.73860536711669e-05	1.22338711747733e-05	1.71003626106292e-05	1.54086156250293e-05	1.33419406913834e-05	1.62166141821583e-05	8.26669973458389e-06	8.17746284707546e-06	1.26211189246935e-05	9.58351877213757e-06	5.82509685289177e-06	8.08822595956703e-06	6.72786183372553e-07	8.08822595956703e-06	4.04411297978351e-06	4.04411297978351e-06	2.06667493364597e-06	3.36393091686277e-07	2.06667493364597e-06	4.04411297978351e-06	4.04411297978351e-06	1.2295347914345e-08	2.06667493364597e-06	4.04411297978351e-06	4.04411297978351e-06	4.04411297978351e-06	3.36393091686277e-07	4.20703964156448e-06	2.06667493364597e-06	0.00281067790975852	0.00334499550812876	0.00210293874948743	1.00114251692216	0.000588985549819028	2.69114473349021e-05	2.45906958286901e-07	8.37381073678982e-05
"Pyrrhula_murina"	0.0504193807305829	2.97221267303321e-05	4.2256573409081e-05	3.95827512561833e-05	2.22682502197735e-05	2.31315918089878e-05	2.37788516394124e-05	2.15097323430231e-05	1.59693171251833e-05	0.00718661891149194	2.57044447660506e-05	1.33563645754451e-05	1.20613424463807e-05	8.45346553959793e-06	1.14199949911169e-05	9.77522723354278e-06	8.80704244137872e-06	0.0143498269565667	3.87273916865626e-06	5.19066958933007e-06	0.0215159395560179	6.1940898916405e-06	3.58113734190228e-06	6.50860001000387e-06	2.03778748231899e-08	6.50860001000387e-06	3.25430000500194e-06	3.25430000500194e-06	9.68184792164065e-07	1.01889374115949e-08	9.68184792164065e-07	3.25430000500194e-06	3.25430000500194e-06	8.49594526592757e-09	9.68184792164065e-07	3.25430000500194e-06	3.25430000500194e-06	3.25430000500194e-06	1.01889374115949e-08	0.00717197985200597	9.68184792164065e-07	0.00131673131734313	0.00232552776926701	0.00169223600260101	0.000631055946234673	1.00407717928084	8.15114992927596e-07	1.69918905318551e-07	5.72947508302079e-05
"Serinus_serinus"	0.000126437126792951	2.27549993920666e-05	0.0125931179120442	1.6388914574531e-05	1.82810458099246e-05	7.47283271422238e-06	0.0377623746646363	1.3373721910951e-05	4.88355017947749e-06	1.26792993610148e-05	2.45485189944612e-05	4.38373699079741e-06	6.93676754981554e-06	1.08855962653047e-05	2.79408083341266e-06	3.08909572342497e-06	2.29426764473259e-06	5.16269096858621e-06	3.1793123147695e-06	6.2321560624677e-06	3.05668122347848e-08	1.79445445605252e-06	1.29464126737245e-06	9.28499981016589e-06	0.025152721558148	9.28499981016589e-06	4.64249990508295e-06	4.64249990508295e-06	7.94828078692375e-07	0.012576360779074	7.94828078692375e-07	4.64249990508295e-06	4.64249990508295e-06	1.09402977540751e-08	7.94828078692375e-07	4.64249990508295e-06	4.64249990508295e-06	4.64249990508295e-06	0.012576360779074	1.01889374115949e-08	7.94828078692375e-07	0.00108096618702163	0.000444833737925264	0.00241409995064313	5.04589637529415e-05	1.42645123762329e-06	1.00610886232592	2.18805955081502e-07	1.43678553173809e-07
"Carduelis_carduelis"	0.000105173146439053	4.17775873568224e-05	2.24860326745391e-05	2.39500542640006e-05	3.43093512708785e-05	7.52632485698292e-06	2.87599752061768e-05	1.08133844125819e-05	4.52354008366162e-06	1.22845468971491e-05	1.94855464059467e-05	4.51385862182178e-06	5.41153293721086e-06	0.0503125866722514	1.53043677218017e-06	3.01246623516113e-06	1.52075531034033e-06	3.91745097924223e-06	5.96684369928322e-06	6.87419947651215e-06	2.54878357977827e-08	1.51107384850049e-06	1.50139238666065e-06	7.78155525374107e-06	2.18805955081502e-08	7.78155525374107e-06	3.89077762687054e-06	3.89077762687054e-06	1.49171092482081e-06	1.09402977540751e-08	1.49171092482081e-06	3.89077762687054e-06	3.89077762687054e-06	0.050301821695148	1.49171092482081e-06	3.89077762687054e-06	3.89077762687054e-06	3.89077762687054e-06	1.09402977540751e-08	8.49594526592757e-09	1.49171092482081e-06	0.0020287268577563	8.61650103745844e-06	0.00202320436597268	1.84430218715176e-06	1.18943233722986e-06	8.75223820326007e-07	1.00603643390296	1.19514939135288e-07
"Regulus_regulus"	0.100383168220638	4.68026699847132e-05	6.72643194813574e-05	6.51717463442149e-05	3.51645630649067e-05	3.55999270496371e-05	3.2448986613317e-05	3.18479683915731e-05	2.45548655804264e-05	2.71254274559789e-05	3.84160762570175e-05	2.05612288921213e-05	1.79208025399391e-05	1.18917364439611e-05	1.75034407995207e-05	1.50386981575159e-05	1.35098041112156e-05	1.98635852830702e-05	6.11557618520116e-06	7.46878652132409e-06	1.71884252490623e-05	9.51616742291048e-06	5.52253073460539e-06	8.82199685744701e-06	2.87357106347617e-08	8.82199685744701e-06	4.4109984287235e-06	4.4109984287235e-06	1.52889404630029e-06	1.43678553173808e-08	1.52889404630029e-06	4.4109984287235e-06	4.4109984287235e-06	1.19514939135288e-08	1.52889404630029e-06	4.4109984287235e-06	4.4109984287235e-06	4.4109984287235e-06	1.43678553173808e-08	5.72947508302078e-06	1.52889404630029e-06	0.0020792959029684	0.00355433665259154	0.00229371918293622	0.00125607161051847	0.00080212651162291	1.14942842539047e-06	2.39029878270575e-07	1.00011407178207
