"Cecropia_schreberiana"	"Guarea_guidonia"	"Schefflera_morototoni"	"Alchornea_latifolia"	"Dendropanax_arboreus"	"Ocotea_floribunda"	"Inga_vera"	"Ficus_sp1_M_SD_006"	"Miconia_prasina"	"Musa_acuminata"	"Phytolacca_rivinoides"	"Tournefortia_hisutissima"	"Casearia_sylvestris"	"Citrus_sinensis"	"Coffea_arabica"	"Miconia_laevigatta"	"Momordica_charantia"	"Murraya_paniculata"	"Piper_amalaga"	"Roystonea_borinquena"	"Solanum_rugosum"	"Spindalis_portoricensis"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Nesospingus_speculiferus"	"Melanerpes_portoricensis"	"Tyrannus_caudifasciatus"	"Columba_squamosa"	"Euphonia_musica"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Vireo_flavirostris"	"Vireo_latimeri"
"Phytolacca_rivinoides"	0.00332482987450096	6.50090888314305e-06	0.00251100886924502	1.33024288926803e-06	0.000512642222695864	0.00108042518153228	2.02399065027155e-06	0.000870846947686366	9.74809916206468e-07	0.000153549113817519	1.00051181415797	0.000511814157967399	0	2.59399912319259e-07	2.59399912319259e-07	0.000152781368248431	1.16596201230833e-06	4.39388427732085e-07	0.000152781368248431	0.000152781368248431	0.000152781368248431	0.0504178515219823	6.62451782772298e-05	4.4097985094274e-05	0.0502645905606554	5.95427664718866e-05	9.32769609846666e-05	1.75755371092834e-05	8.77663942166475e-06	5.41742406928587e-08	2.16085036306455e-05	8.74955230131833e-06	7.67745569087595e-06	2.70871203464294e-08	2.70871203464294e-08	0
"Tournefortia_hisutissima"	0.00332482987450096	6.50090888314305e-06	0.00251100886924502	1.33024288926803e-06	0.000512642222695864	0.00108042518153228	2.02399065027155e-06	0.000870846947686366	9.74809916206468e-07	0.000153549113817519	0.000511814157967399	1.00051181415797	0	2.59399912319259e-07	2.59399912319259e-07	0.000152781368248431	1.16596201230833e-06	4.39388427732085e-07	0.000152781368248431	0.000152781368248431	0.000152781368248431	0.0504178515219823	6.62451782772298e-05	4.4097985094274e-05	0.0502645905606554	5.95427664718866e-05	9.32769609846666e-05	1.75755371092834e-05	8.77663942166475e-06	5.41742406928587e-08	2.16085036306455e-05	8.74955230131833e-06	7.67745569087595e-06	2.70871203464294e-08	2.70871203464294e-08	0
"Casearia_sylvestris"	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101
"Citrus_sinensis"	0.00297196645405566	0.00297414134499843	5.16807079497866e-06	0.00177354583592528	4.24582609897552e-06	5.98503258516374e-07	0.000593316132559766	6.32985797699696e-07	0.000592483060944681	4.06647087012402e-07	5.18799824638518e-07	5.18799824638518e-07	0	1.00059035371725	0.000590353717247462	4.0461385157734e-07	2.54748332815807e-07	8.87001605773906e-07	4.0461385157734e-07	4.0461385157734e-07	4.0461385157734e-07	0.000133522571020522	0.00029816210194696	0.100360131932068	1.59860362285649e-05	6.88029288343472e-05	2.03798666252646e-05	3.54800642309562e-05	2.02132199569382e-05	2.47845112083202e-05	1.19700651703275e-08	7.82096435277806e-06	2.03323543506201e-08	1.23922556041601e-05	1.23922556041601e-05	0
"Coffea_arabica"	0.00297196645405566	0.00297414134499843	5.16807079497866e-06	0.00177354583592528	4.24582609897552e-06	5.98503258516374e-07	0.000593316132559766	6.32985797699696e-07	0.000592483060944681	4.06647087012402e-07	5.18799824638518e-07	5.18799824638518e-07	0	0.000590353717247462	1.00059035371725	4.0461385157734e-07	2.54748332815807e-07	8.87001605773906e-07	4.0461385157734e-07	4.0461385157734e-07	4.0461385157734e-07	0.000133522571020522	0.00029816210194696	0.100360131932068	1.59860362285649e-05	6.88029288343472e-05	2.03798666252646e-05	3.54800642309562e-05	2.02132199569382e-05	2.47845112083202e-05	1.19700651703275e-08	7.82096435277806e-06	2.03323543506201e-08	1.23922556041601e-05	1.23922556041601e-05	0
"Miconia_laevigatta"	0.00519239123483155	7.55152198885191e-06	0.00214036918254731	1.82753662098813e-06	0.000306483279096247	3.81087771526149e-06	2.75736420724785e-06	0.00030654979970895	1.39755060626868e-06	0.000306106204306306	0.000305562736496863	0.000305562736496863	0	4.0461385157734e-07	4.0461385157734e-07	1.00030457567328	8.42066323567267e-07	6.86089221563284e-07	0.000304575673284775	0.000304575673284775	0.000304575673284775	0.100509972183976	7.36434079507328e-05	6.87843547681478e-05	0.000138188849692306	8.18361129016983e-05	6.73653058853814e-05	2.74435688625313e-05	1.36956521350366e-05	6.29293499070992e-08	7.62175543052298e-08	1.3664187460083e-05	1.53053102153153e-05	3.14646749535496e-08	3.14646749535496e-08	0
"Momordica_charantia"	0.00127762346605469	0.00126181699312673	0.00502670058692632	1.44863836854045e-06	3.3585140797562e-06	0.00126055135515761	1.80489397903503e-06	3.82178172566606e-06	7.66114721853846e-07	8.4629781263042e-07	2.33192402461667e-06	2.33192402461667e-06	0	2.54748332815807e-07	2.54748332815807e-07	8.42066323567268e-07	1.00125356067934	1.69169703991527e-07	8.42066323567268e-07	8.42066323567268e-07	8.42066323567268e-07	0.000277881886777198	8.2127204411163e-05	4.33072165786872e-05	0.000208580078146916	4.83179584469082e-05	0.100284854347531	6.76678815966106e-06	8.61973782062812e-06	1.05151416093895e-05	2.52110271031521e-05	3.36216701593339e-06	4.2314890631521e-08	5.25757080469473e-06	5.25757080469473e-06	0
"Murraya_paniculata"	0.00504316019864633	1.27583638989324e-05	7.08202764254204e-06	3.80972643630828e-06	2.601859283944e-06	7.48730065825838e-07	3.12530989532599e-06	1.07146448936506e-06	0.00251048958132399	6.89536906093753e-07	8.78776855464171e-07	8.78776855464171e-07	0	8.87001605773906e-07	8.87001605773906e-07	6.86089221563284e-07	1.69169703991527e-07	1.00250902821891	6.86089221563284e-07	6.86089221563284e-07	6.86089221563284e-07	0.000226409443115884	0.000137846594278387	0.000150790272981564	2.69762687461241e-05	6.65578992023523e-05	1.35335763193221e-05	0.100361128756349	1.33246340565429e-05	1.0631969915777e-07	1.49746013165168e-08	1.3271474206964e-05	3.44768453046876e-08	5.31598495788849e-08	5.31598495788849e-08	0
"Piper_amalaga"	0.00519239123483155	7.55152198885191e-06	0.00214036918254731	1.82753662098813e-06	0.000306483279096247	3.81087771526149e-06	2.75736420724785e-06	0.00030654979970895	1.39755060626868e-06	0.000306106204306306	0.000305562736496863	0.000305562736496863	0	4.0461385157734e-07	4.0461385157734e-07	0.000304575673284775	8.42066323567267e-07	6.86089221563284e-07	1.00030457567328	0.000304575673284775	0.000304575673284775	0.100509972183976	7.36434079507328e-05	6.87843547681478e-05	0.000138188849692306	8.18361129016983e-05	6.73653058853814e-05	2.74435688625313e-05	1.36956521350366e-05	6.29293499070992e-08	7.62175543052298e-08	1.3664187460083e-05	1.53053102153153e-05	3.14646749535496e-08	3.14646749535496e-08	0
"Roystonea_borinquena"	0.00519239123483155	7.55152198885191e-06	0.00214036918254731	1.82753662098813e-06	0.000306483279096247	3.81087771526149e-06	2.75736420724785e-06	0.00030654979970895	1.39755060626868e-06	0.000306106204306306	0.000305562736496863	0.000305562736496863	0	4.0461385157734e-07	4.0461385157734e-07	0.000304575673284775	8.42066323567267e-07	6.86089221563284e-07	0.000304575673284775	1.00030457567328	0.000304575673284775	0.100509972183976	7.36434079507328e-05	6.87843547681478e-05	0.000138188849692306	8.18361129016983e-05	6.73653058853814e-05	2.74435688625313e-05	1.36956521350366e-05	6.29293499070992e-08	7.62175543052298e-08	1.3664187460083e-05	1.53053102153153e-05	3.14646749535496e-08	3.14646749535496e-08	0
"Solanum_rugosum"	0.00519239123483155	7.55152198885191e-06	0.00214036918254731	1.82753662098813e-06	0.000306483279096247	3.81087771526149e-06	2.75736420724785e-06	0.00030654979970895	1.39755060626868e-06	0.000306106204306306	0.000305562736496863	0.000305562736496863	0	4.0461385157734e-07	4.0461385157734e-07	0.000304575673284775	8.42066323567267e-07	6.86089221563284e-07	0.000304575673284775	0.000304575673284775	1.00030457567328	0.100509972183976	7.36434079507328e-05	6.87843547681478e-05	0.000138188849692306	8.18361129016983e-05	6.73653058853814e-05	2.74435688625313e-05	1.36956521350366e-05	6.29293499070992e-08	7.62175543052298e-08	1.3664187460083e-05	1.53053102153153e-05	3.14646749535496e-08	3.14646749535496e-08	0
"Spindalis_portoricensis"	0.0519239123483155	7.55152198885191e-05	0.0214036918254731	1.82753662098813e-05	0.00306483279096247	3.81087771526149e-05	2.75736420724785e-05	0.0030654979970895	1.39755060626868e-05	0.00306106204306306	0.00305562736496863	0.00305562736496863	0	4.0461385157734e-06	4.0461385157734e-06	0.00304575673284775	8.42066323567267e-06	6.86089221563284e-06	0.00304575673284775	0.00304575673284775	0.00304575673284775	1.00509972183976	0.000736434079507328	0.000687843547681478	0.00138188849692306	0.000818361129016983	0.000673653058853814	0.000274435688625313	0.000136956521350366	6.29293499070992e-07	7.62175543052298e-07	0.00013664187460083	0.000153053102153153	3.14646749535496e-07	3.14646749535496e-07	0
"Loxigilla_portoricensis"	0.0169203933814653	0.0545788812464293	5.03922587584741e-05	0.00840785186353096	0.0125613928327045	1.079943429452e-05	0.00420854869984897	7.97238771492443e-06	0.00420345782940318	3.08389480530707e-06	5.52043152310248e-06	5.52043152310248e-06	0	1.24234209144567e-05	1.24234209144567e-05	3.06847533128053e-06	3.42196685046513e-06	5.74360809493278e-06	3.06847533128053e-06	3.06847533128053e-06	3.06847533128053e-06	0.00101259685932258	1.00446979209451	0.00211198155545763	0.000343273866855073	0.000433379141628969	0.00027375734803721	0.000229744323797311	0.000271939356197311	0.000454824010386911	2.159886858904e-07	4.45273510038559e-05	1.54194740265353e-07	0.000227412005193455	0.000227412005193455	0
"Vireo_altiloquous"	0.0297196645405566	0.0297414134499843	5.16807079497866e-05	0.0177354583592528	4.24582609897552e-05	5.98503258516374e-06	0.00593316132559766	6.32985797699696e-06	0.00592483060944681	4.06647087012402e-06	5.18799824638518e-06	5.18799824638518e-06	0	0.00590353717247462	0.00590353717247462	4.0461385157734e-06	2.54748332815807e-06	8.87001605773906e-06	4.0461385157734e-06	4.0461385157734e-06	4.0461385157734e-06	0.00133522571020522	0.0029816210194696	1.00360131932068	0.000159860362285649	0.000688029288343472	0.000203798666252646	0.000354800642309562	0.000202132199569382	0.000247845112083202	1.19700651703275e-07	7.82096435277806e-05	2.03323543506201e-07	0.000123922556041601	0.000123922556041601	0
"Turdus_plumbeus"	0.0145726851417037	5.45029577743419e-05	0.0288164855594273	8.32949157547924e-06	0.00718801166295481	0.0215703948534929	1.29061709329524e-05	0.0143514409566378	5.5206922614426e-06	9.92023328731556e-06	0.00718065579437935	0.00718065579437935	0	1.14185973061178e-06	1.14185973061178e-06	9.87063212087898e-06	1.4898577010494e-05	1.92687633900887e-06	9.87063212087898e-06	9.87063212087898e-06	9.87063212087898e-06	0.00325730859989006	0.000588469486037268	0.000194116154204003	1.00390992271619	0.000372494200420749	0.00119188616083952	7.70750535603546e-05	3.85762670829292e-05	4.54191314786183e-07	0.000431407897069858	3.83491714255361e-05	4.96011664365778e-07	2.27095657393091e-07	2.27095657393091e-07	0
"Coereba_flaveola"	0.0629304593940545	0.000127985983164953	0.0126413958195052	3.66355768536044e-05	3.1137409429058e-05	2.00483740697812e-05	0.0250680286683181	1.9541869123231e-05	2.23373427749496e-05	1.02809187062435e-05	1.48856916179716e-05	1.48856916179716e-05	0	8.60036610429341e-06	8.60036610429341e-06	1.02295141127123e-05	6.03974480586353e-06	8.31973740029404e-06	1.02295141127123e-05	1.02295141127123e-05	1.02295141127123e-05	0.00337573965719505	0.00130013742488691	0.00146206223772988	0.00065186485073631	1.00216044251774	0.000483179584469082	0.000332789496011761	0.000166139747019471	1.06654985970794e-06	4.00967481395623e-07	0.000165606472089617	5.14045935312175e-07	5.33274929853971e-07	5.33274929853971e-07	0
"Tyrannus_dominicensis"	0.0127762346605469	0.0126181699312673	0.0502670058692632	1.44863836854045e-05	3.3585140797562e-05	0.0126055135515761	1.80489397903503e-05	3.82178172566606e-05	7.66114721853846e-06	8.4629781263042e-06	2.33192402461667e-05	2.33192402461667e-05	0	2.54748332815807e-06	2.54748332815807e-06	8.42066323567268e-06	0.0125356067934414	1.69169703991527e-06	8.42066323567268e-06	8.42066323567268e-06	8.42066323567268e-06	0.00277881886777198	0.00082127204411163	0.000433072165786872	0.00208580078146916	0.000483179584469082	1.00284854347531	6.76678815966106e-05	8.61973782062812e-05	0.000105151416093895	0.000252110271031521	3.36216701593339e-05	4.2314890631521e-07	5.25757080469473e-05	5.25757080469473e-05	0
"Nesospingus_speculiferus"	0.0504316019864633	0.000127583638989324	7.08202764254204e-05	3.80972643630828e-05	2.601859283944e-05	7.48730065825838e-06	3.12530989532599e-05	1.07146448936506e-05	0.0251048958132399	6.89536906093753e-06	8.78776855464171e-06	8.78776855464171e-06	0	8.87001605773906e-06	8.87001605773906e-06	6.86089221563284e-06	1.69169703991527e-06	0.0250902821890872	6.86089221563284e-06	6.86089221563284e-06	6.86089221563284e-06	0.00226409443115884	0.00137846594278387	0.00150790272981564	0.000269762687461241	0.000665578992023523	0.000135335763193221	1.00361128756349	0.000133246340565429	1.0631969915777e-06	1.49746013165168e-07	0.00013271474206964	3.44768453046876e-07	5.31598495788849e-07	5.31598495788849e-07	0
"Melanerpes_portoricensis"	0.0503147080574874	0.0503325974769235	8.11964988814437e-05	5.75137655551384e-05	4.95675428512614e-05	1.01165420568672e-05	4.03175524902817e-05	1.07054527758112e-05	3.03658948166061e-05	6.88223725378723e-06	8.77663942166476e-06	8.77663942166476e-06	0	1.01066099784691e-05	1.01066099784691e-05	6.84782606751829e-06	4.30986891031406e-06	6.66231702827145e-06	6.84782606751829e-06	6.84782606751829e-06	6.84782606751829e-06	0.00225978260228104	0.00326327227436774	0.00171812369633975	0.000270033869580505	0.000664558988077883	0.000344789512825125	0.000266492681130858	1.00034212628262	0.000419438312307696	2.02330841137344e-07	0.000132407126467072	3.44111862689362e-07	0.000209719156153848	0.000209719156153848	0
"Tyrannus_caudifasciatus"	0.000180156251827991	0.100551412057956	2.13947016993964e-05	8.26591678511715e-05	6.82777757987295e-05	5.33637224640547e-06	3.52401111094765e-05	7.68838064321679e-08	3.51866159730846e-05	3.16227888980398e-08	5.41742406928587e-08	5.41742406928587e-08	0	1.23922556041601e-05	1.23922556041601e-05	3.14646749535496e-08	5.25757080469473e-06	5.31598495788849e-08	3.14646749535496e-08	3.14646749535496e-08	3.14646749535496e-08	1.03833427346714e-05	0.00545788812464293	0.00210668345270722	3.17933920350328e-06	4.26619943883177e-06	0.000420605664375578	2.1263939831554e-06	0.000419438312307696	1.00083792843382	1.06727444928109e-07	4.74095399547344e-07	1.58113944490199e-09	0.000418964216908148	0.000418964216908148	0
"Columba_squamosa"	0.0001132150101917	2.56145867827462e-05	0.000273980886868828	7.91079326890625e-08	4.32818038670581e-05	0.100355344084393	1.13762430038492e-07	8.63577969682768e-05	4.85435350758843e-08	7.66005570906831e-08	4.3217007261291e-05	4.3217007261291e-05	0	1.19700651703275e-08	1.19700651703275e-08	7.62175543052297e-08	2.52110271031521e-05	1.49746013165168e-08	7.62175543052297e-08	7.62175543052297e-08	7.62175543052297e-08	2.51517929207258e-05	5.18372846136961e-06	2.03491107895567e-06	0.00603971055897801	3.20773985116499e-06	0.00201688216825217	5.9898405266067e-07	4.04661682274687e-07	2.13454889856219e-07	1.00200710688169	2.97934237346578e-07	3.83002785453416e-09	1.06727444928109e-07	1.06727444928109e-07	0
"Euphonia_musica"	0.100449259863147	0.000113782895891363	0.000140998296063491	3.23683632591054e-05	3.08573099037934e-05	1.48967118673289e-05	4.5394993871087e-05	2.13340217451903e-05	2.55451736601277e-05	1.37328517186764e-05	1.74991046026367e-05	1.74991046026367e-05	0	7.82096435277806e-06	7.82096435277806e-06	1.3664187460083e-05	3.36216701593339e-06	1.3271474206964e-05	1.3664187460083e-05	1.3664187460083e-05	1.3664187460083e-05	0.0045091818618274	0.00106865642409254	0.00132956393997227	0.000536888399957506	0.00132485177671693	0.000268973361274671	0.000530858968278561	0.000264814252934144	9.48190799094688e-07	2.97934237346578e-07	1.00026434015753	6.86642585933821e-07	4.74095399547344e-07	4.74095399547344e-07	0
"Icterus_dominicensis"	0.000260924182654852	3.79473466776478e-07	0.000107556240329011	9.1836011104931e-08	1.54011698038315e-05	1.91501392726708e-07	1.38561015439591e-07	1.54045125481885e-05	7.02286736818431e-08	0.100517894784136	1.53549113817519e-05	1.53549113817519e-05	0	2.03323543506201e-08	2.03323543506201e-08	1.53053102153153e-05	4.2314890631521e-08	3.44768453046876e-08	1.53053102153153e-05	1.53053102153153e-05	1.53053102153153e-05	0.00505075237105405	3.70067376636848e-06	3.45650023960542e-06	6.9441633011209e-06	4.1123674824974e-06	3.38519125052168e-06	1.3790738121875e-06	6.88223725378723e-07	3.16227888980398e-09	3.83002785453416e-09	6.86642585933821e-07	1.00502589473921	1.58113944490199e-09	1.58113944490199e-09	0
"Myarchus_antillarum"	0.000180156251827991	0.100551412057956	2.13947016993964e-05	8.26591678511715e-05	6.82777757987295e-05	5.33637224640547e-06	3.52401111094765e-05	7.68838064321679e-08	3.51866159730846e-05	3.16227888980398e-08	5.41742406928587e-08	5.41742406928587e-08	0	1.23922556041601e-05	1.23922556041601e-05	3.14646749535496e-08	5.25757080469473e-06	5.31598495788849e-08	3.14646749535496e-08	3.14646749535496e-08	3.14646749535496e-08	1.03833427346714e-05	0.00545788812464293	0.00210668345270722	3.17933920350328e-06	4.26619943883177e-06	0.000420605664375578	2.1263939831554e-06	0.000419438312307696	0.000837928433816297	1.06727444928109e-07	4.74095399547344e-07	1.58113944490199e-09	1.00041896421691	0.000418964216908148	0
"Vireo_flavirostris"	0.000180156251827991	0.100551412057956	2.13947016993964e-05	8.26591678511715e-05	6.82777757987295e-05	5.33637224640547e-06	3.52401111094765e-05	7.68838064321679e-08	3.51866159730845e-05	3.16227888980398e-08	5.41742406928588e-08	5.41742406928588e-08	0	1.23922556041601e-05	1.23922556041601e-05	3.14646749535496e-08	5.25757080469473e-06	5.31598495788849e-08	3.14646749535496e-08	3.14646749535496e-08	3.14646749535496e-08	1.03833427346714e-05	0.00545788812464293	0.00210668345270722	3.17933920350328e-06	4.26619943883177e-06	0.000420605664375578	2.12639398315539e-06	0.000419438312307696	0.000837928433816297	1.06727444928109e-07	4.74095399547344e-07	1.58113944490199e-09	0.000418964216908148	1.00041896421691	0
"Vireo_latimeri"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101
