"Sideroxylon_cinereum"	"Geniostoma_borbonicum"	"Croton_fothergillifolius"	"Aphloia_theiformis"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Toddalia_asiatica"	"Molinaea_alternifolia"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Roussea_simplex"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Stomoxys_niger"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Brachymyrmex_sp1_M_PL_060"	"Nacoleia_sp1_M_PL_060"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Chrysomya_megacephala"	"Henotesia_narcissus"	"Miridae_sp1_M_PL_060"	"Nyctemera_insulare"	"Orthellia_albigena"	"Ceratitis_roas"	"Chaetocnema_sp1_M_PL_060"	"Homoneura_quadrivittata"	"Lygistorrhina_sp1_M_PL_060"	"Ophyra_capensis"	"Orchisia_costata"	"Chironomidae_sp1_M_PL_060"	"Cicadellidae_sp1_M_PL_060"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_060"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Limnophora_quaterna"	"Ornidia_obesa"	"Pelecophora_intemipta"	"Psyllidae_sp1_M_PL_060"	"Sapromyza_sp1_M_PL_060"	"Scirtidae_sp1_M_PL_060"	"Scirtidae_sp2_M_PL_060"	"Syritta_nigrofemorata"	"Tarundia_servillei"	"Tettigoniidae_sp1_M_PL_060"
"Roussea_simplex"	2.03681047937792e-06	3.63988703598017e-06	5.39698577593827e-06	5.0019076138763e-06	5.96894620827328e-06	2.86078911669435e-06	0.00335497167753078	0.00337227015482664	2.82255919833486e-06	1.83509225070054e-07	1.003345856874	7.4970824030177e-05	6.02377863804937e-05	1.05235208101192e-07	9.35929423462756e-05	2.94326557086609e-07	1.74903601277709e-07	9.17501226674084e-08	1.88156667512906e-05	0.000224818010321776	6.79334923747805e-08	4.50228283652927e-05	6.04067975009181e-08	6.20487028437875e-08	0.100375706219974	1.86747474812545e-05	2.90497101073279e-08	4.04207259057302e-08	2.25764161197903e-08	1.86626073266708e-05	1.65449410726371e-08	4.34239876666902e-08	3.81797304165649e-08	1.8647004012374e-05	3.39468413229653e-09	2.38757848330931e-08	1.31633799413129e-08	1.86387315418377e-05	8.27247053631856e-09	1.31633799413128e-08	1.25047690346908e-08	1.31633799413128e-08	1.25047690346908e-08	1.31633799413129e-08	3.39468413229653e-09	1.86387315418377e-05	8.27247053631856e-09	1.31633799413129e-08	8.27247053631856e-09	2.24818010321776e-05
"Pachycerina_crinicornis"	0.0157500898980186	0.0335744070938154	0.0335460904325339	0.00456610971020802	0.00229883941699725	4.83641545735948e-05	0.00896028568878856	5.18738768384241e-06	0.00225160147762509	7.4597315448749e-06	1.66601831178171e-06	1.0028040924776	0.000581513421602859	0.000813754644730962	0.000960932954023682	0.00104249002927397	0.000763832418349007	0.000485778392417076	0.000284561085424058	3.45825845589494e-07	0.000398829876286091	5.1634999362025e-05	7.58144897568382e-05	0.000113845638981307	4.99805493534513e-05	6.73411970769291e-05	0.000164026215611045	0.000161806299003514	7.65472914406304e-05	5.89747226057033e-05	0.000152610941335525	3.46400227326937e-05	9.43717844085697e-06	0.000126084835605477	2.62501498300311e-05	9.195357667989e-06	8.18197327622778e-05	4.97793649377143e-05	7.63054706677624e-05	8.18197327622778e-05	1.14152742755201e-05	8.18197327622778e-05	1.14152742755201e-05	8.18197327622778e-05	2.62501498300311e-05	4.97793649377143e-05	7.63054706677625e-05	8.18197327622778e-05	7.63054706677625e-05	3.45825845589494e-08
"Melanostoma_annulipes"	0.00617456183608926	0.00314025181204565	0.00314699263424222	0.027474129512165	0.0152720880494519	0.0122286219282498	0.0061327403544402	0.00307624582331542	0.0213208135699213	0.00304183010271415	1.82538746607557e-06	0.000792972847640262	1.00259236169182	0.000319019028197945	0.00109731739490257	0.000836793232501018	0.000656544283445661	0.000243802911328962	0.000693715881108581	0.000205083054887694	0.000257000164452824	0.00041107884054894	0.000280238739630287	0.000206134591549468	5.4761623982267e-05	0.000259220147618303	8.29591956533474e-05	7.53622240707425e-05	6.82800455777164e-05	9.51591319446978e-05	1.42738718729348e-05	0.000328012516460327	0.000122231461839057	4.12077156833574e-05	1.02909363934821e-05	6.10883521978078e-05	7.67559179083469e-06	3.407077974689e-05	7.1369359364674e-06	7.67559179083469e-06	6.86853237804126e-05	7.67559179083469e-06	6.86853237804126e-05	7.6755917908347e-06	1.02909363934821e-05	3.407077974689e-05	7.13693593646739e-06	7.67559179083469e-06	7.13693593646739e-06	2.05083054887694e-05
"Apis_mellifera"	0.100695740652785	9.84180211288733e-05	6.008707314203e-05	6.62885971997046e-05	2.82273740067766e-05	2.95480696190092e-05	1.69975165023917e-05	1.06056124802355e-06	1.26826655914514e-05	1.04708419395705e-06	3.39468413229653e-09	0.0011812567423514	0.00033960090098491	1.00520261326706	0.000171027471161495	0.000339152970152708	0.000506342028609082	0.00151138577274304	0.000169710288806002	7.07040832015702e-08	1.25933882261865e-06	6.08864261726186e-07	0.000336279392524804	5.9090631895741e-07	1.01840523968896e-07	3.39729961418643e-07	6.1307613449414e-07	5.60264137521985e-07	3.71417668842485e-07	2.07340143262616e-07	4.47354641494879e-07	1.95117932176175e-07	2.60649844122152e-07	3.18107967982949e-07	0.000167826234421308	1.12909496027107e-07	1.46553836931781e-07	9.44306472355092e-08	2.23677320747439e-07	1.4655383693178e-07	1.65721492999261e-07	1.4655383693178e-07	1.65721492999261e-07	1.46553836931781e-07	0.000167826234421308	9.44306472355092e-08	2.23677320747439e-07	1.4655383693178e-07	2.23677320747439e-07	7.07040832015702e-09
"Stomorhina_lunata"	0.00380061047025545	9.7706426718319e-05	0.0261397342077305	0.00382735497764188	0.040942537883919	0.00750122676006123	0.0186459167396762	8.56369556783043e-06	3.78554693922753e-05	5.12797386631718e-06	3.46640527208428e-06	0.0016015549233728	0.00134116570488092	0.000196364874296532	1.00285661694939	0.000902241383962418	0.000106418799776297	0.000231013876215783	0.000654945792359415	5.70913037855362e-07	7.44684756674618e-05	2.91105408582873e-05	0.00010681774405634	0.000246662375711033	0.000103992158162528	0.000141385756050243	1.00125075655516e-05	0.000164214271657123	3.77281938610296e-05	0.000267358577867211	4.44120121446905e-07	5.82391836804235e-07	0.000201276285335982	0.000103810486392258	6.33435078375909e-06	0.000163770151535676	6.37554492871475e-05	0.000103588426331534	2.22060060723452e-07	6.37554492871475e-05	9.56838744410469e-06	6.37554492871475e-05	9.56838744410469e-06	6.37554492871476e-05	6.33435078375909e-06	0.000103588426331534	2.22060060723452e-07	6.37554492871475e-05	2.22060060723452e-07	5.70913037855362e-08
"Musca_domestica"	0.0084788242538177	0.0084912965753829	0.0377242823529628	0.0335286969464805	0.00425822044942247	0.0084199686923689	5.16218685700349e-05	1.19840515471976e-05	3.8087187319078e-05	7.10636862291745e-06	1.22636065452754e-08	0.0019546688048887	0.0011505906946889	0.000438072586447248	0.00101502155695772	1.00166676006065	0.000658282865387439	0.000285932191894222	0.000719536221109094	7.98936769813174e-07	0.000253381110791424	0.000251917992816559	0.000280105919168817	0.000276686811293416	3.67908196358261e-07	4.26796099845598e-05	0.000122418544981578	5.56296844130667e-05	6.13982447695329e-05	1.73196699564123e-05	3.85968026153768e-05	5.85956727985816e-07	5.91327252595344e-05	1.95851894664108e-05	1.41313737563628e-05	1.70328817976899e-05	9.20104447633238e-05	2.86788158722416e-07	1.92984013076884e-05	9.20104447633238e-05	8.38217423662013e-05	9.20104447633238e-05	8.38217423662013e-05	9.20104447633238e-05	1.41313737563628e-05	2.86788158722416e-07	1.92984013076884e-05	9.20104447633238e-05	1.92984013076884e-05	7.98936769813174e-08
"Stomoxys_niger"	0.0168780676203027	0.0447125260909932	0.000120645094156461	0.027956742597765	5.17845955160303e-05	0.00562212095409207	3.76813596753179e-05	1.21790142555976e-05	0.00560787954332362	1.04644231541855e-05	9.71686673765049e-09	0.00190958104587252	0.00120366451965038	0.000872033493715641	0.000159628199664445	0.000877710487183253	1.00131805278013	0.000628128141619608	0.000407474302730075	8.11934283706504e-07	0.000477186843897452	0.000252975491288622	0.000252265147930755	0.0001402851076981	2.91506002129514e-07	7.14574806061887e-05	0.000273130611453473	0.000203445893341124	0.00012972998224999	4.16479269149221e-07	0.00020323875495906	8.62750698972865e-05	2.83177431525245e-05	0.000101828718366615	2.81301127005046e-05	2.07138382064121e-07	2.94256327210881e-07	2.09340887085099e-07	0.00010161937747953	2.94256327210881e-07	6.98918564944126e-05	2.94256327210881e-07	6.98918564944126e-05	2.94256327210881e-07	2.81301127005046e-05	2.09340887085099e-07	0.00010161937747953	2.94256327210881e-07	0.00010161937747953	8.11934283706504e-08
"Fannia_pusio"	0.0647736759747017	0.0216053054040976	9.12896051274146e-05	0.00724332768876367	0.00719657196808091	3.9452510574064e-05	3.09607456036269e-05	3.59218581816757e-06	2.11057318699186e-05	4.81264188377198e-06	6.55358019052917e-09	0.00156143054705489	0.000574678290989695	0.00334663992535959	0.000445526761273295	0.000490169471818666	0.000807593324939496	1.0011658086472	0.000192868266768981	2.39479054544505e-07	0.000214983476199557	5.45352052602512e-05	0.000252523416798564	6.52255838896235e-05	1.96607405715875e-07	5.3161847872745e-07	0.000116314252876898	0.000126992221527313	4.93002293803649e-05	2.89582920145661e-05	9.82059336549892e-05	3.24703567229518e-07	2.8983550425194e-05	4.9274970969737e-05	0.000107956126624503	2.87862878723237e-05	2.22657573481499e-07	1.72004142242372e-07	4.91029668274946e-05	2.22657573481499e-07	1.81083192219092e-05	2.22657573481499e-07	1.81083192219092e-05	2.22657573481499e-07	0.000107956126624503	1.72004142242372e-07	4.91029668274946e-05	2.22657573481499e-07	4.91029668274946e-05	2.39479054544505e-08
"Stomoxys_calcitrans"	0.0072732980916858	9.68017459886855e-05	0.0144463024531984	0.0216227671201676	0.00726296642220171	0.0430185165467967	0.00721910825462522	1.18096958745804e-05	5.0938958429944e-05	6.24774493580451e-06	1.34397619652076e-06	0.000914660631720186	0.00163518743404166	0.000375787068070433	0.00126310974240744	0.00123349066475845	0.000523895532081525	0.000192868266768981	1.00160447620401	7.87313058305363e-07	9.04842049520249e-05	0.000162720054154687	0.000562543328041091	0.000172400585321836	4.03192858956227e-05	0.000255590577845892	5.44969257367313e-05	2.9491873625119e-05	0.00021531258670214	6.9158022658947e-05	4.40007936312207e-07	7.83676283537601e-07	0.00024414444842279	4.03261609382962e-05	1.2122163486143e-05	2.90518656888068e-05	3.52348840321913e-05	4.01061569701401e-05	2.20003968156103e-07	3.52348840321913e-05	5.40569178004191e-05	3.52348840321913e-05	5.40569178004191e-05	3.52348840321913e-05	1.2122163486143e-05	4.01061569701401e-05	2.20003968156103e-07	3.52348840321913e-05	2.20003968156103e-07	7.87313058305363e-08
"Brachymyrmex_sp1_M_PL_060"	4.24224499209421e-06	2.24145469090612e-06	2.24988807410372e-06	8.59495789480676e-05	1.03701021227275e-05	8.32592260533113e-06	2.66963185385794e-05	0.100808630697201	3.68572638435166e-05	2.05573805234411e-06	2.24818010321776e-05	1.55621630515272e-06	0.000676774081129392	2.19182657924868e-07	1.54146520220948e-06	1.91744824755162e-06	1.46148171067171e-06	3.35270676362307e-07	1.10223828162751e-06	1.00672057537981	3.43525242701852e-07	0.00134504321521897	5.27147937433963e-07	4.76715835119306e-07	0.000674454030965329	4.73459907977438e-07	2.25062377783379e-07	5.16688389041195e-08	4.67238282332605e-08	1.89793289260795e-07	1.01884304132096e-08	5.67034828361794e-07	8.31100215175656e-08	1.5340709597649e-07	7.07040832015702e-09	4.14804084909099e-08	5.48753188805785e-09	1.48312880769885e-07	5.09421520660483e-09	5.48753188805785e-09	2.14873947370169e-07	5.48753188805785e-09	2.14873947370169e-07	5.48753188805786e-09	7.07040832015702e-09	1.48312880769885e-07	5.09421520660482e-09	5.48753188805785e-09	5.09421520660482e-09	0.000672057537981341
"Nacoleia_sp1_M_PL_060"	0.000107943327653027	0.0574934988357582	0.0144564886598158	0.0144503169569603	5.5220416573734e-05	4.76563537233118e-05	4.33976446106765e-05	7.36125520075397e-06	4.01155911675464e-05	0.014308092263853	9.70478462496865e-09	0.00256390634755344	0.00121157220384903	5.57707192873974e-06	0.000287235549003067	0.00086873523699917	0.00122705188430774	0.000429966952399115	0.00018096840990405	4.90750346716931e-07	1.00130945830526	0.000108784108717065	7.30879594142112e-05	0.000107732194889671	2.91143538749059e-07	7.87961264751017e-07	0.000297459878009484	0.000261554967283378	0.000130905324577158	4.61979691909806e-07	0.000261334085617083	6.17162941039176e-07	4.59163434911495e-07	0.000130908140834156	1.79905546088379e-07	2.20881666294936e-07	3.52597284385752e-05	2.41098025614869e-07	0.000130667042808541	3.52597284385752e-05	3.61257923924007e-05	3.52597284385752e-05	3.61257923924007e-05	3.52597284385752e-05	1.79905546088379e-07	2.41098025614869e-07	0.000130667042808541	3.52597284385752e-05	0.000130667042808541	4.90750346716931e-08
"Technomyrmex_albipes"	6.08864261726186e-05	8.04376761768812e-05	7.45604251694152e-05	0.0502273872326844	5.46522746032647e-05	7.00344699606482e-05	3.41805870983144e-05	0.0336260803804743	0.0167657133505458	8.66438248776675e-06	7.50380472754878e-06	0.000387262495215187	0.00226093362301917	3.14579868558529e-06	0.000130997433862293	0.00100767197126624	0.000758926473865866	0.00012724881227392	0.000379680126360937	0.00224173869203162	0.000126914793503243	1.00095402016843	0.000252040235616937	0.00025153739995737	0.000225114141826463	0.000129507090273779	0.000125934093882515	5.84234899217064e-07	5.32985250205244e-07	4.0850124895925e-07	3.65625800804006e-07	0.000257934051546858	5.687814482163e-07	3.72705050948194e-07	1.01477376954364e-07	2.18609098413059e-07	1.81854695535159e-07	1.89892150546191e-07	1.82812900402003e-07	1.81854695535159e-07	0.000125568468081711	1.81854695535159e-07	0.000125568468081711	1.81854695535159e-07	1.01477376954364e-07	1.89892150546191e-07	1.82812900402003e-07	1.81854695535159e-07	1.82812900402003e-07	0.000224173869203162
"Zosterops_mauritianus"	0.0336279392524804	9.82752809282253e-05	0.000102402023400352	0.033532669755956	7.51209881547926e-05	0.0334682111645372	3.83704592353046e-05	1.31786984358491e-05	4.80345408558595e-05	5.88877831740831e-06	1.00677995834864e-08	0.000568608673176287	0.00154131306796658	0.00173744352804482	0.000480679848253529	0.00112042367667527	0.000756795443792265	0.000589221305863317	0.00131260109876255	8.78579895723272e-07	8.52692859832465e-05	0.000252040235616937	1.00061443859127	0.000168213593765083	3.02033987504591e-07	0.000167923721508782	8.42783802122913e-05	7.47189775020194e-07	0.000167564408733886	5.13653170593086e-07	4.46705822401024e-07	7.38992936243992e-07	0.000167641539775305	4.36522129174427e-07	5.60465654208007e-05	3.00483952619171e-07	2.49761032683786e-07	2.13169217973915e-07	2.23352911200512e-07	2.49761032683786e-07	8.38316743898902e-05	2.49761032683786e-07	8.38316743898902e-05	2.49761032683786e-07	5.60465654208007e-05	2.13169217973915e-07	2.23352911200512e-07	2.49761032683786e-07	2.23352911200512e-07	8.78579895723272e-08
