"Meriones_persicus"	"Meriones_libycus"	"Meriones_tristrami"	"Microtus_socialis"	"Apodemus_fulvipectus"	"Microtus_arvalis"	"Cricetulus_migratorius"	"Allactaga_elater"	"Arvicola_terrestris"	"Dryomys_nitedula"	"Xenopsylla_conformis"	"Nosopsyllus_iranus"	"Nosopsyllus_laeviceps"	"Stenoponia_tripectinata"	"Rhadinopsylla_ucrainica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_secundus"	"Leptopsylla_taschenbergi"	"Amphipsylla_schelkovnikovi"	"Mesopsylla_apscheronica"	"Ctenophthalmus_bogatschevi"	"Amphipsylla_rossica"	"Ctenophthalmus_proximus"	"Nosopsyllus_mokrzeckyi"	"Myoxopsylla_jordani"	"Ceratophyllus_sciurorum"	"Callopsylla_caspia"	"Megabothris_turbidus"	"Neopsylla_pleskei"	"Stenoponia_ivanovi"
"Xenopsylla_conformis"	0.0654315697049367	0.0255724878581972	0.00903407212948307	0.000207925224289751	1.8262073819376e-06	4.51250077631532e-06	0.000756740008531306	9.6685072313899e-07	5.25781596686808e-10	0	1.00470568297113	0.00343651553248824	0.000612877265711658	0.000618646439556512	0.00048638141364238	0.000169308738491104	3.03570567773288e-05	2.64605850782134e-06	3.55034107823853e-05	8.00152322597785e-08	8.82880586670388e-08	1.99859864601924e-07	5.55649526044815e-09	3.71935250496601e-09	0	7.37861568459638e-09	1.70430511712911e-07	3.68930784229819e-09	2.52246669510435e-06	9.80978429633765e-09
"Nosopsyllus_iranus"	0.0535825023112157	0.0178853640070747	0.0274352816238747	0.001532418009802	1.36399046269146e-06	5.63150543791367e-06	0.000285144703605276	0.000282394465922833	3.92705171621083e-10	0	0.00409812148042821	1.00372575125336	0.000656075840612083	0.000828633969583486	0.000477312210504556	0.000208341411326368	6.41469660678091e-05	1.04279281100782e-06	1.45766108522575e-05	2.33705764901654e-05	1.10181628133093e-07	1.29280754528098e-06	4.15013465403928e-09	2.77797658378679e-09	0	5.51107257653116e-09	1.25608033590328e-06	2.75553628826558e-09	9.50482345350919e-07	1.22424031258993e-08
"Nosopsyllus_laeviceps"	0.000423891790304618	0.0689093486164962	0.0260827513865617	0.00557628038083356	1.81657636428735e-06	9.52383271780234e-06	5.65680991552434e-06	8.31093898637416e-07	5.23008739733128e-10	0	0.00329075054478847	0.00295398971451471	1.00171442513519	0.000627679045122717	0.00096222506959434	0.000345418316309125	0.000192008956358786	1.4179604962473e-07	4.85305534256346e-06	6.87801847148206e-08	1.8633585752222e-07	4.63283357614147e-06	5.52719152175111e-09	3.69973745468359e-09	0	7.3397024819691e-09	4.57072162363406e-06	3.66985124098455e-09	1.88560330517478e-08	2.07039841691355e-08
"Stenoponia_tripectinata"	0.044037548809555	0.0107181565515212	0.0462256586549567	1.88362142913538e-05	5.30532084313574e-07	3.61654054114615e-06	4.60266066430453e-06	1.1508937419741e-06	1.52744978003545e-10	0	0.0036420039706123	0.0040906668691284	0.000688199063247497	1.0010605036023	0.000470812129429175	0.000136035172960646	1.22528728971281e-05	5.12468988295095e-08	2.35589260854385e-07	9.52463786461323e-08	7.07584018919898e-08	3.90256538749424e-08	1.61421919611141e-09	1.08051027296962e-09	0	2.14356397702454e-09	1.54395199109457e-08	1.07178198851227e-09	1.53422022143484e-08	7.86204465466554e-09
"Rhadinopsylla_ucrainica"	0.0198079138748337	0.0558527607067597	0.0202693146486133	0.00362366818499811	3.57017125088571e-06	7.60217498508448e-06	0.00144440768431619	8.62536459478775e-07	1.02788454329014e-09	0	0.00372543756614253	0.00306574724453106	0.00137263647920626	0.000612562017859464	1.00082140694126	0.000277641171268334	0.000139029267029796	5.05630993136644e-06	7.0411974094392e-05	7.1382327681002e-08	1.48738206229914e-07	3.01979922584558e-06	1.08627529549721e-08	7.27120343312306e-09	0	1.44249343470129e-08	2.97021982376894e-06	7.21246717350648e-09	4.81469228105397e-06	1.65264673588793e-08
"Nosopsyllus_consimilis"	0.0191400194931101	0.00738141401181435	0.00371099551992135	0.0404286824396649	0.00365931947885229	0.0266763409403702	1.18537278460209e-05	4.21847398527677e-07	1.05355112316802e-06	0	0.00145306335002204	0.00149938879155362	0.00055211441723306	0.000198316336484797	0.00031109191479464	1.00365166869409	0.00125600990415315	0.000247690426651511	7.0654261279665e-05	3.49115088436698e-08	0.000521928409702896	0.000207114400862439	1.11339990966059e-05	7.4527675250659e-06	0	1.4785129207484e-05	3.31382642948073e-05	7.39256460374201e-06	3.9512426153403e-08	5.7992045522544e-05
"Ctenophthalmus_secundus"	0.00582552299325455	0.00465644915422591	8.75888579121666e-05	0.0846504237153805	0.00229011556162245	9.86088265822261e-05	0.00340036917264641	3.63383525801766e-07	6.59344950905635e-07	0	0.000728910453181478	0.00129158835048892	0.00085864679360446	4.9975200692781e-05	0.000435833320239474	0.00351400523746219	1.00262609233667	0.000166322182725694	0.000251201968353256	3.00731193766978e-08	1.92930312878268e-06	7.00286942522559e-05	6.96800176688174e-06	4.66417293842322e-06	0	9.25299216817151e-06	6.93855932093284e-05	4.62649608408576e-06	1.13345639088214e-05	2.14367014309187e-07
"Leptopsylla_taschenbergi"	2.52405475741666e-05	1.11726700502966e-05	5.13698314635658e-06	5.976185550349e-05	0.0978582595448869	2.37590730958834e-05	0.00299858843969154	7.61952780613842e-09	2.81742766245486e-05	0	8.19511163944088e-05	2.70823872076233e-05	8.1789605435714e-07	2.69603250363941e-07	2.04450792876991e-05	0.000893839365742408	0.000214531511051983	1.00663272599127	0.00112845038044324	6.3058161154249e-10	4.64851430136849e-07	2.0393560417416e-07	0.000297747649437246	0.000199303412290294	0	0.000395386907252068	4.89851274618771e-08	0.000197693453626034	9.9952947989718e-06	5.16501589040944e-08
"Amphipsylla_schelkovnikovi"	0.00017880454375472	9.58445783102347e-05	4.73542443535553e-05	0.00508635079925391	0.0253012500191146	1.20026020622429e-05	0.0702810260367458	1.83728144434747e-07	7.28445836151851e-06	0	0.00189676972104894	0.000653032166181135	4.82879006585064e-05	2.13797254225355e-06	0.000491123519308384	0.000439822776465915	0.000558924379585995	0.00194657690626459	1.00353951853706	1.52050878152894e-08	2.348335186091e-07	4.24741783892482e-06	7.69826456760141e-05	5.15298911657671e-05	0	0.000102227272804503	4.16913999938845e-06	5.11136364022517e-05	0.000234270086789153	2.60926131787889e-08
"Mesopsylla_apscheronica"	9.31545589555211e-05	3.10941655199491e-05	4.76969430178629e-05	2.66414813943324e-06	2.37133251511033e-09	9.79051710346605e-09	4.95731404042552e-07	0.100834983300532	6.82728045238322e-13	0	7.12468963913111e-06	0.00174500304459902	1.14060472985411e-06	1.44060147702275e-06	8.29819559291649e-07	3.62206904253075e-07	1.11521151021921e-07	1.81292213318466e-09	2.53418130254824e-08	1.00834496413522	1.91553595502596e-10	2.24757918164287e-09	7.2151158797623e-12	4.82958376875311e-12	0	9.58114147519326e-12	2.183727983142e-09	4.79057073759663e-12	1.65243801347517e-09	2.12837328336218e-11
"Ctenophthalmus_bogatschevi"	0.000137704065155784	5.31201263985405e-05	2.67063852829595e-05	0.000307226889753424	2.63256786729591e-05	0.100458919106483	8.80928124482288e-08	3.08614126087517e-09	7.57940062198546e-09	0	1.04817545206368e-05	1.09691932008058e-05	4.12009284965797e-06	1.4269611048218e-06	2.30544219656366e-06	0.00722000966755673	9.53933213675883e-06	1.78193048219125e-06	5.21852263575777e-07	2.55404794003462e-10	1.00196550059121	0.000655418689057403	8.00996153126799e-08	5.36162978452719e-08	0	1.06366378476603e-07	2.5182531947002e-07	5.31831892383013e-08	2.93642708160763e-10	0.000218388954579311
"Amphipsylla_rossica"	0.000147005264138361	7.82392598091412e-05	3.98187637931984e-05	0.0253416344864251	2.57741022522621e-05	0.0753731492416013	4.39099673956021e-06	8.14747453345539e-08	7.42059678949783e-09	0	5.33875663317889e-05	0.000289588890142939	0.000230483470413038	1.77078904457551e-06	0.000105315498001365	0.00644643572684343	0.000779069223556347	1.75894458600213e-06	2.12370891946241e-05	6.7427375449286e-09	0.00147469205037916	1.00051233584834	7.84213657350628e-08	5.24929275411704e-08	0	1.04137786877827e-07	2.07718315462501e-05	5.20688934389133e-08	1.46366557985341e-08	0.000163854672264351
"Ctenophthalmus_proximus"	9.51055397749458e-06	3.93092479359872e-06	1.74547707804698e-06	2.98438909142326e-05	0.0505926040947463	1.22819410146109e-05	4.62165136497631e-05	3.48730600855178e-10	0.0503139672651963	0	1.97903839526295e-06	1.23950688333973e-06	3.6663703760949e-07	9.76602613647406e-08	5.05118012406205e-07	0.000462060962509146	0.000103358692875412	0.00342409796852833	0.000513217637840094	2.88604635190492e-11	2.4029884593804e-07	1.04561820980084e-07	1.00230962380429	0.00297729112472499	0	0.000204414561998975	2.44622056674038e-08	0.000102207280999488	1.5405504549921e-07	2.66998717708933e-08
"Nosopsyllus_mokrzeckyi"	6.36608169390501e-06	2.63124402930296e-06	1.16837039145988e-06	1.99766120957387e-05	0.0338651829889929	8.22116566960836e-06	3.09359583256763e-05	2.334298821564e-10	0.0670756183554726	0	1.32470938385206e-06	8.29689006357653e-07	2.45415917827345e-07	6.53708715146618e-08	3.38110959640222e-07	0.000309289852290235	6.91852319199445e-05	0.00229198924133838	0.000343532607771781	1.93183350750124e-11	1.60848893535816e-07	6.99905700548938e-08	0.00297729112472499	1.00390130698854	0	0.000136829022177749	1.63742722096219e-08	6.84145110888745e-05	1.03119861085588e-07	1.78720992817573e-08
"Myoxopsylla_jordani"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0
"Ceratophyllus_sciurorum"	1.89439708282633e-05	7.82996708648601e-06	3.47679713780827e-06	5.94457273697142e-05	0.100774867412007	2.44642670496186e-05	9.20581796220233e-05	6.94632756951511e-10	2.9013994367698e-05	0	3.94202542949561e-06	2.46896051428596e-06	7.30300396955926e-07	1.94528430914977e-07	1.00613917070415e-06	0.00092037429316588	0.000205879075741816	0.00682042415009818	0.00102227272804503	5.74868488511596e-11	4.78648703144712e-07	2.08275573755653e-07	0.000306621842998463	0.000205243533266624	0	1.00040717118146	4.87260060407494e-08	0.000203585590731327	3.06860598740078e-07	5.31831892383013e-08
"Callopsylla_caspia"	0.000174908861086093	0.000153596660040943	7.91558993239152e-05	0.10044485727644	2.41193729901709e-05	0.000115839646956209	1.72997085208962e-05	3.1664055755559e-07	6.94418529203494e-09	0	0.000182105001765245	0.00112544798096934	0.000909573603103179	2.80227286383665e-06	0.000414345665415767	0.00412571390470351	0.00308765889781511	1.68998689743476e-06	8.3382799987769e-05	2.6204735797704e-08	2.26642787523018e-06	8.30873261850002e-05	7.33866170022113e-08	4.91228166288657e-08	0	9.74520120814988e-08	1.00008233185023	4.87260060407494e-08	5.76656950696539e-08	2.5182531947002e-07
"Megabothris_turbidus"	1.89439708282633e-05	7.82996708648601e-06	3.47679713780827e-06	5.94457273697142e-05	0.100774867412007	2.44642670496186e-05	9.20581796220233e-05	6.94632756951512e-10	2.9013994367698e-05	0	3.94202542949561e-06	2.46896051428596e-06	7.30300396955926e-07	1.94528430914977e-07	1.00613917070415e-06	0.00092037429316588	0.000205879075741816	0.00682042415009818	0.00102227272804503	5.74868488511596e-11	4.78648703144712e-07	2.08275573755653e-07	0.000306621842998463	0.000205243533266624	0	0.000407171181462653	4.87260060407494e-08	1.00020358559073	3.06860598740078e-07	5.31831892383013e-08
"Neopsylla_pleskei"	0.000236175868561928	0.000123153219337952	6.0753214432725e-05	7.03521479849778e-05	0.000151895996376339	1.35075645753951e-07	0.10036735215202	2.396035119539e-07	4.37322290419991e-08	0	0.002695255663719	0.000851632181434423	3.75235057729781e-06	2.78460970190424e-06	0.000671649573207029	4.91929705609867e-06	0.000504388093942551	0.000344837670564527	0.00468540173578306	1.98292561617021e-08	2.64278437344686e-09	5.85466231941362e-08	4.62165136497631e-07	3.09359583256764e-07	0	6.13721197480156e-07	5.76656950696539e-08	3.06860598740078e-07	1.00033455784051	2.93642708160763e-10
"Stenoponia_ivanovi"	0.000137704065155784	5.31201263985405e-05	2.67063852829595e-05	0.000307226889753424	2.63256786729591e-05	0.100458919106483	8.80928124482288e-08	3.08614126087517e-09	7.57940062198546e-09	0	1.04817545206368e-05	1.09691932008058e-05	4.12009284965797e-06	1.4269611048218e-06	2.30544219656366e-06	0.00722000966755673	9.53933213675883e-06	1.78193048219126e-06	5.21852263575777e-07	2.55404794003462e-10	0.0019655005912138	0.000655418689057403	8.00996153126799e-08	5.36162978452719e-08	0	1.06366378476603e-07	2.5182531947002e-07	5.31831892383013e-08	2.93642708160763e-10	1.00021838895458
