"Decagonocarpus_cornutus"	"Retiniphyllum_rhabdocalyx"	"Aechmea_chantiniii"	"Aphelandra_macrostachya"	"Isertia_hypoleuca"	"Monotagma_secundum"	"Payparola_hulkiana"	"Tachia_occidentalis"	"Drymonia_semicordata"	"Satyria_panurensis"	"Billbergia_decora"	"Passiflora_vitifolia"	"Aechmea_contracta"	"Heliconia_sp1_M_PL_071"	"Alloplectus_savanarum"	"Pepinia_sp1_M_PL_071"	"Ischnosiphon_lasiocoleus"	"Palicourea_sp1_M_PL_071"	"Symphonia_globulifera"	"Ryania_pyrifera"	"Markea_coccinea"	"Pslicourea_quadrifolia"	"Psychotria_bahiensis"	"Psychotria_platypoda"	"Tabernamontana_macrocalyx"	"Psychotria_peppigiana"	"Psittacanthus_lasianthus"	"Aechmea_corymbosa"	"Vriesea_chrysostachys"	"Zygia_lathetica"	"Costus_scaber"	"Columnea_ericae"	"Isertia_rosea"	"Amasonia_arborea"	"Bromelia_sp1_M_PL_071"	"Calathea_zingiberea"	"Heliconia_tarumaensis"	"Passiflora_sp1_M_PL_071"	"Aechmea_rubiginosa"	"Ferdinandusa_sprucei"	"Gurania_rufipila"	"Justicia_cuatrecasii"	"Palicourea_subspicata"	"Renealmia_sp1_M_PL_071"	"Phaethornis_bourcieri"	"Chlorostilbon_olivaresi"	"Phaethornis_malaris"	"Thalurania_furcata"	"Phaethornis_ruber"	"Amazilia_versicolor"	"Florisuga_mellivora"	"Topaza_pyra"
"Billbergia_decora"	1.75912442790429e-06	0.000435289489811747	0.000194628287260346	0.000998154977720338	0.00110143349455082	0.000477927340770264	0.000517699845164691	0.000618419162767122	0.000442724208700212	0.000164703214287498	1.00046393849805	0.000534712983559332	0.000343150019563054	0.000540016555895976	0.000358521525606641	0.000419681874217461	3.05614388463131e-05	0.000253601057052276	7.53654532846774e-05	0.000105006644988208	0.000194059704614271	1.5737323411764e-05	0.000134539024079657	9.06391608303603e-07	0.000193930220098799	0.00017901251086043	0.000149194338701612	0.000149177092383692	8.95407480660562e-05	9.50040545400666e-05	0.000104423964668584	7.46532884495817e-05	0.000100242884618974	5.97904177890547e-05	9.48098277668587e-05	4.48826122305794e-05	9.48098277668587e-05	5.49932530180859e-05	4.47531277151075e-05	1.49522018742104e-05	4.47531277151075e-05	4.47531277151075e-05	4.47531277151075e-05	4.27070805632222e-08	0.0645936810021384	2.74216454938021e-05	0.0362911075375196	8.09278221699646e-05	1.153091175207e-05	1.19580835578109e-06	2.11814133567466e-06	2.11814133567466e-06
"Passiflora_vitifolia"	9.94364767876947e-07	0.000246497604146362	0.000109966009186242	0.00123028311554931	0.00186463208859388	0.000270141628043519	0.000322846390590147	0.000682569616151387	0.000280426745074762	9.31551944387122e-05	0.000534712983559332	1.00078671321777	0.00019388063253775	0.000850284777394293	0.000293427260913357	0.000600570547451227	1.72814145732568e-05	0.000143284624050551	4.27491812333788e-05	5.94545346405806e-05	0.000109671702320173	9.06011674966538e-06	7.60581562701045e-05	7.07752205909845e-07	0.000109570594862186	0.000101142087565095	8.42948216451071e-05	8.42850729709122e-05	5.05905411309371e-05	0.000114294264590671	5.89995510796386e-05	4.21930902144497e-05	0.000177815270482819	3.37815923731111e-05	0.00011414260340369	2.53866293492608e-05	0.00011414260340369	6.13866628083776e-05	2.52855218912737e-05	8.44800464548096e-06	2.52855218912737e-05	2.52855218912737e-05	2.52855218912737e-05	2.49647046514318e-08	0.036495436596405	1.55003919698465e-05	0.0644213840965017	6.31921612419504e-05	6.74047025588659e-06	6.75631847462222e-07	3.58583093960362e-06	3.58583093960362e-06
"Aechmea_contracta"	2.70193822696024e-06	0.000649942804679989	0.000306426937119793	0.000670634032052837	0.000115196975703981	0.000729669695612552	0.000782902842201994	0.000513672950320186	0.000624327555412332	0.00024605008257781	0.000357447937044848	0.000201958992226822	1.00052836525055	0.000135239087634951	0.000423840700100135	0.000179337358903518	0.000309651954307193	0.000379006360374256	0.000112453487407439	0.000156797213862422	0.000289991897973011	3.88674597154817e-05	0.0002320795621088	1.14453321947329e-06	0.000289828393227372	0.000267533901440651	0.00022297140745767	0.000222944917867209	0.000133819929901246	6.72923032469131e-05	0.000156061442507046	0.000111554211306424	4.90646282222589e-07	8.93566805078995e-05	6.70470461284545e-05	6.70469801058018e-05	6.70470461284545e-05	4.48342737032268e-05	6.68834753601627e-05	2.23474709676417e-05	6.68834753601627e-05	6.68834753601627e-05	6.68834753601627e-05	1.55919394549266e-05	0.0965351494365016	4.21184488320273e-05	0.000118588807011536	0.000102190466024401	0.00420982365283017	1.78713361015799e-06	2.21532645584579e-07	2.21532645584579e-07
"Heliconia_sp1_M_PL_071"	6.93923472866207e-07	0.000172329363349247	7.67058285142731e-05	0.00132147631255355	0.00216446010768223	0.000188511526615155	0.000246296819150147	0.000707771579980919	0.000216667027221907	6.5047043783832e-05	0.000562517245724975	0.000885713309785721	0.000135239087634951	1.00097217586441	0.000267854514069568	0.000671633954793063	1.20642621802704e-05	9.99460253713018e-05	2.99356457846544e-05	4.15590627182985e-05	7.65192728474917e-05	6.43692841812662e-06	5.30835296306376e-05	6.29715297826583e-07	7.64293135192307e-05	7.0550135556213e-05	5.87985828014801e-05	5.87917796301775e-05	3.52886741207117e-05	0.000121872561396265	4.11542457411243e-05	2.94408694792192e-05	0.000208290136357901	2.35638395311333e-05	0.000121737622403873	1.77274932173142e-05	0.000121737622403873	6.38983595117065e-05	1.76375338890532e-05	5.89278430562297e-06	1.76375338890532e-05	1.76375338890532e-05	1.76375338890532e-05	1.79944855432284e-08	0.0254568405798669	1.08170423711497e-05	0.0754725641732446	5.62245801630877e-05	4.85851109667168e-06	4.71276790622665e-07	4.16242328400428e-06	4.16242328400428e-06
"Alloplectus_savanarum"	2.36993896156249e-06	0.000586077814076957	0.000262248158709143	0.000812753932571221	0.00049186578632163	0.00064388605937669	0.000673329552389814	0.000567182112336833	0.000572351403673785	0.00022184871066023	0.000407410824553001	0.000333440069219724	0.000462371672836511	0.000292204924439528	1.00041051239936	0.000275205855985297	4.11682114799879e-05	0.000341710935358848	0.000101416112130844	0.000141389174681443	0.000261460511641375	2.10704170444792e-05	0.000181247769148325	1.06504515696875e-06	0.000261308362333237	0.000241207719076834	0.00020102966725973	0.000201006432564028	0.00012065032892982	7.95969387204284e-05	0.00014070450279482	0.000100579290936083	3.82857192861631e-05	8.05637004264642e-05	7.93687147582208e-05	6.04540790773469e-05	7.93687147582208e-05	4.98868283154502e-05	6.03019297692085e-05	2.0147112647806e-05	6.03019297692085e-05	6.03019297692085e-05	6.03019297692085e-05	5.68779392460158e-08	0.0870357853002242	3.69431661655329e-05	0.013823419117034	9.50933175864954e-05	1.53570435964243e-05	1.61127400852928e-06	9.45895742926211e-07	9.45895742926211e-07
"Pepinia_sp1_M_PL_071"	1.10361614788085e-06	0.000273467873527131	0.000122060620339686	0.00119712195300232	0.0017556037180163	0.000299825301290197	0.00035068259838651	0.00067340526566792	0.000303612097021255	0.000103376340131396	0.000524602342771826	0.000750713184314033	0.000215204830684222	0.000805960745751676	0.000302726441583826	1.00057472930842	1.91785608979791e-05	0.000159044114479369	4.74086486692786e-05	6.59619789759559e-05	0.00012172713121933	1.00140034156795e-05	8.44125659571834e-05	7.36129263394668e-07	0.000121621969895988	0.000112266433750143	9.35661812246078e-05	9.35553614584521e-05	5.61548564073827e-05	0.000111538520297727	6.54887530209165e-05	4.68302613908971e-05	0.000166733501073699	3.74971388611031e-05	0.000111380778312714	2.81717697608777e-05	0.000111380778312714	6.04733185526217e-05	2.80666084375356e-05	9.3771756781566e-06	2.80666084375356e-05	2.80666084375356e-05	2.80666084375356e-05	2.74993297816876e-08	0.0405094715115098	1.72034281875545e-05	0.0604027731595042	6.57258270888096e-05	7.42481904105565e-06	7.49942777222061e-07	3.3761609961852e-06	3.3761609961852e-06
"Ischnosiphon_lasiocoleus"	1.87380593428088e-06	7.50599826627641e-05	0.000366765944862936	7.54541484937394e-05	1.32137946873476e-05	0.000414155800719446	0.00108339770285685	5.77842345705809e-05	7.02109610093447e-05	2.81395928328503e-05	4.02124195346225e-05	2.27387033858642e-05	0.000391139310703823	1.52390680171836e-05	4.76684553978807e-05	2.0187958839978e-05	1.00567408886122	4.26214656878862e-05	1.3214002179491e-05	1.80587230161259e-05	3.27059316888926e-05	0.000336660396790789	0.000689683824154775	7.91323140033471e-07	3.25928855260307e-05	3.00857404855668e-05	2.50898210510535e-05	2.5071450404639e-05	1.50796115356124e-05	7.71280411839572e-06	1.75500152832473e-05	1.25922482837504e-05	1.56645668284205e-07	1.00486775168894e-05	7.54323487410283e-06	7.63448128425362e-06	7.54323487410283e-06	5.13823612014529e-06	7.52143512139169e-06	2.54388633329293e-06	7.52143512139169e-06	7.52143512139169e-06	7.52143512139169e-06	0.000333474974773153	0.0108559380252087	2.92093277990843e-05	1.58048207155766e-05	7.06538517887027e-05	0.0900382431887514	2.00973550337787e-07	2.54111436295146e-08	2.54111436295146e-08
"Palicourea_sp1_M_PL_071"	2.74238684793944e-06	0.000678021914238671	0.000303479787641337	0.000699704514797369	0.000120178159352608	0.000745080399990364	0.000768225715331962	0.000535940008415925	0.000651392376218647	0.000256693525521652	0.000372942730959229	0.000210712682427281	0.000535067802881302	0.000141100271112426	0.000442214151640862	0.000187110722916904	4.7635755768814e-05	1.00039543647091	0.000117300660207776	0.000163573644006586	0.000302558564706683	2.43223034058909e-05	0.000209728711263367	1.16178512566701e-06	0.000302392595403016	0.000279131626525861	0.000232636574917119	0.000232609688771551	0.000139619585554066	7.02023559035759e-05	0.000162826782140085	0.000116387829037609	5.0695993688796e-07	9.32303361809822e-05	6.99534019480758e-05	6.99488759351319e-05	6.99534019480758e-05	4.67731547162822e-05	6.97829066314652e-05	2.33147411682911e-05	6.97829066314652e-05	6.97829066314652e-05	6.97829066314652e-05	6.55187067355241e-08	0.100719995238081	4.27489714531736e-05	0.000123609104542701	0.000103730814791697	1.76900508185915e-05	1.86460672361964e-06	2.31111844908862e-07	2.31111844908862e-07
"Symphonia_globulifera"	2.66373196235419e-06	0.00247239275201171	9.07498469487658e-05	0.000208054543591732	0.000263780867939636	0.000675290424232716	0.000455136181548223	0.000159227582481878	0.000193248968242823	0.000473763646235192	0.000110831548948055	6.2866442990263e-05	0.000158757864575208	4.22620881665709e-05	0.000131244380404622	5.57748807873866e-05	1.47685906711959e-05	0.000117300660207776	1.00071614850938	0.000559536508252973	0.000203308557398706	0.000688605325392291	0.000232626371028514	0.000795256367737553	8.97005048647696e-05	8.28004660290181e-05	6.90265033767538e-05	6.90003883575151e-05	4.14524630529866e-05	0.000191207956991721	4.83002718502606e-05	9.13042204457256e-05	0.000113799575901061	2.76554662755571e-05	2.0795878190817e-05	0.000134308169041191	2.0795878190817e-05	0.00012745601104722	2.07001165072545e-05	6.95226887422904e-06	2.07001165072545e-05	2.07001165072545e-05	2.07001165072545e-05	5.69713529231084e-08	0.029877168158804	4.15228805896389e-05	6.94272205827612e-05	0.0710050328337101	1.53822652892393e-05	5.53109325511143e-07	5.07270899883916e-07	5.07270899883916e-07
"Ryania_pyrifera"	2.67970873598869e-06	0.00210791117558906	0.000133960616151944	0.000307920943992877	0.000234611567757896	0.000689466513058488	0.000518732493098045	0.000235747293999731	0.000286309347987913	0.000429671277965254	0.000164072882794075	9.28977103759072e-05	0.000235195820793633	6.23385940774477e-05	0.000194410115186983	8.24524737199449e-05	2.14447335816495e-05	0.000173796996756997	0.000594507540018784	1.00047910655145	0.000223468715133139	0.000553672836551304	0.000227975283888718	0.000633955905644514	0.000132903585755351	0.000122680233004939	0.00010225979915839	0.000102233527504116	6.13926598110184e-05	0.000166628694270692	7.15634692528812e-05	9.63993284409518e-05	9.07870132833383e-05	4.09753617250966e-05	3.07810002040102e-05	0.000121235187629022	3.07810002040102e-05	0.000111067305854999	3.06700582512348e-05	1.02758960589604e-05	3.06700582512348e-05	3.06700582512348e-05	3.06700582512348e-05	5.87075341662554e-08	0.0442671174092822	4.17719302962944e-05	8.04329157621239e-05	0.0566032058611173	1.58510342248889e-05	8.19507234501932e-07	4.51176091842108e-07	4.51176091842108e-07
"Markea_coccinea"	2.72752981399556e-06	0.00101695862804025	0.000263297465510518	0.000606837298014082	0.000147303115419047	0.00073189784901392	0.000709086581172811	0.000464783216850605	0.000564854176934325	0.000297695659434209	0.000323432841023785	0.000182786170533622	0.000463987036756818	0.000122430836555987	0.000383475417074017	0.000162302841625773	4.14275134725973e-05	0.000342899706667574	0.000230416365051866	0.000238366629475348	1.0002838113411	0.000149797985336655	0.000214053824774561	0.000151157428507912	0.000262217422745792	0.000242046851765346	0.000201732450292828	0.000201705709804455	0.000121076906859418	9.30589694424478e-05	0.000141193996863119	0.000111649814081364	2.19066762856762e-05	8.0843971865513e-05	6.0668091905038e-05	8.21056312996097e-05	6.0668091905038e-05	6.20132498010149e-05	6.05117129413365e-05	2.02240519571905e-05	6.05117129413365e-05	6.05117129413365e-05	6.05117129413365e-05	6.39042065709567e-08	0.087338572345329	4.25173765122837e-05	0.000113374748683601	0.0134961989739207	1.72541357741583e-05	1.61687943731026e-06	2.83275221959705e-07	2.83275221959705e-07
"Pslicourea_quadrifolia"	2.5775368509073e-06	0.00280876517229105	5.02171159062838e-05	5.2865865057041e-05	0.000286013704953496	0.000633917079065541	0.000413206356086046	4.0331391617601e-05	4.86785451514631e-05	0.000502032769912937	2.81023632352929e-05	1.61787799101167e-05	6.66299309408258e-05	1.10347344310742e-05	3.31106553556102e-05	1.43057191652564e-05	0.000456896252787499	2.95342255642961e-05	0.000836163609404925	0.000632768956058633	0.000160497841432131	1.00085588624092	0.000275848756713217	0.000965389917886625	2.25849960197558e-05	2.08476886336208e-05	1.73983438304772e-05	1.73730738613506e-05	1.04743842550635e-05	0.00021214906695633	1.21611517029454e-05	7.76429596368628e-05	0.0001380485987711	6.96315585625276e-06	5.27979883776784e-06	0.00014312476757078	5.27979883776784e-06	0.000141421398524326	5.21192215840519e-06	1.78784732438815e-06	5.21192215840519e-06	5.21192215840519e-06	5.21192215840519e-06	2.66718610597193e-05	0.00752254098196482	4.0179250911202e-05	4.92105925379195e-05	0.0861955283827344	0.00720140248612422	1.39263117125055e-07	5.50026355679799e-07	5.50026355679799e-07
"Psychotria_bahiensis"	2.57982848574381e-06	0.00112647040007572	0.000249005568142944	0.000450783404128692	0.000146693494806948	0.000671057456625721	0.000723502256130578	0.000345236679929127	0.000419519456032904	0.000286098007787949	0.000240248257285101	0.000135818136196615	0.0003978506779008	9.10003365096645e-05	0.000284817922947368	0.000120589379938833	0.000935999475638623	0.00025467057796266	0.000282474879106053	0.000260543181587107	0.00022934338368703	0.000275848756713217	1.00029331127516	0.000242167062597325	0.000194748089030269	0.000179767466797171	0.000149831514767111	0.000149806222330976	8.99343182708552e-05	9.69588756967761e-05	0.000104864355631683	9.22007584938685e-05	3.48434286814449e-05	6.00425740805516e-05	4.50659337116349e-05	7.95371613560536e-05	4.50659337116349e-05	6.4618572629127e-05	4.49418666992929e-05	1.50312071053671e-05	4.49418666992929e-05	4.49418666992929e-05	4.49418666992929e-05	5.32963665395546e-05	0.0648660942693127	4.02149734542418e-05	8.99485839480104e-05	0.0216220591604755	0.0143900189656797	1.20085148161103e-06	2.82102874628746e-07	2.82102874628746e-07
