"Agropyron_smithii"	"Amaranthus_retroflexus"	"Ambrosia_psilostachya"	"Andropogon_hallii"	"Argemone_intermedia"	"Aristida_longiseta"	"Artemisia_filifolia"	"Astragalus_spp."	"Asclepias_pumila"	"Bouteloua_gracilis"	"Bromus_tectorum"	"Buchloe_dactyloides"	"Calamovilfa_longifolia"	"Carex_heliophila"	"Chenopodium_album"	"Cirsium_undulatum"	"Croton_texensis"	"Eriogonum_annum"	"Euphorbia_spp."	"Evolvulus_nuttallianus"	"Festuca_octoflora"	"Ipamoea_leptophylla"	"Juncus_balticus"	"Lepidium_densiflorum"	"Lesquerella_ludoviciana"	"Lithospermum_incisum"	"Lupinus_pussilus"	"Medicago_sativa"	"Melilotus_alba"	"Other_grasses"	"Other_forbs"	"Paspalum_stramineum"	"Penstemon_aIbidus"	"Psoralea_lanceolata"	"Psoralea_tenuiflora"	"Solanum_rostratum"	"Sphaeralcea_coccinea"	"Sporobolus_cryptandrus"	"Stipa_comata"	"Tradescantia_occidentalis"	"Ageneotettix_deorum"	"Amphitornus_coloradus"	"Cordillacris_occipitalis"	"Eritettix_simplex"	"Mermiria_maculipennis"	"Melanoplus_angustipennis"	"Melanoplus_confusus"	"Melanoplus_foedus"	"Arphia_conspersa"	"Arphia_pseudonictana"	"Pardalophora_apiculata"	"Spharagemon_collare"	"Trachyrhachys_kiowa"	"Xanthippus_corallipes"
"Bromus_tectorum"	0.00286137203714725	1.11980637699802e-06	6.61591778844195e-07	0.000393905309010242	5.46901441102242e-08	4.89866862897302e-08	3.19366278815112e-07	1.31694328150573e-07	3.42883093133805e-08	0.00149707952293165	1.00009818261704	2.4951496688259e-07	0.000400710612701123	0.000397186834926338	3.6200514446662e-08	2.38460675432739e-07	1.12637968360602e-07	3.15973592996367e-08	1.71441546566903e-08	1.73353751700184e-07	0.00157752944571951	4.08036695936873e-08	8.31716556275299e-08	4.7396038949455e-08	3.6200514446662e-08	4.08036695936873e-08	1.0031581028422e-07	7.50919789070678e-08	4.08036695936873e-08	7.37465039001959e-08	4.57575967245992e-07	1.27301519647849e-07	4.87415139563269e-08	4.08036695936873e-08	1.75265956833465e-07	1.71441546566903e-08	1.04777133073423e-07	1.13762625440391e-06	0.00286798387352908	1.18294503605952e-06	6.78992475624039e-05	4.89866862897302e-05	7.47916320328067e-05	5.48059806156353e-05	6.47180114991056e-05	1.57094127935696e-05	1.5482706056822e-05	1.4058206818486e-05	0.100146269375946	0.000111705237615512	0.000147094389011714	7.90130728461533e-05	4.353854656133e-05	0.000126028504451371
"Buchloe_dactyloides"	0.00296452693439683	0.000844255525180803	0.000106835153271255	0.000423010115101921	1.57255678061176e-07	5.34187102867266e-08	9.59438418153044e-07	3.67330459987572e-07	1.03656526030146e-07	0.00223871313731111	8.31716556275298e-08	1.00031645694316	0.000429017790122953	0.000319599558624023	1.02876477864335e-07	7.13831837152329e-07	3.1628224513831e-07	9.85546516666101e-08	5.18282630150732e-08	5.17502581984921e-07	0.000111081437573505	1.0719830406206e-07	0.000105485647719896	1.47831977499915e-07	1.02876477864335e-07	1.0719830406206e-07	0.000105537475982911	2.10854830092206e-07	1.0719830406206e-07	2.08303892910438e-07	1.33031065617253e-06	8.77075561531058e-08	1.50382914681683e-07	1.0719830406206e-07	5.16722533819109e-07	5.18282630150732e-08	3.10189529924628e-07	0.000844566369449023	0.00096623407359262	0.000318618990170214	5.77561097961109e-05	5.34187102867266e-05	6.46682751243785e-05	4.65653009735736e-05	6.10584203448256e-05	4.12713470638931e-05	4.82917793166389e-05	4.249917567236e-05	8.48350887400804e-05	6.26015456117206e-05	9.07651383157562e-05	0.100211365333901	5.81743043619848e-05	8.68304805915747e-05
"Calamovilfa_longifolia"	0.000765315844297035	4.67002698286958e-05	9.32355310143183e-05	0.000205091995384105	1.29257956557101e-05	8.70295898749287e-07	4.88169014116526e-05	2.3999378830927e-05	9.78529028421385e-06	0.00328034341838859	3.18024295794542e-06	1.02147092886417e-05	1.00277108238083	0.000247214066231769	4.79257243222429e-06	4.55492839600021e-05	2.40994515408096e-05	3.304134121456e-06	4.89264514210693e-06	4.39337335690797e-05	0.00047501560969828	6.28101074299258e-06	3.40490309621391e-06	4.956201182184e-06	4.79257243222429e-06	6.28101074299258e-06	8.29754823832084e-06	1.60663010272064e-05	6.28101074299258e-06	1.28257229458275e-05	6.93120007013583e-05	1.66611768823425e-06	8.19677926356292e-06	6.28101074299258e-06	3.89410157170901e-05	4.89264514210693e-06	2.4363153000652e-05	0.000108751410313893	0.00155353893516006	9.55172013592032e-05	0.00880982496487634	0.000870295898749287	0.00483868656602653	0.035853543050497	0.0271088218229808	0.00241818913605214	0.00161902571951344	0.00401196901652768	0.00324384781710433	0.00164872729683855	0.00562510758395767	0.00323465794140322	7.79476842221432e-05	0.00164945651135191
"Carex_heliophila"	0.0020958056191211	0.000143792964579191	0.000108217317079104	0.000148608283489767	1.41829567771574e-05	4.35821404130355e-08	3.17486004387114e-05	2.32059315982149e-05	1.11860136066347e-05	0.00129182495495844	9.02697352105314e-06	2.17908789970925e-05	0.000707931189663702	1.00082538013099	3.02908848001218e-06	3.97447990178864e-05	2.57698499215201e-05	6.429061897899e-08	5.59300680331736e-06	4.7773142906551e-05	0.00134937290248151	5.99388634104536e-06	7.26362633236417e-06	9.6435928468485e-08	3.02908848001218e-06	5.99388634104536e-06	1.28566331356815e-05	1.71798999476801e-05	5.99388634104536e-06	1.16190384538522e-05	4.9762404771337e-05	1.15920776811096e-05	5.65729742229634e-06	5.99388634104536e-06	3.96162177799285e-05	5.59300680331736e-06	2.54011156932816e-05	0.000136236809276456	0.00274140849039925	0.000105629936351723	0.00688441228942328	4.35821404130355e-05	0.00233986019886004	0.00460916646197623	6.02622877501456e-05	0.00230764624130246	3.15024032997051e-05	0.00458626557872023	0.0092075129914742	0.0182910646702305	0.0342333620631808	0.00690044501574596	3.88617634259275e-05	0.0114761569042985
"Chenopodium_album"	0.000508798089149827	5.20929540099981e-05	0.000953051986753374	0.000117116690485404	6.56782899087678e-05	1.17853412475863e-08	0.000813345653179199	0.000312827628960033	4.26775758667285e-07	0.000451071460134234	1.8100257223331e-08	1.54314716796503e-07	0.00030193206323013	6.66399465602679e-05	1.00011664631075	0.000440152135181984	0.000196394706088302	0.000102789593201927	2.13387879333643e-07	0.000118353413785733	1.53603471374098e-06	0.000130503028300201	5.14382389321676e-08	0.000154184389802891	0.000116646310751064	0.000130503028300201	2.6482611826581e-07	0.000130929804058868	0.000130503028300201	0.000182111212780498	0.00125624953468077	2.0780447205061e-08	0.000103002981081261	0.000130503028300201	0.00023457294877813	2.13387879333643e-07	0.000117499862268399	0.000327383379238065	0.000369123249606112	0.00196749256203225	1.54306460796157e-05	1.17853412475863e-05	1.51803801297136e-05	1.82525392540022e-05	2.00252921314592e-05	0.0502436658955774	0.0503669006689443	0.000174978061053587	1.84622623677976e-05	1.67382724177935e-05	2.62415855192716e-05	4.88663269855592e-05	1.3001095659974e-05	2.05726427330104e-05
"Cirsium_undulatum"	0.000482600151286013	9.71314682094263e-05	0.000805743073855372	6.33508666874165e-05	0.000123937860882545	1.21650703631566e-08	0.000795632985637455	0.000224414783443017	0.000105138837829594	0.000479414303136797	1.70329053880528e-08	1.52963965104071e-07	0.000409943555640019	0.000124912225484786	6.28788764545692e-05	1.00061749368	0.000214105325903245	8.81597068032355e-05	5.25694189147969e-05	0.000483434227772944	1.55814768953173e-06	3.75980461059028e-05	5.09879883680235e-08	0.000132239560204853	6.28788764545692e-05	3.75980461059028e-05	5.26204069031649e-05	0.000142736883935496	3.75980461059028e-05	0.000134247318422317	0.000952506977356781	2.03091422293269e-08	0.000140729125718032	3.75980461059028e-05	0.000441174266397919	5.25694189147969e-05	0.000273156552113757	0.00025219085594569	0.000325795335961159	0.00175509938355134	1.61392716324068e-05	1.21650703631566e-05	1.55060954134926e-05	2.20781024962362e-05	2.1145136412193e-05	0.0144752477507726	0.0431982563335854	0.0431069235101334	1.73735634958138e-05	1.66326173081531e-05	2.6991421919067e-05	4.84385889496224e-05	1.30974968124174e-05	2.01060508070336e-05
"Croton_texensis"	0.000385265215182912	6.19888281498699e-05	0.0014012638432642	6.59819390307723e-05	0.000187959483451085	1.85604971680493e-08	0.000443215440353687	0.000384021176553554	0.000122661087914568	0.00076949719201588	1.8772994726767e-08	1.58141122569155e-07	0.000506088482357003	0.000188978899424481	6.54649020294341e-05	0.000499579093774238	1.00037988681848	3.33012985833264e-07	6.13305439572838e-05	0.000556109253687705	1.5855744714434e-06	0.000130596791073035	5.27137075230516e-08	4.99519478749896e-07	6.54649020294341e-05	0.000130596791073035	6.13832576648069e-05	0.000253257878987603	0.000130596791073035	0.000192093841523235	0.000835172320065709	2.40789805588261e-08	6.16635569431171e-05	0.000130596791073035	0.000498913067802571	6.13305439572838e-05	0.00031078707785857	0.000511003472356335	0.000451246089792154	0.000194324353870496	2.23192540763887e-05	1.85604971680494e-05	2.02138716494934e-05	3.00042747469308e-05	2.71053957304051e-05	0.0502797645631185	0.000163176363058299	0.0502910460449727	1.91484546213023e-05	2.07483270857553e-05	2.29945294630881e-05	5.00780221468991e-05	2.11032215099508e-05	2.38381907532378e-05
"Eriogonum_annum"	0.000620360424900786	0.000103271824921351	0.000208965280883184	0.000103206238913779	5.04257021275202e-07	4.18677490482913e-09	0.00123270417401137	0.000103617388123985	3.42488070883877e-07	0.000108640562079848	1.57986796498183e-08	1.47831977499915e-07	0.000208160449651728	1.41439361753778e-06	0.000102789593201927	0.000617117947622649	9.99038957499792e-07	1.0002052556485	1.71244035441938e-07	0.000104159545485463	1.50754517060514e-06	3.23537900782652e-07	4.92773258333051e-08	0.000307883472754607	0.000102789593201927	3.23537900782652e-07	2.20521361275243e-07	6.66025971666528e-07	3.23537900782652e-07	0.00010312260618776	0.00133630261196525	1.61623802145151e-08	0.000205426892538513	3.23537900782652e-07	0.000206606650616506	1.71244035441938e-07	0.000103474569343695	1.76973488681675e-06	0.000209916762279928	0.00379794396195309	8.15639225739567e-06	4.18677490482913e-06	9.59619170326849e-06	9.5062452016155e-06	1.30969498057514e-05	0.000124562091801321	0.100575267766505	0.000140420109062389	1.61146532428147e-05	1.17782896627428e-05	3.11878237464054e-05	4.68134595416398e-05	3.41350625342255e-06	1.600075641237e-05
"Euphorbia_spp."	0.000373294676966955	0.000123063573201095	0.00110538899390483	9.36736004516599e-07	0.00024506664410591	1.77370867457552e-08	0.000492443748360348	0.000246004483311028	0.000244811112382685	0.00074549202584314	1.71441546566903e-08	1.5548478904522e-07	0.000616473287905473	0.000246092299345964	4.26775758667285e-07	0.000735971864807156	0.000367983263743703	3.42488070883876e-07	1.00012240555619	0.000979671225289406	1.60662468600996e-06	5.11063446450694e-07	5.18282630150732e-08	5.13732106325815e-07	4.26775758667285e-07	5.11063446450694e-07	0.000122457384454357	0.000245322175829135	5.11063446450694e-07	0.000123087863673235	0.000494148182735143	2.27594469220453e-08	0.000122748044262226	5.11063446450694e-07	0.000735286888665388	0.000122405556191342	0.000490049000524037	0.000369009921123355	0.000374162442652012	0.000251607545629575	2.19336082509416e-05	1.77370867457552e-05	1.9663174742828e-05	3.30097161874726e-05	2.72571570036432e-05	0.000196759426883517	0.000167819154733099	0.100372556076901	1.74870377498241e-05	1.97983989986664e-05	2.46937116340384e-05	4.92368498643195e-05	1.96177579533762e-05	2.25318524528248e-05
"Evolvulus_nuttallianus"	0.00040039535940353	0.000108869449362876	0.00107492159247454	2.4172726900694e-05	0.000209188973266482	1.65467376461214e-08	0.000556624129324119	0.000259369112440829	0.000195934245057881	0.000686607912701358	1.73353751700184e-08	1.55250774595476e-07	0.000553565042970404	0.000210201828788824	2.36706827571466e-05	0.000676807918882122	0.000333665552212623	2.08319090970925e-05	9.79671225289406e-05	1.00080740766299	1.59250669155617e-06	2.65094564172008e-05	5.17502581984921e-08	3.12478636456388e-05	2.36706827571466e-05	2.65094564172008e-05	9.80188727871391e-05	0.000222443701475082	2.65094564172008e-05	0.000134892533494688	0.000646568453124267	2.23636469786484e-08	0.000118799031626033	2.65094564172008e-05	0.000635144100687937	9.79671225289406e-05	0.000415539172872909	0.000360684612746297	0.000373154604042832	0.000594784548910111	2.06330158166764e-05	1.65467376461214e-05	1.87666158202051e-05	3.00582808007785e-05	2.58107840292064e-05	0.0102061407206223	0.0102076354575753	0.0803330404737313	1.76820826734188e-05	1.91863736824919e-05	2.5003286411085e-05	4.91627452885675e-05	1.82944254946958e-05	2.21400105088619e-05
"Festuca_octoflora"	0.00245818795822015	0.000119677070612045	2.31133473907505e-05	0.000206313478307143	7.02613768955405e-08	3.98674696504673e-08	4.29567846499e-07	1.61454287796064e-07	4.72536672355872e-08	0.00125144011364672	2.31989624370517e-05	4.90065165765463e-06	0.000880175982676224	0.000873123642782153	4.51774915806171e-08	3.20795112550651e-07	1.39903629833241e-07	4.43395638413275e-08	2.36268336177936e-08	2.34192160522966e-07	1.00196743012669	4.60154193199067e-08	1.63355055255154e-06	6.65093457619913e-08	4.51774915806171e-08	4.60154193199067e-08	1.65717738616934e-06	9.32690865554938e-08	4.60154193199067e-08	9.1812034858364e-08	5.89783886379383e-07	2.09237155462181e-05	6.79663974591211e-08	4.60154193199067e-08	2.32115984867996e-07	2.36268336177936e-08	1.39684826051791e-07	6.82734175786851e-05	0.00210644010952429	9.14303489954907e-05	0.00300624784536272	3.98674696504673e-05	6.3816844540517e-05	0.00889635077729632	6.31888456442819e-05	1.77159364381641e-05	2.17263862822505e-05	1.93740035665907e-05	0.0236629416857927	9.70821133509295e-05	0.0428195770149379	0.00155187302492396	3.58606715582065e-05	0.0207144783907559
"Ipamoea_leptophylla"	0.000397235753398869	9.14083098644796e-07	0.00169713869262356	0.000131027142057028	0.00013085232279626	1.93839075903435e-08	0.000393987132347026	0.000522037869796081	5.11063446450694e-07	0.000793502358188621	2.04018347968437e-08	1.6079745609309e-07	0.000395703676808533	0.000131865499502998	0.000130503028300201	0.000263186322741319	0.000391790373219105	3.23537900782652e-07	2.55531723225347e-07	0.000132547282086004	1.56452425687683e-06	1.0002606825187	5.35991520310301e-08	4.85306851173978e-07	0.000130503028300201	0.000260682518699619	3.09130875256377e-07	0.00026119358214607	0.000260682518699619	0.000261099819373236	0.00117619645739628	2.5398514195607e-08	5.79069624007999e-07	0.000260682518699619	0.000262539246939754	2.55531723225347e-07	0.000131525155193102	0.000652997023589314	0.000528329736932297	0.000137041162111417	2.27048999018358e-05	1.93839075903435e-05	2.07645685561588e-05	2.6998833306389e-05	2.6953634457167e-05	0.100362769699353	0.000158533571383499	0.000209536013044784	2.08098714927805e-05	2.16982551728442e-05	2.12953472921379e-05	5.09191944294786e-05	2.25886850665254e-05	2.51445290536509e-05
