"Saxifraga_tricuspidata"	"Dryas_integrifolia"	"Campanula_gieseckiana"	"Ledum_palustre"	"Polygonum_viviparum"	"Silene_acaulis"	"Rhododendron_lapponicum"	"Salix_sp1_M_PL_045"	"Cerastium_alpinum"	"Epilobium_latifolium"	"Vaccinium_uliginosum"	"Viscaria_alpina"	"Cassiope_tetragona"	"Pedicularis_flammea"	"Potentilla_rubricaulis"	"Pyrola_grandiflora"	"Saxifraga_caespitosa"	"Unidentified_sp1_M_PL_045"	"Nysius_groenlandicus"	"Acarina_sp1_M_PL_045"	"Unidentified_sp2_M_PL_045"	"Thysanoptera_sp1_M_PL_045"	"Unidentified_sp3_M_PL_045"	"Eupeodes_curtus"	"Dolichopus_sp1_M_PL_045"	"Spilogona_sp1_M_PL_045"	"Platycheirus_hyperboreus"	"Platycheirus_lundbecki"	"Delia_sp1_M_PL_045"	"Pegomya_sp1_M_PL_045"	"Sphaerophoria_scripta"	"Unidentified_sp4_M_PL_045"	"Coccinella_transversoguttata"	"Eupeodes_luniger"	"Lasiomma_sp1_M_PL_045"	"Platycheirus_groenlandicus"	"Protophormia_terranovae"	"Sympsitis_zetterstedtii"	"Unidentified_sp5_M_PL_045"	"Unidentified_sp6_M_PL_045"	"Unidentified_sp7_M_PL_045"	"Unidentified_sp8_M_PL_045"	"Unidentified_sp9_M_PL_045"
"Pegomya_sp1_M_PL_045"	0.000210238375375196	0.0504072731414231	4.83610001394166e-05	3.22630760457716e-05	2.4382704116693e-05	0.0501638893102121	3.66845260526211e-05	1.79687278849758e-05	2.11029516802755e-05	6.04864511603874e-06	1.33920924137105e-05	6.04864511603874e-06	0	3.17561098467443e-06	3.02432255801937e-06	6.03139955337482e-06	1.02164814290361e-05	0.0019371227006514	0.000362918706962324	2.5453157968114e-06	0.00102164814290361	0.000543157358896147	0.0023928847534537	0.000361883973202489	1.06110848082543e-06	0.000181268546062113	0.00119611677284703	0.000360306482589846	5.0906315936228e-07	1.00101609079734	0.000180729407227758	5.39777901678019e-07	4.49218197124395e-07	0.000180025975505083	0.000180025975505083	2.5453157968114e-07	2.5453157968114e-07	2.70918934629922e-07	2.68858967048097e-07	0	3.966761799532e-07	2.5453157968114e-07	0.000180025975505083
"Sphaerophoria_scripta"	0.000174758214639209	0.0504047037275283	5.54376391269079e-05	3.56032492174842e-05	5.10162135234874e-05	4.2756492052293e-05	3.01232829733861e-05	8.18478414829731e-06	0.0501511168949769	6.0731017931115e-06	3.64230009813914e-06	6.0731017931115e-06	0	1.80044009530323e-06	3.03655089655575e-06	3.39331572356923e-05	1.84186000283591e-06	0.00109826845813497	0.00036438610758669	2.91777048036357e-06	0.000184186000283591	0.00221379326683906	0.000722113922037778	0.00203598943414154	1.18185827847346e-06	0.000180880883591497	0.000360746206254645	0.00036032537510181	5.83554096072715e-07	0.000180729407227758	1.00185172069553	8.63540560406672e-07	2.04619603707433e-07	0.000180016799026887	0.000180016799026887	2.91777048036357e-07	2.91777048036357e-07	5.66846816927637e-07	2.96693743479035e-07	0	3.29732480451337e-07	2.91777048036357e-07	0.000180016799026887
"Unidentified_sp4_M_PL_045"	0.000215563102910233	0.00011044834424175	4.11224609180454e-05	0.0502156575249286	0.0502351770935908	8.71917176316324e-06	1.73396997871985e-05	8.65599852070421e-06	1.40724656434412e-05	4.67218759600124e-05	8.59875092423572e-06	4.67218759600124e-05	0	4.38096185077861e-06	2.33609379800062e-05	9.34295604859368e-06	4.21778907345711e-06	0.00267238672897495	0.00280331255760074	2.16434004831818e-06	0.000421778907345711	0.000421769931014448	2.49162938845147e-06	0.000560577362915621	0.00125560787212805	1.42430400666894e-06	9.34236273969985e-07	1.00535074941575e-06	4.32868009663636e-07	5.39777901678019e-07	8.63540560406672e-07	1.00097663244708	2.16399963017605e-07	3.94458372291965e-07	3.94458372291965e-07	2.16434004831818e-07	2.16434004831818e-07	0.000558168634373231	0.000418463812707738	0	4.06722835679686e-07	2.16434004831818e-07	3.94458372291965e-07
"Coccinella_transversoguttata"	0.000338680556754197	0.00011369988685397	1.11921394115593e-07	4.62622054522224e-05	4.25533925400209e-06	2.95419221862197e-05	7.56650116473092e-05	0.100342986235949	9.50454880920546e-08	1.75489503814289e-08	2.93723011904873e-05	1.75489503814289e-08	0	4.17068836242695e-06	8.77447519071444e-09	1.44103645931394e-08	2.52016128280604e-05	0.00254411990108044	1.05293702288573e-06	5.89059969029436e-09	0.00252016128280603	5.41558468153548e-06	3.24862381582768e-06	8.64621875588362e-07	1.15714419627459e-06	0.00251025876676002	1.30450741872725e-06	8.12731108925957e-07	1.17811993805887e-09	8.98436394248791e-07	4.09239207414866e-07	4.3279992603521e-07	1.0025085746559	4.06071024478464e-07	4.06071024478464e-07	5.89059969029436e-10	5.89059969029436e-10	4.72815472666899e-08	3.85518378768521e-07	0	6.39019918404145e-07	5.89059969029436e-10	4.06071024478464e-07
"Eupeodes_luniger"	0.000236183702389819	0.100417341546289	5.4363105410457e-05	3.3621112517906e-05	4.57866726241242e-05	8.51153006907512e-05	2.29030944525533e-05	1.62428409791385e-05	4.20070616536335e-05	1.20470364747333e-05	7.20396655308822e-06	1.20470364747333e-05	0	3.56771271914388e-06	6.02351823736663e-06	1.20110488002246e-05	3.63625383394434e-06	0.00217630475867777	0.000722822188483995	2.86121607423458e-06	0.000363625383394434	0.00107948996556483	0.00143810237858554	0.000720662928013474	1.12664942037111e-06	0.000359930692944099	0.000718685313675485	0.000717552846938062	5.72243214846916e-07	0.000360051951010165	0.000360033598053774	7.8891674458393e-07	4.06071024478463e-07	1.00035863336267	0.000358633362665319	2.86121607423458e-07	2.86121607423458e-07	5.08740806934714e-07	2.80175937649217e-07	0	4.45629627150602e-07	2.86121607423458e-07	0.000358633362665319
"Lasiomma_sp1_M_PL_045"	0.000236183702389819	0.100417341546289	5.4363105410457e-05	3.3621112517906e-05	4.57866726241242e-05	8.51153006907512e-05	2.29030944525533e-05	1.62428409791385e-05	4.20070616536335e-05	1.20470364747333e-05	7.20396655308822e-06	1.20470364747333e-05	0	3.56771271914388e-06	6.02351823736663e-06	1.20110488002246e-05	3.63625383394434e-06	0.00217630475867777	0.000722822188483996	2.86121607423458e-06	0.000363625383394434	0.00107948996556483	0.00143810237858554	0.000720662928013474	1.12664942037111e-06	0.000359930692944099	0.000718685313675485	0.000717552846938062	5.72243214846916e-07	0.000360051951010165	0.000360033598053774	7.88916744583931e-07	4.06071024478463e-07	0.000358633362665319	1.00035863336267	2.86121607423458e-07	2.86121607423458e-07	5.08740806934714e-07	2.80175937649217e-07	0	4.45629627150602e-07	2.86121607423458e-07	0.000358633362665319
"Platycheirus_groenlandicus"	7.04872105683748e-06	8.01140500785683e-05	0.100842662046379	3.99971929545444e-05	8.96022615381891e-06	1.33764931163293e-05	4.28344165357135e-08	2.35623987611775e-08	8.92297465947769e-06	1.79085114096359e-08	1.5670752394855e-08	1.79085114096359e-08	0	7.0595636744221e-09	8.95425570481795e-09	8.87679610429964e-06	8.6111887204329e-09	4.30633384139748e-06	1.07451068457815e-06	0.00530750852875677	8.6111887204329e-07	1.53007653369733e-06	0.00053235452188294	0.000532607766257978	0.00053175078269954	3.1330961477678e-07	7.95184766785739e-07	0.000531323096090523	0.00106150170575135	5.0906315936228e-07	5.83554096072714e-07	4.32868009663636e-07	5.89059969029436e-10	2.86121607423458e-07	2.86121607423458e-07	1.00053075085288	0.000530750852875677	9.95580683757657e-08	3.3330994128787e-07	0	1.32994736921462e-08	0.000530750852875676	2.86121607423458e-07
"Protophormia_terranovae"	7.04872105683748e-06	8.01140500785683e-05	0.100842662046379	3.99971929545444e-05	8.96022615381891e-06	1.33764931163293e-05	4.28344165357135e-08	2.35623987611775e-08	8.9229746594777e-06	1.79085114096359e-08	1.5670752394855e-08	1.79085114096359e-08	0	7.0595636744221e-09	8.95425570481795e-09	8.87679610429964e-06	8.61118872043291e-09	4.30633384139748e-06	1.07451068457815e-06	0.00530750852875677	8.6111887204329e-07	1.53007653369733e-06	0.00053235452188294	0.000532607766257978	0.00053175078269954	3.1330961477678e-07	7.95184766785739e-07	0.000531323096090524	0.00106150170575135	5.0906315936228e-07	5.83554096072714e-07	4.32868009663636e-07	5.89059969029436e-10	2.86121607423458e-07	2.86121607423458e-07	0.000530750852875676	1.00053075085288	9.95580683757657e-08	3.3330994128787e-07	0	1.32994736921462e-08	0.000530750852875676	2.86121607423458e-07
"Sympsitis_zetterstedtii"	8.3496322253049e-05	0.00014244742594172	1.89160329913955e-05	6.53045483790207e-05	0.100421375775897	1.98582373950784e-06	7.69593404884226e-08	1.89126189066759e-06	1.87485848076168e-05	9.3388833514595e-05	1.86475616555258e-06	9.3388833514595e-05	0	1.85084351314185e-06	4.66944167572975e-05	1.86566787426678e-05	1.39126524107317e-08	0.00112901454301653	0.0056033300108757	9.95580683757656e-07	1.39126524107317e-06	3.16992449306048e-06	2.35825565143101e-06	0.00111940072456007	1.73217177785128e-06	8.71102815533664e-07	1.05057867619456e-06	1.11703968224519e-06	1.99116136751531e-07	5.41837869259845e-07	1.13369363385527e-06	0.00111633726874646	4.72815472666899e-08	5.08740806934714e-07	5.08740806934714e-07	9.95580683757657e-08	9.95580683757657e-08	1.00111579306418	5.44204569825173e-07	0	1.5754023066613e-07	9.95580683757657e-08	5.08740806934714e-07
"Unidentified_sp5_M_PL_045"	0.000347629883567418	7.84492625417806e-05	6.33288888446954e-05	0.100366010501478	4.89784112842655e-05	1.54525197868187e-05	3.46024402339086e-05	1.54207351507408e-05	9.39634647926562e-06	5.49184054296953e-08	1.53327456829189e-05	5.49184054296953e-08	0	6.91108018841537e-06	2.74592027148477e-08	2.92333545195381e-08	8.42166549450349e-06	0.00421575891493338	3.29510432578172e-06	3.3330994128787e-06	0.000842166549450349	0.000840369937535836	2.62500312547193e-06	1.75400127117228e-06	0.00250948357247824	1.97750519780422e-06	8.1789387174541e-07	8.93661816586304e-07	6.66619882575741e-07	5.37717934096194e-07	5.93387486958071e-07	0.000836927625415477	3.85518378768521e-07	2.80175937649216e-07	2.80175937649217e-07	3.3330994128787e-07	3.3330994128787e-07	5.44204569825173e-07	1.00083638342085	0	6.55905440693241e-07	3.3330994128787e-07	2.80175937649217e-07
"Unidentified_sp6_M_PL_045"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0
"Unidentified_sp7_M_PL_045"	0.10069285865487	0.000124776295602169	2.52690000150777e-06	7.87086528831889e-05	1.41786207599517e-05	2.08633639653479e-05	1.21802103720194e-05	2.55607967361658e-05	6.41506001256217e-06	2.80997557762654e-08	1.59704522174912e-05	2.80997557762654e-08	0	1.40306439905474e-05	1.40498778881327e-08	2.13010733290743e-08	1.9398082269438e-06	0.00855869283423391	1.68598534657592e-06	1.32994736921462e-07	0.00019398082269438	0.000572470712206916	0.000192477789211712	1.27806439974446e-06	1.98101579577187e-06	0.000381057701073367	1.238981987057e-06	9.0455872799335e-07	2.65989473842924e-08	7.933523599064e-07	6.59464960902674e-07	8.13445671359371e-07	6.39019918404145e-07	4.45629627150602e-07	4.45629627150602e-07	1.32994736921462e-08	1.32994736921462e-08	1.5754023066613e-07	6.55905440693241e-07	0	1.00018998652576	1.32994736921462e-08	4.45629627150602e-07
"Unidentified_sp8_M_PL_045"	7.04872105683748e-06	8.01140500785683e-05	0.100842662046379	3.99971929545444e-05	8.96022615381891e-06	1.33764931163293e-05	4.28344165357135e-08	2.35623987611775e-08	8.9229746594777e-06	1.79085114096359e-08	1.5670752394855e-08	1.79085114096359e-08	0	7.0595636744221e-09	8.95425570481795e-09	8.87679610429964e-06	8.61118872043291e-09	4.30633384139748e-06	1.07451068457815e-06	0.00530750852875677	8.6111887204329e-07	1.53007653369733e-06	0.00053235452188294	0.000532607766257978	0.00053175078269954	3.1330961477678e-07	7.95184766785739e-07	0.000531323096090524	0.00106150170575135	5.0906315936228e-07	5.83554096072715e-07	4.32868009663636e-07	5.89059969029436e-10	2.86121607423458e-07	2.86121607423458e-07	0.000530750852875677	0.000530750852875677	9.95580683757657e-08	3.3330994128787e-07	0	1.32994736921462e-08	1.00053075085288	2.86121607423458e-07
"Unidentified_sp9_M_PL_045"	0.000236183702389819	0.100417341546289	5.4363105410457e-05	3.3621112517906e-05	4.57866726241242e-05	8.51153006907512e-05	2.29030944525533e-05	1.62428409791385e-05	4.20070616536336e-05	1.20470364747333e-05	7.20396655308822e-06	1.20470364747333e-05	0	3.56771271914388e-06	6.02351823736663e-06	1.20110488002246e-05	3.63625383394434e-06	0.00217630475867777	0.000722822188483995	2.86121607423458e-06	0.000363625383394434	0.00107948996556483	0.00143810237858554	0.000720662928013474	1.12664942037111e-06	0.000359930692944099	0.000718685313675485	0.000717552846938062	5.72243214846916e-07	0.000360051951010165	0.000360033598053774	7.8891674458393e-07	4.06071024478464e-07	0.000358633362665319	0.000358633362665319	2.86121607423458e-07	2.86121607423458e-07	5.08740806934714e-07	2.80175937649217e-07	0	4.45629627150602e-07	2.86121607423458e-07	1.00035863336267
