"Psychotria_hoffmannseggiana"	"Psychotria_marginata"	"Psychotria_acuminata"	"Psychotria_deflexa"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_poeppigiana"	"Psychotria_emetica"	"Psychotria_psychotrifolia"	"Psychotria_brachybotrya"	"Psychotria_pittieri"	"Psychotria_racemosa"	"Psychotria_grandis"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Manacus_vitellinus"	"Catharus_fuscescens"	"Catharus_minimus"	"Habia_fuscicauda"	"Schiffornis_turdinus"	"Empidonax_virescens"	"Mionectes_oleagineus"	"Trogon_rufus"
"Psychotria_pittieri"	0.000838667229714324	0.00475678267367885	0.000462517326489529	0.000714871807876722	0.000878259557669484	0.000377981110579161	0.000567471960540731	1.03463856015263e-06	0.000129939383150306	0.00012965598282043	1.00080717909654	0.000436138276205808	5.11057184183397e-07	0.000388403459979381	0.033584927317248	8.19564675508276e-05	0.0668333428068062	7.09152836747246e-05	9.67086992379926e-06	1.6389678653152e-05	9.72758893577112e-06	3.13664127739101e-06	3.13664127739101e-06	8.49425477442653e-06
"Psychotria_racemosa"	0.00179607060975944	0.00329565169251575	0.00103427833982448	0.00091232524432104	0.000792976401627414	0.000653980217627825	0.00051379311487397	1.42117257729251e-06	0.000195768372732789	0.000151556238762927	0.000436138276205808	1.00027257114116	4.44792790180128e-05	0.0338042520536898	0.0335528580935002	9.61722173340545e-05	0.0334452194192631	5.68014420400697e-05	1.70427794031565e-05	1.76794227916107e-05	8.5263726165336e-06	2.83205857724076e-06	2.83205857724076e-06	5.88509230806384e-06
"Psychotria_grandis"	0.0034466838856337	0.00120209875191785	0.0017279700910733	0.000601083188920693	0.000864857755716466	0.00139125424758907	0.000399054369117885	1.93156406019382e-06	0.00019914782539942	6.70535629660164e-05	7.66585776275095e-07	6.67189185270193e-05	1.00013238935431	0.100615909277282	0.000146586422086076	0.00010623307637139	4.36219929652454e-05	4.08584167327978e-05	2.87729316535533e-05	1.25794750105793e-05	7.21525768712975e-06	3.08877769898738e-06	3.08877769898738e-06	2.14660491413902e-06
"Pipra_mentalis"	0.034466838856337	0.0120209875191785	0.017279700910733	0.00601083188920693	0.00864857755716466	0.0139125424758907	0.00399054369117885	1.93156406019382e-05	0.0019914782539942	0.000670535629660164	7.66585776275095e-06	0.000667189185270193	0.00132389354312213	1.00615909277282	0.00146586422086076	0.0010623307637139	0.000436219929652454	0.000408584167327978	0.000287729316535533	0.000125794750105793	7.21525768712975e-05	3.08877769898738e-05	3.08877769898738e-05	2.14660491413902e-05
"Pipra_coronata"	0.0136705419814626	0.0309936463022222	0.0136217787733172	0.0212716966445469	0.00393364225323102	7.42947885132425e-05	0.00582234069385854	1.55999166290953e-05	0.00386496436146978	0.00386262358184236	0.00193759196061046	0.00193574181308655	5.63793931100291e-06	0.00428483387636221	1.00269193765085	0.00118697748609065	0.000840441092294082	0.000463459677506487	0.000156982033404348	0.000317485507690496	7.54495351762873e-05	1.40487223329679e-05	1.40487223329679e-05	5.5345796968254e-05
"Catharus_ustulatus"	0.00855473810678391	0.00849524729660153	0.0363109360104922	0.0139924637042046	0.0167744762878174	0.00285248205778951	0.00282070341182081	0.00837970836662888	1.54470757314527e-05	0.00279315279758079	6.82970562923563e-06	8.01435144450454e-06	5.90183757618832e-06	0.00448539655790312	0.00171452303546427	1.00209872139319	0.000317929135108545	0.000334030504676803	0.00079435642968867	0.000193314691078556	2.77505816740757e-05	5.99088438850623e-05	5.99088438850623e-05	1.5170084458217e-05
"Manacus_vitellinus"	0.00574473745498354	0.0558549169540717	0.000126870510684322	8.72287958773981e-05	0.0112070722384267	0.00563256926443079	0.0056009090611817	7.71962008774175e-06	1.66085665196974e-05	1.35279513852731e-05	0.011138890467801	0.00557420323654385	4.84688810724949e-06	0.00368363496150961	0.00242794093329401	0.00063585827021709	1.00207992155595	0.000831999416367626	6.6572032154815e-05	8.71024259520312e-05	0.000108189066448423	4.00252579943812e-05	4.00252579943812e-05	9.97409231322709e-05
"Catharus_fuscescens"	0.00791119578842448	0.0540970536563557	0.00784336181400514	8.04370645992865e-05	0.015487567875329	0.0154740169283616	3.85806300117831e-05	1.27266684746876e-05	1.65590142845916e-05	1.28425694385981e-05	1.6365065463398e-05	1.31080250861699e-05	6.28591026658427e-06	0.00477729180260405	0.00185383871002595	0.000925007551412685	0.00115199919189364	1.00093795162604	0.00013800248585517	1.45537384616265e-06	0.000108235992982772	5.53127424118894e-05	5.53127424118894e-05	9.66018815292066e-05
"Catharus_minimus"	0.027509839898704	0.000108466810898369	0.0275114077048656	7.5420997540764e-05	0.00920323911612707	6.52659007345456e-05	2.78517397374403e-05	0.0364726991147448	1.07013819674118e-05	1.26913619366627e-05	2.63750997921798e-06	4.64803074631542e-06	5.23144211882787e-06	0.00397589601030918	0.000742096885184191	0.00259971195170838	0.00010893605261697	0.000163093846919746	1.00240345833322	1.23657042016111e-06	4.06493376436059e-05	3.28687111290252e-05	3.28687111290252e-05	1.93690733747087e-07
"Habia_fuscicauda"	0.000188748350504308	0.000176165657277439	0.000160226362514239	0.0601875196681924	7.2222449128547e-05	5.85003523388913e-05	0.0400902183977305	1.16978070983263e-05	2.02471053139674e-05	1.90816091313068e-05	9.83380719189118e-06	1.06076536749664e-05	5.03179000423172e-06	0.0038241604032161	0.00330184927998116	0.00139186577576561	0.000313568733427312	3.78397200002288e-06	2.72045492435445e-06	1.00126163887289	5.92152634535375e-07	2.57937318316239e-07	2.57937318316239e-07	3.14581530852569e-07
"Schiffornis_turdinus"	0.0502432652239787	0.0502385877876675	0.000149752765628216	8.09923722527411e-05	8.65060658585365e-05	9.33807874192645e-05	3.98194010074108e-05	1.22924547798326e-05	1.83678400483234e-05	1.25401114448974e-05	1.45913834036567e-05	1.27895589248004e-05	7.21525768712975e-06	0.00548359584221861	0.00196168791458347	0.000499510470133363	0.000973701598035808	0.000703533954388018	0.000223571357039833	1.48038158633844e-06	1.00016359891865	3.08950235209059e-07	3.08950235209059e-07	8.97117639065492e-05
"Empidonax_virescens"	0.000207848507548795	0.000174854904276314	0.000183415710437227	7.32843969951771e-05	0.100172815643252	8.59202903490572e-05	3.27922805454222e-05	3.11201376171288e-05	1.20760775635557e-05	1.18894065540872e-05	9.40992383217304e-06	8.49617573172229e-06	6.17755539797475e-06	0.00469494210246081	0.000730533561314332	0.00215671837986224	0.000720454643898862	0.000719065651354562	0.000361555822419278	1.2896865915812e-06	6.17900470418117e-07	1.00035776005587	0.000357760055868758	3.12240900493418e-07
"Mionectes_oleagineus"	0.000207848507548795	0.000174854904276314	0.000183415710437227	7.32843969951772e-05	0.100172815643252	8.59202903490572e-05	3.27922805454222e-05	3.11201376171288e-05	1.20760775635557e-05	1.18894065540872e-05	9.40992383217304e-06	8.49617573172229e-06	6.17755539797475e-06	0.00469494210246081	0.000730533561314332	0.00215671837986224	0.000720454643898862	0.000719065651354562	0.000361555822419278	1.2896865915812e-06	6.17900470418117e-07	0.000357760055868758	1.00035776005587	3.12240900493418e-07
"Trogon_rufus"	0.000183580102827399	0.100325991961242	0.000123993190814119	8.78792375806949e-05	8.74274521381572e-05	7.58901802618095e-05	4.10373856405296e-05	4.62850163096394e-06	1.75089741360679e-05	1.47327727536115e-05	2.54827643232796e-05	1.76552769241915e-05	4.29320982827804e-06	0.00326283946949131	0.00287798144234921	0.000546123040495813	0.00179533661638088	0.00125582445987969	2.13059807121796e-06	1.57290765426285e-06	0.000179423527813098	3.12240900493418e-07	3.12240900493418e-07	1.00017915355707
