"Prunus_mahaleb"	"Crataegus_monogyna"	"Juniperus_phoenicea"	"Berberis_vulgaris"	"Hedera_helix"	"Rosa_canina"	"Lonicera_arborea"	"Juniperus_sabina"	"Taxus_baccata"	"Juniperus_communis"	"Daphne_laureola"	"Rhamnus_myrtifolius"	"Rubus_ulmifolius"	"Sorbus_aria"	"Amelanchier_ovalis"	"Arum_italicum"	"Prunus_prostrata"	"Rhamnus_saxatilis"	"Rubia_peregrina"	"Cotoneaster_granatensis"	"Juniperus_oxycedrus"	"Lonicera_splendida"	"Lonicera_etrusca"	"Paeonia_officinalis"	"Polygonatum_odoratum"	"Turdus_viscivorus"	"Phoenicurus_ochruros"	"Turdus_merula"	"Fringilla_coelebs"	"Turdus_torquatus"	"Parus_ater"	"Turdus_iliacus"	"Erithacus_rubecula"	"Sylvia_communis"	"Sylvia_atricapilla"	"Garrulus_glandarius"	"Phoenicurus_phoenicurus"	"Turdus_pilaris"	"Coccothraustes_coccothraustes"	"Parus_major"	"Columba_palumbus"	"Parus_caeruleus"	"Parus_cristatus"	"Corvus_corone"	"Sylvia_melanocephala"	"Sitta_europaea"	"Sylvia_cantillans"	"Dendrocopos_major"	"Serinus_serinus"	"Pica_pica"	"Sylvia_borin"	"Turdus_philomelos"	"Loxia_curvirostra"	"Serinus_citinella"	"Sylvia_conspicillata"	"Corvus_corax"	"Ficedula_hypoleuca"	"Emberiza_cia"
"Daphne_laureola"	0.00556258277070345	0.000648239499117763	2.77584510743436e-06	0.000415211028228169	0.00280829270954585	2.09788547540131e-06	0.00015834756678041	6.69348678707798e-07	1.49684519525093e-05	5.01987450047762e-07	1.00036033225824	2.4950791328733e-07	0.00010293961779761	6.51909814275228e-08	5.79511858879339e-06	2.9313709265271e-06	2.90594583317022e-06	2.87811164456099e-06	2.8782939005301e-06	2.88052073981335e-06	2.13205680632154e-08	3.38278742056854e-06	1.21132265990046e-08	2.5425093356878e-08	2.5425093356878e-08	0.00012120742943938	0.000121866966049964	0.000245606401827441	0.0295271059391731	5.16786689134544e-05	4.97853613219091e-05	2.43358197088793e-05	0.00591004798816489	2.30698648773254e-05	0.0589532564797889	1.72380555937664e-05	1.38521627145941e-05	6.40773816347168e-06	4.45244126545636e-06	0.00589254586274184	7.5543133741797e-06	8.49893534762809e-06	4.6897768484451e-06	3.24241191498311e-06	4.26578433336154e-06	4.08210303203804e-06	3.90014567621626e-06	2.55947060001692e-06	2.19383194287165e-06	1.42474947298092e-06	9.75036419054066e-07	1.15358148021052e-06	2.42854105245395e-07	7.3127731429055e-07	1.03560231859128e-06	1.2015560688003e-07	9.13722766209525e-07	6.00778034400151e-08
"Rhamnus_myrtifolius"	0.00841222498870319	0.000392320584202559	3.73831012616036e-05	0.000236600322147141	0.000496489181002099	0.000174102654603778	3.69786747555203e-05	1.4329269000369e-05	0.000131776915216987	3.84010753749265e-05	2.82775635058974e-07	1.00007763879203	1.22533058120342e-05	4.78136254731468e-08	6.18994396199652e-06	1.04178810270587e-05	6.9510507201849e-06	6.07192116400994e-06	5.02900483801654e-08	3.48422041331107e-06	2.92329110556155e-08	3.4699589453562e-08	1.77471855987232e-08	3.46683030687382e-06	3.46683030687382e-06	0.000166189099351174	0.0601843723235202	0.0334895807644011	0.000148503057768388	3.79031649205309e-05	7.29409328107524e-05	1.32219538172178e-05	3.59975203251177e-05	3.36416150037889e-05	2.98570407057182e-05	2.53999655423735e-05	0.00668782684968414	5.88490627603688e-06	3.93937792541073e-06	9.31293757095527e-06	1.19186053088059e-05	1.18646728650314e-05	6.92880559512165e-06	4.1161230584115e-06	6.45109278274785e-06	6.11881855580595e-06	5.89814197279803e-06	3.87065566964871e-06	3.31770485969889e-06	8.39497607532974e-07	1.47453549319951e-06	4.17930837067891e-07	3.56472106163756e-07	1.10590161989963e-06	4.62890071853986e-07	7.27192927159517e-08	2.78573135204048e-07	3.63596463579759e-08
"Rubus_ulmifolius"	0.00575922675709892	0.00135774397487406	0.00016618589835846	0.000340779676816762	0.00113762776687609	0.000158778864927745	6.11639199196354e-05	4.23968876049549e-05	7.13302338350311e-05	2.14779314590243e-05	0.00013461334635072	1.41384297831164e-05	1.00079423151268	1.06586402732767e-07	9.09864028496786e-06	3.78348566433403e-06	3.76635942542791e-06	8.71169658942187e-06	9.29472395851323e-06	3.7492331865218e-06	2.73208920518255e-06	2.54324881458966e-08	1.24007420054368e-08	1.71262389061129e-08	1.71262389061129e-08	0.0155319271314628	0.0155222182801534	0.00016543946783305	0.000114158096190427	8.44939483481568e-05	5.09670496423453e-05	0.00772822301127124	0.00772546138156448	0.00772169323128352	0.0231520671886543	1.88690755099933e-05	1.43653101461812e-05	1.31207476468794e-05	9.82777870608623e-06	1.04841270143879e-05	9.31247104741436e-06	9.10665201847678e-06	5.04646186026995e-06	4.16821809341441e-06	4.41658493642555e-06	4.29004220159841e-06	4.03802051330336e-06	2.64995096185533e-06	2.27138653873314e-06	2.16417669851813e-06	1.00950512832584e-06	0.00769926839638079	6.95793419232707e-07	7.57128846244381e-07	0.00769866954176424	2.5166709450863e-07	0.0076985433536232	1.25833547254315e-07
"Sorbus_aria"	2.65359940956923e-05	0.00433697033187462	0.00211056890558026	0.00109736584057308	2.53437735953219e-05	0.000670382589152123	0.000760510408215767	0.000714781167548247	0.000127307885121739	0.000104020178356208	1.00749698569808e-07	6.52003983724729e-08	1.25965748684179e-07	1.00012671728863	2.20121882540967e-08	3.47826985180442e-08	2.46020702393891e-08	4.63381664227705e-08	1.72260409168877e-08	1.44214419607341e-08	2.58537571326338e-08	6.21959683402669e-09	2.00520346364989e-09	1.0180628278655e-08	1.0180628278655e-08	0.000146978609299023	1.49184340749901e-05	9.83448691718075e-05	3.69180859245008e-05	0.100452250623938	8.24138623560105e-06	9.1751508549794e-05	8.77848432190371e-06	1.07361550024657e-07	9.93030560096064e-06	7.81633914704827e-06	9.15643447803167e-07	4.75925670863873e-05	3.40066521444169e-05	1.5080127317963e-05	8.37852549071739e-06	4.55041346734235e-06	1.22734301886931e-06	8.44742770155071e-06	2.03496887236904e-08	4.21130346298044e-07	1.86054296902312e-08	1.22098132342142e-08	1.04655542007551e-08	6.9266078485753e-06	4.65135742255781e-09	2.81892242715154e-06	2.420358944268e-06	3.48851806691836e-09	2.13180665321006e-09	8.03886993859986e-07	1.55038697539033e-09	4.01943496929994e-07
"Amelanchier_ovalis"	0.00935337288214019	9.37389271339167e-05	2.51491456234538e-06	0.000198471188070398	3.88891163088829e-06	1.19469227444443e-06	0.000132627716816045	3.71285619567751e-07	7.22978966692906e-05	3.98551418238413e-07	1.09463351121653e-05	1.03165732699942e-05	1.31424804116202e-05	2.6903785643896e-08	1.00012010601664	1.07954320664704e-05	1.07822519008593e-05	1.18950725712509e-05	1.07916420627817e-05	1.07690717352481e-05	3.04580040911271e-08	1.6261618654737e-05	1.62429181271093e-05	1.31801656111391e-08	1.31801656111391e-08	0.000173153753258058	0.0113104111594984	0.000127320399803604	0.000163816622018227	2.13273646195248e-05	0.0667583935024193	5.55115204276877e-06	0.0222646955491486	3.77595436223825e-05	1.50126561430904e-05	2.77825699909695e-05	2.29707550206189e-05	1.58574726054437e-06	1.4467587536355e-06	9.45643767501179e-06	1.19827860858987e-05	1.28697417131302e-05	7.60877080012899e-06	4.13767151684399e-06	7.17283196483144e-06	6.77164342689585e-06	6.55801779641731e-06	4.30369917889886e-06	3.68888501048474e-06	4.20645734752603e-07	1.63950444910433e-06	1.53945505133172e-07	3.61984092097824e-08	1.22962833682825e-06	5.10972115442392e-07	1.73751486809855e-08	3.06034059304351e-07	8.68757434049275e-09
"Arum_italicum"	0.00670914884266329	0.000898627688271924	8.1262978133768e-05	0.000398363345115319	0.00110007926816109	0.000390359551954587	5.54253312954016e-05	3.1905770909145e-05	0.00013886225843562	8.59077397935283e-05	1.24583264377402e-05	3.90670538514702e-05	1.22963284090856e-05	9.56524209246215e-08	2.42897221495585e-05	1.0000354440124	2.76605553164846e-05	1.21202356726369e-05	1.21216695484624e-05	1.98770982299409e-05	2.64340739136662e-08	2.87494605062583e-08	1.45741295943821e-08	7.78345708654362e-06	7.78345708654362e-06	0.000150277710199193	0.000149201097715182	0.0751881954560113	0.000124175898788036	7.58262827693363e-05	5.98996726329103e-05	2.6214743535113e-05	0.0250338371668325	2.72529173191817e-05	4.98160064407794e-05	2.10246292343007e-05	1.68864232510061e-05	1.27043556793337e-05	7.62367475998278e-06	9.64257505479192e-06	1.07914904797549e-05	1.01676932724976e-05	5.68890595524684e-06	4.08229990333085e-06	5.14505279345344e-06	4.93433315835955e-06	4.70404826830029e-06	3.08703167607207e-06	2.64602715091891e-06	1.70030155109948e-06	1.17601206707507e-06	8.30868978296758e-07	8.06296619977797e-07	8.82009050306305e-07	3.88590158377119e-07	1.66566763349754e-07	2.41588649992735e-07	8.32833816748772e-08
"Prunus_prostrata"	0.00691174186921091	0.000810519456399457	7.25430680137956e-05	0.000440273346505684	0.000978182685613083	0.000347141902541861	4.93483088912735e-05	2.8418914335604e-05	0.000150362413949521	7.6408529152424e-05	1.64670263879646e-05	3.47552536009245e-05	1.6320890843521e-05	9.02075908777602e-08	3.23467557025779e-05	3.68807404219794e-05	1.00002996059982	1.61469452771259e-05	1.61490070354498e-05	2.30404592165563e-05	2.66964014962995e-08	2.9636155655439e-08	1.51067376691552e-08	6.92014060271158e-06	6.92014060271158e-06	0.000151769042506463	0.000154006586292288	0.0668485582221939	0.000127277701559846	7.15100174958244e-05	6.20886918202278e-05	2.51958685613634e-05	0.0333690595306585	2.82260063768376e-05	4.62959610983587e-05	2.15073502157363e-05	1.73828881547909e-05	1.17766023910068e-05	7.00268972681223e-06	9.75123391156367e-06	1.09729187817443e-05	1.0446284984787e-05	5.82864938568123e-06	4.1014807480633e-06	5.3004155438734e-06	5.07265230684756e-06	4.84609421154139e-06	3.18024932632404e-06	2.72592799399203e-06	1.65912380120924e-06	1.21152355288535e-06	7.86640253197489e-07	7.21248668469109e-07	9.08642664664011e-07	4.28426202402268e-07	1.50235302391002e-07	2.76985758291599e-07	7.51176511955011e-08
"Rhamnus_saxatilis"	0.0060334994537692	0.00229187308578658	3.44393496058933e-05	0.00088128027063884	0.000109663910359101	0.000135285869903514	2.28622506171452e-05	0.000134093002199344	0.000223544314963931	1.52565392400143e-05	1.63092993191789e-05	3.03596058200497e-05	3.77506852208281e-05	1.69906610216825e-07	3.56852177137527e-05	1.61603142301826e-05	1.61469452771259e-05	1.00003425644852	1.61466511898766e-05	1.61335763240693e-05	2.58348347499045e-08	2.74214326103864e-08	1.34095254039646e-08	1.33689530566156e-08	1.33689530566156e-08	0.000146871035553207	0.03347524090207	0.000129144086526907	0.000122744307128255	0.00013468960373552	5.51131494102944e-05	0.0333844834504714	0.0333688292579963	2.48885787395757e-05	1.78900552246844e-05	2.06489710278326e-05	1.55594963798239e-05	2.14569424141107e-05	1.57829834388529e-05	1.40077499659803e-05	1.17981321849986e-05	1.09172309331781e-05	5.5285334349618e-06	5.66525162005819e-06	4.62691675902546e-06	4.5749286598404e-06	4.23032389396614e-06	2.77615005541528e-06	2.37955719035595e-06	4.12761887543211e-06	1.05758097349153e-06	1.64682418774614e-06	1.0136114493616e-06	7.9318573011865e-07	5.54785129686946e-07	4.2481428837564e-07	4.22587508000504e-07	2.1240714418782e-07
"Rubia_peregrina"	0.00862281472607205	0.000396588465153957	0.000340391660408555	0.000289529557297632	2.6289643433883e-05	6.60189038152182e-05	3.74471044581278e-06	2.40640522856386e-05	9.59646357004575e-05	3.85516304793445e-05	1.63103321030039e-05	2.51450241900827e-07	4.02771371535573e-05	6.31621500285881e-08	3.23749261883451e-05	1.61622260646166e-05	1.61490070354498e-05	1.61466511898766e-05	1.00003720553586	1.6135788006283e-05	5.89498941071864e-06	3.59292504124475e-08	1.85432089145809e-08	1.32190291667592e-08	1.32190291667592e-08	0.0335130147999354	0.000184363357219194	0.000127695821750893	0.000152301723521312	5.00703589317534e-05	7.62125886389274e-05	1.25503046256595e-05	0.0333737177826307	0.0333692687994904	1.56380545701237e-05	2.63887420897849e-05	2.11974683034579e-05	5.63720693864543e-06	4.31977504918119e-06	9.73621553317455e-06	1.21500740719293e-05	1.22309655358163e-05	7.10071571069275e-06	4.54222642753553e-06	6.6125879801166e-06	6.27148099658548e-06	6.04579472467804e-06	3.96755278806996e-06	3.4007595326314e-06	9.26700462466305e-07	1.51144868116951e-06	5.70366709375688e-07	2.27043660760442e-07	1.13358651087713e-06	6.87686302242818e-07	7.35103735225129e-08	4.98755217096629e-07	3.67551867612565e-08
"Cotoneaster_granatensis"	0.00731692792230616	0.000634302992654522	5.51032477738507e-05	0.000524093349286414	0.000734389520517077	0.000260706603716407	3.71942640830173e-05	2.14452011885219e-05	0.000173362724977323	5.74101078702155e-05	2.44844262884134e-05	2.61316530998331e-05	2.43700157123917e-05	7.93179307840376e-08	4.84608228086167e-05	3.97541964598819e-05	3.45606888248344e-05	2.4200364486104e-05	2.42036820094246e-05	1.00002936718119	2.72210566615661e-08	3.14095459538004e-08	1.61719538187014e-08	5.19350763504752e-06	5.19350763504752e-06	0.000154751707121003	0.0001636175634465	0.050169283754559	0.000133481307103467	6.28774869488007e-05	6.64667301948627e-05	2.31581186138642e-05	0.0500395042583104	3.01721844921494e-05	3.92558704135174e-05	2.24727921786075e-05	1.83758179623604e-05	9.92109581435287e-06	5.76071966047114e-06	9.96855162510717e-06	1.1335775385723e-05	1.10034684093658e-05	6.10813624655003e-06	4.13984243752819e-06	5.61114104471331e-06	5.34929060382358e-06	5.1301860980236e-06	3.36668462682799e-06	2.88572968013827e-06	1.57676830142877e-06	1.2825465245059e-06	6.98182802998953e-07	5.51152765451733e-07	9.61909893379425e-07	5.08098290452565e-07	1.17572380473498e-07	3.47779974889327e-07	5.87861902367491e-08
