"Arvicola_terrestris"	"Lagurus_lagurus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Microtus_gregalis"	"Spermophilus_pygmaeus"	"Marmota_bobak"	"Allocricetulus_eversmanni"	"Neomys_fodiens"	"Sorex_araneus"	"Cricetulus_migratorius"	"Microtus_arvalis"	"Allactaga_major"	"Apodemus_uralensis"	"Spermophilus_major"	"Sicista_subtilis"	"Ellobius_talpinus"	"Megabothris_walkeri"	"Ctenophthalmus_breviatus"	"Citellophilus_tesquorum"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Stenoponia_ivanovi"	"Amphipsylla_sibirica"	"Amphipsylla_rossica"	"Mesopsylla_hebes"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Amphipsylla_prima"	"Pectinoctenus_pavlovskii"	"Oropsylla_ilovaiskii"	"Corrodopsylla_birulai"	"Amphipsylla_dumalis"	"Frontopsylla_elatoides"	"Leptopsylla_segnis"
"Mesopsylla_hebes"	5.21041626810533e-05	0.000121744995054126	1.25262953698385e-06	4.3011234099515e-05	6.00560300287187e-06	1.99891413973786e-05	0.0126233920461121	2.58713211187533e-06	1.1663977596463e-05	6.87046798304501e-07	1.00501153390532e-06	6.29581508386273e-06	6.59312726554449e-06	0.0881046274631324	3.63046979810728e-06	5.50957007217327e-06	1.58482446707836e-09	0	4.19455491701629e-06	0.00171953520628492	0.0012688640432553	1.66962806099251e-06	3.4831514913175e-06	1.28958643850201e-07	5.37993661173412e-05	1.86514175507291e-07	1.71384492236832e-07	1.36490977337997e-07	2.12289863103637e-08	1.37277560840426e-07	1.00688814098686	4.38316876712993e-08	4.08915911542911e-08	1.65896176548679e-08	1.40654120184894e-07	3.57878382856309e-05	4.28840845111549e-08	8.88971270852963e-05	1.25626441738165e-08	0	3.55588508341185e-05	7.92412233539179e-11
"Palaeopsylla_soricis"	0.000268696924350872	4.7447034975519e-05	0.00012220423395379	4.31414993911507e-05	3.34512612260052e-05	5.28422221578383e-05	6.56309437043347e-06	2.35226675366747e-08	6.95777465784332e-06	0.0313652841171938	0.0690434723407628	2.43493345513174e-06	4.22301905295187e-06	3.25852687226962e-07	1.02370659003461e-05	2.27370784595511e-06	5.22405451806575e-07	0	0.00138265050929646	0.00082925461547202	4.33829305885158e-06	0.00257373010204036	0.000605280118823487	0.000438347418567673	7.81367579959446e-07	1.69582021776027e-09	0.000602028682463453	7.60255936954664e-07	1.0666166391851e-06	4.96916393747302e-07	4.38316876712993e-08	1.00279722455249	6.87189525427716e-07	6.1400836528217e-07	2.40816362595483e-07	1.07729661830137e-07	2.21149731976026e-07	4.62189744396723e-08	0.000863043404259535	0	1.84875897758689e-08	2.61202725903288e-08
"Hystrichopsylla_talpae"	0.0336285061466499	3.24525220704862e-05	0.0671657623498052	2.97746830250006e-05	3.84898223728886e-05	3.38464413418e-05	6.73729290668158e-06	6.25825726802484e-06	4.06866124119381e-06	1.9337610515363e-05	1.37216901654636e-05	1.17622981178704e-05	3.90954371304474e-06	3.16792380256297e-07	1.22740411748817e-05	2.05757375724698e-06	8.25283595780573e-07	0	0.00218427809295244	0.000500436722764156	0.000122450000030877	0.00165249716762134	0.000269514516360291	0.00365795861380788	0.000249767980997773	4.51176686764581e-07	0.000249303165611548	8.74768690292923e-07	0.000552874609888682	2.79877822308199e-05	4.36176972312438e-08	7.3300216045623e-07	1.00029946713323	0.000304112527111625	2.22213496040792e-07	8.00175163428405e-08	2.76777828367489e-05	4.74457246949407e-08	1.71521127068295e-07	0	1.89782898779763e-08	4.12641797890287e-08
"Peromyscopsylla_bidentata"	0.000162352451029007	1.69246983308727e-05	0.0852414152059983	2.06199742319022e-05	0.0154590146519286	3.13305161140476e-05	4.38448637455799e-06	7.7865911069913e-06	2.19646216654129e-06	1.73193765067095e-05	1.51754756350592e-05	1.31806381824411e-05	2.84469954441774e-06	1.03722751491584e-07	1.44581990541268e-05	7.72009120746161e-07	2.21852025132604e-07	0	0.000587175754918462	0.000259931263604498	2.36911137705536e-06	0.00178631254185575	0.000191839496853842	0.00463069789755959	0.000316852492074249	5.61358893759838e-07	0.00030931914640352	0.000351341242089287	0.000729682733161368	0.000112584703189244	2.04179909598374e-08	7.55702603424209e-07	0.000350899069744183	1.00041397378795	5.62715599890701e-05	4.41839542404512e-08	1.33623416484779e-07	3.08766646095633e-08	1.89693445438241e-07	0	1.23506658438253e-08	1.10926012566302e-08
"Amphipsylla_kuznetzovi"	0.000315795713653137	0.000183087841910437	3.73638469543312e-05	0.0556870746878823	0.0446116029978708	4.92816595275939e-05	3.3376749977795e-05	6.13293814262154e-07	2.54927363382783e-05	1.29094188022292e-05	7.37938538216712e-06	8.28503557976117e-06	1.93976664637635e-05	2.00613542394385e-06	6.49282175548918e-06	9.24889692821178e-06	6.92121836415806e-07	0	0.00183183886444171	0.0036434633385013	0.000594175858486224	0.000708696015259789	0.00141815857614729	2.2345427475845e-06	8.43758046404366e-07	4.42142052142483e-08	8.18385987259416e-05	0.00101390006813343	8.1419526824784e-05	0.000324857148789265	2.5005176921759e-07	4.28117977947525e-07	3.70355826734653e-07	8.12811422064346e-05	1.00031605570893	4.38384860875444e-07	2.59914167615751e-07	2.35047535054894e-07	9.2242317277089e-08	0	9.40190140219577e-08	3.46060918207903e-08
"Amphipsylla_prima"	0.000178443029772962	0.0753657191321062	6.71747592154634e-06	0.000148565441332652	2.27648291331212e-05	6.36773699834685e-05	0.0250971209947485	5.70182688729517e-06	3.8628552495069e-05	4.10650019521193e-06	4.65355862629908e-06	1.70874104525252e-05	2.00328463467556e-05	1.13086426255341e-05	9.98743272550625e-06	1.5580541843568e-05	5.42490481088162e-09	0	1.43580955629604e-05	0.00522423320791021	0.00307459049687723	9.96896844680289e-05	0.00104564222076236	5.53911706468454e-07	0.000107279439152543	4.11061938386396e-07	5.73712382683294e-07	5.17382480298209e-07	9.66784660909048e-08	4.66527902918555e-07	7.15756765712619e-05	2.15459323660273e-07	1.50032843142826e-07	7.17989256407331e-08	4.93182968484874e-07	1.00021244981917	1.46866691171162e-07	0.000176740288695412	5.81694828287385e-08	0	7.06961154781648e-05	2.71245240544081e-10
"Pectinoctenus_pavlovskii"	0.100634616351576	8.2230059295707e-05	4.18170147289924e-05	6.85724666532228e-05	5.51222506894632e-05	4.00150819243729e-05	1.4610936130362e-05	3.77517135971232e-07	1.07085468398204e-05	2.32200636803208e-05	8.02757743342769e-06	5.59739549755665e-06	1.1413955113735e-05	9.41142755983029e-07	4.47535133700086e-06	6.01202138869864e-06	2.34327792076016e-06	0	0.00620195367287592	0.00149015023742818	0.000363799658123537	0.00113603184760758	0.000556077187649707	2.99803882703621e-05	5.98510599274304e-07	2.72163516630423e-08	8.34165119513413e-05	1.25277842476053e-06	4.44395234713291e-07	8.33155334844515e-05	1.14357558696413e-07	5.89732618602736e-07	6.91944570918722e-05	2.89517402383689e-07	3.89871251423626e-07	1.95822254894883e-07	1.00008282684473	1.02893916411e-07	1.00344717917846e-07	0	4.11575665643998e-08	1.17163896038008e-07
"Oropsylla_ilovaiskii"	0.000150019330127238	0.000317934528448439	9.58471161473885e-06	0.000126447350792159	2.02904594990129e-05	5.15933817593435e-05	0.100176195406707	1.27146651942163e-05	3.24478991948162e-05	2.31096136908539e-06	3.3940803059377e-06	2.77898359564155e-05	2.23039990290219e-05	2.9370095210078e-05	1.20610062197783e-05	1.56386592514145e-05	4.63942220659855e-09	0	1.22791587542044e-05	0.00581749006553477	0.00227247599173277	4.80261818839376e-06	9.62483815392916e-06	7.17032749990725e-07	0.000425294029076395	9.16638653536525e-07	5.22561384297641e-07	4.61146806795749e-07	1.15778259891305e-07	4.42608901168008e-07	0.000284470806672948	1.47900718206951e-07	1.42337174084822e-07	8.02793279848646e-08	4.2308556309881e-07	0.000282784461912659	1.234726996932e-07	1.00070546616484	4.24260038242212e-08	0	0.000282186465934386	2.31971110329927e-10
"Corrodopsylla_birulai"	0.000182878248405275	5.05753040579531e-05	0.000125818918973438	4.1137369608256e-05	2.5824169610032e-05	4.40097643000659e-05	7.53061567879926e-06	2.33555684636516e-08	7.62678406296665e-06	0.000129470168980624	0.100375971495564	2.35593136136947e-06	4.13889699180535e-06	3.73340247211996e-07	9.86766727561229e-06	2.25556284274378e-06	2.43416572051336e-07	0	0.000644250641248271	0.000952616312029191	3.99579130986585e-06	0.00189365657547882	0.00063166280014836	0.000634344242897979	7.8846944568763e-07	1.68377354040279e-09	0.000628909968324902	5.86912945682546e-07	1.0824996938722e-06	3.70166888662917e-07	5.02505766952658e-08	0.00345217361703814	6.43204226506107e-07	6.16503697674282e-07	2.0754521387345e-07	1.16338965657477e-07	1.50517076876769e-07	5.30325047802765e-08	1.00125469964369	0	2.12130019121106e-08	1.21708286025668e-08
"Amphipsylla_dumalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0
"Frontopsylla_elatoides"	0.000150019330127238	0.000317934528448439	9.58471161473884e-06	0.000126447350792159	2.02904594990129e-05	5.15933817593435e-05	0.100176195406707	1.27146651942163e-05	3.24478991948162e-05	2.31096136908539e-06	3.3940803059377e-06	2.77898359564155e-05	2.23039990290219e-05	2.93700952100779e-05	1.20610062197783e-05	1.56386592514145e-05	4.63942220659855e-09	0	1.22791587542044e-05	0.00581749006553477	0.00227247599173277	4.80261818839376e-06	9.62483815392916e-06	7.17032749990726e-07	0.000425294029076395	9.16638653536525e-07	5.22561384297641e-07	4.61146806795749e-07	1.15778259891305e-07	4.42608901168008e-07	0.000284470806672948	1.47900718206951e-07	1.42337174084822e-07	8.02793279848646e-08	4.2308556309881e-07	0.000282784461912659	1.234726996932e-07	0.000705466164835966	4.24260038242212e-08	0	1.00028218646593	2.31971110329927e-10
"Leptopsylla_segnis"	0.00042706240105854	4.53516904565e-07	4.02690082241474e-06	1.73691709305596e-05	2.96302264572228e-05	6.82077061344101e-06	8.23497441671243e-08	4.7957377980078e-09	5.95485205236024e-08	1.05096741322299e-05	1.94733257641069e-06	1.92224972892008e-06	3.8390854528276e-06	5.16804012644677e-09	2.58370659492758e-08	1.92024598868237e-06	0.100504421736327	0	0.00505300953569756	8.44954012273719e-06	1.89395157131935e-06	5.92779468678189e-06	3.05014319148895e-06	3.48367033010689e-07	1.18324536250145e-07	3.45739236600562e-10	5.09428345883225e-07	6.73414237664154e-07	8.70163556585211e-08	5.96515670726766e-07	6.33929786831343e-10	2.0896218072263e-07	3.09481348417715e-07	7.21019081680962e-08	1.55727413193556e-07	1.08498096217632e-09	3.51491688114024e-07	5.79927775824819e-10	2.43416572051336e-08	0	2.31971110329927e-10	1.00502522108682
