"Nephrosperma_vanhoutteanum"	"Paragenipa_wrightii"	"Erythroxylum_sechellarum"	"Roscheria_melanochaetes"	"Memecylon_eleagni"	"Dillenia_ferruginea"	"Nepenthes_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp5_M_PL_119"	"Unidentified_sp2_M_PL_119"	"Parasarcophaga_hirticeps"	"Phelsuma_sp1_M_PL_119"	"Hemipyrellia_sp1_M_PL_119"	"Lygistorrhina_sp1_M_PL_119"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_119"	"Unidentified_sp4_M_PL_119"	"Cratopus_aurostriatus"	"Dichaetomyia_fasciculifera"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp3_M_PL_119"
"Hemipyrellia_sp1_M_PL_119"	0.0670882046988835	0.000106381976184325	0.00010704191054925	5.01314242952353e-05	5.56854560816822e-05	8.04462781819917e-05	0.0335222092659251	0.00193748902957781	0.00288463324284841	0.00167873280236338	2.12763952368649e-06	0.000638935282846509	0.000839393255529992	0.000425956855231006	1.00063200604344	0.000319467641423254	1.40034174258728e-06	0.000107158225748684	6.68418990603138e-07	0.000106489213807751	0.000419027615824063	3.03948503383785e-07	7.31329801654469e-07	0.000106489213807752
"Lygistorrhina_sp1_M_PL_119"	0.100589705630595	0.00015918532642052	9.74485668672774e-05	7.50087139687877e-05	5.18771986632567e-05	2.60561659086295e-05	1.08194076775013e-05	0.00289532491029077	0.00432195338184932	1.6506484648068e-06	3.18370652841041e-06	0.000957997196481858	1.4885922777785e-06	0.000638664797654572	0.000319467641423255	1.00047899859824	8.4592777845348e-07	0.000160275252956563	1.0001161862505e-06	0.000159666199413643	1.35242595968766e-07	4.54815218344344e-07	2.36874235532996e-07	0.000159666199413643
"Ornidia_obesa"	0.000266467250212846	0.000155667065736678	0.050151717791976	7.51255741130722e-05	8.9153442523943e-05	0.0501716030987043	0.000100366786834196	0.00401878200889521	0.00252501213065559	0.00137402058319991	3.11334131473356e-06	2.53778333536044e-06	0.000629405642070555	1.69185555690696e-06	2.10051261388092e-06	1.26889166768022e-06	1.00076955371892	0.000313871200089077	1.00167432150763e-06	4.2296388922674e-07	1.25458483542744e-06	4.44763044961938e-07	0.000456105482715493	4.2296388922674e-07
"Unidentified_sp1_M_PL_119"	0.0504867046813175	0.000161046350806268	0.0501609528181593	7.55670452943978e-05	4.86863138926137e-05	4.0176947313927e-05	3.69668533170495e-05	0.00271600309467235	0.00467791986890729	3.3185876994622e-06	3.22092701612535e-06	0.00048082575886969	0.000627936081559917	0.000320550505913127	0.000160737338623026	0.000240412879434845	0.000313871200089077	1.00039364358159	1.0075606039253e-06	8.01376264782817e-05	4.62085666463119e-07	4.6013243087505e-07	3.65244975581155e-07	8.01376264782817e-05
"Unidentified_sp4_M_PL_119"	0.000315036598668908	0.00021355555527716	8.12004017280085e-05	0.100237375162605	0.00010837340867163	5.43588991778333e-05	2.00983972336299e-07	0.00604922515273054	0.00269604968816786	2.32620623590593e-06	4.2711111055432e-06	3.00034855875151e-06	1.02002962090851e-06	2.00023237250101e-06	1.00262848590471e-06	1.50017427937575e-06	1.00167432150763e-06	1.0075606039253e-06	1.0013364983355	5.00058093125251e-07	2.51229965420374e-09	6.10158729363315e-07	4.94171810707575e-07	5.00058093125252e-07
"Cratopus_aurostriatus"	0.100589705630595	0.00015918532642052	9.74485668672774e-05	7.50087139687877e-05	5.18771986632567e-05	2.60561659086295e-05	1.08194076775013e-05	0.00289532491029077	0.00432195338184932	1.6506484648068e-06	3.18370652841041e-06	0.000957997196481858	1.4885922777785e-06	0.000638664797654571	0.000319467641423255	0.000478998598240929	8.4592777845348e-07	0.000160275252956563	1.0001161862505e-06	1.00015966619941	1.35242595968766e-07	4.54815218344344e-07	2.36874235532996e-07	0.000159666199413643
"Dichaetomyia_fasciculifera"	8.52028354603227e-05	7.75275711933319e-07	0.000126228597913195	3.76844948130561e-07	6.33019709185331e-05	0.000189226502728716	0.10054498898242	2.18172681518864e-05	9.99296484659727e-06	0.00503289711016054	1.55055142386664e-08	8.11455575812597e-07	0.00251520258203442	5.40970383875065e-07	0.00125708284747219	4.05727787906299e-07	2.50916967085489e-06	9.24171332926238e-07	5.02459930840748e-09	1.35242595968766e-07	1.00125681236228	2.21507346266663e-09	1.72024093389742e-06	1.35242595968766e-07
"Nectarinia_dussumieri"	0.000286533587556936	0.100417747783675	7.44719429449211e-05	9.15238094044972e-05	9.29982715261377e-05	4.6648409116993e-05	1.7720587701333e-07	0.00519101013016935	0.00260061490025448	1.99646095283685e-06	0.00200835495567349	2.72889131006606e-06	9.35329433736846e-07	1.81926087337737e-06	9.11845510151354e-07	1.36444565503303e-06	8.89526089923875e-07	9.202648617501e-07	1.22031745872663e-06	4.54815218344344e-07	2.21507346266662e-09	1.00028690785081	4.24076446518119e-07	4.54815218344344e-07
"Rhiparida_seychellensis"	0.000149230768385787	0.000148426756281341	7.89785145006901e-05	7.41257716061363e-05	0.000132811455925915	0.100288908468689	0.000137619274711793	0.0055008827387365	1.61379053459188e-05	0.00274305463946571	2.96853512562683e-06	1.42124541319798e-06	4.42771329905346e-06	9.47496942131983e-07	2.19398940496341e-06	7.10622706598988e-07	0.000912210965430987	7.30489951162309e-07	9.8834362141515e-07	2.36874235532996e-07	1.72024093389742e-06	4.24076446518118e-07	1.00091171734972	2.36874235532996e-07
"Unidentified_sp3_M_PL_119"	0.100589705630595	0.00015918532642052	9.74485668672774e-05	7.50087139687877e-05	5.18771986632567e-05	2.60561659086295e-05	1.08194076775013e-05	0.00289532491029077	0.00432195338184932	1.6506484648068e-06	3.18370652841041e-06	0.000957997196481858	1.4885922777785e-06	0.000638664797654572	0.000319467641423255	0.000478998598240929	8.4592777845348e-07	0.000160275252956563	1.0001161862505e-06	0.000159666199413643	1.35242595968766e-07	4.54815218344344e-07	2.36874235532996e-07	1.00015966619941
