"Pyrostria_fasciculata"	"Labourdonnaisia_callophylloides"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Gaertnera_sp1_M_PL_069"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Euodia_obtusifolia"	"Embelia_angustifolia"	"Memecylon_ovatifolium"	"Syzygium_commersonii"	"Tristhema_mauritiana"	"Tabernaemontana_persicarifolia"	"Xyris_sp1_M_PL_069"	"Apis_mellifera"	"Technomyrmex_albipes"	"Chrysomya_megacephala"	"Musca_domestica"	"Hydrillodes_sp1_M_PL_069"	"Brachymyrmex_sp1_M_PL_069"	"Nacoleia_sp1_M_PL_069"	"Phorinia_sp1_M_PL_069"	"Paragus_borbonicus"	"Stomorhina_lunata"	"Dolichopodidae_sp1_M_PL_069"	"Graphomya_maculata"	"Panara_naso"	"Phelsuma_cepediana"	"Trirhithrum_sp1_M_PL_069"	"Villa_unifasciata"	"Allograpta_sp1_M_PL_069"	"Conocephalus_sp1_M_PL_069"	"Macroglossum_milvus"	"Melanostoma_annulipes"	"Pteromalidae_sp1_M_PL_069"	"Scopariinae_sp1_M_PL_069"	"Stomoxys_calcitrans"	"Strictopterinae_sp1_M_PL_069"	"Syritta_sp1_M_PL_069"
"Syzygium_commersonii"	1.39955274971156e-05	0.00184366177984124	8.67168924903386e-07	0.000462675645483208	2.34918038301207e-06	0.00229443969569404	0.00251477867141612	1.14858083625158e-07	9.3114783625667e-08	6.96718164872037e-07	1.00266141244798	0.000305925292759206	0	0	0.000243722728314064	0.050477673305269	1.48355164879024e-05	3.80878224165178e-06	1.09628417873897e-07	1.1104215491597e-05	3.97255723059667e-05	1.86923302391257e-06	1.42346298863459e-08	1.85882699681373e-06	6.93735139922709e-09	1.85417125763244e-06	6.39216421986399e-08	0.0501689960319906	6.93735139922709e-09	6.63276679622109e-06	3.59254095916588e-05	0	1.56612025534138e-08	3.82860278750528e-09	3.46867569961354e-09	1.56612025534138e-08	3.46867569961354e-09	0	1.85070258193283e-06
"Tristhema_mauritiana"	1.13681096475989e-05	0.00366887055834652	1.71753704752842e-06	0.000920623112153002	1.62548356839949e-06	0.0045773795789656	2.57730144133982e-06	2.28382233227295e-07	1.85274824310388e-07	1.92192827952622e-07	0.000305925292759206	1.0006103172772	0	0	0.000197706430546101	0.100702350737243	2.94989993316967e-05	7.46188595404762e-06	7.58558998586428e-08	2.20949546916721e-05	7.46145006585862e-06	3.71923678258798e-06	2.82231856779176e-08	3.69862633801764e-06	1.37402963802274e-08	3.68936259680212e-06	5.00369352178319e-08	1.53330832299794e-05	1.37402963802274e-08	1.3142309515047e-05	3.68185920191403e-08	0	1.08365571226633e-08	7.6127411075765e-09	6.87014819011369e-09	1.08365571226633e-08	6.87014819011369e-09	0	3.68249244861201e-06
"Tabernaemontana_persicarifolia"	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Xyris_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0
"Apis_mellifera"	0.0535959748446951	0.0322026906058169	1.29274162185451e-05	3.05482741026681e-05	0.00648394851796745	6.30977969827983e-05	0.00859422505141784	3.46634471327391e-07	1.13088935418062e-08	7.54634000884893e-06	1.0371179928258e-05	8.41303959770644e-06	0	0	1.00696626434335	0.00138815153362156	4.43705517014019e-05	0.000185797377208401	0.000302584264171815	7.33158578464034e-07	0.000351436376599081	3.29597200584484e-07	1.66683477000121e-07	1.74468205961943e-07	1.03419329748361e-07	1.73902761284853e-07	0.000228040029814134	0.000123293202588096	1.03419329748361e-07	0.000299823315667507	0.000122774643591683	0	4.32263234531164e-05	1.15544823775797e-08	5.17096648741803e-08	4.32263234531164e-05	5.17096648741803e-08	0	1.22193096410672e-07
"Technomyrmex_albipes"	0.000113681096475989	0.0366887055834652	1.71753704752842e-05	0.00920623112153002	1.62548356839949e-05	0.045773795789656	2.57730144133982e-05	2.28382233227295e-06	1.85274824310388e-06	1.92192827952622e-06	0.00305925292759206	0.00610317277195414	0	0	0.00197706430546101	1.00702350737243	0.000294989993316967	7.46188595404762e-05	7.58558998586428e-07	0.000220949546916721	7.46145006585862e-05	3.71923678258798e-05	2.82231856779176e-07	3.69862633801764e-05	1.37402963802274e-07	3.68936259680212e-05	5.00369352178319e-07	0.000153330832299794	1.37402963802274e-07	0.00013142309515047	3.68185920191403e-07	0	1.08365571226633e-07	7.6127411075765e-08	6.87014819011369e-08	1.08365571226633e-07	6.87014819011369e-08	0	3.68249244861201e-05
"Chrysomya_megacephala"	3.07504769433711e-05	3.23606050652657e-05	0.0233760964093845	0.061955182365271	0.00777149559105452	3.40373069211884e-05	1.0538345102776e-05	0.00775141245295093	2.1795964949181e-05	1.96107977166888e-05	2.28238715198498e-06	4.53830758949179e-06	0	0	0.000160416609997376	0.000748820752266145	1.00257326937831	0.00115125873439816	0.000362669794249211	0.00148692437676651	0.000548688553329606	0.000622928070258696	0.000538893572010979	0.000342414913346082	0.000187008771275076	0.000341325115098622	5.19160067344211e-05	2.64667144781763e-07	0.000187008771275077	2.21609716909741e-07	1.50547787182514e-07	0	5.18099706070301e-05	0.000258380415098364	9.35043856375383e-05	5.18099706070301e-05	9.35043856375383e-05	0	0.000247820729461084
"Musca_domestica"	0.00916900788858794	3.50633699506906e-05	0.0641351785743257	0.0184305030763965	2.78852567113047e-05	1.01752990282467e-05	1.73898604787973e-05	2.98308372219178e-05	2.94137063107866e-05	0.0091236039286899	6.92505862118506e-07	1.35670653709957e-06	0	0	0.00079386152079953	0.000223856578621428	0.00136057850428874	1.00243102648971	1.30131197986088e-06	0.000442332073833516	0.000635675817916682	0.00110135555481034	0.000770616504132639	0.000331733411918428	0.000513081428594605	0.000330262726602889	3.18031702927464e-05	2.83051871374458e-07	0.000513081428594605	3.17424949025902e-05	2.48426578268533e-07	0	1.85901711408698e-07	9.94361240730593e-07	0.000256540714297303	1.85901711408698e-07	0.000256540714297303	0	7.37220123055861e-05
"Hydrillodes_sp1_M_PL_069"	0.000152923118291371	6.50074984018818e-05	1.57989942439166e-05	6.41699947766726e-05	0.10066695134713	1.62548356839949e-07	2.85705587599562e-05	5.20743440231919e-06	1.92016006545375e-08	1.12373186179236e-05	3.13224051068276e-08	2.16731142453265e-08	0	0	0.00203163720229647	3.57606385047887e-06	0.000673529617891392	2.04491882549568e-06	1.00469779106287	1.54007987464014e-06	0.000673123706806962	5.10423967042083e-07	3.63169077670972e-07	3.20836036115084e-07	1.26391953951333e-07	3.19875956082357e-07	0.000671640330078424	4.09716959683287e-07	1.26391953951333e-07	7.59490734706029e-07	4.08150839427946e-07	0	0.000671113008980867	1.73581146743973e-07	6.31959769756665e-08	0.000671113008980867	6.31959769756665e-08	0	2.5667997910669e-07
"Brachymyrmex_sp1_M_PL_069"	2.11415089208861e-05	4.4384769967485e-05	0.00018733942867493	0.100572916349496	3.85019968660035e-05	5.52373867291801e-05	1.35228832815815e-05	2.49422006105884e-05	2.02401193397184e-05	2.08079761536342e-05	3.70140516386566e-06	7.36498489722402e-06	0	0	5.7430755313016e-06	0.00121522250804196	0.00322166948299409	0.000810942135361447	1.79675985374683e-06	1.00241374999239	0.000806146495384535	0.000406301102223768	3.07947983111878e-06	0.000404053029079669	1.49871542939944e-06	0.000403041023112683	3.29581734006297e-07	3.78254305073018e-07	1.49871542939944e-06	2.31418790497768e-07	1.93184046879735e-07	0	2.5667997910669e-07	8.31406687019611e-07	7.49357714699721e-07	2.5667997910669e-07	7.49357714699721e-07	0	0.000402291665397984
"Nacoleia_sp1_M_PL_069"	0.0168603597416233	0.000105707829255711	0.000122382435103631	0.033589437307689	0.016828092670174	1.86536251646465e-05	0.0167512488930605	9.21994037090329e-06	6.78379993541779e-06	0.0167024857602666	1.32418574353222e-05	2.48715002195287e-06	0	0	0.00275291828335947	0.000410379753622224	0.00118882519888081	0.00116540566618058	0.000785310991274788	0.000806146495384535	1.00151346979808	0.000136655058189185	1.77592056694035e-06	0.000135186468967941	9.79059480829051e-07	0.00013484727897117	0.000170326455990666	0.000239965648486916	9.79059480829051e-07	5.85166994844666e-05	0.00023930355561515	0	0.000112187284467827	3.07331345696776e-07	4.89529740414525e-07	0.000112187284467827	4.89529740414525e-07	0	0.000134357749230756
"Phorinia_sp1_M_PL_069"	2.07836065703958e-05	7.52580013864716e-06	0.067236243093738	0.016929212592657	1.27605991760521e-05	9.29809195646996e-06	2.3060566941041e-06	3.06808442836147e-05	0.0167387939914012	2.06335102166587e-05	6.23077674637522e-07	1.23974559419599e-06	0	0	2.58184473791179e-06	0.000204558023042339	0.00134967748556051	0.00201915185048562	5.95494628215764e-07	0.000406301102223768	0.000136655058189185	1.00198043643944	0.00080785761193431	0.00117360152231564	0.000537889944749904	0.00033666182274558	1.56738270037114e-07	6.40975507905061e-08	0.000537889944749904	9.85454665014595e-08	3.294366705863e-08	0	8.50706611736805e-08	1.02269480945382e-06	0.000268944972374952	8.50706611736804e-08	0.000268944972374952	0	6.77168503706281e-05
"Paragus_borbonicus"	1.94252526513413e-05	1.50551926673029e-07	0.075593684724589	0.000192467489444923	1.36188404126615e-05	1.05836946292191e-07	6.12153308698857e-08	0.0251409042122688	3.03518470052377e-05	1.93098106174895e-05	7.11731494317296e-09	1.41115928389588e-08	0	0	1.95853085475142e-06	2.3284128184282e-06	0.00175140410903568	0.00211919538636476	6.35545885924202e-07	4.61921974667817e-06	2.66388085041053e-06	0.00121178641790147	1.0017451543571	0.000304662201206398	0.000604749477796712	0.000303144608856136	1.57775899249954e-07	1.2303704738713e-09	0.000604749477796712	6.75213152846151e-08	8.74504726712654e-10	0	9.07922694177431e-08	0.000838030140408959	0.000302374738898356	9.07922694177431e-08	0.000302374738898356	0	7.69869957779694e-07
"Stomorhina_lunata"	1.57228135405581e-05	1.48871086972397e-05	0.0337912407588535	0.0336710857566391	1.60418018057542e-05	1.84931316900882e-05	4.54230962534673e-06	2.16413750686448e-05	0.0334371769892614	1.55639960295457e-05	1.23921799787582e-06	2.46575089201176e-06	0	0	2.73333522673711e-06	0.000406848897181941	0.00148379795783302	0.0012163558437009	7.48617417601862e-07	0.000808106058159339	0.000270372937935883	0.00234720304463128	0.000406216268275197	1.00194170815553	0.000270329926070828	0.000269849306061971	1.61161943787412e-07	1.26851037398744e-07	0.000270329926070828	1.07384843763002e-07	6.48901375049534e-08	0	1.06945345371695e-07	7.21379168954826e-07	0.000135164963035414	1.06945345371695e-07	0.000135164963035414	0	0.000134684343026556
"Dolichopodidae_sp1_M_PL_069"	2.58443996002335e-05	1.64491580054631e-07	0.100681245428623	0.00018733942867493	9.47939654634997e-06	1.03052222851705e-07	6.98037628614688e-08	3.97203134985847e-05	4.04109935410366e-05	2.57030244037718e-05	6.93735139922709e-09	1.37402963802274e-08	0	0	2.43035424908648e-06	2.26714890273752e-06	0.001215557013288	0.00282194785727033	4.42371838829665e-07	4.49614628819833e-06	2.93717844248715e-06	0.00161366983424971	0.00120949895559342	0.000405494889106242	1.00080544996343	0.00040347433942919	1.52314596286817e-07	1.34406418226805e-09	0.000805449963428981	8.97060892399166e-08	9.97196612306697e-10	0	6.31959769756665e-08	1.32401044995282e-06	0.00040272498171449	6.31959769756664e-08	0.00040272498171449	0	7.49357714699722e-07
"Graphomya_maculata"	2.34929542605598e-05	2.22746307737698e-05	0.0504342924286487	0.0503801278890854	2.39906967061768e-05	2.76702194760159e-05	6.79634352222147e-06	3.23312570545865e-05	3.03255564403775e-05	2.3255500278703e-05	1.85417125763244e-06	3.68936259680212e-06	0	0	4.08671489019404e-06	0.00060874482847235	0.00221861324814104	0.00181644499631589	1.11956584628825e-06	0.00120912306933805	0.000404541836913511	0.00100998546823674	0.000606289217712271	0.000404773959092956	0.00040347433942919	1.00040325768127	2.40948165146557e-07	1.89799184627643e-07	0.00040347433942919	1.60562439868842e-07	9.7090621746021e-08	0	1.59937978041178e-07	1.07770856848622e-06	0.000201737169714595	1.59937978041178e-07	0.000201737169714595	0	0.000201520511556342
"Panara_naso"	0.0503293346197821	0.000180039865434047	1.90393245358521e-05	4.11977167507872e-05	0.0503730247558818	3.75277014133739e-07	5.42407186779183e-05	2.61239712209052e-06	1.58950106912263e-08	1.01064813141706e-05	6.39216421986399e-08	5.00369352178319e-08	0	0	0.00535894070063215	8.25609431094227e-06	0.000337454043773737	0.000174917436610105	0.00235074115527448	9.88745202018892e-07	0.000510979367971998	4.70214810111343e-07	3.15551798499909e-07	2.41742915681118e-07	1.52314596286817e-07	2.40948165146557e-07	1.00050936959476	7.78063491794479e-07	1.52314596286817e-07	0.000174192429242794	7.74867409684546e-07	0	0.000335820165039212	8.7079904069684e-08	7.61572981434083e-08	0.000335820165039212	7.61572981434083e-08	0	1.64790867003149e-07
"Phelsuma_cepediana"	0.000166229453466322	0.000184530013359647	1.68008022783506e-07	4.72817881341273e-05	3.07287719762465e-05	0.000114998124224846	0.0502698004139089	1.33393402302158e-08	9.54742940946252e-09	1.20124350179145e-05	0.0501689960319906	1.53330832299794e-05	0	0	0.00289739026082026	0.00252995873294661	1.72033644108146e-06	1.55678529255952e-06	1.4340093588915e-06	1.13476291521906e-06	0.000719896945460747	1.92292652371518e-07	2.4607409477426e-09	1.90276556098116e-07	1.34406418226805e-09	1.89799184627643e-07	7.78063491794479e-07	1.00322658980751	1.34406418226805e-09	1.23224077395157e-06	0.000718140005912984	0	2.04858479841643e-07	4.44644674340525e-10	6.72032091134025e-10	2.04858479841643e-07	6.72032091134025e-10	0	1.89127152536509e-07
"Trirhithrum_sp1_M_PL_069"	2.58443996002335e-05	1.64491580054631e-07	0.100681245428623	0.00018733942867493	9.47939654634997e-06	1.03052222851705e-07	6.98037628614688e-08	3.97203134985847e-05	4.04109935410366e-05	2.57030244037717e-05	6.93735139922709e-09	1.37402963802274e-08	0	0	2.43035424908648e-06	2.26714890273752e-06	0.001215557013288	0.00282194785727033	4.42371838829665e-07	4.49614628819833e-06	2.93717844248715e-06	0.00161366983424971	0.00120949895559342	0.000405494889106242	0.000805449963428981	0.00040347433942919	1.52314596286817e-07	1.34406418226805e-09	1.00080544996343	8.97060892399166e-08	9.97196612306697e-10	0	6.31959769756664e-08	1.32401044995282e-06	0.00040272498171449	6.31959769756665e-08	0.00040272498171449	0	7.49357714699721e-07
"Villa_unifasciata"	0.0504056783238779	0.0503213979419529	1.12132611549896e-05	2.8927348812221e-05	5.69618051029522e-05	9.85673213628526e-05	6.30421703898363e-05	1.45049012806533e-08	1.02965155132231e-08	4.51295971935284e-06	6.63276679622109e-06	1.3142309515047e-05	0	0	0.00704584791818641	0.00216848106998276	1.44046315991332e-06	0.000174583721964246	2.6582175714711e-06	6.94256371493304e-07	0.0001755500984534	2.95636399504378e-07	1.3504263056923e-07	1.61077265644503e-07	8.97060892399166e-08	1.60562439868842e-07	0.000174192429242794	1.23224077395157e-06	8.97060892399166e-08	1.00035353196224	9.00602434140518e-07	0	3.79745367353015e-07	4.8349670935511e-10	4.48530446199583e-08	3.79745367353015e-07	4.48530446199583e-08	0	1.15709395248884e-07
"Allograpta_sp1_M_PL_069"	0.000331059354182933	0.000184693848735169	2.49299153076674e-07	4.82960117199339e-05	6.12226259141918e-05	5.52278880287104e-07	0.100288122960676	1.51928720979157e-08	9.78338045635834e-09	2.39551982193418e-05	7.18508191833176e-05	7.36371840382805e-08	0	0	0.00577040824880912	1.21501353663163e-05	1.95712123337268e-06	2.73269236095386e-06	2.85705587599562e-06	1.15910428127841e-06	0.0014358213336909	1.9766200235178e-07	3.49801890685061e-09	1.9467041251486e-07	1.99439322461339e-09	1.94181243492042e-07	1.54973481936909e-06	0.00143628001182597	1.99439322461339e-09	1.80120486828104e-06	1.00143268747087	0	4.08150839427946e-07	5.06429069930523e-10	9.97196612306697e-10	4.08150839427945e-07	9.97196612306697e-10	0	1.93184046879735e-07
"Conocephalus_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0
"Macroglossum_milvus"	0.000152923118291371	6.50074984018818e-05	1.57989942439166e-05	6.41699947766726e-05	0.10066695134713	1.62548356839949e-07	2.85705587599562e-05	5.20743440231919e-06	1.92016006545375e-08	1.12373186179236e-05	3.13224051068276e-08	2.16731142453265e-08	0	0	0.00203163720229647	3.57606385047887e-06	0.000673529617891392	2.04491882549568e-06	0.00469779106286607	1.54007987464014e-06	0.000673123706806961	5.10423967042083e-07	3.63169077670972e-07	3.20836036115084e-07	1.26391953951333e-07	3.19875956082357e-07	0.000671640330078424	4.09716959683287e-07	1.26391953951333e-07	7.5949073470603e-07	4.08150839427946e-07	0	1.00067111300898	1.73581146743973e-07	6.31959769756665e-08	0.000671113008980867	6.31959769756665e-08	0	2.5667997910669e-07
"Melanostoma_annulipes"	1.6781180466459e-07	1.08732966528223e-07	0.000331002612488206	0.000207851671754903	2.60371720115959e-05	1.14191116613648e-07	3.54500348951366e-08	0.100444455908579	1.74407397840865e-07	1.30169258642737e-07	7.65720557501056e-09	1.5225482215153e-08	0	0	5.43060671746245e-07	2.51220456550025e-06	0.00335894539627874	1.09379736480365e-05	1.21506802720781e-06	4.98844012211767e-06	1.84398807418066e-06	6.13616885672295e-06	0.00335212056163584	2.16413750686448e-06	2.64802089990565e-06	2.15541713697244e-06	1.74159808139368e-07	8.89289348681051e-10	2.64802089990565e-06	9.6699341871022e-10	5.06429069930523e-10	0	1.73581146743973e-07	1.00334814853029	1.32401044995282e-06	1.73581146743973e-07	1.32401044995282e-06	0	8.31406687019611e-07
"Pteromalidae_sp1_M_PL_069"	2.58443996002335e-05	1.64491580054631e-07	0.100681245428623	0.00018733942867493	9.47939654634997e-06	1.03052222851705e-07	6.98037628614688e-08	3.97203134985847e-05	4.04109935410366e-05	2.57030244037717e-05	6.93735139922709e-09	1.37402963802274e-08	0	0	2.43035424908648e-06	2.26714890273752e-06	0.001215557013288	0.00282194785727033	4.42371838829665e-07	4.49614628819833e-06	2.93717844248715e-06	0.00161366983424971	0.00120949895559342	0.000405494889106242	0.00080544996342898	0.00040347433942919	1.52314596286817e-07	1.34406418226805e-09	0.00080544996342898	8.97060892399166e-08	9.97196612306697e-10	0	6.31959769756664e-08	1.32401044995282e-06	1.00040272498171	6.31959769756664e-08	0.00040272498171449	0	7.49357714699721e-07
